time/fps,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/episodes,train/n_updates,train/critic_loss,train/learning_rate,train/actor_loss,eval/mean_ep_length,eval/mean_reward
146,281037,22.16,37.97774387,1923,14312,280924,0.2522746480324052,0.001,-17.44460140575062,,
146,281126,22.16,37.97772285999999,1924,14316,281013,0.27178274483784387,0.001,-17.001650896939363,,
146,281214,22.15,37.96815674,1924,14320,281102,0.26116914269716845,0.001,-17.500102678934734,,
146,281301,22.13,37.927906379999996,1925,14324,281188,0.3376392261548476,0.001,-17.320756565440785,,
146,281388,22.12,37.90886774999999,1926,14328,281274,0.26162551004778256,0.001,-17.11381704157049,,
146,281477,22.13,37.936478699999995,1926,14332,281364,0.3372380279681899,0.001,-17.728822014548562,,
146,281564,22.12,37.908844040000005,1927,14336,281452,0.29433695565570483,0.001,-17.52564881064675,,
146,281653,22.12,37.90534642,1928,14340,281539,0.2662682546221692,0.001,-17.32793565229936,,
146,281740,22.11,37.892247929999996,1928,14344,281627,0.2521226093882606,0.001,-17.2946307182312,,
146,281828,22.11,37.8899969,1929,14348,281715,0.2532517049800266,0.001,-17.284876563332297,,
146,281916,22.11,37.88931095,1929,14352,281803,0.393109953538938,0.001,-17.247644771229137,,
146,282005,22.1,37.868343870000004,1930,14356,281891,0.26121960986744275,0.001,-17.429346778176047,,
146,282092,22.09,37.84709996000001,1931,14360,281979,0.43790895953064873,0.001,-17.377047729492187,,
146,282180,22.08,37.824974450000006,1931,14364,282067,0.24232466180216183,0.001,-17.29682142084295,,
146,282268,22.08,37.82229677,1932,14368,282156,0.24596573671568994,0.001,-16.796244144439697,,
146,282356,22.07,37.81365426,1933,14372,282243,0.24382145635106348,0.001,-17.45372538133101,,
146,282443,22.05,37.79392652000001,1933,14376,282330,0.22089370136911218,0.001,-17.368067914789375,,
,282500,,,,,282397,0.23686528747731989,0.001,-16.961184414950285,22.05,37.899486523866656
146,282533,22.07,37.82202831,1935,14380,282420,0.2201445731131927,0.001,-17.24134373664856,,
146,282623,22.09,37.83504,1935,14384,282510,0.21412782565407132,0.001,-17.457844734191895,,
146,282711,22.07,37.80673245,1936,14388,282598,0.22202029011466287,0.001,-17.158103769475762,,
146,282801,22.09,37.832542829999994,1936,14392,282687,0.2629356391050599,0.001,-17.131997975436125,,
145,282891,22.09,37.84064686,1937,14396,282777,0.2243520448153669,0.001,-17.06423282623291,,
145,282977,22.07,37.811216419999994,1938,14400,282864,0.2212658609662737,0.001,-17.455258282748137,,
145,283067,22.07,37.806649799999995,1938,14404,282953,0.21192366921383402,0.001,-17.67412991957231,,
145,283156,22.07,37.80705619,1939,14408,283043,0.26019113672816235,0.001,-17.241715517911043,,
145,283244,22.07,37.81993402,1940,14412,283131,0.24982037395238876,0.001,-17.41253124583851,,
145,283332,22.06,37.81227856,1940,14416,283219,0.5138739862225272,0.001,-17.412214972756125,,
145,283420,22.06,37.80634071,1941,14420,283307,0.21645116128704764,0.001,-17.452186064286664,,
146,283508,22.07,37.827558460000006,1941,14424,283395,0.24949517439712177,0.001,-17.398230639371004,,
146,283597,22.09,37.866552410000004,1942,14428,283483,0.24403352629054675,0.001,-17.313036745244805,,
146,283686,22.09,37.85621854000001,1943,14432,283573,0.2276259965517304,0.001,-17.348317926580254,,
146,283774,22.1,37.87121616,1943,14436,283662,0.21506100418892773,0.001,-17.286244652488016,,
146,283862,22.09,37.86334859000001,1944,14440,283749,0.26299114525318146,0.001,-17.94375246221369,,
146,283951,22.11,37.89169625,1944,14444,283838,0.2392501546577974,0.001,-17.413522807034578,,
146,284039,22.11,37.891760729999994,1945,14448,283926,0.26117434962229297,0.001,-17.691594383933328,,
146,284125,22.09,37.856015199999995,1945,14452,284013,0.2567585848626636,0.001,-17.682940673828124,,
146,284214,22.09,37.84459013,1946,14456,284101,0.25414510613138025,0.001,-17.269065856933594,,
146,284303,22.11,37.87127339,1947,14460,284190,0.23205567422238263,0.001,-17.34754683754661,,
146,284391,22.11,37.879385670000005,1947,14464,284278,0.2509547294605346,0.001,-17.789471106095746,,
146,284477,22.09,37.8500806,1948,14468,284363,0.2263533061458951,0.001,-16.99251823425293,,
146,284566,22.1,37.860732500000005,1949,14472,284453,0.23167855834419077,0.001,-17.57438798384233,,
145,284654,22.11,37.87162016,1949,14476,284542,0.25078699446242786,0.001,-17.708336273829143,,
146,284742,22.09,37.842775929999995,1950,14480,284629,0.22245252606543628,0.001,-17.42116035114635,,
145,284831,22.08,37.835860239999995,1950,14484,284717,0.26242382350293075,0.001,-17.494632547551934,,
145,284921,22.1,37.862747549999995,1951,14488,284808,0.31454411013559863,0.001,-17.64106490395286,,
,285000,,,,,284898,0.23748224364085632,0.001,-17.831656195900656,22.05,37.899486523866656
145,285012,22.11,37.883114029999994,1952,14492,,,,,,
145,285100,22.09,37.83908908,1953,14496,284987,0.25727578726681793,0.001,-17.31082396073775,,
145,285187,22.1,37.847378510000006,1953,14500,285074,0.29133324325084686,0.001,-17.43062383478338,,
145,285277,22.1,37.84580359,1954,14504,285164,0.26644666628404096,0.001,-17.426421598954633,,
145,285364,22.08,37.81986756,1955,14508,285251,0.2676134258508682,0.001,-17.538053894042967,,
145,285453,22.09,37.83334302,1955,14512,285341,0.2436349168419838,0.001,-17.41608342257413,,
145,285542,22.1,37.84152135,1956,14516,285429,0.24510313435034317,0.001,-17.00614495710893,,
145,285628,22.08,37.814607689999995,1956,14520,285516,0.26999387570789884,0.001,-17.77237233248624,,
145,285715,22.07,37.79688382,1957,14524,285602,0.27992992245015647,0.001,-17.022080248052422,,
145,285804,22.07,37.7936846,1958,14528,285691,0.26153002225834393,0.001,-17.7250638441606,,
145,285894,22.08,37.819199399999995,1958,14532,285781,0.2447178849707479,0.001,-17.57331657409668,,
145,285982,22.08,37.82671381,1959,14536,285869,0.2596115673130209,0.001,-17.808305220170453,,
145,286072,22.1,37.86475817,1960,14540,285958,0.24681341715834357,0.001,-17.173008918762207,,
145,286160,22.09,37.85091101,1960,14544,286047,0.2538407380166261,0.001,-17.419822519475762,,
145,286250,22.11,37.879814350000004,1961,14548,286137,0.2548652744811514,0.001,-17.62713553688743,,
145,286339,22.14,37.93283423,1961,14552,286226,0.2751215093515136,0.001,-17.327602993358266,,
145,286427,22.13,37.92775073000001,1962,14556,286314,0.21671755747361618,0.001,-17.56186762723056,,
145,286515,22.12,37.923300909999995,1963,14560,286402,0.2635802211968795,0.001,-17.338844935099285,,
145,286604,22.13,37.942120210000006,1963,14564,286491,0.2264495383609425,0.001,-17.411236069419168,,
145,286692,22.15,37.972064640000006,1964,14568,286579,0.24055341698906638,0.001,-17.198972181840375,,
145,286781,22.15,37.96638603,1964,14572,286668,0.23786522177132693,0.001,-17.6584696336226,,
145,286868,22.14,37.95459872,1965,14576,286755,0.2633777030489661,0.001,-17.10028414292769,,
145,286957,22.15,37.96118382,1966,14580,286844,1.015798339789564,0.001,-17.873321013017133,,
145,287044,22.13,37.928547949999995,1966,14584,286930,0.29796003372896285,0.001,-17.448231783780184,,
145,287132,22.11,37.896481179999995,1967,14588,287019,0.2640176961819331,0.001,-17.135966491699218,,
145,287220,22.08,37.841916149999996,1967,14592,287107,0.23833982930296943,0.001,-17.47813787460327,,
145,287307,22.07,37.82578456,1968,14596,287194,0.24541276422413913,0.001,-17.339952642267402,,
145,287395,22.08,37.84974533,1969,14600,287282,0.24020856280218472,0.001,-17.33985814181241,,
145,287482,22.05,37.81012701,1969,14604,287369,0.25550088760527695,0.001,-17.19789522344416,,
,287500,,,,,287391,0.27941516922278836,0.001,-17.428368308327414,22.05,37.899486523866656
145,287570,22.06,37.812931830000004,1971,14608,287458,0.2573807950724255,0.001,-17.07108029452237,,
145,287657,22.04,37.775085669999996,1971,14612,287544,0.44233082167126914,0.001,-17.34390943700617,,
145,287746,22.04,37.77422887,1972,14616,287632,0.25281586076902307,0.001,-17.635156551996868,,
145,287835,22.07,37.81825359,1972,14620,287722,0.2981372590769421,0.001,-17.482744216918945,,
145,287922,22.07,37.81561175,1973,14624,287809,0.2684406285936182,0.001,-17.22870479930531,,
145,288010,22.06,37.79759286,1974,14628,287897,0.22660107097842477,0.001,-17.39522500471635,,
145,288098,22.04,37.76473757000001,1974,14632,287985,0.27783178199421277,0.001,-16.934586264870383,,
145,288185,22.03,37.748526690000006,1975,14636,288072,0.2766447698786145,0.001,-17.209183259443805,,
145,288274,22.02,37.7292695,1976,14640,288161,0.27673298526893964,0.001,-17.46611907265403,,
145,288362,22.02,37.733386900000006,1976,14644,288250,0.2741021893241189,0.001,-17.460725264115766,,
145,288449,21.99,37.69190836,1977,14648,288336,0.25213303620165045,0.001,-17.646371147849344,,
145,288536,21.97,37.65282036,1977,14652,288423,0.24802815169095993,0.001,-17.2091777974909,,
145,288626,21.99,37.68161594,1978,14656,288513,0.25871169048806897,0.001,-17.25912267511541,,
145,288716,22.01,37.70534466000001,1979,14660,288603,0.2526148680759513,0.001,-17.183907942338422,,
145,288804,22.0,37.6838892,1979,14664,288691,0.23843265934423966,0.001,-17.79525410045277,,
145,288893,22.01,37.698994580000004,1980,14668,288780,0.28076915646141226,0.001,-17.732782277193937,,
145,288981,22.0,37.68624871,1981,14672,288868,0.23330638015812094,0.001,-17.426805669611152,,
145,289070,22.02,37.714358790000006,1981,14676,288957,0.24421115543531335,0.001,-17.3238562670621,,
145,289158,22.01,37.702418130000005,1982,14680,289045,0.2352961613373323,0.001,-17.1913910779086,,
145,289245,22.01,37.70317521999999,1982,14684,289133,0.25137497755614197,0.001,-17.30025204745206,,
145,289334,22.02,37.71240375,1983,14688,289221,0.25006482817909936,0.001,-17.400150645862926,,
145,289423,22.03,37.72912825,1984,14692,289310,0.20915777778083627,0.001,-17.161794662475586,,
145,289509,22.02,37.71478594,1984,14696,289397,0.257607706955501,0.001,-17.394862937927247,,
145,289598,22.03,37.728695030000004,1985,14700,289485,0.2677924321456389,0.001,-17.562387813221324,,
145,289685,22.03,37.721024930000006,1985,14704,289571,0.21161547303199768,0.001,-17.40026500008323,,
145,289773,22.03,37.72371638,1986,14708,289660,0.23955939168279822,0.001,-17.497969887473367,,
145,289861,22.04,37.74901885,1987,14712,289748,0.22777137973091818,0.001,-17.16505934975364,,
145,289948,22.02,37.71753288,1987,14716,289835,0.2676264745267955,0.001,-16.907832752574574,,
,290000,,,,,289902,0.24358268406080164,0.001,-17.227877219518025,22.05,37.899486523866656
145,290037,22.02,37.72132405,1988,14720,289924,0.2626432884823192,0.001,-17.41108686273748,,
145,290126,22.04,37.75480582,1989,14724,290012,0.23654097318649292,0.001,-17.596009861339223,,
145,290214,22.04,37.752746640000005,1989,14728,290100,0.2580307913678033,0.001,-17.488121379505504,,
145,290303,22.05,37.76015959000001,1990,14732,290190,0.24566778540611267,0.001,-17.06952699025472,,
145,290390,22.05,37.75542999,1990,14736,290277,0.2895484502826418,0.001,-17.14356632232666,,
145,290478,22.04,37.733249529999995,1991,14740,290365,0.24144849316640335,0.001,-17.156597137451172,,
145,290565,22.03,37.70718530999999,1992,14744,290452,0.26097456501288846,0.001,-17.31471772627397,,
145,290652,22.03,37.71278274,1992,14748,290539,0.26559721204367553,0.001,-17.53548674149947,,
145,290742,22.06,37.76603671,1993,14752,290629,0.2583904370017674,0.001,-17.622867410833184,,
145,290829,22.03,37.72134023,1993,14756,290716,0.2515975893898444,0.001,-17.18511087244207,,
145,290917,22.01,37.69566099,1994,14760,290804,0.232211206640516,0.001,-17.40445761247115,,
145,291005,22.01,37.7004619,1995,14764,290891,0.2527115771716291,0.001,-17.656029441139914,,
145,291092,21.99,37.67485107,1995,14768,290979,0.26537180556492374,0.001,-17.00249515880238,,
145,291180,21.99,37.67922851,1996,14772,291067,0.2317550094290213,0.001,-17.07970905303955,,
145,291267,21.97,37.64164299000001,1997,14776,291155,0.2500586746768518,0.001,-16.98343138261275,,
145,291355,21.97,37.64488346,1997,14780,291242,0.23798601258368718,0.001,-16.978739218278363,,
145,291443,21.98,37.6521537,1998,14784,291330,0.26160656728527765,0.001,-16.982667662880637,,
145,291531,21.97,37.64434481999999,1998,14788,291417,0.2482285045442127,0.001,-17.30206642150879,,
145,291618,21.95,37.62240275999999,1999,14792,291505,0.3377867462960156,0.001,-17.31507396697998,,
145,291707,21.98,37.66778359,2000,14796,291594,0.26661084456877276,0.001,-17.070677497170188,,
145,291794,21.96,37.62454648000001,2000,14800,291682,0.26680716194889764,0.001,-17.153274189342152,,
145,291884,21.99,37.67741767,2001,14804,291771,0.2751660943031311,0.001,-17.419456915421918,,
145,291974,22.01,37.71939568,2001,14808,291860,0.2334317063743418,0.001,-17.234393986788664,,
145,292062,22.01,37.71851471,2002,14812,291949,0.2332239164547487,0.001,-17.43154421719638,,
145,292150,22.02,37.73600307,2003,14816,292037,0.27523601867935876,0.001,-17.544957074252043,,
145,292238,22.01,37.721513030000004,2003,14820,292124,0.2665156335993247,0.001,-17.209182912653144,,
145,292326,22.0,37.715656630000005,2004,14824,292213,0.315635585649447,0.001,-16.922159281643953,,
145,292414,22.0,37.72119670000001,2004,14828,292302,0.261937251822515,0.001,-16.96486082944003,,
,292500,,,,,292390,0.23716013878583908,0.001,-17.072981921109285,22.05,37.899486523866656
145,292503,22.0,37.719190309999995,2006,14832,,,,,,
145,292592,22.02,37.75363961,2006,14836,292479,0.24996428259394385,0.001,-17.448652787642047,,
145,292682,22.04,37.79334868,2007,14840,292568,0.28599705411629245,0.001,-17.286003546281293,,
145,292770,22.05,37.81092077,2007,14844,292657,0.2501731047576124,0.001,-17.58477817882191,,
145,292858,22.06,37.83095306999999,2008,14848,292745,0.2684041688388044,0.001,-17.3067833293568,,
145,292946,22.04,37.80634188999999,2008,14852,292833,0.27825084967272623,0.001,-17.44501895904541,,
145,293036,22.07,37.857579369999996,2009,14856,292923,0.268593105285064,0.001,-17.014613671736285,,
145,293125,22.08,37.868916,2010,14860,293012,0.2493006651816161,0.001,-16.962208429972332,,
145,293212,22.07,37.8487193,2010,14864,293099,0.2447920540968577,0.001,-17.118197917938232,,
145,293300,22.08,37.85601757,2011,14868,293187,0.22880270873958414,0.001,-17.243287346579812,,
145,293388,22.08,37.86440518,2011,14872,293276,0.23205756057392468,0.001,-17.01388307051225,,
145,293476,22.09,37.887031,2012,14876,293363,0.23945216575394507,0.001,-16.653901273554023,,
145,293563,22.08,37.86879016,2012,14880,293450,0.22850019146095624,0.001,-17.181483355435457,,
145,293652,22.09,37.89596372999999,2013,14884,293539,0.2552921094677665,0.001,-17.01463291861794,,
145,293740,22.09,37.893010280000006,2014,14888,293627,0.25609203631227667,0.001,-17.156307220458984,,
145,293827,22.09,37.889387119999995,2014,14892,293714,0.23469819738106293,0.001,-17.1232383034446,,
145,293914,22.07,37.86616406,2015,14896,293801,0.2724621952934699,0.001,-17.44329799305309,,
145,294002,22.08,37.892121409999994,2015,14900,293888,0.28179761090061883,0.001,-17.214365178888496,,
145,294091,22.07,37.87128655000001,2016,14904,293979,0.23956679973913275,0.001,-17.239478197964754,,
145,294178,22.04,37.817909609999994,2016,14908,294066,0.25297586619853973,0.001,-16.67845171148127,,
145,294267,22.05,37.834735009999996,2017,14912,294153,0.2669493346051736,0.001,-17.4843956340443,,
145,294357,22.07,37.86358101,2018,14916,294243,0.2458855313333598,0.001,-17.19036188992587,,
145,294446,22.08,37.8700312,2018,14920,294332,0.28968599303202197,0.001,-17.50408259305087,,
145,294535,22.09,37.87633815,2019,14924,294421,0.29079885577613657,0.001,-17.089778900146484,,
145,294623,22.09,37.86983369000001,2020,14928,294511,0.23523569987578827,0.001,-17.632581537420098,,
145,294712,22.09,37.874267919999994,2020,14932,294598,0.2594571980563077,0.001,-17.249994364651766,,
145,294801,22.09,37.87462605,2021,14936,294688,0.23573477904904971,0.001,-16.97481883655895,,
145,294892,22.1,37.88310115,2021,14940,294779,0.24437774329081827,0.001,-17.08145705136386,,
145,294981,22.11,37.898265689999995,2022,14944,294868,0.26235022937709634,0.001,-17.210250160910867,,
,295000,,,,,294890,0.23560236529870468,0.001,-17.33876254341819,22.05,37.899486523866656
145,295070,22.12,37.91245472999999,2023,14948,294956,0.2581032717769796,0.001,-17.572755813598633,,
145,295157,22.11,37.89069797,2024,14952,295044,0.2477515156973492,0.001,-17.605256514115766,,
145,295246,22.1,37.866711589999994,2025,14956,295132,0.23692718554626813,0.001,-16.935918547890402,,
145,295337,22.12,37.91221458,2025,14960,295224,0.27347702435825183,0.001,-17.073482990264893,,
145,295426,22.14,37.94388394,2026,14964,295313,0.32123863019726495,0.001,-17.17151182348078,,
145,295513,22.13,37.93576426,2026,14968,295400,0.24470779367468573,0.001,-17.50498286160556,,
145,295602,22.14,37.938951720000006,2027,14972,295490,0.25146962313548377,0.001,-16.93407408396403,,
145,295691,22.15,37.9451171,2028,14976,295578,0.2859979142313418,0.001,-17.2855281829834,,
145,295778,22.15,37.9558432,2028,14980,295666,0.24508157982067627,0.001,-17.59837141903964,,
145,295867,22.15,37.94906097,2029,14984,295754,0.27183423191308975,0.001,-17.198747114701703,,
145,295955,22.15,37.95553068,2029,14988,295842,0.2617509033192288,0.001,-17.380557146939363,,
145,296043,22.16,37.96580111,2030,14992,295930,0.24940761652859775,0.001,-17.885669361461293,,
145,296132,22.18,37.99627886,2031,14996,296019,0.26115899871696124,0.001,-17.390857002951883,,
145,296223,22.21,38.04213064,2031,15000,296109,0.244744756947393,0.001,-17.297935659235176,,
145,296311,22.2,38.027057729999996,2032,15004,296198,0.2756546823815866,0.001,-17.479421268809926,,
145,296398,22.2,38.03238731,2033,15008,296285,0.25254178047180176,0.001,-17.51680478182706,,
145,296486,22.19,38.0146924,2033,15012,296373,0.2628980516032739,0.001,-17.281275055625223,,
145,296575,22.18,37.99949441,2034,15016,296463,0.2668871983237889,0.001,-17.508804321289062,,
145,296662,22.16,37.97397375999999,2034,15020,296549,0.263172848593621,0.001,-17.775446128845214,,
145,296750,22.15,37.95056815999999,2035,15024,296637,0.24956373260779816,0.001,-17.75375643643466,,
145,296838,22.15,37.96320786,2035,15028,296725,0.30831206386739557,0.001,-17.711464621803977,,
145,296927,22.15,37.96281121,2036,15032,296813,0.33377646790309384,0.001,-17.28702839938077,,
145,297017,22.16,37.98409975999999,2037,15036,296904,0.266475229807522,0.001,-17.679349342981975,,
145,297107,22.15,37.97564994,2037,15040,296994,0.2954074435613372,0.001,-17.746483889493074,,
145,297195,22.14,37.95780278,2038,15044,297081,0.2576992857185277,0.001,-17.3406776081432,,
145,297282,22.12,37.92057607,2039,15048,297169,0.30005621697221485,0.001,-17.271856594085694,,
145,297372,22.15,37.96440011,2039,15052,297258,0.2680558663877574,0.001,-17.688580079512164,,
145,297460,22.14,37.956246779999994,2040,15056,297347,1.2769499400799924,0.001,-17.31895533475009,,
,297500,,,,,297392,0.2510146142347999,0.001,-17.64486821492513,22.05,37.899486523866656
145,297550,22.13,37.93113821,2041,15060,297437,0.28961822390556335,0.001,-17.72581707347523,,
145,297638,22.12,37.92497628,2042,15064,297525,0.2752174213528633,0.001,-17.420982447537508,,
145,297727,22.14,37.95839456000001,2043,15068,297614,0.8531493758377822,0.001,-18.015541553497314,,
145,297816,22.14,37.95183538,2043,15072,297703,0.3320143585619719,0.001,-17.027571071277965,,
145,297903,22.12,37.93747336,2044,15076,297791,0.2369467785412615,0.001,-18.285234624689277,,
145,297990,22.12,37.92917568,2045,15080,297877,0.2536376863718033,0.001,-18.027753309770063,,
145,298075,22.08,37.86636312,2045,15084,297963,0.3552209486564,0.001,-17.614347839355467,,
145,298164,22.09,37.87787322,2046,15088,298051,0.2957984615455974,0.001,-17.614186720414594,,
145,298252,22.09,37.88135843,2047,15092,298139,0.26073294607075775,0.001,-17.55249309539795,,
145,298339,22.07,37.85453587000001,2048,15096,298226,0.2717336118221283,0.001,-16.78242405978116,,
145,298426,22.03,37.784770869999996,2048,15100,298313,0.40087623468467165,0.001,-17.005097007751466,,
145,298515,22.04,37.80029253,2049,15104,298402,0.22384757257026175,0.001,-17.46146249771118,,
145,298604,22.06,37.82753168,2049,15108,298491,0.2526339231566949,0.001,-17.515714211897418,,
145,298691,22.05,37.806285349999996,2050,15112,298579,0.25145343149250204,0.001,-16.849118146029387,,
145,298783,22.08,37.8596736,2051,15116,298669,0.25205638097680133,0.001,-17.7688532742587,,
145,298872,22.1,37.8912145,2052,15120,298758,0.25779358771714295,0.001,-17.45913098075173,,
145,298959,22.09,37.87689459,2052,15124,298846,0.25847102904861624,0.001,-17.360905040394176,,
145,299049,22.11,37.900012960000005,2053,15128,298935,0.2378183908083222,0.001,-17.66421786221591,,
145,299139,22.12,37.91625149,2053,15132,299026,0.2609107040546157,0.001,-17.181319843639027,,
145,299228,22.11,37.89803809,2054,15136,299115,0.2518544894727794,0.001,-16.967919956554066,,
145,299316,22.09,37.85670761,2055,15140,299203,0.27215428853576834,0.001,-17.163335279984906,,
145,299405,22.1,37.87990997,2055,15144,299292,0.23559610675210538,0.001,-18.10696490605672,,
145,299496,22.14,37.941415809999995,2056,15148,299382,0.32773745122055215,0.001,-17.15469717979431,,
145,299584,22.12,37.91929129,2057,15152,299471,0.2751565419814803,0.001,-17.49655680222945,,
145,299671,22.11,37.90313388,2057,15156,299559,1.5988629047166218,0.001,-17.625513770363547,,
145,299760,22.1,37.88825356,2058,15160,299646,0.3673668287017129,0.001,-17.425071022727273,,
145,299849,22.11,37.89687299,2058,15164,299735,0.2299264750697396,0.001,-17.25705909729004,,
145,299940,22.13,37.92181935,2059,15168,299826,0.2901170612736182,0.001,-17.97774852405895,,
,300000,,,,,299893,0.3123736923391169,0.001,-17.22553027759899,22.05,37.899486523866656
145,300027,22.11,37.89853725,2060,15172,299915,0.3023640377955003,0.001,-17.25260795246471,,
145,300113,22.1,37.8718695,2061,15176,300001,0.25793724032965576,0.001,-17.418085271661933,,
145,300202,22.12,37.90032841,2061,15180,300089,0.28116660158742557,0.001,-17.448226408524945,,
145,300292,22.17,37.98674223,2062,15184,300178,0.27178875560110266,0.001,-17.22424957968972,,
145,300380,22.16,37.96564319000001,2062,15188,300266,0.28300758789886127,0.001,-17.062349232760344,,
145,300468,22.16,37.96741059,2063,15192,300355,0.24721765314990823,0.001,-17.316420034928754,,
145,300557,22.18,37.999553680000005,2064,15196,300444,0.29397160009197565,0.001,-17.615760644276936,,
145,300646,22.2,38.03903245000001,2064,15200,300533,0.24639623950828204,0.001,-17.617416381835938,,
145,300737,22.22,38.075009370000004,2065,15204,300623,0.30803879771543585,0.001,-17.829096360640094,,
145,300826,22.22,38.06477521,2065,15208,300713,0.29700291545494745,0.001,-17.129756060513582,,
145,300916,22.25,38.115070169999996,2066,15212,300803,0.2557179590930109,0.001,-17.177304181185637,,
145,301006,22.23,38.07688895,2066,15216,300892,0.27584764767776837,0.001,-17.576847596602008,,
145,301093,22.21,38.04986506,2067,15220,300980,0.25084214386614884,0.001,-17.537898150357332,,
145,301182,22.23,38.085857180000005,2068,15224,301069,0.29859180251757306,0.001,-17.578474044799805,,
145,301271,22.22,38.066540509999996,2068,15228,301158,0.2685776264830069,0.001,-17.69313517483798,,
145,301361,22.22,38.069816440000004,2069,15232,301248,0.25073711768440576,0.001,-17.85777711868286,,
145,301449,22.21,38.04907758000001,2069,15236,301336,0.2874830243262378,0.001,-17.413649472323332,,
145,301536,22.2,38.04361414000001,2070,15240,301423,0.27720694669655394,0.001,-17.90212287902832,,
145,301626,22.21,38.05930221,2071,15244,301513,0.33014743677947833,0.001,-17.75683663108132,,
145,301714,22.18,38.01335644,2071,15248,301602,0.258790971144386,0.001,-17.85423199335734,,
145,301803,22.19,38.02466056,2072,15252,301690,0.27515950528058136,0.001,-17.566737261685457,,
145,301892,22.21,38.06107553,2072,15256,301779,0.25970534167506476,0.001,-17.687653281471945,,
145,301980,22.2,38.046029989999994,2073,15260,301867,0.2541712393814867,0.001,-17.426842602816496,,
145,302067,22.18,38.01315141,2073,15264,301954,0.29234064234928653,0.001,-17.582513549111106,,
145,302156,22.16,37.98835301,2074,15268,302043,0.2777396375718324,0.001,-17.220821554010566,,
145,302246,22.19,38.03239773,2075,15272,302132,0.2978282774036581,0.001,-17.67221008647572,,
145,302336,22.23,38.098761919999994,2075,15276,302223,0.2549194503914226,0.001,-17.75187145579945,,
145,302424,22.22,38.089115660000004,2076,15280,302311,0.2658147913488475,0.001,-18.0402814691717,,
,302500,,,,,302399,0.26693336191502487,0.001,-17.763313813643023,22.05,37.899486523866656
145,302513,22.21,38.067961530000005,2077,15284,,,,,,
145,302602,22.22,38.093398300000004,2077,15288,302489,0.29356576231392945,0.001,-17.41438726945357,,
145,302693,22.25,38.14562857000001,2078,15292,302579,0.28011411089788785,0.001,-17.364925557916816,,
145,302781,22.24,38.12185683,2078,15296,302668,0.3018991487181705,0.001,-17.53810779253642,,
145,302869,22.23,38.12125581,2079,15300,302756,0.29617261247975485,0.001,-17.20609084042636,,
145,302960,22.23,38.117436180000006,2079,15304,302847,0.2847720008829366,0.001,-16.99114955555309,,
145,303050,22.24,38.139210840000004,2080,15308,302936,0.3637389624896257,0.001,-17.51600742340088,,
145,303139,22.23,38.12268436,2080,15312,303026,0.24979778717864642,0.001,-17.577610536055133,,
145,303226,22.2,38.07653775,2081,15316,303114,0.24905561858957465,0.001,-17.444993712685324,,
145,303316,22.23,38.11531038,2082,15320,303203,0.2868841588497162,0.001,-17.893262082880195,,
145,303405,22.23,38.113987479999984,2082,15324,303292,0.2839625511657108,0.001,-17.78933993252841,,
145,303494,22.23,38.1207141,2083,15328,303381,0.4037920128215443,0.001,-18.029247110540215,,
145,303582,22.21,38.08048096,2084,15332,303470,0.3005964789878238,0.001,-17.592533631758258,,
145,303670,22.21,38.08579872999999,2084,15336,303556,0.26106356439136325,0.001,-17.38101274316961,,
145,303760,22.24,38.13441192,2085,15340,303646,0.2702881642009901,0.001,-17.024223883946735,,
145,303848,22.22,38.092581519999996,2085,15344,303735,0.30377914892001584,0.001,-17.462339054454457,,
145,303936,22.22,38.08811298,2086,15348,303823,0.2513558160174977,0.001,-17.687007383866742,,
145,304026,22.23,38.10025983,2086,15352,303912,0.25456712598150427,0.001,-17.468360900878906,,
145,304112,22.2,38.049081019999996,2087,15356,304000,0.28420148857615213,0.001,-17.32104526866566,,
145,304202,22.22,38.0818847,2088,15360,304088,0.2825062883936841,0.001,-17.58931255340576,,
145,304291,22.24,38.11468211999999,2088,15364,304178,0.2649395181374116,0.001,-17.774371580644086,,
145,304378,22.22,38.080949149999995,2089,15368,304265,0.35957229272885755,0.001,-17.28386506167325,,
145,304466,22.2,38.05084072,2089,15372,304353,0.2771021777933294,0.001,-17.419214595447887,,
145,304557,22.21,38.06385747,2090,15376,304444,0.2862158612064693,0.001,-17.447533925374348,,
145,304645,22.21,38.06468187,2091,15380,304532,0.2649700492620468,0.001,-17.262581738558683,,
145,304732,22.19,38.04002879,2091,15384,304619,0.2435843816825322,0.001,-18.001388168334962,,
145,304821,22.19,38.03125754,2092,15388,304708,0.6871120320125059,0.001,-17.74332705411044,,
145,304909,22.16,37.970129580000005,2092,15392,304796,0.30197605287486856,0.001,-17.635474638505414,,
145,304998,22.17,37.98144578,2093,15396,304885,0.2841706139885861,0.001,-18.014416087757457,,
,305000,,,,,304907,0.2646642801436511,0.001,-17.488487763838336,22.05,37.899486523866656
145,305086,22.17,37.96478483,2094,15400,304973,0.27054143093881156,0.001,-17.40610647201538,,
145,305175,22.15,37.93501272,2095,15404,305062,0.2917502645565116,0.001,-17.788782437642414,,
145,305265,22.15,37.93316786,2095,15408,305151,0.2921349193368639,0.001,-17.44368839263916,,
145,305352,22.13,37.89713861,2096,15412,305239,0.2919435806217648,0.001,-17.720232009887695,,
145,305441,22.15,37.935823320000004,2096,15416,305328,0.29529880052027496,0.001,-17.421786785125732,,
