time/total_timesteps,rollout/ep_len_mean,time/fps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,train/std,train/clip_fraction,train/loss,train/policy_gradient_loss,train/learning_rate,train/value_loss,train/n_updates,train/approx_kl,train/entropy_loss,train/explained_variance,train/clip_range,eval/mean_ep_length,eval/mean_reward
995000,,,,,,0.5438220500946045,0.67890625,373068.5,-0.08503485861001536,0.0003,825941.465234375,4850,0.46062624,-13.475659424066544,0.0,0.2,1000.0,80793.95973825455
995328,1000.0,160,486,6182,80546.43724135,,,,,,,,,,,,,
997376,1000.0,161,487,6187,80476.16471091998,0.5445430874824524,0.703857421875,317780.03125,-0.0796630151104182,0.0003,669686.5013671875,4860,0.45834872,-13.472726154327393,4.172325134277344e-07,0.2,,
999424,1000.0,161,488,6190,80460.6805218,0.5439712405204773,0.6716796875,400213.09375,-0.0836458188976394,0.0003,763880.5880859375,4870,0.52650523,-13.468388232588769,1.3113021850585938e-06,0.2,,
1000000,,,,,,0.5436279773712158,0.6767578125,328047.34375,-0.059366226344718595,0.0003,663461.2181640625,4880,0.44012433,-13.450616869330407,1.7881393432617188e-07,0.2,1000.0,79636.02201843262
1001472,1000.0,161,489,6213,80832.41965339,,,,,,,,,,,,,
1003520,1000.0,161,490,6217,80591.79360079,0.5427179932594299,0.60810546875,792007.625,-0.09306285199709237,0.0003,1555025.879296875,4890,0.31188172,-13.431202709674835,1.1920928955078125e-07,0.2,,
1005000,,,,,,0.5423857569694519,0.657373046875,401753.65625,-0.07531493490678258,0.0003,775311.730859375,4900,0.43575758,-13.411043393611909,2.384185791015625e-07,0.2,1000.0,81077.17486667633
1005568,1000.0,161,491,6240,80572.27514605,,,,,,,,,,,,,
1007616,1000.0,161,492,6245,80771.81271686,0.5426698923110962,0.658935546875,340138.71875,-0.06825144244357943,0.0003,606845.5037109375,4910,0.38331163,-13.413811120390893,0.0,0.2,,
1009664,1000.0,161,493,6248,80574.89717572999,0.5427550077438354,0.665234375,483051.90625,-0.0957051389326807,0.0003,1014532.66953125,4920,0.47532234,-13.41631860435009,5.960464477539063e-08,0.2,,
1010000,,,,,,0.5433906316757202,0.6927734375,340416.875,-0.07985722370794975,0.0003,765709.7421875,4930,0.55295336,-13.428472486138343,0.0,0.2,1000.0,82567.80966959
1011712,1000.0,161,494,6271,80423.46172304999,,,,,,,,,,,,,
1013760,1000.0,161,495,6275,80480.35450697999,0.5438681244850159,0.706982421875,262286.03125,-0.06871650443936232,0.0003,559699.4543945312,4940,0.50688356,-13.440282839536668,0.0,0.2,,
1015000,,,,,,0.5432408452033997,0.72763671875,380490.8125,-0.08942909638572019,0.0003,743140.2310546875,4950,0.6898946,-13.438574856519699,-1.1920928955078125e-07,0.2,1000.0,79756.48881025314
1015808,1000.0,161,496,6298,80392.6879418,,,,,,,,,,,,,
1017856,1000.0,161,497,6302,80883.53410372,0.5424990057945251,0.67548828125,333790.0625,-0.08820859121042304,0.0003,843121.2185546875,4960,0.49768516,-13.412767913937568,4.172325134277344e-07,0.2,,
1019904,1000.0,161,498,6305,80718.81706105,0.5416656732559204,0.6896484375,348056.125,-0.08795824144035577,0.0003,769267.0182617188,4970,0.5604476,-13.388727593421937,0.0,0.2,,
1020000,,,,,,0.5414486527442932,0.721923828125,328982.875,-0.07981492047547363,0.0003,618758.7741210938,4980,0.73536146,-13.379081943631173,1.1920928955078125e-07,0.2,1000.0,76279.85435686112
1021952,1000.0,161,499,6328,81107.87871561998,,,,,,,,,,,,,
1024000,1000.0,161,500,6333,80617.4150949,0.5407175421714783,0.630029296875,646130.75,-0.10122996503196191,0.0003,1254197.1544921875,4990,0.36242378,-13.361955311894416,0.0,0.2,,
1025000,,,,,,0.5406961441040039,0.735595703125,169116.484375,-0.06428633995819837,0.0003,501399.0497070312,5000,0.6675069,-13.34455081820488,5.2869319915771484e-05,0.2,1000.0,77466.79240608215
1026048,1000.0,161,501,6356,80508.45304391999,,,,,,,,,,,,,
1028096,1000.0,161,502,6360,80516.73932294999,0.5403090119361877,0.71455078125,278641.6875,-0.06367745753959753,0.0003,642639.1416015625,5010,0.6742117,-13.337828874588013,0.0,0.2,,
1030000,,,,,,0.5387737154960632,0.6369140625,521320.0625,-0.07355751975555905,0.0003,1022905.93515625,5020,0.4291386,-13.303814724087715,1.1920928955078125e-07,0.2,1000.0,78988.06569595337
1030144,1000.0,161,503,6383,79921.96394162999,,,,,,,,,,,,,
1032192,1000.0,161,504,6387,79908.28137129999,0.538644015789032,0.707470703125,322622.34375,-0.08067161202488933,0.0003,740039.9044921875,5030,0.57405496,-13.279215785861016,6.020069122314453e-06,0.2,,
1034240,1000.0,161,505,6391,80049.83871254,0.5384320616722107,0.66845703125,245999.8125,-0.06677039272617549,0.0003,584340.8538085937,5040,0.45604104,-13.275004342198372,1.1920928955078125e-07,0.2,,
1035000,,,,,,0.5378240346908569,0.624658203125,594303.0,-0.10072739289898891,0.0003,1120276.7984375,5050,0.5737008,-13.262215134501457,1.1920928955078125e-07,0.2,1000.0,76752.46731834412
1036288,1000.0,161,506,6414,79957.09541494,,,,,,,,,,,,,
1038336,1000.0,161,507,6418,79822.53180595,0.5374628901481628,0.69853515625,344143.78125,-0.07901492206729017,0.0003,620527.8623046875,5060,0.5297218,-13.2472649872303,-3.5762786865234375e-07,0.2,,
1040000,,,,,,0.5361747741699219,0.6998046875,436540.3125,-0.08080859006149695,0.0003,689821.8516601563,5070,0.5563793,-13.21385442018509,8.344650268554688e-07,0.2,1000.0,72733.22316598892
1040384,1000.0,161,508,6441,79719.59586027001,,,,,,,,,,,,,
1042432,1000.0,161,509,6445,79094.66478244,0.5360885262489319,0.7283203125,318693.21875,-0.06990874956827611,0.0003,582234.2755859375,5080,0.72241676,-13.19101674258709,4.172325134277344e-07,0.2,,
1044480,1000.0,161,510,6449,79245.15482044,0.5349001884460449,0.71962890625,207761.28125,-0.08051474536187016,0.0003,474534.275,5090,0.6045969,-13.166150227189064,1.7881393432617188e-07,0.2,,
1045000,,,,,,0.5332582592964172,0.657080078125,481882.4375,-0.09469379125803243,0.0003,903242.5326171875,5100,0.418297,-13.121830153465272,5.960464477539063e-08,0.2,1000.0,78769.5128408432
1046528,1000.0,161,511,6472,79040.625718,,,,,,,,,,,,,
1048576,1000.0,161,512,6476,79145.89105324,0.531911313533783,0.6703125,361380.625,-0.08735136863542721,0.0003,813886.3283203125,5110,0.45002416,-13.074233004450798,1.1920928955078125e-07,0.2,,
1050000,,,,,,0.5317456722259521,0.674609375,484868.40625,-0.09743629988515749,0.0003,1009947.52109375,5120,0.49944386,-13.053663039207459,0.0,0.2,1000.0,78674.49585084915
1050624,1000.0,161,513,6500,79426.49309223,,,,,,,,,,,,,
1052672,1000.0,161,514,6504,79709.79069194,0.5307035446166992,0.673828125,391229.25,-0.09112046319933143,0.0003,1100833.9908203124,5130,0.53420603,-13.032843035459518,0.0,0.2,,
1054720,1000.0,162,515,6508,79566.54819729,0.5294711589813232,0.68173828125,467894.3125,-0.08913137445342727,0.0003,922030.1841796875,5140,0.52277166,-12.991706413030624,0.0,0.2,,
1055000,,,,,,0.5286363959312439,0.740869140625,287446.125,-0.07695967723848299,0.0003,531508.4299804687,5150,0.8171666,-12.962315383553506,5.364418029785156e-07,0.2,1000.0,71880.39713115692
1056768,1000.0,161,516,6531,79786.23822777,,,,,,,,,,,,,
1058816,1000.0,162,517,6535,79855.1554971,0.5280493497848511,0.627099609375,695593.125,-0.09701699610450305,0.0003,1355431.335546875,5160,0.40206385,-12.943889734148978,2.2649765014648438e-06,0.2,,
1060000,,,,,,0.5267654061317444,0.703369140625,325388.5625,-0.07988727624760941,0.0003,637544.0322265625,5170,0.6289642,-12.910562926530838,1.9490718841552734e-05,0.2,1000.0,74907.66417570114
1060864,1000.0,161,518,6557,79965.66814766,,,,,,,,,,,,,
1062912,1000.0,161,519,6561,80025.86488331,0.5264569520950317,0.671630859375,426726.09375,-0.09428364564082585,0.0003,916392.910546875,5180,0.51327914,-12.889641642570496,3.635883331298828e-06,0.2,,
1064960,1000.0,162,520,6565,80218.90049459,0.5254974365234375,0.710302734375,299109.1875,-0.07021561592700891,0.0003,589036.895703125,5190,0.5993936,-12.861709687113763,0.0,0.2,,
1065000,,,,,,0.5240821242332458,0.6966796875,685061.0625,-0.10125049204216338,0.0003,1143401.497265625,5200,0.5395114,-12.831926473975182,0.0,0.2,1000.0,77625.69274139404
1067008,1000.0,161,521,6589,80063.14170041999,,,,,,,,,,,,,
1069056,1000.0,162,522,6593,80066.93970819,0.5240434408187866,0.702490234375,383357.03125,-0.0876729919866193,0.0003,894998.666796875,5210,0.51614285,-12.812245124578476,3.5762786865234375e-07,0.2,,
1070000,,,,,,0.5232327580451965,0.7048828125,417945.125,-0.0830254686938133,0.0003,870928.371484375,5220,0.57975376,-12.793518939614296,8.881092071533203e-06,0.2,1000.0,82117.43562955856
1071104,1000.0,161,523,6617,80070.2762523,,,,,,,,,,,,,
1073152,1000.0,162,524,6621,80059.72867817001,0.5218393802642822,0.6939453125,390819.125,-0.08911199218709953,0.0003,956113.293359375,5230,0.54930395,-12.754773485660554,0.0,0.2,,
1075000,,,,,,0.520491898059845,0.763134765625,288107.4375,-0.06557728503830731,0.0003,531018.771484375,5240,0.8119203,-12.717511981725693,0.0,0.2,1000.0,74191.89009990692
1075200,1000.0,161,525,6644,79876.51983473002,,,,,,,,,,,,,
1077248,1000.0,162,526,6647,80163.98737089001,0.5206475257873535,0.72978515625,319519.15625,-0.05553413991583511,0.0003,522949.769921875,5250,0.70259833,-12.697609269618988,1.1920928955078125e-07,0.2,,
1079296,1000.0,162,527,6651,80212.19404387001,0.520392656326294,0.668115234375,492366.625,-0.09183461851789616,0.0003,914447.9990234375,5260,0.4175956,-12.696552550792694,1.1920928955078125e-07,0.2,,
1080000,,,,,,0.5194340348243713,0.711181640625,321574.65625,-0.10090460948413238,0.0003,749357.458984375,5270,0.6701504,-12.673826962709427,9.5367431640625e-07,0.2,1000.0,78929.69096488952
1081344,1000.0,162,528,6674,80061.69678817001,,,,,,,,,,,,,
1083392,1000.0,162,529,6678,80381.77954966,0.5181780457496643,0.682373046875,400787.125,-0.08074707578052767,0.0003,734123.296875,5280,0.5455779,-12.640056085586547,2.205371856689453e-06,0.2,,
1085000,,,,,,0.5175154805183411,0.743408203125,337412.15625,-0.08288206565484871,0.0003,781927.36171875,5290,0.7042966,-12.606578606367112,4.172325134277344e-07,0.2,1000.0,82920.92585601806
1085440,1000.0,161,530,6700,80039.80369896,,,,,,,,,,,,,
1087488,1000.0,162,531,6704,79538.49992099,0.5168855786323547,0.739404296875,226872.015625,-0.06782931956258835,0.0003,429085.733203125,5300,0.7599963,-12.590651172399522,0.0,0.2,,
1089536,1000.0,162,532,6708,79602.12124777,0.5163482427597046,0.732568359375,297068.96875,-0.0847622439992847,0.0003,603067.6927734375,5310,0.5871098,-12.567608934640884,5.960464477539063e-08,0.2,,
1090000,,,,,,0.5148387551307678,0.693310546875,310707.0625,-0.08075259891338646,0.0003,719040.837109375,5320,0.5747027,-12.526344963908196,5.960464477539063e-08,0.2,1000.0,73063.71876859665
1091584,1000.0,162,533,6731,79913.94073371,,,,,,,,,,,,,
1093632,1000.0,162,534,6735,79700.66010436,0.5147899389266968,0.6853515625,478850.09375,-0.08793789623305201,0.0003,934827.912109375,5330,0.5531588,-12.505883088707924,0.0,0.2,,
1095000,,,,,,0.5136217474937439,0.726708984375,466495.9375,-0.08107655646745116,0.0003,718146.48828125,5340,0.72714293,-12.478154420852661,7.748603820800781e-07,0.2,1000.0,83419.5441540718
1095680,1000.0,162,535,6758,79765.30382299,,,,,,,,,,,,,
1097728,1000.0,162,536,6762,79885.03628024999,0.512474775314331,0.728125,288472.375,-0.061068978314870036,0.0003,521963.3670898437,5350,0.6640782,-12.44321949481964,0.0,0.2,,
1099776,1000.0,162,537,6766,79961.73796605,0.5117939114570618,0.675146484375,286600.78125,-0.08905144236632623,0.0003,806969.5920898437,5360,0.5133391,-12.41020950973034,0.0,0.2,,
1100000,,,,,,0.5113348364830017,0.707958984375,292417.375,-0.07316967305960134,0.0003,619026.3234375,5370,0.5946161,-12.388937136530876,2.384185791015625e-07,0.2,1000.0,72759.88977966309
1101824,1000.0,162,538,6788,79584.70357269,,,,,,,,,,,,,
1103872,1000.0,162,539,6792,79751.98664466,0.5106834173202515,0.659765625,613384.4375,-0.10315326950512826,0.0003,1390342.7345703125,5380,0.5445582,-12.373187482357025,0.0,0.2,,
1105000,,,,,,0.510269820690155,0.726025390625,327601.34375,-0.06286667946551461,0.0003,536808.1123046875,5390,0.61795586,-12.346022322773933,0.0,0.2,1000.0,72539.45005397797
1105920,1000.0,162,540,6821,79564.63939542,,,,,,,,,,,,,
1107968,1000.0,162,541,6828,79399.81463036,0.5098029375076294,0.710791015625,293165.5,-0.08608264650101774,0.0003,598838.0372070313,5400,0.61325204,-12.331412985920906,6.556510925292969e-07,0.2,,
1110000,,,,,,0.5094037652015686,0.7052734375,366146.375,-0.0819893020845484,0.0003,781214.0509765625,5410,0.5582058,-12.316219079494477,0.0,0.2,1000.0,80137.51492786407
1110016,1000.0,161,542,6874,79465.01158658,,,,,,,,,,,,,
1112064,1000.0,161,543,6882,79546.11553396,0.5090674161911011,0.73671875,223231.15625,-0.07063617337844334,0.0003,483100.8866210937,5420,0.6981935,-12.303814333677291,0.0,0.2,,
1114112,1000.0,161,544,6890,79376.71537398,0.5089859962463379,0.721435546875,281812.96875,-0.06063574676518328,0.0003,576061.0543945313,5430,0.76590407,-12.289877966046333,1.1920928955078125e-07,0.2,,
1115000,,,,,,0.5088266730308533,0.731591796875,164995.75,-0.059585124491422906,0.0003,372040.74497070315,5440,0.6943386,-12.296180093288422,0.0,0.2,1000.0,83362.62412118912
1116160,1000.0,160,545,6936,79070.53040841,,,,,,,,,,,,,
1118208,1000.0,161,546,6941,79411.20844314,0.5076748132705688,0.7384765625,220421.578125,-0.06102769958670251,0.0003,420235.2997070312,5450,0.84246445,-12.267479398846627,0.0,0.2,,
1120000,,,,,,0.5076474547386169,0.641796875,692473.625,-0.100732741918182,0.0003,1343119.8818359375,5460,0.45813856,-12.254713517427444,-1.1920928955078125e-07,0.2,1000.0,71803.4608472824
1120256,1000.0,160,547,6977,79444.92781894999,,,,,,,,,,,,,
1122304,1000.0,160,548,6982,79426.74564431,0.5071336030960083,0.746435546875,390838.6875,-0.08376639002235606,0.0003,823673.8189453125,5470,0.7835632,-12.24134792983532,0.0,0.2,,
1124352,1000.0,160,549,6986,79568.59816312,0.5072168707847595,0.651708984375,599136.4375,-0.08938766634091735,0.0003,1154162.1189453125,5480,0.43937236,-12.227038821578025,0.0,0.2,,
1125000,,,,,,0.5058823227882385,0.7255859375,261206.65625,-0.06583188893855549,0.0003,445050.24267578125,5490,0.66136456,-12.194897872209548,0.0,0.2,1000.0,74085.96710128784
1126400,1000.0,160,550,7011,79579.35341217999,,,,,,,,,,,,,
1128448,1000.0,160,551,7016,79600.94845955,0.5056619048118591,0.6986328125,423291.78125,-0.08353852431173436,0.0003,793853.946875,5500,0.5873162,-12.174375876784325,-1.1920928955078125e-07,0.2,,
1130000,,,,,,0.506253182888031,0.73857421875,379954.03125,-0.0789582830737345,0.0003,717594.9840820313,5510,0.74322027,-12.18342853486538,-0.019352316856384277,0.2,1000.0,74577.87514162064
1130496,1000.0,160,552,7049,79525.76659669,,,,,,,,,,,,,
1132544,1000.0,160,553,7053,79445.51730046,0.505427896976471,0.733056640625,252957.8125,-0.06834250306710601,0.0003,516569.494140625,5520,0.78811276,-12.166359606385232,0.0,0.2,,
1134592,1000.0,160,554,7057,79359.62236860998,0.5041815638542175,0.69072265625,482150.03125,-0.08994221579050646,0.0003,852439.9963867187,5530,0.5370132,-12.132517990469932,-2.384185791015625e-07,0.2,,
1135000,,,,,,0.504359781742096,0.73212890625,298371.4375,-0.07944826588500291,0.0003,666962.7346679687,5540,0.80308855,-12.117009636759757,0.0,0.2,1000.0,76446.56780910492
1136640,1000.0,160,555,7083,79206.96336723,,,,,,,,,,,,,
1138688,1000.0,160,556,7087,79385.87977156001,0.5037679076194763,0.751953125,182257.984375,-0.05183736791950651,0.0003,376310.95981445315,5550,0.8815543,-12.10580150783062,1.1920928955078125e-07,0.2,,
1140000,,,,,,0.5034982562065125,0.699169921875,603560.0,-0.09029911199468188,0.0003,1110153.18359375,5560,0.5978029,-12.104221546649933,0.0,0.2,1000.0,79312.514935112
1140736,1000.0,160,557,7114,79645.18889929,,,,,,,,,,,,,
1142784,1000.0,160,558,7118,79682.91479345999,0.5028678774833679,0.705908203125,390049.125,-0.08200483978434932,0.0003,808544.0110351562,5570,0.5754651,-12.08593928217888,0.0,0.2,,
1144832,1000.0,160,559,7122,79577.4024331,0.5017591714859009,0.691943359375,261641.890625,-0.06975626052881126,0.0003,588382.6923828125,5580,0.64428586,-12.057001820206642,0.0,0.2,,
1145000,,,,,,0.5007967352867126,0.761279296875,333186.125,-0.06828635541023687,0.0003,507743.10063476564,5590,0.7865713,-12.010994127392769,2.980232238769531e-07,0.2,1000.0,72970.69251451493
1146880,1000.0,160,560,7146,79260.31493374999,,,,,,,,,,,,,
1148928,1000.0,160,561,7150,79057.65657546,0.5003492832183838,0.71396484375,143884.359375,-0.05627226415963378,0.0003,325524.66943359375,5600,0.6747335,-11.993474498391151,-1.1920928955078125e-07,0.2,,
1150000,,,,,,0.49940648674964905,0.741552734375,342738.21875,-0.07678709538304247,0.0003,654914.1700195313,5610,0.82479817,-11.965815737843513,0.0,0.2,1000.0,73313.52843027115
1150976,1000.0,160,562,7175,78748.05895555999,,,,,,,,,,,,,
1153024,1000.0,160,563,7179,78538.43849993,0.49906793236732483,0.714208984375,251902.6875,-0.0711890960315941,0.0003,457441.3392089844,5620,0.67501414,-11.943492487072945,1.3053417205810547e-05,0.2,,
1155000,,,,,,0.4978798031806946,0.682861328125,450170.0625,-0.08891738887468818,0.0003,949353.653515625,5630,0.58209085,-11.910692417621613,1.1920928955078125e-07,0.2,1000.0,77659.03137483596
1155072,1000.0,160,564,7205,78950.46529638,,,,,,,,,,,,,
1157120,1000.0,160,565,7209,78392.49383085,0.49709153175354004,0.66650390625,543060.8125,-0.09695477613131516,0.0003,1163648.94921875,5640,0.52710485,-11.876309368014336,9.900331497192383e-05,0.2,,
1159168,1000.0,160,566,7213,78256.94661705,0.4972410798072815,0.742919921875,197055.609375,-0.0659196034364868,0.0003,400445.0724609375,5650,0.7670745,-11.871590122580528,1.1920928955078125e-07,0.2,,
1160000,,,,,,0.4975264370441437,0.752734375,226405.296875,-0.0679862790653715,0.0003,469947.3568359375,5660,0.76157606,-11.87897456586361,1.1920928955078125e-07,0.2,1000.0,68682.92173652649
1161216,1000.0,160,567,7239,78041.74827308,,,,,,,,,,,,,
1163264,1000.0,160,568,7243,77991.13388435001,0.49710845947265625,0.719482421875,235538.296875,-0.06127856787497876,0.0003,426922.849609375,5670,0.62976825,-11.87236773967743,9.298324584960938e-06,0.2,,
1165000,,,,,,0.49558761715888977,0.721044921875,368091.125,-0.06985317067592405,0.0003,640077.2041015625,5680,0.6887507,-11.825823944807052,0.0,0.2,1000.0,73429.67962112426
1165312,1000.0,160,569,7270,77700.12166995001,,,,,,,,,,,,,
1167360,1000.0,160,570,7275,77554.70126629001,0.4955788850784302,0.766650390625,237803.078125,-0.06236980694811791,0.0003,498286.33330078126,5690,0.9721774,-11.804290553927421,0.0,0.2,,
1169408,1000.0,160,571,7279,77637.62102392,0.49479052424430847,0.721728515625,331461.96875,-0.06656398515915499,0.0003,635618.4921875,5700,0.64523363,-11.785837623476983,0.0,0.2,,
1170000,,,,,,0.49512526392936707,0.68154296875,326150.09375,-0.07361562915612012,0.0003,643236.5986328125,5710,0.5455617,-11.780431535840034,-1.1920928955078125e-07,0.2,1000.0,72106.2604227066
1171456,1000.0,160,572,7305,77408.27543182998,,,,,,,,,,,,,
1173504,1000.0,160,573,7309,77423.69695966,0.49437159299850464,0.732080078125,277075.0,-0.07611069438280538,0.0003,594151.485546875,5720,0.7749969,-11.772225797176361,5.960464477539063e-08,0.2,,
1175000,,,,,,0.49342072010040283,0.730859375,506738.71875,-0.0818637435499113,0.0003,702246.09140625,5730,0.81907696,-11.739604717493057,5.960464477539063e-08,0.2,1000.0,77314.84356517791
1175552,1000.0,160,574,7334,77761.60325097002,,,,,,,,,,,,,
1177600,1000.0,160,575,7339,78098.04137144,0.4934469163417816,0.705810546875,307299.4375,-0.08298601842834614,0.0003,704733.3577148437,5740,0.76389176,-11.730314233899117,2.384185791015625e-07,0.2,,
1179648,1000.0,160,576,7343,77972.36599096999,0.49256443977355957,0.645849609375,649550.9375,-0.09712699629017152,0.0003,1450927.052734375,5750,0.44475734,-11.715362158417701,0.0,0.2,,
1180000,,,,,,0.4922497272491455,0.733837890625,416609.84375,-0.07679567244485952,0.0003,876129.381640625,5760,1.4161949,-11.696078965067864,0.0,0.2,1000.0,69318.98417663574
1181696,1000.0,160,577,7368,78118.88890472002,,,,,,,,,,,,,
1183744,1000.0,160,578,7373,77964.37100987002,0.4920331835746765,0.73310546875,314270.3125,-0.07127777593268547,0.0003,617254.8044921875,5770,0.7276982,-11.690329015254974,-1.1920928955078125e-07,0.2,,
1185000,,,,,,0.4919787645339966,0.75615234375,156682.578125,-0.04981955812836532,0.0003,351246.8805175781,5780,0.78652185,-11.689715003967285,-1.1920928955078125e-07,0.2,1000.0,71759.29723720551
1185792,1000.0,160,579,7398,77885.45412788,,,,,,,,,,,,,
1187840,1000.0,160,580,7402,77739.81508279999,0.4916563630104065,0.763427734375,102450.34375,-0.044588090330944394,0.0003,282275.3635253906,5790,0.8834785,-11.673751744627953,0.0,0.2,,
1189888,1000.0,160,581,7406,77471.65307061002,0.491607666015625,0.753271484375,193823.765625,-0.0663171960535692,0.0003,426332.0248535156,5800,0.8040036,-11.678664740920066,1.1920928955078125e-07,0.2,,
1190000,,,,,,0.4908272325992584,0.754150390625,254160.609375,-0.06412097666179761,0.0003,312430.0110839844,5810,0.85957295,-11.652001059055328,-1.1920928955078125e-07,0.2,1000.0,72720.9103937149
1191936,1000.0,160,582,7431,77260.19113884,,,,,,,,,,,,,
1193984,1000.0,160,583,7435,77412.94807114001,0.49043959379196167,0.72177734375,430423.9375,-0.07143488761794288,0.0003,719829.1887695312,5820,0.7482686,-11.634298044443131,-1.1920928955078125e-07,0.2,,
1195000,,,,,,0.49034348130226135,0.77197265625,124865.8828125,-0.053406520283897405,0.0003,308311.1530761719,5830,0.8609439,-11.635943096876144,1.1920928955078125e-07,0.2,1000.0,72806.26514759063
1196032,1000.0,160,584,7460,77206.70642942,,,,,,,,,,,,,
1198080,1000.0,160,585,7464,77157.2451303,0.4897298216819763,0.73935546875,254405.984375,-0.07361015601200052,0.0003,586214.0158203125,5840,0.77210295,-11.608811190724373,1.7881393432617188e-07,0.2,,
1200000,,,,,,0.48950082063674927,0.721875,594459.625,-0.09237088579975535,0.0003,838841.5715820312,5850,0.6106267,-11.594634741544724,0.0,0.2,1000.0,66965.17806453705
1200128,1000.0,160,586,7489,77019.42606182999,,,,,,,,,,,,,
1202176,1000.0,160,587,7493,76379.92696519001,0.4892794191837311,0.762255859375,95968.8984375,-0.0677201935875928,0.0003,290658.03520507814,5860,1.0383376,-11.588174730539322,0.0,0.2,,
1204224,1000.0,160,588,7497,76551.09753975,0.4888495206832886,0.7533203125,196844.765625,-0.05681854703288991,0.0003,303565.88544921874,5870,0.90319335,-11.579927664995193,5.960464477539063e-08,0.2,,
1205000,,,,,,0.4881698489189148,0.71796875,351193.46875,-0.08586838807095773,0.0003,772141.8174804688,5880,0.66720515,-11.555641308426857,1.7881393432617188e-07,0.2,1000.0,73497.94131679535
1206272,1000.0,160,589,7522,76491.27320629,,,,,,,,,,,,,
1208320,1000.0,160,590,7527,76548.52381601001,0.487665057182312,0.741845703125,232076.0,-0.0571561383549124,0.0003,400986.0681640625,5890,0.6801574,-11.532931464910508,-1.1920928955078125e-07,0.2,,
1210000,,,,,,0.4872325360774994,0.7078125,423788.78125,-0.0925929270510096,0.0003,771363.59921875,5900,0.63537204,-11.517551657557487,-1.1920928955078125e-07,0.2,1000.0,75289.14630212783
1210368,1000.0,160,591,7551,76494.36738333,,,,,,,,,,,,,
1212416,1000.0,160,592,7556,76390.71555728,0.48633649945259094,0.74541015625,248100.0,-0.06665659029968082,0.0003,377640.94296875,5910,0.8487351,-11.495185902714729,5.960464477539063e-08,0.2,,
1214464,1000.0,160,593,7560,76679.93858469,0.4858543872833252,0.739697265625,298768.25,-0.07168924898433034,0.0003,520766.9201171875,5920,0.81728286,-11.476579570770264,3.516674041748047e-06,0.2,,
1215000,,,,,,0.4854872226715088,0.75400390625,329382.8125,-0.06092384681978728,0.0003,728453.9315429687,5930,0.8212844,-11.459154430031777,0.0,0.2,1000.0,79014.88235988616
1216512,1000.0,160,594,7587,76868.29112172998,,,,,,,,,,,,,
1218560,1000.0,160,595,7591,76472.58196755,0.4850863218307495,0.722119140625,143187.421875,-0.0660448208102025,0.0003,411777.5935546875,5940,3.7158158,-11.445842164754868,6.9141387939453125e-06,0.2,,
1220000,,,,,,0.48507195711135864,0.7263671875,325403.59375,-0.08075700086774304,0.0003,623002.7041015625,5950,0.647048,-11.436182957887649,0.0,0.2,1000.0,69694.71637716293
1220608,1000.0,160,596,7616,76412.64776382,,,,,,,,,,,,,
1222656,1000.0,160,597,7620,75919.20266979,0.4844180941581726,0.732080078125,201660.578125,-0.06217689785407856,0.0003,381085.8583984375,5960,0.75785494,-11.422036284208298,0.0,0.2,,
1224704,1000.0,160,598,7624,75875.75630755001,0.48444634675979614,0.759912109375,179756.921875,-0.04287057670007925,0.0003,415805.7639160156,5970,0.8861522,-11.403785827755929,3.319978713989258e-05,0.2,,
1225000,,,,,,0.48362356424331665,0.737841796875,286689.90625,-0.060071765384054746,0.0003,433083.70708007814,5980,0.8429496,-11.392556968331338,0.0,0.2,1000.0,71051.32102279663
1226752,1000.0,160,599,7648,75884.79135808001,,,,,,,,,,,,,
1228800,1000.0,160,600,7652,75688.61996585001,0.4838614761829376,0.6984375,256306.703125,-0.0588102508452721,0.0003,475703.025,5990,0.62994194,-11.38692286014557,1.7881393432617188e-07,0.2,,
1230000,,,,,,0.4834009110927582,0.70322265625,239832.0,-0.0773314739286434,0.0003,485881.128515625,6000,0.7543659,-11.3816617757082,2.6226043701171875e-06,0.2,1000.0,68745.59426364899
1230848,1000.0,160,601,7677,75841.57734427,,,,,,,,,,,,,
1232896,1000.0,160,602,7681,76083.34584236,0.4826359450817108,0.72265625,426396.375,-0.08519935915246606,0.0003,799167.1643554687,6010,0.7016678,-11.350368463993073,0.0,0.2,,
1234944,1000.0,160,603,7685,75586.63615295,0.48190218210220337,0.7724609375,312853.21875,-0.05865381115290802,0.0003,545630.3728515625,6020,1.0309418,-11.316956576704978,4.5299530029296875e-06,0.2,,
1235000,,,,,,0.4813936948776245,0.784423828125,201272.28125,-0.04658281828742474,0.0003,283726.357421875,6030,1.1102791,-11.299200442433357,0.0,0.2,1000.0,71840.15023078918
1236992,1000.0,160,604,7710,75489.46129201,,,,,,,,,,,,,
1239040,1000.0,160,605,7714,75109.34894205,0.48040422797203064,0.800634765625,183754.765625,-0.06872788787004538,0.0003,320476.39328613284,6040,1.1058884,-11.263764521479606,0.0,0.2,,
1240000,,,,,,0.4795963168144226,0.73876953125,145711.78125,-0.059765892577706835,0.0003,357358.59360351565,6050,0.76257896,-11.240635788440704,1.3709068298339844e-06,0.2,1000.0,69364.51072196961
1241088,1000.0,160,606,7738,75075.01883506001,,,,,,,,,,,,,
