train/n_updates,time/iterations,train/learning_rate,train/std,train/entropy_loss,train/policy_loss,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,train/explained_variance,rollout/ep_len_mean,train/value_loss,time/fps,eval/mean_reward,eval/mean_ep_length
177199,177200,0.0007,0.053303368389606476,12.246231079101562,-57.01898193359375,886000,-32.45898082,6790,0.6935936510562897,16.28,41.82483673095703,130,,
177299,177300,0.0007,0.0534052699804306,12.2335844039917,23.7785701751709,886500,-31.434184930000004,6792,-5.777763366699219,15.49,10.461444854736328,130,,
177399,177400,0.0007,0.05333423614501953,12.247515678405762,-11.347528457641602,887000,-31.937330780000003,6794,0.9807671066373587,15.2,2.4496850967407227,130,,
177499,177500,0.0007,0.053187254816293716,12.264836311340332,-24.473405838012695,887500,-29.155516940000002,6796,-5.696336269378662,13.93,13.634013175964355,130,,
177599,177600,0.0007,0.053121186792850494,12.278464317321777,23.977705001831055,888000,-29.14362961,6798,0.9721352811902761,14.07,6.285485744476318,130,,
177699,177700,0.0007,0.05339021608233452,12.232114791870117,53.97364044189453,888500,-28.30242592,6799,-4.045127868652344,13.52,29.451385498046875,130,,
177799,177800,0.0007,0.05335988104343414,12.237625122070312,21.295333862304688,889000,-28.12671813,6802,0.952299702912569,12.82,5.104526042938232,130,,
177899,177900,0.0007,0.05330066382884979,12.246180534362793,99.52297973632812,889500,-29.586227300000004,6804,0.2660108208656311,12.97,73.734130859375,130,,
177999,,0.0007,0.0533311665058136,12.244341850280762,87.52578735351562,890000,,,-1.8044495582580566,,110.98994445800781,,-43.11295177042484,15.2
,178000,,,,,890000,-30.34720694,6806,,13.16,,130,,
178099,178100,0.0007,0.05332440137863159,12.246556282043457,104.17247772216797,890500,-31.646396160000005,6808,0.22738337516784668,13.85,79.98445892333984,130,,
178199,178200,0.0007,0.05321884900331497,12.25790786743164,-116.9612808227539,891000,-31.690082229999998,6811,-0.9128948450088501,14.43,104.80464172363281,130,,
178299,178300,0.0007,0.05323050916194916,12.261672973632812,-41.74043655395508,891500,-31.107988219999996,6813,-5.672972679138184,14.4,12.592740058898926,130,,
178399,178400,0.0007,0.053147584199905396,12.281645774841309,-44.05810546875,892000,-32.919401969999996,6815,0.8105876743793488,15.72,45.637290954589844,130,,
178499,178500,0.0007,0.05316440016031265,12.270934104919434,-7.421132564544678,892500,-32.7313767,6817,0.9557516425848007,15.0,1.200839638710022,130,,
178599,178600,0.0007,0.05311734974384308,12.285542488098145,7.377635478973389,893000,-31.491866320000003,6820,0.9823743235319853,14.88,1.6468908786773682,130,,
178699,178700,0.0007,0.05316254496574402,12.272473335266113,-36.161495208740234,893500,-29.69929747999999,6822,0.7768729031085968,13.55,15.533350944519043,130,,
178799,178800,0.0007,0.05315358191728592,12.279560089111328,-49.59741973876953,894000,-28.59773544999999,6824,0.8779116794466972,13.73,26.350671768188477,131,,
178899,178900,0.0007,0.053397513926029205,12.254711151123047,-9.212499618530273,894500,-30.750992980000007,6826,0.10583144426345825,14.8,6.920463562011719,131,,
178999,,0.0007,0.05350347235798836,12.23975658416748,-52.94963455200195,895000,,,0.5532363057136536,,25.472204208374023,,-32.18850061655976,12.8
,179000,,,,,895000,-30.33920834,6828,,14.94,,131,,
179099,179100,0.0007,0.05379008501768112,12.196393966674805,-1.1560829877853394,895500,-30.51307944,6830,-7.219720840454102,14.85,8.099122047424316,131,,
179199,179200,0.0007,0.05368763953447342,12.21246337890625,18.039960861206055,896000,-30.25329347,6832,-1.8034369945526123,14.08,20.51320457458496,131,,
179299,179300,0.0007,0.05376031994819641,12.195575714111328,-34.2551383972168,896500,-31.54286468,6834,0.8193273395299911,14.63,28.581710815429688,131,,
179399,179400,0.0007,0.05379953235387802,12.188802719116211,-2.5972843170166016,897000,-31.072598929999998,6835,0.9906004415825009,14.62,1.6152676343917847,131,,
179499,179500,0.0007,0.05397702008485794,12.167616844177246,-59.5661506652832,897500,-30.409055329999997,6837,0.40824753046035767,14.3,91.2175521850586,131,,
179599,179600,0.0007,0.05402059108018875,12.156494140625,78.31127166748047,898000,-29.540610349999998,6839,0.597645103931427,14.37,50.9702262878418,131,,
179699,179700,0.0007,0.05394814908504486,12.16748332977295,12.230414390563965,898500,-31.677506970000003,6841,-4.495738506317139,15.06,28.191247940063477,131,,
179799,179800,0.0007,0.05399807170033455,12.170257568359375,44.90456771850586,899000,-32.606374130000006,6842,0.8728162199258804,15.52,12.689682960510254,131,,
179899,179900,0.0007,0.053768984973430634,12.188532829284668,-105.58138275146484,899500,-33.37620623,6844,0.5683119595050812,15.1,106.48072814941406,131,,
179999,,0.0007,0.05345131456851959,12.23755168914795,-1.2845157384872437,900000,,,0.6414212584495544,,3.598447799682617,,-30.14724476635456,12.3
,180000,,,,,900000,-32.49999905999999,6846,,14.55,,131,,
180099,180100,0.0007,0.05334021896123886,12.259615898132324,31.144535064697266,900500,-32.91675521000001,6848,-1.632262945175171,14.49,20.278348922729492,131,,
180199,180200,0.0007,0.053235530853271484,12.27601432800293,22.001623153686523,901000,-32.38968099000001,6850,0.9691205937415361,15.4,6.267399311065674,131,,
180299,180300,0.0007,0.05334310233592987,12.264154434204102,-37.64559555053711,901500,-33.4807317,6853,-0.4213578701019287,16.65,21.387659072875977,131,,
180399,180400,0.0007,0.05326950177550316,12.272517204284668,-199.9185791015625,902000,-33.36446222,6855,-1.6677961349487305,16.6,286.0046081542969,131,,
180499,180500,0.0007,0.05340350419282913,12.252696990966797,172.68714904785156,902500,-34.26082646,6857,0.7667065858840942,16.94,158.53147888183594,131,,
180599,180600,0.0007,0.05383001267910004,12.186233520507812,21.47273826599121,903000,-33.540254520000005,6859,0.8269608318805695,15.61,4.908231258392334,131,,
180699,180700,0.0007,0.05389055982232094,12.180140495300293,-0.45405253767967224,903500,-33.56652193,6861,0.6656472682952881,15.38,2.641918897628784,131,,
180799,180800,0.0007,0.05404460057616234,12.15711498260498,-32.4931755065918,904000,-37.47757489,6863,0.9470841847360134,16.91,15.492453575134277,131,,
180899,180900,0.0007,0.053958624601364136,12.165328979492188,-19.227956771850586,904500,-36.41781939,6865,-0.6517057418823242,16.22,15.511283874511719,131,,
180999,,0.0007,0.05379548668861389,12.190836906433105,-34.17652130126953,905000,,,0.24849647283554077,,14.774954795837402,,-46.16439431086182,18.4
,181000,,,,,905000,-34.62952489,6868,,15.64,,131,,
181099,181100,0.0007,0.0536792054772377,12.204902648925781,-36.46065902709961,905500,-24.828717420000004,6870,0.6703875660896301,12.59,8.758225440979004,131,,
181199,181200,0.0007,0.05362562835216522,12.217399597167969,-37.331336975097656,906000,-24.18504352,6872,0.935884639620781,12.12,8.956433296203613,131,,
181299,181300,0.0007,0.05342148244380951,12.251947402954102,115.2198715209961,906500,-24.06385637,6875,-12.94945240020752,12.0,133.55020141601562,131,,
181399,181400,0.0007,0.05325759947299957,12.279197692871094,-59.90998077392578,907000,-32.92068857,6877,-1.5570790767669678,15.09,34.05862808227539,131,,
181499,181500,0.0007,0.05314978212118149,12.299568176269531,-0.20786438882350922,907500,-32.17126322,6879,0.8788870275020599,15.59,2.1347837448120117,131,,
181599,181600,0.0007,0.0530172735452652,12.319964408874512,-41.249046325683594,908000,-26.559424729999996,6881,-1.9876227378845215,13.61,23.2049560546875,131,,
181699,181700,0.0007,0.05338318645954132,12.25658893585205,-19.6358585357666,908500,-31.911496319999998,6884,0.4970320463180542,15.88,6.337106704711914,131,,
181799,181800,0.0007,0.053443439304828644,12.25105094909668,-169.6453399658203,909000,-37.66727731,6885,-12.879204750061035,18.13,258.12646484375,132,,
181899,181900,0.0007,0.05339343845844269,12.25806999206543,3.971287488937378,909500,-38.00536632,6887,0.3068247437477112,17.59,1.5774281024932861,132,,
181999,,0.0007,0.05334201455116272,12.26748275756836,-24.691669464111328,910000,,,-13.80751895904541,,84.9642562866211,,-28.493980379402636,13.0
,182000,,,,,910000,-48.775483269999995,6889,,22.57,,132,,
182099,182100,0.0007,0.05333448946475983,12.280156135559082,-28.719924926757812,910500,-53.168224329999994,6891,-91.4471435546875,24.24,17.9801082611084,132,,
182199,182200,0.0007,0.053358130156993866,12.28021240234375,158.36143493652344,911000,-42.734747940000005,6893,-37.854034423828125,21.29,161.64309692382812,132,,
182299,182300,0.0007,0.053414858877658844,12.2657470703125,94.28932189941406,911500,-33.88476794,6894,-7.718777656555176,18.19,83.50627899169922,132,,
182399,182400,0.0007,0.05342394486069679,12.2669677734375,36.723209381103516,912000,-34.98608779,6896,-7.240431785583496,18.38,43.55125045776367,132,,
182499,182500,0.0007,0.053548507392406464,12.240226745605469,-56.51396560668945,912500,-35.099160000000005,6899,-4.645881175994873,18.18,28.908117294311523,132,,
182599,182600,0.0007,0.053574662655591965,12.238605499267578,156.15386962890625,913000,-35.18232901,6901,-8.961484909057617,18.42,244.07373046875,132,,
182699,182700,0.0007,0.05378423258662224,12.212263107299805,48.168357849121094,913500,-44.98447607,6903,-1.3401799201965332,22.52,23.262619018554688,132,,
182799,182800,0.0007,0.05390477553009987,12.20183277130127,71.23209381103516,914000,-46.61400041000001,6905,-0.2358309030532837,22.5,39.935218811035156,132,,
182899,182900,0.0007,0.05373523011803627,12.222929000854492,211.56944274902344,914500,-47.17917245999999,6907,-274.1878356933594,23.12,403.00457763671875,132,,
182999,,0.0007,0.05348815396428108,12.256233215332031,-180.1588134765625,915000,,,-14.057229995727539,,251.3561248779297,,-18.848648461699486,11.1
,183000,,,,,915000,-42.82557068,6910,,20.85,,132,,
183099,183100,0.0007,0.05345037579536438,12.26144027709961,4.45475435256958,915500,-26.043478539999995,6912,0.9931610426865518,14.34,0.9296132922172546,132,,
183199,183200,0.0007,0.05333537608385086,12.281107902526855,132.26658630371094,916000,-22.672630859999998,6914,-0.42935943603515625,12.92,110.65032196044922,132,,
183299,183300,0.0007,0.0536629781126976,12.228775024414062,58.353328704833984,916500,-24.54602864,6917,0.9258464202284813,13.76,23.901382446289062,132,,
183399,183400,0.0007,0.05362103879451752,12.237521171569824,-43.88133239746094,917000,-27.51173274,6919,-0.9586702585220337,14.33,213.9736328125,132,,
183499,183500,0.0007,0.05358945205807686,12.240055084228516,-44.54317092895508,917500,-30.59320916,6921,0.9177141934633255,15.53,24.19501304626465,132,,
183599,183600,0.0007,0.05359964445233345,12.236552238464355,8.735215187072754,918000,-31.656824569999998,6923,-18.925674438476562,15.81,2.7407753467559814,132,,
183699,183700,0.0007,0.05333128571510315,12.276957511901855,-55.882564544677734,918500,-35.25871554,6925,-5.471147537231445,16.83,88.70861053466797,132,,
183799,183800,0.0007,0.05302759259939194,12.318058967590332,-101.0448226928711,919000,-36.22563753,6926,0.6365040838718414,16.73,147.13034057617188,132,,
183899,183900,0.0007,0.053192444145679474,12.298808097839355,36.93339538574219,919500,-35.60624182,6928,-2.5417325496673584,16.29,18.144193649291992,132,,
183999,,0.0007,0.0532025545835495,12.294164657592773,-219.449462890625,920000,,,-6.303371906280518,,299.8819885253906,,-27.146577913314104,12.0
,184000,,,,,920000,-45.59082362000001,6931,,20.12,,132,,
184099,184100,0.0007,0.05296016484498978,12.3294095993042,79.1998519897461,920500,-45.54898547999999,6933,-1.8910791873931885,19.92,49.9339714050293,132,,
184199,184200,0.0007,0.05278604477643967,12.355955123901367,-263.16607666015625,921000,-46.86901171000002,6935,-0.7268831729888916,20.6,974.3441772460938,132,,
184299,184300,0.0007,0.052598752081394196,12.378705024719238,-358.828369140625,921500,-40.683210339999995,6937,-10.127534866333008,17.95,916.98974609375,132,,
184399,184400,0.0007,0.05265585333108902,12.370948791503906,-236.5776824951172,922000,-42.15677148999999,6939,-83.05664825439453,18.48,514.92431640625,132,,
184499,184500,0.0007,0.052791088819503784,12.343404769897461,59.448028564453125,922500,-40.737280420000005,6941,-1.6697683334350586,18.2,33.62372589111328,132,,
184599,184600,0.0007,0.05283002555370331,12.336433410644531,22.250215530395508,923000,-53.21818772999999,6943,-10.65347957611084,23.06,21.14838409423828,132,,
184699,184700,0.0007,0.052656687796115875,12.365232467651367,112.4007568359375,923500,-50.12871118,6945,-2.4829320907592773,21.09,106.23046112060547,132,,
184799,184800,0.0007,0.052632495760917664,12.366220474243164,-395.73809814453125,924000,-55.69941247,6946,-37.054683685302734,22.44,1302.244140625,133,,
184899,184900,0.0007,0.052706796675920486,12.35226058959961,-287.4105529785156,924500,-58.37260569000001,6948,0.3189012408256531,22.49,759.1400146484375,133,,
184999,,0.0007,0.052618607878685,12.368671417236328,-6.873701572418213,925000,,,0.8246051520109177,,70.83795166015625,,-33.21861107945442,12.8
,185000,,,,,925000,-47.27096853,6951,,17.9,,133,,
185099,185100,0.0007,0.05252034217119217,12.380575180053711,225.14891052246094,925500,-42.30062988999999,6953,-0.6632134914398193,16.33,357.3971862792969,133,,
185199,185200,0.0007,0.05237029492855072,12.402081489562988,-103.5542984008789,926000,-42.202509590000005,6955,0.6195084452629089,16.6,175.43931579589844,133,,
185299,185300,0.0007,0.05251758545637131,12.376579284667969,292.1726989746094,926500,-41.22045055999999,6957,-17.76689910888672,16.32,952.53515625,133,,
185399,185400,0.0007,0.05279996246099472,12.333304405212402,126.33294677734375,927000,-53.98779437000001,6959,-10.261781692504883,21.7,195.97386169433594,133,,
185499,185500,0.0007,0.05284371227025986,12.334667205810547,-59.69741439819336,927500,-55.76607507999998,6962,0.9133835285902023,22.76,137.00865173339844,133,,
185599,185600,0.0007,0.052787549793720245,12.330543518066406,36.94906234741211,928000,-57.363629229999994,6964,0.30034464597702026,23.48,21.3336238861084,133,,
185699,185700,0.0007,0.052678562700748444,12.356945037841797,-388.9446716308594,928500,-58.90621966,6966,-169.60691833496094,24.21,1498.2625732421875,133,,
185799,185800,0.0007,0.05264951288700104,12.36085033416748,47.86860656738281,929000,-46.925780560000014,6968,-21.738000869750977,20.43,45.0710334777832,133,,
185899,185900,0.0007,0.05263325199484825,12.366615295410156,51.22797393798828,929500,-45.125324899999995,6970,-5.83614444732666,19.3,21.7443904876709,133,,
185999,,0.0007,0.05267992988228798,12.3582763671875,223.2368621826172,930000,,,-123.5068130493164,,405.0557556152344,,-41.80800300994888,16.4
,186000,,,,,930000,-47.15607181,6973,,20.97,,133,,
186099,186100,0.0007,0.05265317112207413,12.366057395935059,-471.77618408203125,930500,-49.80305797,6975,-11.075156211853027,22.55,1823.0257568359375,133,,
186199,186200,0.0007,0.05274782329797745,12.351409912109375,172.2117919921875,931000,-42.80014846,6977,-119.73158264160156,19.32,266.37255859375,133,,
186299,186300,0.0007,0.05290905013680458,12.33161735534668,-71.06649017333984,931500,-39.03807873,6979,-242.6634063720703,17.54,192.29209899902344,133,,
186399,186400,0.0007,0.05267789587378502,12.369786262512207,-560.7279663085938,932000,-32.4042729,6981,-247.73812866210938,14.89,3695.250732421875,133,,
186499,186500,0.0007,0.05245630443096161,12.4046630859375,-44.69364547729492,932500,-30.733741770000005,6984,-1.6856200695037842,14.76,19.684059143066406,133,,
186599,186600,0.0007,0.05251952260732651,12.395231246948242,28.156789779663086,933000,-27.669489230000003,6985,-1.4134316444396973,13.8,14.4652738571167,133,,
186699,186700,0.0007,0.05224260687828064,12.425105094909668,62.459041595458984,933500,-25.600235669999996,6987,-3.7633056640625,12.73,69.85597229003906,133,,
186799,186800,0.0007,0.05231581628322601,12.418367385864258,-173.7148895263672,934000,-23.47292347,6989,-22.495161056518555,12.01,365.8607177734375,133,,
186899,186900,0.0007,0.052247948944568634,12.430659294128418,35.54106140136719,934500,-22.285083990000004,6991,0.9722570013254881,11.94,7.25039529800415,133,,
186999,,0.0007,0.05210663005709648,12.445612907409668,-27.778411865234375,935000,,,0.9794668760150671,,5.965318202972412,,-17.159351924434304,11.3
,187000,,,,,935000,-23.81772478,6993,,12.72,,133,,
187099,187100,0.0007,0.052074309438467026,12.45358943939209,-32.98411560058594,935500,-25.701180720000004,6994,-1.6285443305969238,12.92,85.69527435302734,133,,
187199,187200,0.0007,0.05211231857538223,12.446586608886719,142.2708282470703,936000,-27.15507279,6996,-1.2515158653259277,13.2,140.2133331298828,133,,
187299,187300,0.0007,0.052059441804885864,12.453832626342773,-58.7086181640625,936500,-27.38642779,6998,0.8059399873018265,13.55,38.2989387512207,133,,
187399,187400,0.0007,0.05224386602640152,12.420924186706543,-108.29225158691406,937000,-27.0071755,7000,0.2630472183227539,13.42,134.04530334472656,133,,
187499,187500,0.0007,0.05216933786869049,12.43276596069336,77.46920013427734,937500,-28.283707509999996,7003,0.013227641582489014,14.09,44.337642669677734,133,,
187599,187600,0.0007,0.05216626450419426,12.423391342163086,-75.28453826904297,938000,-28.0230265,7005,-0.5136048793792725,13.72,39.61627197265625,133,,
187699,187700,0.0007,0.052174754440784454,12.424968719482422,25.749099731445312,938500,-28.13784639,7007,0.146334707736969,13.66,9.074963569641113,133,,
187799,187800,0.0007,0.051892705261707306,12.471672058105469,226.9936981201172,939000,-28.17569868,7009,-1487.9554443359375,13.57,458.6617736816406,133,,
187899,187900,0.0007,0.05208153650164604,12.447423934936523,-7.542614936828613,939500,-29.232138629999998,7011,-0.0945744514465332,13.52,1.166589379310608,133,,
187999,,0.0007,0.052328720688819885,12.412854194641113,31.698286056518555,940000,,,0.9828785620629787,,9.000659942626953,,-25.070963111519813,12.7
,188000,,,,,940000,-30.82601941,7013,,14.58,,134,,
188099,188100,0.0007,0.052182335406541824,12.4264497756958,65.78466033935547,940500,-32.423757110000004,7015,-13.943534851074219,15.0,29.91609001159668,134,,
188199,188200,0.0007,0.05234326422214508,12.407554626464844,-11.460347175598145,941000,-34.670066909999996,7017,-1.2720212936401367,15.8,15.19614315032959,134,,
188299,188300,0.0007,0.052197396755218506,12.426822662353516,57.9094123840332,941500,-37.0734944,7019,-4708.46484375,16.76,299.689453125,134,,
188399,188400,0.0007,0.052143849432468414,12.434600830078125,-132.28892517089844,942000,-37.43176782,7021,0.3567112684249878,16.51,138.6219940185547,134,,
188499,188500,0.0007,0.052180513739585876,12.429698944091797,-118.48856353759766,942500,-37.44178855,7023,0.863753467798233,16.46,107.26947021484375,134,,
188599,188600,0.0007,0.052198030054569244,12.424967765808105,209.1409912109375,943000,-35.62202684,7025,0.5892662703990936,15.85,262.0614318847656,134,,
188699,188700,0.0007,0.05242939293384552,12.381183624267578,31.22701072692871,943500,-38.36785853000001,7027,-2.3611347675323486,16.86,20.16286277770996,134,,
188799,188800,0.0007,0.05243394523859024,12.37460994720459,-267.0114440917969,944000,-43.29912710999999,7029,-40.676719665527344,18.46,519.9830932617188,134,,
188899,188900,0.0007,0.05246780067682266,12.372145652770996,3.6282105445861816,944500,-45.383022049999994,7031,-29.0008544921875,19.11,167.71238708496094,134,,
188999,,0.0007,0.05249414220452309,12.362029075622559,85.6738052368164,945000,,,-15.948999404907227,,80.60796356201172,,-41.95491739884019,18.3
,189000,,,,,945000,-51.48454855,7034,,21.0,,134,,
189099,189100,0.0007,0.05257073789834976,12.35051155090332,-111.45684051513672,945500,-53.92771868999999,7035,0.7062675654888153,21.64,265.4859313964844,134,,
189199,189200,0.0007,0.05257269740104675,12.353492736816406,135.6304168701172,946000,-48.10797817,7037,-0.5952426195144653,20.03,169.7268524169922,134,,
189299,189300,0.0007,0.05250363051891327,12.364863395690918,-250.1798858642578,946500,-45.7915775,7039,-33.49300765991211,19.12,591.93017578125,134,,
189399,189400,0.0007,0.052726127207279205,12.337079048156738,-194.92112731933594,947000,-44.600671289999994,7041,-33.835636138916016,18.63,463.0910339355469,134,,
189499,189500,0.0007,0.052540041506290436,12.362933158874512,-80.57518768310547,947500,-42.227141749999994,7043,-0.6919832229614258,17.54,70.1062240600586,134,,
189599,189600,0.0007,0.05248267576098442,12.378412246704102,-122.01446533203125,948000,-41.2143742,7045,-0.6355639696121216,16.82,97.04918670654297,134,,
189699,189700,0.0007,0.05252321809530258,12.371788024902344,-427.4296875,948500,-41.08002592,7046,-11.116077423095703,16.59,1244.9134521484375,134,,
189799,189800,0.0007,0.05267493426799774,12.351618766784668,-7.89453649520874,949000,-39.96433372,7048,-0.7984628677368164,16.6,5.009547710418701,134,,
189899,189900,0.0007,0.05272907391190529,12.342414855957031,-44.00300216674805,949500,-41.19936122,7050,0.8996834978461266,17.53,39.733951568603516,134,,
189999,,0.0007,0.052540600299835205,12.367039680480957,-6.732333660125732,950000,,,-12.069974899291992,,31.250839233398438,,-37.08774227537215,17.4
,190000,,,,,950000,-39.890301990000005,7053,,17.77,,134,,
190099,190100,0.0007,0.05251272767782211,12.3653564453125,-10.03551959991455,950500,-40.8499064,7055,0.9607078805565834,17.38,6.031624794006348,134,,
190199,190200,0.0007,0.052636511623859406,12.35208511352539,8.94810962677002,951000,-39.618653640000005,7057,0.5244623422622681,16.85,3.2560479640960693,134,,
190299,190300,0.0007,0.05266711860895157,12.349653244018555,-53.67554473876953,951500,-41.10910346,7059,0.9118668511509895,17.15,19.139549255371094,134,,
190399,190400,0.0007,0.052568331360816956,12.36658763885498,-178.00498962402344,952000,-41.18098587,7061,-48.649253845214844,17.35,352.96588134765625,134,,
190499,190500,0.0007,0.05251501500606537,12.36804485321045,-117.34260559082031,952500,-41.597299590000006,7064,0.14783549308776855,17.78,83.6670150756836,134,,
190599,190600,0.0007,0.05262734740972519,12.362480163574219,-7.176770210266113,953000,-42.07358664,7066,0.698507159948349,17.48,26.40851402282715,134,,
190699,190700,0.0007,0.05251249670982361,12.378284454345703,-1.0356124639511108,953500,-40.52938201,7068,0.7889120727777481,16.76,4.556247711181641,134,,
190799,190800,0.0007,0.052767448127269745,12.343265533447266,-36.5933952331543,954000,-43.07044112,7070,0.9840778727084398,17.16,14.346713066101074,134,,
190899,190900,0.0007,0.0529169924557209,12.31751823425293,116.35426330566406,954500,-43.84544729000001,7072,0.5138360857963562,17.49,81.78728485107422,134,,
190999,,0.0007,0.05298605561256409,12.30616283416748,-38.664424896240234,955000,,,0.7773633897304535,,12.512519836425781,,-40.032684329152104,14.5
,191000,,,,,955000,-45.32460427,7075,,17.78,,134,,
191099,191100,0.0007,0.05308851599693298,12.281723022460938,-123.342041015625,955500,-49.31730818000001,7077,-4.663079738616943,19.34,115.1272201538086,135,,
191199,191200,0.0007,0.05298513174057007,12.291505813598633,-443.64556884765625,956000,-49.6170669,7079,-3.5725841522216797,19.22,1101.6597900390625,135,,
191299,191300,0.0007,0.052719276398420334,12.336103439331055,122.9255599975586,956500,-49.98776768999999,7082,-1.078125238418579,19.43,98.80665588378906,135,,
191399,191400,0.0007,0.05268433317542076,12.34210205078125,-22.18009376525879,957000,-51.61054273,7084,0.9907589592039585,20.06,4.959989547729492,135,,
191499,191500,0.0007,0.05279023200273514,12.326815605163574,39.843894958496094,957500,-47.663158379999985,7085,-0.868401288986206,18.78,39.64668655395508,135,,
191599,191600,0.0007,0.05273747444152832,12.33679485321045,56.444515228271484,958000,-46.296439009999986,7087,0.926783837378025,18.28,20.856199264526367,135,,
191699,191700,0.0007,0.05269693583250046,12.340359687805176,160.86367797851562,958500,-44.25854690999999,7089,-3.881197929382324,17.14,216.9181365966797,135,,
191799,191800,0.0007,0.05259329453110695,12.356908798217773,-85.80056762695312,959000,-45.22425198,7091,0.7721758633852005,17.14,77.13375091552734,135,,
191899,191900,0.0007,0.052465904504060745,12.377479553222656,-20.895395278930664,959500,-45.30400004999999,7093,0.7798088639974594,17.12,47.42443084716797,135,,
191999,,0.0007,0.05229950696229935,12.403692245483398,21.250749588012695,960000,,,0.8905654475092888,,5.05230188369751,,-41.31459042429924,14.1
,192000,,,,,960000,-45.98658782,7096,,17.3,,135,,
192099,192100,0.0007,0.05237662047147751,12.39612865447998,-149.5543212890625,960500,-43.498038109999996,7098,0.29316413402557373,16.23,180.12930297851562,135,,
192199,192200,0.0007,0.05213860049843788,12.43005657196045,-14.797975540161133,961000,-43.655112419999995,7100,0.8587082624435425,16.78,36.563926696777344,135,,
192299,192300,0.0007,0.052326444536447525,12.40066909790039,110.08524322509766,961500,-47.41894179000002,7102,0.4130978584289551,17.64,103.2947998046875,135,,
192399,192400,0.0007,0.052194930613040924,12.423354148864746,99.57849884033203,962000,-46.64605515999999,7104,-0.9671481847763062,17.39,85.97962188720703,135,,
192499,192500,0.0007,0.05247548222541809,12.383642196655273,-161.4205322265625,962500,-48.61748982,7106,-16.17713737487793,17.95,289.7608642578125,135,,
192599,192600,0.0007,0.05225597321987152,12.418673515319824,-25.963834762573242,963000,-45.680883279999996,7108,0.8613750487565994,17.21,4.937887668609619,135,,
192699,192700,0.0007,0.052302174270153046,12.413436889648438,68.53108215332031,963500,-44.9785163,7110,0.2350757122039795,17.47,51.50905227661133,135,,
192799,192800,0.0007,0.052277833223342896,12.418469429016113,-55.295467376708984,964000,-40.27507462,7112,0.8920026496052742,16.23,21.093294143676758,135,,
192899,192900,0.0007,0.05232342332601547,12.410457611083984,48.4134407043457,964500,-39.83774784,7114,-0.06730282306671143,16.25,20.80264663696289,135,,
192999,,0.0007,0.052163586020469666,12.432482719421387,89.38582611083984,965000,,,-0.004537820816040039,,62.75593948364258,,-42.749956992268565,15.7
,193000,,,,,965000,-39.24007892,7117,,16.32,,135,,
193099,193100,0.0007,0.0523563027381897,12.409159660339355,-6.710990905761719,965500,-40.863435620000004,7119,0.7829361706972122,17.56,3.858675718307495,135,,
193199,193200,0.0007,0.05210825055837631,12.44357681274414,62.040496826171875,966000,-43.6925648,7121,-3.068988800048828,18.33,60.926300048828125,135,,
193299,193300,0.0007,0.052173834294080734,12.434673309326172,-6.06157922744751,966500,-46.31462775000001,7123,0.9487715065479279,19.4,0.8117346167564392,135,,
193399,193400,0.0007,0.05233878642320633,12.42160415649414,33.226375579833984,967000,-44.82355019,7126,0.9008616954088211,18.88,13.559478759765625,135,,
193499,193500,0.0007,0.05226542800664902,12.429767608642578,14.832756042480469,967500,-42.97340786000001,7128,0.9878243599087,17.35,3.5919437408447266,135,,
193599,193600,0.0007,0.05229410529136658,12.422201156616211,-8.5720853805542,968000,-39.10454122,7130,0.9664990641176701,15.92,0.7767128348350525,135,,
193699,193700,0.0007,0.052599698305130005,12.3798828125,57.17440414428711,968500,-39.96317119,7133,-0.010112285614013672,15.9,27.957197189331055,135,,
193799,193800,0.0007,0.05285786837339401,12.34606647491455,71.8201904296875,969000,-39.96317119,7135,0.0008773207664489746,15.9,32.51968765258789,135,,
193899,193900,0.0007,0.053057052195072174,12.308821678161621,110.1847915649414,969500,-62.04688,7137,0.9570450745522976,25.22,126.6441879272461,135,,
193999,,0.0007,0.052892524749040604,12.330866813659668,218.9202880859375,970000,,,-13.976934432983398,,469.0391540527344,,-35.95274736583233,14.3
,194000,,,,,970000,-61.16603874000001,7139,,25.61,,135,,
194099,194100,0.0007,0.052761830389499664,12.353426933288574,-116.7996597290039,970500,-62.94632842,7141,-0.12020266056060791,26.42,89.94414520263672,135,,
194199,194200,0.0007,0.052910320460796356,12.327816009521484,-143.8181610107422,971000,-71.63144777000001,7143,0.7483654618263245,29.8,198.64280700683594,135,,
194299,194300,0.0007,0.05305332690477371,12.311437606811523,-29.105621337890625,971500,-49.611573879999995,7145,0.5411766171455383,20.49,8.971577644348145,135,,
194399,194400,0.0007,0.05281452834606171,12.348116874694824,90.5196304321289,972000,-48.45051434999999,7147,0.778874546289444,19.39,68.2482681274414,135,,
194499,194500,0.0007,0.052718352526426315,12.364046096801758,-24.9003849029541,972500,-37.4958428,7149,0.7674738317728043,15.32,7.267847537994385,136,,
194599,194600,0.0007,0.052600160241127014,12.378605842590332,-105.2659683227539,973000,-36.15266224,7151,0.6551347970962524,14.65,156.85325622558594,136,,
194699,194700,0.0007,0.05251669883728027,12.391286849975586,28.563766479492188,973500,-38.23235382,7153,-0.11493909358978271,15.53,14.229443550109863,136,,
194799,194800,0.0007,0.052592720836400986,12.380663871765137,-69.88849639892578,974000,-39.95661592,7156,-0.15887212753295898,16.51,62.36684799194336,136,,
