train/n_updates,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/fps,train/actor_loss,train/learning_rate,time/total_timesteps,train/critic_loss,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
1316087,1408,984.11,12232,107,-410.1340071411133,0.001,1317087,78.96192565917968,5584.20655257,,
1319658,,,,,-411.2584439791166,0.001,1320000,68.86652964510141,,5779.6794148489835,1000.0
,1412,979.82,12266,107,,,1320658,,5562.658329180001,,
1323658,1416,979.82,12290,107,-412.60765966796873,0.001,1324658,84.74405139350891,5564.829451919999,,
1324658,,,,,-412.93061767578126,0.001,1325000,75.87706147193909,,5753.251617044583,1000.0
1327658,1420,979.82,12325,107,-411.32463385009765,0.001,1328658,79.02012672042846,5554.42410859,,
1329658,,,,,-411.4462444458008,0.001,1330000,81.06272574615478,,4961.165879176743,885.7
1331658,1424,979.82,12358,107,-410.4860552368164,0.001,1332658,87.16520602989196,5576.12587244,,
1334658,,,,,-409.66732440185547,0.001,1335000,82.62612773132324,,4887.64628620746,897.7
1335658,1428,979.82,12391,107,-410.0525892944336,0.001,1336658,81.360718957901,5577.53100574,,
1339658,,,,,-412.5505220336914,0.001,1340000,77.79896526527405,,5875.4954794549385,1000.0
,1432,979.82,12425,107,,,1340658,,5579.415462759998,,
1343658,1436,979.82,12449,108,-413.93520861816404,0.001,1344658,87.21778293037414,5584.77230979,,
1344658,,,,,-413.6846340332031,0.001,1345000,83.88732948112488,,4861.197921907716,901.6
1347658,1440,987.07,12483,108,-413.62130407714847,0.001,1348658,80.61249376678467,5630.823674920001,,
1349658,,,,,-414.50170727539063,0.001,1350000,78.41150128746033,,5235.441529270634,906.4
1350731,1444,977.8,12509,108,-411.5963321261936,0.001,1351731,89.93907408518334,5574.363203600002,,
1354731,,,,,-413.1017384033203,0.001,1355000,81.37191155815124,,5145.10174994152,914.1
,1448,977.8,12541,108,,,1355731,,5570.969296429999,,
1358731,1452,973.8,12563,108,-414.09243658447264,0.001,1359331,84.12144289016723,5549.208121229999,,
1359331,,,,,-414.2357029215495,0.001,1360000,87.14929668744405,,5659.277691732534,955.3
1362331,1456,973.8,12593,108,-414.41724487304685,0.001,1363331,76.74861637306213,5548.91928163,,
1364331,,,,,-415.25210589599607,0.001,1365000,73.4833713874817,,5140.810057336139,907.6
1366331,1460,973.8,12625,108,-417.2081613769531,0.001,1367331,81.8694310722351,5545.31068682,,
1369331,,,,,-417.2097897949219,0.001,1370000,75.02710513305664,,5030.691213231161,868.5
1370331,1464,973.8,12655,108,-417.10610864257814,0.001,1371331,79.05695758247376,5549.742809710001,,
1373343,1468,963.92,12671,108,-419.8908233642578,0.001,1374343,57.41317129135132,5485.895670050002,,
1374343,,,,,-420.7481320800781,0.001,1375000,86.00168098831176,,5847.788928402401,1000.0
1377343,1472,957.35,12701,108,-422.95352197265623,0.001,1377686,95.16926612091065,5439.76713566,,
1379686,,,,,-423.68221887207034,0.001,1380000,90.96363348579406,,5012.84768658923,907.0
1380686,1476,957.35,12731,108,-423.6547216796875,0.001,1381686,86.11169263458252,5428.55801646,,
1384678,,,,,-425.2121119995117,0.001,1385000,98.02562873268127,,5620.327673313115,1000.0
,1480,952.13,12764,108,,,1385164,,5392.9359447199995,,
1387333,1484,944.34,12781,108,-424.5228694458008,0.001,1388102,85.16169442558288,5344.474231960001,,
1389649,,,,,-425.56652850341794,0.001,1390000,102.77403060340882,,4238.429893248901,937.9
1390649,1488,936.03,12810,108,-423.73777722167966,0.001,1391271,96.14455383110047,5287.25268932,,
1393474,1492,928.06,12827,108,-424.46012786865236,0.001,1394474,111.96415442276,5294.0862964299995,,
1394474,,,,,-426.7223890991211,0.001,1395000,125.70616821289063,,2428.0129051724844,660.2
1397341,1496,932.54,12857,108,-433.61036688232423,0.001,1398341,266.2363147354126,5081.50084584,,
1399341,,,,,-439.5277696533203,0.001,1400000,357.73186754226685,,-282.92327389798885,487.0
1400412,1500,913.91,12880,108,-449.1106262207031,0.001,1400478,306.4801945216219,4826.879794410001,,
1401925,1504,898.38,12890,108,-453.3160340647218,0.001,1402925,287.0191867194264,4586.54679821,,
1404100,,,,,-454.66446351168446,0.001,1405000,248.54692340952104,,-619.2209430391783,382.5
,1508,880.13,12907,108,,,1405100,,4311.11363401,,
1406397,1512,867.39,12921,108,-449.7059164608226,0.001,1407397,165.59223337734446,4080.4221325199996,,
1409541,,,,,-445.8418845825195,0.001,1410000,198.6421585006714,,-343.45438601160424,485.1
,1516,858.83,12944,108,,,1410541,,3795.0650781,,
1412022,1520,843.64,12958,109,-440.77629235672623,0.001,1413022,201.33156898996674,3572.2560024399995,,
1413666,1524,820.08,12968,109,-436.0815117760042,0.001,1414666,163.13060898791394,3353.83724859,,
1414896,,,,,-431.82307898479957,0.001,1415000,153.6381526781165,,941.2202024374158,628.2
1416896,1528,812.38,12994,109,-428.06620538330077,0.001,1417896,156.77719779968263,3096.48262021,,
1419896,,,,,-423.3440202636719,0.001,1420000,141.88331028747558,,869.3232154533267,522.9
1420021,1532,802.2,13018,109,-422.01710116478705,0.001,1420878,150.15038842773438,2914.77059078,,
1422313,1536,777.81,13031,109,-419.4419145699007,0.001,1422439,143.7853978743036,2707.5004918300006,,
1423153,1540,747.72,13036,109,-418.1856963058998,0.001,1423430,158.85648267022495,2512.87498311,,
1424562,,,,,-416.7940146496674,0.001,1425000,149.19365584520008,,2002.1878450362187,909.0
1425562,1544,740.44,13059,109,-414.0202162475586,0.001,1425775,155.2868733253479,2381.7403630999997,,
1427831,1548,722.04,13073,109,-409.23318671191913,0.001,1427935,122.46568758623587,2263.4555505899993,,
1429935,,,,,-407.17494677734373,0.001,1430000,112.3321575832367,,3799.329911479354,729.3
1430935,1552,726.04,13099,109,-405.992897277832,0.001,1431935,116.11946933555603,2208.20559266,,
1434935,,,,,-402.1018873901367,0.001,1435000,109.41232093238831,,4226.604746897053,820.6
,1556,726.04,13129,109,,,1435935,,2184.1038810200007,,
1438935,1560,726.04,13151,109,-400.72506817626953,0.001,1439935,108.32979781913757,2166.50917053,,
1439935,,,,,-399.1066840209961,0.001,1440000,103.81021501922608,,4506.149897608906,838.8
1442593,1564,715.14,13180,109,-399.7511205444336,0.001,1442845,103.44595711517334,2083.9035002699998,,
1444845,,,,,-399.3905369873047,0.001,1445000,92.66357705116272,,5426.266387126967,1000.0
1445845,1568,725.02,13210,109,-399.1373064575195,0.001,1446845,93.68472943878174,2126.3459963000005,,
1449753,,,,,-397.1383206176758,0.001,1450000,91.91312451553345,,2277.690565280337,540.1
,1572,730.67,13236,109,,,1450753,,2141.9032201400005,,
1453753,1576,730.67,13259,109,-395.19276947021484,0.001,1454753,91.82126522254944,2136.7473912100004,,
1454753,,,,,-394.87311608886716,0.001,1455000,86.27427611732483,,4877.2433757458,904.1
1457753,1580,735.89,13291,109,-394.32756616210935,0.001,1458753,80.46261783027649,2150.16026443,,
1459753,,,,,-393.26907220458986,0.001,1460000,93.25292784309387,,4986.758260701876,914.7
1461753,1584,746.51,13322,109,-392.1465855102539,0.001,1462753,99.4116060409546,2129.83180135,,
1464278,,,,,-390.8898337476607,0.001,1465000,97.01219984872,,5487.628047114704,1000.0
1465278,1588,750.07,13351,109,-390.8953537597656,0.001,1466278,97.75505411338806,2148.74266615,,
1469278,1592,753.2,13374,109,-390.8550385131836,0.001,1469794,95.74156875419617,2165.3277957699997,,
1469794,,,,,-391.73979742952093,0.001,1470000,97.73991092415743,,4646.312517851312,921.7
1472249,1596,749.08,13400,109,-390.18142712402346,0.001,1473249,79.5050546875,2359.2327374899996,,
1474249,,,,,-389.6420333862305,0.001,1475000,90.32979212379456,,5650.80846458152,1000.0
1476249,1600,767.71,13433,109,-390.56717401123046,0.001,1477249,82.12258235549926,2596.2781459300004,,
1479249,,,,,-389.52604962158205,0.001,1480000,103.31615294647217,,5523.644304554257,1000.0
1480249,1604,783.24,13464,110,-388.59853955078125,0.001,1481249,97.77874205207824,2841.9880394599995,,
1484249,,,,,-388.9361618652344,0.001,1485000,95.9295546836853,,4022.5619387883694,894.5
,1608,801.49,13495,110,,,1485249,,3116.419233779999,,
1487065,1612,806.68,13511,110,-388.1020877722538,0.001,1488065,104.53212268402929,3303.1603474700005,,
1489065,,,,,-390.28175775146485,0.001,1490000,90.16073398208619,,5712.318166151829,1000.0
1491065,1616,815.24,13545,110,-391.2051805419922,0.001,1492065,88.0663856048584,3581.8249905100006,,
1494065,,,,,-390.16083142089843,0.001,1495000,111.73079156494141,,5589.10300202407,1000.0
1495065,1620,830.43,13578,110,-390.2952129516602,0.001,1496065,98.12017679405213,3809.636938,,
1499065,,,,,-390.26272833251954,0.001,1500000,100.41616041183471,,5372.271149489842,943.5
,1624,853.99,13612,110,,,1500065,,4026.2510549199997,,
1503065,1628,861.69,13635,110,-391.250979309082,0.001,1504065,92.66044656944275,4286.3385017499995,,
1504065,,,,,-391.39465490722654,0.001,1505000,105.57745802688599,,5541.816490227857,1000.0
1507065,1632,871.87,13669,110,-390.3764744262695,0.001,1508065,99.25256087112427,4474.984478740001,,
1509065,,,,,-390.91728051757815,0.001,1510000,89.72605069732666,,4983.383385302685,853.0
1511065,1636,896.26,13701,110,-392.3189529418945,0.001,1512065,89.5131706047058,4678.19404105,,
1514334,1640,914.61,13720,110,-394.0667290649414,0.001,1514891,100.51899582290649,4793.50039297,,
1514891,,,,,-394.0280679387154,0.001,1515000,101.77960691332176,,5814.911935908068,1000.0
1517891,1644,931.16,13752,110,-394.5437209472656,0.001,1518891,103.84225453758239,4975.89064171,,
1519891,,,,,-395.7988643798828,0.001,1520000,104.07023968887329,,4017.5723128118843,918.9
1521891,1648,949.56,13784,110,-393.45486535644534,0.001,1522891,106.17396725463867,5088.83839737,,
1524891,,,,,-392.1311581420898,0.001,1525000,90.33953615951538,,4807.869590162858,919.1
1525891,1652,944.26,13813,110,-392.2005178833008,0.001,1526361,95.4359742012024,5126.45142683,,
1529361,,,,,-392.18189654541015,0.001,1530000,96.77769754600524,,5654.5057156469675,998.9
,1656,944.26,13841,110,,,1530361,,5143.1559363900005,,
1533361,1660,944.26,13863,110,-390.19780792236327,0.001,1534361,81.13895237541199,5159.01352122,,
1534361,,,,,-390.5893359375,0.001,1535000,100.64068004989625,,5632.0668989435335,1000.0
1537361,1664,955.16,13893,110,-389.4309878540039,0.001,1538361,97.08774203681946,5240.358560320001,,
1539129,,,,,-390.3344220171918,0.001,1540000,91.73122054761876,,5291.005187787907,936.1
1540129,1668,942.84,13916,110,-390.47290795898436,0.001,1541129,94.11229910850525,5177.2704174400005,,
1544129,,,,,-392.8602219848633,0.001,1545000,91.67056827926636,,5732.172058102675,999.2
,1672,943.76,13948,110,,,1545129,,5202.79942278,,
1548129,1676,942.28,13971,110,-393.2755724487305,0.001,1548981,97.74522966957092,5207.09602425,,
1549981,,,,,-395.18731018066404,0.001,1550000,92.55818096923828,,5751.713046665095,1000.0
1551981,1680,942.28,14002,110,-395.3788840942383,0.001,1552981,91.96955040740967,5228.01651248,,
1554981,,,,,-396.31152478027343,0.001,1555000,97.93070607757568,,4597.854254466295,827.6
1555981,1684,942.28,14030,110,-397.67991168212893,0.001,1556981,84.21158581924439,5314.285820439999,,
1559981,,,,,-400.6118374023437,0.001,1560000,91.57029785728454,,4118.204337700887,738.0
,1688,947.03,14059,111,,,1560981,,5343.1666741399995,,
1563574,1692,947.8,14079,111,-402.49048443603516,0.001,1564574,101.81136062049866,5351.80754429,,
1564574,,,,,-404.9541937866211,0.001,1565000,107.7670631198883,,4464.541194816387,921.8
1565770,1696,925.39,14099,111,-407.4043716922883,0.001,1565788,109.58854218780017,5233.15680531,,
1567991,1700,909.4,14110,111,-410.41105126953124,0.001,1568189,124.78278275489807,5119.63530586,,
1569285,,,,,-404.0164394378662,0.001,1570000,131.01536945501962,,-1146.0129970460198,495.6
1570285,1704,890.51,14127,111,-401.6429758300781,0.001,1570300,121.61879279327393,4833.36783049,,
1573300,1708,890.51,14143,111,-393.4956830444336,0.001,1574300,117.77394159126281,4745.87862211,,
1574300,,,,,-392.4372624511719,0.001,1575000,102.13790161323547,,5315.135920803994,980.3
1577188,1712,901.23,14174,111,-390.75358428955076,0.001,1578188,90.394258102417,4804.684424000001,,
1579072,,,,,-389.5064684147209,0.001,1580000,103.84146464464352,,5504.575458041019,969.4
1581072,1716,900.07,14202,111,-389.1358369750977,0.001,1582072,102.6594923324585,4802.00094909,,
1584072,,,,,-388.33592694091794,0.001,1585000,99.14160932731629,,5596.34649937693,1000.0
1585072,1720,900.07,14233,111,-387.1821918334961,0.001,1586072,92.37652333450318,4801.50631393,,
1589072,,,,,-386.49542987060545,0.001,1590000,98.60850616264344,,5485.953612949932,1000.0
,1724,900.07,14263,111,,,1590072,,4788.23028737,,
1593072,1728,900.07,14285,111,-386.96275372314454,0.001,1594072,95.76782131385804,4790.3543194799995,,
1594072,,,,,-387.8965206298828,0.001,1595000,108.77447097778321,,5688.078257436946,1000.0
1597072,1732,900.07,14314,111,-388.0889487915039,0.001,1598072,115.29472130393982,4783.768837659999,,
1599072,,,,,-388.29819268798826,0.001,1600000,92.36038719558715,,5806.473304954916,1000.0
1601072,1736,900.07,14345,111,-388.56648876953125,0.001,1602072,100.62829803085327,4782.23685771,,
1604072,,,,,-390.27440881347655,0.001,1605000,98.4501649875641,,5907.213968246802,1000.0
1605072,1740,911.81,14375,111,-390.9118106079102,0.001,1606072,112.00228345108032,4861.18802953,,
1608228,1744,903.37,14392,111,-391.5443433227539,0.001,1609228,108.77177751731872,4816.44712317,,
1609889,,,,,-392.022636644768,0.001,1610000,98.99287506888385,,5716.439476690255,998.4
1611889,1748,899.98,14422,111,-393.52883044433594,0.001,1612889,100.2501969280243,4805.502190769999,,
1614889,,,,,-394.45914837646484,0.001,1615000,104.92386606407166,,5724.730537009053,1000.0
1615889,1752,905.28,14454,111,-395.43915563964845,0.001,1616889,106.3366421775818,4843.612621049999,,
1619889,,,,,-397.0010759887695,0.001,1620000,99.98624830245971,,4881.856751103513,823.5
,1756,905.28,14483,111,,,1620889,,4855.830401099999,,
1623889,1760,905.28,14504,112,-397.5481876831055,0.001,1624889,93.50960916519165,4861.34971933,,
1624889,,,,,-396.87163793945314,0.001,1625000,88.7486683731079,,4917.0378375825,849.5
1627889,1764,905.28,14532,112,-399.17340228271485,0.001,1628889,99.54949951553344,4854.73144087,,
1629889,,,,,-398.8416040649414,0.001,1630000,86.02098873138428,,5182.312429671734,917.4
1631889,1768,917.6,14562,112,-399.075380859375,0.001,1632889,97.57828794288635,4931.008005489999,,
1634889,,,,,-400.09611126708984,0.001,1635000,92.20424850463867,,6008.227398832305,1000.0
1635889,1772,917.6,14594,112,-399.91966217041016,0.001,1636889,94.31726075935364,4933.819150140001,,
1639889,,,,,-399.41437603759766,0.001,1640000,87.07983766555786,,5665.471908419114,962.9
,1776,912.02,14625,112,,,1640183,,4895.40894414,,
1643183,1780,905.86,14643,112,-400.8486831665039,0.001,1643567,91.93255723190308,4864.12952586,,
1644567,,,,,-401.33685485839845,0.001,1645000,86.0991131439209,,5485.270966878231,959.0
1646389,1784,904.08,14670,112,-402.5952232666016,0.001,1647389,103.62842221450806,4857.01401499,,
1649389,,,,,-401.48940966796874,0.001,1650000,89.32498914337158,,5692.289560698055,1000.0
1650389,1788,904.08,14700,112,-399.64933135986325,0.001,1651389,88.39718788719178,4871.00485636,,
1654389,,,,,-400.4428150634766,0.001,1655000,97.34824032020569,,5864.027902274206,1000.0
,1792,908.15,14731,112,,,1655389,,4903.96101829,,
1658389,1796,936.01,14752,112,-399.1741518554687,0.001,1659389,94.65720679092408,5069.20049648,,
1659389,,,,,-400.36759252929687,0.001,1660000,92.04307358932495,,5560.755637495056,980.2
1662389,1800,952.0,14784,112,-400.2740046386719,0.001,1663389,97.46068698310852,5194.196516690001,,
1664389,,,,,-398.7251165771484,0.001,1665000,98.73620953941345,,5704.213205190189,1000.0
1666389,1804,970.89,14815,112,-397.82071716308593,0.001,1667389,106.8889543800354,5483.558042320002,,
1669389,,,,,-397.52957263183595,0.001,1670000,85.15504887580872,,5536.37717789989,955.5
1670389,1808,970.89,14845,112,-398.91631774902345,0.001,1671389,86.76836347198487,5577.287382179999,,
1674389,,,,,-398.9204860839844,0.001,1675000,90.68531752204895,,5661.656514842715,1000.0
,1812,972.01,14875,112,,,1675389,,5596.224366039999,,
1678389,1816,973.17,14897,112,-398.8461846923828,0.001,1679389,89.41808176994324,5610.315653490001,,
1679389,,,,,-399.23196826171875,0.001,1680000,88.10735695457458,,5373.200291190669,917.6
1682389,1820,973.17,14926,112,-399.6395767822266,0.001,1683389,105.92601190185547,5616.268582929999,,
1684389,,,,,-399.9701310424805,0.001,1685000,95.64478485870362,,5535.894620974921,963.6
1686389,1824,973.17,14957,112,-399.69285162353515,0.001,1687389,96.20606411933899,5628.8392499500005,,
1689389,,,,,-398.7272774047852,0.001,1690000,89.37123244476318,,5248.540061999694,904.3
1690389,1828,973.17,14988,112,-400.9925581665039,0.001,1691389,100.82746284103393,5628.799508349999,,
1693615,1832,965.43,15007,112,-400.40268341064456,0.001,1694615,80.87850659751892,5584.298521400001,,
1694615,,,,,-400.4127400512695,0.001,1695000,93.00468770408631,,5976.1587546363735,1000.0
1697615,1836,965.43,15040,112,-400.251701965332,0.001,1698615,92.76867241668701,5588.48766266,,
1699615,,,,,-401.00225872802736,0.001,1700000,95.6620658493042,,5494.607473927434,958.2
1701615,1840,965.43,15069,112,-398.8036271972656,0.001,1702615,89.5134202041626,5583.828043140002,,
1704615,,,,,-399.3404655151367,0.001,1705000,97.83417900657653,,6169.53702573739,1000.0
1705615,1844,973.87,15100,113,-400.94058697509763,0.001,1706615,96.58716862869262,5638.6355144399995,,
1709615,,,,,-400.706948425293,0.001,1710000,81.60279221916198,,5883.649647596548,1000.0
,1848,977.26,15131,113,,,1710615,,5668.182397459999,,
1713615,1852,977.26,15153,113,-398.8858600463867,0.001,1714615,88.88723023414612,5675.81640929,,
1714615,,,,,-400.2352108154297,0.001,1715000,93.17258452606201,,5502.1244001292625,924.2
1717615,1856,977.26,15182,113,-401.04426989746094,0.001,1718615,82.03592642974853,5674.361897130001,,
1719615,,,,,-400.2133352050781,0.001,1720000,82.19330732345581,,5639.736007541139,965.2
1721615,1860,977.26,15212,113,-400.76944329833987,0.001,1722615,90.7833779258728,5665.186869149999,,
1724615,,,,,-400.8598432006836,0.001,1725000,88.36824313735961,,5394.280569982179,898.0
1725615,1864,977.26,15242,113,-401.74909008789064,0.001,1726615,96.90513053131103,5678.337355550001,,
1728787,1868,968.98,15259,113,-402.9301221980605,0.001,1729787,108.71809342850086,5635.20966873,,
1729787,,,,,-401.3858558959961,0.001,1730000,87.4066889667511,,5971.0853225423025,1000.0
1732512,1872,966.23,15289,113,-400.89468198834044,0.001,1733512,89.59687465536183,5623.151175300001,,
1734512,,,,,-402.0053272705078,0.001,1735000,85.0343720626831,,4703.049164010119,843.6
1736325,1876,971.42,15317,113,-402.3268462524414,0.001,1737325,91.32303420257568,5659.34587174,,
1739325,,,,,-402.76868176269534,0.001,1740000,91.1819757938385,,4548.493542230781,825.1
1740325,1880,977.58,15346,113,-403.3657473754883,0.001,1741325,98.2121227645874,5689.479302780001,,
1743620,1884,972.31,15365,113,-401.5997689819336,0.001,1744620,91.42838271522523,5653.1105096599995,,
1744620,,,,,-403.36896710205076,0.001,1745000,84.06425148963928,,4723.098305057804,871.6
1747620,1888,972.31,15393,113,-402.8466085205078,0.001,1748620,82.25639876747131,5634.85774519,,
1749620,,,,,-402.67204876708985,0.001,1750000,94.56278713035583,,6024.911880453443,1000.0
1751620,1892,972.31,15422,113,-404.40815466308595,0.001,1752620,91.69043144607544,5633.2908819799995,,
1754620,,,,,-405.21748107910156,0.001,1755000,94.78778039360046,,5533.6214967310425,932.5
1755620,1896,972.31,15452,113,-404.9971234741211,0.001,1756620,92.891294298172,5647.852201810001,,
1759620,,,,,-407.1131767578125,0.001,1760000,82.75811716461182,,5597.718209460191,1000.0
,1900,972.31,15483,113,,,1760620,,5647.005983759999,,
1763620,1904,972.31,15504,113,-408.1073723754883,0.001,1764620,81.68365504264831,5648.819843270001,,
1764620,,,,,-407.37852923583984,0.001,1765000,88.95491599655152,,6008.922068343847,1000.0
1767620,1908,972.31,15536,113,-409.3561663818359,0.001,1768620,74.86874772262573,5652.6199924899975,,
1769620,,,,,-408.8111892089844,0.001,1770000,86.30776951789856,,5958.167668975424,1000.0
1771620,1912,972.31,15566,113,-409.3761586303711,0.001,1772620,85.61994855499267,5654.9963665,,
1774620,,,,,-407.7114708251953,0.001,1775000,91.01292593574524,,5946.769486967707,1000.0
1775620,1916,972.31,15596,113,-408.1271511230469,0.001,1776620,79.81143720245362,5660.48627581,,
1779620,,,,,-408.030135925293,0.001,1780000,82.82475038719177,,6031.416282269359,1000.0
,1920,972.31,15626,113,,,1780620,,5666.52424,,
1783620,1924,972.31,15648,114,-410.71122772216796,0.001,1784620,87.58161666870117,5672.67876782,,
1784620,,,,,-410.1803465576172,0.001,1785000,83.47394061660766,,5013.534638011455,852.5
1787620,1928,972.31,15676,114,-408.9023196411133,0.001,1788620,80.38524843788147,5673.349428660001,,
1789620,,,,,-410.84806414794923,0.001,1790000,71.34884582519531,,5913.930146598444,1000.0
1791620,1932,980.05,15706,114,-410.6099146728516,0.001,1792620,75.17925198173523,5732.14791798,,
1794620,,,,,-410.5885235595703,0.001,1795000,84.16840190124512,,5244.5412221489705,910.4
1795620,1936,980.05,15736,114,-411.0722529296875,0.001,1796620,74.15210011291504,5735.6737668099995,,
1799620,,,,,-411.4415252685547,0.001,1800000,84.57230494880676,,5482.311949473992,923.0
,1940,980.05,15764,114,,,1800620,,5745.04361899,,
1803620,1944,980.05,15785,114,-412.7024401855469,0.001,1804620,72.4117754459381,5745.03239796,,
1804620,,,,,-413.5485185546875,0.001,1805000,78.48752571868897,,5978.974950019945,1000.0
1807620,1948,980.05,15816,114,-413.38071478271485,0.001,1808620,75.04516881942749,5746.188205879999,,
1809620,,,,,-414.00867791748044,0.001,1810000,70.31460797691345,,6035.11512413146,1000.0
1811620,1952,980.05,15846,114,-413.8040111083984,0.001,1812620,78.25536537742614,5743.40650268,,
1814620,,,,,-415.3986067504883,0.001,1815000,78.03296445655823,,5929.366089668498,1000.0
1815620,1956,980.05,15876,114,-415.16738665771487,0.001,1816620,74.97354146766662,5741.598757660001,,
1819620,,,,,-414.6862837524414,0.001,1820000,78.35987124443054,,5440.247492698953,999.5
,1960,980.05,15906,114,,,1820620,,5704.397047820002,,
1823620,1964,980.05,15928,114,-414.7335743408203,0.001,1824620,82.42573594284057,5698.31268096,,
1824620,,,,,-414.06267376708985,0.001,1825000,80.15729874229432,,5888.730778319785,1000.0
1827620,1968,988.33,15959,114,-415.3570667114258,0.001,1828620,73.24936662960053,5743.25640799,,
1829620,,,,,-415.26116424560547,0.001,1830000,74.12359504508971,,5378.58402800248,901.1
1831620,1972,991.08,15990,114,-414.84686602783205,0.001,1832620,85.0872460079193,5760.00036525,,
1834620,,,,,-414.86959045410157,0.001,1835000,87.31193904876709,,4878.992083603703,899.3
1835620,1976,992.95,16018,114,-415.2423800048828,0.001,1836620,73.61559273910522,5780.822679199999,,
1839620,,,,,-414.51728814697265,0.001,1840000,93.19910400772095,,6102.750238086655,1000.0
,1980,992.95,16050,114,,,1840620,,5794.41697034,,
1843620,1984,1000.0,16070,114,-414.63360107421875,0.001,1844620,78.30958654022217,5845.120852290001,,
1844620,,,,,-414.1591072998047,0.001,1845000,73.43984795951843,,5962.506593325362,1000.0
1847620,1988,1000.0,16099,114,-414.730915222168,0.001,1848620,74.72593977355957,5867.830527409999,,
1849620,,,,,-414.28725909423827,0.001,1850000,80.70939518356323,,6038.832856037526,1000.0
1851620,1992,1000.0,16130,114,-413.7222912597656,0.001,1852620,82.34253254890442,5879.507714269999,,
1854620,,,,,-414.917017578125,0.001,1855000,73.74530260658264,,5930.50777583532,1000.0
1855620,1996,1000.0,16160,114,-415.2693231201172,0.001,1856620,85.41244163894653,5876.97497965,,
1859105,,,,,-413.9324806518555,0.001,1860000,78.64807196044922,,5967.595561798988,998.4
,2000,994.85,16187,114,,,1860105,,5856.14787117,,
1863105,2004,994.85,16209,115,-414.9804855957031,0.001,1864105,79.27955981636048,5860.754477489999,,
1864105,,,,,-413.9931243896484,0.001,1865000,81.04736914634705,,5865.795474163257,1000.0
1867105,2008,994.85,16240,115,-414.4705411987305,0.001,1868105,79.98813293457032,5864.400533839999,,
1869105,,,,,-413.5848818359375,0.001,1870000,84.3284572353363,,6023.78704870902,1000.0
1871105,2012,994.85,16271,115,-413.34656518554686,0.001,1872105,80.95450638771057,5866.1791490900005,,
1874105,,,,,-414.2422637939453,0.001,1875000,72.90638448143005,,5966.544004813954,1000.0
1875105,2016,994.85,16301,115,-414.2302113037109,0.001,1876105,81.34542305755615,5864.321129409999,,
1879105,,,,,-413.53682794189456,0.001,1880000,70.47468656921387,,5632.626172932238,937.6
,2020,994.85,16332,115,,,1880105,,5861.26231069,,
1883105,2024,994.85,16353,115,-413.8732449951172,0.001,1884105,79.2506541042328,5853.085096389998,,
1884719,,,,,-414.4015882659813,0.001,1885000,78.68679600196863,,5005.485616784916,874.2
1886719,2028,990.99,16380,115,-413.71340216064453,0.001,1887719,87.55695595550537,5827.312636430001,,
1889719,,,,,-412.8742003173828,0.001,1890000,89.84352950286865,,6004.2847857898105,1000.0
1890719,2032,990.99,16410,115,-413.63169390869143,0.001,1891719,89.45695295333863,5826.8904658400015,,
1894719,,,,,-413.1656323852539,0.001,1895000,79.42682640075684,,2775.570201203227,594.3
,2036,990.99,16436,115,,,1895719,,5820.2997746,,
1898719,2040,990.99,16457,115,-413.28877276611325,0.001,1899719,78.00767254829407,5818.328421499999,,
1899719,,,,,-412.8513473510742,0.001,1900000,79.40559857940674,,5957.676829705388,1000.0
1902093,2044,984.73,16484,115,-413.15749719238283,0.001,1903093,81.69947126960754,5786.01582887,,
1904093,,,,,-413.5699057006836,0.001,1905000,82.3580129108429,,5920.688632766903,1000.0
1906093,2048,984.73,16516,115,-414.16428790283203,0.001,1907093,85.10969519233704,5699.75699913,,
1909093,,,,,-413.9088517456055,0.001,1910000,87.49434330177307,,6113.359859758057,1000.0
1910093,2052,984.73,16545,115,-413.80465338134763,0.001,1911093,82.14704552459717,5703.17356264,,
1914093,,,,,-414.9066990966797,0.001,1915000,76.895742105484,,5660.394315213431,941.0
,2056,984.73,16574,115,,,1915093,,5707.043983990001,,
1917202,2060,975.82,16591,115,-415.44963323419745,0.001,1918202,82.78390138958572,5699.14636575,,
1919202,,,,,-414.84909411621095,0.001,1920000,84.04519473457336,,5768.856556306407,1000.0
1920255,2064,966.35,16615,115,-411.75618333082934,0.001,1921255,72.5239072115916,5639.259281649999,,
1924255,,,,,-413.88095794677736,0.001,1925000,74.64395257377625,,6020.273656750028,1000.0
,2068,966.35,16646,115,,,1925255,,5646.71534428,,
1928255,2072,966.35,16668,115,-414.134740234375,0.001,1929255,79.84679706382751,5644.833000189999,,
1929255,,,,,-414.47251892089844,0.001,1930000,75.80672068214416,,5115.839584066716,842.9
1932255,2076,966.35,16695,115,-414.07593341064455,0.001,1933255,83.5086623916626,5627.4375663599985,,
1934255,,,,,-414.51755682373044,0.001,1935000,73.68955738067626,,5712.448750599287,1000.0
1936255,2080,966.35,16726,115,-414.13722094726563,0.001,1937255,80.48203441429138,5614.53108763,,
1939663,,,,,-412.54772161865236,0.001,1940000,79.93307076072693,,5486.084615951777,904.1
,2084,960.43,16752,115,,,1940663,,5576.816467149999,,
1943663,2088,960.43,16774,115,-413.80405200195315,0.001,1944663,73.66427132797241,5563.333478029999,,
