time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/fps,time/total_timesteps,train/clip_range,train/value_loss,train/std,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/approx_kl,train/learning_rate,train/loss,train/entropy_loss,train/clip_fraction,eval/mean_reward,eval/mean_ep_length
,,,,,510000,0.2,1013537.0306640625,0.7251051068305969,-0.06983409900858532,0.0,2490,0.11013627,0.0003,517551.9375,-18.60492197871208,0.466650390625,74222.63570690155,1000.0
250,77351.83331214,1000.0,4259,120,512000,,,,,,,,,,,,,
251,77406.03573816,1000.0,4263,120,514048,0.2,1587652.21796875,0.7246817350387573,-0.1013628666405566,5.960464477539063e-08,2500,0.119958624,0.0003,765156.4375,-18.599303358793257,0.5009765625,,
,,,,,515000,0.2,1122439.7158203125,0.7246659398078918,-0.07947979589516763,0.0,2510,0.12491817,0.0003,573621.875,-18.595609253644945,0.51181640625,73789.11783418656,1000.0
252,77456.15953360999,1000.0,4296,120,516096,,,,,,,,,,,,,
253,77396.14927411999,1000.0,4301,120,518144,0.2,1270220.978515625,0.7239576578140259,-0.09691083815996535,0.0,2520,0.13223524,0.0003,625817.9375,-18.587822300195693,0.522900390625,,
,,,,,520000,0.2,957721.645703125,0.723798394203186,-0.08115946788457222,-1.1920928955078125e-07,2530,0.13591272,0.0003,556754.625,-18.575258696079253,0.519677734375,76014.20571613312,1000.0
254,77423.64846150999,1000.0,4334,120,520192,,,,,,,,,,,,,
255,77407.02267647999,1000.0,4339,120,522240,0.2,1292446.9083984375,0.7222054600715637,-0.08806482538930141,-1.1920928955078125e-07,2540,0.12699446,0.0003,629606.125,-18.548409312963486,0.514013671875,,
256,77366.24749853999,1000.0,4344,120,524288,0.2,1031742.084375,0.7215887308120728,-0.07052699954947457,0.0,2550,0.11158565,0.0003,520490.34375,-18.51985685825348,0.45595703125,,
,,,,,525000,0.2,807155.0189453125,0.7205166816711426,-0.0735742087563267,0.0,2560,0.13404873,0.0003,353754.15625,-18.498218131065368,0.52392578125,72738.43282289505,1000.0
257,77275.93561789,1000.0,4376,120,526336,,,,,,,,,,,,,
258,77322.19525904,1000.0,4381,120,528384,0.2,887902.98125,0.7212682366371155,-0.0666532116389135,0.0,2570,0.124704815,0.0003,514720.3125,-18.503060621023177,0.49599609375,,
,,,,,530000,0.2,985697.071484375,0.7197869420051575,-0.06968231253267732,0.0,2580,0.12888007,0.0003,498346.875,-18.491507083177567,0.505859375,76347.28285856247,1000.0
259,77420.62717575,1000.0,4414,120,530432,,,,,,,,,,,,,
260,77501.16667684,1000.0,4418,120,532480,0.2,1017274.6923828125,0.7185895442962646,-0.07181782871484757,-1.1920928955078125e-07,2590,0.109791026,0.0003,502291.25,-18.462241500616074,0.469189453125,,
261,77423.11133992,1000.0,4423,120,534528,0.2,1009922.3076171875,0.7191665768623352,-0.07463522470206954,0.0,2600,0.1231765,0.0003,537556.625,-18.458504450321197,0.48974609375,,
,,,,,535000,0.2,949580.654296875,0.7184062004089355,-0.07792153146874625,0.0,2610,0.1193932,0.0003,524156.96875,-18.451305562257765,0.500927734375,73621.97606639862,1000.0
262,77074.46085351,1000.0,4455,120,536576,,,,,,,,,,,,,
263,76820.03358869998,1000.0,4460,120,538624,0.2,869540.8130859375,0.71733558177948,-0.08353372273268178,0.0,2620,0.14479956,0.0003,478848.28125,-18.43253703713417,0.532470703125,,
,,,,,540000,0.2,1080555.13046875,0.7176282405853271,-0.07407323012594133,1.621246337890625e-05,2630,0.14134562,0.0003,501917.65625,-18.43072729706764,0.51748046875,77920.16264896393,1000.0
264,77285.874569,1000.0,4493,120,540672,,,,,,,,,,,,,
265,77236.83901960001,1000.0,4498,120,542720,0.2,2176276.8828125,0.7163594961166382,-0.10433326255297289,0.0,2640,0.12136989,0.0003,1135658.5,-18.405884885787962,0.506591796875,,
266,77229.57630548,1000.0,4503,120,544768,0.2,966448.6126953125,0.7143502831459045,-0.10305996563402005,0.0,2650,0.16639307,0.0003,497232.21875,-18.368922460079194,0.563427734375,,
,,,,,545000,0.2,1603750.48203125,0.7134923338890076,-0.099939463310875,1.6093254089355469e-06,2660,0.124592155,0.0003,876194.375,-18.327322787046434,0.51298828125,76769.618896389,1000.0
267,77224.0618459,1000.0,4536,120,546816,,,,,,,,,,,,,
268,77163.72030877999,1000.0,4540,120,548864,0.2,1050859.70234375,0.7121880650520325,-0.07494700749812182,5.960464477539063e-08,2670,0.14884727,0.0003,565632.375,-18.300207298994064,0.519482421875,,
,,,,,550000,0.2,926280.4458984375,0.7113316059112549,-0.07020070559228771,-1.1920928955078125e-07,2680,0.15074973,0.0003,475001.96875,-18.277458131313324,0.50498046875,77514.73426170349,1000.0
269,77037.02213559998,1000.0,4573,120,550912,,,,,,,,,,,,,
270,77218.11142496999,1000.0,4578,120,552960,0.2,1233350.883203125,0.7106397151947021,-0.09634249128866941,-2.384185791015625e-07,2690,0.1560338,0.0003,584282.5625,-18.261844664812088,0.539599609375,,
,,,,,555000,0.2,985498.8939453125,0.7101401090621948,-0.07610176616581157,1.1920928955078125e-07,2700,0.13668245,0.0003,517180.84375,-18.24438390135765,0.510205078125,78056.51674003601,1000.0
271,77391.93058608001,1000.0,4611,120,555008,,,,,,,,,,,,,
272,77443.14120328001,1000.0,4615,120,557056,0.2,1213716.161328125,0.7093108892440796,-0.08499729773611761,0.0,2710,0.13844319,0.0003,723466.625,-18.225786411762236,0.517333984375,,
273,77427.02995244,1000.0,4620,121,559104,0.2,1229770.067578125,0.708705484867096,-0.08836403123568744,0.0,2720,0.15102941,0.0003,612771.625,-18.215430736541748,0.536328125,,
,,,,,560000,0.2,922744.7857421875,0.7089439630508423,-0.07528248121961952,0.0,2730,0.15225,0.0003,487192.40625,-18.21269977092743,0.541259765625,79726.54093666076,1000.0
274,77102.82160572,1000.0,4653,120,561152,,,,,,,,,,,,,
275,77373.35862811001,1000.0,4658,120,563200,0.2,675241.3077148438,0.7081853151321411,-0.08371943818638101,5.960464477539063e-08,2740,0.15832229,0.0003,371953.875,-18.20780308842659,0.559521484375,,
,,,,,565000,0.2,1430969.39921875,0.7071414589881897,-0.09899424855248071,-1.5020370483398438e-05,2750,0.1578849,0.0003,731538.0625,-18.182993853092192,0.552001953125,78014.25571117402,1000.0
276,77509.64943101001,1000.0,4691,120,565248,,,,,,,,,,,,,
277,77423.26685972999,1000.0,4696,120,567296,0.2,1130391.353515625,0.7069472074508667,-0.08270863277721219,5.960464477539063e-08,2760,0.12936017,0.0003,515003.96875,-18.16994884610176,0.509716796875,,
278,77403.49328659999,1000.0,4700,121,569344,0.2,1047361.529296875,0.7058165073394775,-0.0782447502890136,5.960464477539062e-07,2770,0.14572228,0.0003,489108.28125,-18.15446818470955,0.51171875,,
,,,,,570000,0.2,1080011.876171875,0.7052063941955566,-0.08047055283095687,0.0,2780,0.11583677,0.0003,534833.25,-18.12872459292412,0.49775390625,76408.97959594727,1000.0
279,77330.15168751999,1000.0,4733,120,571392,,,,,,,,,,,,,
280,77107.10158306,1000.0,4738,121,573440,0.2,1313220.5869140625,0.7055686116218567,-0.09537689597345889,0.0,2790,0.15351082,0.0003,494726.71875,-18.130777269601822,0.521826171875,,
,,,,,575000,0.2,1162079.1623046875,0.7058336734771729,-0.08706669767852873,0.0,2800,0.14824882,0.0003,610711.25,-18.13829498887062,0.52939453125,78864.28971300126,1000.0
281,77229.25047701999,1000.0,4770,120,575488,,,,,,,,,,,,,
282,77201.14409727,1000.0,4775,120,577536,0.2,993309.667578125,0.7053107023239136,-0.07961932461475954,0.0,2810,0.15076676,0.0003,455850.90625,-18.133894830942154,0.50966796875,,
283,77336.76036178,1000.0,4780,121,579584,0.2,862821.0890625,0.7061033844947815,-0.06012471307039959,5.960464477539063e-08,2820,0.12507686,0.0003,467083.1875,-18.13945758342743,0.493798828125,,
,,,,,580000,0.2,1295683.0525390625,0.7064967751502991,-0.09375175497843884,1.1920928955078125e-07,2830,0.17136422,0.0003,645319.25,-18.15428437590599,0.5369140625,81174.3508228302,1000.0
284,77569.94136867,1000.0,4811,120,581632,,,,,,,,,,,,,
285,77651.58449950001,1000.0,4815,121,583680,0.2,1541291.30625,0.7057529091835022,-0.10088329300051554,0.0,2840,0.15096174,0.0003,666759.0,-18.148956966400146,0.556396484375,,
,,,,,585000,0.2,1330056.0109375,0.7046248912811279,-0.08477660555508919,-2.384185791015625e-07,2850,0.16754276,0.0003,686823.75,-18.121323269605636,0.561865234375,84261.39992618561,1000.0
286,77662.37833433998,1000.0,4849,120,585728,,,,,,,,,,,,,
287,77499.34576483,1000.0,4853,121,587776,0.2,1382928.00859375,0.7043256759643555,-0.09170243967091665,0.0,2860,0.14044517,0.0003,672670.375,-18.10522928237915,0.5169921875,,
288,77895.53547749,1000.0,4858,121,589824,0.2,1548810.798828125,0.7043366432189941,-0.09381026823539287,5.960464477539063e-08,2870,0.14317554,0.0003,853650.125,-18.100633013248444,0.534375,,
,,,,,590000,0.2,1098580.6673828126,0.7033284902572632,-0.08944815087597817,1.3113021850585938e-06,2880,0.16400744,0.0003,517205.375,-18.08221945166588,0.540966796875,79323.4287434578,1000.0
289,78346.52419387,1000.0,4891,120,591872,,,,,,,,,,,,,
290,78783.77281671,1000.0,4896,121,593920,0.2,2227675.375390625,0.7023683786392212,-0.09788641277409624,5.960464477539063e-08,2890,0.123014286,0.0003,1128691.25,-18.06278312802315,0.482763671875,,
,,,,,595000,0.2,792828.6576171875,0.7031295895576477,-0.06634207436873112,-2.384185791015625e-07,2900,0.15607443,0.0003,379012.28125,-18.05836228132248,0.525244140625,82554.87189912796,1000.0
291,78896.80835228,1000.0,4930,120,595968,,,,,,,,,,,,,
292,79267.45442164,1000.0,4935,121,598016,0.2,1154116.1435546875,0.7022152543067932,-0.09023115778691135,-1.1920928955078125e-07,2910,0.18756163,0.0003,604639.9375,-18.05735667347908,0.562841796875,,
,,,,,600000,0.2,2003304.865234375,0.7005689144134521,-0.10178206033888273,0.0,2920,0.14425428,0.0003,1089814.875,-18.02686352133751,0.510400390625,79005.88431987763,1000.0
293,79685.54958746,1000.0,4967,120,600064,,,,,,,,,,,,,
294,79576.98046409001,1000.0,4972,121,602112,0.2,1789923.209765625,0.6996082067489624,-0.10173663512978237,0.0,2930,0.14982031,0.0003,1033615.25,-17.99276612997055,0.52294921875,,
295,79827.5027381,1000.0,4977,121,604160,0.2,983884.6095703125,0.6993064880371094,-0.0729235252860235,1.7881393432617188e-07,2940,0.16580668,0.0003,439634.21875,-17.97882636189461,0.53515625,,
,,,,,605000,0.2,1444069.515234375,0.6985594630241394,-0.10322483114432543,4.172325134277344e-07,2950,0.16852164,0.0003,755090.5,-17.965335536003114,0.55966796875,85484.46315555573,1000.0
296,79976.95008981999,1000.0,5010,120,606208,,,,,,,,,,,,,
297,80103.21267524999,1000.0,5014,121,608256,0.2,1158164.5263671875,0.6966508030891418,-0.09857316630077548,-1.1920928955078125e-07,2960,0.17264435,0.0003,605329.875,-17.930859261751174,0.546923828125,,
,,,,,610000,0.2,1159964.7193359374,0.6963077187538147,-0.10063832281739452,0.0,2970,0.1839763,0.0003,536320.0,-17.90716948509216,0.584814453125,80206.2189813614,1000.0
298,80212.10259688999,1000.0,5045,120,610304,,,,,,,,,,,,,
299,79903.59242682,1000.0,5050,121,612352,0.2,1346378.046875,0.6952618360519409,-0.09894846918759867,-1.1920928955078125e-07,2980,0.1579489,0.0003,699232.6875,-17.889027726650237,0.54990234375,,
300,80073.51216666002,1000.0,5054,121,614400,0.2,784929.809765625,0.6940703988075256,-0.06624895037093666,-1.1920928955078125e-07,2990,0.12831959,0.0003,434767.34375,-17.852201479673386,0.523193359375,,
,,,,,615000,0.2,1528451.044921875,0.6924500465393066,-0.10198634823609609,0.0,3000,0.18483993,0.0003,769405.375,-17.821195954084395,0.5357421875,76863.23688344956,1000.0
301,80170.22693284,1000.0,5085,121,616448,,,,,,,,,,,,,
302,80301.38413203,1000.0,5090,121,618496,0.2,1195113.770703125,0.6915057301521301,-0.09012661605956965,1.1920928955078125e-07,3010,0.18260029,0.0003,559016.0,-17.788315331935884,0.551611328125,,
,,,,,620000,0.2,1075728.1083984375,0.6904862523078918,-0.08358444150071591,1.7881393432617188e-07,3020,0.1695989,0.0003,572889.5,-17.756466490030288,0.532958984375,79210.27110824586,1000.0
303,80310.19764838999,1000.0,5120,121,620544,,,,,,,,,,,,,
304,80308.18679239,1000.0,5125,121,622592,0.2,1012779.313671875,0.6901134848594666,-0.0692852025385946,-2.384185791015625e-07,3030,0.1806829,0.0003,503422.34375,-17.74188979268074,0.535302734375,,
305,80683.25621264,1000.0,5130,121,624640,0.2,1095928.54453125,0.6893019676208496,-0.07859830657835118,1.7881393432617188e-07,3040,0.16453958,0.0003,473708.875,-17.72524740099907,0.53955078125,,
,,,,,625000,0.2,1686662.8828125,0.6888818144798279,-0.09817098983330652,-1.1920928955078125e-07,3050,0.15161514,0.0003,753050.5,-17.718694978952406,0.546728515625,80058.25594234467,1000.0
306,81022.13867262,1000.0,5163,121,626688,,,,,,,,,,,,,
307,81065.95052968999,1000.0,5167,121,628736,0.2,1086797.0287109376,0.6882568001747131,-0.08839793044899125,5.960464477539063e-08,3060,0.16733566,0.0003,560611.8125,-17.700071996450426,0.5390625,,
,,,,,630000,0.2,1323692.632421875,0.687766432762146,-0.08907793600228615,0.0,3070,0.14594224,0.0003,650587.875,-17.68204814195633,0.533837890625,80745.81294145584,1000.0
308,81577.53070458,1000.0,5200,121,630784,,,,,,,,,,,,,
309,81870.90011224001,1000.0,5204,121,632832,0.2,2015809.116015625,0.6870347261428833,-0.09909270759380888,6.079673767089844e-06,3080,0.15592965,0.0003,1067661.125,-17.670386749505997,0.5072265625,,
310,82019.89848836,1000.0,5209,121,634880,0.2,1418288.31328125,0.6865228414535522,-0.09226507326675346,3.5762786865234375e-07,3090,0.15816282,0.0003,676153.3125,-17.650662583112716,0.553125,,
,,,,,635000,0.2,1138220.40390625,0.686599612236023,-0.0886446873366367,0.0,3100,0.17048785,0.0003,666500.3125,-17.64892511367798,0.541455078125,85089.0788898468,1000.0
311,82322.85016087999,1000.0,5240,121,636928,,,,,,,,,,,,,
312,82336.93918172,1000.0,5245,121,638976,0.2,1347448.6931640625,0.6864243745803833,-0.09065880296984688,1.1920928955078125e-07,3110,0.1897265,0.0003,760212.375,-17.643587428331376,0.537548828125,,
,,,,,640000,0.2,1010153.0263671875,0.6858993768692017,-0.08974816856498365,0.00024622678756713867,3120,0.19063836,0.0003,493997.28125,-17.62935439348221,0.56748046875,84750.37140750885,1000.0
313,81969.62273661999,1000.0,5276,121,641024,,,,,,,,,,,,,
314,82120.61344608999,1000.0,5281,121,643072,0.2,960339.98984375,0.683870255947113,-0.08318796681123786,1.1920928955078125e-07,3130,0.22884165,0.0003,458788.3125,-17.59275774359703,0.56416015625,,
,,,,,645000,0.2,1119586.234375,0.6829537153244019,-0.09039662579307332,0.0,3140,0.2045,0.0003,609223.375,-17.563000524044035,0.565576171875,85533.07534751893,1000.0
315,81953.35978459999,1000.0,5313,121,645120,,,,,,,,,,,,,
316,81895.86681723999,1000.0,5318,121,647168,0.2,980607.683203125,0.6813403367996216,-0.08408916429325472,0.0,3150,0.17416903,0.0003,472762.0,-17.52607644200325,0.548828125,,
317,81932.12131813,1000.0,5323,121,649216,0.2,826502.008203125,0.681191623210907,-0.08005029110645409,-4.76837158203125e-07,3160,0.17791206,0.0003,368476.59375,-17.51160133481026,0.55673828125,,
,,,,,650000,0.2,1030777.253125,0.6816831231117249,-0.08646913331467658,0.0,3170,0.17517047,0.0003,559241.125,-17.51601023674011,0.55439453125,84663.13527584076,1000.0
318,82082.03518622999,1000.0,5355,121,651264,,,,,,,,,,,,,
319,82396.07588789,1000.0,5359,121,653312,0.2,1382342.665234375,0.6811911463737488,-0.10499172377458307,-5.960464477539062e-07,3180,0.16809437,0.0003,768793.8125,-17.514665162563325,0.57392578125,,
,,,,,655000,0.2,1772353.90859375,0.6802969574928284,-0.10215930570557248,0.0,3190,0.17174777,0.0003,915664.625,-17.49433555006981,0.56416015625,83022.9135181427,1000.0
320,82416.14881222001,1000.0,5393,121,655360,,,,,,,,,,,,,
321,82350.86241654,1000.0,5398,121,657408,0.2,946923.1173828125,0.6794629693031311,-0.0841754746506922,-1.1920928955078125e-07,3200,0.22232312,0.0003,496267.25,-17.46890585422516,0.571337890625,,
322,82505.04196074,1000.0,5402,122,659456,0.2,986983.62734375,0.6789864301681519,-0.09050808452884666,0.0,3210,0.22045335,0.0003,538298.125,-17.45727147459984,0.57841796875,,
,,,,,660000,0.2,1201879.0181640624,0.6785808801651001,-0.09254061744723004,0.0,3220,0.19668177,0.0003,588824.25,-17.437923884391786,0.54951171875,83982.36101570129,1000.0
323,82813.46810036,1000.0,5434,121,661504,,,,,,,,,,,,,
324,82711.0839648,1000.0,5439,121,663552,0.2,1020640.0837890625,0.6783977150917053,-0.086963306213147,6.556510925292969e-07,3230,0.1683809,0.0003,454187.625,-17.43186159133911,0.54658203125,,
,,,,,665000,0.2,888828.465234375,0.6782509684562683,-0.0791762446431676,0.0,3240,0.172969,0.0003,400500.4375,-17.423698723316193,0.555615234375,84245.57916402817,1000.0
325,82669.10204163002,1000.0,5470,121,665600,,,,,,,,,,,,,
326,82568.46788456,1000.0,5475,121,667648,0.2,1035022.5994140625,0.6770561337471008,-0.09069989575655199,2.384185791015625e-07,3250,0.2093695,0.0003,466897.875,-17.406350642442703,0.57998046875,,
327,82856.05002686998,1000.0,5479,122,669696,0.2,999758.5166015625,0.6768614649772644,-0.07541199513943866,-1.7881393432617188e-06,3260,0.21905878,0.0003,447634.40625,-17.392709189653395,0.588037109375,,
,,,,,670000,0.2,1412399.0908203125,0.6760048866271973,-0.09840296975453384,0.0,3270,0.18567722,0.0003,723664.75,-17.379211205244065,0.5607421875,83519.79586181641,1000.0
328,82959.03948697,1000.0,5513,121,671744,,,,,,,,,,,,,
329,82974.49652873998,1000.0,5518,122,673792,0.2,1482504.576953125,0.6748753786087036,-0.10214150627434719,0.0,3280,0.21318136,0.0003,596663.4375,-17.356787061691286,0.5888671875,,
,,,,,675000,0.2,909874.191796875,0.6755495667457581,-0.0786614097916754,1.1920928955078125e-07,3290,0.1933149,0.0003,367867.40625,-17.358452731370924,0.564111328125,82938.5538324356,1000.0
330,82846.43472485,1000.0,5550,121,675840,,,,,,,,,,,,,
331,82941.40497261,1000.0,5555,122,677888,0.2,922446.9052734375,0.6759915351867676,-0.07166695663472637,0.0,3300,0.16994172,0.0003,390150.9375,-17.363232481479645,0.527880859375,,
332,82892.5405893,1000.0,5560,122,679936,0.2,1182575.587890625,0.6749284863471985,-0.08780240130145103,0.0,3310,0.22776933,0.0003,725044.875,-17.350982815027237,0.561669921875,,
,,,,,680000,0.2,1281413.2466796874,0.6744496822357178,-0.10002995097311214,0.0,3320,0.18623446,0.0003,639941.875,-17.336947417259218,0.576513671875,83897.35844917297,1000.0
333,82866.25406246,1000.0,5593,121,681984,,,,,,,,,,,,,
334,82921.83532274,1000.0,5597,122,684032,0.2,895705.9763671875,0.672789990901947,-0.08437824576394633,-1.1920928955078125e-07,3330,0.1813471,0.0003,552947.25,-17.299183511734007,0.573388671875,,
,,,,,685000,0.2,1423937.857421875,0.672650158405304,-0.1048689198680222,-6.723403930664062e-05,3340,0.18196443,0.0003,830363.375,-17.288804090023042,0.558056640625,79907.90388498307,1000.0
335,82757.83571844001,1000.0,5630,121,686080,,,,,,,,,,,,,
336,82631.52960426999,1000.0,5634,122,688128,0.2,1139337.8841796876,0.6713138818740845,-0.08106833050842396,0.0,3350,0.20328191,0.0003,485244.59375,-17.258048605918884,0.562841796875,,
,,,,,690000,0.2,943321.071484375,0.6703526973724365,-0.07936560345406178,0.0,3360,0.2142519,0.0003,559781.9375,-17.228404599428178,0.57275390625,76212.8087931633,1000.0
337,82499.94228478,1000.0,5667,121,690176,,,,,,,,,,,,,
338,82071.47611457,1000.0,5672,122,692224,0.2,1004673.6169921875,0.6702578067779541,-0.07507692303915973,2.384185791015625e-07,3370,0.2003588,0.0003,607953.125,-17.217980843782424,0.548486328125,,
339,82022.35369718,1000.0,5676,122,694272,0.2,1109447.0830078125,0.6687313318252563,-0.09618766423081979,-1.1920928955078125e-07,3380,0.2339384,0.0003,573962.75,-17.19543063044548,0.58876953125,,
,,,,,695000,0.2,681235.5474609375,0.668551504611969,-0.09006626219488681,0.0,3390,0.250427,0.0003,346958.125,-17.175537353754045,0.640380859375,85134.58682870865,1000.0
340,81971.97153072999,1000.0,5710,121,696320,,,,,,,,,,,,,
341,81396.61648125999,1000.0,5714,122,698368,0.2,1162044.6755859375,0.666921854019165,-0.0948391275742324,0.0,3400,0.18788189,0.0003,515559.625,-17.143914008140563,0.572998046875,,
,,,,,700000,0.2,1070741.916015625,0.6667039394378662,-0.09531663859961555,-1.1920928955078125e-07,3410,0.22485156,0.0003,612318.125,-17.129498720169067,0.575732421875,83937.68361911774,1000.0
342,81336.67727782,1000.0,5747,121,700416,,,,,,,,,,,,,
343,81546.49388472,1000.0,5752,122,702464,0.2,1087381.2962890626,0.6671975255012512,-0.08437421849230305,0.0,3420,0.19743499,0.0003,550949.3125,-17.13566001057625,0.57197265625,,
344,81574.92288615,1000.0,5757,122,704512,0.2,1780483.986328125,0.6666420102119446,-0.10674689855077305,0.0,3430,0.16348448,0.0003,737101.125,-17.12979640364647,0.54716796875,,
,,,,,705000,0.2,971657.94765625,0.6667082905769348,-0.08688735119940247,0.0,3440,0.19738777,0.0003,475476.90625,-17.1200022816658,0.5748046875,80835.607396698,1000.0
345,81462.29629684999,1000.0,5789,122,706560,,,,,,,,,,,,,
346,81277.41190143001,1000.0,5793,122,708608,0.2,890657.4310546875,0.6659117341041565,-0.08430146090104244,0.0,3450,0.20475528,0.0003,402877.96875,-17.103232687711717,0.57841796875,,
,,,,,710000,0.2,829435.388671875,0.6660923361778259,-0.08945519576082006,1.1920928955078125e-07,3460,0.21007672,0.0003,466319.75,-17.105696684122087,0.58642578125,80760.40754623413,1000.0
347,81193.85621321,1000.0,5825,121,710656,,,,,,,,,,,,,
348,81349.32221847,1000.0,5829,122,712704,0.2,895435.5236328125,0.6661884188652039,-0.0789792919473257,0.0,3470,0.20881866,0.0003,445318.71875,-17.107606387138368,0.576123046875,,
349,81180.0162585,1000.0,5834,122,714752,0.2,1023854.8314453125,0.6656520366668701,-0.07610815538500901,1.7881393432617188e-07,3480,0.19528253,0.0003,628350.375,-17.101129364967345,0.568798828125,,
,,,,,715000,0.2,913627.8642578125,0.6643106937408447,-0.08359346124343574,0.0,3490,0.2194134,0.0003,467594.34375,-17.0691501557827,0.58046875,84442.42892112731,1000.0
350,80875.53592970001,1000.0,5866,122,716800,,,,,,,,,,,,,
351,81027.44596034,1000.0,5870,122,718848,0.2,1013561.8634765625,0.6632896065711975,-0.0887452701193979,1.1920928955078125e-07,3500,0.21692081,0.0003,467006.90625,-17.041274577379227,0.605810546875,,
,,,,,720000,0.2,1048042.7978515625,0.6626943349838257,-0.08819403083180077,4.172325134277344e-07,3510,0.2052713,0.0003,593604.125,-17.02269967198372,0.5671875,78493.9222828865,1000.0
352,81165.25129939,1000.0,5901,122,720896,,,,,,,,,,,,,
353,81178.01595171001,1000.0,5906,122,722944,0.2,1436888.4296875,0.662300705909729,-0.0966460244380869,2.384185791015625e-07,3520,0.21011266,0.0003,620965.25,-17.01428815126419,0.59189453125,,
354,80936.79827555001,1000.0,5910,122,724992,0.2,832804.9912109375,0.6622798442840576,-0.07104550303774886,0.0,3530,0.19928478,0.0003,432269.53125,-17.005431056022644,0.551904296875,,
,,,,,725000,0.2,762837.588671875,0.6624946594238281,-0.049774922447977585,2.980232238769531e-07,3540,0.23890612,0.0003,370223.5625,-17.00615550875664,0.5708984375,80168.44746265412,1000.0
355,80638.6325858,1000.0,5941,122,727040,,,,,,,,,,,,,
356,80402.74259256001,1000.0,5946,122,729088,0.2,1060739.6650390625,0.6613638401031494,-0.09238495068857447,2.384185791015625e-07,3550,0.25795555,0.0003,426712.9375,-16.999015641212463,0.613330078125,,
,,,,,730000,0.2,802472.9453125,0.6605761051177979,-0.09081930522515905,-1.1920928955078125e-07,3560,0.21129625,0.0003,417171.46875,-16.972246396541596,0.6169921875,77674.70303726196,1000.0
357,79830.76439596999,1000.0,5977,122,731136,,,,,,,,,,,,,
358,79827.34823318,1000.0,5982,122,733184,0.2,889867.0962890625,0.6591341495513916,-0.09166120230802335,0.0,3570,0.22323883,0.0003,408851.75,-16.938316905498503,0.595361328125,,
,,,,,735000,0.2,1260875.8373046876,0.6586098074913025,-0.09506385053391568,3.5762786865234375e-07,3580,0.22117093,0.0003,611999.75,-16.920766723155975,0.559375,82559.43571882248,1000.0
359,79668.32017662,1000.0,6014,122,735232,,,,,,,,,,,,,
360,79292.29433534,1000.0,6019,122,737280,0.2,848863.3103515625,0.6585055589675903,-0.08449789524311199,-2.384185791015625e-07,3590,0.22943619,0.0003,535576.75,-16.911552304029463,0.586962890625,,
361,79370.49652769,1000.0,6023,122,739328,0.2,803210.671875,0.6578122973442078,-0.08155385102145374,0.0,3600,0.24988031,0.0003,345536.5625,-16.894809609651567,0.6,,
,,,,,740000,0.2,1113210.57109375,0.6564836502075195,-0.09643855063477531,1.7881393432617188e-07,3610,0.22972843,0.0003,444913.1875,-16.868407267332078,0.5880859375,80803.86901931763,1000.0
362,79391.27354775999,1000.0,6055,122,741376,,,,,,,,,,,,,
363,79260.36186337,1000.0,6059,122,743424,0.2,1022715.4935546875,0.655456006526947,-0.1023936474492075,2.980232238769531e-07,3620,0.2514683,0.0003,486557.9375,-16.838724237680434,0.614111328125,,
,,,,,745000,0.2,936296.1298828125,0.653243362903595,-0.10036930082424078,2.384185791015625e-07,3630,0.26615387,0.0003,509328.71875,-16.79353883266449,0.652783203125,82638.36578788757,1000.0
364,79151.21626812,1000.0,6090,122,745472,,,,,,,,,,,,,
365,79248.0843732,1000.0,6094,122,747520,0.2,982127.458984375,0.6525396704673767,-0.09845127080043312,0.0,3640,0.23245949,0.0003,469977.59375,-16.763213235139848,0.576220703125,,
366,79344.70289335,1000.0,6099,122,749568,0.2,1110238.5427734375,0.6522995233535767,-0.09653501267021056,1.1920928955078125e-07,3650,0.2238051,0.0003,636451.5,-16.745007425546646,0.602685546875,,
,,,,,750000,0.2,937980.6861328125,0.6520386934280396,-0.09719699775450863,0.0,3660,0.257845,0.0003,492050.53125,-16.736583894491197,0.636865234375,79914.41910047531,1000.0
367,78809.25178023,1000.0,6129,122,751616,,,,,,,,,,,,,
368,78571.23328682,1000.0,6134,122,753664,0.2,562652.3186523437,0.6514549255371094,-0.0930848006857559,1.1920928955078125e-07,3670,0.30724967,0.0003,406252.9375,-16.724768108129503,0.627001953125,,
,,,,,755000,0.2,1096028.5134765625,0.6501402258872986,-0.08961796641233377,0.0,3680,0.19927585,0.0003,545635.1875,-16.69622877240181,0.5625,81564.23924808502,1000.0
369,78544.38280814998,1000.0,6166,122,755712,,,,,,,,,,,,,
370,78510.59201270998,1000.0,6170,122,757760,0.2,923255.2759765625,0.650003969669342,-0.08154764565697406,3.933906555175781e-06,3690,0.23421672,0.0003,403624.5625,-16.68010655641556,0.565966796875,,
371,78415.67903465999,1000.0,6175,123,759808,0.2,929717.351953125,0.6492617726325989,-0.08874839365598745,0.0,3700,0.26453605,0.0003,433878.0,-16.66177372932434,0.594287109375,,
,,,,,760000,0.2,954216.4953125,0.6482120156288147,-0.08422424084274098,3.2186508178710938e-06,3710,0.22215009,0.0003,375015.875,-16.636986953020095,0.576025390625,79304.9512755394,1000.0
372,78392.65417984,1000.0,6205,122,761856,,,,,,,,,,,,,
