rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/fps,time/episodes,time/total_timesteps,train/n_updates,train/critic_loss,train/actor_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
237.63053827,102.1,1856,142,2924,264096,263898,6.878820072520863,-58.33406647768888,0.001,,
237.46190446000003,102.01,1859,142,2928,264501,264304,7.198006243705749,-59.31590461730957,0.001,,
237.32494083999998,101.98,1861,142,2932,264905,264707,7.565452518463135,-58.68319564819336,0.001,,
,,,,,265000,264809,7.800949080317628,-59.62967509849399,0.001,233.0036267608404,100.55
237.05744177999998,101.88,1865,142,2936,265307,265111,7.470386664072673,-59.59657863542145,0.001,,
237.30030811,101.96,1868,142,2940,265719,265520,7.416731950148796,-58.894074366642876,0.001,,
237.36407433999997,101.95,1870,142,2944,266129,265931,6.813573802559121,-59.403373119877834,0.001,,
237.32490970000003,101.93,1873,142,2948,266537,266338,7.0734548360398675,-59.14623385209303,0.001,,
237.41010283,101.95,1876,142,2952,266949,266750,7.0027770668852565,-59.28563884660309,0.001,,
237.49584898999998,102.01,1879,142,2956,267359,267163,8.629897437843622,-58.86311946195715,0.001,,
,,,,,267500,267368,6.3447826340084985,-59.13116347114995,0.001,236.72527806162833,102.45
237.62588943999998,102.1,1883,142,2960,267768,267570,8.634909412860871,-59.37278121948242,0.001,,
237.47304829,102.06,1885,142,2964,268169,267973,7.111082594394684,-59.63851623535156,0.001,,
237.52701242000003,102.07,1888,142,2968,268577,268379,6.312213881501874,-59.5514009513107,0.001,,
237.49722831,102.08,1890,142,2972,268984,268788,7.746641593820908,-59.085721483417586,0.001,,
237.54239373000004,102.15,1893,142,2976,269396,269195,7.814787642628539,-58.94783745559992,0.001,,
237.59798916000003,102.19,1896,142,2980,269812,269611,6.394378446838231,-58.91062470978382,0.001,,
,,,,,270000,269820,7.153030154796747,-58.468896278968224,0.001,237.75585798323155,102.0
237.56555385000004,102.18,1901,142,2984,270220,270023,6.9806659920047025,-58.413153434286315,0.001,,
237.58513085,102.18,1903,142,2988,270632,270433,7.654361766927383,-58.24245647355622,0.001,,
237.66318020000003,102.15,1906,142,2992,271040,270845,7.298791370769538,-59.18198127746582,0.001,,
237.44465868000003,102.02,1909,142,2996,271447,271250,7.701695252390741,-58.99175592569205,0.001,,
237.50891699,102.06,1912,142,3000,271859,271660,7.385131433172133,-59.43445726541373,0.001,,
237.61133689000002,102.1,1914,142,3004,272265,272066,8.887459037327531,-58.88738430247587,0.001,,
,,,,,272500,272372,6.262306869029999,-59.03451446533203,0.001,235.0597876340151,100.9
237.72317812,102.12,1918,142,3008,272673,272474,7.403135397854974,-58.73873736811619,0.001,,
238.05432854000003,102.26,1921,142,3012,273092,272891,7.136479297509561,-58.78557227208064,0.001,,
237.92006913,102.21,1924,142,3016,273507,273307,7.514117642090871,-59.147680062514084,0.001,,
238.04642964999996,102.26,1926,142,3020,273925,273728,7.596371265558096,-58.70605732844426,0.001,,
238.52629796999997,102.42,1928,142,3024,274338,274141,6.862264296587775,-58.98422443165499,0.001,,
238.78327602000005,102.53,1931,142,3028,274754,274555,6.897515489059744,-58.745138878915824,0.001,,
,,,,,275000,274861,8.40358447561077,-58.33342757879519,0.001,238.62309300005435,101.8
238.84865205000006,102.54,1935,142,3032,275159,274962,7.426516462080549,-58.95064260445389,0.001,,
238.95203474,102.59,1937,142,3036,275566,275369,6.378835163116455,-58.46118118286133,0.001,,
238.88414722000002,102.58,1939,142,3040,275977,275780,6.729534176946844,-58.95357821537898,0.001,,
238.85771056,102.61,1941,142,3044,276390,276189,6.7646909110686355,-58.28548910103592,0.001,,
239.01075267,102.72,1944,142,3048,276809,276608,6.370225502894475,-57.81937269064096,0.001,,
238.99404049999998,102.73,1946,142,3052,277222,277026,8.948024146961716,-58.35370369677274,0.001,,
,,,,,277500,277332,8.04784396978525,-58.32928686875563,0.001,243.9794847369194,104.2
239.13889500000002,102.78,1950,142,3056,277637,277436,6.987955327217396,-58.371016429020806,0.001,,
239.29235588999995,102.84,1952,142,3060,278052,277854,7.68779269400097,-58.39734145830263,0.001,,
239.68142896999998,103.01,1954,142,3064,278470,278268,6.133139855521065,-58.361054402477336,0.001,,
239.76996364999997,103.09,1957,142,3068,278886,278686,7.0218975660847684,-58.61203376919615,0.001,,
239.79647576,103.09,1959,142,3072,279293,279095,6.999484754076191,-58.329680199716606,0.001,,
239.98654930999993,103.12,1962,142,3076,279708,279508,7.187679461404389,-57.93500451480641,0.001,,
,,,,,280000,279819,8.560138461636562,-58.51737602084291,0.001,241.77099987268448,103.3
240.03838420999998,103.11,1966,142,3080,280123,279922,6.770060097129599,-57.96691542405348,0.001,,
240.13442664,103.13,1969,142,3084,280533,280335,7.127133867319892,-58.46249801037359,0.001,,
239.9970596,103.11,1971,142,3088,280943,280745,7.568921056448245,-58.0385529013241,0.001,,
239.96016064999995,103.13,1974,142,3092,281353,281151,7.819203219413757,-58.80486740112305,0.001,,
240.09398536,103.23,1976,142,3096,281770,281571,7.601125830695743,-58.63130672161396,0.001,,
240.19573322,103.29,1979,142,3100,282188,281985,6.894696775604697,-58.300991432339536,0.001,,
,,,,,282500,282302,6.7057442305223,-58.38287576639427,0.001,247.99586148858072,106.0
240.57338515999996,103.44,1983,142,3104,282609,282409,7.3019504925915015,-58.00724792480469,0.001,,
240.86022640000002,103.55,1986,142,3108,283028,282829,9.173399425469912,-57.96436779315655,0.001,,
240.91257596000003,103.55,1989,142,3112,283447,283247,6.149047390469965,-58.121237844791054,0.001,,
241.01893234999997,103.58,1991,142,3116,283865,283668,7.09897039945309,-58.45813465118408,0.001,,
240.84426968999998,103.5,1993,142,3120,284275,284076,7.004375492825227,-57.74020482979569,0.001,,
240.61383174,103.4,1996,142,3124,284678,284481,7.1426295439402265,-57.56397815779144,0.001,,
,,,,,285000,284889,7.524900155908921,-57.55498070810356,0.001,238.28220240473746,101.55
240.43156262999995,103.31,2000,142,3128,285085,,,,,,
240.38050994999998,103.29,2002,142,3132,285488,285292,7.570627543926239,-58.46024299621582,0.001,,
240.34675516000004,103.26,2005,142,3136,285892,285695,7.308995704839726,-58.22494522094726,0.001,,
240.49858776999997,103.3,2007,142,3140,286307,286108,7.111686938149589,-57.75366916296617,0.001,,
240.71212524999999,103.35,2010,142,3144,286725,286526,9.516491270982302,-57.819776461674614,0.001,,
240.61844356999998,103.29,2012,142,3148,287138,286938,6.891423345769494,-57.81661913945125,0.001,,
,,,,,287500,287356,7.451686833668681,-57.2680107997014,0.001,244.63310391306877,104.2
240.78676992,103.34,2017,142,3152,287556,,,,,,
240.98238227999994,103.38,2020,142,3156,287975,287776,7.617433914771447,-57.020897718576286,0.001,,
241.29078856,103.48,2023,142,3160,288400,288196,8.68339412680296,-57.09206828364619,0.001,,
241.32269058999998,103.46,2026,142,3164,288816,288616,8.200199060069705,-58.03709455636832,0.001,,
241.39045923,103.45,2028,142,3168,289231,289034,8.120490024203345,-57.14140053515165,0.001,,
241.53192352999997,103.48,2031,142,3172,289641,289440,7.509828829297833,-57.33414197435566,0.001,,
,,,,,290000,289858,7.366511901219686,-58.04986766599259,0.001,239.3583275526762,102.15
241.56086091999995,103.48,2036,142,3176,290056,,,,,,
241.39283879,103.41,2039,142,3180,290464,290266,9.342408775125893,-57.590844227717476,0.001,,
241.59015163000004,103.47,2041,142,3184,290880,290680,7.58415271472005,-57.00990816263052,0.001,,
242.03072206000004,103.6,2044,142,3188,291303,291104,8.571906546751658,-57.59377818637424,0.001,,
242.13092458,103.62,2046,142,3192,291715,291515,9.35752191222631,-57.603957616365875,0.001,,
242.13480164,103.61,2049,142,3196,292131,291931,7.925500100513674,-57.577872078373744,0.001,,
,,,,,292500,292345,7.186639418788984,-57.81523708268708,0.001,238.89339485764503,102.7
242.09233882,103.56,2054,142,3200,292544,,,,,,
241.96619460999997,103.51,2057,142,3204,292960,292760,7.692092290291419,-57.572874582730805,0.001,,
241.92591634999997,103.5,2059,142,3208,293378,293179,7.620982692791865,-56.69679113534781,0.001,,
241.82698755,103.43,2062,142,3212,293790,293590,8.247372155050629,-57.23348588209886,0.001,,
241.60992222000002,103.35,2064,142,3216,294200,294003,7.598835611806332,-56.85562111349667,0.001,,
241.78071733000002,103.4,2067,142,3220,294615,294415,6.517690040532825,-57.146816627652036,0.001,,
,,,,,295000,294828,7.722008945895176,-57.422745723350374,0.001,240.48114920854567,103.6
242.06286949999995,103.51,2071,142,3224,295029,,,,,,
242.09252247,103.55,2074,142,3228,295440,295244,6.887575701304844,-56.93692484441793,0.001,,
242.25069410000003,103.61,2076,142,3232,295849,295649,6.692501119538849,-57.13464707019282,0.001,,
242.2119091,103.6,2079,142,3236,296252,296058,6.765719645231673,-57.61919160989615,0.001,,
242.0567238,103.53,2081,142,3240,296660,296461,6.807257721725019,-57.48120341581457,0.001,,
239.05880665999996,102.63,2083,142,3244,296988,296818,7.32064455908698,-58.063724517822266,0.001,,
237.92383508999998,102.23,2086,142,3248,297361,297192,6.400278267860412,-57.84219871520996,0.001,,
,,,,,297500,297367,7.784120143628588,-56.9339324352788,0.001,241.0360178679228,102.25
235.89651091,101.58,2090,142,3252,297714,297546,7.5924861744830485,-57.505659003006784,0.001,,
235.80084495000006,101.55,2092,142,3256,298130,297928,6.569261108125959,-57.4307317193949,0.001,,
235.61332445,101.46,2095,142,3260,298546,298345,7.773151286597391,-57.3526964374617,0.001,,
235.73975122000004,101.5,2098,142,3264,298966,298767,6.56060510523179,-57.298306109858494,0.001,,
235.65528139000003,101.44,2100,142,3268,299375,299177,6.979971887995895,-57.623190561930336,0.001,,
235.67034317999997,101.47,2102,142,3272,299788,299588,6.743177518103886,-57.2703040929941,0.001,,
,,,,,300000,299899,8.430001915669909,-57.43139005174824,0.001,241.74324342310427,103.45
235.60568608000003,101.45,2107,142,3276,300201,300002,6.147896014370964,-57.353320341843826,0.001,,
235.78451833,101.53,2110,142,3280,300617,300417,8.27568523838835,-57.29593363348043,0.001,,
235.68528534,101.51,2112,142,3284,301031,300832,7.019736212033492,-57.32786464691162,0.001,,
235.3087378000001,101.39,2114,142,3288,301442,301242,6.8653106550568515,-57.007106707646294,0.001,,
235.28634514,101.4,2117,142,3292,301855,301656,7.732383353038899,-57.319288107065056,0.001,,
235.24948950999996,101.37,2120,142,3296,302268,302068,6.572180656825795,-56.611248764337276,0.001,,
,,,,,302500,302381,7.774417988459269,-57.532401891855095,0.001,239.511337184906,102.8
235.37922896,101.42,2124,142,3300,302686,302485,7.017656317124,-57.3110136618981,0.001,,
235.29165819999997,101.37,2126,142,3304,303097,302897,6.938553437732515,-57.08091845879188,0.001,,
235.27665799000002,101.37,2129,142,3308,303515,303314,7.775951560805826,-57.34646658803902,0.001,,
235.37058225,101.45,2132,142,3312,303935,303735,7.718569814034228,-57.186904619324885,0.001,,
235.35566361999997,101.45,2134,142,3316,304345,304146,5.933777771373786,-56.69498810113645,0.001,,
234.56918075,101.22,2137,142,3320,304737,304539,7.337528267214375,-57.123274347056515,0.001,,
,,,,,305000,304851,8.296677511471968,-57.22521862616906,0.001,247.0633081674576,105.0
234.68039436000004,101.26,2141,142,3324,305155,304956,7.521964559100923,-57.00086161775409,0.001,,
234.90689022999996,101.35,2143,142,3328,305575,305375,7.470954113914853,-57.14693436255822,0.001,,
234.84103428999998,101.36,2146,142,3332,305985,305787,5.923018050193787,-57.07346488952637,0.001,,
235.00574136,101.46,2148,142,3336,306398,306198,7.665069458576349,-57.16871356964111,0.001,,
234.65396388000002,101.39,2150,142,3340,306799,306600,6.827138236425455,-57.403698407686676,0.001,,
237.51065235,102.26,2153,142,3344,307214,307013,6.549656205452406,-57.062079649705154,0.001,,
,,,,,307500,307325,7.4601267678397045,-57.1316215808575,0.001,240.0045522928238,103.0
238.63703894999998,102.65,2158,142,3348,307626,307427,8.080275135881761,-57.09939410639744,0.001,,
240.52709597,103.25,2160,142,3352,308039,307841,7.773773890275222,-57.29062931354229,0.001,,
240.41258093999997,103.18,2162,142,3356,308448,308249,6.475251037295502,-57.026929779052736,0.001,,
240.31255985000004,103.12,2165,142,3360,308858,308658,6.988080395078196,-57.0456815132728,0.001,,
239.78944256,102.95,2168,142,3364,309261,309070,9.390917872438337,-57.09720701329849,0.001,,
239.30108665,102.82,2171,142,3368,309657,309457,8.288669939224537,-57.071688652038574,0.001,,
,,,,,310000,309867,7.857699433576713,-57.372619030522365,0.001,245.22218569219112,105.0
239.21375157999998,102.79,2176,142,3372,310067,,,,,,
239.49715082999998,102.91,2178,142,3376,310492,310288,7.376058132560165,-57.257620634856046,0.001,,
239.53886577999998,102.93,2181,142,3380,310910,310711,7.927276313304901,-57.00316509833703,0.001,,
239.45107046000004,102.91,2184,142,3384,311322,311123,7.611648591665121,-56.817603257986214,0.001,,
239.4875148,102.92,2186,142,3388,311734,311535,7.779673020044963,-56.97386844341572,0.001,,
239.59003186,102.93,2189,142,3392,312148,311948,8.196863490801592,-56.87637263077956,0.001,,
,,,,,312500,312362,7.667856609937057,-56.96535844069261,0.001,238.71890332102777,102.4
239.6123387,102.93,2193,142,3396,312561,,,,,,
239.48646944,102.89,2195,142,3400,312975,312776,7.027999185821385,-56.784147849449745,0.001,,
239.67502149999996,102.95,2198,142,3404,313392,313190,6.460376964296613,-57.30780173247715,0.001,,
239.52957288999997,102.88,2201,142,3408,313803,313603,7.4929836146971756,-56.98701918358896,0.001,,
239.37467342,102.78,2203,142,3412,314213,314015,6.546766427483889,-57.46426712036133,0.001,,
239.34529833999997,102.74,2205,142,3416,314619,314422,8.574760024987379,-57.14591781909649,0.001,,
,,,,,315000,314827,5.98540501401882,-57.674034118652344,0.001,240.62408763766288,102.7
239.90996959999993,102.89,2210,142,3420,315026,,,,,,
239.84744654999997,102.85,2213,142,3424,315440,315242,7.837693251096285,-57.17529751704289,0.001,,
239.55957052000002,102.69,2215,142,3428,315844,315646,6.4626992058753965,-56.59549789428711,0.001,,
239.71433102,102.69,2218,142,3432,316254,316056,8.467621727631641,-57.38433537116418,0.001,,
239.78370421,102.67,2220,142,3436,316665,316467,7.231282525849574,-57.07540295170803,0.001,,
240.18519491000004,102.74,2223,142,3440,317073,316876,6.914891143836598,-56.9687333948472,0.001,,
240.23206017999996,102.72,2226,142,3444,317486,317283,7.05942672261825,-57.47530247614934,0.001,,
,,,,,317500,317390,7.196870527534841,-56.945288057680486,0.001,245.89466854035854,104.55
240.31224618000005,102.73,2230,142,3448,317899,317704,7.534513835813485,-57.03839986464556,0.001,,
240.13269461999997,102.65,2232,142,3452,318304,318107,8.466838970925044,-57.84187137379366,0.001,,
240.05612213000003,102.65,2235,142,3456,318713,318516,7.000573558714783,-56.99101279332088,0.001,,
239.12487408999996,102.38,2237,142,3460,319096,318925,6.950473351053672,-57.265540237426755,0.001,,
239.12423883000002,102.35,2240,142,3464,319496,319300,6.762567889456656,-57.724575566310506,0.001,,
239.74608811,102.54,2242,142,3468,319911,319711,7.89115762483506,-56.98873607928936,0.001,,
,,,,,320000,319815,7.510052506740276,-57.595137522770806,0.001,240.85532271265984,102.85
239.79601178000001,102.55,2247,142,3472,320322,320123,8.98938689417052,-57.23647869334501,0.001,,
239.42612405000003,102.41,2250,142,3476,320733,320535,7.05283627143273,-57.481063475975624,0.001,,
239.25603053999998,102.36,2252,142,3480,321146,320946,7.9834175904591875,-57.256989647360406,0.001,,
239.20089909000006,102.32,2255,142,3484,321554,321354,6.4604076871684954,-57.17934978709501,0.001,,
239.43834673,102.42,2257,142,3488,321976,321772,8.241041260673887,-56.99882874398861,0.001,,
239.31754327,102.39,2260,142,3492,322387,322189,6.465626008439772,-56.77830070495605,0.001,,
,,,,,322500,322394,8.404723290100838,-57.319805732140175,0.001,241.809873303771,103.25
239.22516407000003,102.36,2265,142,3496,322797,322598,8.300179790742327,-57.15329076729569,0.001,,
239.11811363999996,102.32,2267,142,3500,323207,323008,7.116237733364105,-56.82642723083496,0.001,,
238.9352646,102.29,2270,142,3504,323621,323423,7.7222587085905525,-57.56949182657095,0.001,,
238.86422475,102.28,2273,142,3508,324031,323833,7.915461512445246,-56.976312151142196,0.001,,
238.88130200999996,102.29,2275,142,3512,324442,324243,6.0669363819726625,-57.648026657104495,0.001,,
238.95870268,102.32,2277,142,3516,324851,324650,6.518121829399695,-57.06752850459172,0.001,,
,,,,,325000,324857,6.908806232845082,-57.38065405452953,0.001,242.20731408894062,102.9
239.11416749,102.38,2281,142,3520,325264,325064,8.06657718007381,-56.964821155254654,0.001,,
239.05048934999996,102.34,2284,142,3524,325674,325474,6.16301593872217,-56.44735578390268,0.001,,
239.25371312999997,102.47,2286,142,3528,326091,325892,8.367350203650338,-56.92486924945184,0.001,,
239.34068696999995,102.54,2289,142,3532,326508,326312,8.400126009895688,-56.65571889337504,0.001,,
239.13027284,102.47,2291,142,3536,326912,326715,6.793258463982308,-57.17995582580566,0.001,,
238.98298218,102.43,2294,142,3540,327316,327121,7.501771045666115,-57.13624744789273,0.001,,
,,,,,327500,327323,7.882576940129105,-57.166600994035306,0.001,238.33581617474556,101.7
238.79817021999995,102.39,2298,142,3544,327725,327529,7.5211174511442,-57.26240158081055,0.001,,
238.70527886,102.37,2300,142,3548,328136,327937,7.406681230435004,-57.554298400878906,0.001,,
238.79072215999997,102.41,2303,142,3552,328545,328347,6.693569669445742,-57.3904297024596,0.001,,
238.88635906,102.44,2305,142,3556,328957,328761,6.260854414531162,-57.1637728030865,0.001,,
239.68093098,102.67,2308,142,3560,329363,329164,6.233478968686397,-57.29856064740349,0.001,,
239.69004765000005,102.67,2310,142,3564,329763,329565,7.343702913534762,-57.10627497458945,0.001,,
,,,,,330000,329865,8.315110800266266,-56.66229141235352,0.001,237.57758159935474,101.75
239.30128687,102.52,2315,142,3568,330163,329967,9.041388072219549,-57.00200271606445,0.001,,
239.50235951,102.59,2317,142,3572,330581,330380,7.317475332404083,-56.85860349547188,0.001,,
239.62238486999996,102.61,2320,142,3576,330994,330795,7.754302714385238,-56.816523308847465,0.001,,
239.68795235000002,102.62,2322,142,3580,331408,331207,6.781868860559556,-56.73303521848192,0.001,,
239.65970307999999,102.62,2325,142,3584,331816,331619,9.062026932688042,-56.61963119506836,0.001,,
239.22273270999997,102.41,2327,142,3588,332217,332020,6.347837922549007,-57.37997398376465,0.001,,
,,,,,332500,332326,6.224194409800511,-56.76608440922756,0.001,239.48176045417785,102.0
239.25655113000002,102.39,2331,142,3592,332626,332430,7.083817220651186,-56.98105966127836,0.001,,
239.24976873999995,102.38,2334,142,3596,333035,332837,9.428101009535558,-56.41591367534563,0.001,,
239.35277624,102.42,2336,142,3600,333449,333250,6.998197014515217,-57.1255427140456,0.001,,
239.42355118999996,102.43,2339,142,3604,333864,333666,6.971365903432552,-56.973098094646744,0.001,,
239.54121740000002,102.46,2342,142,3608,334277,334078,5.931508534094867,-56.337617013968675,0.001,,
239.56243858000002,102.48,2344,142,3612,334690,334491,6.779274797907062,-56.75591741823683,0.001,,
,,,,,335000,334903,8.141487785913412,-56.65684554156135,0.001,239.09829815924166,102.95
239.56102570999997,102.51,2349,142,3616,335102,,,,,,
239.56098187999996,102.52,2351,142,3620,335516,335317,6.216216091926281,-56.19215950599084,0.001,,
239.39467741,102.5,2354,142,3624,335924,335728,9.014077913527395,-56.6133560479856,0.001,,
239.25491304,102.44,2356,142,3628,336335,336137,6.892088799476624,-56.92731201171875,0.001,,
239.31775516,102.46,2359,142,3632,336754,336552,7.8047425701068,-56.4259033203125,0.001,,
239.69708580000002,102.58,2361,142,3636,337170,336970,8.759059594227718,-56.88534318483793,0.001,,
,,,,,337500,337382,7.864339055366886,-56.34204123570369,0.001,240.64772152602671,102.45
239.86247480000003,102.64,2366,142,3640,337580,,,,,,
240.17746664999999,102.71,2368,142,3644,337996,337797,6.5721982011517275,-56.49942398071289,0.001,,
240.36436980000002,102.72,2371,142,3648,338408,338209,7.915250393060537,-56.58598430340107,0.001,,
240.45342234999995,102.71,2373,142,3652,338816,338619,8.214590416235083,-56.612060247683054,0.001,,
240.39796547999998,102.63,2376,142,3656,339220,339024,8.504280164403824,-56.407217245835525,0.001,,
240.46170212,102.62,2378,142,3660,339625,339427,7.19393202865008,-56.479843513638365,0.001,,
,,,,,340000,339836,6.532981804101774,-56.49421931248085,0.001,243.2366268336773,103.7
240.79264861,102.74,2383,142,3664,340037,,,,,,
241.12952009000009,102.87,2386,142,3668,340450,340249,7.141410093681485,-56.53207255344765,0.001,,
240.80845286000005,102.72,2388,142,3672,340853,340657,6.6573907041549685,-56.43178924560547,0.001,,
240.80950317999998,102.73,2391,142,3676,341267,341068,9.060756783258347,-56.49913579113078,0.001,,
240.80605820999997,102.71,2393,142,3680,341679,341480,7.403831167128479,-55.858039122361404,0.001,,
241.03180005000002,102.78,2396,142,3684,342094,341894,7.132902806145804,-55.8413626472905,0.001,,
,,,,,342500,342308,7.097602848867768,-56.503769654494064,0.001,238.63265436291695,102.1
241.30956264999998,102.91,2400,142,3688,342508,,,,,,
241.12202545,102.86,2402,142,3692,342912,342715,7.051213254928589,-56.20745933532715,0.001,,
241.22544113,102.91,2405,142,3696,343326,343126,7.224122140921798,-56.101142584108835,0.001,,
241.18369242000006,102.9,2407,142,3700,343739,343542,7.368265273479315,-56.10630967066838,0.001,,
240.30094797,102.63,2410,142,3704,344127,343926,6.61525486331237,-55.62469371996428,0.001,,
240.364068,102.63,2412,142,3708,344540,344340,7.384216458189721,-56.333758559881474,0.001,,
240.35337597,102.61,2415,142,3712,344951,344750,7.44204841273846,-55.925350338804954,0.001,,
,,,,,345000,344855,6.7180695215861,-56.103138556847206,0.001,242.5282177388668,102.7
240.19547263999996,102.53,2420,142,3716,345355,345160,7.2839337936555495,-55.99129264831543,0.001,,
239.86414788000002,102.41,2422,142,3720,345757,345561,7.258870996680915,-55.86550260057636,0.001,,
240.02309744999994,102.45,2425,142,3724,346169,345970,6.298838284409162,-56.07196022914006,0.001,,
240.10041085,102.48,2427,142,3728,346583,346383,6.5630781925641575,-56.443182064936714,0.001,,
239.83575896000002,102.4,2429,142,3732,346994,346796,5.934303382268319,-56.066175534174995,0.001,,
239.75667068999996,102.39,2432,142,3736,347409,347207,6.9563857374839415,-55.73291322296741,0.001,,
,,,,,347500,347313,6.94999341919737,-56.34928375819944,0.001,245.96236276328563,104.95
239.92297842999994,102.48,2436,142,3740,347828,347630,5.5732665556781695,-55.83377485455207,0.001,,
239.89015449,102.51,2439,142,3744,348247,348047,7.352338761375064,-55.968822919405426,0.001,,
239.82193012999997,102.55,2441,142,3748,348663,348460,7.404666368777935,-56.132795333862305,0.001,,
240.00515337999997,102.7,2444,142,3752,349086,348883,6.7229726469075235,-56.42232237921821,0.001,,
239.99193782000003,102.75,2446,142,3756,349495,349299,7.6512970735531045,-56.33124008178711,0.001,,
239.76259890999998,102.7,2448,142,3760,349895,349700,10.041320513753059,-56.191468238830566,0.001,,
,,,,,350000,349901,6.1450415288700775,-56.36235323139265,0.001,238.2422797560692,101.95
239.82609300000001,102.73,2453,142,3764,350310,350109,5.723290118717012,-56.501935298626236,0.001,,
238.67382630000003,102.35,2455,142,3768,350685,350487,7.324299625448279,-57.1677013087917,0.001,,
238.93719941999998,102.45,2457,142,3772,351098,350899,7.198302204792316,-56.34970239492563,0.001,,
239.09504538,102.52,2460,142,3776,351519,351319,7.064031997552285,-56.37380548623892,0.001,,
238.19518001,102.26,2462,142,3780,351905,351706,7.989093328657605,-56.74212452150741,0.001,,
238.05731939,102.23,2465,142,3784,352317,352119,7.747814430640294,-56.569805291982796,0.001,,
,,,,,352500,352323,7.586009556171941,-56.77695996153589,0.001,238.76554185152054,102.5
237.99321029000004,102.22,2469,142,3788,352730,352529,9.420525702146383,-56.74197439047006,0.001,,
238.44587239,102.41,2472,142,3792,353153,352950,8.474286712132967,-56.68251939920279,0.001,,
238.54982384,102.48,2474,142,3796,353574,353373,7.035966877667409,-56.63441762384379,0.001,,
238.79272448999996,102.59,2477,142,3800,353998,353797,7.269567269545335,-56.797907682565544,0.001,,
239.72102180000005,102.86,2479,142,3804,354413,354214,7.138646960258484,-56.698757905226486,0.001,,
239.68261617,102.87,2482,142,3808,354827,354630,7.954071451368786,-56.603871327526164,0.001,,
,,,,,355000,354834,6.872175735177346,-56.572878470787636,0.001,242.4598172336817,103.9
239.72125190000003,102.9,2487,142,3812,355241,355041,6.893262302174287,-56.3145928476371,0.001,,
239.85381459,102.96,2490,142,3816,355651,355452,7.340763011024993,-55.9213044826801,0.001,,
240.51561951999997,103.19,2492,142,3820,356076,355873,7.782822838453489,-55.9514468211048,0.001,,
240.40089033,103.15,2495,142,3824,356484,356289,9.366796665852613,-56.42916938781738,0.001,,
240.37603236000004,103.11,2497,142,3828,356894,356695,7.249237574783026,-56.52201050403071,0.001,,
240.52435488,103.13,2499,142,3832,357307,357106,7.116681687972125,-56.270356570973114,0.001,,
,,,,,357500,357313,8.565597171876945,-56.41987609863281,0.001,244.8517175734043,103.8
240.57006961999997,103.12,2504,142,3836,357721,357519,6.829099423677018,-56.186875960406134,0.001,,
240.5555345,103.09,2507,142,3840,358137,357936,6.658234578258586,-56.654009333196676,0.001,,
240.63214482999996,103.09,2509,142,3844,358556,358357,7.3737559364392204,-55.994239807128906,0.001,,
240.82439613999995,103.11,2511,142,3848,358974,358772,7.110777319045294,-55.877548505675115,0.001,,
240.79182379999997,103.03,2514,142,3852,359389,359188,6.305285453796387,-56.41207812382625,0.001,,
241.09235036999996,103.12,2516,142,3856,359807,359606,7.0561624352748575,-56.118813001192535,0.001,,
,,,,,360000,359814,6.7425786985934355,-56.637259630056526,0.001,244.37336123883725,103.9
241.67310451999998,103.34,2520,142,3860,360229,360026,6.007838118751094,-56.06306184012935,0.001,,
241.92774310000001,103.42,2523,142,3864,360652,360451,8.39616847719465,-55.336310166579025,0.001,,
243.04887719,103.75,2525,142,3868,361060,360862,6.896910310948937,-55.975872626671425,0.001,,
242.80961692,103.67,2527,142,3872,361465,361268,6.71067198734839,-56.101152199965256,0.001,,
242.6149916,103.55,2530,143,3876,361874,361677,7.668519809408095,-55.74344492893593,0.001,,
243.55385255,103.79,2532,143,3880,362284,362085,6.3754396625593595,-55.990123823577285,0.001,,
,,,,,362500,362390,6.215390682220459,-55.91478235581342,0.001,237.86943613886834,100.05
243.50924355000006,103.7,2537,142,3884,362687,362491,6.961147988196647,-55.88813194274903,0.001,,
243.52901202,103.63,2539,142,3888,363093,362896,7.511993648936447,-55.78886545621432,0.001,,
243.27462649,103.46,2541,143,3892,363499,363302,7.668522047061546,-56.192373387953815,0.001,,
243.23881095000002,103.38,2544,143,3896,363912,363712,6.308417246891902,-55.75833555368277,0.001,,
242.73292759,103.15,2546,143,3900,364313,364113,6.800877527963547,-56.01292280050424,0.001,,
242.65365978000003,103.11,2549,143,3904,364724,364525,6.634059125937305,-55.88630272360409,0.001,,
,,,,,365000,364836,6.986719563322247,-55.81871169468142,0.001,247.20344384610652,105.35
242.80812104,103.16,2554,142,3908,365143,364940,6.198769337855852,-56.23549835498516,0.001,,
243.06822916999997,103.24,2556,142,3912,365565,365363,6.287304408275164,-56.01073822608361,0.001,,
243.30025041000002,103.34,2559,143,3916,365985,365787,6.792362653984214,-55.81467639275317,0.001,,
242.79744125999997,103.16,2561,143,3920,366392,366193,5.901568030848087,-55.89508595186121,0.001,,
242.84465971999998,103.17,2564,143,3924,366801,366601,7.206138444881813,-56.155795751833445,0.001,,
242.83152146,103.18,2566,143,3928,367212,367013,7.045003719700193,-56.25904539519665,0.001,,
,,,,,367500,367323,6.66855909044926,-56.08619271791898,0.001,240.4859922349453,102.4
242.74546737999992,103.15,2571,142,3932,367622,367423,7.2210555529594425,-55.660343704223635,0.001,,
242.66603829,103.14,2573,142,3936,368035,367837,7.072662656747021,-55.84780891268861,0.001,,
