time/total_timesteps,time/episodes,train/critic_loss,train/n_updates,train/learning_rate,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/actor_loss,rollout/ep_len_mean,eval/mean_reward,eval/mean_ep_length
1290686,2972,6.209663550059001,1290675,0.001,156,8253,-57.995809740000006,44.46218490600586,47.71,,
1290753,2976,10.45215466287401,1290744,0.001,156,8253,-58.31508065,43.161084747314455,47.87,,
1290792,2980,9.32799118757248,1290784,0.001,156,8253,-58.15609577999999,44.760969161987305,47.71,,
1290830,2984,8.06210740407308,1290822,0.001,156,8253,-52.60893434,42.85519180297852,39.51,,
1290879,2988,5.338086431676691,1290860,0.001,156,8253,-51.04163301000001,43.54111417134603,36.68,,
1290938,2992,7.3411012817831605,1290923,0.001,156,8254,-51.072717929999996,44.448270320892334,36.63,,
1290990,2996,4.437727286265447,1290971,0.001,156,8254,-51.012105870000006,43.531046549479164,36.42,,
1291030,3000,4.3710734128952025,1291020,0.001,156,8254,-51.020797869999996,44.872796630859376,36.34,,
1291088,3004,6.771939754486084,1291079,0.001,156,8255,-44.03646978000002,42.59853267669678,26.55,,
1291128,3008,3.8295969486236574,1291116,0.001,156,8255,-43.64189426000001,44.21575775146484,26.03,,
1291178,3012,4.061868349711101,1291159,0.001,156,8255,-43.81295527,44.106576919555664,26.06,,
1291232,3016,3.5656965732574464,1291211,0.001,156,8255,-42.97683361,43.179376220703126,23.89,,
1291274,3020,4.768736433982849,1291262,0.001,156,8255,-42.992320570000004,42.5702522277832,23.75,,
1291317,3024,7.233350992202759,1291307,0.001,156,8256,-42.74920379,42.0479850769043,23.56,,
1291378,3028,10.327722322940826,1291367,0.001,156,8256,-23.781067059999994,43.25278778076172,13.46,,
1291414,3032,5.605995193123817,1291406,0.001,156,8256,-23.75971615,43.08088779449463,13.34,,
1291477,3036,5.800519824028015,1291446,0.001,156,8256,-23.959910650000005,43.37181167602539,13.38,,
1291520,3040,5.401530480384826,1291509,0.001,156,8257,-23.367389120000002,42.699536895751955,12.83,,
1291562,3044,4.6067728996276855,1291553,0.001,156,8257,-21.92335285,43.146698760986325,11.98,,
1291616,3048,12.368196845054626,1291607,0.001,156,8257,-22.282047470000002,43.154605865478516,12.11,,
1291659,3052,5.037769574385423,1291648,0.001,156,8257,-22.24890801,44.609466552734375,12.02,,
1291729,3056,5.942361137270927,1291719,0.001,156,8258,-22.60650024,44.7069055557251,12.25,,
1291768,3060,5.726262198554145,1291758,0.001,156,8258,-22.65949302000001,42.46552047729492,12.14,,
1291810,3064,7.019823002815246,1291799,0.001,156,8258,-22.62728516,43.022125244140625,12.06,,
1291852,3068,5.577761259945956,1291843,0.001,156,8258,-22.68076041,43.88440856933594,12.05,,
1291915,3072,3.8778771824306912,1291897,0.001,156,8259,-22.9930042,42.75052261352539,12.29,,
1291970,3076,5.711594184239705,1291961,0.001,156,8259,-22.899763099999994,44.13855838775635,12.17,,
1292010,3080,4.168048514260186,1291999,0.001,156,8259,-23.00563865,40.83669662475586,12.18,,
1292053,3084,3.8333573558113794,1292042,0.001,156,8259,-23.117201960000003,43.74969673156738,12.23,,
1292103,3088,5.917180985212326,1292093,0.001,156,8260,-23.136948169999997,42.28354358673096,12.24,,
1292144,3092,4.581788327958849,1292133,0.001,156,8260,-23.017478310000005,43.128376960754395,12.06,,
1292185,3096,7.981466293334961,1292174,0.001,156,8260,-22.91278768,43.2928108215332,11.95,,
1292223,3100,7.025270676612854,1292214,0.001,156,8260,-22.896097719999997,43.91104965209961,11.93,,
1292262,3104,8.17513042026096,1292252,0.001,156,8260,-22.530975499999997,43.87956619262695,11.74,,
1292316,3108,4.767163419723511,1292294,0.001,156,8261,-22.59600609,41.87213363647461,11.88,,
1292371,3112,9.123196907043457,1292361,0.001,156,8261,-22.782270160000007,42.768893241882324,11.93,,
1292409,3116,6.466515898704529,1292401,0.001,156,8261,-22.566547910000004,42.22453079223633,11.77,,
1292488,3120,7.896406936645508,1292463,0.001,156,8261,-23.23037125999999,43.26783752441406,12.14,,
1292526,3124,5.307315958870782,1292516,0.001,156,8262,-23.242409630000008,41.746927642822264,12.09,,
1292579,3128,4.250849545001984,1292558,0.001,156,8262,-23.181406539999998,41.968655268351235,12.01,,
1292617,3132,7.039936816692352,1292608,0.001,156,8262,-23.20233417,44.711360931396484,12.03,,
1292655,3136,7.0121828185187445,1292646,0.001,156,8262,-22.745592260000002,44.07912368774414,11.78,,
1292709,3140,5.467372457186381,1292699,0.001,156,8263,-22.87543326,42.80457337697347,11.89,,
1292749,3144,4.62857264942593,1292739,0.001,156,8263,-22.870968039999998,44.42831230163574,11.87,,
1292787,3148,6.27869758605957,1292778,0.001,156,8263,-22.57800403,42.21048355102539,11.71,,
1292828,3152,3.770481824874878,1292818,0.001,156,8263,-22.455611180000002,41.226016998291016,11.69,,
1292867,3156,4.392407178878784,1292857,0.001,156,8263,-22.092229980000003,42.36300468444824,11.38,,
1292934,3160,5.2452638149261475,1292918,0.001,156,8264,-22.221064889999997,44.47460174560547,11.66,,
1293016,3164,8.020372655656603,1293006,0.001,156,8264,-22.536338500000003,42.42744598388672,12.06,,
1293126,3168,8.528143100116564,1293080,0.001,156,8265,-23.66106571,42.05197773809018,12.74,,
1293205,3172,5.569514484405517,1293195,0.001,156,8265,-23.766485510000003,42.312779083251954,12.9,,
1293256,3176,7.216941112821752,1293246,0.001,156,8265,-23.663573520000003,42.31751875443892,12.86,,
1293298,3180,4.265714552667406,1293285,0.001,156,8265,-23.68967502,41.00171375274658,12.88,,
1293337,3184,7.608583688735962,1293328,0.001,156,8266,-23.575705540000005,43.242553075154625,12.84,,
1293381,3188,5.615069760216607,1293370,0.001,156,8266,-23.447321379999998,43.54408340454101,12.78,,
1293465,3192,4.256310860315959,1293455,0.001,156,8266,-24.167171009999997,43.533212661743164,13.21,,
1293503,3196,7.375117195977105,1293494,0.001,156,8267,-24.22679217,40.10087356567383,13.18,,
1293540,3200,10.318732288148668,1293530,0.001,156,8267,-24.29146651,43.37955856323242,13.17,,
1293581,3204,6.671498629781935,1293570,0.001,156,8267,-24.33100218,41.776763916015625,13.19,,
1293649,3208,4.74135012626648,1293635,0.001,156,8267,-24.71478497,41.80415802001953,13.33,,
1293690,3212,5.082974260503596,1293680,0.001,156,8267,-24.434270629999997,41.042392094930015,13.19,,
1293747,3216,6.536653150211681,1293722,0.001,156,8268,-24.69699083,42.822722752889,13.38,,
1293848,3220,7.394401930146298,1293837,0.001,156,8268,-24.621634939999993,41.907122513343545,13.6,,
1293889,3224,4.785999753258445,1293880,0.001,156,8268,-24.625012350000002,44.07579231262207,13.63,,
1293934,3228,11.417847394943237,1293924,0.001,156,8269,-24.487667699999992,43.15610313415527,13.55,,
1293987,3232,5.765929548363936,1293978,0.001,156,8269,-24.565888560000005,40.88118019104004,13.7,,
1294069,3236,5.303344076020377,1294059,0.001,156,8269,-25.13228912,42.55339566399069,14.14,,
1294120,3240,4.6615811327229375,1294111,0.001,156,8270,-25.123712689999994,42.36898977106268,14.11,,
1294197,3244,7.1806530356407166,1294162,0.001,156,8270,-25.669337759999998,41.81766573588053,14.48,,
1294236,3248,8.94041965007782,1294227,0.001,156,8270,-25.636071650000005,42.12072982788086,14.49,,
1294283,3252,5.525923252105713,1294273,0.001,156,8270,-25.775804279999992,44.252625147501625,14.55,,
1294342,3256,4.79565681219101,1294332,0.001,156,8271,-26.077678950000003,42.14611129760742,14.75,,
1294411,3260,5.2551067802641125,1294398,0.001,156,8271,-26.119689819999994,40.54238433837891,14.77,,
1294463,3264,5.837744977739122,1294454,0.001,156,8271,-25.91281598,44.532632446289064,14.47,,
1294508,3268,4.645430237054825,1294499,0.001,156,8271,-24.731973840000002,42.50034141540527,13.82,,
1294559,3272,5.445906892418861,1294548,0.001,156,8272,-24.386558000000004,40.072319984436035,13.54,,
1294645,3276,5.45817357301712,1294592,0.001,156,8272,-24.70918642,42.2599728902181,13.89,,
1294751,3280,7.773879623413086,1294742,0.001,156,8273,-25.28971865,43.753274536132814,14.53,,
1294791,3284,4.318682061301337,1294780,0.001,156,8273,-25.322942769999994,41.04058303833008,14.54,,
1294863,3288,4.767094314098358,1294851,0.001,156,8273,-25.5998598,41.53656429714627,14.82,,
1294913,3292,3.794874917377125,1294898,0.001,156,8273,-24.928286840000002,42.76141548156738,14.48,,
1294958,3296,5.252419400215149,1294942,0.001,156,8274,-24.899685539999997,39.24024429321289,14.55,,
1295000,,14.041693687438965,1294958,0.001,,,,43.21068572998047,,-33.59858117830008,115.2
1295064,3300,11.000573575496674,1295026,0.001,156,8275,-25.85530646,41.453896840413414,15.24,,
1295218,3304,5.697864111732034,1295193,0.001,156,8276,-27.37123471,41.185247966221404,16.37,,
1295273,3308,3.9010821104049684,1295262,0.001,156,8276,-26.966916419999993,39.668531799316405,16.24,,
1295334,3312,4.493711248040199,1295324,0.001,156,8276,-27.11744287,41.6669135093689,16.44,,
1296401,3316,6.7102626754045485,1296390,0.001,156,8281,-32.02861786,41.3963305053711,26.54,,
1296443,3320,5.720100951194763,1296434,0.001,156,8282,-31.37361672,39.40925827026367,25.95,,
1296505,3324,6.118910408020019,1296494,0.001,156,8282,-31.671891959999996,42.32269134521484,26.16,,
1296570,3328,6.460262894630432,1296560,0.001,156,8282,-31.970321509999998,40.414310455322266,26.36,,
1296609,3332,3.9931516647338867,1296600,0.001,156,8282,-31.906193910000002,42.14184341430664,26.22,,
1296653,3336,6.4873358862740655,1296642,0.001,156,8283,-31.35415002,42.02953175136021,25.84,,
1296723,3340,5.843751299381256,1296704,0.001,156,8283,-31.514275600000005,40.82260284423828,26.03,,
1296765,3344,7.324713325500488,1296755,0.001,156,8283,-31.034689410000002,40.4756362915039,25.68,,
1296840,3348,3.855933254415339,1296831,0.001,156,8284,-31.47848964,41.349205780029294,26.04,,
1296903,3352,11.882448964648777,1296894,0.001,156,8284,-31.797464309999995,42.47557678222656,26.2,,
1296945,3356,5.944688461043618,1296934,0.001,156,8284,-31.505248459999997,42.08096822102865,26.03,,
1296988,3360,6.8438475782221015,1296979,0.001,156,8284,-31.189636139999998,42.27231369018555,25.77,,
1297024,3364,5.07229831483629,1297016,0.001,156,8285,-30.892846839999997,39.07241592407227,25.61,,
1297068,3368,5.686757670508491,1297052,0.001,156,8285,-30.856039289999995,40.498389434814456,25.6,,
1297153,3372,5.501282926400503,1297144,0.001,156,8285,-31.190840239999993,40.82624308268229,25.94,,
1297193,3376,3.883691112200419,1297184,0.001,156,8285,-30.590091179999998,40.37514877319336,25.48,,
1297230,3380,4.958530743916829,1297221,0.001,156,8286,-29.87581471,38.11196517944336,24.79,,
1297273,3384,5.371366076999241,1297261,0.001,156,8286,-29.910965079999997,41.71822643280029,24.82,,
1297315,3388,8.968998087777031,1297305,0.001,156,8286,-29.52277658,41.11127758026123,24.52,,
1297392,3392,4.137375376441262,1297383,0.001,156,8286,-29.85266277,43.55009155273437,24.79,,
1297436,3396,9.126933097839355,1297427,0.001,156,8287,-29.70784539,42.19647789001465,24.78,,
1297479,3400,5.552348545619419,1297469,0.001,156,8287,-28.662274349999997,41.4222036089216,24.15,,
1297610,3404,6.450700872822812,1297598,0.001,156,8287,-27.99228726,39.342417526245114,23.92,,
1297673,3408,5.193284334558429,1297661,0.001,156,8288,-28.129483930000003,40.49881958961487,24.0,,
1297721,3412,6.265542812645435,1297711,0.001,156,8288,-27.984227390000004,40.840097427368164,23.87,,
1297834,3416,5.735103520480069,1297822,0.001,156,8289,-23.92143038,41.89738972981771,14.33,,
1297895,3420,4.408850133419037,1297883,0.001,156,8289,-24.13240007,40.635018435391515,14.52,,
1297945,3424,5.140913529829546,1297928,0.001,156,8289,-23.943809779999995,41.053131103515625,14.4,,
1297991,3428,10.541760444641113,1297979,0.001,156,8289,-23.578850559999996,39.545831044514976,14.21,,
1298102,3432,4.983778962722192,1298091,0.001,156,8290,-24.199928669999995,41.27442169189453,14.93,,
1298149,3436,5.156844414197481,1298137,0.001,156,8290,-24.251775709999997,40.2039909362793,14.96,,
1298208,3440,3.9180596073468528,1298197,0.001,156,8290,-24.006115459999997,42.238368352254234,14.85,,
1298388,3444,5.787014583323864,1298377,0.001,156,8291,-25.09631716,40.7207836151123,16.23,,
1298434,3448,7.2009538014729815,1298424,0.001,156,8292,-24.696384180000006,40.82758331298828,15.94,,
1298487,3452,5.632708897957435,1298475,0.001,156,8292,-24.27930446,41.79626909891764,15.84,,
1298635,3456,6.968716197543674,1298620,0.001,156,8292,-26.812235,40.07826614379883,16.9,,
1298720,3460,7.323537693023682,1298707,0.001,156,8293,-27.228052349999995,41.911971728006996,17.32,,
1298809,3464,7.310087476457868,1298796,0.001,156,8293,-27.682893299999996,40.853026798793245,17.85,,
1298852,3468,4.787695229053497,1298840,0.001,156,8294,-27.61897355,40.68625577290853,17.84,,
1298903,3472,5.239023036426968,1298893,0.001,156,8294,-27.304747540000005,41.51890987820096,17.5,,
1299000,3476,8.16731509897444,1298990,0.001,156,8294,-27.49240972,41.043705749511716,18.07,,
1299038,3480,7.124586913320753,1299028,0.001,156,8294,-27.43817349,40.533810424804685,18.08,,
1299077,3484,3.7137001276016237,1299067,0.001,156,8295,-27.34364894,39.341207885742186,18.04,,
1299122,3488,4.149163603782654,1299111,0.001,156,8295,-27.39571822,41.3814754486084,18.07,,
1299167,3492,7.576378209250314,1299157,0.001,156,8295,-27.018039159999997,41.28679602486746,17.75,,
1299228,3496,6.365154425303142,1299215,0.001,156,8295,-27.408236379999998,39.994208653767906,17.92,,
1299282,3500,5.279727708725702,1299269,0.001,156,8296,-27.531547759999995,39.67555046081543,18.03,,
1299338,3504,5.238309645652771,1299311,0.001,156,8296,-26.978319779999993,43.8241325378418,17.28,,
1299380,3508,6.039759094064886,1299370,0.001,156,8296,-26.745534599999996,42.117865244547524,17.07,,
1299432,3512,6.330893480259439,1299421,0.001,156,8296,-26.869860139999997,42.34285666725852,17.11,,
1299503,3516,5.066942865198309,1299492,0.001,156,8297,-26.02287088,41.0439567565918,16.69,,
1299560,3520,4.322009921073914,1299540,0.001,156,8297,-25.981535489999995,41.55341502598354,16.65,,
1299623,3524,6.9865430051630195,1299596,0.001,156,8297,-26.02165589,39.78777249654134,16.78,,
1299669,3528,9.355316595597701,1299659,0.001,156,8298,-26.069702559999996,41.16488952636719,16.78,,
1299715,3532,4.1644133654507725,1299704,0.001,156,8298,-25.480188479999995,38.36674245198568,16.13,,
1299757,3536,5.614007186889649,1299746,0.001,156,8298,-25.45427293,41.36787567138672,16.08,,
1299798,3540,5.220152115821838,1299788,0.001,156,8298,-25.348081629999996,38.96957855224609,15.9,,
1299840,3544,7.187935908635457,1299830,0.001,156,8298,-24.23350557,40.37548955281576,14.52,,
1299895,3548,5.71189546585083,1299884,0.001,156,8299,-24.344594879999995,41.42134761810303,14.61,,
1299951,3552,6.203838586807251,1299940,0.001,156,8299,-24.497378499999996,41.031743730817524,14.64,,
1299998,3556,8.736655803827139,1299986,0.001,156,8299,-21.952632710000003,39.325290134974885,13.63,,
1300000,,3.9536002377669015,1299998,0.001,,,,42.63727633158366,,-11.284307745844126,16.0
1300047,3560,6.059791922569275,1300037,0.001,156,8300,-21.757065620000002,39.5203140258789,13.27,,
1300090,3564,6.89597897529602,1300080,0.001,156,8300,-21.409543770000006,40.878807067871094,12.81,,
1300134,3568,5.21821648424322,1300123,0.001,156,8300,-21.567163750000006,39.29917831420899,12.82,,
1300176,3572,4.91352548382499,1300166,0.001,156,8300,-21.41757143,39.484673817952476,12.73,,
1300273,3576,7.709024667739868,1300246,0.001,156,8301,-22.13199705000001,40.95639165242513,12.73,,
1300330,3580,7.471363395452499,1300320,0.001,156,8301,-22.47739891,42.51206874847412,12.92,,
1300371,3584,4.365202844142914,1300360,0.001,156,8301,-22.553532089999997,39.546719551086426,12.94,,
1300411,3588,5.751998371548122,1300401,0.001,156,8301,-22.58861975,43.52298450469971,12.89,,
1300470,3592,10.602388232946396,1300440,0.001,156,8302,-22.729807619999995,40.80227279663086,13.03,,
1300515,3596,7.871067072215833,1300505,0.001,156,8302,-22.540704589999997,42.062167697482636,12.87,,
1300556,3600,4.5093118906021115,1300545,0.001,156,8302,-22.52100042,40.04434509277344,12.74,,
1300600,3604,7.389193475246429,1300589,0.001,156,8302,-22.254843760000004,40.017160415649414,12.62,,
1300667,3608,6.69043949842453,1300630,0.001,156,8303,-22.71071107,41.90197219848633,12.87,,
1300711,3612,5.73711918592453,1300702,0.001,156,8303,-22.50570353,38.235818481445314,12.79,,
1300764,3616,9.370316247145334,1300754,0.001,156,8303,-22.320825609999996,41.44487317403158,12.61,,
1300808,3620,21.182954874905672,1300798,0.001,156,8303,-22.214850379999998,42.59527842203776,12.48,,
1300849,3624,4.018996047973633,1300837,0.001,156,8303,-22.05179526,40.627264404296874,12.26,,
1300950,3628,6.577514737399657,1300938,0.001,156,8304,-23.100153130000002,41.505083981682276,12.81,,
1300996,3632,9.273201862970987,1300987,0.001,156,8304,-23.04647181,39.139543533325195,12.81,,
1301038,3636,7.968363956971602,1301027,0.001,156,8304,-22.941713350000004,39.10287170410156,12.81,,
1301082,3640,6.118866898796775,1301071,0.001,156,8305,-22.918021510000003,43.26243133544922,12.84,,
1301125,3644,6.906775450706482,1301113,0.001,156,8305,-22.847044429999997,42.53159408569336,12.85,,
1301166,3648,13.738969755172729,1301156,0.001,156,8305,-22.671849890000004,40.617994689941405,12.71,,
1301213,3652,3.936729322780262,1301203,0.001,156,8305,-22.554774769999998,40.40285873413086,12.62,,
1301254,3656,7.562166047096253,1301243,0.001,156,8305,-22.58500786,41.42267379760742,12.56,,
1301297,3660,6.707042217254639,1301286,0.001,156,8306,-22.416923789999995,40.863687896728514,12.5,,
1301352,3664,12.79944007396698,1301340,0.001,156,8306,-22.59379848,40.53728485107422,12.62,,
1301390,3668,4.861875683069229,1301379,0.001,156,8306,-22.495055609999998,40.31019401550293,12.56,,
1301432,3672,4.684045141393488,1301422,0.001,156,8306,-22.489099479999997,41.90369669596354,12.56,,
1301479,3676,7.669166760011152,1301469,0.001,156,8307,-21.703837639999996,42.55878219604492,12.06,,
1301524,3680,3.88927437708928,1301513,0.001,156,8307,-21.451280360000002,40.716368993123375,11.94,,
1301565,3684,6.283477020263672,1301555,0.001,156,8307,-21.465591120000003,41.76714248657227,11.94,,
1301604,3688,4.542499852180481,1301593,0.001,156,8307,-21.426092260000004,40.660710144042966,11.93,,
1301647,3692,6.8433637185530225,1301637,0.001,156,8307,-21.24127628,38.501319122314456,11.77,,
1301694,3696,8.953995097767223,1301684,0.001,156,8308,-21.216686980000006,40.554653803507485,11.79,,
1301793,3700,7.092953698201613,1301781,0.001,156,8308,-21.528588520000003,40.5390756780451,12.37,,
1301833,3704,4.903151440620422,1301823,0.001,156,8308,-21.41287023,40.422166442871095,12.33,,
1301871,3708,4.340282964706421,1301860,0.001,156,8308,-20.958050840000002,40.07731399536133,12.04,,
1301935,3712,4.61208573254672,1301912,0.001,156,8309,-21.23656497,42.06136957804362,12.24,,
1301990,3716,13.298405712301081,1301979,0.001,156,8309,-21.28265887,42.15068664550781,12.26,,
1302048,3720,4.12947318289015,1302034,0.001,156,8309,-21.4046704,42.04320755004883,12.4,,
1302091,3724,7.125690438530662,1302081,0.001,156,8310,-21.452689600000003,42.20030212402344,12.42,,
1302170,3728,10.464830962094394,1302145,0.001,156,8310,-20.860148280000004,41.184506225585935,12.2,,
1302212,3732,9.306915283203125,1302200,0.001,156,8310,-20.796088600000004,40.2572390238444,12.16,,
1302250,3736,4.673773606618245,1302240,0.001,156,8310,-20.87619161,40.44882049560547,12.12,,
1302295,3740,8.078615856170654,1302282,0.001,156,8311,-20.956080730000004,41.139295959472655,12.13,,
1302377,3744,6.62316575050354,1302368,0.001,156,8311,-21.38336791,41.09362030029297,12.52,,
1302417,3748,9.022054481506348,1302406,0.001,156,8311,-21.422925869999993,41.42637329101562,12.51,,
1302455,3752,8.834307098388672,1302446,0.001,156,8311,-21.382296169999996,40.4547981262207,12.42,,
1302534,3756,6.169836037499564,1302524,0.001,156,8312,-21.6328991,41.015778647528755,12.8,,
1302587,3760,5.569795695218173,1302576,0.001,156,8312,-21.709036500000003,41.92433097145774,12.9,,
1302629,3764,7.19040404425727,1302619,0.001,156,8312,-21.472764160000008,40.61849308013916,12.77,,
1302670,3768,6.15124004537409,1302661,0.001,156,8313,-21.429713950000004,40.374612426757814,12.8,,
1302712,3772,6.2117253065109255,1302701,0.001,156,8313,-21.43984106,40.67946166992188,12.8,,
1302771,3776,4.709257582823436,1302759,0.001,156,8313,-21.421720419999996,40.45671463012695,12.92,,
1302813,3780,10.32351646820704,1302803,0.001,156,8313,-21.36068065,40.24630165100098,12.89,,
1302854,3784,8.341176748275757,1302845,0.001,156,8313,-21.227096160000002,40.673414866129555,12.89,,
1302975,3788,3.903603606753879,1302964,0.001,156,8314,-22.091555209999996,42.13192367553711,13.71,,
1303033,3792,10.906914548440414,1303020,0.001,156,8314,-22.209076420000002,40.32334836324056,13.86,,
1303070,3796,11.485456970002916,1303060,0.001,156,8314,-22.153673280000007,42.54439010620117,13.76,,
1303110,3800,6.3348166942596436,1303100,0.001,156,8315,-21.77342427,42.12889404296875,13.17,,
1303156,3804,9.155287027359009,1303145,0.001,156,8315,-21.80548314,39.72841262817383,13.23,,
1303197,3808,5.302680188959295,1303187,0.001,156,8315,-21.80599789,39.83499755859375,13.26,,
1303241,3812,6.56137626171112,1303229,0.001,156,8315,-21.50061949,40.9484359741211,13.06,,
1303298,3816,4.994747638702393,1303288,0.001,156,8316,-21.472019330000002,41.01279503958566,13.08,,
1303343,3820,5.279616961876552,1303332,0.001,156,8316,-21.196657800000004,41.01563008626302,12.95,,
1303498,3824,5.301243381066755,1303392,0.001,156,8316,-22.511649299999995,40.948817571004234,14.07,,
1303550,3828,4.49370171807029,1303535,0.001,156,8317,-22.15584762,39.70136184692383,13.8,,
1303611,3832,11.243586560090383,1303598,0.001,156,8317,-22.260190949999995,42.72089767456055,13.99,,
1303660,3836,5.28786256313324,1303647,0.001,156,8317,-22.29586045,42.31166458129883,14.1,,
1303704,3840,4.861667434374492,1303692,0.001,156,8318,-22.192953910000007,39.356188456217446,14.09,,
1303749,3844,8.747014705951397,1303739,0.001,156,8318,-21.813601630000004,42.09934743245443,13.72,,
1303807,3848,5.570769407532432,1303795,0.001,156,8318,-21.916629740000005,40.72287646206942,13.9,,
1303859,3852,4.486951497884897,1303848,0.001,156,8318,-21.88304753000001,38.75232587541853,14.04,,
1303919,3856,6.504813262394497,1303909,0.001,156,8319,-21.575453550000006,40.66756221226284,13.85,,
1303995,3860,6.22023720741272,1303976,0.001,156,8319,-21.867646530000002,40.75300598144531,14.08,,
1304042,3864,4.139106321334839,1304031,0.001,156,8319,-21.914209750000005,40.21777420043945,14.13,,
1304083,3868,6.954170280032688,1304072,0.001,156,8319,-21.9002934,38.38205413818359,14.13,,
1304132,3872,6.216075956821442,1304120,0.001,156,8320,-21.919889320000003,42.05544662475586,14.2,,
1304197,3876,5.772507190704346,1304165,0.001,156,8320,-22.14660532,42.51550979614258,14.26,,
1304373,3880,11.594654083251953,1304232,0.001,156,8320,-23.18564156,41.28425661722819,15.6,,
1304438,3884,6.188747525215149,1304429,0.001,156,8321,-23.53114708,40.33456767689098,15.84,,
1304485,3888,9.16234450680869,1304473,0.001,156,8321,-22.619172749999997,41.21262468610491,15.1,,
1304531,3892,5.755275177955627,1304522,0.001,156,8322,-22.574704960000005,39.76183013916015,14.98,,
1304585,3896,6.007361364364624,1304576,0.001,156,8322,-22.73557292,38.98523788452148,15.15,,
1304705,3900,6.715108235677083,1304693,0.001,156,8322,-23.627666110000003,40.81416257222494,15.95,,
1304795,3904,5.487999622638409,1304781,0.001,156,8323,-24.173554879999998,38.50913111368815,16.39,,
1304856,3908,6.19874906539917,1304846,0.001,156,8323,-24.35752515,40.99576110839844,16.59,,
1304905,3912,7.7483218510945635,1304895,0.001,156,8323,-24.418980890000007,40.969600677490234,16.64,,
1304954,3916,11.711666800759055,1304943,0.001,156,8324,-24.32190736,39.67342529296875,16.56,,
1305000,,7.658606492556059,1304989,0.001,,,,40.70654424031576,,-8.287831319170072,12.1
1305003,3920,,,,156,8324,-24.456402540000003,,16.6,,
1305060,3924,4.904357456025624,1305050,0.001,156,8324,-23.248185440000007,42.113678672096945,15.62,,
1305101,3928,5.98682779735989,1305091,0.001,156,8324,-23.057118240000005,41.323204040527344,15.51,,
1305143,3932,6.015731771787007,1305133,0.001,156,8325,-23.04544554,39.19235038757324,15.32,,
1305194,3936,10.71523564202445,1305182,0.001,156,8325,-23.044105979999998,39.782005310058594,15.34,,
1305257,3940,6.683292440005711,1305235,0.001,156,8325,-23.267054520000002,40.07115718296596,15.53,,
1305304,3944,6.889942026138305,1305294,0.001,156,8325,-23.275569129999997,40.6144775390625,15.55,,
1305361,3948,5.405608197053273,1305351,0.001,156,8326,-23.23435368000001,41.09571679433187,15.54,,
1305617,3952,5.393011765046553,1305606,0.001,156,8327,-24.96547078,38.84286626180013,17.58,,
1305688,3956,6.729973316192627,1305668,0.001,156,8327,-25.27908258,39.904706954956055,17.69,,
1305756,3960,4.867847974483784,1305726,0.001,156,8328,-25.17014567,40.42106192452567,17.61,,
1305799,3964,9.807489763606679,1305788,0.001,156,8328,-25.118118189999997,38.68481254577637,17.57,,
1305845,3968,6.408258878267729,1305834,0.001,156,8328,-25.190750169999998,38.870695386614116,17.62,,
1305889,3972,11.71206226348877,1305879,0.001,156,8328,-25.1871076,40.469140625,17.57,,
1305944,3976,5.384363842010498,1305934,0.001,156,8329,-24.966930569999995,39.719056606292725,17.47,,
1305997,3980,5.995655584335327,1305976,0.001,156,8329,-24.187956469999996,40.16695556640625,16.24,,
1306039,3984,5.006501579284668,1306029,0.001,156,8329,-23.973264560000004,39.78481216430664,16.01,,
1306096,3988,4.700925258489756,1306073,0.001,156,8329,-24.302965080000003,38.96157773335775,16.11,,
1306158,3992,7.194057670132867,1306147,0.001,156,8330,-24.595122699999997,41.470353262765066,16.27,,
1306474,3996,8.795704191381281,1306463,0.001,156,8331,-25.732176360000004,40.3429458618164,18.89,,
1306523,4000,7.89302240885221,1306510,0.001,156,8331,-24.857931510000004,40.4570563180106,18.18,,
1306570,4004,7.530806888233531,1306559,0.001,156,8332,-24.380961270000004,39.86247100830078,17.75,,
1306659,4008,7.117098093032837,1306649,0.001,156,8332,-24.7511831,39.42124293400691,18.03,,
1306740,4012,10.718072457747025,1306729,0.001,156,8332,-25.163020329999995,39.618612670898436,18.35,,
1306789,4016,6.530333298903245,1306775,0.001,156,8333,-25.121848039999996,41.76543998718262,18.35,,
1306837,4020,7.333479603131612,1306822,0.001,156,8333,-25.129378479999996,41.309563954671226,18.34,,
1306886,4024,5.8356484572092695,1306873,0.001,156,8333,-24.943405730000006,41.8928648630778,18.26,,
1306934,4028,6.72502334912618,1306921,0.001,156,8333,-24.97051744,39.97117487589518,18.33,,
1306979,4032,7.269120433113792,1306968,0.001,156,8334,-24.974988329999995,42.049168268839516,18.36,,
1308032,4036,10.307389405465894,1307032,0.001,156,8335,-29.114699719999997,38.59161567687988,28.38,,
1308080,4040,4.172181357940038,1308067,0.001,156,8339,-28.988941000000004,38.204794565836586,28.23,,
1308124,4044,4.523447751998901,1308114,0.001,156,8339,-29.001541349999997,40.0864060719808,28.2,,
1308168,4048,7.7936952114105225,1308158,0.001,156,8339,-28.986621869999993,36.55670928955078,28.07,,
1308216,4052,4.693335936619685,1308204,0.001,156,8340,-27.301598509999998,38.8121337890625,25.99,,
1308265,4056,6.439251136779785,1308254,0.001,156,8340,-27.094350079999998,40.280757141113284,25.77,,
1308313,4060,15.199126090322222,1308299,0.001,156,8340,-26.90029865,40.597473689488005,25.57,,
