train/critic_loss,time/total_timesteps,rollout/ep_len_mean,train/learning_rate,time/episodes,train/n_updates,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/actor_loss,eval/mean_ep_length,eval/mean_reward
8.84318800497055,162480,974.01,0.001,180,161437,1516.9998842200002,151,1073,-101.26220866394043,,
8.50524729681015,165000,,0.001,,164437,,,,-104.07336616516113,1000.0,2392.2472770374966
8.689858033180236,166480,974.01,0.001,184,165437,1583.26121573,151,1101,-104.83761444091797,,
8.667647669315338,170000,,0.001,,169437,,,,-108.17043176269532,921.4,2161.0044896995414
,170480,974.01,,188,,1644.5149820099998,150,1129,,,
8.101283500308082,173585,965.06,0.001,192,172542,1687.8363616999998,151,1146,-111.58386806272111,,
8.959980293512345,175000,,0.001,,174542,,,,-112.83329364013672,1000.0,2432.6490345577477
8.784075726032258,177585,965.06,0.001,196,176542,1765.8915497499997,151,1174,-114.26110206604004,,
8.677466246128082,180000,,0.001,,179542,,,,-117.1607473602295,1000.0,2270.731568716094
8.930025513172149,181585,971.34,0.001,200,180542,1837.0253143900002,150,1203,-118.0088729095459,,
9.457912378311157,185000,,0.001,,184542,,,,-121.08341357421875,1000.0,2039.6873445848003
,185585,980.51,,204,,1908.04580114,150,1231,,,
8.963692338466645,189585,981.56,0.001,208,188542,1951.3608409,151,1251,-123.73528866577148,,
8.925196031570435,190000,,0.001,,189542,,,,-124.79550991821289,1000.0,2160.1089730369395
9.2436473903656,193585,981.56,0.001,212,192542,1995.1724256599998,151,1279,-126.73322402954102,,
9.52166037750244,195000,,0.001,,194542,,,,-128.1251575012207,1000.0,2674.730916728359
9.326269436359405,197585,987.12,0.001,216,196542,2049.1623190899995,151,1308,-129.61121182250977,,
9.659837989807128,200000,,0.001,,199542,,,,-132.0249915008545,1000.0,2668.022729808744
9.447301983833313,201585,987.12,0.001,220,200542,2086.4305047299995,150,1336,-132.40936721801756,,
9.474758265018464,205000,,0.001,,204542,,,,-135.0538635559082,965.9,2563.763601211528
,205585,987.12,,224,,2123.2584199800003,150,1364,,,
9.24882372713089,209585,987.12,0.001,228,208542,2167.64636916,151,1384,-137.72932907104493,,
9.703697309017182,210000,,0.001,,209542,,,,-138.58825450134276,1000.0,2599.123714326415
9.65577683544159,213573,987.0,0.001,232,212530,2201.11355485,151,1412,-140.10691987609863,,
9.623181775093078,215000,,0.001,,214530,,,,-141.23220872497558,1000.0,2678.517788230395
9.87068388724327,217573,987.0,0.001,236,216530,2251.66956328,151,1440,-142.54573040771484,,
10.472284412384033,220000,,0.001,,219530,,,,-144.3057274169922,1000.0,2736.0067050593907
10.228988153934479,221573,987.0,0.001,240,220530,2306.10015911,150,1469,-145.03286810302734,,
10.05149048089981,225000,,0.001,,224530,,,,-147.28359701538085,1000.0,2549.1732591801674
,225573,987.0,,244,,2334.76336675,150,1497,,,
10.623879875659943,229573,990.93,0.001,248,228530,2367.05212012,151,1518,-149.04401354980467,,
