time/fps,time/time_elapsed,time/total_timesteps,train/critic_loss,time/episodes,train/n_updates,train/learning_rate,train/actor_loss,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
,,45500,0.053780614137649535,,45350,0.001,18.031975555419923,,,-6.80480395,50.0
150,303,45600,0.06140846036374569,912,45450,0.001,18.020657653808595,50.0,-6.38774721,,
150,304,45800,0.05742524527013302,916,45650,0.001,18.04886520385742,50.0,-6.38195202,,
,,46000,0.05313792135566473,,45850,0.001,18.022805099487304,,,-6.213939099999999,50.0
150,306,46000,,920,,,,50.0,-6.4199407299999995,,
150,307,46200,0.05672986701130867,924,46050,0.001,18.16200996398926,50.0,-6.604090270000001,,
150,308,46400,0.0518605050444603,928,46250,0.001,18.176369552612304,50.0,-6.74401902,,
,,46500,0.059292858242988584,,46350,0.001,18.167298049926757,,,-5.867843049999999,50.0
150,310,46600,0.05490076169371605,932,46450,0.001,18.20006446838379,50.0,-6.765505409999999,,
150,311,46800,0.057717335373163224,936,46650,0.001,18.192508239746093,50.0,-6.635907070000001,,
,,47000,0.06907750681042671,,46850,0.001,18.216759338378907,,,-6.31401695,50.0
150,313,47000,,940,,,,50.0,-6.610604909999999,,
150,314,47200,0.058125148862600326,944,47050,0.001,18.332989349365235,50.0,-6.77914677,,
150,315,47400,0.06776011437177658,948,47250,0.001,18.33354705810547,50.0,-6.745254419999998,,
,,47500,0.06291844986379147,,47350,0.001,18.372275619506837,,,-7.011461500000001,50.0
150,316,47600,0.057895855605602266,952,47450,0.001,18.377385635375976,50.0,-6.836621890000001,,
150,317,47800,0.12481455363333226,956,47650,0.001,18.363027725219727,50.0,-6.78977543,,
,,48000,0.058314343392848966,,47850,0.001,18.41714515686035,,,-6.2385901000000015,50.0
150,319,48000,,960,,,,50.0,-6.79168571,,
150,320,48200,0.05583368688821792,964,48050,0.001,18.47838607788086,50.0,-6.929358980000001,,
150,321,48400,0.06388934068381787,968,48250,0.001,18.487704238891602,50.0,-7.063833440000001,,
,,48500,0.05669591467827559,,48350,0.001,18.473034591674804,,,-5.94886145,50.0
150,323,48600,0.06782500229775906,972,48450,0.001,18.503771057128905,50.0,-7.046648800000001,,
150,324,48800,0.06619030676782131,976,48650,0.001,18.560386123657228,50.0,-7.163014800000001,,
,,49000,0.05858126543462276,,48850,0.001,18.609478759765626,,,-6.4208149500000005,50.0
150,326,49000,,980,,,,50.0,-7.08386213,,
150,327,49200,0.05415377281606197,984,49050,0.001,18.608274307250976,50.0,-6.98142558,,
150,328,49400,0.05982427015900612,988,49250,0.001,18.622762298583986,50.0,-7.00021543,,
,,49500,0.06565767176449298,,49350,0.001,18.656684036254884,,,-6.4153497,50.0
150,330,49600,0.05744156256318092,992,49450,0.001,18.71215187072754,50.0,-6.884334880000001,,
150,331,49800,0.05451717421412468,996,49650,0.001,18.672903594970702,50.0,-6.769427080000001,,
,,50000,0.06012940809130669,,49850,0.001,18.722593307495117,,,-6.167223699999999,50.0
150,333,50000,,1000,,,,50.0,-6.591016410000001,,
150,334,50200,0.059556743651628496,1004,50050,0.001,18.73638458251953,50.0,-6.646081090000001,,
150,335,50400,0.05950246900320053,1008,50250,0.001,18.74275733947754,50.0,-6.5605695399999995,,
,,50500,0.05620256759226322,,50350,0.001,18.811432189941407,,,-5.976070050000001,50.0
150,337,50600,0.05943961791694164,1012,50450,0.001,18.843841552734375,50.0,-6.55167376,,
150,338,50800,0.056424983292818066,1016,50650,0.001,18.862007522583006,50.0,-6.409904599999999,,
,,51000,0.060277837589383126,,50850,0.001,18.813151168823243,,,-6.2865147,50.0
150,339,51000,,1020,,,,50.0,-6.421445620000001,,
150,340,51200,0.0610516269505024,1024,51050,0.001,18.894945526123045,50.0,-6.401117140000001,,
150,342,51400,0.06867731161415577,1028,51250,0.001,18.92003318786621,50.0,-6.33402829,,
,,51500,0.05511044450104237,,51350,0.001,18.88642120361328,,,-6.1503406,50.0
150,343,51600,0.059330743849277494,1032,51450,0.001,18.967753143310546,50.0,-6.23029171,,
150,344,51800,0.0772611753642559,1036,51650,0.001,18.944301223754884,50.0,-6.279369409999998,,
,,52000,0.0633954081684351,,51850,0.001,19.016321182250977,,,-6.3214256,50.0
150,346,52000,,1040,,,,50.0,-6.28952508,,
150,347,52200,0.05458967819809914,1044,52050,0.001,18.99175666809082,50.0,-6.2102125,,
150,348,52400,0.05513448536396027,1048,52250,0.001,19.024884033203126,50.0,-6.17587864,,
,,52500,0.05976538471877575,,52350,0.001,19.083041610717775,,,-6.5226581999999995,50.0
150,350,52600,0.059495476931333544,1052,52450,0.001,19.051094970703126,50.0,-6.063142679999999,,
150,351,52800,0.05337080128490925,1056,52650,0.001,19.053927459716796,50.0,-6.101607840000002,,
,,53000,0.05576227650046348,,52850,0.001,19.069820709228516,,,-6.4043137,50.0
150,353,53000,,1060,,,,50.0,-6.177269550000001,,
150,354,53200,0.057576251402497294,1064,53050,0.001,19.099128799438475,50.0,-6.179473270000001,,
150,355,53400,0.08064703851938247,1068,53250,0.001,19.076885833740235,50.0,-6.08847368,,
,,53500,0.05361514322459698,,53350,0.001,19.19244514465332,,,-6.219994649999999,50.0
150,357,53600,0.06300747551023961,1072,53450,0.001,19.16471473693848,50.0,-6.0774347199999985,,
150,358,53800,0.05299763143062591,1076,53650,0.001,19.17942840576172,50.0,-5.899556569999999,,
,,54000,0.054103849232196806,,53850,0.001,19.13258445739746,,,-6.21545115,50.0
150,359,54000,,1080,,,,50.0,-5.922521830000001,,
150,360,54200,0.07123865030705928,1084,54050,0.001,19.26417205810547,50.0,-5.93057151,,
150,361,54400,0.05402668237686157,1088,54250,0.001,19.214607009887697,50.0,-5.983557469999999,,
,,54500,0.05656450852751732,,54350,0.001,19.236240615844725,,,-6.67620225,50.0
150,363,54600,0.06350182190537453,1092,54450,0.001,19.26260429382324,50.0,-6.08556651,,
150,364,54800,0.055597499534487727,1096,54650,0.001,19.315006103515625,50.0,-6.0435921399999994,,
,,55000,0.05310315228998661,,54850,0.001,19.261875534057616,,,-6.413169649999999,50.0
150,366,55000,,1100,,,,50.0,-6.15158004,,
150,367,55200,0.059679592102766035,1104,55050,0.001,19.37879455566406,50.0,-6.149622399999999,,
150,368,55400,0.05703820914030075,1108,55250,0.001,19.333552322387696,50.0,-6.169183120000001,,
,,55500,0.05541261829435826,,55350,0.001,19.35279266357422,,,-6.967864599999999,50.0
150,370,55600,0.06735670700669288,1112,55450,0.001,19.321734619140624,50.0,-6.223628530000001,,
150,371,55800,0.051925673931837085,1116,55650,0.001,19.384353713989256,50.0,-6.3372822,,
,,56000,0.05276177398860454,,55850,0.001,19.390033111572265,,,-6.895755599999999,50.0
150,373,56000,,1120,,,,50.0,-6.29324252,,
150,374,56200,0.053077823743224145,1124,56050,0.001,19.444525527954102,50.0,-6.187474579999999,,
150,375,56400,0.050298633128404616,1128,56250,0.001,19.449731597900392,50.0,-6.205133260000001,,
,,56500,0.05928302899003029,,56350,0.001,19.414013671875,,,-6.69278765,50.0
150,377,56600,0.055716101489961145,1132,56450,0.001,19.487891387939452,50.0,-6.31033162,,
150,378,56800,0.05762688249349594,1136,56650,0.001,19.442696075439454,50.0,-6.456718649999999,,
,,57000,0.05053732834756374,,56850,0.001,19.518178482055664,,,-6.871820499999998,50.0
150,379,57000,,1140,,,,50.0,-6.52607215,,
150,380,57200,0.07027661100029946,1144,57050,0.001,19.5599942779541,50.0,-6.648178829999999,,
150,381,57400,0.06454559784382581,1148,57250,0.001,19.563351135253907,50.0,-6.7390666,,
,,57500,0.05367808848619461,,57350,0.001,19.55378364562988,,,-6.7735437,50.0
150,383,57600,0.05080379150807857,1152,57450,0.001,19.53538558959961,50.0,-6.715616960000001,,
150,384,57800,0.058535903543233875,1156,57650,0.001,19.563576889038085,50.0,-6.76387518,,
,,58000,0.056740424521267416,,57850,0.001,19.56399154663086,,,-6.574562900000001,50.0
150,386,58000,,1160,,,,50.0,-6.70841791,,
150,387,58200,0.05760672025382519,1164,58050,0.001,19.578259506225585,50.0,-6.62434447,,
150,388,58400,0.06250349197536707,1168,58250,0.001,19.69688026428223,50.0,-6.698640170000001,,
,,58500,0.04902552612125874,,58350,0.001,19.656859283447265,,,-6.46157965,50.0
150,390,58600,0.05265425749123096,1172,58450,0.001,19.67364212036133,50.0,-6.6269437500000015,,
150,391,58800,0.055719172582030296,1176,58650,0.001,19.731715545654296,50.0,-6.80134945,,
,,59000,0.055378305055201055,,58850,0.001,19.718695907592775,,,-6.12909125,50.0
150,393,59000,,1180,,,,50.0,-6.848772199999998,,
150,394,59200,0.05769832722842693,1184,59050,0.001,19.734342041015626,50.0,-6.773376679999999,,
150,395,59400,0.057020898535847665,1188,59250,0.001,19.710721435546876,50.0,-6.673371079999999,,
,,59500,0.051239309981465336,,59350,0.001,19.711660232543945,,,-5.983705500000001,50.0
150,397,59600,0.057417318522930146,1192,59450,0.001,19.754843139648436,50.0,-6.605063070000001,,
150,398,59800,0.05471914827823639,1196,59650,0.001,19.81132682800293,50.0,-6.676586970000001,,
,,60000,0.05385190315544605,,59850,0.001,19.78233123779297,,,-5.9984784499999995,50.0
149,400,60000,,1200,,,,50.0,-6.656333269999999,,
150,401,60200,0.06330929659307002,1204,60050,0.001,19.739429702758787,50.0,-6.50294924,,
150,402,60400,0.062421154677867886,1208,60250,0.001,19.794814453125,50.0,-6.431597030000002,,
,,60500,0.06579467326402665,,60350,0.001,19.78693862915039,,,-6.273004099999999,50.0
149,404,60600,0.057246340215206144,1212,60450,0.001,19.91031669616699,50.0,-6.377049560000001,,
150,405,60800,0.048220133781433104,1216,60650,0.001,19.87213119506836,50.0,-6.37851499,,
,,61000,0.05511299543082714,,60850,0.001,19.80705307006836,,,-5.852922250000001,50.0
149,406,61000,,1220,,,,50.0,-6.29530717,,
150,407,61200,0.055973502844572066,1224,61050,0.001,19.79571807861328,50.0,-6.25189921,,
150,409,61400,0.06721154555678367,1228,61250,0.001,19.88953353881836,50.0,-6.11161002,,
,,61500,0.0758348799496889,,61350,0.001,19.860140838623046,,,-5.519303199999999,50.0
149,410,61600,0.06099242866039276,1232,61450,0.001,19.930709686279297,50.0,-6.13637921,,
150,411,61800,0.09060273438692093,1236,61650,0.001,19.922856826782226,50.0,-6.030874069999999,,
,,62000,0.055428409725427626,,61850,0.001,19.858518524169924,,,-5.957575950000001,50.0
149,413,62000,,1240,,,,50.0,-5.897069350000001,,
149,414,62200,0.05434868156909942,1244,62050,0.001,19.898445892333985,50.0,-5.846447750000001,,
150,415,62400,0.05261008620262146,1248,62250,0.001,19.96069465637207,50.0,-5.787883830000001,,
,,62500,0.05495134174823761,,62350,0.001,19.99711624145508,,,-5.787338350000001,50.0
149,417,62600,0.051549969688057896,1252,62450,0.001,19.985458068847656,50.0,-5.832035870000002,,
150,418,62800,0.05251050222665071,1256,62650,0.001,20.021852722167967,50.0,-5.7484166000000005,,
,,63000,0.06294882655143738,,62850,0.001,19.981209182739256,,,-5.5789465499999995,50.0
149,420,63000,,1260,,,,50.0,-5.6854854,,
149,421,63200,0.06622631564736366,1264,63050,0.001,20.011133499145508,50.0,-5.73169396,,
149,422,63400,0.07437692485749721,1268,63250,0.001,19.999937057495117,50.0,-5.63641117,,
,,63500,0.08028854519128799,,63350,0.001,20.016825790405274,,,-5.819976,50.0
149,424,63600,0.061010597571730614,1272,63450,0.001,19.987244567871095,50.0,-5.69097271,,
149,425,63800,0.05622123688459396,1276,63650,0.001,20.09122200012207,50.0,-5.6649526,,
,,64000,0.06079139307141304,,63850,0.001,20.02570747375488,,,-5.49665475,50.0
149,427,64000,,1280,,,,50.0,-5.60942951,,
149,428,64200,0.0533445979654789,1284,64050,0.001,20.085169677734374,50.0,-5.669251259999999,,
149,430,64400,0.05731595665216446,1288,64250,0.001,20.05965660095215,50.0,-5.67361108,,
,,64500,0.05993420422077179,,64350,0.001,20.152295684814455,,,-5.740789749999999,50.0
149,432,64600,0.06756550058722496,1292,64450,0.001,20.113746414184572,50.0,-5.60402749,,
149,433,64800,0.0539364130795002,1296,64650,0.001,20.042903747558594,50.0,-5.55893044,,
,,65000,0.058834266737103465,,64850,0.001,20.14262222290039,,,-5.5346372,50.0
149,435,65000,,1300,,,,50.0,-5.573734089999999,,
149,436,65200,0.05836652435362339,1304,65050,0.001,20.14732711791992,50.0,-5.640420499999999,,
149,437,65400,0.052920517958700654,1308,65250,0.001,20.17451789855957,50.0,-5.65040406,,
,,65500,0.05787003859877586,,65350,0.001,20.163683776855468,,,-5.486329000000001,50.0
149,438,65600,0.05462644107639789,1312,65450,0.001,20.225669174194337,50.0,-5.646151809999999,,
149,439,65800,0.06173303157091141,1316,65650,0.001,20.209255599975585,50.0,-5.651210529999999,,
,,66000,0.05536526434123516,,65850,0.001,20.16763236999512,,,-5.6914029500000005,50.0
149,441,66000,,1320,,,,50.0,-5.67750207,,
149,442,66200,0.05669749967753887,1324,66050,0.001,20.22152229309082,50.0,-5.7321760600000005,,
149,443,66400,0.06485060945153237,1328,66250,0.001,20.257926559448244,50.0,-5.811574519999999,,
,,66500,0.060064291954040526,,66350,0.001,20.19387420654297,,,-5.239714050000001,50.0
149,445,66600,0.05502912938594818,1332,66450,0.001,20.22060516357422,50.0,-5.727985639999999,,
149,446,66800,0.053198791444301605,1336,66650,0.001,20.21208694458008,50.0,-5.697240559999998,,
,,67000,0.07234142199158669,,66850,0.001,20.13264762878418,,,-5.3172535,50.0
149,448,67000,,1340,,,,50.0,-5.761889559999998,,
149,449,67200,0.06332609109580517,1344,67050,0.001,20.22840400695801,50.0,-5.696100470000001,,
149,450,67400,0.05261510506272316,1348,67250,0.001,20.21328399658203,50.0,-5.667354810000001,,
,,67500,0.05276341073215008,,67350,0.001,20.29921676635742,,,-5.0857861500000014,50.0
149,451,67600,0.050291743949055674,1352,67450,0.001,20.23539779663086,50.0,-5.597516430000001,,
149,453,67800,0.06492511197924614,1356,67650,0.001,20.26923179626465,50.0,-5.687579099999999,,
,,68000,0.06037584997713566,,67850,0.001,20.270934829711916,,,-5.1444053499999995,50.0
149,454,68000,,1360,,,,50.0,-5.632722879999999,,
149,455,68200,0.05455540552735329,1364,68050,0.001,20.276804122924805,50.0,-5.561389189999999,,
149,456,68400,0.05436669483780861,1368,68250,0.001,20.389289169311525,50.0,-5.5338375399999995,,
,,68500,0.0560605925321579,,68350,0.001,20.347046737670897,,,-5.15485675,50.0
149,458,68600,0.0990202184021473,1372,68450,0.001,20.34650810241699,50.0,-5.520161760000001,,
149,459,68800,0.0553243388235569,1376,68650,0.001,20.33977294921875,50.0,-5.4396602000000005,,
,,69000,0.05589326605200767,,68850,0.001,20.348452377319337,,,-5.095069049999999,50.0
149,461,69000,,1380,,,,50.0,-5.453734470000001,,
149,462,69200,0.06755792506039143,1384,69050,0.001,20.31696449279785,50.0,-5.383450949999999,,
149,463,69400,0.05218555837869644,1388,69250,0.001,20.31435791015625,50.0,-5.360859770000001,,
,,69500,0.06633515857160091,,69350,0.001,20.32908988952637,,,-5.2638616,50.0
149,465,69600,0.0566493421047926,1392,69450,0.001,20.493427200317385,50.0,-5.40726671,,
149,466,69800,0.05205078512430191,1396,69650,0.001,20.337228088378907,50.0,-5.350247980000002,,
,,70000,0.05329643752425909,,69850,0.001,20.359740524291993,,,-5.0814533499999985,50.0
149,467,70000,,1400,,,,50.0,-5.330636329999999,,
149,468,70200,0.07043655306100845,1404,70050,0.001,20.393980712890624,50.0,-5.3207655,,
149,469,70400,0.056641077026724815,1408,70250,0.001,20.45043098449707,50.0,-5.32139771,,
,,70500,0.04995909791439772,,70350,0.001,20.35745964050293,,,-5.251001100000001,50.0
149,471,70600,0.05352706931531429,1412,70450,0.001,20.392753982543944,50.0,-5.35344849,,
149,472,70800,0.05492819111794233,1416,70650,0.001,20.468335876464845,50.0,-5.303566629999999,,
,,71000,0.05829048067331314,,70850,0.001,20.405104675292968,,,-4.862775400000001,50.0
149,474,71000,,1420,,,,50.0,-5.375399739999999,,
149,476,71200,0.058971160799264906,1424,71050,0.001,20.442369003295898,50.0,-5.342670080000001,,
149,477,71400,0.060930765196681023,1428,71250,0.001,20.438124237060546,50.0,-5.368232960000001,,
,,71500,0.06739362999796868,,71350,0.001,20.412036972045897,,,-6.177077849999999,50.0
149,479,71600,0.053217121735215187,1432,71450,0.001,20.463937454223633,50.0,-5.40752498,,
149,480,71800,0.07865936242043972,1436,71650,0.001,20.436402893066408,50.0,-5.322090960000001,,
,,72000,0.060332604944705964,,71850,0.001,20.496692886352537,,,-5.2234368,50.0
149,481,72000,,1440,,,,50.0,-5.265519689999999,,
149,482,72200,0.05829482764005661,1444,72050,0.001,20.40933708190918,50.0,-5.278262319999999,,
149,484,72400,0.054655160382390024,1448,72250,0.001,20.46357864379883,50.0,-5.25140293,,
,,72500,0.056776139214634896,,72350,0.001,20.449294357299806,,,-5.3478455,50.0
149,485,72600,0.06667875289916993,1452,72450,0.001,20.47087432861328,50.0,-5.301171179999999,,
149,486,72800,0.06023034267127514,1456,72650,0.001,20.47297050476074,50.0,-5.22017462,,
,,73000,0.061727550253272055,,72850,0.001,20.484799957275392,,,-5.2821801,50.0
149,488,73000,,1460,,,,50.0,-5.238088829999999,,
149,489,73200,0.05672842063009739,1464,73050,0.001,20.442431869506837,50.0,-5.29697995,,
149,490,73400,0.05973396986722946,1468,73250,0.001,20.466198654174804,50.0,-5.309849869999999,,
,,73500,0.0566295013576746,,73350,0.001,20.471634063720703,,,-5.0557041,50.0
149,492,73600,0.11633548669517041,1472,73450,0.001,20.468789138793944,50.0,-5.28265174,,
149,493,73800,0.05908121533691883,1476,73650,0.001,20.54594207763672,50.0,-5.274430659999999,,
,,74000,0.052362081110477444,,73850,0.001,20.46502182006836,,,-5.18533465,50.0
149,495,74000,,1480,,,,50.0,-5.27233659,,
149,496,74200,0.06087786182761192,1484,74050,0.001,20.547201766967774,50.0,-5.33892836,,
149,497,74400,0.0667421878874302,1488,74250,0.001,20.486101150512695,50.0,-5.42432292,,
,,74500,0.05751002125442028,,74350,0.001,20.551194381713866,,,-4.992776,50.0
149,499,74600,0.0537506153434515,1492,74450,0.001,20.542061080932616,50.0,-5.421938300000001,,
149,500,74800,0.055327488109469414,1496,74650,0.001,20.44396369934082,50.0,-5.477924840000001,,
,,75000,0.05483171701431275,,74850,0.001,20.623704681396486,,,-5.217528,50.0
149,501,75000,,1500,,,,50.0,-5.44743513,,
149,502,75200,0.05122580446302891,1504,75050,0.001,20.567566986083985,50.0,-5.44052999,,
149,503,75400,0.0576487847417593,1508,75250,0.001,20.583779220581054,50.0,-5.41077693,,
,,75500,0.05431174844503403,,75350,0.001,20.57122932434082,,,-5.0076750500000005,50.0
149,505,75600,0.06265360727906227,1512,75450,0.001,20.563339080810547,50.0,-5.279081479999999,,
149,506,75800,0.0828360653668642,1516,75650,0.001,20.578955993652343,50.0,-5.2851707900000005,,
,,76000,0.05892447873950005,,75850,0.001,20.57012031555176,,,-5.360583750000001,50.0
149,508,76000,,1520,,,,50.0,-5.276728109999999,,
149,509,76200,0.05625006966292858,1524,76050,0.001,20.529272689819337,50.0,-5.284466789999999,,
149,510,76400,0.05549047499895096,1528,76250,0.001,20.60070915222168,50.0,-5.237128859999999,,
,,76500,0.0528056462854147,,76350,0.001,20.605935745239258,,,-5.164876099999999,50.0
149,512,76600,0.0780092030018568,1532,76450,0.001,20.61737060546875,50.0,-5.191921719999999,,
149,513,76800,0.05896119438111782,1536,76650,0.001,20.64341018676758,50.0,-5.221056980000001,,
,,77000,0.05756519488990307,,76850,0.001,20.65550765991211,,,-5.35102915,50.0
149,515,77000,,1540,,,,50.0,-5.25448381,,
149,516,77200,0.05693057000637054,1544,77050,0.001,20.653452911376952,50.0,-5.216194280000001,,
149,517,77400,0.05618226766586304,1548,77250,0.001,20.689485092163086,50.0,-5.246676800000001,,
,,77500,0.05925539579242468,,77350,0.001,20.58465721130371,,,-5.288042449999999,50.0
149,519,77600,0.06009404484182596,1552,77450,0.001,20.69954170227051,50.0,-5.28547417,,
149,520,77800,0.057166095823049545,1556,77650,0.001,20.62632568359375,50.0,-5.245151259999999,,
,,78000,0.05825076743960381,,77850,0.001,20.581146087646484,,,-5.06465595,50.0
149,521,78000,,1560,,,,50.0,-5.336891120000001,,
149,522,78200,0.05292756952345371,1564,78050,0.001,20.716467819213868,50.0,-5.37025166,,
149,524,78400,0.05533061284571886,1568,78250,0.001,20.66999153137207,50.0,-5.367397469999999,,
,,78500,0.062429525554180146,,78350,0.001,20.660351638793944,,,-5.05772385,50.0
149,525,78600,0.0691325107216835,1572,78450,0.001,20.62314697265625,50.0,-5.462309590000001,,
149,526,78800,0.05784177094697952,1576,78650,0.001,20.650260467529296,50.0,-5.48855047,,
,,79000,0.054455401301383974,,78850,0.001,20.74503433227539,,,-4.85782935,50.0
149,528,79000,,1580,,,,50.0,-5.41568983,,
149,529,79200,0.07348266169428826,1584,79050,0.001,20.73790916442871,50.0,-5.381806800000001,,
149,530,79400,0.06907153993844986,1588,79250,0.001,20.713717498779296,50.0,-5.327794720000002,,
,,79500,0.0652428612112999,,79350,0.001,20.778206634521485,,,-5.1281357,50.0
149,532,79600,0.056591758280992506,1592,79450,0.001,20.705730209350588,50.0,-5.33455042,,
149,533,79800,0.060435146018862726,1596,79650,0.001,20.71172752380371,50.0,-5.28131548,,
,,80000,0.061706188544631,,79850,0.001,20.742488555908203,,,-5.18394695,50.0
149,535,80000,,1600,,,,50.0,-5.23359821,,
149,536,80200,0.06107884265482426,1604,80050,0.001,20.732559356689453,50.0,-5.236257589999999,,
149,537,80400,0.05910182416439056,1608,80250,0.001,20.72414894104004,50.0,-5.30040019,,
,,80500,0.059224881157279016,,80350,0.001,20.742494888305664,,,-5.048549499999999,50.0
149,538,80600,0.06383891567587853,1612,80450,0.001,20.792576599121094,50.0,-5.3082856099999995,,
149,539,80800,0.06985482193529606,1616,80650,0.001,20.75314125061035,50.0,-5.2636227600000005,,
,,81000,0.06371368631720543,,80850,0.001,20.777954788208007,,,-5.061086999999999,50.0
149,541,81000,,1620,,,,50.0,-5.1861154,,
149,542,81200,0.06064748667180538,1624,81050,0.001,20.82999183654785,50.0,-5.185016839999999,,
149,543,81400,0.06893787413835525,1628,81250,0.001,20.807506256103515,50.0,-5.17726668,,
,,81500,0.0915338908880949,,81350,0.001,20.75012535095215,,,-5.2234275000000014,50.0
149,545,81600,0.058998395688831806,1632,81450,0.001,20.817132568359376,50.0,-5.17197645,,
149,546,81800,0.05881540432572365,1636,81650,0.001,20.785989074707032,50.0,-5.205345469999998,,
,,82000,0.11299753911793232,,81850,0.001,20.78371566772461,,,-5.1227351500000005,50.0
149,548,82000,,1640,,,,50.0,-5.32372171,,
149,549,82200,0.0680547209829092,1644,82050,0.001,20.79598175048828,50.0,-5.32469413,,
149,550,82400,0.05631562255322933,1648,82250,0.001,20.7669766998291,50.0,-5.215222310000001,,
,,82500,0.0617591417580843,,82350,0.001,20.70681137084961,,,-5.2089333,50.0
149,552,82600,0.059775802791118625,1652,82450,0.001,20.883498229980468,50.0,-5.17108469,,
149,553,82800,0.06404642686247826,1656,82650,0.001,20.804505004882813,50.0,-5.1829518000000006,,
,,83000,0.05687625765800476,,82850,0.001,20.797843856811525,,,-5.0889719499999995,50.0
149,555,83000,,1660,,,,50.0,-5.10893523,,
149,556,83200,0.06117100417613983,1664,83050,0.001,20.796337814331054,50.0,-5.03687873,,
149,557,83400,0.06036235757172108,1668,83250,0.001,20.852947311401365,50.0,-5.035756040000001,,
,,83500,0.05130747728049755,,83350,0.001,20.924156799316407,,,-5.15655935,50.0
149,559,83600,0.05804107286036014,1672,83450,0.001,20.790490875244142,50.0,-4.978067890000001,,
149,560,83800,0.05887322664260864,1676,83650,0.001,20.756092681884766,50.0,-4.8783414800000005,,
,,84000,0.056929991468787196,,83850,0.001,20.810821685791016,,,-5.186752950000001,50.0
149,562,84000,,1680,,,,50.0,-4.9548617,,
149,563,84200,0.05627097174525261,1684,84050,0.001,20.881488189697265,50.0,-4.90108678,,
149,564,84400,0.05182108350098133,1688,84250,0.001,20.80606643676758,50.0,-4.89282766,,
,,84500,0.056290047392249104,,84350,0.001,20.898162384033203,,,-5.168371949999999,50.0
149,566,84600,0.060747447907924655,1692,84450,0.001,20.806028366088867,50.0,-4.8787282,,
149,567,84800,0.05865770168602467,1696,84650,0.001,20.8454549407959,50.0,-4.8702887399999994,,
,,85000,0.08710523150861263,,84850,0.001,20.86494438171387,,,-5.087342050000001,50.0
149,568,85000,,1700,,,,50.0,-4.86191125,,
149,569,85200,0.054514956250786784,1704,85050,0.001,20.81579933166504,50.0,-4.8964665300000005,,
149,570,85400,0.06586364336311817,1708,85250,0.001,20.792566146850586,50.0,-4.883136599999999,,
,,85500,0.07243370726704597,,85350,0.001,20.88515121459961,,,-5.049001649999999,50.0
149,572,85600,0.07030507482588291,1712,85450,0.001,20.908415145874024,50.0,-4.926033469999999,,
149,573,85800,0.057593914717435836,1716,85650,0.001,20.826337356567382,50.0,-4.9273916,,
,,86000,0.05669051766395569,,85850,0.001,20.88524398803711,,,-5.55365905,50.0
149,574,86000,,1720,,,,50.0,-4.9507683,,
149,575,86200,0.06050001695752144,1724,86050,0.001,20.9308829498291,50.0,-4.95815892,,
149,576,86400,0.0820274019241333,1728,86250,0.001,20.912263793945314,50.0,-4.9741275300000005,,
,,86500,0.06409580335021019,,86350,0.001,20.944670028686524,,,-5.196178800000001,50.0
149,578,86600,0.06210288114845753,1732,86450,0.001,20.8703369140625,50.0,-4.96569253,,
149,579,86800,0.0570253448933363,1736,86650,0.001,20.96960304260254,50.0,-4.957487820000001,,
,,87000,0.059338153898715974,,86850,0.001,20.859363555908203,,,-4.99549575,50.0
149,581,87000,,1740,,,,50.0,-4.80457434,,
149,582,87200,0.06078062415122986,1744,87050,0.001,20.946307907104494,50.0,-4.76448207,,
149,583,87400,0.055052288845181464,1748,87250,0.001,20.892309799194337,50.0,-4.79568664,,
,,87500,0.06091902777552605,,87350,0.001,20.861810913085936,,,-5.315808049999999,50.0
149,585,87600,0.05900675281882286,1752,87450,0.001,20.881098403930665,50.0,-4.80245224,,
149,586,87800,0.07044837325811386,1756,87650,0.001,20.936183547973634,50.0,-4.77856181,,
,,88000,0.1105766075849533,,87850,0.001,20.841842346191406,,,-5.286216049999999,50.0
149,588,88000,,1760,,,,50.0,-4.80155903,,
149,589,88200,0.057379825115203856,1764,88050,0.001,20.88333381652832,50.0,-4.833764209999999,,
149,590,88400,0.06118680693209171,1768,88250,0.001,20.941647567749023,50.0,-4.82653405,,
,,88500,0.055029881000518796,,88350,0.001,20.99128517150879,,,-5.1782957,50.0
149,591,88600,0.06807435236871243,1772,88450,0.001,20.849567184448244,50.0,-4.837908949999999,,
149,593,88800,0.056449693366885184,1776,88650,0.001,20.974977722167967,50.0,-4.93929339,,
,,89000,0.059538478478789326,,88850,0.001,20.904679260253907,,,-5.33760845,50.0
149,594,89000,,1780,,,,50.0,-4.964370850000001,,
149,595,89200,0.056748351976275445,1784,89050,0.001,21.001979598999025,50.0,-4.94701238,,
149,597,89400,0.05919384337961674,1788,89250,0.001,20.919315338134766,50.0,-5.01365905,,
,,89500,0.056425021067261695,,89350,0.001,20.890048446655275,,,-5.24399215,50.0
149,598,89600,0.06361829452216625,1792,89450,0.001,20.934945373535157,50.0,-4.990176610000001,,
149,599,89800,0.059501895233988765,1796,89650,0.001,20.952533187866212,50.0,-4.975830790000001,,
,,90000,0.053111886605620384,,89850,0.001,20.943423461914062,,,-5.401751000000001,50.0
149,601,90000,,1800,,,,50.0,-5.08213937,,
149,602,90200,0.057932203188538554,1804,90050,0.001,20.90716537475586,50.0,-5.01226332,,
