train/learning_rate,train/n_updates,train/critic_loss,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/actor_loss,rollout/ep_rew_mean,time/fps,eval/mean_reward,eval/mean_ep_length
0.001,670837,1.4137163016796113,700,998.03,5325,671888,-44.91645076751709,340.69272544,126,,
0.001,674837,1.4468767016530037,,,,675000,-45.643823959350584,,,822.2528661608696,1000.0
,,,704,998.03,5374,675888,,329.45196160000006,125,,
0.001,677707,1.7815080575048923,708,986.73,5398,678758,-45.93203340148926,333.96024536000004,125,,
0.001,679707,1.791081562936306,,,,680000,-46.2369642868042,,,821.1464866399765,1000.0
0.001,681707,1.6077988167405128,712,986.73,5447,682758,-46.41442850494385,342.31848058,125,,
0.001,684707,1.8174354254007339,,,,685000,-46.79374230194092,,,719.2161319255829,1000.0
0.001,685707,1.7404713100492955,716,986.73,5497,686758,-46.783305374145506,348.0481834599999,124,,
0.001,689707,1.6641878444552423,,,,690000,-47.268077529907224,,,783.2557731807232,1000.0
,,,720,987.01,5545,690758,,345.1564935199999,124,,
0.001,693707,1.4427754586040973,724,987.01,5575,694758,-47.2681576385498,349.4995053,124,,
0.001,694707,1.7195387061834335,,,,695000,-47.251516876220705,,,822.5512483596801,1000.0
0.001,697707,1.3244077208936214,728,987.01,5622,698758,-47.45694075775147,357.36350702999994,124,,
0.001,699897,1.3260167663034639,,,,700000,-47.37865227147152,,,769.8597562611103,1000.0
0.001,700897,1.4965816797316074,732,978.91,5663,701948,-47.591165466308595,358.27139747,123,,
0.001,704897,1.37076020398736,,,,705000,-47.627920669555664,,,886.3460403770208,1000.0
,,,736,978.91,5708,705948,,374.56491995000005,123,,
0.001,708897,1.3810255952477455,740,978.91,5740,709948,-48.074663307189944,376.26763671999987,123,,
0.001,709897,1.391549126982689,,,,710000,-48.162221542358395,,,848.3584887951613,1000.0
0.001,712897,1.3229988862276076,744,978.91,5786,713948,-48.50134596252441,378.13558186,123,,
0.001,714897,1.3136088311970233,,,,715000,-48.651996101379396,,,887.5586616337299,1000.0
0.001,716897,1.4135139894783497,748,978.91,5833,717948,-48.9937142868042,378.63536938,123,,
0.001,719913,1.2948374075889588,,,,720000,-49.39507735443115,,,798.0388243973255,1000.0
,,,752,969.07,5872,720964,,375.8027235,122,,
0.001,723913,1.293704395055771,756,969.07,5903,724964,-49.86803787994385,383.38372183000007,122,,
0.001,724913,1.4983243108391762,,,,725000,-49.93987567901611,,,920.5486893236637,1000.0
0.001,727913,1.2983219011723994,760,969.07,5948,728964,-50.52941864013672,393.55813035,122,,
0.001,729913,1.3894560450017452,,,,730000,-50.648149078369144,,,936.5632618784905,1000.0
0.001,731913,1.3869400632083415,764,969.07,5995,732964,-51.29639353942871,403.6243160899999,122,,
0.001,734913,1.4222701634764672,,,,735000,-51.41245258331299,,,833.2578242778778,1000.0
0.001,735913,1.3250199513733387,768,969.07,6041,736964,-51.395800651550296,409.54757214999995,121,,
0.001,739913,1.6030322904586791,,,,740000,-51.44599028015137,,,897.8338432490825,1000.0
,,,772,969.07,6087,740964,,420.75492368,121,,
0.001,743112,1.6535919048079295,776,956.22,6112,743679,-51.723831520080566,417.61387178999996,121,,
0.001,744628,1.5406910446882247,,,,745000,-51.77819164276123,,,914.8792315363884,1000.0
0.001,746628,1.710375746190548,780,956.22,6155,747679,-51.83388301849365,423.93343756,121,,
0.001,749628,1.5739359051585198,,,,750000,-52.10694049072266,,,907.4174607738853,1000.0
0.001,750628,1.4744007297158241,784,957.91,6201,751679,-52.13897797393799,428.04583519999994,121,,
0.001,754628,1.4462019426822663,,,,755000,-52.64494125366211,,,846.4266453325748,1000.0
,,,788,957.91,6247,755679,,442.60873119999997,120,,
0.001,758628,1.5421390476226806,792,957.91,6279,759679,-53.00524348449707,458.9388788799999,120,,
0.001,759628,1.6799574768543244,,,,760000,-53.06279697418213,,,830.3656854569912,1000.0
0.001,762628,1.8829350747168063,796,957.91,6324,763679,-53.44011462402344,460.46680889,120,,
0.001,764628,1.925679263472557,,,,765000,-53.36718564605713,,,803.7164694428444,1000.0
0.001,766628,1.6050980584323407,800,957.91,6370,767679,-53.734794952392576,461.07774383000003,120,,
0.001,769628,1.7662644982933997,,,,770000,-53.81203729248047,,,830.0615837991238,1000.0
0.001,770628,1.7564099686145782,804,957.91,6416,771679,-53.92279112243652,480.3340525,120,,
0.001,774628,1.530383618056774,,,,775000,-54.00482050323486,,,832.4015831768513,1000.0
,,,808,969.21,6463,775679,,486.9861581,120,,
0.001,778628,1.7122664079368115,812,963.58,6493,779116,-54.129339881896975,487.1722453,119,,
0.001,779065,2.004553587403941,,,,780000,-53.89802281790917,,,848.792791479826,1000.0
0.001,782065,1.4817046076655387,816,963.58,6536,783116,-54.38697301483154,489.73446118,119,,
0.001,784065,1.6329603631198406,,,,785000,-54.44165972900391,,,886.0391167461872,1000.0
0.001,786065,1.834028383553028,820,963.58,6583,787116,-54.48343276977539,507.20582236,119,,
0.001,789065,1.741003918737173,,,,790000,-54.35519145202637,,,907.4309085786342,1000.0
0.001,790065,1.7369931052327157,824,963.58,6628,791116,-54.35674086761475,510.16637065000003,119,,
0.001,794065,1.9467810491919517,,,,795000,-54.52922833251953,,,865.4898673325777,1000.0
,,,828,963.58,6675,795116,,511.22506830000003,119,,
0.001,798065,1.985704248189926,832,971.68,6706,799116,-54.32039435577393,514.96190858,119,,
0.001,799065,1.9463197453022003,,,,800000,-54.21383680725098,,,829.4490126907825,1000.0
0.001,802065,1.7942446254193782,836,971.68,6753,803116,-53.98626974487305,514.9356724600001,118,,
0.001,804065,1.8454206570088862,,,,805000,-53.80920457458496,,,805.0784776717425,1000.0
0.001,806065,1.7540074044167995,840,971.68,6799,807116,-53.93909143829346,515.7412328400001,118,,
0.001,809065,1.622456762224436,,,,810000,-53.72910697174072,,,835.1922806680202,1000.0
0.001,810065,1.6280700919926168,844,971.68,6847,811116,-53.656304344177244,513.34596085,118,,
0.001,814065,1.6819011603295804,,,,815000,-53.801243026733395,,,891.1263987958431,1000.0
,,,848,971.68,6894,815116,,518.0171175800001,118,,
0.001,818065,1.6534649044126273,852,981.52,6925,819116,-53.86837448120117,528.9226715099999,118,,
0.001,819065,1.5031968382298946,,,,820000,-53.7401091003418,,,736.1688959270716,1000.0
0.001,822065,1.294530944108963,856,981.52,6972,823116,-53.84506646728516,526.94878677,118,,
0.001,824065,1.5997340572476386,,,,825000,-53.923341598510746,,,863.0410159766674,1000.0
0.001,826065,1.3672238642722367,860,981.52,7019,827116,-54.00725104522705,525.7039415,117,,
0.001,829065,1.4454688012003898,,,,830000,-53.974100532531736,,,876.219270503521,1000.0
0.001,830065,1.5576803732216358,864,981.52,7066,831116,-54.14011468505859,524.73255494,117,,
0.001,834065,1.328096128642559,,,,835000,-54.69603363037109,,,852.7836107432843,1000.0
,,,868,981.52,7113,835116,,525.3724976,117,,
0.001,838065,1.2516754818558693,872,981.52,7144,839116,-55.01838829040528,525.46926007,117,,
0.001,839065,1.1799092433452607,,,,840000,-55.05318015289306,,,812.231670448184,1000.0
0.001,842065,1.1121080348789691,876,994.37,7190,843116,-55.26939482116699,538.3314264,117,,
0.001,844065,1.1877771979123355,,,,845000,-55.309711769104005,,,913.7654918104411,1000.0
0.001,846065,1.229609863013029,880,994.37,7235,847116,-55.53075267028809,538.64988234,117,,
0.001,849065,1.3092256100177766,,,,850000,-55.91960738372803,,,906.4137722074986,1000.0
0.001,850065,1.1784059777110816,884,994.37,7279,851116,-56.04340167236328,540.7721535800001,116,,
0.001,854065,1.2461917400062084,,,,855000,-56.31833689117432,,,841.9220429241657,1000.0
,,,888,994.37,7324,855116,,537.6411017,116,,
0.001,858065,1.1303014067262411,892,994.37,7354,859116,-56.56428674316406,539.91978873,116,,
0.001,859065,1.231661257997155,,,,860000,-56.65933366394043,,,935.9005383491516,1000.0
0.001,862065,1.0426826317161322,896,994.37,7398,863116,-57.344688598632814,543.75012508,116,,
0.001,864065,1.206996486902237,,,,865000,-57.537016609191895,,,924.4352023601532,1000.0
0.001,866065,1.2497234979420901,900,994.37,7443,867116,-57.64237175750733,546.7630465200001,116,,
0.001,869263,1.3773849045086388,,,,870000,-57.52455613107392,,,885.2051524281502,1000.0
,,,904,986.35,7482,870314,,543.38963602,116,,
0.001,873263,1.4423767475485803,908,986.35,7512,874314,-57.69735157012939,544.8576615200001,116,,
0.001,874263,1.3444713374972344,,,,875000,-57.63717247009277,,,891.5174886167049,1000.0
0.001,877263,1.5167705518305301,912,991.98,7558,878314,-57.65408087921143,548.91076642,116,,
0.001,879263,1.3866207047253847,,,,880000,-57.65285878753662,,,872.1004555761814,1000.0
0.001,881263,1.5766492427885532,916,991.98,7604,882314,-57.66232847595215,550.05243852,116,,
0.001,884263,1.4988987453877927,,,,885000,-57.61856326293945,,,892.9323115587234,1000.0
0.001,885263,1.6796645819693803,920,991.98,7651,886314,-57.456200798034665,550.56241891,115,,
0.001,889263,1.3953866425603627,,,,890000,-57.40102745819092,,,892.1680474162101,1000.0
,,,924,991.98,7696,890314,,550.42979157,115,,
0.001,893263,1.3862384467720985,928,991.98,7727,894314,-57.10810140228271,549.2721648600001,115,,
0.001,894263,1.1469767095893622,,,,895000,-56.99132009124756,,,871.5224441558123,1000.0
0.001,897263,1.2110966818183662,932,991.98,7773,898314,-56.77801450347901,549.92641223,115,,
0.001,899263,1.3278598134219646,,,,900000,-56.67314651489258,,,875.5116999149323,1000.0
0.001,901263,1.319042150646448,936,991.98,7818,902314,-56.604236373901365,551.35433769,115,,
0.001,904263,1.1327614433765412,,,,905000,-56.58205728149414,,,916.7702465474606,1000.0
0.001,905263,1.138152154967189,940,991.98,7862,906314,-56.575053688049316,553.2203946300001,115,,
0.001,909263,1.0424570111334324,,,,910000,-56.62423996734619,,,845.454497718811,1000.0
,,,944,991.98,7905,910314,,555.57614391,115,,
0.001,913263,1.3063625643998384,948,991.98,7933,914314,-56.61390985107422,558.7580535000001,115,,
0.001,914263,1.4437608432918787,,,,915000,-56.594244689941405,,,880.952014708519,1000.0
0.001,917263,1.138188302949071,952,991.98,7979,918314,-56.789815589904784,561.47343984,115,,
0.001,919263,1.2161270187348128,,,,920000,-56.597230453491214,,,830.0132117807865,1000.0
0.001,921263,1.2220443319380283,956,991.98,8025,922314,-56.50035524749756,562.4895199000001,114,,
0.001,924654,1.2709133777472064,,,,925000,-56.293203373344575,,,824.0374231338501,1000.0
,,,960,985.89,8066,925705,,557.84935336,114,,
0.001,928654,1.1044135094136,964,985.89,8097,929705,-56.4489126663208,556.21411185,114,,
0.001,929654,1.2887268485873937,,,,930000,-56.25120227050781,,,838.5027240306139,1000.0
0.001,932654,1.115941010698676,968,985.89,8144,933705,-56.37688359832764,554.78755544,114,,
0.001,934654,1.0569136889874935,,,,935000,-56.25430193328857,,,887.695799010992,1000.0
0.001,936654,0.9733443644195795,972,985.89,8190,937705,-56.333525047302246,552.26002041,114,,
0.001,939654,1.1654821485877036,,,,940000,-56.49873477935791,,,862.1853572309017,1000.0
0.001,940654,1.1807956842333078,976,983.86,8234,941502,-56.585259437561035,550.99508964,114,,
0.001,944451,1.207321955576539,,,,945000,-56.655546699523924,,,895.8840278208256,1000.0
,,,980,983.86,8279,945502,,550.44585468,114,,
0.001,948451,1.3593203613311053,984,983.86,8311,949502,-56.77286002349854,548.38105378,114,,
0.001,949451,1.415937278866768,,,,950000,-56.75191883850098,,,841.4354326426983,1000.0
0.001,952451,1.5965060234814883,988,983.86,8358,953502,-56.54229222106934,550.9566178700001,114,,
0.001,954451,1.5862984084486962,,,,955000,-56.082627227783206,,,810.387391781807,1000.0
0.001,956451,1.6586482074558735,992,983.86,8404,957502,-55.95589009857178,546.9311566800001,113,,
0.001,959451,1.6050580534338952,,,,960000,-55.64463174438477,,,825.6970329031349,1000.0
0.001,960451,1.4314336179941893,996,983.86,8451,961502,-55.64999201202392,541.77404383,113,,
0.001,964451,1.6478193025738002,,,,965000,-55.1713551864624,,,759.5685154438019,1000.0
,,,1000,983.86,8498,965502,,538.7370362300001,113,,
0.001,968451,1.4797074784487485,1004,991.88,8529,969502,-54.81512590789795,541.2812302899999,113,,
0.001,969451,1.396792923361063,,,,970000,-54.812699737548826,,,771.6873993337155,1000.0
0.001,972451,1.8301221888065338,1008,991.88,8573,973502,-54.565000579833985,538.78340802,113,,
0.001,974451,1.8081464826613665,,,,975000,-54.39833438110352,,,775.5827376544476,1000.0
0.001,976451,1.6036506825834513,1012,991.88,8618,977502,-54.25972213745117,534.5558609499999,113,,
0.001,979451,1.8141749221384524,,,,980000,-54.030969688415524,,,777.7245579481125,1000.0
0.001,980451,1.9756607946306468,1016,991.88,8664,981502,-54.08834055328369,531.01798274,113,,
0.001,984451,1.7128477633446455,,,,985000,-53.5266175994873,,,787.857152402401,1000.0
,,,1020,991.88,8712,985502,,528.17660044,113,,
0.001,988451,1.7446812093406916,1024,991.88,8742,989502,-53.10604232025146,525.61266787,113,,
0.001,989451,1.8298628572672606,,,,990000,-53.14652156829834,,,696.2556250602007,1000.0
0.001,992451,1.9052045194655656,1028,991.88,8788,993502,-52.7912059173584,511.6837671999999,113,,
0.001,994451,1.8647384500056505,,,,995000,-52.661795669555666,,,588.964741538465,1000.0
0.001,996451,1.9472555767446755,1032,991.88,8834,997502,-52.07731601715088,504.9902529699999,112,,
0.001,999451,2.0171527816951276,,,,1000000,-51.51567696380615,,,757.523734882474,1000.0
0.001,1000451,2.1468918513953685,1036,991.88,8878,1001502,-51.35946443939209,498.3518629800001,112,,
0.001,1004451,1.9213050660192967,,,,1005000,-50.511821472167966,,,601.9472824186087,1000.0
,,,1040,991.88,8922,1005502,,489.92270079,112,,
0.001,1008451,1.7841684703081846,1044,991.88,8951,1009502,-50.46553302001953,486.72437900999995,112,,
0.001,1009451,1.9039375453442335,,,,1010000,-50.55322792053223,,,844.8715650737286,1000.0
0.001,1012451,1.8454130417406558,1048,991.88,8998,1013502,-50.538312026977536,482.83401260999995,112,,
0.001,1014451,1.6336332730352878,,,,1015000,-50.648520332336425,,,793.8768160521984,1000.0
0.001,1016451,1.7818802942484617,1052,991.88,9047,1017502,-50.58399050140381,480.5645871,112,,
0.001,1019451,1.5886808957904577,,,,1020000,-50.597488456726076,,,704.4360044777393,1000.0
0.001,1020451,1.6011153803914786,1056,991.88,9094,1021502,-50.71477355957031,476.5466787499999,112,,
0.001,1024451,1.4557123155295848,,,,1025000,-50.46065538787842,,,580.5816411018371,1000.0
,,,1060,997.97,9140,1025502,,478.8252964199999,112,,
0.001,1028451,1.7115237619876862,1064,997.97,9170,1029502,-50.37827169036865,476.51757813999996,112,,
0.001,1029451,1.9148306261599064,,,,1030000,-50.28632432556152,,,802.0296659290791,1000.0
0.001,1032451,1.8478641624301673,1068,997.97,9217,1033502,-50.476366119384764,474.3921152800001,112,,
0.001,1034451,1.7679360451698303,,,,1035000,-50.51953413391113,,,776.9105833783746,1000.0
0.001,1036451,1.5907785192579031,1072,997.97,9262,1037502,-50.3571713104248,471.82557613999995,112,,
0.001,1039451,1.6429039109796286,,,,1040000,-50.70406486511231,,,775.5226971387863,1000.0
0.001,1040451,1.5570392568260432,1076,1000.0,9307,1041502,-50.722513351440426,470.07821457000006,111,,
0.001,1044451,1.4944396436959506,,,,1045000,-50.955296936035154,,,762.0722562685609,1000.0
,,,1080,1000.0,9352,1045502,,467.34768923999997,111,,
0.001,1048451,1.413182437464595,1084,1000.0,9382,1049502,-51.338434394836426,464.3948279,111,,
0.001,1049451,1.4526252452880144,,,,1050000,-51.385920837402345,,,845.2415575891733,1000.0
0.001,1052451,1.2948790757805109,1088,1000.0,9430,1053502,-51.576253700256345,463.69587584,111,,
0.001,1054451,1.5185534677505492,,,,1055000,-51.72121559143066,,,816.5613550364972,1000.0
0.001,1056451,1.6083443630486727,1092,1000.0,9477,1057502,-51.72274756622314,463.4516842900001,111,,
0.001,1059451,1.5652081158906221,,,,1060000,-51.85696955871582,,,802.7452559381724,1000.0
0.001,1060451,1.46643369525671,1096,1000.0,9523,1061502,-51.9402854385376,463.36347471,111,,
0.001,1064451,1.5172601339519023,,,,1065000,-52.356227409362795,,,858.3048060670495,1000.0
,,,1100,1000.0,9569,1065502,,461.73612692,111,,
0.001,1068451,1.3838183017522097,1104,1000.0,9601,1069502,-52.80014643859863,462.29908344,111,,
0.001,1069451,1.4513561924546956,,,,1070000,-52.9495191116333,,,910.7664253592491,1000.0
0.001,1072451,1.4162604678720236,1108,1000.0,9645,1073502,-53.53143976593017,465.49950189000003,111,,
0.001,1074451,1.6239323868006468,,,,1075000,-53.824637649536136,,,842.8991486608982,1000.0
0.001,1076451,1.386626647621393,1112,1000.0,9689,1077502,-53.9665860824585,469.86264405000003,111,,
0.001,1079451,1.565570695117116,,,,1080000,-54.39268276977539,,,880.982377743721,1000.0
0.001,1080451,1.3716640824079513,1116,1000.0,9733,1081502,-54.61518968963623,471.9222085200001,111,,
0.001,1084451,1.4817545382529498,,,,1085000,-54.84898419189453,,,865.0041738629341,1000.0
,,,1120,1000.0,9776,1085502,,474.4173167199999,111,,
0.001,1088451,1.8293548517972231,1124,1000.0,9806,1089502,-55.07519770050049,476.42601338000003,111,,
0.001,1089451,1.8083750362694264,,,,1090000,-55.024888404846195,,,818.6603038057685,1000.0
0.001,1092451,1.985896502673626,1128,1000.0,9852,1093502,-54.963926773071286,489.2424406900001,110,,
0.001,1094451,1.8113301006853582,,,,1095000,-54.91028314971924,,,899.4946752905846,1000.0
0.001,1096451,1.6582265167683363,1132,1000.0,9898,1097502,-54.95024920654297,495.89360005000003,110,,
0.001,1099451,1.9163423741608858,,,,1100000,-55.17948106384277,,,803.3173088133335,1000.0
0.001,1100451,2.0368676334470512,1136,1000.0,9943,1101502,-55.21868947601318,502.39765258,110,,
0.001,1104451,1.8045773867666721,,,,1105000,-55.85048070526123,,,879.4682836800814,1000.0
,,,1140,1000.0,9988,1105502,,509.99029827000004,110,,
0.001,1108451,1.5901402832120657,1144,1000.0,10017,1109502,-56.33407698059082,514.00910533,110,,
0.001,1109451,1.709867882475257,,,,1110000,-56.41264924621582,,,808.3700135141611,1000.0
0.001,1112451,1.7093879592567682,1148,1000.0,10062,1113502,-56.5265090637207,517.5968128399999,110,,
0.001,1114451,2.162811216801405,,,,1115000,-56.31469352722168,,,715.1249799966812,1000.0
0.001,1116451,2.4821321811378003,1152,1000.0,10107,1117502,-56.24289151763916,518.3696331299999,110,,
0.001,1119451,2.6375826814025642,,,,1120000,-56.00681950378418,,,630.7981522917747,1000.0
0.001,1120451,2.217406358972192,1156,1000.0,10152,1121502,-55.925953689575195,520.90579811,110,,
0.001,1124451,1.7940249316990375,,,,1125000,-56.08508454895019,,,795.9524844527244,1000.0
,,,1160,1000.0,10200,1125502,,522.5132786500001,110,,
0.001,1128451,2.070094343751669,1164,1000.0,10232,1129502,-55.67514547729492,523.26913905,110,,
0.001,1129451,2.1324761901795863,,,,1130000,-55.45614121246338,,,827.8823872327805,1000.0
0.001,1132451,2.0935326864868404,1168,1000.0,10279,1133502,-55.11350309753418,514.3950917999999,110,,
0.001,1134451,1.9468927701562644,,,,1135000,-54.89969268035889,,,791.810265058279,1000.0
0.001,1136451,2.563469774439931,1172,1000.0,10325,1137502,-54.59109770965576,515.88920499,110,,
0.001,1139451,2.59854162722826,,,,1140000,-54.00958853149414,,,760.5448123097419,1000.0
0.001,1140451,2.565433138638735,1176,1000.0,10373,1141502,-53.86598000335693,513.13350271,110,,
0.001,1144451,2.3433088505119084,,,,1145000,-53.8250573348999,,,862.3819847524167,1000.0
,,,1180,1000.0,10419,1145502,,513.2316071900001,109,,
0.001,1148451,2.390258705869317,1184,1000.0,10450,1149502,-53.811616386413576,512.92281429,109,,
0.001,1149451,2.3858797750771044,,,,1150000,-53.72530223846436,,,343.85649733543397,1000.0
0.001,1152451,2.5395319807678463,1188,1000.0,10495,1153502,-53.29167545318604,508.3418035200001,109,,
0.001,1154451,2.831944968730211,,,,1155000,-53.1990302810669,,,797.495348212123,1000.0
0.001,1156451,2.573160520806909,1192,1000.0,10541,1157502,-52.92543035888672,506.23598640999995,109,,
0.001,1159451,2.371641902953386,,,,1160000,-52.660528968811036,,,710.9898211032153,1000.0
0.001,1160451,2.6124039548486473,1196,1000.0,10588,1161502,-52.598683738708495,504.66123167999996,109,,
0.001,1164451,2.396795422524214,,,,1165000,-52.2446410446167,,,767.2006715238094,1000.0
,,,1200,1000.0,10633,1165502,,502.66157175000006,109,,
0.001,1168451,2.380975953757763,1204,1000.0,10665,1169502,-51.98732032012939,497.70577847,109,,
0.001,1169451,1.822694934234023,,,,1170000,-51.897846641540525,,,869.5703814268112,1000.0
0.001,1172451,2.366512206926942,1208,1000.0,10711,1173502,-52.01330767822266,493.61146575000004,109,,
0.001,1174451,2.2457190160155296,,,,1175000,-51.81242666625977,,,791.8892548710107,1000.0
0.001,1176451,2.3548211623728275,1212,1000.0,10759,1177502,-51.96310074615479,488.99326792000005,109,,
0.001,1179451,2.3889093353152275,,,,1180000,-51.56270520019531,,,872.0780004680157,1000.0
0.001,1180451,2.2844920671731233,1216,1000.0,10808,1181502,-51.51053242492676,486.26551453,109,,
0.001,1184451,2.435631799325347,,,,1185000,-51.75807469940185,,,798.7337384909391,1000.0
,,,1220,1000.0,10855,1185502,,485.46336217,109,,
0.001,1188451,2.154680253908038,1224,1000.0,10887,1189502,-52.19076202392578,485.28094095999995,109,,
0.001,1189451,2.708648133739829,,,,1190000,-52.255878868103025,,,784.0825025558472,1000.0
0.001,1192451,2.4608449494093656,1228,1000.0,10937,1193502,-52.12583935546875,485.1867897300001,109,,
0.001,1194451,2.3074811010360716,,,,1195000,-52.41151584625244,,,701.5009793758393,1000.0
0.001,1196451,2.476913413375616,1232,1000.0,10984,1197502,-52.34162107849121,484.0022498099999,109,,
0.001,1199451,2.3795608207434418,,,,1200000,-52.748967475891114,,,736.0700459122658,1000.0
0.001,1200451,2.492212615966797,1236,1000.0,11028,1201502,-52.54176117706299,482.45978567000003,108,,
0.001,1204451,2.2843001123815774,,,,1205000,-52.923148002624515,,,704.8757046699524,1000.0
,,,1240,1000.0,11074,1205502,,479.26516598,108,,
0.001,1208451,2.051926142722368,1244,1000.0,11103,1209502,-52.8578203125,476.37608828,108,,
0.001,1209451,2.118553334385157,,,,1210000,-52.682828674316404,,,684.6541119158268,1000.0
0.001,1212451,1.8293604039996862,1248,1000.0,11148,1213502,-52.317419624328615,471.71051626,108,,
0.001,1214451,1.920402005970478,,,,1215000,-51.97836584472656,,,685.8472831219435,1000.0
0.001,1216451,1.8661590244472026,1252,1000.0,11193,1217502,-52.13806771087646,471.42867812000003,108,,
0.001,1219451,1.780531641408801,,,,1220000,-51.84299881744385,,,804.962540230155,1000.0
0.001,1220451,1.8878771519511939,1256,1000.0,11237,1221502,-51.94601518249512,470.5859700400001,108,,
0.001,1224451,1.879251829534769,,,,1225000,-51.51976678466797,,,723.0036972820759,1000.0
,,,1260,1000.0,11281,1225502,,467.64110709999994,108,,
0.001,1228451,1.6498303377330303,1264,1000.0,11310,1229502,-51.16099494171142,466.8454896399999,108,,
0.001,1229451,1.9775895500034093,,,,1230000,-51.08806486511231,,,723.8194106787444,1000.0
0.001,1232451,1.7156674227565527,1268,1000.0,11355,1233502,-51.42875096893311,475.36671893000005,108,,
0.001,1234451,1.9956044762432574,,,,1235000,-51.23339376068115,,,769.8014356940985,1000.0
0.001,1236451,1.8911397921591997,1272,1000.0,11400,1237502,-51.10751993560791,474.06432838999996,108,,
0.001,1239451,1.7036300653666259,,,,1240000,-50.999972755432125,,,790.2244548141956,1000.0
0.001,1240451,1.8063222209811212,1276,1000.0,11448,1241502,-50.9712010269165,477.16541155000016,108,,
0.001,1244451,1.7855198337882756,,,,1245000,-50.99869255065918,,,696.1129575282336,1000.0
,,,1280,1000.0,11496,1245502,,476.22683571,108,,
0.001,1248451,1.646969309180975,1284,1000.0,11527,1249502,-50.88323163604736,477.71124748999995,108,,
0.001,1249451,1.6427210402339696,,,,1250000,-51.027429191589356,,,799.4457419991493,1000.0
0.001,1252451,1.9173599952459335,1288,1000.0,11574,1253502,-50.99712924194336,481.4586298499999,108,,
0.001,1254451,1.6946433332264423,,,,1255000,-50.89313829803467,,,812.926959836483,1000.0
0.001,1256451,1.9207580601274967,1292,1000.0,11619,1257502,-50.851202842712404,484.22107586999994,108,,
0.001,1259451,1.9933868667334318,,,,1260000,-50.77243968963623,,,821.5842111736536,1000.0
0.001,1260451,1.8181155868172645,1296,1000.0,11663,1261502,-51.13992612457275,486.95227678000003,108,,
0.001,1264451,1.9184606193304061,,,,1265000,-51.3369711227417,,,702.4483457148075,1000.0
,,,1300,1000.0,11707,1265502,,489.60206831999994,108,,
0.001,1268451,1.6548848855644465,1304,1000.0,11737,1269502,-51.363932815551756,493.27142155,108,,
0.001,1269451,1.6819159386456013,,,,1270000,-51.67319528961182,,,783.6469021201134,1000.0
0.001,1272451,1.5927035032063723,1308,1000.0,11781,1273502,-51.52149046325684,494.07538976,108,,
0.001,1274451,1.4761549934148788,,,,1275000,-51.787668243408206,,,841.2333237558603,1000.0
0.001,1276451,1.8972348872721194,1312,1000.0,11824,1277502,-52.12790698242188,496.71022846000005,108,,
0.001,1279451,2.218078679293394,,,,1280000,-52.10992872619629,,,815.143291825056,1000.0
0.001,1280451,2.3492434397637845,1316,1000.0,11868,1281502,-52.02576298522949,497.95581601,107,,
0.001,1284451,1.9414405348151922,,,,1285000,-52.29669306945801,,,791.6018108189106,1000.0
,,,1320,1000.0,11913,1285502,,497.2605527899999,107,,
0.001,1288451,1.8421454042047263,1324,1000.0,11943,1289502,-52.37655749511719,488.58687005,107,,
0.001,1289451,1.8959017375260592,,,,1290000,-52.22326279449463,,,769.4058973699808,1000.0
0.001,1292451,1.8834936231970787,1328,1000.0,11988,1293502,-52.187129890441895,489.10743163,107,,
0.001,1294451,1.9292064416408539,,,,1295000,-52.28225581359863,,,827.2755357533694,1000.0
0.001,1296451,2.028076414629817,1332,1000.0,12033,1297502,-52.48833391571045,490.1121663000001,107,,
0.001,1299451,2.088455451205373,,,,1300000,-52.39858104705811,,,867.1372241020202,1000.0
0.001,1300451,1.9495576519966125,1336,1000.0,12078,1301502,-52.75744184875488,490.74982419,107,,
0.001,1304451,2.460699066698551,,,,1305000,-52.59946507263184,,,722.5635035574436,1000.0
,,,1340,1000.0,12123,1305502,,491.77144959,107,,
0.001,1308451,2.5774024720191955,1344,1000.0,12152,1309502,-52.39660816955566,491.93157962,107,,
0.001,1309451,2.46847715626657,,,,1310000,-52.34063745880127,,,786.4466278672219,1000.0
0.001,1312451,2.7722316394746302,1348,1000.0,12194,1313502,-51.69508780670166,492.8275164899999,107,,
0.001,1314451,2.7924003047049046,,,,1315000,-51.49329232025146,,,783.4445659905672,1000.0
0.001,1316451,2.7369603561460973,1352,1000.0,12230,1317502,-51.18116064453125,490.0466239,107,,
0.001,1319451,2.419216180458665,,,,1320000,-50.96115893554688,,,747.7059927105904,1000.0
0.001,1320451,2.1471601871401074,1356,1000.0,12265,1321502,-50.71837403869629,487.77863643999996,107,,
0.001,1324451,2.493389236867428,,,,1325000,-50.28739094543457,,,761.8386959545314,1000.0
,,,1360,1000.0,12300,1325502,,485.67847373000006,107,,
0.001,1328451,2.6350169285088776,1364,1000.0,12324,1329502,-49.86354820251465,486.30799107,107,,
0.001,1329451,2.493544234588742,,,,1330000,-49.77637418365479,,,856.7439272433519,1000.0
0.001,1332451,2.9326604475528,1368,1000.0,12360,1333502,-50.04475347900391,483.83484398,107,,
0.001,1334451,3.315421882882714,,,,1335000,-49.70630668640137,,,726.6636072605849,1000.0
0.001,1336451,3.272570656210184,1372,1000.0,12395,1337502,-49.469656875610355,483.72938855,107,,
