rollout/ep_len_mean,train/critic_loss,time/episodes,train/learning_rate,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/fps,train/actor_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
,4.920540532112121,,0.001,,,200000,,-85.03414122009278,199971,1858.7892394077498,1000.0
971.16,4.775056463718414,232,0.001,1396.5328905400002,1560,203989,130,-86.29544775390625,202971,,
,4.648015942573547,,0.001,,,205000,,-86.8758950958252,204971,1810.9338955087587,946.4
973.4,4.442747047727142,236,0.001,1420.6089673000004,1590,207411,130,-88.40336323236401,206393,,
,5.168657883882522,,0.001,,,210000,,-89.36620274353028,209393,1803.4578412127448,1000.0
973.4,4.714561560869217,240,0.001,1442.9937610900001,1625,211411,130,-89.64069178771973,210393,,
,4.980794253587723,,0.001,,,215000,,-91.60380372619629,214393,1665.972059556842,811.5
973.4,,244,,1474.2498658599998,1654,215411,130,,,,
973.4,4.792501255989075,248,0.001,1517.8396829599997,1677,219411,130,-93.247591796875,218393,,
,5.497602116584778,,0.001,,,220000,,-93.48888703918458,219393,2038.711075464636,1000.0
979.64,5.24088369178772,252,0.001,1557.61160137,1711,223411,130,-94.96133262634277,222393,,
,5.616124608755111,,0.001,,,225000,,-95.684211227417,224393,2002.120269966952,949.1
979.64,5.21039409828186,256,0.001,1599.2500295,1744,227411,130,-96.58314349365234,226393,,
,5.340644100666046,,0.001,,,230000,,-98.28597482299804,229890,2014.4200058966876,1000.0
974.61,,260,,1613.3205518200002,1774,230908,130,,,,
974.61,6.079618666887283,264,0.001,1640.99012673,1796,234908,130,-99.9176700592041,233890,,
,5.583006472587585,,0.001,,,235000,,-100.71593174743653,234890,2100.949931594869,977.3
966.13,5.502499801744291,268,0.001,1644.1538296800002,1821,237579,130,-101.46537939810986,236561,,
,5.924126752614975,,0.001,,,240000,,-102.62747512817383,239909,1938.02599239517,983.9
959.61,,272,,1652.80571603,1850,240927,130,,,,
959.61,5.669944264650345,276,0.001,1691.7775863400002,1873,244927,130,-104.27134674072266,243909,,
,5.806239900588989,,0.001,,,245000,,-104.9733261871338,244909,1853.9094355379907,930.5
952.55,6.258382764577866,280,0.001,1691.9592696599998,1901,248138,130,-105.327267578125,247120,,
,6.171723688125611,,0.001,,,250000,,-106.67636828613281,249120,1971.7763736906556,908.3
961.13,6.660582781791687,284,0.001,1731.4514931,1932,252138,130,-106.81792434692383,251120,,
,7.090576898574829,,0.001,,,255000,,-107.8276604309082,254120,1914.9758887699165,937.8
961.13,7.233345187902451,288,0.001,1736.3343488999997,1965,256138,130,-108.24292951965332,255120,,
943.75,7.197490557115906,292,0.001,1744.5714365899998,1978,258387,130,-107.77326124541614,257369,,
,7.463693102836609,,0.001,,,260000,,-109.48650741577148,259369,1446.978174950788,760.6
943.75,6.901345098257065,296,0.001,1750.9300081499998,2010,262387,130,-110.10887802124023,261369,,
926.12,6.917190360744097,300,0.001,1726.2198914699995,2024,264624,130,-111.04863721062155,264051,,
,6.898560392005103,,0.001,,,265000,,-111.99531936645508,264662,1297.2185195156549,633.7
905.68,8.443054596191557,304,0.001,1675.6158480800004,2041,266557,130,-111.3643510940627,265539,,
,8.377719138860703,,0.001,,,270000,,-112.41055561828614,269539,1543.1803160203242,851.4
901.16,,308,,1681.5103065400003,2072,270105,130,,,,
877.75,6.943130097022423,312,0.001,1670.7022510899997,2083,271764,130,-111.82544569535689,271476,,
863.26,10.004425673257737,316,0.001,1611.86158973,2097,274315,130,-112.53528816469255,273809,,
,8.004776691229603,,0.001,,,275000,,-112.83744373606213,274564,1615.545963325328,773.8
847.55,8.351340186357499,320,0.001,1585.94012302,2120,276744,130,-113.29628912353516,276564,,
839.63,9.025405036007252,324,0.001,1580.92705676,2135,279952,131,-114.37904649139732,278934,,
,9.247152637004852,,0.001,,,280000,,-114.60605326843262,279934,1381.2782807334793,771.9
836.48,9.509612261772157,328,0.001,1577.35190436,2165,283637,130,-114.89589053344727,282619,,
,9.219616641061155,,0.001,,,285000,,-115.09486836704316,284484,1764.5314654637127,857.2
835.13,9.544461621284485,332,0.001,1582.6242735100002,2197,287502,130,-115.8413331451416,286484,,
,8.86964335473808,,0.001,,,290000,,-115.8877230721551,289076,1898.4646354110039,950.8
836.83,9.742359298944473,336,0.001,1592.2158792799999,2228,291094,130,-116.68086685180664,290076,,
,10.358584073543549,,0.001,,,295000,,-117.4376091003418,294076,2163.2112169794736,1000.0
836.83,,340,,1595.3795103399998,2262,295094,130,,,,
834.87,9.584543209126656,344,0.001,1599.0231815399998,2283,298898,130,-118.69298980388236,297880,,
,9.827218158006668,,0.001,,,300000,,-119.0536925201416,299880,2156.5310042980127,971.4
834.87,9.420392625570297,348,0.001,1611.9554690699997,2315,302898,130,-120.15289953613281,301880,,
,9.502973713921111,,0.001,,,305000,,-120.59175080234564,304086,1624.7947978634388,818.1
826.93,9.35513391160965,352,0.001,1599.1443481899998,2343,306104,130,-120.52770890808105,305086,,
815.14,10.53037925720215,356,0.001,1567.5131866800002,2363,308925,130,-121.2153966217041,308773,,
,10.794607972621918,,0.001,,,310000,,-121.27959338378906,309907,1935.992608917004,955.6
820.17,11.07640568780899,360,0.001,1585.5256914800002,2393,312925,130,-121.7916421508789,311907,,
,10.345583250824834,,0.001,,,315000,,-122.59552421032542,314049,1475.9623725651938,750.6
810.86,11.609336320120883,364,0.001,1569.8899955400002,2418,315994,130,-122.5379798556068,315010,,
820.57,10.88783462248116,368,0.001,1592.94245369,2439,319636,131,-123.30842281353436,318618,,
,11.317160944966876,,0.001,,,320000,,-123.52494798468415,319956,1709.384051851835,769.7
806.93,10.661423431569009,372,0.001,1569.8903458000004,2464,321620,130,-123.83089843852407,321553,,
792.67,11.188023699109799,376,0.001,1539.1116587799997,2474,324194,131,-124.55723913392025,323176,,
,11.170680755615235,,0.001,,,325000,,-124.89597785949707,324176,1597.0331897459691,885.0
800.56,11.079863199710847,380,0.001,1513.8950388599999,2506,328194,130,-124.436060836792,327176,,
,12.766950559616088,,0.001,,,330000,,-124.12731072998046,329176,1364.3474724498506,908.7
788.69,10.862228002663915,384,0.001,1483.1049606200002,2535,331007,130,-123.388689438502,330753,,
784.65,12.092557777881622,388,0.001,1484.76711381,2555,334603,130,-124.53191250610351,333989,,
,11.562779486579384,,0.001,,,335000,,-124.5734900148123,334585,1285.226183551026,644.3
799.2,12.79784646487236,392,0.001,1518.22076279,2583,338307,130,-125.17052606201172,337541,,
,12.244380843639373,,0.001,,,340000,,-125.65854228210449,339289,1766.8429258198478,860.9
792.5,12.5991856508255,396,0.001,1522.92739998,2612,341637,130,-125.65247937011719,341289,,
,11.965544968605041,,0.001,,,345000,,-126.4739954071045,344474,2198.018566573225,1000.0
808.68,,400,,1565.0262295300001,2641,345492,130,,,,
822.01,12.41272757768631,404,0.001,1624.3647227699998,2663,348758,130,-126.81798246765136,348474,,
,12.076683604717255,,0.001,,,350000,,-127.3680696105957,349740,986.5892562501598,440.5
822.94,12.35567410092644,408,0.001,1618.31308547,2686,352399,131,-127.25542676448822,351381,,
,12.632333503723144,,0.001,,,355000,,-127.53291737365723,354952,1902.3890983710066,916.4
842.06,,412,,1656.4820802599997,2715,355970,131,,,,
855.14,13.105655083179474,416,0.001,1735.0279603100003,2737,359829,131,-128.39197834777832,358811,,
,14.165671582698822,,0.001,,,360000,,-128.1307407836914,359811,1714.7215656578308,778.9
863.12,13.406159051418305,420,0.001,1758.5650943299997,2767,363056,131,-129.09946203613282,362811,,
,12.663168778896331,,0.001,,,365000,,-129.49257444763182,364038,1762.8340165951754,916.2
870.84,13.105002843379975,424,0.001,1789.7890381299999,2796,367036,131,-129.68147686767577,366038,,
,13.443186653614044,,0.001,,,370000,,-130.6512214202881,369018,2205.000737250334,971.0
873.99,13.236119062900544,428,0.001,1813.0180217400002,2828,371036,131,-130.34336473083496,370018,,
858.76,14.105785523414612,432,0.001,1786.4520356799999,2845,373378,131,-131.6367795715332,372910,,
,14.319136653900147,,0.001,,,375000,,-131.58768579101562,374360,2327.6382074329363,1000.0
858.31,14.048231387269126,436,0.001,1796.1553934300005,2871,376925,131,-131.97069158309546,375907,,
,14.994531794071197,,0.001,,,380000,,-132.42451556396483,379907,1495.6625929787522,723.2
858.31,,440,,1780.4458344099999,2902,380925,131,,,,
847.38,15.448173740506173,444,0.001,1755.91641123,2917,383636,131,-132.2861165046692,382618,,
,15.0759926958287,,0.001,,,385000,,-132.6062265736188,384135,798.1509478360415,337.9
842.55,15.340348604202271,448,0.001,1753.4750049399997,2941,387153,131,-133.3071581878662,386135,,
837.56,14.983880663871766,452,0.001,1731.5314888099997,2959,389860,131,-133.7918472442627,389502,,
,15.324023269204533,,0.001,,,390000,,-133.12400750552908,389842,1846.0416217683,871.5
842.13,17.327272102832794,456,0.001,1758.2569024,2983,393138,131,-134.159427734375,392120,,
,15.062910150527953,,0.001,,,395000,,-133.69346095275878,394120,2110.46355161462,924.4
841.96,16.16624450441052,460,0.001,1763.3215087999997,3016,397121,131,-134.71503084885856,396103,,
834.78,15.417316654272247,464,0.001,1750.9185212199998,3029,399472,131,-135.24369496312636,398454,,
,16.03193361377716,,0.001,,,400000,,-134.64728443908692,399454,2375.688428952638,1000.0
838.36,15.701507296562195,468,0.001,1764.20246288,3062,403472,131,-135.05050671386718,402454,,
,15.856244709014893,,0.001,,,405000,,-135.59689482116698,404879,1164.825710418052,570.3
851.89,15.366144168376923,472,0.001,1791.6160747900003,3086,406809,131,-136.09100567626953,405879,,
854.67,16.286832146644592,476,0.001,1803.9654361399998,3102,409661,132,-135.79723287963867,408643,,
,16.101289204120636,,0.001,,,410000,,-135.63369441223145,409643,2455.4793504276313,1000.0
850.64,15.8122145997819,480,0.001,1853.3969813,3133,413258,131,-136.000281343492,412240,,
,15.305919651508331,,0.001,,,415000,,-136.34666516113282,414240,2288.2133999245243,1000.0
862.51,17.52313051843643,484,0.001,1889.39104581,3167,417258,131,-136.67496638488768,416240,,
,15.839305352687836,,0.001,,,420000,,-136.08933584594726,419240,2064.6475601514917,1000.0
866.55,17.046570415496827,488,0.001,1908.57172198,3199,421258,131,-136.7071860046387,420240,,
,15.905140078544617,,0.001,,,425000,,-136.8254881439209,424240,2534.570233554975,1000.0
869.51,,492,,1929.4087975899995,3233,425258,131,,,,
868.68,15.205342704296113,496,0.001,1937.51207696,3252,428505,131,-137.21327955627441,427487,,
,16.234457608531503,,0.001,,,430000,,-138.324270697201,429623,2485.009596467996,1000.0
861.49,15.794556190490722,500,0.001,1926.0200340099996,3280,431641,131,-137.56844493103029,430623,,
861.71,16.229997921943664,504,0.001,1933.3269458700001,3302,434929,131,-138.4317772064209,434609,,
,14.530280413217103,,0.001,,,435000,,-139.10236949794339,434911,2320.4852305941286,916.9
865.3,15.595348618030549,508,0.001,1963.71381379,3331,438929,131,-138.67058407592774,437911,,
,16.469815641403198,,0.001,,,440000,,-139.35442477416993,439911,2247.665537563275,910.8
863.12,16.992115712368456,512,0.001,1972.1456558899997,3359,442282,131,-140.25855746511687,441264,,
847.1,25.913492391694266,516,0.001,1937.0009800400003,3376,444539,131,-141.05703383225662,444317,,
,15.091149776589637,,0.001,,,445000,,-139.96184786628274,444521,2658.625758998841,1000.0
853.41,17.372732285022735,520,0.001,1949.7756960899999,3403,448397,131,-140.27076568603516,447379,,
,17.50295543718338,,0.001,,,450000,,-141.2238242340088,449379,2277.4183045941404,955.3
853.61,18.77882873916626,524,0.001,1955.0980595699998,3437,452397,131,-141.40083586120605,451379,,
,15.594603352069855,,0.001,,,455000,,-142.06567771911622,454379,2567.524724698439,1000.0
853.61,17.0128794631958,528,0.001,1971.4751980900003,3470,456397,131,-141.64638899230957,455379,,
,17.059371719360353,,0.001,,,460000,,-142.12309405517578,459009,1501.680806166411,814.6
866.49,,532,,1980.15734204,3498,460027,131,,,,
866.43,19.112020609378813,536,0.001,1988.0898659900004,3521,463568,131,-143.3832071990967,463009,,
,17.64570273780823,,0.001,,,465000,,-143.33466021728515,464550,2134.609869546747,859.2
866.43,18.95222074842453,540,0.001,2034.3528038099998,3550,467568,131,-144.06246292114258,466550,,
,18.45748358659043,,0.001,,,470000,,-144.5130867852105,469681,1997.5895532713737,817.8
870.63,,544,,2052.58384823,3575,470699,131,,,,
863.95,19.27907441316719,548,0.001,2041.1503324499997,3592,473548,131,-144.81679234068477,472530,,
,17.745764088153837,,0.001,,,475000,,-145.03680867004394,474530,2538.475676811207,979.9
876.88,17.60150478887558,552,0.001,2104.8071014700004,3626,477548,131,-145.7823936767578,476530,,
,18.677402816767774,,0.001,,,480000,,-146.19931020900717,479344,2319.2073761936394,868.1
882.24,17.837211251735688,556,0.001,2129.2195215,3656,481362,131,-146.37600701904296,480344,,
873.96,20.035446672439576,560,0.001,2085.1889715700004,3675,484517,131,-146.5210916442871,483862,,
,20.187297783616575,,0.001,,,485000,,-146.34575103663798,484499,2455.9490600726504,1000.0
875.85,20.894945504188538,564,0.001,2094.19466601,3702,487057,131,-146.4595491027832,486994,,
,20.61077830808792,,0.001,,,490000,,-146.09217610948022,489035,2645.6229593953117,976.0
865.81,,568,,2045.33757936,3726,490053,131,,,,
861.98,16.5605148854463,572,0.001,2053.3394178,3743,493007,131,-145.3032976233441,492081,,
,19.42619965177901,,0.001,,,495000,,-146.9238546926079,494553,1531.1413218079601,615.0
869.08,20.722130454852728,576,0.001,2081.1717034999997,3769,496569,131,-147.88175293152221,495551,,
,19.69195599126816,,0.001,,,500000,,-148.72974420166017,499551,2585.554889901023,906.6
873.11,,580,,2098.6659843199996,3801,500569,131,,,,
866.63,20.22889713191986,584,0.001,2119.20086694,3820,503921,131,-149.58023295593262,502903,,
,20.19481716966629,,0.001,,,505000,,-150.69686070251464,504903,1953.6495247148443,777.7
866.63,21.79046056127548,588,0.001,2134.9029814799997,3851,507921,131,-150.49620626831054,506903,,
,20.728809170246123,,0.001,,,510000,,-152.23280059814454,509928,2864.595570827182,1000.0
856.88,,592,,2119.404270519999,3878,510946,131,,,,
864.41,20.34794507598877,596,0.001,2149.0040507100002,3901,514946,131,-152.36408786010742,513928,,
,22.13197872495651,,0.001,,,515000,,-153.12095797729492,514928,2755.377770564612,1000.0
868.3,19.995781156539916,600,0.001,2166.7841493999995,3931,518471,131,-152.87419338989258,517453,,
,20.552550707817076,,0.001,,,520000,,-153.61229501342774,519453,2120.898538791714,897.2
873.23,21.95383906456023,604,0.001,2186.63875115,3962,522252,131,-154.2783478641754,521234,,
,20.433784653663636,,0.001,,,525000,,-154.44164743041992,524234,2441.4285181762652,856.6
873.23,21.88092737388611,608,0.001,2194.36649208,3993,526252,131,-154.84066455078124,525234,,
863.55,22.012555498472402,612,0.001,2178.91432494,4007,528637,131,-155.5448133441764,527619,,
,21.23372441625595,,0.001,,,530000,,-155.57944039916993,529619,2340.52113798745,829.3
875.02,20.53162900400162,616,0.001,2218.57059943,4037,532041,131,-156.18027767944335,531619,,
,20.203126945972443,,0.001,,,535000,,-156.2574521179199,534023,2757.4536030312534,977.1
876.44,21.984882053375244,620,0.001,2222.98619758,4067,536041,131,-156.79683880615235,535023,,
,24.47445461463928,,0.001,,,540000,,-157.05454110717773,539023,2885.8082659088077,996.7
876.44,,624,,2227.6891470699998,4100,540041,131,,,,
869.78,22.94741548204422,628,0.001,2220.88821758,4119,543375,131,-158.01327166748047,542357,,
,22.840573916435243,,0.001,,,545000,,-157.9004981994629,544357,2402.8257307677063,888.8
873.48,22.07971692943573,632,0.001,2267.8705215400005,4149,547375,131,-158.22589013671876,546357,,
,23.124927506923676,,0.001,,,550000,,-159.17226037597655,549875,2871.2165171434985,1000.0
873.25,,636,,2278.30013851,4179,550893,131,,,,
873.25,20.057006096363068,640,0.001,2290.3924551299997,4203,554893,132,-160.07872814941408,553875,,
,22.32360013103485,,0.001,,,555000,,-160.47099520874025,554875,2757.1124776151964,1000.0
881.94,21.779732076644898,644,0.001,2312.05577645,4236,558893,131,-160.89967330932618,557875,,
,21.88269939804077,,0.001,,,560000,,-161.21688578796386,559875,2232.5222917472593,824.4
884.56,22.21215059950545,648,0.001,2320.3358363999996,4264,562004,131,-161.2770927974156,560986,,
,21.113807332038878,,0.001,,,565000,,-161.92993704223633,563986,1832.2451605595766,796.2
884.56,21.900534790992737,652,0.001,2288.2021074500003,4295,566004,131,-161.93029681396484,564986,,
,22.084169464588165,,0.001,,,570000,,-162.54353994750977,568986,2886.35932256286,1000.0
886.42,,656,,2279.04587558,4328,570004,131,,,,
885.98,21.16850540659449,660,0.001,2318.3693634799997,4345,573115,131,-163.21798983487216,572097,,
,22.446596376419066,,0.001,,,575000,,-163.91641421508788,574097,1350.7037791663722,676.2
893.91,20.142011542220015,664,0.001,2322.4240078599996,4372,576448,131,-163.13594420655758,575430,,
,22.231423171520234,,0.001,,,580000,,-164.35338278198242,579430,2421.9124191816545,910.2
903.95,,668,,2385.85104597,4404,580448,131,,,,
902.38,25.751800850536046,672,0.001,2384.5945793799997,4423,583245,131,-164.72803991653498,582964,,
,23.146017080783842,,0.001,,,585000,,-164.70434689331054,584227,2924.892113548517,1000.0
902.44,24.233909212112426,676,0.001,2366.0334363,4452,586813,131,-164.42330368041993,586227,,
,22.6404076280953,,0.001,,,590000,,-164.12253138224284,589034,2852.793553000642,1000.0
894.83,,680,,2352.44833912,4479,590052,131,,,,
901.31,24.70150418186188,684,0.001,2376.0671515699996,4503,594052,131,-165.08398388671876,593034,,
,23.880978881835937,,0.001,,,595000,,-165.07996450805663,594034,2493.7401303844117,938.0
901.31,25.510100524902345,688,0.001,2374.36588169,4535,598052,131,-165.68160189819335,597034,,
,25.715219718438608,,0.001,,,600000,,-166.0827106428735,599444,2251.270696324855,751.6
895.16,,692,,2361.50172747,4557,600462,131,,,,
895.16,22.949026112556457,696,0.001,2375.50879744,4580,604462,131,-167.5839780883789,603444,,
,26.61071421813965,,0.001,,,605000,,-167.5012758178711,604444,2635.551797365956,912.3
893.92,23.46290640640259,700,0.001,2378.7739413299996,4610,607863,131,-167.7967727355957,607025,,
,25.914115486621856,,0.001,,,610000,,-168.58432531738282,609845,1849.2830921266227,925.1
895.95,26.873472651004793,704,0.001,2395.4031159300002,4640,611847,131,-168.4501259765625,610845,,
885.6,26.63468483543396,708,0.001,2374.19863805,4661,614812,131,-169.67686779785157,614434,,
,24.598289161258272,,0.001,,,615000,,-169.5049999660916,614794,2445.7186348548626,846.7
895.11,25.588532283306122,712,0.001,2386.67622526,4685,618148,131,-169.28193701171875,617130,,
,23.487599782466887,,0.001,,,620000,,-170.11115234375,619862,2378.860992295553,903.5
894.17,25.451212545871734,716,0.001,2392.9122119099998,4715,621458,131,-170.53188143920897,620862,,
,26.970243817806242,,0.001,,,625000,,-170.88576541137695,624440,2410.003578193672,797.1
894.17,,720,,2404.1667016699994,4745,625458,131,,,,
