rollout/ep_rew_mean,time/fps,time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_len_mean,train/explained_variance,train/std,train/clip_fraction,train/learning_rate,train/loss,train/n_updates,train/value_loss,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,eval/mean_reward,eval/mean_ep_length
76569.96973768,131,464896,227,3528,1000.0,-1.1920928955078125e-07,0.7427508234977722,0.480224609375,0.0003,366767.0,2260,822259.751953125,0.2,-19.021855425834655,-0.07598273725307081,0.10405119,,
,,465000,,,,1.1920928955078125e-07,0.7425236105918884,0.4216796875,0.0003,511196.28125,2270,1086575.4125,0.2,-19.009864485263826,-0.06356839956715703,0.080420285,75608.27039318085,1000.0
76495.85966983,131,466944,228,3555,1000.0,,,,,,,,,,,,,
76700.17490499,131,468992,229,3559,1000.0,0.0,0.7429884672164917,0.48291015625,0.0003,602315.75,2280,1197453.205078125,0.2,-19.018204236030577,-0.08779819338815287,0.10943512,,
,,470000,,,,0.0,0.7404520511627197,0.471484375,0.0003,670665.75,2290,1422413.8140625,0.2,-18.990325844287874,-0.09267991739616263,0.102920935,73886.41692581176,1000.0
76791.92362208,131,471040,230,3587,1000.0,,,,,,,,,,,,,
76827.53850864999,131,473088,231,3591,1000.0,0.0,0.7399653196334839,0.495703125,0.0003,644200.5,2300,1418255.4974609376,0.2,-18.959793746471405,-0.08906241862569005,0.122565545,,
,,475000,,,,9.179115295410156e-06,0.7382426261901855,0.47705078125,0.0003,568806.0,2310,1083900.1369140625,0.2,-18.925580102205277,-0.08018780719430652,0.10069608,73711.40638465881,1000.0
76869.87409073,131,475136,232,3619,1000.0,,,,,,,,,,,,,
76795.02458925001,131,477184,233,3623,1000.0,2.980232238769531e-07,0.7382470369338989,0.485546875,0.0003,584827.375,2320,1202310.2533203126,0.2,-18.91047466993332,-0.08129495022294578,0.122835115,,
76824.72286419003,132,479232,234,3627,1000.0,0.0,0.7367947101593018,0.518212890625,0.0003,522209.84375,2330,1082326.355078125,0.2,-18.888107943534852,-0.09254496095527429,0.11488725,,
,,480000,,,,9.5367431640625e-07,0.7366877198219299,0.461572265625,0.0003,652520.6875,2340,1201545.1943359375,0.2,-18.87646934390068,-0.07324499002425,0.101046056,74076.06056747437,1000.0
76874.2233431,131,481280,235,3655,1000.0,,,,,,,,,,,,,
76891.79701998,132,483328,236,3659,1000.0,-1.1920928955078125e-07,0.7355024814605713,0.460888671875,0.0003,498011.125,2350,952903.9037109375,0.2,-18.863005113601684,-0.07144240810011979,0.097048104,,
,,485000,,,,2.980232238769531e-07,0.7350538372993469,0.501708984375,0.0003,944513.375,2360,1419782.0685546875,0.2,-18.84102037549019,-0.09896203360403888,0.11064431,73851.72727222442,1000.0
77206.27330319,131,485376,237,3685,1000.0,,,,,,,,,,,,,
77081.84130687,132,487424,238,3690,1000.0,-9.5367431640625e-07,0.7334249019622803,0.479833984375,0.0003,849826.25,2370,1613195.776953125,0.2,-18.817967706918715,-0.09998993739427534,0.0957357,,
77106.13818098001,132,489472,239,3694,1000.0,2.384185791015625e-07,0.7321916222572327,0.50068359375,0.0003,449361.65625,2380,1155294.6130859375,0.2,-18.779417407512664,-0.09101554490043781,0.11643013,,
,,490000,,,,1.7881393432617188e-07,0.7311014533042908,0.50771484375,0.0003,570379.5,2390,1056860.9548828125,0.2,-18.75558844804764,-0.08784131648717448,0.12256795,70142.06325702668,1000.0
77113.3005367,132,491520,240,3721,1000.0,,,,,,,,,,,,,
77312.09389572,132,493568,241,3725,1000.0,5.960464477539063e-08,0.7299696803092957,0.486767578125,0.0003,598439.75,2400,1296154.8111328124,0.2,-18.730329138040542,-0.08774857179087121,0.121166945,,
,,495000,,,,0.0,0.7280382513999939,0.460791015625,0.0003,558318.0,2410,1063679.934765625,0.2,-18.68726854920387,-0.07828056792204734,0.09546804,70491.8847872734,1000.0
77140.4451074,132,495616,242,3754,1000.0,,,,,,,,,,,,,
77045.99605667,132,497664,243,3758,1000.0,5.960464477539063e-08,0.726573646068573,0.476708984375,0.0003,590358.5,2420,1208115.3431640626,0.2,-18.655350184440614,-0.08030505913484376,0.10907843,,
77292.33798101,132,499712,244,3762,1000.0,-2.384185791015625e-07,0.7260949611663818,0.539599609375,0.0003,432915.5,2430,835859.4134765625,0.2,-18.63387088775635,-0.0936664548353292,0.14027783,,
,,500000,,,,5.960464477539063e-08,0.7244514226913452,0.475439453125,0.0003,946623.5,2440,1812262.338671875,0.2,-18.607343965768813,-0.10114512310246937,0.110357106,74692.45143413544,1000.0
77598.49285335999,132,501760,245,3791,1000.0,,,,,,,,,,,,,
77545.59841809,132,503808,246,3795,1000.0,1.1920928955078125e-07,0.7230055928230286,0.49677734375,0.0003,890469.75,2450,1518596.441015625,0.2,-18.57484749555588,-0.09506349967559799,0.114530884,,
,,505000,,,,2.980232238769531e-07,0.7226473689079285,0.49052734375,0.0003,525516.375,2460,1160691.8775390624,0.2,-18.547168487310408,-0.08093402345548384,0.11333911,73960.37044620514,1000.0
77651.67176554,132,505856,247,3822,1000.0,,,,,,,,,,,,,
77360.93468202998,132,507904,248,3826,1000.0,-2.7418136596679688e-06,0.7225751876831055,0.443701171875,0.0003,473951.15625,2470,992374.121875,0.2,-18.54904685616493,-0.0681494552292861,0.103068344,,
77243.67131386999,133,509952,249,3830,1000.0,0.0,0.7218324542045593,0.476953125,0.0003,495010.96875,2480,1036492.776953125,0.2,-18.535548079013825,-0.07568506539682858,0.11201604,,
,,510000,,,,1.1920928955078125e-07,0.7220732569694519,0.4916015625,0.0003,395465.4375,2490,901704.38046875,0.2,-18.524735260009766,-0.07588171163806692,0.13545245,67315.65398368836,1000.0
77360.88443730999,132,512000,250,3858,1000.0,,,,,,,,,,,,,
77302.80659907,133,514048,251,3862,1000.0,5.960464477539063e-08,0.7209761142730713,0.448583984375,0.0003,579210.5625,2500,1170611.738671875,0.2,-18.514777433872222,-0.0739850388810737,0.1020229,,
,,515000,,,,5.960464477539063e-08,0.7203157544136047,0.467529296875,0.0003,464778.34375,2510,920485.7060546875,0.2,-18.496455627679826,-0.07220961035345681,0.103559546,69418.87385559082,1000.0
77251.67271953999,132,516096,252,3890,1000.0,,,,,,,,,,,,,
77073.37669289,133,518144,253,3894,1000.0,2.980232238769531e-07,0.7202412486076355,0.50068359375,0.0003,489559.96875,2520,1056994.558984375,0.2,-18.484508925676344,-0.0786150218831608,0.12367395,,
,,520000,,,,5.364418029785156e-07,0.7202975153923035,0.482666015625,0.0003,393050.84375,2530,863505.0560546875,0.2,-18.49390733242035,-0.0704643240896985,0.11026722,72882.7695684433,1000.0
77160.29213839,132,520192,254,3921,1000.0,,,,,,,,,,,,,
76957.74944736,133,522240,255,3925,1000.0,-2.384185791015625e-07,0.7197362184524536,0.49775390625,0.0003,673451.4375,2540,1174034.8330078125,0.2,-18.483630913496018,-0.08033710203017108,0.12791085,,
76722.70701742,133,524288,256,3929,1000.0,1.7881393432617188e-07,0.7202073931694031,0.492626953125,0.0003,421659.40625,2550,918194.1501953125,0.2,-18.483863186836242,-0.08052135563921184,0.114704706,,
,,525000,,,,0.0,0.7195940613746643,0.525,0.0003,559146.875,2560,1097207.3583984375,0.2,-18.479670083522798,-0.09086544039309956,0.12534939,71891.89512596131,1000.0
76339.27565334001,133,526336,257,3956,1000.0,,,,,,,,,,,,,
76681.01575603,133,528384,258,3961,1000.0,5.960464477539063e-08,0.7199720740318298,0.5087890625,0.0003,566744.8125,2570,1086887.884765625,0.2,-18.4815090239048,-0.08439463843824342,0.12609428,,
,,530000,,,,0.0,0.7204459309577942,0.5228515625,0.0003,749100.0,2580,1514119.14296875,0.2,-18.48856982588768,-0.09996683850768022,0.124475375,75343.31729812622,1000.0
76720.34145065,133,530432,259,3986,1000.0,,,,,,,,,,,,,
76900.81674791,133,532480,260,3990,1000.0,0.0,0.7191126346588135,0.501904296875,0.0003,427562.0625,2590,1037091.5158203125,0.2,-18.476929831504822,-0.0838209400884807,0.121798396,,
76873.63212537998,133,534528,261,3994,1000.0,4.291534423828125e-06,0.7184459567070007,0.5193359375,0.0003,650228.5,2600,1310879.772265625,0.2,-18.45751137137413,-0.10001015989109874,0.13386844,,
,,535000,,,,0.0,0.7170298099517822,0.506201171875,0.0003,713637.8125,2610,1472080.86875,0.2,-18.422568798065186,-0.09142003229935654,0.11608781,76498.5537059784,1000.0
77000.01119431999,133,536576,262,4018,1000.0,,,,,,,,,,,,,
77074.47247772,133,538624,263,4022,1000.0,0.0,0.7145459651947021,0.539111328125,0.0003,459939.09375,2620,870499.1060546875,0.2,-18.375113993883133,-0.08863858589902521,0.1458919,,
,,540000,,,,5.662441253662109e-06,0.7129586338996887,0.51220703125,0.0003,873761.8125,2630,1501212.78984375,0.2,-18.32997260093689,-0.1038517026725458,0.11702957,76187.78779344559,1000.0
77313.80551897,133,540672,264,4048,1000.0,,,,,,,,,,,,,
77401.78838894,133,542720,265,4052,1000.0,5.960464477539063e-08,0.7115311622619629,0.501025390625,0.0003,542559.25,2640,1054969.10703125,0.2,-18.290902894735336,-0.0740004908409901,0.12909304,,
77388.27946724999,134,544768,266,4056,1000.0,0.0,0.7108078002929688,0.484521484375,0.0003,513030.5,2650,987166.614453125,0.2,-18.266673785448074,-0.08355795418028719,0.115740344,,
,,545000,,,,3.975629806518555e-05,0.7098705172538757,0.504833984375,0.0003,578918.25,2660,1193414.119921875,0.2,-18.245450699329375,-0.0927541387558449,0.11799885,75565.64180793762,1000.0
77505.38907363,133,546816,267,4084,1000.0,,,,,,,,,,,,,
77389.14842253,134,548864,268,4088,1000.0,-1.1920928955078125e-07,0.7078828811645508,0.50947265625,0.0003,561126.0,2670,1179517.2873046875,0.2,-18.205429458618163,-0.09409974968293681,0.113463916,,
,,550000,,,,1.1920928955078125e-07,0.7063597440719604,0.501123046875,0.0003,494323.3125,2680,1180147.465234375,0.2,-18.164524406194687,-0.09009626139886677,0.127475,75833.07168798447,1000.0
77476.03370118998,133,550912,269,4115,1000.0,,,,,,,,,,,,,
77608.53063052,134,552960,270,4120,1000.0,1.1920928955078125e-07,0.7062710523605347,0.51123046875,0.0003,643936.4375,2690,1193359.43671875,0.2,-18.153395420312883,-0.08641538411029615,0.13489157,,
,,555000,,,,5.960464477539062e-07,0.7062734365463257,0.474609375,0.0003,422604.3125,2700,936448.3458984375,0.2,-18.15152426958084,-0.058644743880722675,0.114166334,81321.77638912201,1000.0
77627.32832913,133,555008,271,4147,1000.0,,,,,,,,,,,,,
77735.72790125001,134,557056,272,4152,1000.0,0.0,0.7040610909461975,0.532861328125,0.0003,462188.3125,2710,1062794.0966796875,0.2,-18.121405708789826,-0.0949410600180272,0.14226976,,
77848.65366321002,134,559104,273,4156,1000.0,0.0,0.7035151124000549,0.490185546875,0.0003,597183.25,2720,1153874.907421875,0.2,-18.089575654268266,-0.07991762722376734,0.11527005,,
,,560000,,,,2.384185791015625e-07,0.703656017780304,0.479150390625,0.0003,555342.625,2730,1138594.3634765625,0.2,-18.08332309126854,-0.0766746438370319,0.12370275,80416.86406917572,1000.0
77795.54555914,134,561152,274,4185,1000.0,,,,,,,,,,,,,
78015.66553862,134,563200,275,4189,1000.0,5.960464477539062e-07,0.7031407952308655,0.507568359375,0.0003,686126.5,2740,1195998.785546875,0.2,-18.077238178253175,-0.08664552213158458,0.13682958,,
,,565000,,,,2.2649765014648438e-06,0.7026162147521973,0.508642578125,0.0003,568524.8125,2750,1264661.43515625,0.2,-18.062221348285675,-0.0885082139808219,0.13692464,78937.05546398163,1000.0
78176.40443298999,134,565248,276,4217,1000.0,,,,,,,,,,,,,
78306.93456469999,134,567296,277,4221,1000.0,4.9948692321777344e-05,0.7015130519866943,0.53974609375,0.0003,693160.5,2760,1164073.59140625,0.2,-18.037433606386184,-0.09119337805605028,0.15343466,,
78262.30535758998,134,569344,278,4226,1000.0,2.0265579223632812e-06,0.7009592652320862,0.5189453125,0.0003,598890.3125,2770,1495429.53359375,0.2,-18.021019583940507,-0.1010201510594925,0.12606868,,
,,570000,,,,0.0,0.6998636722564697,0.50693359375,0.0003,523958.09375,2780,1012033.2701171875,0.2,-17.99679176211357,-0.07279540695308243,0.124688216,78514.82548809052,1000.0
78021.14161960999,134,571392,279,4253,1000.0,,,,,,,,,,,,,
78226.72346852,134,573440,280,4257,1000.0,0.0,0.6983529329299927,0.52216796875,0.0003,486936.90625,2790,813185.4009765625,0.2,-17.962371331453323,-0.0783678307197988,0.12638019,,
,,575000,,,,1.6093254089355469e-06,0.6968494057655334,0.517724609375,0.0003,696395.0,2800,1456644.155078125,0.2,-17.927388244867323,-0.09658723821339663,0.13202617,76397.81693840027,1000.0
78379.74833926,134,575488,281,4283,1000.0,,,,,,,,,,,,,
78371.65272871,134,577536,282,4287,1000.0,0.0,0.6958705186843872,0.53310546875,0.0003,689347.125,2810,1278191.2265625,0.2,-17.902073311805726,-0.09073489319416694,0.13015173,,
78298.97930503,135,579584,283,4292,1000.0,4.112720489501953e-06,0.6954676508903503,0.549560546875,0.0003,559183.5,2820,1028932.7369140625,0.2,-17.882470226287843,-0.09174432801664807,0.16732845,,
,,580000,,,,5.364418029785156e-07,0.6941898465156555,0.548095703125,0.0003,477843.375,2830,903389.9123046875,0.2,-17.86330305337906,-0.0934640454594046,0.14724514,77534.53255195617,1000.0
78102.48640354,134,581632,284,4318,1000.0,,,,,,,,,,,,,
78209.51097940998,135,583680,285,4322,1000.0,0.0,0.6934622526168823,0.5447265625,0.0003,334151.5625,2840,733386.641796875,0.2,-17.839886885881423,-0.0860329766292125,0.15448701,,
,,585000,,,,4.76837158203125e-07,0.6929750442504883,0.5185546875,0.0003,535341.0625,2850,1140270.2015625,0.2,-17.826382839679717,-0.08877659825375303,0.15005651,79509.03628377915,1000.0
77962.4436206,134,585728,286,4349,1000.0,,,,,,,,,,,,,
77800.76559671,134,587776,287,4354,1000.0,0.0,0.6916146874427795,0.54990234375,0.0003,417739.34375,2860,1041185.5203125,0.2,-17.809009170532228,-0.09653884448925965,0.1558508,,
77868.58993409,135,589824,288,4358,1000.0,0.0,0.6919354796409607,0.555322265625,0.0003,375976.125,2870,870864.4833984375,0.2,-17.78880677819252,-0.0800730623974232,0.1548744,,
,,590000,,,,0.0,0.6905633807182312,0.52060546875,0.0003,615922.3125,2880,1215567.30703125,0.2,-17.772630214691162,-0.09110081906837877,0.14300525,79232.3044356346,1000.0
77995.66788282,134,591872,289,4385,1000.0,,,,,,,,,,,,,
77797.53066416,135,593920,290,4389,1000.0,-4.76837158203125e-07,0.6891040802001953,0.521533203125,0.0003,578484.25,2890,1191634.33359375,0.2,-17.735753184556962,-0.0924186640593689,0.14389828,,
,,595000,,,,-2.384185791015625e-07,0.6876269578933716,0.539306640625,0.0003,617162.5,2900,1043199.9919921875,0.2,-17.69654439687729,-0.08797853432188277,0.14528653,76992.9533358574,1000.0
77875.99678275,134,595968,291,4415,1000.0,,,,,,,,,,,,,
78116.58517878,135,598016,292,4420,1000.0,1.1920928955078125e-07,0.6870988011360168,0.51396484375,0.0003,512841.34375,2910,1004941.3359375,0.2,-17.6722663462162,-0.08022718822758179,0.16150807,,
,,600000,,,,1.1920928955078125e-07,0.6867882013320923,0.52939453125,0.0003,580045.25,2920,1271921.883203125,0.2,-17.66635255217552,-0.09404883938550483,0.14699325,77503.83629112244,1000.0
77697.74956471,134,600064,293,4447,1000.0,,,,,,,,,,,,,
77456.50694363,135,602112,294,4451,1000.0,1.1920928955078125e-07,0.6861958503723145,0.582666015625,0.0003,502630.8125,2930,906374.8859375,0.2,-17.65334705710411,-0.09048320736037567,0.18525672,,
77593.58195546002,135,604160,295,4456,1000.0,5.960464477539063e-08,0.6858669519424438,0.52392578125,0.0003,431587.28125,2940,898287.4826171875,0.2,-17.64391185641289,-0.08228178870049305,0.13866726,,
,,605000,,,,5.960464477539063e-08,0.6843655109405518,0.532861328125,0.0003,655952.125,2950,1365173.98671875,0.2,-17.622182995080948,-0.09976511716959066,0.14229967,81876.72087516784,1000.0
77608.11447903,135,606208,296,4483,1000.0,,,,,,,,,,,,,
77611.33502330999,135,608256,297,4487,1000.0,5.960464477539063e-08,0.6832555532455444,0.512890625,0.0003,396326.1875,2960,1011548.9666015625,0.2,-17.589655029773713,-0.08188402384403162,0.14067586,,
,,610000,,,,-1.1920928955078125e-07,0.6823997497558594,0.50888671875,0.0003,583554.9375,2970,1138080.312109375,0.2,-17.56626876592636,-0.08648042491986416,0.14687684,73981.78898687362,1000.0
77958.77780671,135,610304,298,4514,1000.0,,,,,,,,,,,,,
77970.99936168999,135,612352,299,4518,1000.0,-1.1920928955078125e-07,0.6814630627632141,0.534521484375,0.0003,646186.75,2980,1414158.502734375,0.2,-17.544389045238496,-0.09814534544129856,0.18038765,,
78058.79229196999,135,614400,300,4522,1000.0,0.0,0.680792510509491,0.546337890625,0.0003,443752.40625,2990,1046287.197265625,0.2,-17.519962161779404,-0.09086004033160862,0.15520799,,
,,615000,,,,5.960464477539063e-08,0.6811466813087463,0.5220703125,0.0003,459021.34375,3000,889544.12109375,0.2,-17.518997925519944,-0.07513454274885589,0.15972728,78135.61254787445,1000.0
77902.14355349,135,616448,301,4549,1000.0,,,,,,,,,,,,,
77927.73037083,135,618496,302,4553,1000.0,-4.0531158447265625e-06,0.679259181022644,0.58330078125,0.0003,303262.28125,3010,622775.228515625,0.2,-17.496792244911195,-0.09315266035264358,0.17889798,,
,,620000,,,,0.0,0.6792741417884827,0.52880859375,0.0003,537384.625,3020,994977.54609375,0.2,-17.471987479925154,-0.07740420068148524,0.1448831,77424.51033277511,1000.0
77903.93689029,135,620544,303,4580,1000.0,,,,,,,,,,,,,
78042.7918332,135,622592,304,4584,1000.0,1.7881393432617188e-07,0.6781840324401855,0.528662109375,0.0003,554212.8125,3030,949353.7291015625,0.2,-17.455046701431275,-0.07990043624886312,0.1409953,,
78175.17482534,136,624640,305,4588,1000.0,-2.384185791015625e-07,0.6771973967552185,0.541650390625,0.0003,574220.3125,3040,1203191.831640625,0.2,-17.429872155189514,-0.09456504376721568,0.15443972,,
,,625000,,,,3.5762786865234375e-07,0.676223874092102,0.553173828125,0.0003,562326.25,3050,1137869.6302734376,0.2,-17.405230462551117,-0.09794378944206983,0.1686461,77359.12417535782,1000.0
78193.93996599999,135,626688,306,4615,1000.0,,,,,,,,,,,,,
78352.41557698998,136,628736,307,4620,1000.0,0.0,0.6748092174530029,0.569873046875,0.0003,533506.125,3060,1151478.740625,0.2,-17.370888471603394,-0.08872731036972255,0.17312515,,
,,630000,,,,7.748603820800781e-07,0.6735516786575317,0.540380859375,0.0003,852162.875,3070,1464948.47109375,0.2,-17.341801673173904,-0.10495741479680873,0.20729512,76733.80779542922,1000.0
78278.80251487,135,630784,308,4646,1000.0,,,,,,,,,,,,,
78494.78283602001,136,632832,309,4650,1000.0,2.384185791015625e-07,0.6732298731803894,0.5322265625,0.0003,857768.5625,3080,1723279.477734375,0.2,-17.3277106821537,-0.10685221744934097,0.1319837,,
78478.4414222,136,634880,310,4654,1000.0,1.1324882507324219e-06,0.6725897192955017,0.571875,0.0003,535638.3125,3090,1000867.048046875,0.2,-17.3073080599308,-0.09735270732780918,0.18778436,,
,,635000,,,,0.0,0.672268271446228,0.51005859375,0.0003,380353.625,3100,823848.8650390625,0.2,-17.29455972313881,-0.07030997037072666,0.14964089,75281.00751018524,1000.0
78161.81383131,136,636928,311,4681,1000.0,,,,,,,,,,,,,
78189.28701619,136,638976,312,4685,1000.0,1.1920928955078125e-07,0.6727671027183533,0.545947265625,0.0003,464106.09375,3110,899753.7923828125,0.2,-17.299659186601637,-0.07849988940288313,0.18832143,,
,,640000,,,,5.960464477539063e-08,0.6719252467155457,0.54287109375,0.0003,485900.46875,3120,927932.3142578125,0.2,-17.291805183887483,-0.08204134349361994,0.15046205,80356.75044965744,1000.0
78062.22313111,136,641024,313,4712,1000.0,,,,,,,,,,,,,
77970.33221581,136,643072,314,4716,1000.0,-1.1920928955078125e-07,0.6704679131507874,0.57412109375,0.0003,556897.3125,3130,1059939.98359375,0.2,-17.265948486328124,-0.08383130521397106,0.20625593,,
,,645000,,,,0.0,0.6694291830062866,0.55654296875,0.0003,382370.8125,3140,948040.62265625,0.2,-17.228368473052978,-0.09155345331819262,0.18469994,77530.60258522033,1000.0
77986.84359657,135,645120,315,4743,1000.0,,,,,,,,,,,,,
77940.0316462,136,647168,316,4748,1000.0,5.960464477539063e-08,0.6684188842773438,0.55556640625,0.0003,656619.375,3150,1095175.0447265625,0.2,-17.202755010128023,-0.09145627103862353,0.19945216,,
77540.08708517002,136,649216,317,4752,1000.0,6.556510925292969e-07,0.6674022078514099,0.556982421875,0.0003,490622.40625,3160,1002060.636328125,0.2,-17.173699027299882,-0.09141493498755153,0.16777624,,
,,650000,,,,0.0,0.66660475730896,0.603369140625,0.0003,401038.4375,3170,787973.9293945313,0.2,-17.147886365652084,-0.08525671485695056,0.2113901,74791.95130271911,1000.0
77701.12431902,136,651264,318,4778,1000.0,,,,,,,,,,,,,
77804.54871594999,136,653312,319,4782,1000.0,4.231929779052734e-06,0.6653926372528076,0.5541015625,0.0003,786604.9375,3180,1319294.69140625,0.2,-17.12446054816246,-0.10055836967076175,0.15750444,,
,,655000,,,,0.0,0.664656937122345,0.568310546875,0.0003,547334.375,3190,1122184.1615234376,0.2,-17.098529195785524,-0.09304977777646854,0.18319476,76205.63890676499,1000.0
77622.6783261,136,655360,320,4810,1000.0,,,,,,,,,,,,,
77524.89501201999,136,657408,321,4814,1000.0,0.0,0.6642681956291199,0.592578125,0.0003,346061.875,3200,721140.44921875,0.2,-17.0834901034832,-0.07092922782758251,0.2121548,,
77496.44363391999,136,659456,322,4818,1000.0,0.0,0.6638936400413513,0.531982421875,0.0003,364251.0,3210,792919.419140625,0.2,-17.07778948545456,-0.06813476964598522,0.1986717,,
,,660000,,,,1.7881393432617188e-07,0.6633679270744324,0.526123046875,0.0003,507302.46875,3220,978190.6720703125,0.2,-17.06212267279625,-0.0787655024905689,0.15474477,76761.90383968354,1000.0
77381.45418003999,136,661504,323,4845,1000.0,,,,,,,,,,,,,
77363.69021171,136,663552,324,4850,1000.0,2.384185791015625e-07,0.6629582643508911,0.58369140625,0.0003,477489.5,3230,915716.198828125,0.2,-17.053242629766466,-0.08805561507469975,0.21420443,,
,,665000,,,,0.0,0.6623129844665527,0.565771484375,0.0003,745327.0625,3240,1376081.4296875,0.2,-17.03843457698822,-0.09907724429504014,0.16767101,74802.15383262634,1000.0
77354.44447694,136,665600,325,4876,1000.0,,,,,,,,,,,,,
77254.54363500001,136,667648,326,4880,1000.0,1.6689300537109375e-06,0.6611371040344238,0.540966796875,0.0003,394060.09375,3250,784648.341796875,0.2,-17.01266015172005,-0.07460596238233848,0.15767652,,
77208.93982690999,137,669696,327,4884,1000.0,5.960464477539062e-07,0.6599067449569702,0.547802734375,0.0003,479292.34375,3260,1011852.8380859375,0.2,-16.98005005121231,-0.08193826315837213,0.1893744,,
,,670000,,,,-1.1920928955078125e-07,0.6596758961677551,0.550390625,0.0003,665020.375,3270,1297846.752734375,0.2,-16.963660496473313,-0.09116673662210814,0.18103626,75774.15301179886,1000.0
77292.34658427999,136,671744,328,4910,1000.0,,,,,,,,,,,,,
77104.24591413999,137,673792,329,4914,1000.0,1.5079975128173828e-05,0.6576908230781555,0.58564453125,0.0003,336058.1875,3280,609003.255859375,0.2,-16.931557875871658,-0.08704137518652715,0.209872,,
,,675000,,,,5.960464477539062e-07,0.6569642424583435,0.548681640625,0.0003,553290.4375,3290,1079564.4845703125,0.2,-16.89373427629471,-0.08227525960537604,0.206051,78222.23837928772,1000.0
76951.92216493,136,675840,330,4941,1000.0,,,,,,,,,,,,,
76956.20959185,137,677888,331,4945,1000.0,0.0,0.6569116115570068,0.5333984375,0.0003,443415.96875,3300,780812.36484375,0.2,-16.893002128601076,-0.07271309548814316,0.16161734,,
77014.97851806,137,679936,332,4949,1000.0,-1.1920928955078125e-07,0.6578533053398132,0.565625,0.0003,388812.84375,3310,885376.6740234375,0.2,-16.901423048973083,-0.07622928564960603,0.17560117,,
,,680000,,,,1.1920928955078125e-07,0.6578418612480164,0.555712890625,0.0003,370998.96875,3320,963456.737890625,0.2,-16.912659728527068,-0.08395091770798899,0.18056153,77047.70468959809,1000.0
77142.12141596,137,681984,333,4976,1000.0,,,,,,,,,,,,,
77132.58724533,137,684032,334,4980,1000.0,-1.1920928955078125e-07,0.6562139987945557,0.55703125,0.0003,405956.96875,3330,860393.2748046875,0.2,-16.888672602176666,-0.08027464973274619,0.17374203,,
,,685000,,,,4.172325134277344e-07,0.6556655764579773,0.575732421875,0.0003,577853.3125,3340,1195554.4615234374,0.2,-16.86473826766014,-0.09781147853063885,0.16056749,76328.25819482803,1000.0
77426.21832288,136,686080,335,5008,1000.0,,,,,,,,,,,,,
77566.31695589,137,688128,336,5012,1000.0,0.0,0.6539718508720398,0.571044921875,0.0003,738334.25,3350,1276391.0654296875,0.2,-16.8297559261322,-0.10551310618175194,0.22045888,,
,,690000,,,,7.748603820800781e-07,0.6532273292541504,0.591552734375,0.0003,407801.0625,3360,990606.294140625,0.2,-16.799847239255904,-0.0957849267666461,0.1942677,76639.65446205139,1000.0
77436.16880226,136,690176,337,5039,1000.0,,,,,,,,,,,,,
77391.7142181,137,692224,338,5043,1000.0,1.7881393432617188e-07,0.6528540849685669,0.5560546875,0.0003,441842.53125,3370,853387.8201171875,0.2,-16.784517365694047,-0.07625445870799012,0.18756972,,
77460.36066864,137,694272,339,5048,1000.0,0.0,0.6515057682991028,0.579052734375,0.0003,509448.1875,3380,977504.5923828125,0.2,-16.7594202876091,-0.08778272059862502,0.20121363,,
,,695000,,,,1.7881393432617188e-07,0.6497682332992554,0.584033203125,0.0003,565912.4375,3390,1105123.6390625,0.2,-16.72627894282341,-0.09529146560817026,0.17934132,76231.91317005157,1000.0
77539.61975545,137,696320,340,5075,1000.0,,,,,,,,,,,,,
77432.74842847,137,698368,341,5079,1000.0,4.76837158203125e-07,0.64932781457901,0.563525390625,0.0003,423264.4375,3400,963296.599609375,0.2,-16.688956528902054,-0.08807580379652791,0.18589078,,
,,700000,,,,1.5795230865478516e-05,0.6482633948326111,0.59521484375,0.0003,538125.6875,3410,1225014.86796875,0.2,-16.679695391654967,-0.09577961134491489,0.2191242,78326.38522872925,1000.0
77642.67641403,137,700416,342,5106,1000.0,,,,,,,,,,,,,
77581.88096539999,137,702464,343,5110,1000.0,0.0,0.646917462348938,0.5498046875,0.0003,467021.40625,3420,916602.309765625,0.2,-16.639301538467407,-0.07226770036213566,0.17338887,,
77413.42755344999,137,704512,344,5114,1000.0,0.0,0.6469225287437439,0.5619140625,0.0003,405513.125,3430,773437.2140625,0.2,-16.630991059541703,-0.07246309361071326,0.1912599,,
,,705000,,,,0.0,0.6464524269104004,0.59873046875,0.0003,466873.875,3440,860199.862890625,0.2,-16.627096563577652,-0.09037862580735237,0.19906433,79095.89032287597,1000.0
77474.41818792,137,706560,345,5141,1000.0,,,,,,,,,,,,,
77439.60049207,137,708608,346,5145,1000.0,5.960464477539063e-08,0.6464104652404785,0.566259765625,0.0003,554493.75,3450,1020007.926953125,0.2,-16.62179813981056,-0.08331839520833455,0.21803258,,
,,710000,,,,1.1920928955078125e-07,0.6456729769706726,0.56572265625,0.0003,339611.90625,3460,746937.77265625,0.2,-16.60638377070427,-0.06086074332415592,0.19765052,75577.22090578079,1000.0
77255.55254939999,137,710656,347,5173,1000.0,,,,,,,,,,,,,
76992.51941185001,137,712704,348,5177,1000.0,-1.1920928955078125e-07,0.6451700925827026,0.606884765625,0.0003,469536.6875,3470,1020147.7052734375,0.2,-16.585380971431732,-0.08000163859105669,0.24996366,,
