time/total_timesteps,time/fps,train/actor_loss,time/time_elapsed,train/critic_loss,rollout/ep_len_mean,time/episodes,train/learning_rate,rollout/ep_rew_mean,train/n_updates,eval/mean_reward,eval/mean_ep_length
429095,94,-76.75618591308594,4522,0.11904350629076361,1000.0,432,0.001,903.13891009,428017,,
430000,,-76.82862728881835,,0.11064725627936423,,,0.001,,429017,977.5157190620899,1000.0
433095,94,-76.84517303466797,4559,0.10700819212570786,1000.0,436,0.001,905.4529209700002,432017,,
435000,,-76.9217861328125,,0.1733529267013073,,,0.001,,434017,964.4657423317433,1000.0
437095,95,-76.985484375,4595,0.14535782320424914,1000.0,440,0.001,907.74040327,436017,,
440000,,-77.09529707336426,,0.13934487395733594,,,0.001,,439017,979.4383299231529,1000.0
441095,95,-77.07597676086426,4633,0.1673122111298144,1000.0,444,0.001,910.24822641,440017,,
445000,,-77.16789286804199,,0.2873766411896795,,,0.001,,444017,981.4493233084679,1000.0
445095,95,,4671,,1000.0,448,,912.1534118799999,,,
449095,95,-77.06668798828125,4696,0.17156880605220795,1000.0,452,0.001,913.55767793,448017,,
450000,,-77.10342219543458,,0.15455319781973959,,,0.001,,449017,971.353913629055,1000.0
453095,95,-77.11211685180665,4733,0.19308654187060892,1000.0,456,0.001,915.1121106200001,452017,,
455000,,-77.12376196289063,,0.24200374494120477,,,0.001,,454017,968.0218932151795,1000.0
457095,95,-77.17912957763671,4770,0.39393046136572957,1000.0,460,0.001,916.32672917,456017,,
460000,,-77.09265782165528,,0.3273328747600317,,,0.001,,459017,964.2630117416381,1000.0
461095,95,-77.09045190429687,4807,0.35834496077895167,1000.0,464,0.001,917.1449721100001,460017,,
465000,,-77.37769654846191,,0.8085549638532102,,,0.001,,464017,580.1289029031992,1000.0
465095,96,,4844,,1000.0,468,,914.9331759500002,,,
469095,96,-77.41375372314454,4869,0.589989424854517,1000.0,472,0.001,915.5081080900001,468017,,
470000,,-77.35924816894531,,0.8489003183022141,,,0.001,,469017,926.2842620134354,1000.0
472111,96,-77.11689472198486,4900,1.898137804120779,990.16,476,0.001,883.1162266200001,471033,,
474801,96,-78.25787478178934,4917,6.716218278688543,977.06,480,0.001,837.3758324799998,473723,,
475000,,-78.33630569458008,,6.735401182770729,,,0.001,,474723,-344.59236743355285,1000.0
478801,96,-98.07222317504883,4953,11.140938880443573,977.06,484,0.001,772.7681928299999,477723,,
480000,,-105.22811392211914,,10.663666267395019,,,0.001,,479723,-792.3029246330261,1000.0
482801,96,-113.87720370483399,4988,12.820996456623078,977.06,488,0.001,723.44625193,481723,,
485000,,-125.56248977661133,,12.912556770801544,,,0.001,,484723,-1184.3964499121532,1000.0
486801,96,-126.02279434204101,5026,14.50398204088211,977.06,492,0.001,629.4402587899998,485723,,
489167,97,-132.4659901123047,5041,14.769096731662751,960.72,496,0.001,591.52145701,488089,,
490000,,-143.86278468322755,,13.88886328792572,,,0.001,,489089,-145.16986945935133,1000.0
493167,97,-157.42432345581054,5078,14.173194338798522,960.72,500,0.001,542.7871244499999,492089,,
495000,,-158.65982705688478,,14.408168117046356,,,0.001,,494089,-1478.750390818878,1000.0
497167,97,-157.43975039672853,5114,13.044275696754456,960.72,504,0.001,448.81253117999995,496089,,
500000,,-158.59153958129883,,17.24267350578308,,,0.001,,499089,-756.4077208570546,1000.0
501167,97,-160.13376235961914,5149,19.177503079414368,960.72,508,0.001,383.76108838,500089,,
505000,,-160.61639761352538,,13.98969096326828,,,0.001,,504089,-851.3432607678784,616.9
505167,97,,5178,,960.72,512,,338.42681097,,,
506434,97,-154.22966875348772,5190,13.228903452555338,933.39,516,0.001,290.09137295,506219,,
508634,97,-154.3499501953125,5198,15.784427958965301,915.39,520,0.001,235.94505739999997,507556,,
510000,,-143.5784168395996,,14.461958785057067,,,0.001,,509556,-238.38387679082516,658.7
512634,98,-137.058998336792,5229,9.716295334815978,915.39,524,0.001,158.46453414999996,511556,,
514775,98,-126.52751765441894,5241,8.485635598182679,896.8,528,0.001,100.47280978,513697,,
515000,,-124.85315237426758,,8.517374877929688,,,0.001,,514697,-362.33875935802934,905.2
518775,98,-128.47592092895508,5275,7.026771766424179,896.8,532,0.001,39.87792852999999,517697,,
520000,,-130.5299702758789,,5.007200999975204,,,0.001,,519697,222.913149904288,1000.0
522775,98,-129.45527937316893,5309,4.953010326385498,896.8,536,0.001,10.653116209999993,521697,,
525000,,-124.94104893493652,,3.472940299510956,,,0.001,,524697,791.11996354796,1000.0
526775,98,-123.69845106506348,5343,3.206392681002617,896.8,540,0.001,-0.7369979599999931,525697,,
530000,,-119.48134561157227,,2.6164144273996355,,,0.001,,529697,758.4875436767936,1000.0
530775,98,,5375,,896.8,544,,-14.574191509999997,,,
534775,99,-115.14545677185059,5397,2.1005115677714348,896.8,548,0.001,-41.957420760000005,533697,,
535000,,-113.9352348022461,,2.37239152354002,,,0.001,,534697,371.73120305459014,1000.0
538775,99,-110.81288832092285,5432,2.400124969780445,896.8,552,0.001,-57.3982069,537697,,
540000,,-108.764271194458,,2.404020500600338,,,0.001,,539697,672.6067029192112,902.2
542775,99,-107.01278544616699,5466,2.2149326582551003,896.8,556,0.001,-71.74439021999999,541697,,
545000,,-104.15149055480957,,1.929618978023529,,,0.001,,544697,437.8676842971123,810.5
546775,99,-103.47004617309571,5498,1.758747282087803,896.8,560,0.001,-81.43500858,545697,,
549906,99,-100.37251373291015,5516,1.8966459545493126,888.11,564,0.001,-99.55769237999999,548829,,
550000,,-99.12302015686035,,1.5559539358775776,,,0.001,,549828,653.2179368339072,838.3
553488,99,-94.95367895507812,5545,1.6215593093037606,883.93,568,0.001,-106.35635972,552410,,
555000,,-93.2175496673584,,1.6373140735626222,,,0.001,,554410,826.7378025021637,1000.0
557488,99,-91.02071757507325,5578,1.2592086060643195,883.93,572,0.001,-116.19900318,556410,,
560000,,-88.85482736206055,,0.8807044629007578,,,0.001,,559410,861.6769278884982,1000.0
561488,100,-88.31167276000977,5611,1.095699501723051,893.77,576,0.001,-88.55587000000001,560410,,
565000,,-86.36450044250488,,0.6986079977303743,,,0.001,,564410,893.1523021500965,1000.0
565488,100,,5646,,906.87,580,,-63.288383480000014,,,
569488,100,-84.32209735107422,5669,0.8046667811721563,906.87,584,0.001,-5.7690754400000115,568410,,
570000,,-83.93868925476075,,0.5684857660233974,,,0.001,,569410,855.2243913066574,1000.0
573488,100,-82.67277952575684,5703,0.5842482694685459,906.87,588,0.001,40.939193049999986,572410,,
575000,,-81.8033048095703,,0.708018374696374,,,0.001,,574410,948.9217708639801,1000.0
577488,100,-81.09406402587891,5738,0.5860257744491101,906.87,592,0.001,132.48298056,576410,,
580000,,-80.10171333312988,,0.634952500231564,,,0.001,,579410,905.9391768746078,1000.0
581488,100,-79.8850652923584,5773,0.5032319992780685,923.21,596,0.001,168.21543233,580410,,
585000,,-78.73048323059082,,0.8879893614798784,,,0.001,,584410,947.4077979579567,1000.0
585488,100,,5809,,923.21,600,,215.42602072000003,,,
589488,101,-77.79911911010743,5832,0.49286470203101634,923.21,604,0.001,308.00399783,588410,,
590000,,-77.58848316955566,,0.5304042128100991,,,0.001,,589410,944.9087745849043,1000.0
593488,101,-76.80016256713867,5867,0.5176124971136451,923.21,608,0.001,371.59213236000005,592410,,
595000,,-76.42408801269531,,0.4428925922736526,,,0.001,,594410,954.5441168636083,1000.0
597488,101,-75.98810528564454,5903,0.4590741614624858,923.21,612,0.001,415.64752666,596410,,
600000,,-75.48284664916993,,0.5447602736577392,,,0.001,,599410,947.7108581453562,1000.0
601488,101,-75.23051860046387,5935,0.5190700852647424,950.54,616,0.001,461.96940921000004,600410,,
605000,,-74.61067729187012,,0.4697558927610517,,,0.001,,604410,957.7306217089296,1000.0
605488,101,,5969,,968.54,620,,514.81873324,,,
609488,101,-74.00272288513183,5992,0.5768119064942002,968.54,624,0.001,590.03440499,608410,,
610000,,-73.8666008605957,,0.39467430956661703,,,0.001,,609410,947.9528172910213,1000.0
613488,101,-73.41466387939452,6027,0.3282416298314929,987.13,628,0.001,645.3513648199998,612410,,
615000,,-73.13914495849609,,0.32468580550700427,,,0.001,,614410,962.6648502141237,1000.0
617488,101,-72.80449014282226,6061,0.46369588950276375,987.13,632,0.001,703.9528183000002,616410,,
620000,,-72.44527758789063,,0.5033008317351342,,,0.001,,619410,949.117965388298,1000.0
621488,101,-72.38013926696777,6094,0.3954012465402484,987.13,636,0.001,730.0672816099999,620410,,
625000,,-71.90400010681152,,0.4662743419483304,,,0.001,,624410,946.4608594715595,1000.0
625488,102,,6128,,987.13,640,,739.4189442300001,,,
629488,102,-71.5387852935791,6151,0.42555823519825936,987.13,644,0.001,751.7627696300001,628410,,
630000,,-71.45076313781739,,0.41919249890744686,,,0.001,,629410,940.7441296994687,1000.0
633488,102,-71.12430471801758,6185,0.32325156190246346,987.13,648,0.001,776.8345645599999,632410,,
635000,,-71.04115617370606,,0.4530666259378195,,,0.001,,634410,914.6917380392551,1000.0
637488,102,-70.97163415527343,6219,0.3356267763748765,987.13,652,0.001,790.2231890299997,636410,,
640000,,-70.76406356811523,,0.355516518458724,,,0.001,,639410,963.9441743075847,1000.0
641488,102,-70.58540194702148,6254,0.33548275316506626,987.13,656,0.001,803.1646481100001,640410,,
645000,,-70.31461483764649,,0.3459719621017575,,,0.001,,644410,947.2355392128229,1000.0
645488,102,,6288,,987.13,660,,811.79357592,,,
649488,102,-70.13870793151855,6312,0.3521671020165086,995.82,664,0.001,828.75090387,648410,,
650000,,-70.07818548583984,,0.3311159130930901,,,0.001,,649410,950.6764577180147,1000.0
653488,102,-69.96610047912597,6346,0.33590571221709253,1000.0,668,0.001,837.42645057,652410,,
655000,,-69.99517665100097,,0.3508638783209026,,,0.001,,654410,935.080636832118,1000.0
657488,103,-69.92772241210938,6381,0.3755803518146276,1000.0,672,0.001,846.3491555600001,656410,,
660000,,-69.75806149291992,,0.3610112263262272,,,0.001,,659410,948.6000653170049,1000.0
661488,103,-69.75034658813476,6416,0.4511096563488245,1000.0,676,0.001,851.1141690000001,660410,,
665000,,-69.70881698608399,,0.431692809663713,,,0.001,,664410,920.2238603770733,1000.0
665488,103,,6449,,1000.0,680,,869.98293809,,,
669488,103,-69.70612278747559,6472,0.3733136559799314,1000.0,684,0.001,876.71594679,668410,,
