time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/episodes,train/n_updates,train/learning_rate,train/actor_loss,train/critic_loss,eval/mean_reward,eval/mean_ep_length
3258,365.02,463517,142,-404.3747067799999,1972,463358,0.001,-50.00347696501633,4.648154690991277,,
,,465000,,,,464551,0.001,-49.60683223179409,4.303091985838754,332.21320130348465,1000.0
3275,364.18,465623,142,-403.32630239000014,1976,,,,,,
3289,347.47,467778,142,-384.37712901,1980,467612,0.001,-50.05029296875,4.872757204243394,,
3294,344.14,468711,142,-380.16809761,1984,468540,0.001,-49.76047349673266,4.716543868554982,,
3296,325.0,468895,142,-359.42756921000006,1988,468798,0.001,-49.483037906222876,4.865523619598218,,
3297,305.18,469117,142,-337.81504472000006,1992,469033,0.001,-50.11479299208697,4.329156063135388,,
3297,285.45,469221,142,-316.03249049,1996,469136,0.001,-49.77590384850135,5.673173460960388,,
,,470000,,,,469149,0.001,-49.16053136189779,3.3329468965530396,290.1312974731045,1000.0
3313,284.97,470387,141,-315.69091396999994,2000,470288,0.001,-49.80386175428118,5.124972000718117,,
3319,294.81,472497,142,-326.67255299,2004,471425,0.001,-49.614724477132164,6.128108773912702,,
3330,304.23,474622,142,-336.68713156999996,2008,473550,0.001,-50.07859645745693,4.74035648092047,,
,,475000,,,,474550,0.001,-49.73506125640869,5.047315788149834,338.16451528855833,1000.0
3355,323.2,476786,142,-357.58271300000007,2012,476667,0.001,-50.01207583618164,5.0675298589468,,
3366,342.43,478864,142,-378.559473,2016,478753,0.001,-49.826430198669435,4.988362125277519,,
3372,322.7,479927,142,-356.49303691,2020,479831,0.001,-49.991889801025394,5.004416167020798,,
,,480000,,,,479855,0.001,-50.619202613830566,4.538669457038243,257.81547647453846,1000.0
3389,343.69,482198,142,-379.38447977000004,2024,481126,0.001,-49.91006594085693,4.833968383789062,,
3394,335.13,482518,142,-369.7322552599999,2028,482355,0.001,-49.90029168128967,7.304543726371996,,
3400,332.86,483583,142,-367.0171476899999,2032,483495,0.001,-50.06462501525879,5.011726782679558,,
,,485000,,,,484618,0.001,-50.97643770490374,3.1126084327697754,346.7596215269703,1000.0
3416,341.2,485570,142,-377.1375184,2036,,,,,,
3431,341.28,487725,142,-377.72613468000003,2040,487621,0.001,-50.00405948638916,4.819925626158715,,
3431,322.31,487954,142,-357.20895540000004,2044,487781,0.001,-49.87353740018957,4.81642563904033,,
,,490000,,,,489898,0.001,-50.118812850952146,4.993951238393784,271.911372574501,1000.0
3453,339.74,490970,142,-375.86518652,2048,,,,,,
3468,358.47,493989,142,-396.32020579000005,2052,492917,0.001,-50.815341525607636,3.6899452962373434,,
,,495000,,,,494047,0.001,-50.55009896414621,5.090513352836881,326.591978373006,1000.0
3483,365.79,495119,142,-404.33811218999995,2056,,,,,,
3493,346.93,496263,142,-383.11300313999993,2060,496135,0.001,-50.226458602905275,4.9220649131536485,,
3504,355.56,498339,142,-392.70326277999993,2064,498201,0.001,-50.196613563537596,5.1294997438192365,,
,,500000,,,,499267,0.001,-50.37525383758545,4.944345048069954,388.99951120121403,1000.0
3524,372.31,500450,141,-411.51378983,2068,500359,0.001,-50.682889523713484,5.026771396398544,,
3535,389.96,502513,142,-430.3457851400001,2072,502404,0.001,-49.767925849327675,4.342101729833162,,
,,505000,,,,504441,0.001,-50.59496500396728,5.077867312669754,478.6806810452137,1000.0
3560,399.35,505558,141,-441.03690764,2076,505441,0.001,-50.50098104095459,5.232280829310417,,
3567,391.89,506967,142,-433.08347372,2080,506674,0.001,-50.66425971984863,4.735481805720572,,
3574,395.22,508233,142,-436.74625741000006,2084,507932,0.001,-51.27350452968052,4.543809694903238,,
3581,405.67,509462,142,-448.42202246999994,2088,509328,0.001,-50.679460693359374,5.061824211597442,,
3581,404.8,509597,142,-447.4682151400001,2092,509463,0.001,-50.078834279378256,4.8503088412746305,,
3582,405.38,509759,142,-448.1356341500001,2096,509650,0.001,-50.73390660967146,4.869982236907596,,
,,510000,,,,509687,0.001,-50.288642247517906,4.834183937794453,531.712654458126,1000.0
3598,405.5,510937,141,-447.85359109000007,2100,510825,0.001,-51.241148219389075,4.594208624051965,,
3600,396.71,512168,142,-438.57265592,2104,511096,0.001,-49.78929016113281,4.677257466316223,,
3611,396.17,514239,142,-437.9607312899999,2108,513167,0.001,-51.0240295955113,5.423263841661914,,
3617,378.16,514602,142,-417.99962731,2112,514489,0.001,-50.628888589364514,4.615744312604268,,
3618,361.33,514997,142,-399.8493968,2116,514765,0.001,-51.202083414251156,5.1156241257985435,,
,,515000,,,,514925,0.001,-50.8120500087738,5.182331980019808,427.811275245226,1000.0
3629,352.23,515150,141,-390.07555774,2120,515054,0.001,-52.7013298034668,7.226354455947876,,
3632,343.0,516498,142,-379.91569394,2124,515426,0.001,-51.24919475208629,5.382121600887992,,
3638,352.45,517763,142,-390.56915261,2128,516691,0.001,-50.90967188941108,5.011945532427894,,
3650,362.99,519882,142,-401.64054078999993,2132,518810,0.001,-50.97278130340576,5.228689320802689,,
,,520000,,,,519917,0.001,-50.955913255799494,5.528496644207251,217.89420088559854,1000.0
3675,364.31,522001,142,-402.6824028800001,2136,521917,0.001,-50.93795325469971,4.996101366758347,,
3680,354.28,523153,142,-391.1903649900001,2140,523067,0.001,-51.06787438201904,4.832018833637237,,
3682,363.46,524300,142,-400.88379262,2144,523228,0.001,-50.68223794301351,5.339672732860484,,
,,525000,,,,524228,0.001,-51.15755844116211,4.972425846576691,295.6266707540373,1000.0
3702,344.9,525460,141,-380.96744484999994,2148,525297,0.001,-51.36989075796945,3.900437017966961,,
3713,336.05,527594,142,-371.33177795000006,2152,527422,0.001,-51.08204135131836,5.325758322358132,,
3720,347.29,529848,142,-383.9413596300001,2156,528776,0.001,-51.139059944152834,4.91663564658165,,
,,530000,,,,529803,0.001,-51.63233830378606,5.390125954592669,485.12195626349785,1000.0
3740,348.59,531122,141,-385.55236926000003,2160,530953,0.001,-51.251595847214325,5.377183263814902,,
3752,349.29,533268,142,-386.25626989999995,2164,533133,0.001,-51.223484690596415,5.602791194456169,,
3758,340.91,534541,142,-376.70166611,2168,534420,0.001,-51.399138130187985,5.213480100035667,,
3759,321.64,534677,142,-356.0701341400001,2172,534587,0.001,-51.35838075117631,6.900500121323959,,
,,535000,,,,534842,0.001,-51.51541196382963,5.7752500130580025,448.2648558890563,1000.0
3770,294.51,535009,141,-326.57368925000003,2176,,,,,,
3771,283.09,535276,141,-314.19112230999997,2180,535154,0.001,-51.15060050532503,5.6785241263253345,,
3783,292.51,537484,142,-324.47349455,2184,537249,0.001,-51.67298537445068,5.84770982503891,,
3785,283.59,537821,142,-314.48602755,2188,537732,0.001,-51.69794940948486,5.852557797975178,,
3791,294.42,539039,142,-326.09997224,2192,538875,0.001,-51.885803624203334,6.265844100560898,,
3793,296.02,539361,142,-328.17788665,2196,539274,0.001,-51.95677562512849,5.537719438946437,,
3794,287.0,539637,142,-318.47783932000004,2200,539552,0.001,-51.260762434739334,5.575381258159008,,
,,540000,,,,539815,0.001,-51.51650653076172,5.872945785522461,252.65782025684604,1000.0
3816,297.59,541927,142,-329.8941741799999,2204,541815,0.001,-51.74626648712158,5.601149938225746,,
3817,280.04,542243,142,-310.97899669000003,2208,542090,0.001,-51.81475861008103,5.389346879881781,,
3824,290.16,543618,142,-322.12936207,2212,543468,0.001,-51.81370055369842,5.508410086939412,,
,,545000,,,,544635,0.001,-51.91239105224609,5.561005543260014,419.6543723837625,1000.0
3840,300.1,545007,141,-333.3301168,2216,,,,,,
3843,309.75,546125,142,-343.59181931,2220,545053,0.001,-51.22591863359724,6.828476233141763,,
3847,297.92,546290,141,-330.80380174,2224,546139,0.001,-52.184383392333984,5.49923761793085,,
3858,305.5,548313,142,-338.98391594000003,2228,548232,0.001,-51.88145112609863,5.558696055054664,,
,,550000,,,,549241,0.001,-51.942038215637204,5.890742978453636,352.13695915114874,1000.0
3878,305.17,550399,141,-339.13710892999995,2232,550293,0.001,-52.250690753643326,5.112993969367101,,
3884,298.85,551886,142,-332.3721891,2236,551415,0.001,-51.711978912353516,5.693007230758667,,
3889,300.84,553237,142,-335.24015672,2240,552165,0.001,-51.35482515607561,4.830330594380697,,
3899,303.73,554673,142,-338.71746760999997,2244,554420,0.001,-52.10069623565674,5.987848670601845,,
,,555000,,,,554644,0.001,-52.020555843006484,4.737430092900298,243.17562012206764,1000.0
3917,314.41,556901,142,-350.27088036000004,2248,555829,0.001,-51.83054654494576,6.818243600871112,,
3922,304.3,558024,142,-339.15010764,2252,556952,0.001,-51.73471814110165,5.606192245716002,,
3927,283.2,558168,142,-315.68189342,2256,558080,0.001,-51.74164042753332,5.482651175874652,,
3933,282.4,559362,142,-314.81049857999994,2260,559211,0.001,-52.078081130981445,6.703221420447032,,
,,560000,,,,559290,0.001,-51.63465328216553,6.825221484220481,406.9052607499587,1000.0
3959,300.94,563362,142,-334.88472672999995,2264,562290,0.001,-51.98247803497314,6.028370032787323,,
,,565000,,,,564304,0.001,-52.403142656598774,6.6645441225596835,480.6600369484164,1000.0
3984,318.35,566376,142,-353.40686987000004,2268,565304,0.001,-52.22774027252197,6.085548937678337,,
3994,328.77,567554,142,-364.85362551,2272,567413,0.001,-52.206528981526695,5.887946567752144,,
3995,328.05,567814,142,-363.80644171,2276,567617,0.001,-51.89074120154748,5.479054521631311,,
4001,336.42,568918,142,-372.88350535999996,2280,568826,0.001,-52.09593757629395,6.169600720882416,,
4002,325.12,569996,142,-360.52164217999996,2284,568924,0.001,-52.13693618774414,6.575850837370929,,
,,570000,,,,569924,0.001,-51.90151535797119,5.539788086652756,376.2457028215751,1000.0
4022,333.05,571126,141,-369.49128190000005,2288,571026,0.001,-52.48936641917509,4.641612550791572,,
4023,324.97,571536,142,-360.76080191999995,2292,571255,0.001,-51.76128113269806,5.826461175615473,,
4031,336.51,573012,142,-373.5906591599999,2296,572752,0.001,-51.81174994134284,5.297059080959145,,
4033,345.01,574138,142,-382.90057942999994,2300,573066,0.001,-52.360590542063996,5.896775903123798,,
,,575000,,,,574172,0.001,-51.708954649151494,5.828261284333355,361.7873044773907,1000.0
4053,335.19,575446,141,-372.44474362999995,2304,575311,0.001,-52.18923154084579,5.68884933509415,,
4054,333.74,575617,141,-370.96898003,2308,575528,0.001,-52.16767828805106,5.933993624789374,,
4056,331.19,576737,142,-368.06575638000004,2312,575665,0.001,-51.61140549488557,5.559949665129939,,
4067,338.47,578854,142,-376.04323315,2316,577782,0.001,-51.91897756195068,5.688356770515442,,
4072,329.78,579103,142,-366.89522372,2320,579012,0.001,-51.720602671305336,6.006201255889166,,
,,580000,,,,579031,0.001,-51.19514295789931,5.192392236308048,439.910042057489,1000.0
4093,358.53,582143,142,-398.70506101,2324,581071,0.001,-52.443404006958005,5.616468280553818,,
4103,349.66,583279,142,-388.72032404,2328,583145,0.001,-50.89888668060303,6.055313186645508,,
,,585000,,,,584274,0.001,-52.18180754852295,5.736211155891419,485.4089363068342,1000.0
4119,349.47,585346,142,-388.6287712899999,2332,,,,,,
4130,355.35,587421,142,-394.69243477,2336,586349,0.001,-54.09718704223633,7.386390924453735,,
4135,344.56,587693,142,-382.2825381599999,2340,587575,0.001,-52.2195078531901,6.267494412568899,,
,,590000,,,,589680,0.001,-52.33656945037842,6.292186875700951,254.37307282900437,1000.0
4156,360.79,590752,142,-400.33604444,2344,,,,,,
4166,350.66,591967,142,-389.40363404999994,2348,591785,0.001,-52.34366792297363,6.263760100960732,,
4167,340.71,592095,142,-378.44869823999994,2352,591997,0.001,-52.88335712139423,6.409880850050184,,
4171,347.83,592951,142,-386.33238564000004,2356,592716,0.001,-51.84751637776693,7.8108992841508655,,
4177,347.07,594069,142,-385.60903055,2360,593977,0.001,-52.393251207139755,6.013113266891903,,
,,595000,,,,593997,0.001,-52.444078063964845,6.161704635620117,481.17570400692057,1000.0
4198,337.39,597101,142,-375.27702327,2364,596029,0.001,-52.67377944946289,6.428665763974189,,
,,600000,,,,599038,0.001,-52.80868083190918,6.4043199388980865,192.74280443036986,1000.0
4223,337.34,600110,142,-375.61957414999995,2368,,,,,,
4243,355.75,603129,142,-394.93647746000005,2372,603038,0.001,-53.157621276855465,6.139394364833832,,
,,605000,,,,604139,0.001,-53.12912394205729,5.881734887758891,252.83748861570493,1000.0
4258,373.97,605211,142,-415.1316204,2376,,,,,,
4265,375.02,606420,142,-416.6018613899999,2380,605348,0.001,-53.09977049746756,6.800035045697139,,
4274,376.03,607599,142,-418.33016354,2384,607431,0.001,-53.336624732384315,6.098975234561497,,
4282,386.55,609781,142,-429.54563328000006,2388,608709,0.001,-54.00478166149509,5.690189611344111,,
,,610000,,,,609876,0.001,-53.11263742252272,6.55078246667213,219.85880634227505,1000.0
4298,394.12,610948,142,-437.86658799,2392,,,,,,
4304,392.7,612282,142,-435.73428426000004,2396,611210,0.001,-53.34118564312275,6.541339490320776,,
4314,393.13,613451,142,-436.27514121,2400,613348,0.001,-52.86502438499814,5.306739443824405,,
4318,394.74,614920,142,-437.48123608000014,2404,613848,0.001,-52.988960977810535,6.091674776664421,,
,,615000,,,,614882,0.001,-53.08083567899816,6.901896981632008,472.94628476286596,1000.0
4332,394.72,615089,141,-437.37446164,2408,614969,0.001,-53.69374752044678,5.331452623009682,,
4344,413.66,618103,142,-457.70281481999996,2412,617031,0.001,-53.574092864990234,5.02474593264716,,
,,620000,,,,619177,0.001,-53.40970106506348,6.435228813886642,142.26614661241183,1000.0
4365,413.95,620249,142,-458.08560724999995,2416,,,,,,
4379,432.37,622340,142,-478.47643999,2420,622210,0.001,-54.06239677877987,6.180719931920369,,
4385,413.03,623446,142,-457.14464112,2424,623325,0.001,-53.090605926513675,6.991196084022522,,
4386,402.8,623559,142,-446.09535826,2428,623477,0.001,-53.71106433868408,5.492124978233786,,
,,625000,,,,624487,0.001,-53.65980170440674,5.968839952468872,520.4351617997279,1000.0
4406,402.97,625643,141,-446.4393175,2432,625547,0.001,-53.61056086222331,4.895040824015935,,
4409,394.19,626840,142,-436.85720504000005,2436,625768,0.001,-54.16331154959543,4.689489621382493,,
4420,404.74,628167,142,-448.8291206700001,2440,628059,0.001,-53.72364487186555,5.635218304972494,,
4426,385.86,629338,142,-427.85337332,2444,629202,0.001,-53.88823776245117,5.7868214937356806,,
,,630000,,,,629266,0.001,-53.35352432727814,5.848781138658524,534.5976375832455,1000.0
4446,395.57,631524,142,-438.28840554000004,2448,631336,0.001,-52.767320251464845,5.426556834152767,,
4448,396.53,631748,142,-439.51207825,2452,631624,0.001,-53.90508020841158,6.855238147810394,,
4449,391.06,632057,142,-433.51276698000004,2456,631889,0.001,-53.88143221537272,6.54528275696007,,
4455,391.56,633225,142,-433.80768001999996,2460,633096,0.001,-53.88825798034668,6.4948177947554475,,
4457,370.6,634161,142,-411.12005182,2464,633310,0.001,-53.90099922386376,5.505567302442577,,
,,635000,,,,634111,0.001,-53.963126095858485,5.993335669690913,422.6812552468735,1000.0
4475,351.62,635272,141,-390.16368306000004,2468,635130,0.001,-53.52300262451172,6.018412364156623,,
4477,324.51,635580,141,-361.32977675,2472,635406,0.001,-53.86196200052897,5.584351075192292,,
4483,315.75,636786,142,-351.45072288999995,2476,636630,0.001,-53.93922716522217,5.903168589472771,,
4489,315.82,638002,142,-351.21909934,2480,637872,0.001,-53.8850802154541,5.963255558729172,,
,,640000,,,,638968,0.001,-53.91455580058851,5.522388514719512,350.2962601176929,907.7
4509,334.41,641040,142,-371.14690375,2484,639968,0.001,-53.88878776550293,5.704760005712509,,
4514,315.04,641285,142,-349.9218224,2488,641106,0.001,-54.1952826401283,4.693021346782816,,
4521,314.94,642442,142,-349.93145953,2492,642331,0.001,-55.0415153503418,5.578868426774678,,
4523,313.73,643655,142,-349.09711348,2496,642583,0.001,-54.08359938976812,5.986497350767547,,
,,645000,,,,644641,0.001,-53.92953659057617,5.705616172671318,406.57933397336166,909.9
4546,323.97,645848,142,-360.03168401000005,2500,645641,0.001,-53.90190617370605,5.7225356186628344,,
4547,311.72,646092,142,-346.71680610000004,2504,645924,0.001,-54.026715400891426,5.58659012348224,,
4554,321.65,647254,142,-357.4810732,2508,647122,0.001,-53.938985160827635,6.084487216472626,,
4555,293.3,647433,142,-326.90740721000003,2512,647312,0.001,-54.509584527266654,5.795931496118245,,
,,650000,,,,649404,0.001,-53.86964295959473,5.937788020610809,423.57361753510776,1000.0
4576,302.27,650476,142,-336.40735697,2516,,,,,,
4586,301.92,652532,142,-335.5028163999999,2520,651460,0.001,-53.933600280761716,6.061976683259011,,
,,655000,,,,654460,0.001,-53.887405822753905,5.8886305385828015,390.5053450901993,906.7
4615,321.24,655570,142,-356.32773667000004,2524,655460,0.001,-53.971096603393555,5.769705238819122,,
4617,331.87,656746,142,-367.91895933,2528,655674,0.001,-54.203045739067925,5.977383564103325,,
4627,331.72,658815,142,-367.56966603999996,2532,657743,0.001,-54.10835788726806,5.735881949305535,,
,,660000,,,,659788,0.001,-54.76049456389054,5.195108522309197,376.0597598956898,1000.0
4648,332.94,660134,142,-369.1987306700001,2536,660011,0.001,-54.37807227469779,5.4560407581885295,,
4654,331.82,661349,142,-367.4897161500001,2540,661189,0.001,-53.987715509202744,5.77861198823746,,
4655,322.33,661571,142,-356.97634103999997,2544,661436,0.001,-53.09706258773804,3.6708446661631267,,
4657,303.96,661920,142,-337.13605819,2548,661814,0.001,-54.426401511482574,5.266846822259205,,
4660,314.07,663155,142,-348.04162448000005,2552,662083,0.001,-53.83337381150987,5.1943262285656395,,
4666,324.1,664467,142,-359.01500915,2556,663395,0.001,-54.36926422119141,5.709870846622969,,
,,665000,,,,664395,0.001,-54.27783826446533,5.834450515389443,354.4993932179874,808.7
4690,343.04,667529,142,-379.8877598000001,2560,666457,0.001,-54.32445329235446,5.106166460821705,,
4694,335.22,667683,142,-371.21663788,2564,667596,0.001,-54.80913484096527,5.288182195276022,,
,,670000,,,,669611,0.001,-54.76249508666992,5.672557590126991,339.14956500797126,1000.0
4719,354.26,670698,142,-392.05262825,2568,670611,0.001,-54.643387145996094,5.483065156698227,,
4725,361.96,671776,142,-400.65273920999994,2572,671682,0.001,-54.64784014892578,5.7814470289945605,,
4727,354.65,672251,142,-392.72756081000006,2576,671978,0.001,-55.113129425048825,5.48482024975312,,
4728,344.41,672443,142,-381.6961512,2580,672341,0.001,-54.3579350133096,6.029173552043854,,
4729,315.97,672637,142,-350.49221529000005,2584,672551,0.001,-54.57377395629883,4.391646158695221,,
4736,334.62,674747,142,-370.94672858000007,2588,673675,0.001,-54.30032079360064,5.9734461728264305,,
,,675000,,,,674732,0.001,-53.74032492386667,5.825256785830936,496.55654440820217,1000.0
4756,343.62,676804,142,-380.8332548400001,2592,675732,0.001,-54.511281105041505,5.820320133805275,,
4766,342.72,677927,142,-379.41089588,2596,677822,0.001,-54.275239671979634,6.549321923937116,,
,,680000,,,,678964,0.001,-54.369436437433414,5.43276647908972,474.7955201489851,1000.0
4788,351.88,681036,142,-389.07540118000003,2600,679964,0.001,-54.53701361846924,5.772592668414116,,
4804,372.48,683340,142,-411.7282771799999,2604,683186,0.001,-54.77254190826416,5.870287001252175,,
,,685000,,,,684268,0.001,-54.80847671508789,5.969269231319427,548.5709927411342,1000.0
4825,381.79,685433,142,-421.60764651,2608,685319,0.001,-55.024476318359376,6.556800795536415,,
4826,381.99,685632,142,-421.82211424,2612,685533,0.001,-54.9455755021837,6.246707284772718,,
4841,381.83,688659,142,-421.60684103000006,2616,688560,0.001,-54.91008171081543,5.885603807687759,,
,,690000,,,,689687,0.001,-54.92976951599121,5.9661982381343845,504.92163491403915,1000.0
4862,382.68,690800,142,-423.1488825500001,2620,690687,0.001,-55.01072986602783,5.827258546352386,,
4864,363.56,691926,142,-402.0297701000001,2624,690854,0.001,-54.65663587130033,6.078275701578925,,
4879,373.18,694064,142,-412.80234543,2628,693954,0.001,-54.99213983154297,6.031872717261314,,
,,695000,,,,694011,0.001,-55.157815297444664,6.075855731964111,707.7190746660693,1000.0
4895,364.44,695259,142,-403.0473579,2632,695149,0.001,-55.009823951168336,6.850489440171615,,
4901,364.32,696566,142,-402.8030209600001,2636,696376,0.001,-55.25094032287598,5.423626445233822,,
4907,362.97,697646,142,-401.26379951,2640,697544,0.001,-55.24019408226013,7.254105903208256,,
,,700000,,,,699574,0.001,-55.23601490020752,7.071667077422142,579.1434851839556,907.7
4932,400.75,701646,142,-443.12700602000007,2644,700574,0.001,-55.19371990203857,6.784120097517968,,
4943,418.38,703758,142,-462.1855188,2648,702686,0.001,-55.35870771408081,6.197031557559967,,
,,705000,,,,704686,0.001,-55.27787890625,6.125158286452294,670.0085351603105,910.4
4967,429.85,706140,142,-474.65980897000003,2652,705850,0.001,-55.601323895338105,5.596326321363449,,
4975,439.03,708370,142,-484.22380832000005,2656,707298,0.001,-55.658687159700214,5.773622246283405,,
4985,420.15,709544,142,-463.52840841,2660,709446,0.001,-55.14047268458775,6.015353906722296,,
,,710000,,,,709472,0.001,-56.132152850811295,8.764684750483585,492.11778155114735,1000.0
5006,440.43,711726,142,-485.39314634999994,2664,711501,0.001,-55.81210585784912,5.592887969493866,,
5008,413.31,712029,142,-455.71682380000004,2668,711847,0.001,-55.46419186062283,5.507574335292533,,
5009,404.68,712244,142,-445.99700199000006,2672,712116,0.001,-55.46898572198276,5.951315407095285,,
5016,420.85,714336,142,-463.32206676000004,2676,713264,0.001,-55.50128234378875,5.846405353546142,,
5021,420.92,714535,142,-463.3119622,2680,714353,0.001,-56.72757085164388,5.429854177659558,,
,,715000,,,,714640,0.001,-55.71519581655438,5.668079702867627,390.001338739926,902.0
5036,431.53,715790,142,-475.26848083000004,2684,715684,0.001,-55.81345887617631,5.796105921268463,,
5047,440.85,718832,142,-485.38525809,2688,717760,0.001,-55.84969512176514,6.164046315789223,,
,,720000,,,,719010,0.001,-56.106329917907715,5.147050059360007,497.751075646095,1000.0
5064,432.78,720082,142,-476.16587402,2692,,,,,,
5079,443.57,722284,142,-488.15943039000007,2696,722075,0.001,-55.91089057922363,6.092592186212539,,
5085,423.24,723360,142,-466.3251962400001,2700,723274,0.001,-55.87468287658692,6.034444912314415,,
,,725000,,,,724384,0.001,-55.97375751495361,5.850032494306564,551.8327833708842,1000.0
5105,421.3,725470,142,-464.0294738999999,2704,725384,0.001,-55.883778289794925,6.181391815662384,,
5111,410.91,726524,142,-452.86035496999995,2708,726436,0.001,-54.998890509972206,7.244788379669189,,
5118,421.9,727822,142,-464.9499901600001,2712,727724,0.001,-55.76791186595526,6.119390399437251,,
5124,404.19,729078,142,-445.50768482,2716,728933,0.001,-55.74141112240878,7.067116738720373,,
,,730000,,,,729113,0.001,-55.92258237202962,7.0648991709849875,706.3295027998741,1000.0
5140,395.29,730329,142,-435.35612936999996,2720,730113,0.001,-56.1197145690918,6.764963551521301,,
5151,404.57,732383,142,-446.35460624000007,2724,732290,0.001,-56.07068701171875,6.021023041605949,,
5157,394.71,733535,142,-435.47215193000005,2728,733415,0.001,-56.0591223526001,6.040340575098991,,
,,735000,,,,734689,0.001,-56.06362730407715,6.6836264841556545,617.5837353736861,1000.0
5174,405.02,735761,142,-446.84513410000017,2732,,,,,,
5184,403.46,736912,142,-445.22939993000006,2736,736803,0.001,-55.0935173034668,5.395985390010633,,
5194,413.11,738957,142,-455.97104927,2740,738859,0.001,-56.30252947998047,6.335253280162811,,
,,740000,,,,739911,0.001,-56.41565542602539,6.102037167072296,640.5214482333511,1000.0
5214,393.83,741029,142,-434.21659535000015,2744,740911,0.001,-56.290088775634764,6.442869253516197,,
5221,385.73,742331,142,-425.34726157999995,2748,742188,0.001,-56.17113375854492,6.20745156788826,,
5228,382.96,744436,142,-422.53462818,2752,743364,0.001,-56.592095692952476,5.952541708946228,,
,,745000,,,,744364,0.001,-56.35590016937256,6.297796604275703,439.0412298452109,806.7
5255,390.87,747457,142,-431.48692359999984,2756,747364,0.001,-56.457805480957035,6.817025622725486,,
5255,380.19,747563,142,-419.70111978999995,2760,747479,0.001,-56.5205332438151,5.792341484909966,,
5257,360.95,747821,142,-398.8528321,2764,747729,0.001,-56.43641738891601,7.137910380959511,,
5267,378.23,749852,142,-418.16664044,2768,749770,0.001,-56.50837819671631,6.6279529123306276,,
,,750000,,,,749867,0.001,-56.87011608324553,7.744381136708445,523.6083286201698,1000.0
5278,378.85,750129,142,-419.04092822999996,2772,749942,0.001,-56.31449599015085,7.582116057078044,,
5289,380.63,752399,142,-421.08010216,2776,752219,0.001,-56.42217325281214,6.901420681564896,,
5291,381.03,752638,142,-421.68578142999996,2780,752508,0.001,-56.43578338623047,6.09978582792812,,
5298,381.5,753940,142,-421.72339371000004,2784,753776,0.001,-56.12206308465255,7.043100105749594,,
5299,353.48,754180,142,-391.00558467,2788,754056,0.001,-56.63498987470354,6.696939366204398,,
5300,342.9,754372,142,-379.62395151,2792,754215,0.001,-56.56698585959042,5.736533157965717,,
,,755000,,,,754393,0.001,-56.822953514430836,7.3896705437731995,647.3709536191542,810.8
5315,342.06,756490,142,-378.57329124000006,2796,755418,0.001,-56.02117039607121,5.39802716255188,,
5320,334.87,756847,142,-370.93713541,2800,756720,0.001,-56.753671182168496,7.01885499692943,,
5328,336.14,759084,142,-372.40527052000004,2804,758012,0.001,-56.57648885345459,7.018461331248283,,
,,760000,,,,759029,0.001,-56.0911078453064,7.077811970430262,452.939814087376,610.8
5343,336.8,760204,142,-373.12300974,2808,760046,0.001,-57.13895755343967,6.031325438443353,,
5354,344.53,762275,142,-381.19531994,2812,762171,0.001,-56.588142639160154,6.554442627072334,,
5365,354.47,764525,142,-392.49185421000004,2816,764274,0.001,-56.71549582672119,6.396041240096093,,
,,765000,,,,764620,0.001,-57.410175547880286,7.455329873982598,666.5821282475256,903.0
5376,353.63,765692,142,-391.56497378999995,2820,,,,,,
5386,353.66,767749,142,-391.08496016,2824,766677,0.001,-56.53363271331787,6.682820473313331,,
5401,363.28,769863,142,-400.92948817,2828,769707,0.001,-56.78912338256836,7.347243914484978,,
,,770000,,,,769918,0.001,-56.201946605335586,7.355690267953006,642.3550041361711,1000.0
5411,343.24,770085,142,-379.10902195,2832,,,,,,
5417,343.2,771232,142,-378.75709003,2836,771055,0.001,-56.72105318450928,6.864776686906815,,
5418,324.53,771410,142,-358.31830979,2840,771273,0.001,-56.140461985270186,7.284475762335981,,
5419,305.16,771545,142,-337.33269539,2844,771456,0.001,-56.66000016530355,7.277994757113249,,
5421,296.32,771963,142,-327.6519466,2848,771877,0.001,-57.19558857105397,6.803062915802002,,
5437,305.46,774982,142,-337.99621024999993,2852,774891,0.001,-56.731839630126956,7.174140020728111,,
,,775000,,,,774910,0.001,-56.21884613037109,7.338720911427548,513.1230788126588,901.4
5452,296.34,777091,142,-328.2560413399999,2856,776019,0.001,-56.15093539311336,6.40058822002051,,
5458,306.66,778229,142,-339.83942359,2860,777157,0.001,-56.68612762451172,7.624665040969848,,
,,780000,,,,779175,0.001,-55.832818349202476,7.505521721310085,455.57802694805434,715.1
5479,324.4,780261,142,-359.16943620999996,2864,780175,0.001,-56.675076942443845,6.709224611878395,,
5484,315.09,781361,142,-348.3901343,2868,781242,0.001,-57.17533461252848,8.171556555706522,,
5487,324.02,782531,142,-358.05587873,2872,781459,0.001,-57.01255125157974,6.902810539518084,,
5497,314.21,783820,142,-347.24006994999996,2876,783735,0.001,-56.838985443115234,7.971560852868216,,
5499,322.87,784925,142,-356.54378125999995,2880,783853,0.001,-56.93750678168403,5.3858293824725685,,
,,785000,,,,784853,0.001,-56.86874005126953,6.934253124594688,485.2074239519658,834.8
5518,332.36,787176,142,-367.0246432199999,2884,786104,0.001,-56.40415933397081,6.811354142648202,,
,,790000,,,,789191,0.001,-56.84319682312012,6.943216611862183,774.704759158101,1000.0
