train/n_updates,train/actor_loss,time/total_timesteps,time/time_elapsed,train/critic_loss,time/episodes,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/learning_rate,eval/mean_ep_length,eval/mean_reward
486671,-60.897430737813316,486770,3193,5.960584471623103,1920,391.03,152,-427.2364550800001,0.001,,
488770,-60.60597155761719,488947,3203,5.833320632457733,1924,382.56,152,-417.68656296,0.001,,
489077,-60.881987762451175,489156,3205,3.8433281242847444,1928,363.67,152,-397.48442279000005,0.001,,
489198,-60.39579927004301,490000,,7.08263119100367,,,,,0.001,1000.0,520.6067123913701
491198,-60.7936213760376,492259,3225,5.909138751268387,1932,383.8,152,-419.7175066,0.001,,
494218,-61.35273208618164,495000,,6.308055937290192,,,,,0.001,1000.0,595.192485705929
,,495279,3249,,1936,401.38,152,-438.51683912,,,
495400,-60.948670387268066,495482,3253,7.505053869883219,1940,401.68,152,-438.98447866999993,0.001,,
498421,-61.14847685241699,498593,3268,5.929729456543923,1944,422.03,152,-460.92386837,0.001,,
499684,-61.06344075012207,500000,,5.606903348326683,,,,,0.001,1000.0,711.7503944491967
,,500745,3284,,1948,413.06,152,-451.19757244999994,,,
501799,-61.087537117004395,501883,3294,5.582105472922325,1952,413.61,152,-452.0203005199999,0.001,,
502920,-61.29127867126465,503981,3300,5.79019727563858,1956,413.04,152,-451.71844111999997,0.001,,
504021,-60.93498293558756,505000,,4.189546604951222,,,,,0.001,1000.0,654.2242540024221
505021,-61.335880256652835,505136,3318,5.554998733639717,1960,394.3,152,-431.3885329700001,0.001,,
507105,-61.209859466552736,507259,3328,7.061884331703186,1964,412.63,152,-451.0022619399999,0.001,,
509298,-61.13628623962402,509458,3339,5.455614025592804,1968,433.65,152,-473.77905109000005,0.001,,
509397,-61.56580742038026,510000,,6.070642803654526,,,,,0.001,1000.0,435.70129012688994
510477,-61.150419796214386,510629,3354,5.985714554786682,1972,423.86,152,-463.68279789,0.001,,
511691,-61.744060350501016,511769,3360,6.252900152102761,1976,404.77,152,-443.47278674999995,0.001,,
511878,-60.94163993552879,512104,3361,5.762104102858791,1980,406.38,152,-445.37777953000005,0.001,,
514058,-61.56326737213135,514191,3372,5.860424471616745,1984,425.01,152,-465.68170485999997,0.001,,
514176,-61.26470532624618,515000,,5.1160582304000854,,,,,0.001,1000.0,610.5685291283298
515239,-61.352838823872226,516300,3387,7.770767737948705,1988,425.83,152,-466.29437721999994,0.001,,
518426,-61.6121067276001,518592,3402,6.110538435220718,1992,437.65,152,-479.16052087,0.001,,
518878,-61.661818237304686,519939,3405,5.934028931338378,1996,439.92,152,-481.78929590000007,0.001,,
519878,-61.31695258331299,520000,,5.579319371104241,,,,,0.001,1000.0,654.1194538443553
521087,-61.395046869913735,521209,3424,5.588218155172136,2000,422.46,152,-463.00600496000004,0.001,,
522204,-59.69236591884068,522273,3430,5.398180195263454,2004,412.73,152,-452.41377245,0.001,,
522309,-61.78417256673177,522384,3430,7.867160420263967,2008,412.06,152,-451.78738357000003,0.001,,
522499,-61.46240761166527,522577,3431,6.571431463673001,2012,382.34,152,-419.63731312999994,0.001,,
522788,-60.84709803263346,522864,3433,4.999444764001029,2016,372.56,152,-409.1553040699999,0.001,,
523902,-61.00193992614746,524054,3438,5.584947214245796,2020,372.84,152,-409.5878771,0.001,,
524058,-61.75418496131897,524159,3439,5.441837483836759,2024,352.12,152,-387.29142997,0.001,,
524098,-61.484632110595705,525000,,5.468146398663521,,,,,0.001,1000.0,674.1131203187513
525204,-61.14612073483674,526265,3454,5.353053590525752,2028,371.09,152,-407.75510323000003,0.001,,
528215,-61.54210902404785,529276,3469,5.597653294920922,2032,370.17,152,-405.7430986000001,0.001,,
529232,-60.75963889227973,530000,,5.761876225471497,,,,,0.001,903.4,592.3134501770721
530296,-61.38769781589508,531357,3487,5.994134841486812,2036,360.78,152,-395.44082254999995,0.001,,
531385,-61.447035471598305,531477,3491,4.363605952262878,2040,359.95,152,-394.5467594,0.001,,
531575,-61.641619011207865,531707,3492,6.094265660014721,2044,331.14,152,-363.44107913,0.001,,
531886,-61.52563026973179,532092,3494,6.095454244180159,2048,313.47,152,-344.4991995499999,0.001,,
533165,-61.51743398284912,534226,3501,6.2263104981184005,2052,323.43,152,-354.9462980699999,0.001,,
534251,-61.82045284070467,534365,3505,5.072398020670964,2056,303.84,152,-333.37466431999997,0.001,,
534329,-61.62205219268799,535000,,6.050880727767944,,,,,0.001,1000.0,568.9876360526541
535367,-61.53550479286596,535492,3520,5.767017596646359,2060,303.56,152,-333.51001968,0.001,,
536525,-61.07296905517578,536623,3525,6.304762232303619,2064,293.64,152,-322.77296376999993,0.001,,
538576,-61.59032347869873,538712,3535,5.6350261834859845,2068,292.54,152,-321.69949356000006,0.001,,
539914,-61.49304999542236,540000,,5.948857821345329,,,,,0.001,1000.0,672.901437886618
,,540041,3550,,2072,294.12,152,-323.36164258,,,
540124,-61.28491051252498,540221,3551,6.416240265790154,2076,284.52,152,-312.68546955,0.001,,
540266,-61.36239327324761,540355,3552,6.440128912244524,2080,282.51,152,-310.53771410999997,0.001,,
541402,-61.669821022033695,541497,3557,6.044634624719619,2084,273.06,152,-300.22690795,0.001,,
542603,-61.88845790516246,542738,3563,5.620000914241491,2088,264.38,152,-291.05388445000006,0.001,,
543779,-62.05872599283854,543863,3569,5.790369632664849,2092,252.71,152,-278.35459155000007,0.001,,
544894,-62.53509203592936,545000,,6.51633549729983,,,,,0.001,1000.0,606.0289627263664
,,545061,3583,,2096,251.22,152,-276.49326443,,,
547061,-62.04598960876465,547165,3594,6.077000246673334,2100,259.56,152,-285.42131250000006,0.001,,
547464,-61.83026837193689,548525,3597,5.475590484184131,2104,262.52,152,-288.80208106000003,0.001,,
549583,-61.93784970855713,549657,3606,5.885339845061302,2108,272.73,152,-299.59710898000003,0.001,,
549756,-62.17423230951483,550000,,6.009865829314308,,,,,0.001,1000.0,810.654499844744
550365,-61.71864204657705,550532,3619,5.86530399361659,2112,279.55,152,-307.02526814,0.001,,
550548,-61.834721509148096,550631,3620,7.427509795535695,2116,277.67,152,-304.78010975,0.001,,
551685,-62.121730217566856,551881,3626,5.192674416082877,2120,278.27,152,-305.82790267,0.001,,
551968,-62.530532234593444,553029,3628,5.4928752441664,2124,288.7,152,-317.32034991999996,0.001,,
553968,-61.614167289733885,555000,,6.080960302948951,,,,,0.001,1000.0,732.0651779130101
554987,-60.961124420166016,556048,3651,5.223147956948531,2128,297.83,152,-327.86455263999994,0.001,,
556174,-61.64451919555664,556302,3656,6.385547389789504,2132,270.26,152,-298.39583207,0.001,,
557298,-61.67824291992188,557406,3662,6.143043255209923,2136,260.49,152,-287.81718408999996,0.001,,
559389,-61.95202133872292,560000,,6.055910733613101,,,,,0.001,1000.0,700.701093601645
,,560450,3681,,2140,289.73,152,-319.48755978,,,
561428,-61.8094807510376,562489,3692,6.000707867026329,2144,307.82,152,-339.05544742,0.001,,
563509,-62.23792021615164,563634,3701,5.973503767398366,2148,315.42,152,-347.32321662000004,0.001,,
564678,-61.632017593383786,565000,,5.886010716795921,,,,,0.001,1000.0,835.1223776877538
,,565525,3716,,2152,312.99,152,-345.16263419999996,,,
566611,-61.55552293395996,567672,3726,5.859051317811012,2156,333.07,152,-366.90223218,0.001,,
568789,-61.51460283856059,569007,3736,6.377552000589149,2160,335.15,152,-369.21403079000004,0.001,,
568980,-60.797453199114116,570000,,5.255655203546796,,,,,0.001,1000.0,759.5151436223066
569980,-61.75392131042481,570182,3750,5.7632292782068255,2164,335.59,152,-369.89216238,0.001,,
570330,-62.20165824890137,570449,3752,5.049239308603348,2168,317.37,152,-350.11874769,0.001,,
570555,-61.39925966764751,570714,3753,4.797238368254441,2172,306.73,152,-338.56793317000006,0.001,,
571737,-61.814354260762535,571885,3759,6.276386775970459,2176,316.64,152,-349.93602059999995,0.001,,
572883,-61.43626365661621,572961,3765,5.409435045428392,2180,326.06,152,-360.28491491999995,0.001,,
573956,-61.957405700683594,574041,3770,5.953279873490334,2184,325.44,152,-359.87933404999995,0.001,,
573980,-62.58787218729655,575000,,4.945581773916881,,,,,0.001,1000.0,722.1531881705392
575038,-62.37788945978338,576099,3785,5.260600014166399,2188,333.61,152,-368.9571245899999,0.001,,
576111,-61.503984212875366,576196,3789,6.665288549481017,2192,323.33,152,-357.77960191,0.001,,
577239,-62.34662373860677,577326,3795,7.720430231806057,2196,322.65,152,-357.0351394,0.001,,
578333,-61.93302451239692,579394,3801,6.739516682094997,2200,322.29,152,-356.54307503999996,0.001,,
579437,-61.91473444496713,580000,,7.229281739490788,,,,,0.001,1000.0,755.2475097121467
580437,-62.250176879882815,580511,3819,6.682958078503609,2204,319.86,151,-353.7897748599999,0.001,,
580858,-62.25455414621454,581919,3822,6.059389236811045,2208,322.62,152,-357.34163815,0.001,,
582968,-62.59528934955597,583057,3831,5.905149316030835,2212,325.25,152,-360.30820092,0.001,,
584084,-62.23050278111508,585000,,6.789241351579365,,,,,0.001,1000.0,604.7047485575779
,,585145,3846,,2216,345.14,152,-382.22164364,,,
585284,-61.54027968186598,585377,3851,7.723320314517388,2220,334.96,151,-370.86473411,0.001,,
586365,-62.3806166381836,586468,3856,6.30480056321621,2224,334.39,152,-370.0977474300001,0.001,,
586571,-62.15245501200358,586682,3857,5.535445470076341,2228,306.34,152,-339.10612801,0.001,,
586860,-62.78515189034598,587921,3860,5.5021070795399805,2232,316.19,152,-349.89148235,0.001,,
588958,-62.02933468538172,589133,3869,6.364334125729168,2236,317.27,152,-351.55386381000005,0.001,,
589135,-62.84849609867219,590000,,6.3700567200070335,,,,,0.001,1000.0,881.9635144573215
590156,-63.15168484774503,590271,3883,5.215641328266689,2240,298.21,151,-330.96519527,0.001,,
590435,-61.94819259643555,590597,3885,12.103630542755127,2244,281.08,152,-312.55990770000005,0.001,,
591684,-61.19780349731445,592745,3892,5.381302654743195,2248,291.11,152,-323.41438673,0.001,,
592932,-61.86438681862571,593017,3897,5.76011365935916,2252,274.92,152,-305.51083427,0.001,,
593227,-62.745225270589195,593319,3899,5.108888176984565,2256,256.47,152,-285.48421204000005,0.001,,
594310,-62.33279978179932,594416,3904,6.35516839993,2260,254.09,152,-282.88368077,0.001,,
594355,-62.61393425681374,595000,,6.116892231835259,,,,,0.001,1000.0,858.100673481368
596479,-62.344045188903806,597540,3924,6.285315829753876,2264,273.58,152,-304.10910903,0.001,,
597554,-62.48463162508878,597685,3929,7.360757925293663,2268,272.36,152,-302.63864091000005,0.001,,
598787,-62.514635368347165,598873,3935,6.279852389812469,2272,281.59,152,-312.68663099,0.001,,
599873,-62.399060203552246,599948,3940,6.1736648955345155,2276,280.63,152,-311.03542971,0.001,,
599887,-62.53463636125837,600000,,4.831386429922921,,,,,0.001,1000.0,791.8372897167225
601903,-62.51755683135986,602009,3959,5.806073465704918,2280,290.48,152,-321.56227433000004,0.001,,
603972,-62.70135815938314,605000,,5.274326016505559,,,,,0.001,1000.0,880.2433187257732
,,605033,3979,,2284,309.92,152,-342.29311416999997,,,
606038,-62.7429404258728,607099,3989,6.775590250569005,2288,310.0,152,-342.4031368600001,0.001,,
608160,-62.72967671203613,609221,4000,6.478192536354065,2292,330.25,152,-364.3981294,0.001,,
609244,-62.82009770320012,610000,,5.86831805229187,,,,,0.001,1000.0,770.7357066210592
610244,-62.7695001449585,610328,4018,6.139204823493958,2296,330.02,151,-364.17453905,0.001,,
611353,-62.61233380635579,611468,4024,5.723127335309982,2300,320.74,151,-354.22286022000003,0.001,,
613473,-62.669236961364746,614534,4035,6.150280446767807,2304,340.23,152,-375.6261684899999,0.001,,
614861,-62.64633655548096,615000,,5.239254891872406,,,,,0.001,1000.0,612.1448129862125
615861,-62.75276535797119,616922,4056,6.163192023515701,2308,350.03,152,-386.10762534,0.001,,
617100,-62.75181146101518,617216,4061,5.634955012521078,2312,341.59,151,-376.91612721999996,0.001,,
618292,-62.68023195648193,619353,4068,6.286951232433319,2316,342.08,152,-377.41251316,0.001,,
619292,-62.63030076599121,620000,,6.365486979365349,,,,,0.001,1000.0,524.3337742352858
620437,-62.57224998474121,621498,4088,5.879004860868548,2320,361.21,152,-397.77028199000006,0.001,,
621580,-62.78908484322684,622641,4094,4.025726795196533,2324,361.73,152,-398.4384018299999,0.001,,
622768,-63.29885249667697,623829,4100,5.435566636494228,2328,371.47,152,-409.21799747,0.001,,
624839,-62.86821411895752,624964,4109,6.0919435847997665,2332,370.43,152,-407.90307781,0.001,,
624903,-62.58509135246277,625000,,6.056099604815245,,,,,0.001,1000.0,767.101816633169
625160,-62.4336621644067,626221,4120,6.368749636263887,2336,370.88,151,-408.24890192,0.001,,
628216,-62.50112492370606,629277,4136,6.252270980358124,2340,390.06,152,-429.08443206000004,0.001,,
629266,-62.04753326416016,630000,,6.502035927772522,,,,,0.001,1000.0,723.1671240014839
630283,-63.41824722290039,630424,4154,6.308054783765008,2344,398.27,151,-437.7261930099999,0.001,,
630437,-62.24451017379761,631498,4155,5.607650265097618,2348,387.53,151,-425.96849550999997,0.001,,
631552,-62.432347433907644,631666,4160,8.258969000407628,2352,386.49,151,-424.72540656000007,0.001,,
634605,-62.55423928833008,635000,,6.2198682491779325,,,,,0.001,1000.0,862.0980283854121
,,635666,4185,,2356,423.47,151,-464.46269183,,,
636717,-62.901050894601006,637778,4196,6.201065475600107,2360,433.62,151,-475.5624069699999,0.001,,
639736,-62.799610275268556,639824,4210,6.418047687649727,2364,422.84,151,-463.79984880000006,0.001,,
639763,-63.15124159592848,640000,,6.382150076053761,,,,,0.001,1000.0,809.292481429514
641881,-63.110798446655274,642026,4229,6.204222472071647,2368,443.41,151,-486.81756810999997,0.001,,
643965,-63.21653755187988,645000,,6.137329387307167,,,,,0.001,1000.0,875.1528949831612
644965,-63.14221704101563,645064,4253,6.576517087459564,2372,461.91,151,-506.5575899100001,0.001,,
647027,-63.251666969299315,647126,4264,6.333773015141487,2376,471.78,151,-517.48044308,0.001,,
649111,-63.14641247558594,649483,4274,6.385173635959625,2380,474.74,151,-520.51744055,0.001,,
649422,-63.112032719147514,650000,,6.287251875714857,,,,,0.001,1000.0,862.1364966072549
650532,-63.2536879039946,651593,4292,7.9306051556657,2384,465.6,151,-511.08082806,0.001,,
653554,-63.13395058441162,653647,4306,6.230573982000351,2388,465.48,151,-511.06121694,0.001,,
653660,-64.04653739929199,653740,4306,4.210685062408447,2392,445.19,151,-489.0519491,0.001,,
653966,-63.38158356515985,654112,4308,5.962532726494041,2396,437.84,151,-481.17523051999996,0.001,,
654184,-63.55408155918121,654317,4309,6.741317266598344,2400,428.49,151,-470.85810403999994,0.001,,
654613,-62.82140858968099,654706,4312,6.557362958788872,2404,401.72,151,-441.56974198999995,0.001,,
654645,-62.96724510192871,655000,,8.765461415052414,,,,,0.001,1000.0,922.3786607070011
656658,-63.230201782226565,657719,4332,6.404898611783981,2408,407.97,151,-448.28143922999993,0.001,,
657843,-63.039048220660234,657926,4337,6.209002448900326,2412,407.1,151,-447.28431233000003,0.001,,
658564,-63.183307466052824,659625,4341,6.175361097569766,2416,402.72,151,-442.23614827999995,0.001,,
659564,-63.25553217315674,660000,,6.277685482621193,,,,,0.001,902.6,764.1840378517285
660617,-61.934685707092285,660692,4359,6.9918398296131805,2420,391.94,151,-431.01440662999994,0.001,,
660712,-63.342719582950366,660814,4359,6.674844825969023,2424,381.73,151,-419.82964533,0.001,,
660846,-63.9289483463063,661012,4360,5.987958843057806,2428,371.83,151,-408.88312784999994,0.001,,
662045,-63.703903062003,662138,4365,6.190410973770278,2432,371.74,151,-409.3370240800001,0.001,,
662207,-63.32975551060268,662407,4366,5.52799821320702,2436,361.86,151,-398.42769861,0.001,,
662443,-62.80118878682455,663504,4368,6.316616699099541,2440,342.27,151,-377.2606796400001,0.001,,
664500,-63.30655348968506,665000,,6.337926661610603,,,,,0.001,1000.0,872.7518399032531
665500,-63.371230972290036,665589,4390,6.520490483999252,2444,351.65,151,-387.76936043999996,0.001,,
666593,-63.39079595184326,667654,4397,6.33386228621006,2448,361.56,151,-398.85031072,0.001,,
668722,-63.27419818531383,668942,4406,5.005565180175606,2452,372.76,151,-411.09166277,0.001,,
669923,-64.00614765712193,670000,,7.420404729389009,,,,,0.001,1000.0,869.4022403335664
670923,-63.40419644927979,671984,4427,6.143615725040436,2456,363.18,151,-402.46500605000006,0.001,,
673006,-63.71436513264974,673110,4437,6.355435831793423,2460,353.32,151,-391.18004469000005,0.001,,
674221,-63.41755487060547,674341,4443,6.393323228359223,2464,345.17,151,-382.83632609,0.001,,
674346,-63.412529454086766,675000,,7.548704145532666,,,,,0.001,1000.0,828.2641314313048
676346,-63.49885159301758,676465,4462,6.735813267707825,2468,344.39,151,-381.47484764,0.001,,
676638,-63.69845977783203,676725,4463,5.703431774871518,2472,316.61,151,-351.54174707000004,0.001,,
677750,-64.28544209798177,677820,4469,7.6246133093106545,2476,306.94,151,-341.25720465,0.001,,
678010,-63.064565138383344,678094,4470,6.797188206152483,2480,286.11,151,-318.9555608,0.001,,
679033,-63.47810708618164,680000,,6.735580908417702,,,,,0.001,1000.0,871.7018133395119
681033,-63.479981735229494,681106,4494,6.444695899009704,2484,295.13,151,-328.32119702999995,0.001,,
681154,-64.86981582641602,681269,4495,6.937780062357585,2488,276.22,151,-307.39228866,0.001,,
682347,-63.42739028930664,683408,4501,7.336211863628104,2492,296.68,151,-329.98230794999995,0.001,,
684446,-63.281256267002654,684541,4511,7.098719473396029,2496,304.29,151,-337.89398438999996,0.001,,
684640,-63.615943105597246,685000,,5.896957661310831,,,,,0.001,1000.0,840.7483278955449
685640,-63.64676462554932,685715,4525,6.009855062127113,2500,313.98,151,-348.81371766000007,0.001,,
687680,-63.883553161621094,687789,4535,6.2549555623531345,2504,330.83,151,-367.36214506000005,0.001,,
688854,-63.25395645966401,689915,4542,6.329795014368345,2508,321.96,151,-358.3260572999999,0.001,,
689934,-64.12965352911698,690000,,5.742558868307817,,,,,0.001,1000.0,821.5115542912157
690002,-63.619335286757526,691063,4557,7.05438314816531,2512,331.37,151,-368.6014651399999,0.001,,
692031,-63.90103040422712,692163,4566,5.391229327519735,2516,325.38,151,-362.29199578,0.001,,
693163,-63.35196031842913,693372,4571,4.955731885773795,2520,326.8,151,-363.72457989000003,0.001,,
694311,-63.75378985595703,695000,,5.989496261119842,,,,,0.001,1000.0,877.5911678871547
695336,-63.73967302762545,696397,4591,6.269627561569214,2524,355.83,151,-395.40706646,0.001,,
697406,-63.83317073186239,697503,4601,5.337447834511598,2528,364.91,151,-405.32129677999995,0.001,,
698502,-64.16019231622869,698648,4606,6.392765245654366,2532,365.1,151,-405.07437533000007,0.001,,
699642,-64.13746329716274,700000,,6.088418973575939,,,,,0.001,1000.0,802.6390571591895
700642,-64.18888447570801,701165,4626,6.0182583841085435,2536,387.58,151,-429.66098116,0.001,,
702199,-64.22773014068603,702291,4633,6.285984122872352,2540,387.87,151,-429.68746619999996,0.001,,
703470,-64.06944765363421,704531,4640,6.84067130676834,2544,389.42,151,-431.68294740000005,0.001,,
704470,-64.28888604736328,705000,,6.6057841122150425,,,,,0.001,917.4,774.1930397815304
706482,-64.32284308624267,706577,4662,6.454408644795418,2548,389.23,151,-430.65643701,0.001,,
708595,-64.45781643676757,708672,4673,6.359259824514389,2552,397.3,151,-439.81727254,0.001,,
709664,-64.52620725278501,710000,,6.74301278591156,,,,,0.001,1000.0,876.66662633479
710664,-64.41473818969726,711725,4692,6.393926801204682,2556,397.41,151,-439.25625897,0.001,,
713697,-64.50941807556153,713828,4705,6.0700110524892805,2560,407.18,151,-450.17836441,0.001,,
714892,-64.36274313548255,715000,,6.279021192550659,,,,,0.001,1000.0,867.899093461805
714945,-63.57074194688063,716006,4721,6.436360343447271,2564,416.65,151,-460.49326304000004,0.001,,
717958,-65.80615288870675,718136,4736,4.48602846952585,2568,416.71,151,-460.53527677,0.001,,
719150,-65.03901752672698,719231,4742,7.0923188799305965,2572,425.06,151,-469.40147666999997,0.001,,
719170,-64.24309883117675,720000,,6.407647240161896,,,,,0.001,1000.0,902.6776554197538
720195,-64.54081598917644,721256,4758,5.314539571603139,2576,434.36,151,-478.30455295,0.001,,
722367,-65.08631727430556,722446,4767,5.25053562989106,2580,443.52,151,-488.1084572299999,0.001,,
723453,-64.26911762782505,723549,4772,7.3074608487742285,2584,424.43,151,-467.5956597699999,0.001,,
724661,-64.6172393951416,725000,,6.3753448126316075,,,,,0.001,1000.0,871.0009327060543
,,725722,4787,,2588,444.53,151,-489.23607319999996,,,
727675,-65.01284970092773,727802,4801,6.329070889949799,2592,443.94,151,-488.5192944500001,0.001,,
729831,-65.16265182495117,730000,,5.666770982742309,,,,,0.001,907.1,731.5330063374073
,,730892,4820,,2596,463.51,151,-509.89317949,,,
731936,-65.28815064606843,732026,4830,6.843435453918745,2600,463.11,151,-509.17150962,0.001,,
733080,-65.49014182317825,733169,4836,5.470636548030944,2604,453.8,151,-498.53054739,0.001,,
734205,-64.86698964436849,734280,4842,6.370011774698893,2608,443.65,151,-486.97249733999996,0.001,,
734219,-64.60227802821568,735000,,5.423848816326687,,,,,0.001,1000.0,773.8017503823387
735274,-65.13473406704989,736335,4857,5.99513698166067,2612,452.72,151,-496.74924959000003,0.001,,
738402,-64.96935958099365,739463,4872,6.113391468405724,2616,473.0,151,-518.8067133,0.001,,
739533,-65.46194992065429,740000,,5.569020740447506,,,,,0.001,1000.0,708.6574639481026
,,740594,4887,,2620,472.22,151,-517.7400833300001,,,
741625,-64.94756639920749,741708,4897,5.632702868718368,2624,453.11,151,-496.86171103,0.001,,
743661,-63.634187425885884,744722,4908,7.052146758352007,2628,472.19,151,-517.7468538400001,0.001,,
744818,-65.55462455749512,745000,,4.586718710986051,,,,,0.001,1000.0,854.7782702380325
,,745879,4923,,2632,472.31,151,-517.5986509899999,,,
746996,-65.23616752624511,747067,4933,6.013911499738693,2636,459.02,151,-503.20374793,0.001,,
749032,-64.93255654144288,749373,4943,6.6947282656431195,2640,470.82,151,-516.27410219,0.001,,
749529,-66.0371670442469,749677,4946,6.505255110123578,2644,451.46,151,-494.71706064,0.001,,
749616,-64.50787448883057,750000,,7.089803784743123,,,,,0.001,914.5,820.4777371406556
751632,-65.06583570098877,752693,4964,6.518792222976685,2648,461.16,151,-505.7317508000001,0.001,,
753776,-65.14743137359619,753871,4974,6.467782651384671,2652,451.99,151,-495.59771423999996,0.001,,
754904,-66.28752240267667,755000,,6.751303051793298,,,,,0.001,1000.0,776.1157975977985
,,755965,4989,,2656,442.4,151,-484.37673807999994,,,
755993,-64.61314362746019,757054,4995,6.324093496357953,2660,432.26,151,-472.95090822,0.001,,
759011,-65.46846439361572,759085,5008,6.235882306814194,2664,430.79,151,-470.81661497,0.001,,
759040,-65.51849889755249,760000,,5.98962876200676,,,,,0.001,1000.0,779.0660067595076
760066,-65.46314386221079,760268,5023,6.038599798312554,2668,421.32,151,-460.62656730000003,0.001,,
760315,-64.99598058064778,761376,5025,7.581760591930813,2672,421.45,151,-460.88225354,0.001,,
762473,-65.20254842376708,763534,5035,6.314093829035759,2676,422.78,151,-463.36331881000007,0.001,,
764473,-65.2381651763916,765000,,6.013614485383034,,,,,0.001,1000.0,789.6421514045563
765539,-65.16475480975527,766600,5060,7.174585569988597,2680,441.54,151,-483.83758592,0.001,,
766672,-65.26652629558856,767733,5065,6.251693938787167,2684,441.84,151,-484.0938318600001,0.001,,
769715,-65.45399280548095,769813,5079,6.465104033708572,2688,440.91,151,-483.56503149,0.001,,
769767,-65.70608411516461,770000,,7.82641536394755,,,,,0.001,1000.0,832.2353510561167
770781,-66.15421731131417,771842,5093,7.396393775939941,2692,440.4,151,-482.56474047000006,0.001,,
771995,-65.87485313415527,773056,5099,4.458158236283523,2696,421.64,151,-462.2043079300001,0.001,,
773995,-65.59015460205079,775000,,5.971427642703056,,,,,0.001,1000.0,687.8881027798168
775083,-65.58163478157736,776144,5124,5.693672662431544,2700,441.18,151,-483.40538931,0.001,,
777209,-65.45763691711426,777362,5134,6.4362113115787505,2704,441.93,151,-484.6599593099999,0.001,,
777428,-63.91671180725098,777553,5135,7.8458967585312696,2708,432.73,151,-474.40581940000004,0.001,,
779492,-65.38938067626952,780000,,5.869503430724144,,,,,0.001,1000.0,788.4930103796833
780492,-65.48218338775635,780592,5158,6.234107237100601,2712,442.57,151,-485.26595414,0.001,,
781699,-65.7017388343811,781773,5164,6.532292752554922,2716,423.1,151,-463.98260447,0.001,,
781817,-65.25782852172851,782878,5166,6.618014709154765,2720,422.84,151,-463.84407202,0.001,,
782901,-64.92526760101319,783005,5170,6.732807098365411,2724,412.97,151,-453.02187162,0.001,,
783975,-65.3841946182251,785000,,6.402596257925033,,,,,0.001,1000.0,755.5613212897675
784975,-65.34114463806152,786036,5189,5.8179471900463104,2728,413.14,151,-453.06298132000006,0.001,,
787053,-65.50279068946838,788114,5199,5.825406339019537,2732,422.35,151,-463.55054997999997,0.001,,
789142,-65.0206070022583,789333,5209,6.013276185035705,2736,422.66,151,-463.96321663,0.001,,
789272,-64.6830546452449,790000,,6.133164602976579,,,,,0.001,1000.0,785.3939295968506
790320,-65.4741067152757,791381,5224,6.436092748091771,2740,420.08,151,-460.63740305000005,0.001,,
791511,-64.89550018310547,792572,5229,6.768345245948205,2744,428.95,151,-470.01324698999997,0.001,,
793643,-64.97288279724121,793744,5239,6.292954495429993,2748,410.51,151,-450.0575935400001,0.001,,
794706,-65.02322519683838,795000,,5.867639649152756,,,,,0.001,1000.0,845.0595250410275
795706,-64.92078190612793,795777,5258,5.670201109290123,2752,419.06,151,-458.80560028,0.001,,
796974,-64.96229252062346,798035,5265,5.976286265410875,2756,420.7,151,-460.7233088600001,0.001,,
799115,-65.16512260437011,799278,5274,6.568369150161743,2760,422.24,151,-462.28654775999996,0.001,,
799217,-65.15953348197189,800000,,5.856714769905689,,,,,0.001,1000.0,879.8573988264427
800361,-65.17074857439313,800545,5289,5.4437983220531825,2764,414.6,151,-454.00229056000006,0.001,,
802548,-65.03775518035889,803609,5301,6.5094240739345555,2768,433.41,151,-474.79509801,0.001,,
803790,-65.46225491692039,803875,5306,5.739667360462359,2772,424.99,151,-465.76595961,0.001,,
803896,-64.85413796561105,804957,5307,4.187646847504836,2776,414.23,151,-453.82726128999985,0.001,,
804896,-65.2872550125122,805000,,6.192704035639763,,,,,0.001,1000.0,784.3426864892856
805923,-66.61829503377278,806984,5326,7.830102296975943,2780,403.84,151,-442.62740757,0.001,,
808974,-65.39421653747559,809127,5340,4.999476848864088,2784,413.94,151,-453.59623224,0.001,,
809216,-65.12305164337158,809287,5341,6.584490503034284,2788,394.74,151,-432.49314954,0.001,,
809298,-65.12340367635092,809378,5342,6.0763766272314665,2792,375.36,151,-411.7553971,0.001,,
809504,-65.56538125240442,809586,5343,7.126328694097923,2796,365.3,151,-400.92814509999994,0.001,,
809525,-65.73574104309083,810000,,6.89978349776495,,,,,0.001,1000.0,665.3163351495284
811656,-65.45161021839489,811786,5362,6.820658962235196,2800,356.42,151,-391.33473309,0.001,,
812826,-65.65670429576527,813887,5368,6.4776783100394315,2804,365.25,151,-400.7389269200001,0.001,,
814858,-65.24246189117432,815000,,6.342058059215546,,,,,0.001,1000.0,830.9606946037733
815858,-65.59945192718506,815987,5391,6.309659265398979,2808,384.34,151,-421.79226889999995,0.001,,
818058,-65.6489875793457,818143,5401,6.167790304660797,2812,375.51,151,-412.1320285,0.001,,
819137,-65.94682346690784,820000,,5.5010864630989404,,,,,0.001,1000.0,845.8003865533741
,,820198,5416,,2816,384.25,151,-421.33658955,,,
821401,-65.41308682250977,821503,5426,6.575775468111038,2820,386.25,151,-423.41216036000003,0.001,,
824442,-65.5575767364502,824535,5441,6.288234945058822,2824,415.3,151,-455.0827138899999,0.001,,
