time/time_elapsed,rollout/ep_rew_mean,time/fps,time/total_timesteps,time/iterations,rollout/ep_len_mean,train/std,train/approx_kl,train/entropy_loss,train/learning_rate,train/value_loss,train/clip_range,train/clip_fraction,train/explained_variance,train/policy_gradient_loss,train/n_updates,train/loss,eval/mean_ep_length,eval/mean_reward
,,,515000,,,0.20494043827056885,0.04416744,1.3801650177687406,0.0003,84.17898489236832,0.2,0.432080078125,0.78189517557621,-0.05856876540929079,2510,24.31173324584961,643.8,741.6424962460762
2464,444.65557120000005,209,516096,252,549.86,,,,,,,,,,,,,
2471,447.44841528000006,209,518144,253,547.31,0.2044951170682907,0.025789745,1.3957206338644028,0.0003,250.92976417541504,0.2,0.29052734375,0.5101137757301331,-0.05608640401624143,2520,94.07676696777344,,
,,,520000,,,0.20414136350154877,0.06754814,1.407406346127391,0.0003,85.90156536698342,0.2,0.48759765625,0.751171350479126,-0.053757912313449195,2530,49.70820236206055,664.2,737.5881209759391
2486,449.67001978,209,520192,254,553.79,,,,,,,,,,,,,
2492,463.42487994000004,209,522240,255,565.28,0.20326650142669678,0.18567647,1.439088897034526,0.0003,41.745359101891516,0.2,0.6486328125,0.8485775142908096,-0.04549249104456976,2540,21.82561492919922,,
2499,463.6936582,209,524288,256,554.08,0.2026231586933136,0.055294648,1.4702945061028003,0.0003,107.64148908853531,0.2,0.458447265625,0.667333573102951,-0.05729100262396969,2550,111.13333892822266,,
,,,525000,,,0.20145565271377563,0.048822507,1.50511958822608,0.0003,147.51155846118928,0.2,0.4498046875,0.38784724473953247,-0.050812038776348344,2560,105.54305267333984,747.1,892.656129346916
2517,464.66776815000003,209,526336,257,558.82,,,,,,,,,,,,,
2523,473.72490291999986,209,528384,258,570.68,0.20069752633571625,0.09006859,1.5427937660366298,0.0003,75.72932309508323,0.2,0.535400390625,0.8169326484203339,-0.057195178075926376,2570,35.792545318603516,,
,,,530000,,,0.20035520195960999,0.08904702,1.5567737583070993,0.0003,64.56358473300934,0.2,0.53642578125,0.8587899059057236,-0.06677155332581605,2580,32.38565444946289,666.0,903.6327151662729
2540,474.3288334299999,208,530432,259,572.51,,,,,,,,,,,,,
2547,487.26658429,208,532480,260,585.58,0.19981199502944946,0.09329325,1.5745550360530616,0.0003,87.42704346179963,0.2,0.561083984375,0.7676486819982529,-0.04229863707732875,2590,18.195755004882812,,
2554,489.1926131,209,534528,261,578.63,0.19947201013565063,0.09162539,1.5911110181361436,0.0003,65.31643242239952,0.2,0.52509765625,0.7447718381881714,-0.03844406095449813,2600,65.27791595458984,,
,,,535000,,,0.19996610283851624,0.035919696,1.5935531958937645,0.0003,136.788804769516,0.2,0.383349609375,0.6022942960262299,-0.05459335932682734,2610,40.664493560791016,678.9,782.7262627764023
2568,490.91397847,208,536576,262,574.63,,,,,,,,,,,,,
2575,484.22951567999996,209,538624,263,566.16,0.19912749528884888,0.0681833,1.6033867657184602,0.0003,83.89124050736427,0.2,0.48251953125,0.7792206853628159,-0.05475842039450072,2620,50.53484344482422,,
,,,540000,,,0.19858339428901672,0.07250297,1.631869724392891,0.0003,109.15470895171165,0.2,0.463623046875,0.7083677053451538,-0.05228166843880899,2630,61.02626419067383,467.2,636.5888990201056
2589,483.42620009,208,540672,264,561.38,,,,,,,,,,,,,
2596,491.92210028,209,542720,265,573.97,0.1976177990436554,0.09428129,1.6643060948699713,0.0003,85.66834561824798,0.2,0.548291015625,0.696342796087265,-0.0530446944758296,2640,27.6231689453125,,
2602,499.99483513,209,544768,266,583.11,0.1970289796590805,0.094410375,1.698802713304758,0.0003,66.55609009265899,0.2,0.552001953125,0.8732361495494843,-0.052920231470488945,2650,15.187636375427246,,
,,,545000,,,0.19703897833824158,0.07597907,1.7012764438986778,0.0003,83.16948823332787,0.2,0.562060546875,0.8212725520133972,-0.03690262494201306,2660,28.14928436279297,856.5,955.8704781903477
2621,484.21226215,208,546816,267,568.61,,,,,,,,,,,,,
2628,476.21633627000006,208,548864,268,558.22,0.19670653343200684,0.07053749,1.7092245526611805,0.0003,95.55731391906738,0.2,0.523779296875,0.7409676015377045,-0.043172763573238626,2670,66.26200103759766,,
,,,550000,,,0.1960042268037796,0.13372323,1.7379497170448304,0.0003,64.32007879018784,0.2,0.6095703125,0.7358792424201965,-0.04112379330326803,2680,29.0622501373291,639.8,694.3742508329477
2643,488.33341960000007,208,550912,269,574.8,,,,,,,,,,,,,
2649,485.57129683000005,208,552960,270,571.01,0.19611240923404694,0.17765824,1.7326482262462377,0.0003,29.427497938275337,0.2,0.6744140625,0.8103383183479309,-0.03881159788870718,2690,7.08101224899292,,
,,,555000,,,0.19605094194412231,0.0828377,1.7428747374564408,0.0003,71.69935939908028,0.2,0.5162109375,0.6947879791259766,-0.05871426915400661,2700,27.54150390625,802.8,962.4149041998295
2668,492.59211043000005,207,555008,271,567.03,,,,,,,,,,,,,
2675,494.50675719,208,557056,272,566.96,0.19516845047473907,0.07452446,1.765767914801836,0.0003,96.66789821386337,0.2,0.48681640625,0.7218253314495087,-0.04975501454755431,2710,16.843482971191406,,
2681,502.57982832999994,208,559104,273,567.11,0.19429370760917664,0.078374326,1.8014903534203768,0.0003,78.91755821704865,0.2,0.52451171875,0.7281830608844757,-0.051616943356930275,2720,24.860334396362305,,
,,,560000,,,0.19385530054569244,0.051614456,1.8258902527391911,0.0003,102.30214221477509,0.2,0.460546875,0.6964044868946075,-0.04676145487173926,2730,33.08108901977539,735.7,849.7532722457211
2699,515.63256338,207,561152,274,578.67,,,,,,,,,,,,,
2706,522.9127755,208,563200,275,588.07,0.19300535321235657,0.107107185,1.8541218146681786,0.0003,53.27526459693909,0.2,0.563232421875,0.7764692604541779,-0.05429458159196656,2740,23.110450744628906,,
,,,565000,,,0.19282549619674683,0.23370835,1.8829591538757087,0.0003,25.430334454774858,0.2,0.70556640625,0.8888880014419556,-0.03604975080525037,2750,20.8662052154541,670.6,776.3374895624584
2721,510.16329054,207,565248,276,565.55,,,,,,,,,,,,,
2727,521.0326799,207,567296,277,569.65,0.19270507991313934,0.044160135,1.8938833769410848,0.0003,136.42059401869773,0.2,0.445654296875,0.7148824334144592,-0.046669482992729175,2760,40.8748893737793,,
2734,520.97177985,208,569344,278,563.95,0.1921728551387787,0.04297606,1.9074198748916387,0.0003,117.33140277862549,0.2,0.39443359375,0.65877965092659,-0.05242766820010729,2770,52.4043083190918,,
,,,570000,,,0.19131962954998016,0.08762709,1.927276774868369,0.0003,71.40021191835403,0.2,0.504736328125,0.6543295681476593,-0.05868112624448259,2780,26.545995712280273,848.3,990.5896093941326
2754,535.21894532,207,571392,279,572.18,,,,,,,,,,,,,
2761,549.7629096699999,207,573440,280,586.84,0.1907130479812622,0.078236535,1.9615560293197631,0.0003,88.93964322805405,0.2,0.550830078125,0.8589946329593658,-0.05576374168740585,2790,17.06454086303711,,
,,,575000,,,0.189772829413414,0.05735065,1.9896342251449823,0.0003,125.38394615650176,0.2,0.48408203125,0.7522561103105545,-0.05712863153603394,2800,33.66458511352539,883.3,1060.6762553273177
2780,553.9574462800001,206,575488,281,594.63,,,,,,,,,,,,,
2786,546.9989211499999,207,577536,282,589.47,0.18941016495227814,0.061461367,2.021707774698734,0.0003,124.5179209113121,0.2,0.478369140625,0.6851946711540222,-0.05113227863912471,2810,43.33553695678711,,
2792,540.70194996,207,579584,283,583.1,0.188347727060318,0.094782546,2.0513823226094248,0.0003,63.44316937327385,0.2,0.5392578125,0.8043271750211716,-0.05832202311139554,2820,28.873096466064453,,
,,,580000,,,0.18737024068832397,0.15850675,2.101286754757166,0.0003,33.06158869862556,0.2,0.643212890625,0.8835617154836655,-0.05831390422245022,2830,12.800046920776367,646.5,831.263719474536
2808,545.4312681,207,581632,284,588.19,,,,,,,,,,,,,
2814,536.04990277,207,583680,285,586.84,0.18645282089710236,0.08951783,2.1346409253776075,0.0003,83.81923436522484,0.2,0.544140625,0.8169975429773331,-0.04540808751480654,2840,45.847354888916016,,
,,,585000,,,0.18544495105743408,0.067862675,2.1749705627560614,0.0003,95.34531269669533,0.2,0.503076171875,0.7150686383247375,-0.045455311294062994,2850,27.82172966003418,751.5,927.8232674114173
2833,547.0408126799999,206,585728,286,586.41,,,,,,,,,,,,,
2840,543.03312939,206,587776,287,586.86,0.18432658910751343,0.0823388,2.2285644322633744,0.0003,69.59673470258713,0.2,0.50986328125,0.5799910426139832,-0.04881733348593116,2860,35.571170806884766,,
2846,544.0396242999999,207,589824,288,588.73,0.18359558284282684,0.13017817,2.249523289501667,0.0003,51.098325783014296,0.2,0.594384765625,0.9102440103888512,-0.06224960106483195,2870,13.95913314819336,,
,,,590000,,,0.1836014688014984,0.22999796,2.2763073347508906,0.0003,45.510753558576106,0.2,0.724658203125,0.8369347602128983,-0.012999989234958775,2880,34.91317367553711,433.9,563.8341242254421
2858,550.1387881,207,591872,289,592.12,,,,,,,,,,,,,
2865,562.17379817,207,593920,290,608.32,0.18273214995861053,0.061637472,2.2951665543019772,0.0003,96.11116015315056,0.2,0.4875,0.8167071789503098,-0.05865830163820647,2890,35.358367919921875,,
,,,595000,,,0.18258310854434967,0.07556775,2.306027664244175,0.0003,77.54802695512771,0.2,0.534033203125,0.7776919901371002,-0.030351522447017488,2900,9.542034149169922,716.7,865.7960364115577
2882,552.25085916,206,595968,291,602.19,,,,,,,,,,,,,
2888,548.83147556,207,598016,292,596.17,0.18201632797718048,0.05936382,2.330131947994232,0.0003,123.16749354600907,0.2,0.45634765625,0.5797134935855865,-0.039745796337956565,2910,99.95979309082031,,
,,,600000,,,0.18179504573345184,0.078277,2.34268064647913,0.0003,110.71257600784301,0.2,0.512890625,0.7243301272392273,-0.04676709789200686,2920,30.963666915893555,834.0,887.6636044769781
2907,556.13231067,206,600064,293,596.99,,,,,,,,,,,,,
2914,557.8048172599999,206,602112,294,598.92,0.18148836493492126,0.06953008,2.3530180037021635,0.0003,126.3119879245758,0.2,0.49951171875,0.5661888420581818,-0.05070274492609315,2930,50.83096694946289,,
2921,564.85481999,206,604160,295,603.73,0.18201622366905212,0.12376748,2.346404115110636,0.0003,77.12789202332496,0.2,0.576025390625,0.7954404354095459,-0.04872380872548092,2940,17.595293045043945,,
,,,605000,,,0.18140584230422974,0.11274256,2.3497094556689264,0.0003,92.40443902015686,0.2,0.589697265625,0.7354539930820465,-0.04176172404841054,2950,40.93726348876953,794.5,1029.222697117344
2938,568.8747798899999,206,606208,296,605.56,,,,,,,,,,,,,
2944,572.0293003799999,206,608256,297,609.25,0.1807384490966797,0.14149743,2.375494645535946,0.0003,53.47102911472321,0.2,0.6298828125,0.8265186548233032,-0.041782929614419116,2960,15.092035293579102,,
,,,610000,,,0.18042819201946259,0.122601554,2.3927490264177322,0.0003,59.181116598844525,0.2,0.590673828125,0.834653228521347,-0.052413949198671615,2970,18.49329948425293,798.4,1069.9231719323375
2963,581.3779868999999,205,610304,298,620.74,,,,,,,,,,,,,
2969,584.95743282,206,612352,299,620.74,0.18028026819229126,0.09771341,2.416419864445925,0.0003,61.99019718468189,0.2,0.54228515625,0.8388089388608932,-0.04969488046481274,2980,29.708498001098633,,
2975,602.0243714299999,206,614400,300,631.33,0.17858728766441345,0.16837159,2.4607296966016294,0.0003,28.745506694912912,0.2,0.64853515625,0.8986467644572258,-0.056676809035707265,2990,7.704178333282471,,
,,,615000,,,0.1775592863559723,0.13720597,2.527598625421524,0.0003,62.56368660926819,0.2,0.61787109375,0.8219562023878098,-0.045754823862807825,3000,19.144798278808594,972.3,1261.5397100011173
2996,585.85282394,205,616448,301,616.5,,,,,,,,,,,,,
3003,596.40383788,205,618496,302,623.11,0.17677846550941467,0.04506043,2.560452166944742,0.0003,186.3690702676773,0.2,0.4310546875,0.6230927407741547,-0.04936664400593145,3010,91.62591552734375,,
,,,620000,,,0.17675942182540894,0.26076284,2.5699508041143417,0.0003,17.67866445183754,0.2,0.713720703125,0.947561252862215,-0.04576948585454375,3020,10.390212059020996,777.7,1013.1717862528283
3020,603.7326003800001,205,620544,303,630.75,,,,,,,,,,,,,
3026,610.68882064,205,622592,304,638.31,0.17630085349082947,0.07945086,2.587756298482418,0.0003,58.720015251636504,0.2,0.531103515625,0.8224425315856934,-0.052746580162784086,3030,16.71565818786621,,
3032,599.18101038,205,624640,305,629.34,0.17595914006233215,0.048560485,2.605867078155279,0.0003,104.5662911593914,0.2,0.44736328125,0.7700964361429214,-0.050358218472683805,3040,67.86640167236328,,
,,,625000,,,0.17540697753429413,0.078885816,2.63229488581419,0.0003,66.1085155069828,0.2,0.50400390625,0.8183952271938324,-0.03563861430448014,3050,34.00885009765625,650.6,892.4231638079407
3049,596.31841889,205,626688,306,629.34,,,,,,,,,,,,,
3055,614.51111657,205,628736,307,642.0,0.17476624250411987,0.10410031,2.6579766251146792,0.0003,30.687429827451705,0.2,0.54775390625,0.9068244323134422,-0.06299621239886619,3060,11.690290451049805,,
,,,630000,,,0.17427608370780945,0.056185804,2.677354372292757,0.0003,123.056018191576,0.2,0.459326171875,0.5560822486877441,-0.05242720114183612,3070,51.07306671142578,919.3,1247.555096448376
3076,609.75537704,205,630784,308,631.36,,,,,,,,,,,,,
3083,598.77056838,205,632832,309,624.96,0.17373377084732056,0.030718738,2.7090358354151247,0.0003,261.551300239563,0.2,0.319091796875,0.32491040229797363,-0.04573584165191278,3080,77.04524230957031,,
3090,612.0866602299999,205,634880,310,631.12,0.1734456568956375,0.07897959,2.727140706777573,0.0003,82.43124859333038,0.2,0.508154296875,0.8261310309171677,-0.05830653900047764,3090,31.505922317504883,,
,,,635000,,,0.1732480525970459,0.1192154,2.7366517797112464,0.0003,79.40126270055771,0.2,0.582373046875,0.6160248517990112,-0.05147326159349177,3100,56.724552154541016,752.6,1050.464723828464
3106,618.4515909799999,205,636928,311,632.66,,,,,,,,,,,,,
3113,624.87795411,205,638976,312,640.86,0.17242306470870972,0.08230958,2.7648239724338053,0.0003,122.45702592134475,0.2,0.54619140625,0.675940990447998,-0.036809541255934164,3110,113.15628051757812,,
,,,640000,,,0.1720542162656784,0.19121572,2.7698100604116918,0.0003,32.86643343269825,0.2,0.68984375,0.9207873567938805,-0.05456671319843735,3120,14.39257526397705,971.9,1286.9246076424722
3135,627.43231339,204,641024,313,636.22,,,,,,,,,,,,,
3140,641.7431364400001,204,643072,314,650.12,0.1711646169424057,0.050716504,2.8162360973656178,0.0003,199.66660470962523,0.2,0.438671875,0.6406819224357605,-0.05121224050817545,3130,92.30628967285156,,
,,,645000,,,0.17070913314819336,0.085694514,2.847015368193388,0.0003,88.75070378780364,0.2,0.52666015625,0.7903176695108414,-0.05649516440753359,3140,55.60038757324219,773.9,947.772510219377
3159,622.54312158,204,645120,315,618.46,,,,,,,,,,,,,
3166,625.2818005200002,204,647168,316,619.33,0.1700637936592102,0.037896704,2.8692600026726724,0.0003,233.7053673505783,0.2,0.391259765625,0.6660111546516418,-0.04931594819936436,3150,99.04545593261719,,
3172,612.9471743,204,649216,317,592.87,0.1694309562444687,0.04007048,2.9063177183270454,0.0003,228.66429871320724,0.2,0.396142578125,0.4231206178665161,-0.051429370514233595,3160,91.50923919677734,,
,,,650000,,,0.1688479483127594,0.049894325,2.9299394004046917,0.0003,241.44765911102294,0.2,0.412744140625,0.5918588936328888,-0.05433968178112991,3170,152.2403106689453,400.8,473.4351194252551
3183,609.5670588300001,204,651264,318,583.49,,,,,,,,,,,,,
3190,608.8354161100001,204,653312,319,579.24,0.16812679171562195,0.092883766,2.9585045956075193,0.0003,113.01915320158005,0.2,0.533935546875,0.8355323076248169,-0.04557450629363302,3180,89.72376251220703,,
,,,655000,,,0.16765061020851135,0.11490442,2.9876830875873566,0.0003,117.5065646469593,0.2,0.572900390625,0.7388311326503754,-0.041889213523245414,3190,14.823074340820312,435.3,668.210261392151
3204,623.4418639899999,204,655360,320,594.19,,,,,,,,,,,,,
3211,610.84641925,204,657408,321,581.83,0.1672573983669281,0.10910183,3.00855865329504,0.0003,88.07597112059594,0.2,0.574462890625,0.8541384637355804,-0.044704525024280885,3200,37.81039047241211,,
3218,608.43846139,204,659456,322,584.33,0.1668429970741272,0.04818668,3.0316582404077055,0.0003,174.25266352891921,0.2,0.446875,0.6318379640579224,-0.04700128260301426,3210,48.66099166870117,,
,,,660000,,,0.16830959916114807,0.95752084,2.9871432945132255,0.0003,51.56074413210153,0.2,0.88720703125,0.8572225123643875,0.0702310020380537,3220,18.278337478637695,433.9,624.9047074251397
3230,596.5160789800001,204,661504,323,566.06,,,,,,,,,,,,,
3237,601.57650269,204,663552,324,568.11,0.1679559350013733,0.032200526,2.978574099391699,0.0003,254.66426215171813,0.2,0.324365234375,0.34527266025543213,-0.04796084431000054,3230,143.15786743164062,,
,,,665000,,,0.16766075789928436,0.10324481,2.9919054195284844,0.0003,59.13783546686172,0.2,0.566162109375,0.8009122759103775,-0.05860388046130538,3240,23.815872192382812,574.6,801.1322418680909
3251,597.03641454,204,665600,325,562.58,,,,,,,,,,,,,
3258,592.08360388,204,667648,326,565.35,0.16802427172660828,0.22210866,2.981868840754032,0.0003,42.62808626294136,0.2,0.71435546875,0.7759849578142166,-0.014100876307929866,3250,5.671037197113037,,
3264,582.90760022,205,669696,327,555.35,0.1675068885087967,0.119911,2.987574304640293,0.0003,59.12564634680748,0.2,0.5708984375,0.7829495668411255,-0.050930675977724604,3260,12.93568229675293,,
,,,670000,,,0.16779127717018127,0.13536325,2.9847315549850464,0.0003,65.53326262533665,0.2,0.632666015625,0.8225032240152359,-0.04564548119378742,3270,35.87104797363281,598.4,724.8200141014829
3280,587.77951949,204,671744,328,562.44,,,,,,,,,,,,,
3287,552.8578871300001,204,673792,329,532.66,0.16717664897441864,0.14481619,2.9966882452368737,0.0003,38.60814456939697,0.2,0.606005859375,0.8961877152323723,-0.05342621538438834,3280,13.78591251373291,,
,,,675000,,,0.16696491837501526,0.02819439,3.020115205645561,0.0003,221.30522541999818,0.2,0.33408203125,0.5721857845783234,-0.04603806345694465,3290,77.30430603027344,560.8,767.0504462197539
3302,540.4785159500001,204,675840,330,516.93,,,,,,,,,,,,,
3308,520.4691683699999,204,677888,331,494.45,0.16642478108406067,0.045018367,3.0381021328270434,0.0003,116.68700700998306,0.2,0.37265625,0.7935262471437454,-0.050765135700930844,3300,68.26274871826172,,
3314,527.29628289,205,679936,332,503.71,0.16583570837974548,0.047930717,3.0619303174316883,0.0003,133.07377125024794,0.2,0.412109375,0.7750800400972366,-0.04696523683087435,3310,43.919532775878906,,
,,,680000,,,0.16525229811668396,0.13047077,3.0883048459887505,0.0003,97.61606647968293,0.2,0.569140625,0.7884735316038132,-0.03767468791920692,3320,57.7305908203125,450.5,677.2392763596029
3327,535.67686452,204,681984,333,510.53,,,,,,,,,,,,,
3333,505.80568347,205,684032,334,485.23,0.16499093174934387,0.06609141,3.1102855071425437,0.0003,155.58669275045395,0.2,0.499951171875,0.6633546948432922,-0.0505499517545104,3330,42.91299057006836,,
,,,685000,,,0.1645718663930893,0.05797243,3.1294014103710652,0.0003,185.65922060012818,0.2,0.49462890625,0.6772207915782928,-0.043673933466197926,3340,51.9690055847168,909.0,1141.1205670327413
3353,506.52398641,204,686080,335,481.4,,,,,,,,,,,,,
3360,507.00211733999987,204,688128,336,476.98,0.1643342226743698,0.20267484,3.133806049823761,0.0003,155.64076495170593,0.2,0.542431640625,0.5748396515846252,-0.036850786692230034,3350,60.81572723388672,,
,,,690000,,,0.16384004056453705,0.07927397,3.1583672195672987,0.0003,150.84033370018005,0.2,0.535498046875,0.6313328444957733,-0.04495341043220833,3360,126.01248168945312,778.4,1139.065722624476
3379,507.90875170999993,204,690176,337,477.74,,,,,,,,,,,,,
3386,508.2394599,204,692224,338,477.32,0.1634499728679657,0.13802528,3.18455513343215,0.0003,96.44126811027527,0.2,0.64150390625,0.8060668259859085,-0.0490151840611361,3370,38.0954704284668,,
3391,522.85349662,204,694272,339,488.56,0.16322672367095947,0.079195395,3.196667482703924,0.0003,188.99802675247193,0.2,0.521630859375,0.5659008920192719,-0.051058630659827034,3380,155.7392578125,,
,,,695000,,,0.16256830096244812,0.2295107,3.2150545142591,0.0003,108.49883036613464,0.2,0.6478515625,0.8001718968153,-0.028134912558016367,3390,37.35350036621094,725.1,936.9426480448922
3408,528.95648329,204,696320,340,499.76,,,,,,,,,,,,,
3416,545.1692370200001,204,698368,341,513.17,0.16189268231391907,0.13341708,3.259806499630213,0.0003,90.2911911725998,0.2,0.59384765625,0.8455026149749756,-0.041739917657105254,3400,32.328243255615234,,
,,,700000,,,0.1603381335735321,0.1878044,3.3176418587565424,0.0003,72.26010998487473,0.2,0.67353515625,0.6494837701320648,-0.03942912498605437,3410,23.582870483398438,423.6,570.9732145159971
3429,542.62030867,204,700416,342,511.3,,,,,,,,,,,,,
3435,560.73450581,204,702464,343,533.52,0.1598772555589676,0.14249858,3.359289237111807,0.0003,165.8336879849434,0.2,0.671533203125,0.6846888959407806,-0.00035983658744953573,3420,79.8914566040039,,
3442,564.56060471,204,704512,344,538.58,0.16014091670513153,0.17808576,3.353348385542631,0.0003,92.64666715860366,0.2,0.696875,0.8177816569805145,-0.006082966644316912,3430,117.77159881591797,,
,,,705000,,,0.15970242023468018,0.0919109,3.365540236234665,0.0003,121.9184282541275,0.2,0.539599609375,0.8218325227499008,-0.0406519337251666,3440,25.60614585876465,568.5,819.6849777762079
3458,567.70321658,204,706560,345,540.72,,,,,,,,,,,,,
3464,561.22829357,204,708608,346,530.33,0.15918342769145966,0.059466638,3.392251934111118,0.0003,178.62300876379012,0.2,0.493310546875,0.6831102669239044,-0.04113355414301623,3450,70.88880157470703,,
,,,710000,,,0.15863239765167236,0.18613183,3.414292971044779,0.0003,126.94238935709,0.2,0.645263671875,0.3997487425804138,-0.022035478486213834,3460,59.04465866088867,774.5,1052.3350360137847
3481,576.2590295699999,204,710656,347,543.55,,,,,,,,,,,,,
3488,598.3340805299999,204,712704,348,558.44,0.1591685712337494,0.19952613,3.419781144708395,0.0003,58.33131380081177,0.2,0.684716796875,0.8428335636854172,-0.0181785034481436,3470,37.89211654663086,,
3495,603.3011227100001,204,714752,349,556.56,0.15885338187217712,0.093624786,3.4096301048994064,0.0003,78.53330581784249,0.2,0.530517578125,0.7657899856567383,-0.0516764187195804,3480,19.877290725708008,,
,,,715000,,,0.1585625261068344,0.08180702,3.428261709213257,0.0003,97.91645716428756,0.2,0.556494140625,0.8326066136360168,-0.05243371919495985,3490,43.745662689208984,799.4,1115.2473820412881
3513,620.6730839100002,204,716800,350,571.05,,,,,,,,,,,,,
3520,633.45190645,204,718848,351,584.37,0.15959954261779785,0.16593882,3.4015810690820216,0.0003,84.90341936349868,0.2,0.655419921875,0.3908815383911133,-0.03323874040797818,3500,10.305492401123047,,
,,,720000,,,0.15921244025230408,0.112912014,3.393099559098482,0.0003,66.98725264072418,0.2,0.584619140625,0.8529472947120667,-0.046304804968531246,3510,31.506074905395508,665.4,1003.3466957367876
3537,640.03665904,203,720896,352,584.03,,,,,,,,,,,,,
3544,633.9657799500001,203,722944,353,578.91,0.15863639116287231,0.062384762,3.418648413568735,0.0003,150.52355151176454,0.2,0.501025390625,0.45962995290756226,-0.04405682545038871,3520,23.06497573852539,,
3549,638.70915671,204,724992,354,575.92,0.15869316458702087,0.11242093,3.437011995911598,0.0003,110.73123242855073,0.2,0.606640625,0.8067426085472107,-0.018599510091007687,3530,80.40922546386719,,
,,,725000,,,0.15893834829330444,0.15168372,3.4193159110844134,0.0003,78.41116921305657,0.2,0.61025390625,0.8381598889827728,-0.037892826716415584,3540,39.211341857910156,624.8,909.2539259130368
3564,644.8505861699999,203,727040,355,585.64,,,,,,,,,,,,,
3571,645.5376026800001,204,729088,356,581.89,0.15858973562717438,0.18959445,3.4197511531412603,0.0003,61.52815169394016,0.2,0.712158203125,0.8188109248876572,-0.014125905206310563,3550,9.97117805480957,,
,,,730000,,,0.1581299602985382,0.14008762,3.450818437337875,0.0003,71.75844992697239,0.2,0.612060546875,0.8197742998600006,-0.042861628095852214,3560,90.2411117553711,642.5,968.5825761892833
3588,656.22006272,203,731136,357,587.36,,,,,,,,,,,,,
3594,674.02180349,203,733184,358,604.98,0.15732240676879883,0.15521938,3.4831461891531945,0.0003,76.7501367509365,0.2,0.616845703125,0.8195209801197052,-0.039341777309891766,3570,47.644405364990234,,
,,,735000,,,0.15613114833831787,0.19637634,3.532954648882151,0.0003,52.46562532782555,0.2,0.621142578125,0.8428696095943451,-0.03458246766240336,3580,34.80833053588867,769.2,1088.8146759449505
3612,690.8581337200002,203,735232,359,617.46,,,,,,,,,,,,,
3618,692.5326129399999,203,737280,360,617.86,0.15589678287506104,0.2075212,3.55809949785471,0.0003,32.51835213899612,0.2,0.68779296875,0.19272500276565552,-0.041948840825352815,3590,14.513287544250488,,
3624,709.6597818199999,203,739328,361,628.0,0.15563741326332092,0.057101708,3.5792212560772896,0.0003,147.08854570388795,0.2,0.475,0.364804208278656,-0.035987197735812514,3600,79.36046600341797,,
,,,740000,,,0.1552092730998993,0.13146727,3.60126036927104,0.0003,77.26695737838745,0.2,0.607666015625,0.7627516835927963,-0.03644823877548333,3610,26.831951141357422,557.7,868.0975757892826
3637,718.25124369,203,741376,362,638.43,,,,,,,,,,,,,
3644,716.0796719099999,203,743424,363,634.31,0.15489384531974792,0.108714834,3.612123586982489,0.0003,89.6442584514618,0.2,0.6275390625,0.8406058698892593,-0.02490812373580411,3620,64.25203704833984,,
,,,745000,,,0.15429507195949554,0.07018177,3.6407514616847036,0.0003,109.55928184986115,0.2,0.480810546875,0.785911038517952,-0.044304386613657695,3630,67.1131820678711,695.2,1054.2837270099149
3662,714.9711520700001,203,745472,364,636.62,,,,,,,,,,,,,
3669,720.21405749,203,747520,365,644.72,0.15446066856384277,0.17424765,3.654528734833002,0.0003,38.079698860645294,0.2,0.640283203125,0.9269067421555519,-0.04211790965055116,3640,22.677534103393555,,
3675,748.0490851800001,203,749568,366,668.64,0.15445473790168762,0.21721591,3.6506843961775304,0.0003,73.7815613746643,0.2,0.6703125,0.8599197715520859,-0.02221473597746808,3650,13.618728637695312,,
,,,750000,,,0.1545962393283844,0.08177897,3.6388374641537666,0.0003,104.38076683878899,0.2,0.49853515625,0.6570258140563965,-0.046629150933586064,3660,49.96688461303711,714.0,984.4743083410576
3692,733.9163090900001,203,751616,367,653.76,,,,,,,,,,,,,
3698,740.04760766,203,753664,368,657.67,0.1545301228761673,0.03760612,3.63798997849226,0.0003,210.93387359380722,0.2,0.414794921875,0.2947028875350952,-0.04541075014858507,3670,124.83572387695312,,
,,,755000,,,0.1539568305015564,0.05762399,3.657752479612827,0.0003,146.58068598508834,0.2,0.460498046875,0.690470427274704,-0.048400399638921954,3680,54.702571868896484,679.5,957.711968622473
3714,727.0640702799999,203,755712,369,645.93,,,,,,,,,,,,,
3721,739.4413323999999,203,757760,370,656.29,0.15406879782676697,0.07899076,3.6687027007341384,0.0003,160.5891777396202,0.2,0.53115234375,0.7444471418857574,-0.03274833066971041,3690,28.134939193725586,,
3728,733.69230369,203,759808,371,660.4,0.15359997749328613,0.11068702,3.679632818698883,0.0003,132.78508160114288,0.2,0.54970703125,0.6849426925182343,-0.04083123820892069,3700,34.97296142578125,,
,,,760000,,,0.15381431579589844,0.26430726,3.686341354250908,0.0003,52.86887604594231,0.2,0.73984375,0.8674154579639435,-0.007326694074436091,3710,19.18003273010254,759.2,980.0345940114115
3747,691.2245790899999,203,761856,372,619.15,,,,,,,,,,,,,
3753,685.1092812499999,203,763904,373,613.41,0.15356481075286865,0.02824235,3.6893074408173563,0.0003,309.09349031448363,0.2,0.37666015625,0.3922985792160034,-0.03896847520663869,3720,60.218719482421875,,
