time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,time/fps,train/learning_rate,train/n_updates,train/actor_loss,train/critic_loss,eval/mean_ep_length,eval/mean_reward
121,11920,52.8,482.20337212,660,98,0.001,11794,-122.02695823669434,47.891455065727236,,
,12000,,,,,0.001,11874,-122.54753356933594,50.6292612503986,56.0,512.1235386610031
123,12175,53.86,492.13312823,664,98,0.001,12026,-125.05720271620639,49.410067624823995,,
125,12352,54.22,495.50132097,668,98,0.001,12202,-125.81613841809724,57.19640278171848,,
127,12514,54.45,497.66281464000014,672,98,0.001,12373,-129.60918378829956,50.34942424658573,,
,13000,,,,,0.001,12564,-127.85581817626954,66.54580472310384,66.1,606.5877864360809
134,13077,58.6,536.4967893900001,676,97,,,,,,
139,13232,58.75,537.9025194300001,680,95,0.001,13102,-134.6937215704667,67.02224035520811,,
140,13440,59.35,543.51371608,684,95,0.001,13254,-132.67255347115653,77.63287108285087,,
,14000,,,,,0.001,13376,-135.26726818084717,52.80127057721538,57.1,522.3776079177857
151,14535,68.9,633.0120314799999,688,95,0.001,14412,-146.6876301235623,108.90677054723103,,
153,14834,70.03,643.59241888,692,96,0.001,14661,-144.14171824735755,100.98544715107352,,
,15000,,,,,0.001,14879,-147.32198548928287,97.97966685661903,64.4,590.7210757374763
156,15102,71.21,654.64299374,696,96,0.001,14923,-146.7266845703125,90.93817602504383,,
159,15385,72.11,663.0672738499999,700,96,0.001,15225,-149.56476792045262,86.23679749862008,,
162,15676,73.67,677.67122303,704,96,0.001,15496,-148.53174384864602,101.48335688822978,,
165,15967,75.37,693.5928097699999,708,96,0.001,15830,-151.01321036355537,94.39072217350513,,
,16000,,,,,0.001,15872,-153.43831888834634,93.5494764418829,75.8,697.2379472851753
168,16239,76.4,703.23189684,712,96,0.001,16088,-152.25009710138494,102.601386846498,,
171,16476,76.91,708.00790856,716,96,0.001,16344,-154.1302744547526,100.55976323021783,,
174,16825,78.91,726.7330291100001,720,96,0.001,16619,-154.04049355643136,101.90983702007092,,
,17000,,,,,0.001,16864,-158.25887298583984,99.00226793660747,300.6,2803.8196304798125
,18000,,,,,0.001,17864,-163.1956288757324,101.31956747436523,92.8,856.4392451047897
189,18026,88.62,817.7307864200001,724,94,,,,,,
,19000,,,,,0.001,17988,-167.88386062095904,94.28791936238606,545.9,5103.357911968231
203,19313,99.46,919.2988986099999,728,95,0.001,19088,-175.36770141601562,127.21266170501708,,
206,19561,100.73,931.1893997,732,94,0.001,19433,-180.10408341257195,121.39787503292686,,
209,19847,101.89,942.0468531299999,736,94,0.001,19705,-174.76455503521544,129.08445473873255,,
,20000,,,,,0.001,19824,-177.78903240627713,130.16587691836887,130.0,1204.643119108677
214,20311,104.7,968.3386765299999,740,94,0.001,20088,-177.9103521531628,131.7865213533727,,
218,20663,106.25,982.85030782,744,94,0.001,20510,-178.87921846829929,131.1816720684755,,
221,20988,107.44,993.9741552300002,748,94,0.001,20795,-181.66798715030447,143.5177528437446,,
,21000,,,,,0.001,20893,-181.63982282366072,135.7743356471159,93.1,859.1838382959365
,22000,,,,,0.001,21204,-183.01100771354908,144.30489302403998,648.9,6068.638513612747
,23000,,,,,0.001,22204,-189.15723376464842,143.66003543472291,832.6,7790.4121946334835
243,23299,128.34,1189.8227651500001,752,95,,,,,,
,24000,,,,,0.001,23204,-198.06361270141602,138.23152187156677,662.2,6193.004991173744
,25000,,,,,0.001,24204,-204.5179157409668,133.72666730308532,1000.0,9359.759251499176
,26000,,,,,0.001,25204,-213.28873022460937,137.92694931602477,1000.0,9359.687422370911
,27000,,,,,0.001,26204,-221.3830174255371,143.68267747497558,1000.0,9359.726722240448
298,27299,165.15,1534.8228875699997,756,91,,,,,,
,28000,,,,,0.001,27204,-228.79310580444337,155.24124100494384,1000.0,9359.21661787033
,29000,,,,,0.001,28204,-236.01867761230469,161.76976178359985,1000.0,9359.388307476043
,30000,,,,,0.001,29204,-242.51781423950194,164.29188164901734,1000.0,9359.352769756317
,31000,,,,,0.001,30204,-249.3631371154785,181.50947902679442,1000.0,9359.152136802673
363,31299,193.79,1803.23146993,760,86,,,,,,
,32000,,,,,0.001,31524,-258.2260029466846,191.2972677931001,1000.0,9359.292935276031
,33000,,,,,0.001,32524,-263.36540185546875,174.52552473068238,1000.0,9359.27822523117
395,33619,214.44,1996.7314836100004,764,85,,,,,,
,34000,,,,,0.001,33524,-268.9478522644043,201.42223694992066,1000.0,9359.645310211181
,35000,,,,,0.001,34586,-277.4258723105154,270.7795044683641,1000.0,9359.149823188782
,36000,,,,,0.001,35586,-280.4652946472168,284.3607219772339,1000.0,9359.852583026886
442,36681,243.29,2267.11434258,768,82,,,,,,
,37000,,,,,0.001,36735,-287.53996812975083,253.61382073524015,1000.0,9359.478806781768
,38000,,,,,0.001,37735,-293.23783251953125,272.4210316429138,1000.0,9359.728783988952
,39000,,,,,0.001,38735,-299.56388494873045,272.4512865104675,1000.0,9359.190280246734
485,39830,273.16,2547.03771759,772,82,,,,,,
,40000,,,,,0.001,39735,-303.6328319091797,255.21067402648924,1000.0,9359.138503742219
,41000,,,,,0.001,40735,-308.63924670410154,282.7486439704895,1000.0,9359.711961650848
,42000,,,,,0.001,41782,-317.7340850830078,384.0584447333153,1000.0,9359.577087783813
526,42877,298.0,2779.88344729,776,81,,,,,,
,43000,,,,,0.001,42782,-315.39226147460937,401.6103285675049,1000.0,9357.093840122223
,44000,,,,,0.001,43782,-319.98609411621095,348.4658948249817,1000.0,9354.425851154327
,45000,,,,,0.001,44782,-326.8692868041992,346.03252054214477,1000.0,9359.18156785965
,46000,,,,,0.001,45782,-333.035075012207,381.1060308570862,1000.0,9354.126728916168
578,46877,336.45,3140.1135953399994,780,80,,,,,,
,47000,,,,,0.001,46782,-339.1344442138672,463.40452808380127,1000.0,9343.32203245163
,48000,,,,,0.001,47782,-344.5520665283203,609.7317756652832,1000.0,9330.606949234008
,49000,,,,,0.001,48782,-354.21109240722654,874.1643675613403,1000.0,9342.851320362091
,50000,,,,,0.001,49782,-364.5032541503906,1519.5640401763917,1000.0,9327.863152980804
632,50877,374.37,3494.4616361500002,784,80,,,,,,
,51000,,,,,0.001,50782,-377.31528631591794,2341.339641204834,1000.0,9324.760993862152
,52000,,,,,0.001,51782,-387.82643994140625,2525.855155334473,1000.0,9322.72795343399
,53000,,,,,0.001,52782,-398.54375476074216,2305.589075683594,1000.0,9322.080196380615
,54000,,,,,0.001,53782,-403.9724282836914,1941.1698633422852,1000.0,9321.704135227203
689,54877,403.42,3765.2501088199997,788,79,,,,,,
,55000,,,,,0.001,54782,-407.45125225830077,1886.629680999756,1000.0,9329.127347564698
,56000,,,,,0.001,55782,-410.88218939208986,1796.2641871643066,1000.0,9324.048989391327
,57000,,,,,0.001,56782,-412.813592590332,1647.990904937744,1000.0,9322.818468952179
,58000,,,,,0.001,57782,-418.12909020996096,1852.105090637207,1000.0,9322.179653930663
746,58877,440.43,4110.74533115,792,78,,,,,,
,59000,,,,,0.001,58782,-421.07558587646486,1527.5199930725098,1000.0,9320.66280193329
,60000,,,,,0.001,59782,-424.20552154541014,1114.196007736206,1000.0,9322.555673885345
,61000,,,,,0.001,60782,-427.2866448364258,1226.905257232666,1000.0,9322.343028926849
,62000,,,,,0.001,61782,-430.38305682373044,1269.7596611938477,1000.0,9321.101167869569
801,62877,477.75,4459.019645869999,796,78,,,,,,
,63000,,,,,0.001,62782,-429.98220837402346,1198.5390443572999,1000.0,9324.317016983032
,64000,,,,,0.001,63782,-432.94791766357423,1268.467265563965,1000.0,9321.018313121796
,65000,,,,,0.001,64782,-436.2624256591797,1253.3588178253174,1000.0,9320.88753232956
,66000,,,,,0.001,65782,-436.8376424560547,1154.5274515075685,1000.0,9320.690580558778
862,66877,514.92,4805.880085349999,800,77,,,,,,
,67000,,,,,0.001,66782,-438.86882238769533,1104.1919692077636,1000.0,9322.469067668915
,68000,,,,,0.001,67782,-441.53199951171877,1227.521973953247,1000.0,9321.168525218964
,69000,,,,,0.001,68782,-442.1435587158203,1108.0171201324463,1000.0,9321.302478790283
,70000,,,,,0.001,69782,-446.51887170410157,1154.9462057495118,1000.0,9320.54166431427
914,70877,552.01,5151.98167736,804,77,,,,,,
,71000,,,,,0.001,70782,-447.4107064819336,1049.1551102294923,1000.0,9321.19820842743
,72000,,,,,0.001,71782,-447.39395642089846,833.994275390625,1000.0,9320.429208564758
,73000,,,,,0.001,72782,-449.45854779052735,791.1663575057984,1000.0,9320.238338279723
,74000,,,,,0.001,73782,-450.93039782714845,703.5206555023193,1000.0,9320.586169815064
966,74877,589.1,5498.044539900001,808,77,,,,,,
,75000,,,,,0.001,74782,-452.51787603759766,762.217503326416,1000.0,9320.924351882935
,76000,,,,,0.001,75782,-455.5926224365234,717.6337941436767,1000.0,9321.028162193299
,77000,,,,,0.001,76782,-458.6003923950195,773.5943097839355,1000.0,9319.890706539154
,78000,,,,,0.001,77782,-459.2936599121094,766.8692688598633,1000.0,9320.080437850953
1023,78877,626.38,5845.89197415,812,77,,,,,,
,79000,,,,,0.001,78782,-461.4469829711914,843.9317431488037,1000.0,9320.184529781342
,80000,,,,,0.001,79782,-463.7095491943359,756.5708691940307,1000.0,9320.019781589508
,81000,,,,,0.001,80782,-468.6103521118164,707.5368829193116,1000.0,9317.53036737442
,82000,,,,,0.001,81782,-467.8937096557617,741.5235476989747,1000.0,9320.833861351013
1088,82877,664.01,6196.96760487,816,76,,,,,,
,83000,,,,,0.001,82782,-469.34653741455077,681.5115827636719,1000.0,9317.871685886383
,84000,,,,,0.001,83782,-471.4034943847656,653.9307934951782,1000.0,9319.082482528687
,85000,,,,,0.001,84782,-473.11392431640627,558.6667707366944,1000.0,9317.682546138763
,86000,,,,,0.001,85782,-474.90651708984376,589.2222114105225,1000.0,9320.488606452942
1153,86877,700.52,6537.553978680002,820,75,,,,,,
,87000,,,,,0.001,86782,-475.87027978515624,544.8121575164795,1000.0,9319.010197734833
,88000,,,,,0.001,87782,-477.03256768798826,613.281104232788,1000.0,9319.927501964568
,89000,,,,,0.001,88782,-478.0972323608398,693.0741305313111,1000.0,9320.991645908356
,90000,,,,,0.001,89782,-480.1846496582031,568.0570269699097,1000.0,9319.631996631622
1218,90877,728.51,6798.303696359999,824,74,,,,,,
,91000,,,,,0.001,90782,-481.9651193847656,468.2983866119385,1000.0,9319.647387504578
,92000,,,,,0.001,91782,-482.9789998779297,470.8826785888672,1000.0,9319.892847156525
,93000,,,,,0.001,92782,-487.49087609863284,400.96389347076416,1000.0,9319.973317337037
,94000,,,,,0.001,93782,-489.60245568847654,406.3562272644043,1000.0,9320.46568660736
1280,94877,755.64,7051.01461088,828,74,,,,,,
,95000,,,,,0.001,94782,-489.35166040039064,404.93245261001584,1000.0,9321.388167285919
,96000,,,,,0.001,95782,-491.2049040527344,649.4913447113037,1000.0,9319.764974975586
,97000,,,,,0.001,96782,-491.07397589111326,657.9856064376831,1000.0,9319.652701854706
,98000,,,,,0.001,97782,-493.52408673095704,698.4669881973267,1000.0,9319.818818664551
1337,98877,793.16,7401.09540478,832,73,,,,,,
,99000,,,,,0.001,98782,-493.8128916625977,622.7161306991577,1000.0,9320.507917118073
,100000,,,,,0.001,99782,-495.5648831176758,556.8291606445313,1000.0,9320.434639835357
,101000,,,,,0.001,100782,-497.076385925293,609.5369125366211,1000.0,9321.145596504211
,102000,,,,,0.001,101782,-497.72688708496094,746.0586822509765,1000.0,9321.570021724701
1384,102877,830.3,7747.64966947,836,74,,,,,,
,103000,,,,,0.001,102782,-499.0637354125977,714.3016893463134,1000.0,9317.334760475158
,104000,,,,,0.001,103782,-500.46412829589843,556.113882358551,1000.0,9321.080740165711
,105000,,,,,0.001,104782,-501.11473779296875,606.6033526992798,1000.0,9320.170682907104
,106000,,,,,0.001,105782,-504.00792181396486,765.5255447998047,1000.0,9319.18102197647
1429,106877,865.66,8077.48914806,840,74,,,,,,
,107000,,,,,0.001,106782,-503.6212490234375,705.202454170227,1000.0,9320.383012008668
,108000,,,,,0.001,107782,-503.66778259277345,623.1479315032959,1000.0,9320.82034072876
,109000,,,,,0.001,108782,-504.75599981689453,863.2253201980591,1000.0,9321.13208618164
,110000,,,,,0.001,109782,-505.2318735961914,693.9122747955322,1000.0,9320.855652713775
1472,110877,902.14,8417.85700618,844,75,,,,,,
,111000,,,,,0.001,110782,-505.3785746459961,708.8079587249756,1000.0,9320.233056545258
,112000,,,,,0.001,111782,-506.1707277832031,607.8047733383179,1000.0,9320.382398414611
,113000,,,,,0.001,112782,-508.63446722412107,476.1445108795166,1000.0,9318.922007274628
,114000,,,,,0.001,113782,-510.2648361206055,399.7491975135803,1000.0,9320.961222553253
1517,114877,938.89,8760.7326289,848,75,,,,,,
,115000,,,,,0.001,114782,-511.52631011962893,330.4351527137756,1000.0,9320.762389278412
,116000,,,,,0.001,115782,-512.3800376586914,384.4660066604614,1000.0,9318.696302032471
,117000,,,,,0.001,116782,-511.94955145263674,366.8125725288391,1000.0,9318.296023845673
,118000,,,,,0.001,117782,-513.8020643310547,406.7356880340576,1000.0,9318.55465555191
1563,118877,955.78,8917.43622433,852,76,,,,,,
,119000,,,,,0.001,118782,-513.8573151855469,440.4800374069214,1000.0,9316.527973842622
,120000,,,,,0.001,119782,-515.4144935913085,467.505373134613,1000.0,9317.280778694152
,121000,,,,,0.001,120845,-515.1465444257183,652.4695722791884,1000.0,9318.535804653167
1600,121940,946.41,8828.3174454,856,76,,,,,,
,122000,,,,,0.001,121845,-516.1075800170898,826.4232169189453,1000.0,9317.852788448334
,123000,,,,,0.001,122845,-517.1089597167969,787.6321660537719,1000.0,9319.900312805175
,124000,,,,,0.001,123845,-520.6922435913086,352.2137678565979,1000.0,9319.750863647461
,125000,,,,,0.001,124845,-522.3323994750976,254.46873643493652,1000.0,9320.408167934418
