train/learning_rate,time/episodes,time/total_timesteps,time/time_elapsed,train/actor_loss,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/n_updates,train/critic_loss,eval/mean_reward,eval/mean_ep_length
0.001,700,664161,5453,-176.35773623657226,967.66,2612.65938625,121,663161,10.276735128879547,,
0.001,,665000,,-176.60471704101562,,,,664161,8.833209235668182,2643.939144329558,1000.0
0.001,704,668161,5480,-176.90761770629882,967.66,2652.2125866500005,121,667161,9.529621957063675,,
0.001,,670000,,-177.3346879747179,,,,669341,10.146668144067128,2665.8641196398066,1000.0
0.001,708,671341,5504,-177.3364817199707,959.46,2627.6962073600002,121,670341,10.308147833585739,,
0.001,,675000,,-177.293893951416,,,,674341,8.571004374742508,2751.4656323125587,1000.0
,712,675341,5535,,959.46,2631.3367056299994,122,,,,
0.001,716,678400,5550,-177.42598239135742,950.05,2605.0523730200002,122,677400,8.52791561961174,,
0.001,,680000,,-176.73520050048828,,,,679617,7.6078779935836796,2606.4130230963697,914.2
,720,680003,5568,,926.08,2558.0953543200003,122,,,,
0.001,724,682571,5579,-177.10681533813477,911.76,2518.88547894,122,681571,7.515551540586683,,
0.001,,685000,,-177.8308219909668,,,,684571,9.873104713439941,2830.3843183424324,977.3
0.001,728,686571,5608,-177.8861396484375,911.76,2524.09261074,122,685571,11.471852451324462,,
0.001,,690000,,-177.88480294799805,,,,689571,8.962759969949722,2894.655412533134,1000.0
,732,690571,5638,,911.76,2536.7568846599997,122,,,,
0.001,736,694571,5659,-177.84856457519533,915.46,2554.82307128,122,693571,9.753436712980271,,
0.001,,695000,,-177.57620574951173,,,,694571,8.62457262468338,2880.80037592249,1000.0
0.001,740,698571,5690,-177.83392257690429,924.22,2582.90744846,122,697571,9.448268725395202,,
0.001,,700000,,-177.79493170166015,,,,699571,10.76910860800743,2763.2833642099054,1000.0
0.001,744,702571,5719,-177.65135461425783,924.22,2585.90746605,122,701571,10.422339791059494,,
0.001,,705000,,-177.73264053344727,,,,704502,11.358357317924499,2800.4805087149143,1000.0
0.001,748,706502,5747,-177.8788348083496,923.53,2586.40037216,122,705502,10.45941503214836,,
0.001,,710000,,-178.19549185180665,,,,709502,10.56637123799324,2740.3165532438084,1000.0
,752,710502,5775,,927.49,2598.8715629,123,,,,
0.001,756,714502,5796,-178.66067782592773,927.49,2598.17850073,123,713502,10.763236831665038,,
0.001,,715000,,-178.67001644897462,,,,714502,9.406532839536666,2800.2119833467063,1000.0
0.001,760,718502,5825,-179.02647134399413,927.49,2605.61730169,123,717502,10.635316569328308,,
0.001,,720000,,-179.48967584228515,,,,719502,9.846859446287155,3037.326274466235,1000.0
0.001,764,722502,5854,-179.3217600402832,936.11,2635.31485949,123,721502,9.914610411405564,,
0.001,,725000,,-179.65253463745117,,,,724502,10.011549132585525,2722.1936695791783,1000.0
0.001,768,726502,5884,-179.60363400268554,936.11,2640.28616037,123,725502,10.901979895353318,,
0.001,,730000,,-180.00681768798827,,,,729502,9.831343042373657,2696.820146273344,1000.0
,772,730502,5914,,936.11,2643.65521761,123,,,,
0.001,776,733874,5932,-179.85567123413085,929.83,2625.1096668100004,123,732874,9.946782928705215,,
0.001,,735000,,-180.3010962524414,,,,734874,12.208849093675614,2856.820049957166,1000.0
0.001,780,737874,5962,-180.13984164428712,929.83,2624.3034370299997,123,736874,9.986034905672073,,
0.001,,740000,,-180.55442303466796,,,,739874,10.900250976324081,2669.0965249797096,1000.0
0.001,784,741874,6985,-180.53532434082032,929.83,2627.66107281,106,740874,10.240974036931991,,
0.001,,745000,,-180.49361626455718,,,,744089,9.51785991801772,2663.644622328412,925.3
,788,745089,7010,,921.98,2621.6751890299997,106,,,,
0.001,792,749089,7032,-180.93271844482422,921.98,2625.2721263099997,106,748089,8.914823053359985,,
0.001,,750000,,-181.1969059448242,,,,749089,10.086715890169144,2738.439746533334,933.9
0.001,796,753089,7061,-181.48349618530273,929.28,2649.5645849400003,106,752089,9.927710410356521,,
0.001,,755000,,-181.68479571533203,,,,754089,9.69365814948082,2969.3107143997795,1000.0
0.001,800,756589,7088,-181.86518243408204,924.28,2641.24536377,106,755589,9.261205408096313,,
0.001,,760000,,-182.57896313476562,,,,759589,9.578688889026642,2966.0111792854964,1000.0
,804,760589,7117,,924.28,2646.7952044,106,,,,
0.001,808,764498,7138,-183.17286911010743,931.57,2674.01864397,107,763498,9.954005165576934,,
0.001,,765000,,-183.2789394226074,,,,764498,11.569271498203278,2987.3584105538202,1000.0
0.001,812,768484,7168,-183.334349609375,931.43,2680.71703156,107,767498,9.94680779504776,,
0.001,,770000,,-183.74182708740236,,,,769484,12.115280198335647,3020.413841804862,997.3
0.001,816,772484,7199,-183.79711431884766,940.84,2714.5131835099996,107,771484,12.507454762220382,,
0.001,,775000,,-184.23610537719728,,,,774484,11.87297073149681,2912.1824305188843,1000.0
0.001,820,776484,7229,-184.3830708618164,964.81,2787.1063286500007,107,775484,11.728034076929092,,
0.001,,780000,,-184.7280237426758,,,,779484,11.821622848987579,2582.993160291422,1000.0
,824,780484,7260,,979.13,2830.680916120001,107,,,,
0.001,828,784484,7282,-184.73717391967773,979.13,2834.11729073,107,783484,10.212466697692872,,
0.001,,785000,,-184.56273089599608,,,,784484,10.834339201211929,2838.838473062124,988.4
0.001,832,788484,7311,-184.73894577026368,979.13,2832.66058759,107,787484,11.25606058573723,,
0.001,,790000,,-184.7828515625,,,,789484,10.736609149217605,2924.9788967606146,972.3
0.001,836,792484,7340,-185.02387857055663,979.13,2836.52093516,107,791484,10.745893471240997,,
0.001,,795000,,-185.52194204711915,,,,794484,11.117972600460053,2918.26329404898,1000.0
0.001,840,796484,7371,-185.1443205871582,979.13,2841.7008352099992,108,795484,12.67181105041504,,
0.001,,800000,,-185.60126251220703,,,,799484,10.537460085868835,2977.0287949451713,1000.0
,844,800484,7400,,979.13,2846.2984655,108,,,,
0.001,848,804484,7421,-186.10348764038085,979.82,2850.30716962,108,803484,10.798127215147018,,
0.001,,805000,,-185.9338359069824,,,,804484,11.258948035001755,2754.971680722374,915.8
0.001,852,807158,7446,-186.29114544677734,966.56,2815.81420102,108,806801,11.761752878189087,,
0.001,,810000,,-186.63565490722655,,,,809158,11.13054628610611,2690.019121664204,873.6
0.001,856,811158,7472,-186.43414486694337,966.56,2827.8878863499995,108,810158,12.527815488815307,,
0.001,,815000,,-186.54629595947264,,,,814158,12.272185028076171,2953.027105887607,964.7
,860,815158,7503,,966.56,2833.3126913899996,108,,,,
0.001,864,819158,7526,-186.93950869750978,966.56,2837.06254241,108,818158,11.251646486759185,,
0.001,,820000,,-186.67720742797852,,,,819158,12.916749495267869,2742.953815109283,950.7
0.001,868,823158,7557,-186.91006442260743,966.56,2843.6834328000004,108,822158,13.659461196422576,,
0.001,,825000,,-186.9844969177246,,,,824158,11.100046013116836,3072.818176148273,1000.0
0.001,872,827158,7587,-187.22607424926758,966.56,2849.65740142,109,826158,12.107920551776886,,
0.001,,830000,,-188.02598126220704,,,,829158,12.607985642910004,3067.4046237811444,1000.0
0.001,876,831158,7617,-188.29850256347657,972.84,2877.9169805600004,109,830158,13.148257673025132,,
0.001,,835000,,-188.38519216918945,,,,834158,11.983683166980743,3020.457607699558,1000.0
,880,835158,7648,,972.84,2884.5986029299993,109,,,,
0.001,884,839158,9983,-188.5184702758789,972.84,2882.684132719999,84,838158,11.599585337638855,,
0.001,,840000,,-188.94321356201172,,,,839158,11.353951660633086,3017.8473224014974,1000.0
0.001,888,843158,10011,-189.1250888671875,980.69,2907.54159669,84,842158,11.171471100330352,,
0.001,,845000,,-189.25461389160157,,,,844158,12.738458786249161,2876.117548958538,1000.0
0.001,892,847158,10040,-189.33656817626954,980.69,2910.5147592899993,84,846158,11.096880823612214,,
0.001,,850000,,-189.63024060058595,,,,849158,11.016808242797852,2990.896994040534,1000.0
0.001,896,851158,10069,-189.79339749145507,980.69,2914.6869453699996,84,850158,10.072288109302521,,
0.001,,855000,,-190.02816192626952,,,,854158,11.730798157691956,3049.0663910731673,1000.0
,900,855158,10096,,985.69,2931.2591069200002,84,,,,
0.001,904,859158,10116,-190.38865588378906,985.69,2939.0203439799993,84,858158,12.074599326372146,,
0.001,,860000,,-190.64329522705077,,,,859158,11.336358505249024,2631.3868668675423,866.7
0.001,908,863158,10144,-191.06876684570312,986.6,2949.6371028400004,85,862158,11.7181918592453,,
0.001,,865000,,-191.07986239624023,,,,864158,10.450127400636672,3054.836085271835,1000.0
0.001,912,867158,10173,-191.41986474609374,986.74,2950.53505424,85,866158,10.463931813001633,,
0.001,,870000,,-191.46187405395509,,,,869158,9.802198628425598,3132.1381699563935,1000.0
0.001,916,871158,10201,-191.9378702697754,986.74,2953.6754531700003,85,870158,10.32100575685501,,
0.001,,875000,,-192.37473559570313,,,,874158,10.719441503047943,2992.157759022899,1000.0
,920,875158,10229,,986.74,2954.8854176699997,85,,,,
0.001,924,879158,10249,-192.62298291015625,986.74,2955.461823570001,85,878158,10.19002628159523,,
0.001,,880000,,-192.67752038574218,,,,879158,11.171789328098297,2457.778104739636,809.9
0.001,928,883158,10277,-193.08246951293944,986.74,2960.66969691,85,882158,11.092588794708252,,
0.001,,885000,,-193.28536508178712,,,,884158,11.259490383863449,3186.704371722415,1000.0
0.001,932,887005,10304,-193.36714626880402,985.21,2962.78493428,86,886005,11.116098119629878,,
0.001,,890000,,-193.9040869140625,,,,889390,10.351988932847977,2578.6971917534947,854.8
,936,890390,10328,,979.06,2949.0440814399994,86,,,,
0.001,940,894390,10349,-194.43739657592772,979.06,2915.344134719999,86,893390,12.453402620315552,,
0.001,,895000,,-194.33537005615236,,,,894390,11.380311362266541,3066.5413184827657,1000.0
0.001,944,898390,10377,-194.3577700805664,979.06,2924.4077333799996,86,897390,11.669790068149567,,
0.001,,900000,,-194.37334255981446,,,,899390,12.269712547302246,2359.98785421527,1000.0
0.001,948,902390,10405,-194.18415747070313,979.06,2924.6249759400002,86,901390,12.252704330921173,,
0.001,,905000,,-194.80423037719726,,,,904390,11.361803110599517,3068.057749206945,1000.0
0.001,952,906390,10434,-194.77354861450195,992.32,2964.4427580900006,86,905390,13.065297892570495,,
0.001,,910000,,-194.86885324096679,,,,909390,10.141272336006164,2769.8084117417225,912.3
,956,910390,10462,,992.32,2964.57627477,87,,,,
0.001,960,914390,10483,-195.2893185119629,992.32,2965.2053759300006,87,913390,12.031328036308288,,
0.001,,915000,,-195.3689206542969,,,,914390,12.345539510726928,2628.2026340996845,866.8
0.001,964,918390,10511,-195.53597595214845,992.32,2970.03223836,87,917390,12.875206065654755,,
0.001,,920000,,-195.44581427001953,,,,919390,12.451666940450668,3110.675095183821,1000.0
0.001,968,922390,10539,-195.72016854858398,992.32,2958.8880253600005,87,921390,12.687713083267212,,
0.001,,925000,,-196.13799551391602,,,,924430,10.566497560977936,3100.574070383608,1000.0
,972,925430,10563,,982.72,2932.9966599900004,87,,,,
0.001,976,929018,10581,-196.2288258972168,978.6,2923.09343041,87,928018,10.312989662170411,,
0.001,,930000,,-196.1200116882324,,,,929018,11.838891339063645,2301.471802068688,882.1
0.001,980,932486,10604,-196.5759004120134,973.28,2906.49308121,87,931486,10.99686640755743,,
0.001,,935000,,-196.67164141845703,,,,934486,11.396585515737534,2555.189340885682,918.0
0.001,984,936486,10632,-196.39148120117187,973.28,2894.7421269400006,88,935486,11.115700824737548,,
0.001,,940000,,-196.60328997802733,,,,939486,13.436338384866714,2873.0945576842873,933.4
,988,940486,10659,,973.28,2899.5773537400005,88,,,,
0.001,992,944486,10679,-197.03571182250977,973.28,2900.397544469999,88,943486,11.645733216762542,,
0.001,,945000,,-197.0459342956543,,,,944486,14.862872036933899,3110.293179555703,1000.0
0.001,996,948486,10707,-197.3219009399414,973.28,2902.4706568399997,88,947486,11.753737993240357,,
0.001,,950000,,-197.30184408569335,,,,949486,11.792382654190064,3254.6343214664607,1000.0
0.001,1000,952286,10734,-197.4215594482422,971.28,2902.6047756599996,88,951286,13.011749889850616,,
0.001,,955000,,-197.54962814331054,,,,954286,12.37358245420456,2641.4930821644725,902.5
0.001,1004,956286,10761,-197.42195556640624,971.28,2901.7017748699996,88,955286,12.677788115978242,,
0.001,,960000,,-197.37175170898436,,,,959286,11.568118165493011,3074.2204819359818,987.3
,1008,960286,10789,,971.28,2899.38893232,89,,,,
0.001,1012,964286,10809,-197.6154327392578,971.28,2910.2581874699995,89,963286,13.398743731975555,,
0.001,,965000,,-197.91645962524413,,,,964286,12.69266486287117,3202.2965633694084,1000.0
0.001,1016,968286,10836,-198.59218518066407,971.28,2914.34363483,89,967286,14.896785192012787,,
0.001,,970000,,-198.0951847229004,,,,969286,11.253689436674119,3083.8064072898123,1000.0
0.001,1020,972286,10865,-198.64659649658202,971.28,2916.36192303,89,971286,11.630365078687667,,
0.001,,975000,,-198.76899969482423,,,,974286,12.53507418870926,3313.2501178961247,1000.0
0.001,1024,976286,10893,-198.6809511413574,971.28,2888.9359751000006,89,975286,12.200084769248962,,
0.001,,980000,,-198.6699730834961,,,,979286,12.398941463947295,2552.926980761427,855.4
,1028,980286,10920,,971.28,2889.64672403,89,,,,
0.001,1032,984286,10940,-197.73364801025392,972.81,2879.7142579399997,89,983286,13.704197459220886,,
0.001,,985000,,-197.7523270263672,,,,984286,13.012677167892456,2922.7577073248103,1000.0
0.001,1036,987972,10968,-197.93809149275612,975.82,2889.9159751900006,90,987210,13.352886142668787,,
0.001,,990000,,-198.17698471748878,,,,989467,12.44438156551785,3275.5582213390617,1000.0
0.001,1040,991467,10992,-198.0141442565918,970.77,2915.8014517100005,90,990467,11.56100984287262,,
0.001,,995000,,-198.274252532959,,,,994467,11.712625366687774,3273.8928855274803,1000.0
,1044,995467,11021,,970.77,2920.2965059200005,90,,,,
0.001,1048,998534,11036,-198.21864334106445,961.44,2875.827557189999,90,997534,12.908675249099732,,
0.001,,1000000,,-197.91373016357423,,,,999534,13.32510288143158,3095.2617988910993,979.4
0.001,1052,1002534,11065,-197.88711111450195,961.44,2888.4244596800004,90,1001534,11.445524768829346,,
0.001,,1005000,,-198.79800619506835,,,,1004497,12.793602585315705,3133.67662367709,1000.0
0.001,1056,1006214,11092,-198.49890005493165,958.24,2882.20373458,90,1005497,13.833034365653992,,
0.001,,1010000,,-198.81539443969726,,,,1009214,13.554758222579956,3099.3565386729315,1000.0
,1060,1010214,11119,,958.24,2886.75310895,90,,,,
0.001,1064,1014214,11139,-199.58807202148438,958.24,2886.9156043999997,91,1013214,14.181327429771423,,
0.001,,1015000,,-199.8471414794922,,,,1014214,12.920507798671723,3122.4107773822734,1000.0
0.001,1068,1018214,11167,-200.62667181396483,958.24,2896.413551490001,91,1017214,13.690195655584334,,
0.001,,1020000,,-200.87174441528322,,,,1019214,12.897940835475922,2998.997636570828,939.4
0.001,1072,1022214,11196,-200.80161010742188,967.84,2929.7688939100003,91,1021214,11.930481617927551,,
0.001,,1025000,,-201.35911544799805,,,,1024214,14.424055343627929,3141.733809113922,1000.0
0.001,1076,1026214,11224,-201.54094592285156,971.96,2947.43826857,91,1025214,13.534748410701752,,
0.001,,1030000,,-201.8594144897461,,,,1029214,12.919421275138856,3278.883498189226,1000.0
,1080,1030214,11251,,977.28,2972.99685306,91,,,,
0.001,1084,1034214,11272,-202.10928845214843,977.28,3002.1644514600002,91,1033214,13.378820782661437,,
0.001,,1035000,,-202.45796820068358,,,,1034214,13.21112920498848,3137.054392961785,961.8
0.001,1088,1038214,11300,-202.80959017944335,977.28,3004.7385729400003,91,1037214,16.155180661201477,,
0.001,,1040000,,-203.19004861450196,,,,1039409,13.780960499286651,2927.59520246312,1000.0
0.001,1092,1041409,11323,-202.78854330444335,969.23,2986.6252991199995,91,1040409,14.923077021598816,,
0.001,1096,1044402,11342,-202.87478125,959.16,2960.5741327299993,92,1044378,16.70639239168167,,
0.001,,1045000,,-202.91275914510092,,,,1044402,10.182676096757254,3234.233961952804,1000.0
0.001,1100,1048402,11365,-203.12171334838868,961.16,2971.0927916599994,92,1047402,12.654657821655274,,
0.001,,1050000,,-203.31860317993164,,,,1049402,13.035222912788392,3190.6209576290103,972.2
0.001,1104,1052284,11393,-203.6664715576172,959.98,2972.095556660001,92,1051402,13.16924537229538,,
0.001,,1055000,,-203.33395919799804,,,,1054284,14.648709235668182,2628.3370105198874,812.8
0.001,1108,1056284,11418,-203.67165747070314,959.98,2945.4626560600004,92,1055284,15.278336918354034,,
0.001,,1060000,,-203.87834619140625,,,,1059284,16.184347920894623,3297.1525893220214,1000.0
,1112,1060284,11447,,959.98,2944.617261,92,,,,
0.001,1116,1064284,11467,-204.4930499267578,959.98,2951.4869179199995,92,1063284,14.44582483816147,,
0.001,,1065000,,-204.50509817504883,,,,1064284,15.55465590620041,3249.4602542355656,1000.0
0.001,1120,1068284,11495,-204.52164959716796,959.98,2963.9919438500006,92,1067284,14.065625846385956,,
0.001,,1070000,,-204.68974264526366,,,,1069284,13.901476157665252,3344.06395060271,1000.0
0.001,1124,1071740,11523,-204.9293614501953,954.54,2987.0331048499997,93,1071284,12.756583387851714,,
0.001,,1075000,,-205.056767578125,,,,1074002,14.755192078113556,2996.259997637756,912.3
,1128,1075002,11544,,947.16,2963.1417637299996,93,,,,
0.001,1132,1079002,11564,-204.83009487915038,947.16,2978.4042159499995,93,1078002,17.28477026462555,,
0.001,,1080000,,-204.9726226196289,,,,1079002,15.023629422664643,3316.727187540251,1000.0
0.001,1136,1083002,11594,-205.27941708374024,950.3,2994.0917809099997,93,1082002,15.410042632579804,,
0.001,,1085000,,-205.2443526611328,,,,1084002,14.697083573818206,3341.1815538561905,1000.0
0.001,1140,1087002,11623,-205.70811605834962,955.35,3014.7055954199996,93,1086002,15.922274518489838,,
0.001,,1090000,,-205.69483252631292,,,,1089183,16.729227824764358,3322.6217005904764,982.1
,1144,1090183,11647,,947.16,2992.98497317,93,,,,
0.001,1148,1093657,11665,-206.09791912610018,951.23,3038.45962405,93,1092657,11.491228204236252,,
0.001,,1095000,,-206.7214232788086,,,,1094657,14.077529829502106,3191.402016993845,956.5
0.001,1152,1097657,11693,-207.13572277832031,951.23,3043.10574381,93,1096657,14.624416914463044,,
0.001,,1100000,,-207.6514863586426,,,,1099990,16.8134654712677,3203.081483016128,971.2
,1156,1100990,11718,,947.76,3032.5015614800004,93,,,,
0.001,1160,1104990,11737,-208.2367519836426,947.76,3039.2369318700007,94,1103990,14.98137548971176,,
0.001,,1105000,,-208.42666906738282,,,,1104990,17.109937799453736,3284.9696465104353,1000.0
0.001,1164,1108990,11766,-208.44087438964843,947.76,3045.8845728600004,94,1107990,15.236756389141084,,
0.001,,1110000,,-208.40828662109374,,,,1109990,16.1596774392128,3236.794185500033,1000.0
0.001,1168,1112990,11793,-208.42528009033202,947.76,3054.683614180001,94,1111990,16.701250988960265,,
0.001,,1115000,,-209.09432711791993,,,,1114990,15.081019436359405,3215.2635672836564,986.9
0.001,1172,1116990,11822,-209.47410830688477,947.76,3059.9788219299994,94,1115990,15.072773210048675,,
0.001,,1120000,,-209.73963168334961,,,,1119990,12.403912088394165,2702.199813338928,801.0
,1176,1120990,11847,,947.76,3063.9101888699993,94,,,,
0.001,1180,1124990,11867,-209.62087728881835,947.76,3068.7106397300004,94,1123990,13.223386924743652,,
0.001,,1125000,,-209.6937197570801,,,,1124990,15.439320211410523,2705.613793798536,875.9
0.001,1184,1128990,11894,-210.4517992553711,947.76,3068.6387299,94,1127990,14.67017103099823,,
0.001,,1130000,,-210.13418728637694,,,,1129990,13.875445240497589,3327.3738159915897,983.1
0.001,1188,1132990,11922,-210.32372924804687,947.76,3075.2469658299997,95,1131990,16.996478655338287,,
0.001,,1135000,,-210.3457137145996,,,,1134990,15.310811841964721,1983.3190613549202,622.6
0.001,1192,1136990,11947,-210.71707513427734,955.81,3106.8200344600004,95,1135990,16.035218716621397,,
0.001,,1140000,,-211.69938479614257,,,,1139990,15.127786400318145,3168.2478475793264,1000.0
,1196,1140990,11975,,965.88,3139.27447468,95,,,,
0.001,1200,1144710,11994,-211.48765283203124,963.08,3128.4746207300004,95,1143990,14.305815012454987,,
0.001,,1145000,,-211.7657297346327,,,,1144710,15.229885029130513,3262.8170824851377,971.2
0.001,1204,1148710,12021,-211.9685538330078,964.26,3134.0880844900003,95,1147710,15.91145290851593,,
0.001,,1150000,,-212.38819384765625,,,,1149710,16.21836467552185,3348.357421591133,1000.0
0.001,1208,1152710,12047,-212.6073055114746,964.26,3171.2312182299997,95,1151710,15.587433231830596,,
0.001,,1155000,,-212.74063150024415,,,,1154430,14.643140519618989,2285.765686288476,684.2
0.001,1212,1156430,12071,-213.1054573059082,961.46,3158.6691327199997,95,1155430,15.206585359096527,,
0.001,1216,1158783,12086,-214.06981213887533,944.99,3102.41089323,95,1158478,12.643657118082047,,
0.001,,1160000,,-213.33565447998046,,,,1159783,17.727348124980928,3421.8765468777156,1000.0
0.001,1220,1162783,12112,-213.37928662109374,944.99,3103.0898722899997,95,1161783,16.698355682373048,,
0.001,,1165000,,-213.45258578491212,,,,1164783,14.830879011631012,3392.8561328798532,1000.0
0.001,1224,1166219,12140,-213.4348985900879,944.79,3102.54160541,96,1165783,18.60955258321762,,
0.001,,1170000,,-213.94958389282226,,,,1169219,15.85167409515381,2758.7669582002795,835.2
,1228,1170039,12164,,950.37,3131.162085770001,96,,,,
0.001,1232,1174039,12185,-214.72468563842773,950.37,3144.6754832000006,96,1173039,14.72304464149475,,
0.001,,1175000,,-214.78698352050782,,,,1174039,18.470229154109955,2597.106055681402,772.1
0.001,1236,1178039,12212,-214.72255728149415,950.37,3144.98215696,96,1177039,18.12796394920349,,
0.001,,1180000,,-214.86999783325194,,,,1179039,15.09665073442459,3067.783261520136,975.7
0.001,1240,1182039,12239,-215.60545584106444,950.37,3151.39829731,96,1181039,15.622942679405213,,
0.001,1244,1184418,12252,-215.7595816040039,942.35,3123.94655392,96,1183418,15.981403490304947,,
0.001,,1185000,,-215.82349420166017,,,,1184418,15.4666589884758,3367.1803551979365,1000.0
0.001,1248,1188418,12280,-216.19389364624024,947.61,3143.4609909100004,96,1187418,18.68978617191315,,
0.001,,1190000,,-216.32000924682617,,,,1189418,17.90668382024765,3092.151683583669,921.0
0.001,1252,1192418,12307,-216.3847719116211,947.61,3140.37184885,96,1191418,19.327241759300232,,
0.001,,1195000,,-217.32121102905273,,,,1194626,16.374163684368135,3463.993853949383,1000.0
,1256,1195626,12331,,946.36,3147.5056414000005,96,,,,
0.001,1260,1199626,12351,-218.86061547851563,946.36,3153.7766186099993,97,1198626,20.559032456874846,,
0.001,,1200000,,-219.37701281738282,,,,1199626,19.11824971342087,3334.9007120813244,1000.0
0.001,1264,1203626,12378,-219.85176953125,946.36,3152.7663845900006,97,1202626,20.468093745231627,,
0.001,,1205000,,-220.07359805297853,,,,1204626,21.179737740039826,3332.9437247066758,1000.0
0.001,1268,1207057,12406,-220.27403338623046,940.67,3134.51332284,97,1206626,21.505705846309663,,
0.001,,1210000,,-220.43256658935547,,,,1209023,21.960173309803007,2726.068400486186,953.9
0.001,1272,1211023,12431,-220.89798541259765,940.33,3128.4543154200005,97,1210023,21.748137216091155,,
0.001,1276,1214683,12451,-221.4699334411621,936.93,3111.94129713,97,1214023,20.709831729888915,,
0.001,,1215000,,-221.09867179177024,,,,1214683,21.12758835229007,3452.385468245484,1000.0
0.001,1280,1217814,12473,-221.15291780414003,928.24,3083.51663638,97,1216814,23.41023048371759,,
0.001,,1220000,,-221.5714231567383,,,,1219814,22.933582531929016,3178.312559973076,911.4
0.001,1284,1221814,12500,-221.35160623168946,928.24,3090.33759464,97,1220814,19.3217609333992,,
0.001,,1225000,,-222.26087228393556,,,,1224814,19.088983864307405,3101.076795498654,911.3
,1288,1225814,12527,,928.24,3093.9105189599995,97,,,,
0.001,1292,1228975,12544,-223.33897590637207,919.85,3062.98124935,97,1227975,24.529251077900764,,
0.001,,1230000,,-223.19632885742186,,,,1229975,22.354302991390227,3352.4695351531727,962.8
0.001,1296,1232975,12571,-223.75381173706054,919.85,3073.3890837000004,98,1231975,20.899451639175414,,
0.001,,1235000,,-224.76351919555665,,,,1234975,19.369725666999816,2887.663733360241,855.1
0.001,1300,1236975,12597,-225.0480580444336,922.65,3084.522106199999,98,1235975,22.627470079421997,,
0.001,,1240000,,-226.66884293848153,,,,1239759,21.780808744381886,2868.03826335012,878.6
,1304,1240759,12624,,920.49,3083.6617435099997,98,,,,
0.001,1308,1244711,12644,-228.29092153930665,920.01,3081.4202490099997,98,1243711,28.624329825878142,,
0.001,,1245000,,-228.8398095397949,,,,1244711,29.446377569675445,2970.3034711554646,953.1
0.001,1312,1248711,12672,-230.21433383178712,922.81,3098.0585594299996,98,1247711,52.17166818094253,,
0.001,,1250000,,-232.5448605957031,,,,1249711,48.761032173156735,1433.9984826487605,487.1
0.001,1316,1251200,12688,-234.06070085005328,924.17,3069.35983258,98,1250200,48.11685080755325,,
0.001,1320,1253453,12703,-280.87361026000974,906.7,2873.65595725,98,1253316,390.9459489440918,,
0.001,,1255000,,-366.11031222873265,,,,1254542,498.5777673614159,-2193.22624044884,826.5
0.001,1324,1256542,12723,-393.8688688964844,903.23,2675.3309667099993,98,1255542,565.9680221252441,,
0.001,1328,1259577,12742,-538.3456679077149,895.38,2501.235242880001,98,1259542,575.757003540039,,
0.001,,1260000,,-531.5892287034255,,,,1259803,442.4201503705375,-594.938430151646,272.7
0.001,1332,1261017,12747,-530.3163737359448,869.78,2337.1985231000003,98,1260017,439.4973138114002,,
0.001,1336,1261448,12753,-524.0510209979433,834.09,2205.5092072899997,98,1261431,249.1989075858638,,
0.001,1340,1264767,12768,-510.4996956176758,827.28,2013.9313332400002,99,1264448,175.79556295776368,,
0.001,,1265000,,-508.5852891454157,,,,1264767,156.00645721818213,-1734.8268418879525,711.2
0.001,1344,1268057,12791,-487.25015588378903,836.39,1930.6805228,99,1267767,136.3952033920288,,
0.001,,1270000,,-474.0861153564453,,,,1269557,132.73977129745484,799.4142703676073,849.7
,1348,1270557,12807,,821.39,1824.1557131300003,99,,,,
0.001,1352,1272679,12818,-455.3498308634021,802.61,1729.77450258,99,1271679,123.01106052887745,,
0.001,,1275000,,-437.64728291829425,,,,1274739,75.90520277023316,983.65092032615,977.6
,1356,1275017,12841,,793.91,1654.3262979599997,99,,,,
0.001,1360,1277870,12853,-425.70509599565383,782.44,1558.0549781999998,99,1276870,101.06423255805683,,
0.001,,1280000,,-409.71385028076173,,,,1279870,93.53293774604798,1558.3403569079405,838.0
0.001,1364,1281251,12879,-405.14867974853513,776.25,1488.68351935,99,1280870,88.61898473262787,,
0.001,1368,1284304,12892,-393.16349615478515,772.47,1423.4691831000005,99,1283304,88.18084125328063,,
0.001,,1285000,,-384.50396177503796,,,,1284593,89.86314019529877,671.8687982021365,578.9
0.001,1372,1287593,12914,-377.68663177490237,765.7,1351.67691253,99,1286593,87.29956164169312,,
0.001,,1290000,,-362.7316366528708,,,,1289845,89.04497623822046,976.8227260082961,627.4
,1376,1290845,12936,,761.62,1242.79829298,99,,,,
0.001,1380,1293828,12951,-353.64030908203125,760.14,1190.84310315,99,1292828,104.1947794046402,,
0.001,,1295000,,-346.3020501098633,,,,1294828,64.6083755941391,2043.9466033000267,1000.0
0.001,1384,1297828,12978,-338.48330261230467,760.14,1139.58803666,99,1296828,76.61427691173553,,
0.001,,1300000,,-329.16803723144534,,,,1299601,65.84409231376648,1667.972169810989,937.0
0.001,1388,1301601,13004,-326.557802734375,757.87,1058.5718523199998,100,1300601,60.13449648761749,,
0.001,1392,1304730,13020,-314.0863046499399,757.55,1026.67342652,100,1303730,53.42304223822069,,
0.001,,1305000,,-314.51446209716795,,,,1304730,49.35624083709717,1438.3410466260277,961.7
