time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,train/clip_fraction,train/entropy_loss,train/loss,train/clip_range,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/learning_rate,train/n_updates,train/explained_variance,train/std,eval/mean_reward,eval/mean_ep_length
,970000,,,,,0.677783203125,-3.2633101783692835,12.667622566223145,0.2,-0.06465427174698561,49.21595059633255,0.20107815,0.0003,4730,0.8019379079341888,0.32404303550720215,130.39239866435528,97.8
5207,970752,186,109.85501285000001,85.28,474,,,,,,,,,,,,,
5218,972800,186,109.37209880999998,84.47,475,0.677587890625,-3.2591627813875674,18.048852920532227,0.2,-0.06594952707819175,46.2415598154068,0.195945,0.0003,4740,0.8011888563632965,0.3240504264831543,,
5228,974848,186,104.35707212000001,79.71,476,0.69326171875,-3.254183455556631,10.407788276672363,0.2,-0.057478296154295096,41.80355407893658,0.21066916,0.0003,4750,0.8294061124324799,0.3238081634044647,,
,975000,,,,,0.667919921875,-3.2364864841103556,12.545230865478516,0.2,-0.06752568137599155,62.085669982433316,0.17823538,0.0003,4760,0.7815516591072083,0.3234352469444275,102.88185169175267,73.3
5240,976896,186,107.63012677,80.75,477,,,,,,,,,,,,,
5251,978944,186,109.10275202999999,82.53,478,0.69609375,-3.2256359376013277,14.577485084533691,0.2,-0.05497463346109725,43.11875646710396,0.22572932,0.0003,4770,0.8599293231964111,0.32323139905929565,,
,980000,,,,,0.64970703125,-3.2155378714203833,10.535569190979004,0.2,-0.06712140386807733,50.83411569595337,0.22294787,0.0003,4780,0.7826167196035385,0.3229786455631256,108.24728764444589,82.3
5263,980992,186,106.04110674999998,79.95,479,,,,,,,,,,,,,
5270,983040,186,114.69330141999998,85.65,480,0.653271484375,-3.199445199966431,28.94841766357422,0.2,-0.06582136325887404,55.21803522706032,0.1732427,0.0003,4790,0.8240559995174408,0.32221144437789917,,
,985000,,,,,0.694970703125,-3.1637405954301356,12.685979843139648,0.2,-0.06037200739665423,46.532705491781236,0.22048289,0.0003,4800,0.8315759897232056,0.3210933208465576,123.18035134151577,96.6
5281,985088,186,111.40370716000001,85.11,481,,,,,,,,,,,,,
5290,987136,186,107.51433964000002,81.49,482,0.652392578125,-3.1273372463881968,29.018625259399414,0.2,-0.06745410666044335,59.54969637989998,0.16296202,0.0003,4810,0.7985782027244568,0.3198610246181488,,
5301,989184,186,109.06579217000001,83.6,483,0.630126953125,-3.0876924961805345,18.24268913269043,0.2,-0.061892882356187326,68.37987565994263,0.15187883,0.0003,4820,0.8108934611082077,0.3190016746520996,,
,990000,,,,,0.68115234375,-3.0519681692123415,14.443920135498047,0.2,-0.0659879729806562,45.31647536158562,0.2289271,0.0003,4830,0.8158612847328186,0.31821462512016296,139.79748748093843,105.8
5314,991232,186,106.40809119000001,81.78,484,,,,,,,,,,,,,
5324,993280,186,109.69504846,82.52,485,0.685302734375,-3.03840342015028,16.8764705657959,0.2,-0.06642933663679287,50.56615957021713,0.22238782,0.0003,4840,0.7865905910730362,0.3179174065589905,,
,995000,,,,,0.665869140625,-3.002411539852619,17.950593948364258,0.2,-0.05625902499014046,60.29102985262871,0.18619151,0.0003,4850,0.7624474167823792,0.31668585538864136,97.66267082383857,80.0
5336,995328,186,111.93290993000001,84.57,486,,,,,,,,,,,,,
5348,997376,186,110.22759423,83.2,487,0.739599609375,-2.953479655086994,14.566483497619629,0.2,-0.033861682255519554,45.81816051006317,0.27715293,0.0003,4860,0.8082648366689682,0.31556639075279236,,
5359,999424,186,112.80141721,84.68,488,0.701416015625,-2.926533858478069,17.644052505493164,0.2,-0.06728318995737936,44.41213608980179,0.2245458,0.0003,4870,0.8285829871892929,0.31510818004608154,,
,1000000,,,,,0.6974609375,-2.915658161789179,12.726701736450195,0.2,-0.06546114099037367,33.617464596033095,0.26577067,0.0003,4880,0.8601027876138687,0.31511417031288147,101.0062003031373,75.0
5371,1001472,186,111.08314403,84.39,489,,,,,,,,,,,,,
5380,1003520,186,105.37346900999997,81.3,490,0.646142578125,-2.8943001717329024,16.93443489074707,0.2,-0.06554990759323118,55.50533468127251,0.20285304,0.0003,4890,0.7796760946512222,0.314409077167511,,
,1005000,,,,,0.697314453125,-2.8504352726042272,16.368005752563477,0.2,-0.06060229320137296,47.69715396165848,0.23888205,0.0003,4900,0.8271848857402802,0.31301194429397583,130.98837470710276,97.2
5390,1005568,186,107.39167853,82.07,491,,,,,,,,,,,,,
5401,1007616,186,106.80808230999999,82.12,492,0.68291015625,-2.820911955088377,16.053316116333008,0.2,-0.060443123994627965,54.77711324095726,0.23095661,0.0003,4910,0.7860662788152695,0.31281566619873047,,
5411,1009664,186,100.86356093,77.34,493,0.68486328125,-2.8108195453882217,14.703855514526367,0.2,-0.06860960321791935,61.19762855172157,0.19792703,0.0003,4920,0.7637992799282074,0.3121524155139923,,
,1010000,,,,,0.68818359375,-2.78867941647768,56.662315368652344,0.2,-0.0593104247120209,56.33339536190033,0.19990605,0.0003,4930,0.8065445125102997,0.31190040707588196,124.7529668070376,88.2
5425,1011712,186,108.89242635000001,83.72,494,,,,,,,,,,,,,
5435,1013760,186,107.09079668999999,83.19,495,0.6697265625,-2.7923841416835784,18.39531135559082,0.2,-0.06891791828966234,59.003618186712266,0.1993393,0.0003,4940,0.7973610460758209,0.31169554591178894,,
,1015000,,,,,0.708203125,-2.7800893798470496,11.559511184692383,0.2,-0.06280645607039333,37.04101780951023,0.27342516,0.0003,4950,0.8410291224718094,0.3114081025123596,116.54309778865426,86.9
5446,1015808,186,104.03446627000002,80.92,496,,,,,,,,,,,,,
5456,1017856,186,107.08504972,82.73,497,0.68359375,-2.7411310851573942,20.597496032714844,0.2,-0.0682600935397204,57.98332707881927,0.18611631,0.0003,4960,0.7830852419137955,0.3103583753108978,,
5465,1019904,186,106.95763697000002,82.78,498,0.694580078125,-2.7029345870018004,14.247749328613281,0.2,-0.058895051438594234,45.71120557785034,0.23702778,0.0003,4970,0.8253813236951828,0.3091045320034027,,
,1020000,,,,,0.719091796875,-2.675306561589241,15.026017189025879,0.2,-0.057081283419393,44.400638192892075,0.26580644,0.0003,4980,0.8232885450124741,0.3084767460823059,125.94561077952385,86.9
5475,1021952,186,107.30063059000003,81.83,499,,,,,,,,,,,,,
5485,1024000,186,110.14575803,83.91,500,0.687646484375,-2.661067597568035,18.709768295288086,0.2,-0.0628614425775595,57.50091302394867,0.22518599,0.0003,4990,0.7813774943351746,0.3082807660102844,,
,1025000,,,,,0.707080078125,-2.63053078353405,14.738847732543945,0.2,-0.06532122567296028,41.9887767970562,0.25077397,0.0003,5000,0.8625546544790268,0.3075268864631653,124.15478558066533,88.2
5496,1026048,186,112.04687858000003,86.11,501,,,,,,,,,,,,,
5505,1028096,186,114.7265783,86.88,502,0.6837890625,-2.633716131001711,15.642378807067871,0.2,-0.05987380797741935,47.94338835477829,0.23601402,0.0003,5010,0.8119625747203827,0.30824506282806396,,
,1030000,,,,,0.707666015625,-2.622299136966467,13.670048713684082,0.2,-0.06627666154527105,38.81297539174557,0.2371307,0.0003,5020,0.8713088929653168,0.30750948190689087,132.69438799917697,95.4
5517,1030144,186,118.12991136000001,89.81,503,,,,,,,,,,,,,
5527,1032192,186,114.68298076,85.82,504,0.686474609375,-2.631728556007147,17.364824295043945,0.2,-0.061819347605342044,56.59673600792885,0.218173,0.0003,5030,0.7918327003717422,0.3081282079219818,,
5537,1034240,186,116.67428533999998,88.1,505,0.646923828125,-2.6374130986630915,37.17037582397461,0.2,-0.06827082523959689,81.72797173261642,0.14212155,0.0003,5040,0.766283854842186,0.307614803314209,,
,1035000,,,,,0.685009765625,-2.6164007119834425,15.232980728149414,0.2,-0.06202358340960927,46.904032689332965,0.27179885,0.0003,5050,0.8158463388681412,0.3071206510066986,119.91908772587776,84.5
5548,1036288,186,114.12306803999999,86.73,506,,,,,,,,,,,,,
5557,1038336,186,109.73902767,83.12,507,0.677978515625,-2.569253020733595,16.583335876464844,0.2,-0.06725279760430566,58.91606928706169,0.19317594,0.0003,5060,0.7869013547897339,0.3057670593261719,,
,1040000,,,,,0.71923828125,-2.530795203894377,19.28611946105957,0.2,-0.055792807001853365,46.55157967209816,0.35443577,0.0003,5070,0.8205811232328415,0.3050946891307831,108.75127985626459,84.1
5568,1040384,186,111.01731204,85.64,508,,,,,,,,,,,,,
5577,1042432,186,111.18434039,84.43,509,0.657470703125,-2.5145886868238447,18.65869140625,0.2,-0.06576403298531659,75.44402197003365,0.1777786,0.0003,5080,0.6983736157417297,0.3045831024646759,,
5586,1044480,186,106.03464812,80.22,510,0.71279296875,-2.4818743906915186,16.99728775024414,0.2,-0.05782000644830987,50.8632632791996,0.2939446,0.0003,5090,0.7931007593870163,0.3034147024154663,,
,1045000,,,,,0.67470703125,-2.425969398766756,28.41823387145996,0.2,-0.0643754665274173,62.60371534824371,0.20976993,0.0003,5100,0.7537440210580826,0.302528977394104,125.76286477409303,98.1
5597,1046528,186,104.46218513,79.12,511,,,,,,,,,,,,,
5606,1048576,187,107.82860249,81.74,512,0.71767578125,-2.416904200613499,11.850261688232422,0.2,-0.05559395040036179,56.89900151491165,0.2742038,0.0003,5110,0.7569614797830582,0.3023111820220947,,
,1050000,,,,,0.73212890625,-2.379346526414156,9.481149673461914,0.2,-0.06228809967578854,39.67712280750275,0.3024884,0.0003,5120,0.8126692920923233,0.3009313941001892,138.36358951926232,95.0
5617,1050624,187,102.70351880999999,78.48,513,,,,,,,,,,,,,
5627,1052672,187,101.29983217,78.58,514,0.66982421875,-2.308428742736578,15.940877914428711,0.2,-0.06525228621030692,69.76687480807304,0.19905967,0.0003,5130,0.7722868472337723,0.2988825738430023,,
5638,1054720,187,105.64998387999998,82.14,515,0.704833984375,-2.263973554968834,12.121520042419434,0.2,-0.061700487250345756,64.88288879990577,0.25575253,0.0003,5140,0.762145534157753,0.29881763458251953,,
,1055000,,,,,0.732421875,-2.2714675314724446,11.548810958862305,0.2,-0.06341379030782264,37.82440327405929,0.32189322,0.0003,5150,0.8364193886518478,0.2991117238998413,122.91646648272872,91.7
5649,1056768,187,106.09105271,81.84,516,,,,,,,,,,,,,
5658,1058816,187,109.38032826000003,83.98,517,0.72578125,-2.2679084077477456,15.572322845458984,0.2,-0.054682077025063336,42.67188019454479,0.29425836,0.0003,5160,0.7995235323905945,0.2986065149307251,,
,1060000,,,,,0.6958984375,-2.2603776551783086,11.330076217651367,0.2,-0.05403970885963645,61.81296489834786,0.25449213,0.0003,5170,0.7564373314380646,0.2987883985042572,111.55639762878418,82.2
5669,1060864,187,113.77967799999999,85.54,518,,,,,,,,,,,,,
5678,1062912,187,116.38624892000001,86.89,519,0.70810546875,-2.248652569949627,14.6434965133667,0.2,-0.05267178087378852,46.792013770341875,0.22956598,0.0003,5180,0.81618832051754,0.2980042099952698,,
5688,1064960,187,110.83247218000002,82.2,520,0.706201171875,-2.2250758081674578,12.45105266571045,0.2,-0.05863850618188735,49.25304433107376,0.29027888,0.0003,5190,0.805198535323143,0.2980567216873169,,
,1065000,,,,,0.721240234375,-2.2085675418376924,21.43454360961914,0.2,-0.06268819358665496,54.61069844961166,0.26990658,0.0003,5200,0.8446058332920074,0.29703307151794434,113.37273569479585,90.2
5702,1067008,187,111.49527916000001,83.15,521,,,,,,,,,,,,,
5713,1069056,187,110.36639395,83.89,522,0.75244140625,-2.180713747441769,9.059526443481445,0.2,-0.04764773506030906,35.1520695567131,0.33558565,0.0003,5210,0.8645308166742325,0.29686352610588074,,
,1070000,,,,,0.690478515625,-2.1770064063370227,13.499671936035156,0.2,-0.06151009263121523,48.925148183107375,0.23449817,0.0003,5220,0.8227388858795166,0.29626137018203735,115.6737322717905,90.1
5724,1071104,187,109.69809178000001,83.37,523,,,,,,,,,,,,,
5736,1073152,187,118.84612422000001,89.33,524,0.68046875,-2.143445412814617,13.532257080078125,0.2,-0.06834597461274824,65.63231723308563,0.21323778,0.0003,5230,0.7377559542655945,0.2956317961215973,,
,1075000,,,,,0.747119140625,-2.124640403687954,15.323821067810059,0.2,-0.05377648775174748,36.061210772395135,0.33102527,0.0003,5240,0.8640090227127075,0.29520881175994873,115.06197519646958,87.0
5749,1075200,187,115.41893682,87.3,525,,,,,,,,,,,,,
5761,1077248,186,116.65746968000002,85.84,526,0.710791015625,-2.0847181901335716,15.048877716064453,0.2,-0.05312096145644318,55.60368670225144,0.25556254,0.0003,5250,0.8334826976060867,0.2944214940071106,,
5773,1079296,186,122.78557798,90.08,527,0.684228515625,-2.0818023391067983,15.034102439880371,0.2,-0.05838039622758515,63.85421851873398,0.22586015,0.0003,5260,0.812055915594101,0.29482221603393555,,
,1080000,,,,,0.7396484375,-2.0866921402513983,18.262924194335938,0.2,-0.05045664280187338,50.110122728347775,0.28340998,0.0003,5270,0.8434473276138306,0.29475152492523193,146.393140694499,97.4
5784,1081344,186,113.80227044000002,83.97,528,,,,,,,,,,,,,
5795,1083392,186,113.78802986999999,84.21,529,0.70888671875,-2.0622220292687414,14.089654922485352,0.2,-0.060636974949738943,49.95299590229988,0.30425093,0.0003,5280,0.8412626087665558,0.29378941655158997,,
,1085000,,,,,0.710888671875,-2.0447155371308328,10.880570411682129,0.2,-0.06098805619985796,43.10766599178314,0.28638792,0.0003,5290,0.8466765433549881,0.2938321530818939,137.47796438874212,105.8
5808,1085440,186,113.45938029000001,86.38,530,,,,,,,,,,,,,
5819,1087488,186,117.23117588000001,88.76,531,0.72080078125,-2.0239394903182983,9.161638259887695,0.2,-0.06067974289180711,35.05538307130337,0.26983196,0.0003,5300,0.847021758556366,0.29321369528770447,,
5829,1089536,186,116.60534858999999,89.58,532,0.692529296875,-2.0026633240282536,11.15977668762207,0.2,-0.06452168326941318,61.28505482673645,0.19171944,0.0003,5310,0.7540326714515686,0.2922753691673279,,
,1090000,,,,,0.714111328125,-1.9741705399006606,13.209954261779785,0.2,-0.059845013351878154,47.59215949177742,0.25516534,0.0003,5320,0.8150671869516373,0.29183557629585266,107.56075976928696,77.1
5839,1091584,186,118.29631644000001,90.98,533,,,,,,,,,,,,,
5848,1093632,186,116.35630326999998,90.02,534,0.69951171875,-1.9791125431656837,21.226648330688477,0.2,-0.06116676441743039,53.07910178899765,0.2681553,0.0003,5330,0.8123267590999603,0.2919788956642151,,
,1095000,,,,,0.698779296875,-1.987054717540741,24.218591690063477,0.2,-0.059433517072466205,62.71265895366669,0.26849982,0.0003,5340,0.7697043567895889,0.29202765226364136,139.4826706469059,97.0
5861,1095680,186,115.06638750999998,89.06,535,,,,,,,,,,,,,
5870,1097728,186,112.66326521999997,87.81,536,0.692919921875,-1.9812886819243432,16.513608932495117,0.2,-0.058027338306419554,48.10962460637093,0.2534675,0.0003,5350,0.8268990814685822,0.29161536693573,,
5880,1099776,187,112.87161508999999,88.71,537,0.723291015625,-1.981711297854781,11.897186279296875,0.2,-0.055854586459463465,39.090314742922786,0.34288,0.0003,5360,0.8238680958747864,0.2918992042541504,,
,1100000,,,,,0.818310546875,-1.973593794927001,12.487682342529297,0.2,0.026385014336847236,39.47919713258743,0.5675206,0.0003,5370,0.8332064151763916,0.2919332683086395,107.4061122506857,79.4
5892,1101824,186,114.35966977,89.56,538,,,,,,,,,,,,,
5902,1103872,187,113.411166,89.38,539,0.70615234375,-1.9576057225465775,9.972501754760742,0.2,-0.06406558266025968,39.487063428759576,0.29589617,0.0003,5380,0.8323027789592743,0.29103511571884155,,
,1105000,,,,,0.713427734375,-1.9659439135342835,11.147541046142578,0.2,-0.06559683558880351,39.586009150743486,0.26976663,0.0003,5390,0.8233832865953445,0.29174670577049255,110.90344972219319,82.1
5917,1105920,186,111.22625703,87.34,540,,,,,,,,,,,,,
5929,1107968,186,104.77363734000001,83.18,541,0.657568359375,-1.9486259315162897,11.861729621887207,0.2,-0.06329187552910298,55.39523147344589,0.1807919,0.0003,5400,0.7964319884777069,0.29046133160591125,,
,1110000,,,,,0.700830078125,-1.915803274512291,14.017804145812988,0.2,-0.05746634764363989,47.71067869067192,0.24485298,0.0003,5410,0.8246949166059494,0.2895936667919159,118.02669811546802,84.9
5943,1110016,186,105.06596687,82.19,542,,,,,,,,,,,,,
5952,1112064,186,105.31944866999999,82.76,543,0.667822265625,-1.870812852680683,23.48646354675293,0.2,-0.05754432922403794,61.52169244289398,0.22563145,0.0003,5420,0.7295549511909485,0.28891003131866455,,
5961,1114112,186,104.11695562000001,83.05,544,0.686474609375,-1.8561683624982834,14.572002410888672,0.2,-0.05520583013421856,48.02341892123222,0.28242067,0.0003,5430,0.7611204236745834,0.28834888339042664,,
,1115000,,,,,0.726220703125,-1.861641464754939,14.423481941223145,0.2,-0.05390430739498697,38.052899956703186,0.29299718,0.0003,5440,0.8231037706136703,0.28879302740097046,138.53246075510978,101.4
5974,1116160,186,108.47113469,86.24,545,,,,,,,,,,,,,
5985,1118208,186,110.19595425000001,88.2,546,0.734033203125,-1.8184578344225883,13.325695037841797,0.2,-0.06009240948478691,44.4168421626091,0.30277663,0.0003,5450,0.8120801895856857,0.28738296031951904,,
,1120000,,,,,0.725830078125,-1.772034553810954,12.23419189453125,0.2,-0.05479037814366165,42.305314016342166,0.28145653,0.0003,5460,0.7948964536190033,0.28617769479751587,114.08302710205317,80.5
5999,1120256,186,108.78545052,86.3,547,,,,,,,,,,,,,
6011,1122304,186,114.50193271999999,89.69,548,0.7193359375,-1.739483993127942,11.40346622467041,0.2,-0.05672318011056632,36.68804845809937,0.28847414,0.0003,5470,0.8414305746555328,0.2856709957122803,,
6022,1124352,186,117.50262881000002,91.52,549,0.678369140625,-1.7131914865225553,19.899986267089844,0.2,-0.0648553983104648,52.520424181222914,0.21100552,0.0003,5480,0.7706098556518555,0.284968763589859,,
,1125000,,,,,0.722802734375,-1.6863566678017379,13.416645050048828,0.2,-0.06074840220389888,42.15506225824356,0.3285262,0.0003,5490,0.8397730886936188,0.2839353680610657,113.31349014937878,86.0
6036,1126400,186,114.78998304000001,90.35,550,,,,,,,,,,,,,
6047,1128448,186,111.5885964,88.06,551,0.665478515625,-1.6446830052882433,18.97900390625,0.2,-0.06243825192796067,66.96116040349007,0.24213977,0.0003,5500,0.7105617523193359,0.2833974063396454,,
,1130000,,,,,0.677783203125,-1.6196672972291708,28.041675567626953,0.2,-0.06728494391427375,62.10007182955742,0.20777184,0.0003,5510,0.7927761524915695,0.28259041905403137,106.73534704744816,84.6
6059,1130496,186,108.8616886,87.51,552,,,,,,,,,,,,,
6068,1132544,186,104.55139303,84.89,553,0.734912109375,-1.5973022658377887,10.28160285949707,0.2,-0.057318472766201015,40.894746309518816,0.33368033,0.0003,5520,0.8387633711099625,0.2819361984729767,,
6076,1134592,186,104.55131213,84.7,554,0.704443359375,-1.5663495879620313,15.782368659973145,0.2,-0.052661503289709796,57.59898436665535,0.31663227,0.0003,5530,0.7905003875494003,0.2810807526111603,,
,1135000,,,,,0.722216796875,-1.5112780913710595,19.46514892578125,0.2,-0.055970296409213915,41.052476012706755,0.29770124,0.0003,5540,0.8600414991378784,0.27936917543411255,139.75451666563748,103.5
6088,1136640,186,108.68960853,86.62,555,,,,,,,,,,,,,
6099,1138688,186,108.93079823000002,86.52,556,0.71181640625,-1.4815496429800987,17.77002716064453,0.2,-0.05451485856319778,48.73359481394291,0.31153357,0.0003,5550,0.8034680932760239,0.27890855073928833,,
,1140000,,,,,0.708251953125,-1.4638511393219233,11.671808242797852,0.2,-0.0662107499258127,49.437322640419005,0.29455823,0.0003,5560,0.7466818988323212,0.27883726358413696,130.2144543364644,95.9
6111,1140736,186,114.79623861000002,89.89,557,,,,,,,,,,,,,
6121,1142784,186,114.15831721999999,90.02,558,0.7146484375,-1.4663073565810918,13.822257041931152,0.2,-0.05545700514339842,55.07221228480339,0.2616368,0.0003,5570,0.8051004856824875,0.27905982732772827,,
6129,1144832,186,118.11787167,91.21,559,0.813916015625,-1.4761578731238842,14.639839172363281,0.2,0.02044159178622067,34.922276970744136,0.5389747,0.0003,5580,0.8479508608579636,0.2789453864097595,,
,1145000,,,,,0.665234375,-1.4739900998771192,19.519243240356445,0.2,-0.06523597140621859,60.22309999465942,0.21144739,0.0003,5590,0.7751198410987854,0.2787027359008789,139.72713455297054,104.4
6141,1146880,186,116.00977243999999,89.32,560,,,,,,,,,,,,,
6152,1148928,186,115.10571879,88.42,561,0.677978515625,-1.4433665432035923,12.444332122802734,0.2,-0.06514736700919457,56.38230352401733,0.22914875,0.0003,5600,0.8179209232330322,0.27751249074935913,,
,1150000,,,,,0.7216796875,-1.4171398732811213,12.721695899963379,0.2,-0.049765916785690936,40.15981234312058,0.30484247,0.0003,5610,0.8335487395524979,0.2771608829498291,89.62623367980123,65.4
6165,1150976,186,112.79039458000001,87.55,562,,,,,,,,,,,,,
6175,1153024,186,112.50834036,88.74,563,0.702197265625,-1.4095848087221383,15.607933044433594,0.2,-0.06000565800641198,57.00028309524059,0.28412634,0.0003,5620,0.7647900879383087,0.2774311304092407,,
,1155000,,,,,0.711083984375,-1.3735900808125734,12.548194885253906,0.2,-0.054242434809566475,51.11017107665539,0.2901199,0.0003,5630,0.7634613960981369,0.2758762240409851,141.43029311746358,112.2
6188,1155072,186,112.07363941,89.26,564,,,,,,,,,,,,,
6197,1157120,186,108.94116660000002,86.89,565,0.68994140625,-1.3324257470667362,16.1796817779541,0.2,-0.05791892114211805,56.73359329104424,0.22712815,0.0003,5640,0.7293416559696198,0.27546828985214233,,
6209,1159168,186,108.47762354000001,85.16,566,0.70712890625,-1.3094086095690727,27.51609230041504,0.2,-0.059266767944791354,72.39617181420326,0.2289497,0.0003,5650,0.6841977536678314,0.2750840187072754,,
,1160000,,,,,0.7236328125,-1.307135147601366,16.154125213623047,0.2,-0.05007459394983016,50.56027557253837,0.2892909,0.0003,5660,0.7844409495592117,0.27509060502052307,102.77979342341423,79.2
6224,1161216,186,104.74154444,81.9,567,,,,,,,,,,,,,
6233,1163264,186,110.51842777999998,85.39,568,0.74931640625,-1.3155076514929533,8.247596740722656,0.2,-0.04796375673613511,36.91407234966755,0.37609202,0.0003,5670,0.8328426331281662,0.2754170000553131,,
,1165000,,,,,0.715771484375,-1.2958350073546172,14.522526741027832,0.2,-0.0647838803997729,45.3413663327694,0.3128647,0.0003,5680,0.7482731938362122,0.2743479907512665,121.38159391907975,91.9
6245,1165312,186,113.35213331000001,88.9,569,,,,,,,,,,,,,
6253,1167360,186,119.07125659000002,91.52,570,0.697802734375,-1.2689188752323388,13.340241432189941,0.2,-0.059938982647145166,47.634201270341876,0.25808993,0.0003,5690,0.7404288947582245,0.2739732563495636,,
6262,1169408,186,121.62966947999999,94.72,571,0.70869140625,-1.2486599504947662,35.760398864746094,0.2,-0.05340185237873811,53.61614869832992,0.27596688,0.0003,5700,0.8101773113012314,0.27326542139053345,,
,1170000,,,,,0.708740234375,-1.2217229515314103,10.594124794006348,0.2,-0.05985393085284159,41.37928290367127,0.2600196,0.0003,5710,0.8286552578210831,0.27295026183128357,120.87720862217247,95.5
6274,1171456,186,124.68066599999999,96.56,572,,,,,,,,,,,,,
6284,1173504,186,114.07229238000002,88.07,573,0.719677734375,-1.2224810414016247,24.932117462158203,0.2,-0.05327027661842294,48.4871219933033,0.2743981,0.0003,5720,0.7981676906347275,0.2733216881752014,,
,1175000,,,,,0.701513671875,-1.2121404331177472,13.902183532714844,0.2,-0.06087658898613881,57.007657998800276,0.25145397,0.0003,5730,0.7970724254846573,0.27304607629776,126.27369152456522,97.4
6297,1175552,186,115.87317144999997,90.11,574,,,,,,,,,,,,,
6305,1177600,186,109.67660914000002,86.04,575,0.71845703125,-1.1976650211960078,13.081538200378418,0.2,-0.04733616286684992,55.605570524930954,0.2791574,0.0003,5740,0.751270979642868,0.27268916368484497,,
6314,1179648,186,108.30530279999999,84.86,576,0.720361328125,-1.182572503760457,12.455398559570312,0.2,-0.05879848893382587,44.92800984978676,0.293765,0.0003,5750,0.8251668214797974,0.27172738313674927,,
,1180000,,,,,0.7125,-1.164188229292631,18.518659591674805,0.2,-0.05226941559812985,53.33760969638824,0.23544954,0.0003,5760,0.8056245744228363,0.2716740369796753,118.09781217724085,81.5
6325,1181696,186,112.25180681999998,87.7,577,,,,,,,,,,,,,
6336,1183744,186,107.97112111999999,84.74,578,0.734765625,-1.1602752007544042,8.609969139099121,0.2,-0.056742951474734585,35.62343186736107,0.40505219,0.0003,5770,0.8159426003694534,0.2711293697357178,,
,1185000,,,,,0.72919921875,-1.1265030592679977,10.458613395690918,0.2,-0.05122418204846326,40.42912674248218,0.322427,0.0003,5780,0.824613556265831,0.2702075242996216,123.158571838215,92.4
6348,1185792,186,110.38987149999997,85.29,579,,,,,,,,,,,,,
6356,1187840,186,115.34663892,88.86,580,0.714208984375,-1.0911045327782631,18.57066535949707,0.2,-0.057085598888807,44.37754783034325,0.28950813,0.0003,5790,0.8386034071445465,0.2695518732070923,,
6365,1189888,186,118.26182743999999,90.4,581,0.704150390625,-1.069851804152131,12.57052230834961,0.2,-0.053024191553413404,47.6104917049408,0.29094028,0.0003,5800,0.8100049644708633,0.26908451318740845,,
,1190000,,,,,0.68984375,-1.0411083035171032,9.219547271728516,0.2,-0.0582631671539275,46.3959322988987,0.26784664,0.0003,5810,0.7864053696393967,0.26816326379776,128.66096874177455,93.4
6377,1191936,186,122.96821865999999,93.6,582,,,,,,,,,,,,,
6388,1193984,186,122.21946376,94.04,583,0.740380859375,-1.0252794809639454,9.92577075958252,0.2,-0.05761258904531132,45.25765808224678,0.36785024,0.0003,5820,0.7915943562984467,0.2682473659515381,,
,1195000,,,,,0.748779296875,-1.020288745313883,13.104766845703125,0.2,-0.03303201980597805,43.25654351711273,0.3193408,0.0003,5830,0.7897564172744751,0.2681162357330322,117.46662218682468,86.4
6401,1196032,186,121.21223259000003,92.77,584,,,,,,,,,,,,,
6410,1198080,186,119.64406279,91.37,585,0.68125,-1.0079648349434138,16.069856643676758,0.2,-0.0631446363782743,56.13518060445786,0.22232634,0.0003,5840,0.7785919904708862,0.26803869009017944,,
,1200000,,,,,0.7181640625,-0.9815395697951317,17.452627182006836,0.2,-0.056221818283665924,42.92279514968395,0.27201012,0.0003,5850,0.8231956660747528,0.2666441798210144,99.62561473995447,75.2
6420,1200128,186,116.93381887,89.22,586,,,,,,,,,,,,,
6431,1202176,186,115.62577351000003,88.75,587,0.730712890625,-0.9612548358738422,23.562942504882812,0.2,-0.04330698220001068,56.34725338220596,0.22333603,0.0003,5860,0.8146132379770279,0.26672226190567017,,
6441,1204224,186,116.61093707,89.95,588,0.7123046875,-0.9392689969390631,14.28093147277832,0.2,-0.05673120382416528,48.11487148404122,0.2542307,0.0003,5870,0.8229255825281143,0.2660846710205078,,
,1205000,,,,,0.72578125,-0.9086015142500401,12.723479270935059,0.2,-0.05381305389455519,49.613597092032435,0.27758208,0.0003,5880,0.8239346891641617,0.26544860005378723,88.40206512063742,68.7
6454,1206272,186,113.05034367000002,89.03,589,,,,,,,,,,,,,
6463,1208320,186,105.06000161000001,83.63,590,0.723876953125,-0.889220268279314,15.119135856628418,0.2,-0.057254118687706065,50.77612257003784,0.27512944,0.0003,5890,0.7883858680725098,0.26524192094802856,,
,1210000,,,,,0.708056640625,-0.8841877054423094,19.683374404907227,0.2,-0.05652772983303293,67.26584196686744,0.26208007,0.0003,5900,0.7629987150430679,0.2653721570968628,131.05085478797554,98.0
6475,1210368,186,103.75278457999998,82.42,591,,,,,,,,,,,,,
6484,1212416,186,103.02251163999999,81.8,592,0.69921875,-0.8822599660605193,26.875688552856445,0.2,-0.05638064589875284,70.64555727243423,0.2317973,0.0003,5910,0.7080257833003998,0.2649288773536682,,
