train/ent_coef,train/actor_loss,time/time_elapsed,rollout/ep_len_mean,train/learning_rate,train/critic_loss,train/ent_coef_loss,time/episodes,time/fps,time/total_timesteps,train/n_updates,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
0.05497215688228607,-362.5673828125,,,0.0003,21.039119720458984,0.33827531337738037,,,1130000,1129899,,5511.450427396875,1000.0
0.056208010762929916,-378.11151123046875,16116,969.69,0.0003,23.888126373291016,2.047584056854248,1448,70,1132380,1132279,5050.775689589999,,
0.05653948336839676,-367.8476257324219,,,0.0003,23.51968002319336,-1.152754306793213,,,1135000,1134899,,5476.767714828346,1000.0
0.05497344955801964,-380.4522705078125,16173,969.69,0.0003,18.615962982177734,-0.42092788219451904,1452,70,1136380,1136279,5055.959814960001,,
0.05591962859034538,-381.0914306640625,,,0.0003,18.584735870361328,0.29358285665512085,,,1140000,1139899,,4910.603809396271,922.4
0.055468782782554626,-369.7474060058594,16229,969.18,0.0003,33.38243865966797,-0.6904057860374451,1456,70,1140329,1140228,5063.1655546599995,,
0.055890969932079315,-380.2530517578125,16271,966.92,0.0003,30.347877502441406,0.41019827127456665,1460,70,1144103,1144002,5055.712632600001,,
0.05616682022809982,-364.716064453125,,,0.0003,18.334461212158203,-0.24502688646316528,,,1145000,1144899,,5668.348779193684,996.4
0.05703917518258095,-375.20745849609375,16330,966.92,0.0003,20.020645141601562,-0.5783381462097168,1464,70,1148103,1148002,5063.95620011,,
0.058074045926332474,-358.7359924316406,,,0.0003,140.44544982910156,-2.1045169830322266,,,1150000,1149899,,5612.556729404116,1000.0
0.05797435715794563,-384.02252197265625,16388,966.92,0.0003,49.89698028564453,-0.8709381222724915,1468,70,1152103,1152002,5079.117119470001,,
0.057835280895233154,-375.0504150390625,,,0.0003,19.767240524291992,-0.7447303533554077,,,1155000,1154899,,5633.121074048662,1000.0
0.056906502693891525,-393.01568603515625,16446,970.52,0.0003,19.18491554260254,0.09518270194530487,1472,70,1156103,1156002,5110.13498568,,
0.056543294340372086,-382.40252685546875,,,0.0003,32.09893798828125,-1.013716220855713,,,1160000,1159899,,5345.217570936441,964.3
0.05675588548183441,-384.77520751953125,16505,970.52,0.0003,17.477190017700195,-0.04522796720266342,1476,70,1160103,1160002,5121.24192838,,
0.05728788301348686,-380.7864990234375,16551,970.52,0.0003,23.99198341369629,-0.10514351725578308,1480,70,1164103,1164002,5130.57293558,,
0.05857541039586067,-397.38311767578125,,,0.0003,39.71500015258789,1.6379369497299194,,,1165000,1164899,,5561.20739034554,1000.0
