rollout/ep_rew_mean,time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,time/iterations,train/approx_kl,train/loss,train/value_loss,train/clip_fraction,train/std,train/n_updates,train/policy_gradient_loss,train/entropy_loss,train/learning_rate,train/clip_range,train/explained_variance,eval/mean_ep_length,eval/mean_reward
103298.25074483,140,978944,6987,1000.0,478,0.18123187,930101.8125,1908401.642578125,0.50859375,0.5429171919822693,4770,-0.07198782617342658,-13.439633876085281,0.0003,0.2,-1.1920928955078125e-07,,
,,980000,,,,0.21263486,829948.5,1738124.269140625,0.54716796875,0.5426602959632874,4780,-0.07990213164594025,-13.429482933878898,0.0003,0.2,0.0,1000.0,113874.55285930634
103336.21884657002,139,980992,7015,1000.0,479,,,,,,,,,,,,,
103409.05061823997,140,983040,7020,1000.0,480,0.2401838,996774.8125,1978064.440234375,0.529345703125,0.5413998365402222,4790,-0.06666197802405804,-13.402016866207124,0.0003,0.2,0.0,,
,,985000,,,,0.3411374,636700.9375,1381833.395703125,0.6244140625,0.5402637124061584,4800,-0.09334900570102037,-13.363141196966172,0.0003,0.2,1.0132789611816406e-06,1000.0,99215.45573234558
103474.58007317997,139,985088,7047,1000.0,481,,,,,,,,,,,,,
103657.0528541,139,987136,7051,1000.0,482,0.27922022,772037.8125,1560217.40703125,0.602783203125,0.5387087464332581,4810,-0.08908741070190444,-13.323301270604134,0.0003,0.2,0.0,,
103577.77581182,140,989184,7056,1000.0,483,0.23740523,963193.4375,1811664.29609375,0.565478515625,0.5379806756973267,4820,-0.08303754305816255,-13.288880929350853,0.0003,0.2,0.0,,
,,990000,,,,0.31765094,777501.5625,1476043.73828125,0.6291015625,0.5369959473609924,4830,-0.09057963447994552,-13.252377507090568,0.0003,0.2,0.0,1000.0,107157.62350158692
103541.13850803,139,991232,7083,1000.0,484,,,,,,,,,,,,,
103576.46955613999,140,993280,7088,1000.0,485,0.54961646,683905.0625,1237998.20546875,0.677001953125,0.5358754396438599,4840,-0.09387396754755173,-13.221080803871155,0.0003,0.2,6.198883056640625e-06,,
,,995000,,,,0.26884562,881414.5625,1751795.516796875,0.55,0.5355247259140015,4850,-0.07084799744479824,-13.195455226302148,0.0003,0.2,0.0,1000.0,101551.33119602203
103448.91121382,139,995328,7114,1000.0,486,,,,,,,,,,,,,
103433.04860381997,140,997376,7118,1000.0,487,0.48794,656102.8125,1266045.3576171875,0.67900390625,0.5349658131599426,4860,-0.06569319386617281,-13.176157689094543,0.0003,0.2,5.960464477539063e-08,,
103499.76221199999,140,999424,7123,1000.0,488,0.30479914,846639.75,1672045.0546875,0.584521484375,0.5343278646469116,4870,-0.08001952539780177,-13.154343444108964,0.0003,0.2,0.0,,
,,1000000,,,,0.22055706,903680.0625,1814743.91328125,0.545654296875,0.5336286425590515,4880,-0.08192783708218485,-13.132209208607673,0.0003,0.2,0.0,1000.0,107378.0631412506
103610.83982035,140,1001472,7151,1000.0,489,,,,,,,,,,,,,
103798.50367427999,140,1003520,7156,1000.0,490,0.28382325,812613.5625,1709469.88203125,0.5951171875,0.5331793427467346,4890,-0.07823015977046452,-13.114035826921462,0.0003,0.2,1.1920928955078125e-07,,
,,1005000,,,,0.27394092,818619.125,1696125.57578125,0.581005859375,0.533065915107727,4900,-0.07712659657845507,-13.10170557796955,0.0003,0.2,0.0,1000.0,107543.82003040313
103291.45020754002,139,1005568,7184,1000.0,491,,,,,,,,,,,,,
103145.01026041002,140,1007616,7188,1000.0,492,0.69048357,335783.65625,762282.2779296875,0.728466796875,0.5332308411598206,4910,-0.0868581606715452,-13.106134676933289,0.0003,0.2,-1.1920928955078125e-07,,
103045.52889175998,140,1009664,7193,1000.0,493,0.26558226,806684.625,1635139.8453125,0.57490234375,0.5332590937614441,4920,-0.09109758392733056,-13.098350706696511,0.0003,0.2,0.0,,
,,1010000,,,,0.2759009,786430.125,1600116.71953125,0.5853515625,0.5333524346351624,4930,-0.08619953242014163,-13.101410135626793,0.0003,0.2,0.0,1000.0,113506.72966861725
102977.18254021001,140,1011712,7221,1000.0,494,,,,,,,,,,,,,
103149.77404499,140,1013760,7226,1000.0,495,0.26691076,947404.6875,1811377.117578125,0.557080078125,0.5329216122627258,4940,-0.0655083691701293,-13.093189564347266,0.0003,0.2,0.0,,
,,1015000,,,,0.26876047,725287.375,1624496.113671875,0.601953125,0.5320045351982117,4950,-0.09407181112328544,-13.068946093320847,0.0003,0.2,5.960464477539063e-08,1000.0,104030.18346824645
103191.89708050001,140,1015808,7255,1000.0,496,,,,,,,,,,,,,
103369.17399916,140,1017856,7259,1000.0,497,0.25725925,881397.375,1761274.5671875,0.55029296875,0.531230628490448,4960,-0.08035545973689295,-13.040776628255845,0.0003,0.2,0.0,,
103663.61633255,140,1019904,7264,1000.0,498,0.24232061,882317.5625,1841994.083203125,0.5638671875,0.5304762721061707,4970,-0.07597549700003584,-13.015194031596184,0.0003,0.2,5.960464477539063e-08,,
,,1020000,,,,0.2802249,982979.625,1929555.152734375,0.54599609375,0.5297527313232422,4980,-0.06856968717474957,-12.98942672908306,0.0003,0.2,1.1920928955078125e-07,1000.0,103615.76720657348
103715.16176596,140,1021952,7291,1000.0,499,,,,,,,,,,,,,
103817.71173359003,140,1024000,7296,1000.0,500,0.26648623,895377.6875,1789644.56484375,0.5783203125,0.5289966464042664,4990,-0.06934524214011617,-12.96162877380848,0.0003,0.2,0.0,,
,,1025000,,,,0.2950588,984766.25,1892234.82734375,0.563525390625,0.5288848280906677,5000,-0.07499263990321196,-12.951467546820641,0.0003,0.2,0.0,1000.0,111727.8142091751
104045.34936603,140,1026048,7324,1000.0,501,,,,,,,,,,,,,
104137.10350481,140,1028096,7329,1000.0,502,0.28859425,899773.0,1712009.069140625,0.58203125,0.5282670259475708,5010,-0.07550913236918859,-12.933625972270965,0.0003,0.2,5.960464477539063e-08,,
,,1030000,,,,0.2207511,858904.625,1726861.7453125,0.5544921875,0.5270290374755859,5020,-0.07864397492958233,-12.903007152676583,0.0003,0.2,-2.384185791015625e-07,1000.0,109481.24208049774
103856.11505936,140,1030144,7357,1000.0,503,,,,,,,,,,,,,
103792.66241079001,140,1032192,7362,1000.0,504,0.48023108,703034.75,1389200.77890625,0.64326171875,0.5261906385421753,5030,-0.08169402279891073,-12.87318814098835,0.0003,0.2,-1.1920928955078125e-07,,
103752.73647559999,140,1034240,7366,1000.0,505,0.39022312,640147.375,1314554.6751953126,0.65263671875,0.5258511900901794,5040,-0.09354030760005116,-12.849104836583138,0.0003,0.2,1.7881393432617188e-07,,
,,1035000,,,,0.5644832,613193.25,1391345.466796875,0.6298828125,0.5247994661331177,5050,-0.08822828067059163,-12.823709896206855,0.0003,0.2,1.7881393432617188e-07,1000.0,109619.52833499908
103820.83056176001,140,1036288,7394,1000.0,506,,,,,,,,,,,,,
103635.06741583,140,1038336,7398,1000.0,507,0.3515427,758710.5625,1642508.696875,0.63193359375,0.5242596864700317,5060,-0.07870155475102365,-12.799051052331924,0.0003,0.2,-1.1920928955078125e-07,,
,,1040000,,,,0.5655317,624837.375,1157349.205078125,0.705615234375,0.5251703858375549,5070,-0.08182620322331786,-12.813469305634499,0.0003,0.2,-1.1920928955078125e-07,1000.0,103916.36581459045
103396.97535189998,140,1040384,7426,1000.0,508,,,,,,,,,,,,,
103549.39562381998,140,1042432,7430,1000.0,509,0.51195896,587914.6875,1259703.4080078125,0.649267578125,0.5244410037994385,5080,-0.0920412319159368,-12.80628779232502,0.0003,0.2,0.0,,
103211.27158194,140,1044480,7435,1000.0,510,0.27728534,1013352.9375,1985576.1625,0.568701171875,0.5241621732711792,5090,-0.045835051880567336,-12.787151220440865,0.0003,0.2,0.0,,
,,1045000,,,,0.55727315,496165.9375,1010940.854296875,0.700390625,0.5232437252998352,5100,-0.09500951677327976,-12.767140045762062,0.0003,0.2,5.960464477539063e-08,1000.0,107766.21431961059
103379.90086695,140,1046528,7462,1000.0,511,,,,,,,,,,,,,
103652.91049550999,140,1048576,7467,1000.0,512,0.3095072,759381.75,1630845.25703125,0.591162109375,0.5226407647132874,5110,-0.07908675885410048,-12.738725697994232,0.0003,0.2,5.960464477539063e-08,,
,,1050000,,,,0.3703497,965962.5,1953184.619140625,0.566064453125,0.522311806678772,5120,-0.056818698733695785,-12.720262104272843,0.0003,0.2,0.0,1000.0,111743.29311733246
103791.87513772,140,1050624,7495,1000.0,513,,,,,,,,,,,,,
103434.60080397999,140,1052672,7499,1000.0,514,0.4857264,642112.4375,1396765.312109375,0.639013671875,0.521955132484436,5130,-0.0865181617467897,-12.710645097494126,0.0003,0.2,0.0,,
103264.75531589,140,1054720,7503,1000.0,515,0.6220871,427664.09375,836736.4556640625,0.73662109375,0.5213521122932434,5140,-0.08028471060679294,-12.696299377083779,0.0003,0.2,0.0,,
,,1055000,,,,0.2636531,729129.9375,1669443.50546875,0.570068359375,0.5197964906692505,5150,-0.08407848714559804,-12.65801207125187,0.0003,0.2,3.3974647521972656e-06,1000.0,101979.22759227753
102881.11697962001,140,1056768,7530,1000.0,516,,,,,,,,,,,,,
103169.65695707001,140,1058816,7534,1000.0,517,0.4951433,649910.625,1213735.686328125,0.679345703125,0.51893150806427,5160,-0.10402573195751756,-12.619550773501397,0.0003,0.2,1.1920928955078125e-07,,
,,1060000,,,,0.35575572,878289.0,1660295.248046875,0.594580078125,0.5190363526344299,5170,-0.08579545034153853,-12.606075716018676,0.0003,0.2,-1.1920928955078125e-07,1000.0,109450.07059345246
103267.97928287002,140,1060864,7562,1000.0,518,,,,,,,,,,,,,
102883.63509642001,140,1062912,7567,1000.0,519,0.4596811,722255.625,1435957.2421875,0.63193359375,0.5184951424598694,5180,-0.08765120143361856,-12.597996199131012,0.0003,0.2,0.0,,
103451.12773746999,140,1064960,7572,1000.0,520,0.45721316,551092.375,1148705.8171875,0.67138671875,0.5182697176933289,5190,-0.09002105420513544,-12.591034492850303,0.0003,0.2,5.424022674560547e-06,,
,,1065000,,,,0.29756287,855809.25,1754665.695703125,0.583154296875,0.5178597569465637,5200,-0.07105900058522821,-12.568915569782257,0.0003,0.2,1.1920928955078125e-07,1000.0,109388.49590454102
103451.99845288,140,1067008,7600,1000.0,521,,,,,,,,,,,,,
103368.25812045997,140,1069056,7605,1000.0,522,0.33985034,726304.0,1537155.832421875,0.610205078125,0.517384946346283,5210,-0.08974423892796039,-12.552708646655082,0.0003,0.2,5.960464477539063e-08,,
,,1070000,,,,0.45076668,554626.4375,1236860.85078125,0.64228515625,0.5168455243110657,5220,-0.09272540764068253,-12.531960183382035,0.0003,0.2,1.1920928955078125e-07,1000.0,102179.94551124572
103115.52922421,140,1071104,7634,1000.0,523,,,,,,,,,,,,,
103664.44358073002,140,1073152,7638,1000.0,524,1.0056862,466994.15625,835796.8029296875,0.77158203125,0.5184879302978516,5230,1.680455752648413e-05,-12.562048467993737,0.0003,0.2,0.0,,
,,1075000,,,,0.30804515,813603.6875,1629480.40546875,0.55810546875,0.5184163451194763,5240,-0.08033791831112466,-12.567403611540794,0.0003,0.2,0.0,1000.0,106288.01078739166
103872.41231243001,140,1075200,7666,1000.0,525,,,,,,,,,,,,,
103523.55605964002,140,1077248,7671,1000.0,526,0.2750864,837253.75,1662367.66875,0.53076171875,0.5186211466789246,5250,-0.08292234574619214,-12.568879833817482,0.0003,0.2,1.7881393432617188e-07,,
103512.13170359003,140,1079296,7675,1000.0,527,0.426502,585139.875,1274254.7138671875,0.634521484375,0.5181305408477783,5260,-0.09323478927544784,-12.560855516791344,0.0003,0.2,0.0,,
,,1080000,,,,0.2779421,781674.25,1562579.675390625,0.56826171875,0.5176815986633301,5270,-0.08415798334171995,-12.542847591638566,0.0003,0.2,-1.1920928955078125e-07,1000.0,108354.82763233184
102766.68150924,140,1081344,7703,1000.0,528,,,,,,,,,,,,,
102589.82013511998,140,1083392,7707,1000.0,529,0.90992486,420879.53125,725468.7930664063,0.772509765625,0.5171992182731628,5280,-0.04015166534227319,-12.51942540705204,0.0003,0.2,0.0,,
,,1085000,,,,0.50964814,491762.84375,1006266.069921875,0.672900390625,0.5168280005455017,5290,-0.08661829200573265,-12.50636890232563,0.0003,0.2,0.0,1000.0,110384.61847429276
102749.26740511,140,1085440,7736,1000.0,530,,,,,,,,,,,,,
102682.23822458998,140,1087488,7741,1000.0,531,0.24667546,889280.0,1856006.246484375,0.522998046875,0.5163620114326477,5300,-0.06033281154377619,-12.486653667688369,0.0003,0.2,3.2186508178710938e-06,,
102908.66440499,140,1089536,7745,1000.0,532,0.41491032,744748.0625,1605510.970703125,0.57646484375,0.5158880352973938,5310,-0.0917824546340853,-12.470603242516518,0.0003,0.2,0.0,,
,,1090000,,,,0.29729873,942739.0625,1863455.5625,0.503955078125,0.5157225131988525,5320,-0.06821692229714245,-12.459881237149238,0.0003,0.2,5.960464477539063e-08,1000.0,105851.31375703812
103422.85565297998,140,1091584,7774,1000.0,533,,,,,,,,,,,,,
103364.99017030999,140,1093632,7778,1000.0,534,0.25806665,928910.1875,1875899.054296875,0.56103515625,0.5152562260627747,5330,-0.05925209787674248,-12.44530721306801,0.0003,0.2,0.0,,
,,1095000,,,,0.38734397,577113.5,1345087.8921875,0.62529296875,0.5143433809280396,5340,-0.0800803030579118,-12.420862364768983,0.0003,0.2,5.960464477539063e-08,1000.0,110714.56268186569
103488.48350942,140,1095680,7806,1000.0,535,,,,,,,,,,,,,
103439.47042484996,140,1097728,7810,1000.0,536,0.41045266,698958.5,1439103.233984375,0.626171875,0.5137950778007507,5350,-0.08203026677947492,-12.397797912359238,0.0003,0.2,5.960464477539063e-08,,
103647.14334709998,140,1099776,7814,1000.0,537,0.41143304,751565.625,1534536.321484375,0.592578125,0.5136075019836426,5360,-0.09335600025951862,-12.38548027575016,0.0003,0.2,-1.1920928955078125e-07,,
,,1100000,,,,0.27350342,916842.625,1776849.883203125,0.544873046875,0.5129051208496094,5370,-0.07317547188722529,-12.369475346803664,0.0003,0.2,0.0,1000.0,102317.80113296509
103629.52227636,140,1101824,7841,1000.0,538,,,,,,,,,,,,,
103540.78423228,140,1103872,7846,1000.0,539,0.3070275,851649.0,1577007.583984375,0.58369140625,0.5126264691352844,5380,-0.07839207106735557,-12.35921850502491,0.0003,0.2,-1.1920928955078125e-07,,
,,1105000,,,,0.5306524,677679.25,1240997.8515625,0.650927734375,0.5113502144813538,5390,-0.08583484048431274,-12.329280745983123,0.0003,0.2,0.0,1000.0,96690.95718784332
104010.19185370002,140,1105920,7872,1000.0,540,,,,,,,,,,,,,
104133.42334897,140,1107968,7877,1000.0,541,0.26172057,840569.75,1774762.25234375,0.564404296875,0.511431872844696,5400,-0.05875958630058449,-12.309577202796936,0.0003,0.2,0.0,,
,,1110000,,,,0.6207231,448807.9375,932385.5853515625,0.7140625,0.5108250975608826,5410,-0.08330850572674535,-12.291295239329338,0.0003,0.2,6.67572021484375e-06,1000.0,105438.84691705703
103767.96904097,140,1110016,7904,1000.0,542,,,,,,,,,,,,,
103383.63269551001,140,1112064,7909,1000.0,543,0.2970463,696704.625,1539846.28984375,0.598681640625,0.5100538730621338,5420,-0.0792424777551787,-12.263547691702843,0.0003,0.2,1.1920928955078125e-07,,
103191.67948528001,140,1114112,7913,1000.0,544,0.6163752,528717.0625,1091689.3685546876,0.708935546875,0.5099366903305054,5430,-0.06838229121640324,-12.242628818750381,0.0003,0.2,5.960464477539063e-08,,
,,1115000,,,,0.4728297,609731.25,1260456.069921875,0.658544921875,0.5087357759475708,5440,-0.09823184052947909,-12.212293234467506,0.0003,0.2,0.0,1000.0,104583.63743782043
103231.80000263001,140,1116160,7942,1000.0,545,,,,,,,,,,,,,
103203.79506606999,140,1118208,7946,1000.0,546,0.2708264,864839.5,1693858.899609375,0.564208984375,0.5082075595855713,5450,-0.07206442579627037,-12.184592324495316,0.0003,0.2,0.0,,
,,1120000,,,,0.29266453,829545.1875,1659559.992578125,0.586474609375,0.5085488557815552,5460,-0.07477377892937512,-12.18608017861843,0.0003,0.2,1.1920928955078125e-07,1000.0,104134.27779369355
103099.1584147,140,1120256,7974,1000.0,547,,,,,,,,,,,,,
102994.77820875999,140,1122304,7979,1000.0,548,0.33369872,826697.75,1547928.62578125,0.595361328125,0.507607638835907,5470,-0.08165790316415951,-12.168882638216019,0.0003,0.2,0.0,,
102901.18011451999,140,1124352,7983,1000.0,549,0.34271795,729143.6875,1562916.981640625,0.59404296875,0.506434977054596,5480,-0.0855893847590778,-12.127278658747674,0.0003,0.2,0.0,,
,,1125000,,,,0.31854174,901477.5,1620321.033984375,0.611767578125,0.5051724314689636,5490,-0.0801439838745864,-12.085450598597527,0.0003,0.2,0.0,1000.0,107544.8481229782
102875.29833329999,140,1126400,8011,1000.0,550,,,,,,,,,,,,,
102695.70264929,140,1128448,8015,1000.0,551,0.42353538,644966.0,1479952.942578125,0.641259765625,0.5046622157096863,5500,-0.0744397692498751,-12.0550202190876,0.0003,0.2,1.0728836059570312e-06,,
,,1130000,,,,0.5009471,642673.5625,1330595.811328125,0.656201171875,0.5035532116889954,5510,-0.08258685764158144,-12.026519528031349,0.0003,0.2,0.0,1000.0,105844.59068202972
103038.25194919998,140,1130496,8042,1000.0,552,,,,,,,,,,,,,
103248.79536977997,140,1132544,8047,1000.0,553,0.44932365,891555.4375,1686897.66484375,0.620947265625,0.5024288892745972,5520,-0.05763617548509501,-11.989803442358971,0.0003,0.2,1.7881393432617188e-07,,
103492.53797563999,140,1134592,8051,1000.0,554,0.26448998,816590.625,1680729.694921875,0.55576171875,0.5020471215248108,5530,-0.06985334636410698,-11.962268486618996,0.0003,0.2,1.5497207641601562e-06,,
,,1135000,,,,0.37935823,739204.4375,1515440.130859375,0.60869140625,0.5014871954917908,5540,-0.07713003575918265,-11.94976448714733,0.0003,0.2,5.960464477539063e-08,1000.0,101921.37178287507
103402.46269393999,140,1136640,8078,1000.0,555,,,,,,,,,,,,,
103479.25249655999,140,1138688,8083,1000.0,556,0.464828,747682.5625,1446896.029296875,0.6533203125,0.5010108351707458,5550,-0.0804397733823862,-11.926638385653495,0.0003,0.2,3.55839729309082e-05,,
,,1140000,,,,0.31482208,778769.75,1532918.1125,0.580615234375,0.500175952911377,5560,-0.08127026500296779,-11.90555473268032,0.0003,0.2,0.0,1000.0,102138.5729883194
103977.84980317,140,1140736,8111,1000.0,557,,,,,,,,,,,,,
104014.05954232,140,1142784,8115,1000.0,558,0.30845737,887004.0625,1816664.384765625,0.579345703125,0.5002181529998779,5570,-0.055603509448701516,-11.881396305561065,0.0003,0.2,0.0,,
103985.80649389,140,1144832,8120,1000.0,559,0.47790372,684745.125,1375566.6615234376,0.642431640625,0.4995356798171997,5580,-0.08534453665197361,-11.866100472211837,0.0003,0.2,1.1920928955078125e-07,,
,,1145000,,,,0.65252626,502796.5625,1023613.6828125,0.7044921875,0.49862268567085266,5590,-0.0881755955342669,-11.838600119948387,0.0003,0.2,0.0,1000.0,108037.16481075287
103703.04326713,140,1146880,8147,1000.0,560,,,,,,,,,,,,,
103411.50305535,140,1148928,8152,1000.0,561,0.59463215,572717.0,1157954.1791015626,0.698388671875,0.4980202317237854,5600,-0.07950711015146225,-11.806002673506736,0.0003,0.2,0.0,,
,,1150000,,,,0.47040915,810106.25,1543760.825390625,0.591943359375,0.4975319504737854,5610,-0.07647172863653395,-11.784067875146865,0.0003,0.2,0.0,1000.0,103140.02607631683
103640.72252284002,140,1150976,8180,1000.0,562,,,,,,,,,,,,,
103833.42944601999,140,1153024,8185,1000.0,563,0.42233497,640448.375,1381492.3390625,0.635693359375,0.4970046877861023,5620,-0.08201808638114017,-11.763146242499351,0.0003,0.2,0.0,,
,,1155000,,,,0.4344537,730176.875,1370915.7234375,0.616015625,0.4958019256591797,5630,-0.08288334031240083,-11.732787626981736,0.0003,0.2,1.7881393432617188e-07,1000.0,101914.10402450562
103804.41729910999,140,1155072,8214,1000.0,564,,,,,,,,,,,,,
104197.38841604,140,1157120,8218,1000.0,565,0.44087338,712499.0625,1370436.08515625,0.64736328125,0.496262788772583,5640,-0.08334666721639224,-11.719258201122283,0.0003,0.2,1.1920928955078125e-06,,
103999.29963823002,140,1159168,8223,1000.0,566,0.2703215,916891.1875,1871307.618359375,0.54638671875,0.4960815906524658,5650,-0.053321554558351636,-11.71297208070755,0.0003,0.2,-1.1920928955078125e-07,,
,,1160000,,,,0.51054525,597874.5,1283406.837109375,0.65869140625,0.4951503872871399,5660,-0.09449054262950085,-11.691850650310517,0.0003,0.2,-1.1920928955078125e-07,1000.0,94829.38526763915
103903.79036267,140,1161216,8250,1000.0,567,,,,,,,,,,,,,
104347.54993529,140,1163264,8255,1000.0,568,0.49744952,594284.625,1142644.73515625,0.6849609375,0.49424171447753906,5670,-0.09153110226616264,-11.654284873604775,0.0003,0.2,0.0,,
,,1165000,,,,0.31123734,927529.125,1810685.5484375,0.567626953125,0.4939752519130707,5680,-0.058618396855308674,-11.63030834197998,0.0003,0.2,0.0,1000.0,107647.68475055695
104235.08228121,140,1165312,8282,1000.0,569,,,,,,,,,,,,,
104453.32491807,140,1167360,8287,1000.0,570,0.41351503,783566.75,1458723.697265625,0.6419921875,0.4933113157749176,5690,-0.08251046117511578,-11.615803626179694,0.0003,0.2,1.1920928955078125e-07,,
104704.51785755,141,1169408,8291,1000.0,571,0.27442694,865417.0625,1808189.708203125,0.564208984375,0.49318835139274597,5700,-0.06266110646538436,-11.601913511753082,0.0003,0.2,0.0,,
,,1170000,,,,0.37051582,666838.1875,1450564.26953125,0.635546875,0.4931768476963043,5710,-0.07691295761615038,-11.599825277924538,0.0003,0.2,0.0,1000.0,105190.63600578308
105196.01895755,140,1171456,8319,1000.0,572,,,,,,,,,,,,,
105048.34539397001,140,1173504,8324,1000.0,573,0.40847918,695589.5,1471479.67890625,0.63134765625,0.4920508563518524,5720,-0.07862945324741304,-11.574227353930473,0.0003,0.2,0.0,,
,,1175000,,,,0.6340101,509680.84375,1032137.2990234375,0.693408203125,0.49193158745765686,5730,-0.07090272909845226,-11.558283281326293,0.0003,0.2,1.1920928955078125e-07,1000.0,104267.55801811218
104929.12798475001,140,1175552,8353,1000.0,574,,,,,,,,,,,,,
105268.59067643002,140,1177600,8358,1000.0,575,0.29488385,875992.0,1695686.147265625,0.55849609375,0.49189355969429016,5740,-0.07747170877119061,-11.548099762201309,0.0003,0.2,0.0,,
104953.21373636002,141,1179648,8363,1000.0,576,0.32488567,798262.5625,1482040.68203125,0.60673828125,0.4907366931438446,5750,-0.08775181443197652,-11.519727045297623,0.0003,0.2,5.960464477539063e-08,,
,,1180000,,,,0.69080883,611752.1875,1076032.736328125,0.709619140625,0.48929622769355774,5760,-0.09037893055356108,-11.468367928266526,0.0003,0.2,0.0,1000.0,105740.30981731415
105518.15224128003,140,1181696,8390,1000.0,577,,,,,,,,,,,,,
105744.66726354002,141,1183744,8395,1000.0,578,0.39454687,778280.8125,1543395.081640625,0.6005859375,0.488911896944046,5770,-0.07992034266353584,-11.434247666597367,0.0003,0.2,0.0,,
,,1185000,,,,0.71878904,551706.25,1100698.1548828124,0.69921875,0.4874185621738434,5780,-0.08614899768144824,-11.396547856926919,0.0003,0.2,0.0,1000.0,103571.64088134766
105359.76777286001,140,1185792,8422,1000.0,579,,,,,,,,,,,,,
105516.11605567999,140,1187840,8427,1000.0,580,0.51481736,621547.5625,1176627.052734375,0.6890625,0.4866097867488861,5790,-0.08441546210960951,-11.35057707130909,0.0003,0.2,1.1920928955078125e-07,,
105004.59486910001,141,1189888,8431,1000.0,581,0.44322306,672341.0625,1463133.067578125,0.638037109375,0.4859551787376404,5800,-0.07370663569890894,-11.32720526456833,0.0003,0.2,0.0,,
,,1190000,,,,0.6993487,380577.53125,703719.5857421875,0.732177734375,0.48641350865364075,5810,-0.07739098038873635,-11.329449197649955,0.0003,0.2,0.0,1000.0,96121.40792293548
104416.21248783,140,1191936,8459,1000.0,582,,,,,,,,,,,,,
104220.98583855,141,1193984,8464,1000.0,583,0.6243087,638479.125,1277939.078125,0.66220703125,0.4864811599254608,5820,-0.06957899389963132,-11.330221793055534,0.0003,0.2,1.1920928955078125e-07,,
,,1195000,,,,0.7384277,568003.5625,1024335.0083984375,0.7140625,0.4854462146759033,5830,-0.08800246211758349,-11.303944885730743,0.0003,0.2,1.0132789611816406e-06,1000.0,104615.41418113708
104629.98541422,140,1196032,8492,1000.0,584,,,,,,,,,,,,,
104544.34067837002,140,1198080,8497,1000.0,585,0.3002244,889777.3125,1762939.23359375,0.549755859375,0.48489856719970703,5840,-0.05795452085149009,-11.278922176361084,0.0003,0.2,5.960464477539063e-08,,
,,1200000,,,,0.43737268,720283.875,1476305.394921875,0.62490234375,0.48403099179267883,5850,-0.07317504745151382,-11.258827957510949,0.0003,0.2,-1.1920928955078125e-07,1000.0,105795.34050388336
104219.78548332,140,1200128,8525,1000.0,586,,,,,,,,,,,,,
104009.12159230998,140,1202176,8529,1000.0,587,0.59613395,511111.03125,1109110.116796875,0.709033203125,0.48273199796676636,5860,-0.08551592638541479,-11.216567155718803,0.0003,0.2,-1.1920928955078125e-07,,
104305.48906855998,141,1204224,8533,1000.0,588,0.6600459,514174.21875,1046556.2619140625,0.708984375,0.48177605867385864,5870,-0.07214314051379915,-11.174641367793082,0.0003,0.2,0.0,,
,,1205000,,,,0.36455423,753827.75,1572580.809765625,0.5982421875,0.48209062218666077,5880,-0.07497886817436665,-11.161711069941521,0.0003,0.2,1.7881393432617188e-07,1000.0,107982.71598701477
103812.5283643,140,1206272,8562,1000.0,589,,,,,,,,,,,,,
104120.15239684,141,1208320,8566,1000.0,590,0.7876153,438655.125,879962.625,0.715380859375,0.48045235872268677,5890,-0.07863598616968374,-11.126286125183105,0.0003,0.2,0.0,,
,,1210000,,,,0.5661595,761026.5625,1324480.933984375,0.66611328125,0.4799387454986572,5900,-0.053330554443527946,-11.09583525955677,0.0003,0.2,0.0,1000.0,104988.4515089035
104121.21729369,140,1210368,8595,1000.0,591,,,,,,,,,,,,,
104396.36763684,140,1212416,8600,1000.0,592,0.37557638,680403.75,1410482.4921875,0.62587890625,0.4794306457042694,5910,-0.08124751308932901,-11.07873331606388,0.0003,0.2,-1.1920928955078125e-07,,
104432.17676168002,141,1214464,8604,1000.0,593,0.3814941,742940.125,1481293.271875,0.60546875,0.47860127687454224,5920,-0.07177350539714097,-11.056295728683471,0.0003,0.2,0.0,,
,,1215000,,,,0.62187827,630602.75,1201089.1142578125,0.69423828125,0.477691650390625,5930,-0.07484388542361557,-11.014105835556984,0.0003,0.2,0.0,1000.0,106537.4619594574
104278.28891327001,140,1216512,8633,1000.0,594,,,,,,,,,,,,,
104006.96685892,141,1218560,8637,1000.0,595,0.5088219,685053.9375,1422334.490625,0.6490234375,0.4770006239414215,5940,-0.07176276292302645,-10.987388148903847,0.0003,0.2,0.0,,
,,1220000,,,,0.7482852,527019.5625,992810.1345703125,0.70595703125,0.47593802213668823,5950,-0.07828820481954608,-10.9526545971632,0.0003,0.2,0.0,1000.0,104146.59299354554
103587.53905678,140,1220608,8665,1000.0,596,,,,,,,,,,,,,
103708.52504817002,141,1222656,8669,1000.0,597,0.7192215,453948.6875,931599.533984375,0.73046875,0.47524088621139526,5960,-0.07352029588364531,-10.918152678012849,0.0003,0.2,5.960464477539063e-08,,
103821.48195576003,141,1224704,8674,1000.0,598,0.36661327,792951.4375,1595371.655078125,0.572119140625,0.4747878313064575,5970,-0.05750116991403047,-10.89906675517559,0.0003,0.2,0.0,,
,,1225000,,,,0.60144067,701151.0,1317464.4330078126,0.657470703125,0.47423577308654785,5980,-0.07499640671012457,-10.879122820496558,0.0003,0.2,0.0,1000.0,99600.98829479217
103497.58221027002,140,1226752,8703,1000.0,599,,,,,,,,,,,,,
