rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/fps,time/iterations,train/approx_kl,train/entropy_loss,train/learning_rate,train/clip_range,train/n_updates,train/loss,train/explained_variance,train/std,train/policy_gradient_loss,train/clip_fraction,train/value_loss,eval/mean_reward,eval/mean_ep_length
1485.2123100499998,4616,1044480,265.52,226,510,0.059263796,-12.995096275210381,0.0003,0.2,5090,349.9950866699219,0.8658044338226318,0.8914317488670349,-0.0253728833864443,0.251513671875,990.2507249832154,,
,,1045000,,,,0.030102681,-12.9852029889822,0.0003,0.2,5100,810.1165161132812,0.6935001015663147,0.8915997743606567,-0.024343862259411254,0.161767578125,2571.9646871566774,1230.4610376615194,220.1
1465.76087017,4627,1046528,262.35,226,511,,,,,,,,,,,,,
1482.7003736899997,4632,1048576,265.14,226,512,0.040511508,-12.984169334173203,0.0003,0.2,5110,807.5804443359375,0.8340276926755905,0.890897274017334,-0.0340189198468579,0.17685546875,1334.7063011169435,,
,,1050000,,,,0.039364856,-12.978275671601295,0.0003,0.2,5120,303.4955749511719,0.8779057338833809,0.8909052014350891,-0.03234631152154179,0.201416015625,1183.053972530365,1108.4394373003393,200.65
1483.6931727099998,4642,1050624,264.44,226,513,,,,,,,,,,,,,
1465.42827173,4648,1052672,261.8,226,514,0.036334492,-12.979898190498352,0.0003,0.2,5130,524.062255859375,0.7466816902160645,0.8910056352615356,-0.021217466963571498,0.185791015625,1872.6925018310546,,
1422.24066886,4653,1054720,254.7,226,515,0.041691743,-12.985356238484382,0.0003,0.2,5140,714.9121704101562,0.771140530705452,0.8919994235038757,-0.027772939184796997,0.1884765625,2047.636314201355,,
,,1055000,,,,0.032558978,-12.99201567173004,0.0003,0.2,5150,385.55987548828125,0.7888241857290268,0.8923234939575195,-0.027551513735670597,0.185595703125,1463.028658771515,1196.3206021523104,219.75
1408.5900983599997,4663,1056768,251.2,226,516,,,,,,,,,,,,,
1418.9279075,4669,1058816,253.11,226,517,0.024998033,-12.995718216896057,0.0003,0.2,5160,583.2029418945312,0.757399708032608,0.8927106857299805,-0.030754376394907013,0.16142578125,2361.1645082473756,,
,,1060000,,,,0.03665965,-12.999561336636543,0.0003,0.2,5170,386.0967102050781,0.8493018746376038,0.8932386636734009,-0.029689468961441888,0.19482421875,1134.4086637496948,1391.0961527496343,254.75
1362.5872200899998,4680,1060864,242.46,226,518,,,,,,,,,,,,,
1338.74695515,4685,1062912,239.25,226,519,0.03667441,-12.999804615974426,0.0003,0.2,5180,527.5675048828125,0.8301586359739304,0.8927049040794373,-0.031147481882362625,0.1720703125,1575.4585752487183,,
1357.2532154199998,4690,1064960,244.33,227,520,0.04993131,-12.997056129574776,0.0003,0.2,5190,605.7153930664062,0.8334828913211823,0.8925334811210632,-0.029026299357065,0.246435546875,1629.1598762512208,,
,,1065000,,,,0.049906872,-12.985619515180588,0.0003,0.2,5200,261.79681396484375,0.8581588566303253,0.8905733227729797,-0.030485797167057172,0.214208984375,1215.3683469772338,1346.4060126602649,243.25
1365.1529153000001,4701,1067008,245.79,226,521,,,,,,,,,,,,,
1386.2847959100002,4706,1069056,250.06,227,522,0.034860782,-12.968096068501472,0.0003,0.2,5210,429.7710876464844,0.8169789910316467,0.8897776007652283,-0.030567430111113937,0.183203125,1364.1351919174194,,
,,1070000,,,,0.05400709,-12.96089672744274,0.0003,0.2,5220,588.5241088867188,0.7348331212997437,0.8891939520835876,-0.024210568657144903,0.2193359375,2093.9609106063845,1282.9658132342854,234.35
1408.4707493700002,4718,1071104,253.0,226,523,,,,,,,,,,,,,
1399.9195001100002,4723,1073152,252.09,227,524,0.04135538,-12.955295234918594,0.0003,0.2,5230,361.1689453125,0.7291948795318604,0.888885498046875,-0.02312276290904265,0.217333984375,1733.4003175735475,,
,,1075000,,,,0.039689485,-12.953449624776841,0.0003,0.2,5240,403.65997314453125,0.80607770383358,0.8887899518013,-0.03365851856069639,0.206787109375,1693.360403060913,1161.1441997453571,209.0
1387.2720776199997,4733,1075200,249.69,227,525,,,,,,,,,,,,,
1401.3101033300002,4737,1077248,251.52,227,526,0.028040977,-12.954446905851364,0.0003,0.2,5250,1010.031982421875,0.7294019460678101,0.8890310525894165,-0.030640119969029912,0.17841796875,2445.920573234558,,
1424.6070189900001,4742,1079296,256.5,227,527,0.050161198,-12.946368527412414,0.0003,0.2,5260,494.39276123046875,0.8117301911115646,0.8872124552726746,-0.03226470279914793,0.2177734375,1354.4881260871887,,
,,1080000,,,,0.052100595,-12.93209960758686,0.0003,0.2,5270,284.7814025878906,0.7692706733942032,0.886879563331604,-0.030126189193106258,0.2490234375,1490.892175102234,1254.8432829089463,225.7
1438.4005424400002,4754,1081344,258.79,227,528,,,,,,,,,,,,,
1442.7737854999996,4759,1083392,259.02,227,529,0.029244365,-12.925921848416328,0.0003,0.2,5280,1234.18115234375,0.7351784706115723,0.886411190032959,-0.025335291161900385,0.165771484375,2273.208451271057,,
,,1085000,,,,0.028183546,-12.919300982356072,0.0003,0.2,5290,627.2979125976562,0.8275993019342422,0.8857502341270447,-0.021960043243598192,0.161962890625,1552.6833881378175,1206.3784463177435,225.0
1447.9376864499995,4769,1085440,260.46,227,530,,,,,,,,,,,,,
1472.38512987,4774,1087488,265.27,227,531,0.033875104,-12.918665701150895,0.0003,0.2,5300,458.58343505859375,0.6979900598526001,0.8862932324409485,-0.03269560571352485,0.173193359375,2197.1030897140504,,
1522.03612253,4779,1089536,273.65,227,532,0.047147706,-12.922883835434913,0.0003,0.2,5310,590.3914184570312,0.7989649325609207,0.8864225745201111,-0.03120608851313591,0.215771484375,1296.6331813812255,,
,,1090000,,,,0.030376462,-12.917939963936806,0.0003,0.2,5320,275.0812683105469,0.8301513642072678,0.8853902816772461,-0.03392991112486925,0.1859375,1359.782004070282,1283.1593701267616,230.85
1506.43730701,4789,1091584,269.11,227,533,,,,,,,,,,,,,
1508.2097375400003,4794,1093632,270.51,228,534,0.032945234,-12.90852392911911,0.0003,0.2,5330,764.450439453125,0.7729178667068481,0.8848501443862915,-0.02294876653177198,0.153759765625,1929.963953590393,,
,,1095000,,,,0.040982153,-12.901408046483994,0.0003,0.2,5340,496.31658935546875,0.7923649549484253,0.8840182423591614,-0.027277056075399743,0.19560546875,1722.2442638397217,1140.1063432784285,216.85
1474.7059422200002,4804,1095680,263.71,228,535,,,,,,,,,,,,,
1483.8132653199998,4810,1097728,266.91,228,536,0.031063769,-12.894062167406082,0.0003,0.2,5350,493.5702819824219,0.8383303582668304,0.8839256167411804,-0.028710153230349533,0.174609375,1431.1984787940978,,
1469.0764563300002,4816,1099776,264.7,228,537,0.062694505,-12.88998793065548,0.0003,0.2,5360,625.8470458984375,0.7327272891998291,0.8831369280815125,-0.03338717354345135,0.223583984375,1907.9472094535827,,
,,1100000,,,,0.03759332,-12.881221449375152,0.0003,0.2,5370,399.00634765625,0.8351918458938599,0.8827020525932312,-0.03346704279829282,0.183447265625,1437.3313918113708,1361.3843066841364,248.8
1486.28716414,4827,1101824,268.37,228,538,,,,,,,,,,,,,
1485.6391788700003,4832,1103872,268.13,228,539,0.044367254,-12.881017634272576,0.0003,0.2,5380,342.2247009277344,0.8491531163454056,0.8829342126846313,-0.03905961160780862,0.204150390625,1273.8213331222535,,
,,1105000,,,,0.038208075,-12.881832060217857,0.0003,0.2,5390,469.2027282714844,0.8615716397762299,0.8829876184463501,-0.030403889110311867,0.189208984375,1491.2244455337525,1611.1581542957574,292.35
1486.7973912600003,4844,1105920,269.23,228,540,,,,,,,,,,,,,
1492.6244279599998,4849,1107968,270.73,228,541,0.06511287,-12.877763542532922,0.0003,0.2,5400,899.2136840820312,0.8032852858304977,0.8823993802070618,-0.02829405622615013,0.275634765625,1576.9312772750854,,
,,1110000,,,,0.040993787,-12.87412787079811,0.0003,0.2,5410,546.7708129882812,0.7542845606803894,0.8824105262756348,-0.03291672821796965,0.17734375,1937.4943969726562,1467.5512593828141,267.45
1519.3440083599999,4862,1110016,275.75,228,542,,,,,,,,,,,,,
1531.6044593900003,4866,1112064,278.47,228,543,0.0373992,-12.877871796488762,0.0003,0.2,5420,374.7580261230469,0.7846762984991074,0.8829436302185059,-0.032989015453495085,0.186376953125,1491.6252792358398,,
1574.6522728199998,4872,1114112,285.19,228,544,0.042631827,-12.881519132852555,0.0003,0.2,5430,704.88525390625,0.7171028554439545,0.8830595016479492,-0.026005948305828495,0.209033203125,1658.3228965759276,,
,,1115000,,,,0.04774697,-12.883832329511643,0.0003,0.2,5440,363.99835205078125,0.8033897280693054,0.883215069770813,-0.025346611792338082,0.23359375,1546.3063074111938,1658.2490407131613,299.8
1541.5366596299998,4885,1116160,279.17,228,545,,,,,,,,,,,,,
1546.65546594,4891,1118208,279.77,228,546,0.04510367,-12.878306147456168,0.0003,0.2,5450,557.0902099609375,0.846821203827858,0.8823544383049011,-0.03390489443845581,0.200439453125,1219.6618768692017,,
,,1120000,,,,0.039522998,-12.87383559346199,0.0003,0.2,5460,432.6340026855469,0.7225556373596191,0.8826002478599548,-0.02698885309800971,0.200927734375,2005.9815237998962,1540.2394015232567,279.25
1556.05726959,4904,1120256,281.8,228,547,,,,,,,,,,,,,
1561.7419070799997,4909,1122304,280.99,228,548,0.053928554,-12.878353717923165,0.0003,0.2,5470,280.0990295410156,0.8539881408214569,0.8827988505363464,-0.023815045645460487,0.253125,1264.712815952301,,
1599.46830839,4914,1124352,287.58,228,549,0.037721574,-12.861562630534172,0.0003,0.2,5480,448.713134765625,0.8791385069489479,0.8798206448554993,-0.030947842038585804,0.2099609375,1069.7919814109803,,
,,1125000,,,,0.052360974,-12.84345178604126,0.0003,0.2,5490,242.9577178955078,0.8357904404401779,0.8799837231636047,-0.02191010778769851,0.2232421875,1175.886177444458,1759.5931100014598,325.85
1596.3885667699997,4929,1126400,285.51,228,550,,,,,,,,,,,,,
1610.8047055000002,4934,1128448,288.08,228,551,0.03467835,-12.842687669396401,0.0003,0.2,5500,723.2515869140625,0.8056071996688843,0.8796915411949158,-0.025703669182257728,0.15859375,1588.104783821106,,
,,1130000,,,,0.046837874,-12.837992268800736,0.0003,0.2,5510,373.92822265625,0.7808878719806671,0.8788571357727051,-0.024873275152640418,0.194775390625,1294.3349681854247,1954.2243429936468,354.1
1623.0100663999997,4949,1130496,290.03,228,552,,,,,,,,,,,,,
1630.70932704,4955,1132544,292.39,228,553,0.036933202,-12.829498025774956,0.0003,0.2,5520,842.5394897460938,0.8052695840597153,0.8780531883239746,-0.03002281909866724,0.1998046875,1632.0695764541626,,
1632.36192212,4960,1134592,290.91,228,554,0.040679064,-12.823772206902504,0.0003,0.2,5530,492.9985656738281,0.8140629082918167,0.8781053423881531,-0.02774887508712709,0.1892578125,1522.003652858734,,
,,1135000,,,,0.06325849,-12.820439946651458,0.0003,0.2,5540,414.9794921875,0.8790844231843948,0.8777552843093872,-0.03080015545419883,0.226904296875,1129.2269066810609,1604.0029248000124,293.35
1636.1272741399998,4974,1136640,291.71,228,555,,,,,,,,,,,,,
1633.9047370800001,4979,1138688,291.67,228,556,0.03615155,-12.815203449130058,0.0003,0.2,5550,550.5858154296875,0.722940593957901,0.8767976760864258,-0.0232694218197139,0.161767578125,1916.3806016921997,,
,,1140000,,,,0.04158397,-12.807870396971703,0.0003,0.2,5560,428.347412109375,0.8127550780773163,0.8765854835510254,-0.02970969657180831,0.186962890625,1464.5795550346375,1896.2469320632517,342.5
1683.49256037,4995,1140736,300.55,228,557,,,,,,,,,,,,,
1659.5100143900002,5002,1142784,295.56,228,558,0.076706976,-12.803140154480934,0.0003,0.2,5570,521.7408447265625,0.7160678803920746,0.8760209083557129,-0.022719200080609882,0.23720703125,1424.9421983718871,,
1663.8484908799999,5007,1144832,296.85,228,559,0.036832206,-12.793121865391731,0.0003,0.2,5580,413.4554138183594,0.7980917096138,0.8754631280899048,-0.029074061606661417,0.19482421875,1746.4905809402467,,
,,1145000,,,,0.04747618,-12.789831751585007,0.0003,0.2,5590,839.12451171875,0.8030961900949478,0.8755237460136414,-0.021213755654753187,0.197802734375,1827.8583271026612,1741.8063579922077,316.95
1703.4708444600003,5019,1146880,303.99,228,560,,,,,,,,,,,,,
1703.81536043,5024,1148928,305.16,228,561,0.042804386,-12.789143496751786,0.0003,0.2,5600,421.5774841308594,0.8270230293273926,0.8751286864280701,-0.02129540551977698,0.212158203125,1441.1261737823486,,
,,1150000,,,,0.05933431,-12.778517231345177,0.0003,0.2,5610,331.3676452636719,0.8678488582372665,0.8733366131782532,-0.03281999845057726,0.252880859375,1174.6566162109375,1685.145091492776,308.15
1716.58663749,5037,1150976,307.74,228,562,,,,,,,,,,,,,
1692.9433790299997,5043,1153024,304.13,228,563,0.043105938,-12.763743135333062,0.0003,0.2,5620,292.4696044921875,0.8848827704787254,0.8730894923210144,-0.030163482163334265,0.200341796875,1096.8989304542542,,
,,1155000,,,,0.034282267,-12.761489596962928,0.0003,0.2,5630,560.912353515625,0.8346206843852997,0.8728190660476685,-0.03328923964581918,0.17958984375,1627.5709342956543,1600.8955416597425,290.05
1682.16864193,5056,1155072,302.66,228,564,,,,,,,,,,,,,
1670.9827582399998,5062,1157120,300.36,228,565,0.030980075,-12.761361908912658,0.0003,0.2,5640,922.0624389648438,0.7736365050077438,0.8730084300041199,-0.029754337083431892,0.17822265625,1814.6828006744386,,
1685.4829553,5067,1159168,303.15,228,566,0.059664305,-12.760373857617378,0.0003,0.2,5650,615.5021362304688,0.8534068912267685,0.8728117942810059,-0.02298473931441549,0.235498046875,1537.798950767517,,
,,1160000,,,,0.063592315,-12.756848049163818,0.0003,0.2,5660,392.9114074707031,0.8445242047309875,0.8724955916404724,-0.024625411111628637,0.285986328125,1181.4691385269166,1613.5076439600439,298.65
1676.3440805500002,5081,1161216,301.41,228,567,,,,,,,,,,,,,
1706.80749554,5087,1163264,306.9,228,568,0.044921555,-12.75929198563099,0.0003,0.2,5670,341.6065368652344,0.86722132563591,0.872958779335022,-0.029634113662177698,0.21494140625,1060.9071418762207,,
,,1165000,,,,0.04558127,-12.75856563448906,0.0003,0.2,5680,382.1004333496094,0.8174957782030106,0.8726938366889954,-0.030217962767346764,0.209765625,1309.5783393859863,1611.8591111160815,299.8
1708.27708308,5102,1165312,307.57,228,569,,,,,,,,,,,,,
1736.6493323900002,5108,1167360,314.11,228,570,0.059828337,-12.753069096803666,0.0003,0.2,5690,325.5140075683594,0.8332620859146118,0.8715233206748962,-0.03576546619879082,0.247265625,1248.668664741516,,
1753.3236658,5113,1169408,315.73,228,571,0.0412918,-12.744665157794952,0.0003,0.2,5700,440.99725341796875,0.8238246887922287,0.8712984323501587,-0.033883560355752705,0.198486328125,1499.7728863716125,,
,,1170000,,,,0.038114753,-12.74157710671425,0.0003,0.2,5710,365.6739501953125,0.6504078507423401,0.8709082007408142,-0.028217627500998786,0.169873046875,1664.4621151924134,1580.2035492777825,294.15
1733.87797459,5126,1171456,312.3,228,572,,,,,,,,,,,,,
1729.7963618900003,5131,1173504,312.01,228,573,0.046107728,-12.735786291956902,0.0003,0.2,5720,442.9376525878906,0.8387314677238464,0.8705383539199829,-0.03463230929337442,0.222412109375,1395.8872071266173,,
,,1175000,,,,0.031079039,-12.73330490887165,0.0003,0.2,5730,281.8438415527344,0.7593307942152023,0.8702402114868164,-0.022125684426282533,0.173095703125,1526.4574696540833,1601.1847468206543,292.05
1768.4979180599998,5145,1175552,318.09,228,574,,,,,,,,,,,,,
1749.1804822100003,5150,1177600,314.26,228,575,0.0467244,-12.725041708350181,0.0003,0.2,5740,567.8733520507812,0.7832463830709457,0.86892169713974,-0.027448600897332653,0.19423828125,1677.3044988632203,,
1769.6372674299998,5155,1179648,317.56,228,576,0.047706228,-12.713416874408722,0.0003,0.2,5750,485.2601623535156,0.8265882134437561,0.8683807253837585,-0.023201022163266315,0.202685546875,1420.4381595611571,,
,,1180000,,,,0.055351738,-12.70189481973648,0.0003,0.2,5760,592.1277465820312,0.7941995710134506,0.8668493628501892,-0.03253492484800517,0.21083984375,1423.4257398605346,1599.3392973247915,295.3
1759.3248431999998,5168,1181696,315.12,228,577,,,,,,,,,,,,,
1755.0784205799998,5173,1183744,314.48,228,578,0.039761547,-12.69196517765522,0.0003,0.2,5770,508.68292236328125,0.7541958838701248,0.8665165305137634,-0.02056070056569297,0.21044921875,1609.8953251838684,,
,,1185000,,,,0.037583575,-12.687397852540016,0.0003,0.2,5780,1310.537353515625,0.7883564233779907,0.8661149144172668,-0.028509662229043897,0.164013671875,2178.0425947189333,1428.3606653138995,263.8
1766.0124141,5185,1185792,316.51,228,579,,,,,,,,,,,,,
1735.0034704000002,5190,1187840,310.89,228,580,0.0547563,-12.68072075843811,0.0003,0.2,5790,646.9957885742188,0.7552742063999176,0.8652896881103516,-0.029263649260974488,0.20849609375,1720.2497465133667,,
1725.37714095,5195,1189888,308.33,229,581,0.025388993,-12.676690912246704,0.0003,0.2,5800,471.5466003417969,0.8110715001821518,0.8655558824539185,-0.026682074017298874,0.136474609375,1962.0481420516967,,
,,1190000,,,,0.063171096,-12.684102961421013,0.0003,0.2,5810,551.2787475585938,0.8791250213980675,0.8664337396621704,-0.02415889810072258,0.2208984375,1165.8798336982727,1383.1984307780863,252.25
1717.7541448799998,5207,1191936,306.03,228,582,,,,,,,,,,,,,
1704.3879866599998,5212,1193984,302.95,229,583,0.053533982,-12.687608057260514,0.0003,0.2,5820,348.2490539550781,0.8726034462451935,0.8662964105606079,-0.029504144022939726,0.226806640625,1222.179211139679,,
,,1195000,,,,0.039661862,-12.683262273669243,0.0003,0.2,5830,505.44476318359375,0.7658884972333908,0.8657017946243286,-0.026407571040908805,0.177392578125,1740.6999125480652,1908.4548502385617,349.0
1671.59383271,5226,1196032,295.87,228,584,,,,,,,,,,,,,
1654.49382771,5231,1198080,292.76,229,585,0.059550386,-12.685198429226876,0.0003,0.2,5840,447.0321044921875,0.871522918343544,0.8663679957389832,-0.03430405489343684,0.240380859375,1324.272244644165,,
,,1200000,,,,0.040426634,-12.682782372832298,0.0003,0.2,5850,287.6650695800781,0.8280465304851532,0.8654972314834595,-0.02936298935674131,0.186328125,1062.0596608161927,1545.3768846470862,275.7
1638.3180592199997,5242,1200128,289.99,228,586,,,,,,,,,,,,,
1659.23669383,5247,1202176,292.96,229,587,0.053953074,-12.678135007619858,0.0003,0.2,5860,862.0292358398438,0.8383274674415588,0.8657841086387634,-0.03023185252386611,0.214404296875,1560.859805393219,,
1633.26909835,5253,1204224,288.63,229,588,0.064461,-12.675738373398781,0.0003,0.2,5870,626.9623413085938,0.8082753866910934,0.8647724390029907,-0.030749016019399278,0.237060546875,1162.4379753112794,,
,,1205000,,,,0.07480259,-12.663990217447282,0.0003,0.2,5880,256.04962158203125,0.8208685219287872,0.863706111907959,-0.02568549714924302,0.267431640625,1397.424879837036,1636.9824992794543,294.9
1647.7362991000002,5266,1206272,291.14,229,589,,,,,,,,,,,,,
1614.78746836,5271,1208320,284.89,229,590,0.050635837,-12.654598301649093,0.0003,0.2,5890,241.58685302734375,0.8391937613487244,0.8631067276000977,-0.028052885705255902,0.22412109375,1269.9506898880004,,
,,1210000,,,,0.05405199,-12.650793981552123,0.0003,0.2,5900,498.7896423339844,0.7463706731796265,0.8634361624717712,-0.026181468440336177,0.204833984375,1750.5690611839295,1540.9280499260872,274.4
1583.83775464,5283,1210368,278.34,229,591,,,,,,,,,,,,,
1584.2405356700003,5288,1212416,278.79,229,592,0.03267654,-12.653104746341706,0.0003,0.2,5910,365.9639587402344,0.8332382887601852,0.8633964657783508,-0.020350174847408198,0.14501953125,1411.3664713859557,,
1582.2408006,5293,1214464,277.85,229,593,0.02990602,-12.64885783791542,0.0003,0.2,5920,698.0543212890625,0.8199405670166016,0.8626636862754822,-0.028203248264617287,0.151220703125,1520.3833446502686,,
,,1215000,,,,0.057974655,-12.642555278539657,0.0003,0.2,5930,418.49761962890625,0.8324972987174988,0.8623277544975281,-0.018717450578697024,0.180419921875,1364.450011062622,1496.4576856218277,275.1
1640.0112394100004,5307,1216512,287.84,229,594,,,,,,,,,,,,,
1653.1919988599993,5312,1218560,289.85,229,595,0.02696373,-12.639229190349578,0.0003,0.2,5940,502.36474609375,0.8131526559591293,0.8621427416801453,-0.028459895760170183,0.177099609375,1551.8668853759766,,
,,1220000,,,,0.043675356,-12.635424259305001,0.0003,0.2,5950,401.4858703613281,0.8680605739355087,0.8615366220474243,-0.03304902865202166,0.203076171875,1296.1160914421082,1659.074130668491,296.85
1657.2864318299999,5325,1220608,291.57,229,596,,,,,,,,,,,,,
1652.1045627399997,5331,1222656,290.01,229,597,0.040990062,-12.637414249777795,0.0003,0.2,5960,689.730224609375,0.8140289932489395,0.8624919056892395,-0.02647899635194335,0.196484375,1376.2307488441468,,
1646.0535561100003,5336,1224704,288.09,229,598,0.053896002,-12.63899643421173,0.0003,0.2,5970,628.5315551757812,0.749722957611084,0.8619872331619263,-0.021492861097794958,0.191796875,1941.1482310295105,,
,,1225000,,,,0.027515396,-12.632649055123329,0.0003,0.2,5980,399.5351257324219,0.8470232784748077,0.8614305853843689,-0.02599379816383589,0.124951171875,1588.152311229706,1626.032036758028,285.65
1604.0949119700003,5349,1226752,281.26,229,599,,,,,,,,,,,,,
1661.27250665,5355,1228800,289.85,229,600,0.046710048,-12.625337839126587,0.0003,0.2,5990,328.0163879394531,0.8367749750614166,0.8609874844551086,-0.024757865915307774,0.197509765625,1062.6213779449463,,
,,1230000,,,,0.048719544,-12.623642373085023,0.0003,0.2,6000,429.6737976074219,0.8086955398321152,0.8610303997993469,-0.020449598660343328,0.180126953125,1272.2892841339112,1400.5924401193856,249.45
1602.78226123,5367,1230848,280.34,229,601,,,,,,,,,,,,,
1572.9714067499997,5372,1232896,275.06,229,602,0.024934798,-12.622288435697556,0.0003,0.2,6010,821.1155395507812,0.8388859629631042,0.8606325387954712,-0.029370251196087337,0.14716796875,1813.7092823028565,,
1569.7948956700002,5378,1234944,275.29,229,603,0.039105993,-12.619235751032829,0.0003,0.2,6020,411.5643005371094,0.8435172289609909,0.8605243563652039,-0.027845235513814258,0.172265625,1462.316182422638,,
,,1235000,,,,0.04149452,-12.620553335547447,0.0003,0.2,6030,600.1402587890625,0.829990029335022,0.8608621954917908,-0.024315361675689928,0.20869140625,1438.1888647079468,1685.02156040119,300.9
1616.28698704,5390,1236992,282.9,229,604,,,,,,,,,,,,,
1635.97350562,5395,1239040,286.33,229,605,0.037780076,-12.621070566773415,0.0003,0.2,6040,535.441162109375,0.7737020552158356,0.8606788516044617,-0.02214105375460349,0.1677734375,1551.2208255767823,,
,,1240000,,,,0.031318992,-12.620029947161674,0.0003,0.2,6050,572.0162353515625,0.8179576098918915,0.8607624173164368,-0.03127575093822088,0.1759765625,1159.0263759613038,1900.5786669954657,322.6
1676.0486986099997,5409,1241088,294.05,229,606,,,,,,,,,,,,,
1690.7395067400003,5414,1243136,297.11,229,607,0.05835455,-12.622221997380256,0.0003,0.2,6060,647.50927734375,0.7946760207414627,0.8611189723014832,-0.027118052379228173,0.18779296875,1466.3548974990845,,
,,1245000,,,,0.048459545,-12.626517751812935,0.0003,0.2,6070,303.7021484375,0.7464116811752319,0.8615652322769165,-0.02605949671706185,0.19453125,1466.4435592651366,1606.0141090467573,285.8
1700.7512912299999,5427,1245184,298.67,229,608,,,,,,,,,,,,,
1680.7513334200005,5433,1247232,295.72,229,609,0.028100476,-12.62837316095829,0.0003,0.2,6080,549.9541015625,0.8387723565101624,0.8616518974304199,-0.03013161682174541,0.1556640625,1473.922508621216,,
1686.1369149,5438,1249280,296.29,229,610,0.04507427,-12.628499841690063,0.0003,0.2,6090,519.1887817382812,0.83058862388134,0.8612572550773621,-0.027053451807296368,0.199853515625,1337.6031971931457,,
,,1250000,,,,0.036727443,-12.626722654700279,0.0003,0.2,6100,583.476806640625,0.7721700668334961,0.8615833520889282,-0.022664061145042068,0.180322265625,1590.75854139328,1569.322112364322,274.8
1681.8343733200004,5450,1251328,295.73,229,611,,,,,,,,,,,,,
1693.11088727,5455,1253376,298.06,229,612,0.053383775,-12.623514980077744,0.0003,0.2,6110,472.4156188964844,0.8566844612360001,0.8605119585990906,-0.022597508830949666,0.21162109375,1429.8919808387757,,
,,1255000,,,,0.043464646,-12.615492939949036,0.0003,0.2,6120,310.7928771972656,0.8950503021478653,0.8602920770645142,-0.029198642680421473,0.1982421875,1049.2110260009765,1508.8407597661019,257.5
1708.70019366,5468,1255424,301.98,229,613,,,,,,,,,,,,,
1680.9643669200002,5474,1257472,297.4,229,614,0.06240238,-12.60871367752552,0.0003,0.2,6130,607.80419921875,0.8805286735296249,0.8590835928916931,-0.03755963595467619,0.228857421875,1059.4021256446838,,
1691.3104953799996,5479,1259520,298.8,229,615,0.04582185,-12.601038253307342,0.0003,0.2,6140,1604.876953125,0.8468922078609467,0.8591143488883972,-0.02358221054309979,0.209326171875,1608.4657508850098,,
,,1260000,,,,0.04667028,-12.602775889635087,0.0003,0.2,6150,452.2261962890625,0.7809420526027679,0.8592453002929688,-0.02683268295659218,0.21240234375,1324.5690441131592,1713.9838055385276,306.8
1729.8131486499997,5492,1261568,304.52,229,616,,,,,,,,,,,,,
1732.7133584100002,5497,1263616,305.46,229,617,0.037622653,-12.59732154905796,0.0003,0.2,6160,622.6146240234375,0.7605253756046295,0.8581296801567078,-0.02778377333015669,0.192333984375,1684.1020372390747,,
,,1265000,,,,0.047218956,-12.582528033852578,0.0003,0.2,6170,352.32415771484375,0.8533526659011841,0.8568334579467773,-0.032475521435844715,0.221533203125,1466.8207173347473,1672.024551009573,298.15
1686.25402764,5511,1265664,297.23,229,618,,,,,,,,,,,,,
1677.07851182,5516,1267712,296.64,229,619,0.030212857,-12.575679528713227,0.0003,0.2,6180,404.3747863769531,0.8342194259166718,0.8570443987846375,-0.03010937356739305,0.168115234375,1774.7420431137084,,
1631.1911570800003,5521,1269760,288.04,229,620,0.03659732,-12.577177116274834,0.0003,0.2,6190,316.35992431640625,0.7945315688848495,0.8570652008056641,-0.03242757493571844,0.166943359375,1670.575219154358,,
,,1270000,,,,0.06667671,-12.573610523343087,0.0003,0.2,6200,371.03472900390625,0.8587148189544678,0.8563963174819946,-0.02031307604338508,0.253125,1281.787092113495,1674.7494497850537,295.9
1634.2269342500003,5535,1271808,288.48,229,621,,,,,,,,,,,,,
1636.6516996700002,5540,1273856,288.04,229,622,0.03930905,-12.570540949702263,0.0003,0.2,6210,438.4228820800781,0.8110004514455795,0.8565015196800232,-0.02937001910759136,0.19970703125,1363.2761469841003,,
,,1275000,,,,0.037707385,-12.571990036964417,0.0003,0.2,6220,470.6153259277344,0.8594489246606827,0.8567793965339661,-0.023774908666382544,0.161328125,1330.7381537437439,1718.2044528715312,305.15
1641.2191655,5554,1275904,287.69,229,623,,,,,,,,,,,,,
1659.1808463900002,5559,1277952,290.98,229,624,0.039113455,-12.571850362420083,0.0003,0.2,6230,499.9226989746094,0.798822358250618,0.856357753276825,-0.02577472508419305,0.165234375,1776.352277469635,,
,,1280000,,,,0.04392433,-12.566003894805908,0.0003,0.2,6240,466.2375793457031,0.7634235769510269,0.8560534715652466,-0.023888562110369094,0.189697265625,1677.8042785644532,1769.3048131942749,311.25
1664.3879501899999,5572,1280000,291.95,229,625,,,,,,,,,,,,,
1689.2465833699998,5578,1282048,296.54,229,626,0.039174374,-12.564831864833831,0.0003,0.2,6250,434.784423828125,0.8538439124822617,0.8564543128013611,-0.029755633625609335,0.204541015625,1166.8780952453612,,
1710.25787708,5583,1284096,299.94,229,627,0.057908982,-12.570391330122948,0.0003,0.2,6260,243.32725524902344,0.8117779791355133,0.8568196296691895,-0.024746963042707647,0.236865234375,1226.8964015007018,,
