time/iterations,time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/entropy_loss,train/clip_fraction,train/explained_variance,train/clip_range,train/approx_kl,train/loss,train/n_updates,train/policy_gradient_loss,train/value_loss,train/std,train/learning_rate,eval/mean_ep_length,eval/mean_reward
,,,1045000,,,-16.889428502321245,0.3953125,0.9026873558759689,0.2,0.113095954,98.30510711669922,5100,-0.05341219497204293,306.3984191417694,0.6610696315765381,0.0003,97.65,512.5400061011314
511,415,2520,1046528,90.27,464.53202024999996,,,,,,,,,,,,,
512,415,2524,1048576,90.56,467.56188151999993,-16.870029318332673,0.384423828125,0.9217899367213249,0.2,0.09043905,79.6051025390625,5110,-0.05780924766440876,328.6975483417511,0.6607485413551331,0.0003,,
,,,1050000,,,-16.862022882699968,0.40732421875,0.9285207316279411,0.2,0.10050902,71.27128601074219,5120,-0.05950071059487527,288.62508323192594,0.6601535677909851,0.0003,90.65,490.776034617424
513,415,2530,1050624,89.35,460.11066432,,,,,,,,,,,,,
514,415,2535,1052672,88.37,453.74106794,-16.841399961709975,0.414453125,0.9144593328237534,0.2,0.09686489,114.74070739746094,5130,-0.05531411610718351,319.0943826675415,0.6592947840690613,0.0003,,
515,415,2539,1054720,87.46,444.98287974,-16.82434030175209,0.410107421875,0.9260110706090927,0.2,0.122208714,87.67072296142578,5140,-0.05585998594178818,281.62807562351225,0.6589237451553345,0.0003,,
,,,1055000,,,-16.821580773591997,0.394189453125,0.9235932528972626,0.2,0.10269049,161.71348571777344,5150,-0.05578456036455463,340.33987321853635,0.6592236757278442,0.0003,102.1,531.7127388358116
516,415,2545,1056768,87.07,443.3336118000001,,,,,,,,,,,,,
517,415,2550,1058816,85.99,438.67116989000004,-16.822667634487154,0.433349609375,0.9207332655787468,0.2,0.11100256,96.33013153076172,5160,-0.06491699743201025,306.9593945026398,0.6589921116828918,0.0003,,
,,,1060000,,,-16.819602048397066,0.435498046875,0.9266248419880867,0.2,0.14133285,100.26844787597656,5170,-0.05157133140019141,312.1002435207367,0.6589805483818054,0.0003,103.35,548.6420251131058
518,414,2556,1060864,86.23,442.84451991000003,,,,,,,,,,,,,
519,415,2561,1062912,85.79,441.5716851600001,-16.811093950271605,0.409716796875,0.9236592724919319,0.2,0.11083192,143.8756866455078,5180,-0.06173217158648185,303.39322409629824,0.6583624482154846,0.0003,,
520,415,2565,1064960,86.91,447.65752936999996,-16.792756283283232,0.386474609375,0.9207043424248695,0.2,0.10699435,146.96697998046875,5190,-0.056375604050117545,320.0461142539978,0.6577743291854858,0.0003,,
,,,1065000,,,-16.774004805088044,0.431640625,0.9307206869125366,0.2,0.12717654,164.84341430664062,5200,-0.058208177812048234,293.7749113559723,0.6570897698402405,0.0003,103.4,567.2450001716613
521,414,2572,1067008,87.88,453.61236983,,,,,,,,,,,,,
522,414,2576,1069056,88.36,456.48741133000004,-16.76366392374039,0.409716796875,0.9351908788084984,0.2,0.1113239,75.9190444946289,5210,-0.05746975195070263,273.87672476768495,0.6570730805397034,0.0003,,
,,,1070000,,,-16.75831823348999,0.406494140625,0.9227438122034073,0.2,0.11331329,86.62223815917969,5220,-0.05724202706187498,291.27709288597106,0.6568353176116943,0.0003,103.25,553.9294804811477
523,414,2583,1071104,86.71,452.45754692,,,,,,,,,,,,,
524,414,2587,1073152,88.66,461.34604730000007,-16.74066283106804,0.41826171875,0.9305176138877869,0.2,0.10193148,67.26263427734375,5230,-0.05877380646124948,280.8260758876801,0.656021773815155,0.0003,,
,,,1075000,,,-16.71591289639473,0.39873046875,0.921015664935112,0.2,0.100474365,140.60726928710938,5240,-0.05659972800640389,326.9832835674286,0.6550028324127197,0.0003,101.15,539.9736335396767
525,414,2593,1075200,88.46,458.5979136,,,,,,,,,,,,,
526,414,2597,1077248,86.83,448.58110999,-16.711465537548065,0.3982421875,0.9110959842801094,0.2,0.11334627,161.96702575683594,5250,-0.05529680768086109,351.7473718166351,0.6558914184570312,0.0003,,
527,414,2602,1079296,88.66,455.6134003500002,-16.72206838130951,0.4009765625,0.9096169695258141,0.2,0.096785404,102.2964859008789,5260,-0.06025982724968344,375.34474020004274,0.6558712720870972,0.0003,,
,,,1080000,,,-16.712711018323898,0.448876953125,0.9368068501353264,0.2,0.1445881,87.21727752685547,5270,-0.04936521548079327,248.20788362026215,0.6552441120147705,0.0003,94.45,516.997528553009
528,414,2608,1081344,89.1,456.49958674999993,,,,,,,,,,,,,
529,414,2613,1083392,87.52,450.29384227,-16.70429675579071,0.427734375,0.9316472113132477,0.2,0.119526446,105.29751586914062,5280,-0.06032843740249518,265.8428776741028,0.6552845239639282,0.0003,,
,,,1085000,,,-16.693821024894714,0.414013671875,0.930497296154499,0.2,0.11655501,73.26825714111328,5290,-0.05809593566227704,310.39656686782837,0.6544251441955566,0.0003,96.3,517.1155574440957
530,414,2619,1085440,87.73,450.35005666000006,,,,,,,,,,,,,
531,414,2624,1087488,87.55,449.05170659000004,-16.67042347192764,0.44443359375,0.9294996783137321,0.2,0.13051239,77.11639404296875,5300,-0.053586435518809594,244.68593134880066,0.6533001065254211,0.0003,,
532,414,2628,1089536,86.49,445.58253861000003,-16.625694668293,0.427294921875,0.9420807063579559,0.2,0.1365349,82.3164291381836,5310,-0.05740999471163377,241.45400667190552,0.6513844728469849,0.0003,,
,,,1090000,,,-16.596068847179414,0.396240234375,0.9179840683937073,0.2,0.08740909,156.01487731933594,5320,-0.06247021940071136,360.56555552482604,0.6509490609169006,0.0003,98.1,532.3120818376541
533,414,2634,1091584,86.82,447.68146373,,,,,,,,,,,,,
534,414,2639,1093632,88.54,457.44850331999993,-16.579692542552948,0.409375,0.9400910474359989,0.2,0.120040014,92.85636901855469,5330,-0.061981096630916,255.8359824180603,0.6501628756523132,0.0003,,
,,,1095000,,,-16.56231979727745,0.43818359375,0.9460396058857441,0.2,0.11486675,107.11834716796875,5340,-0.06213707890419755,228.16649115085602,0.649795651435852,0.0003,103.75,545.786255288124
535,414,2645,1095680,88.97,460.6742673499999,,,,,,,,,,,,,
536,414,2650,1097728,88.89,463.31141239,-16.55983145236969,0.40751953125,0.9322165325284004,0.2,0.10326518,94.25487518310547,5350,-0.05527752219932154,271.2804241657257,0.6502390503883362,0.0003,,
537,414,2654,1099776,88.04,456.85716144,-16.569426834583282,0.43740234375,0.9330361783504486,0.2,0.13128501,78.78099822998047,5360,-0.060344330850057304,270.93341438770295,0.6505980491638184,0.0003,,
,,,1100000,,,-16.57266696691513,0.41806640625,0.9408289790153503,0.2,0.1199612,116.84650421142578,5370,-0.058633549668593334,246.698365855217,0.6503628492355347,0.0003,87.15,482.78920686244965
538,414,2661,1101824,86.91,451.58939312000007,,,,,,,,,,,,,
539,414,2665,1103872,86.71,452.50770584,-16.56096150279045,0.410888671875,0.9222524166107178,0.2,0.14200008,67.93894958496094,5380,-0.05414558018674143,290.5041813135147,0.6498237252235413,0.0003,,
,,,1105000,,,-16.546493488550187,0.44423828125,0.9337046146392822,0.2,0.1405275,71.33963775634766,5390,-0.053855383789050394,227.56881761550903,0.6492998003959656,0.0003,95.05,521.8848816871644
540,413,2672,1105920,87.65,455.94277130999996,,,,,,,,,,,,,
541,413,2676,1107968,87.17,451.1076777100001,-16.5274050116539,0.414111328125,0.9304282665252686,0.2,0.10181779,82.94619750976562,5400,-0.057561121313483454,299.9354660749435,0.6483262777328491,0.0003,,
,,,1110000,,,-16.50205394029617,0.44228515625,0.9303758293390274,0.2,0.13666432,104.07050323486328,5410,-0.05425068199401721,288.7279779911041,0.647508442401886,0.0003,94.1,504.0972903013229
542,413,2682,1110016,86.43,446.09228146000004,,,,,,,,,,,,,
543,413,2686,1112064,87.14,450.1891924600001,-16.479182726144792,0.422509765625,0.9270298704504967,0.2,0.1304754,83.40937805175781,5420,-0.05370147674402688,287.32953271865847,0.6464163064956665,0.0003,,
544,413,2691,1114112,85.07,440.03415793999994,-16.457676911354064,0.410498046875,0.9345391914248466,0.2,0.13005954,80.71334075927734,5430,-0.05395109024830162,252.17398736476898,0.6458513736724854,0.0003,,
,,,1115000,,,-16.445989543199538,0.407666015625,0.9294550716876984,0.2,0.12325975,87.93650817871094,5440,-0.055177480445127006,293.25087463855743,0.6454370021820068,0.0003,96.6,522.5496783733367
545,413,2697,1116160,86.12,449.35145831,,,,,,,,,,,,,
546,413,2701,1118208,87.42,458.53872257999996,-16.43969275355339,0.398046875,0.9311579093337059,0.2,0.10053937,87.7210922241211,5450,-0.05313866453943774,353.7438870429993,0.6452844142913818,0.0003,,
,,,1120000,,,-16.429447466135024,0.404638671875,0.9210507944226265,0.2,0.098957956,110.02339935302734,5460,-0.059375320581602865,325.5016586303711,0.6447123289108276,0.0003,70.2,386.94687991142274
547,413,2708,1120256,86.96,453.06643720000017,,,,,,,,,,,,,
548,413,2712,1122304,87.67,456.59825985,-16.42793481349945,0.41171875,0.9295419678092003,0.2,0.121722355,111.95770263671875,5470,-0.05818055303825531,271.97066695690154,0.6452586054801941,0.0003,,
549,413,2716,1124352,90.01,468.16900127,-16.422486430406572,0.408251953125,0.9323906525969505,0.2,0.11584826,85.34424591064453,5480,-0.05778663901146501,233.75663006305695,0.6444398164749146,0.0003,,
,,,1125000,,,-16.411792117357255,0.4173828125,0.91705122590065,0.2,0.11060854,120.86917877197266,5490,-0.05369270601659082,308.68529732227324,0.6444191932678223,0.0003,73.95,402.76932168006897
550,413,2722,1126400,89.17,463.79056778,,,,,,,,,,,,,
551,413,2727,1128448,90.22,470.21437261999995,-16.41212678551674,0.4140625,0.9270563647150993,0.2,0.10263845,100.91270446777344,5500,-0.060213413715246134,292.9933247089386,0.6442261934280396,0.0003,,
,,,1130000,,,-16.402322989702224,0.423779296875,0.9226372614502907,0.2,0.118994094,88.28118133544922,5510,-0.05923616084328387,261.9860720872879,0.643573522567749,0.0003,91.85,489.07688398361205
552,413,2733,1130496,90.07,470.31175112,,,,,,,,,,,,,
553,413,2737,1132544,88.0,458.57668302999997,-16.385778623819352,0.42783203125,0.9402106180787086,0.2,0.1180374,93.3067626953125,5520,-0.053737878739775626,241.3659419775009,0.6432079076766968,0.0003,,
554,413,2742,1134592,87.44,457.19236708999995,-16.373404955863954,0.429931640625,0.9258557036519051,0.2,0.13292146,78.04956817626953,5530,-0.05765601208258886,278.2195069074631,0.6425671577453613,0.0003,,
,,,1135000,,,-16.358307254314422,0.41181640625,0.9356933683156967,0.2,0.11120127,51.728797912597656,5540,-0.05800202082027681,246.82775371074678,0.641861617565155,0.0003,101.75,529.2801172733307
555,413,2748,1136640,86.99,453.84716942,,,,,,,,,,,,,
556,413,2753,1138688,84.92,442.98217066000007,-16.33933527469635,0.450390625,0.9282782599329948,0.2,0.13787223,103.32697296142578,5550,-0.05335913705057464,281.4753144979477,0.6410782337188721,0.0003,,
,,,1140000,,,-16.31989481449127,0.443359375,0.9221178218722343,0.2,0.13317946,130.070068359375,5560,-0.053032614625408314,325.6510604858398,0.6404493451118469,0.0003,87.55,451.870192015171
557,413,2759,1140736,87.16,453.6143761200001,,,,,,,,,,,,,
558,413,2763,1142784,88.16,459.43326656000005,-16.290169835090637,0.42412109375,0.9282509684562683,0.2,0.12056224,129.6399383544922,5570,-0.05941392042150255,291.5954549789429,0.6393141150474548,0.0003,,
559,413,2768,1144832,89.39,467.17006774999993,-16.275895375013352,0.455908203125,0.9398123100399971,0.2,0.13671277,69.19226837158203,5580,-0.05375262468296569,240.22235841751097,0.6395147442817688,0.0003,,
,,,1145000,,,-16.28346990942955,0.3900390625,0.9249023944139481,0.2,0.09857774,70.63746643066406,5590,-0.058442259428557006,330.7889971733093,0.6396985054016113,0.0003,99.95,541.169784772396
560,413,2774,1146880,91.81,480.9333954,,,,,,,,,,,,,
561,413,2779,1148928,91.26,480.2848874300001,-16.278033900260926,0.40908203125,0.9449703693389893,0.2,0.12772045,68.03990936279297,5600,-0.05714627248235047,255.0147634267807,0.6390582919120789,0.0003,,
,,,1150000,,,-16.257247638702392,0.396875,0.9396045729517937,0.2,0.11818009,60.04051208496094,5610,-0.056879266898613424,284.4568632364273,0.6382642984390259,0.0003,96.2,534.4324210882187
562,413,2785,1150976,90.66,476.0293436500001,,,,,,,,,,,,,
563,413,2789,1153024,89.28,469.18682315,-16.243912822008134,0.39501953125,0.9259611591696739,0.2,0.10484125,91.03380584716797,5620,-0.05572064386215061,329.4137514591217,0.6380582451820374,0.0003,,
,,,1155000,,,-16.242508631944656,0.3984375,0.9290969297289848,0.2,0.13184287,99.87086486816406,5630,-0.057049218617612495,322.10372614860535,0.6383975148200989,0.0003,110.3,609.8497967362404
564,413,2796,1155072,86.84,456.2265851199999,,,,,,,,,,,,,
565,413,2800,1157120,86.04,451.56622671,-16.236553448438645,0.457421875,0.9316015988588333,0.2,0.154059,75.58159637451172,5640,-0.05797194636543281,272.37798483371733,0.6377450227737427,0.0003,,
566,413,2805,1159168,88.14,460.03210772000006,-16.218760359287263,0.38759765625,0.9063728898763657,0.2,0.13094306,93.97945404052734,5650,-0.05995869030593894,374.0685477733612,0.6371303796768188,0.0003,,
,,,1160000,,,-16.211753559112548,0.433935546875,0.924961194396019,0.2,0.1322683,87.69457244873047,5660,-0.05634750085009728,294.1015209436417,0.6373327970504761,0.0003,96.35,523.7460323810577
567,412,2811,1161216,89.62,467.74692308000004,,,,,,,,,,,,,
568,413,2816,1163264,90.26,470.70537068000004,-16.200627875328063,0.449560546875,0.9302947521209717,0.2,0.1364961,103.69479370117188,5670,-0.05659730998449959,282.1785845041275,0.6365057826042175,0.0003,,
,,,1165000,,,-16.194943302869795,0.42802734375,0.9029527604579926,0.2,0.13330358,90.92729187011719,5680,-0.05208231380092911,325.852604842186,0.637137234210968,0.0003,104.8,577.934842479229
569,412,2822,1165312,90.85,472.08109589,,,,,,,,,,,,,
570,412,2826,1167360,91.04,475.06290966,-16.206649005413055,0.410546875,0.9142120480537415,0.2,0.09636296,134.05526733398438,5690,-0.05935888856765814,375.1862197875977,0.63738614320755,0.0003,,
571,413,2831,1169408,89.95,471.61103001000004,-16.205049961805344,0.43671875,0.9364934265613556,0.2,0.129942,127.42699432373047,5700,-0.059262066050723664,260.75250375270844,0.6372205018997192,0.0003,,
,,,1170000,,,-16.197520059347152,0.3890625,0.9166604578495026,0.2,0.11555393,96.76065826416016,5710,-0.05418712060491089,317.4577262878418,0.6369955539703369,0.0003,100.75,539.4762581348419
572,412,2837,1171456,90.06,474.07786025,,,,,,,,,,,,,
573,412,2841,1173504,89.14,470.54958640999996,-16.189343976974488,0.3791015625,0.9125878512859344,0.2,0.10368259,108.93472290039062,5720,-0.04840946635522414,382.5216226577759,0.6364166140556335,0.0003,,
,,,1175000,,,-16.177943128347398,0.4240234375,0.9249751195311546,0.2,0.115780756,148.83067321777344,5730,-0.05474088341579773,320.89957950115206,0.6362267136573792,0.0003,97.6,501.4569104909897
574,412,2848,1175552,88.69,466.33035368,,,,,,,,,,,,,
575,412,2852,1177600,91.06,479.08186246000014,-16.16741607785225,0.42939453125,0.9292058497667313,0.2,0.119459674,123.03431701660156,5740,-0.061707972327712926,320.9064732551575,0.6357294917106628,0.0003,,
576,412,2856,1179648,89.89,469.85467983999996,-16.15376282930374,0.441796875,0.9085016623139381,0.2,0.15060206,121.8472671508789,5750,-0.050280025508254764,297.5291057348251,0.6354213356971741,0.0003,,
,,,1180000,,,-16.147958713769913,0.38720703125,0.9133492112159729,0.2,0.10742478,110.23041534423828,5760,-0.0606347013352206,360.58749027252196,0.6349838376045227,0.0003,102.4,558.8434375286103
577,412,2863,1181696,89.55,466.83210519000005,,,,,,,,,,,,,
578,412,2868,1183744,89.35,467.83053998999986,-16.1327445268631,0.45419921875,0.9199929162859917,0.2,0.1549094,87.9915542602539,5770,-0.049345127222477456,295.9964458703995,0.6344857811927795,0.0003,,
,,,1185000,,,-16.114234268665314,0.412353515625,0.9251658990979195,0.2,0.113209374,66.92411804199219,5780,-0.050360754830762744,256.31701574325564,0.6334748268127441,0.0003,94.95,503.4076743721962
579,412,2874,1185792,88.93,466.61371708,,,,,,,,,,,,,
580,412,2878,1187840,89.97,470.5724487699999,-16.099066263437273,0.403955078125,0.9409125037491322,0.2,0.1177288,62.08268356323242,5790,-0.055597087513888255,254.37643711566926,0.6334097385406494,0.0003,,
581,412,2883,1189888,92.45,485.54488112,-16.091051948070525,0.3896484375,0.9196280613541603,0.2,0.11211124,97.9819107055664,5800,-0.059246704971883446,360.85778098106385,0.6332412362098694,0.0003,,
,,,1190000,,,-16.08474485874176,0.406689453125,0.9165816232562065,0.2,0.11179301,71.2041015625,5810,-0.056535459525184704,359.3575466632843,0.6328586935997009,0.0003,87.75,466.15828490257263
582,412,2889,1191936,93.34,488.62483881,,,,,,,,,,,,,
583,412,2893,1193984,94.25,491.43385743000005,-16.07798914909363,0.437890625,0.9317883104085922,0.2,0.12723,91.78547668457031,5820,-0.06027549943537451,248.9311574459076,0.6328445076942444,0.0003,,
,,,1195000,,,-16.076697915792465,0.439697265625,0.9274613708257675,0.2,0.16265675,74.76847839355469,5830,-0.046652938891202214,289.51341304779055,0.6326872706413269,0.0003,100.7,531.3296812891961
584,412,2899,1196032,95.46,496.22814579000004,,,,,,,,,,,,,
585,412,2903,1198080,93.25,484.33857753000007,-16.074048542976378,0.391552734375,0.9311710372567177,0.2,0.11546719,126.85977935791016,5840,-0.04929294658650178,312.560133266449,0.6326154470443726,0.0003,,
,,,1200000,,,-16.070733565092088,0.4185546875,0.9231477975845337,0.2,0.13144776,97.53688049316406,5850,-0.05043360583949834,320.2479559659958,0.6323620080947876,0.0003,84.0,417.5852252960205
586,412,2909,1200128,94.42,488.05843090999997,,,,,,,,,,,,,
587,412,2914,1202176,94.32,486.4707247200001,-16.06277154684067,0.451708984375,0.9285458624362946,0.2,0.17531136,131.6667938232422,5860,-0.04830468298459891,370.48244271278384,0.6320518851280212,0.0003,,
588,412,2918,1204224,91.97,478.63421149000004,-16.055525225400924,0.369873046875,0.8938838914036751,0.2,0.10880387,136.556640625,5870,-0.06040491806343198,469.1232623577118,0.6320614218711853,0.0003,,
,,,1205000,,,-16.056691181659698,0.398681640625,0.9301975965499878,0.2,0.12174666,74.29132843017578,5880,-0.056871900570695286,306.03247637748717,0.6321349740028381,0.0003,99.6,511.29610627889633
589,412,2924,1206272,92.53,479.85734770000005,,,,,,,,,,,,,
590,412,2928,1208320,92.03,477.32369543,-16.053104972839357,0.426611328125,0.9278378114104271,0.2,0.12555978,146.0445556640625,5890,-0.06308172752324026,316.95637238025665,0.6317247748374939,0.0003,,
,,,1210000,,,-16.02259804010391,0.414599609375,0.9308930784463882,0.2,0.11510445,127.39996337890625,5900,-0.053498852020129564,324.270761680603,0.63044673204422,0.0003,91.45,483.9922503352165
591,412,2935,1210368,92.0,479.93163594,,,,,,,,,,,,,
592,412,2939,1212416,91.17,475.76152265999997,-15.995045417547226,0.396044921875,0.9301175624132156,0.2,0.115774676,155.55052185058594,5910,-0.05367625629296526,347.30400490760803,0.6297963857650757,0.0003,,
593,412,2943,1214464,90.68,471.79817669,-15.966404747962951,0.428173828125,0.9229986816644669,0.2,0.15365289,123.11280059814453,5920,-0.050791683394345456,313.40701632499696,0.628394603729248,0.0003,,
,,,1215000,,,-15.943516489863395,0.45849609375,0.9359444975852966,0.2,0.13118523,121.70756530761719,5930,-0.05588542634213809,291.47397911548615,0.6280252933502197,0.0003,99.35,530.7897903561592
594,412,2949,1216512,88.93,461.60257193000007,,,,,,,,,,,,,
595,412,2954,1218560,89.22,462.3541220200001,-15.941802924871444,0.430419921875,0.9276485368609428,0.2,0.18122664,85.28069305419922,5940,-0.06197986563201994,287.56914792060854,0.6282557845115662,0.0003,,
,,,1220000,,,-15.939208173751831,0.425048828125,0.9314899891614914,0.2,0.13827607,125.85832977294922,5950,-0.055701749050058424,271.59243257045745,0.6279755234718323,0.0003,100.75,528.5032439470291
596,412,2960,1220608,88.31,458.09555918999996,,,,,,,,,,,,,
597,412,2964,1222656,87.72,458.08362075,-15.930738300085068,0.418505859375,0.9257222637534142,0.2,0.17087334,75.42835998535156,5960,-0.05342855905764736,322.9801917552948,0.6277500987052917,0.0003,,
598,412,2969,1224704,88.78,465.20785800000004,-15.917553040385247,0.45322265625,0.9410738162696362,0.2,0.15243988,79.6509017944336,5970,-0.05415027564158663,261.80371232032775,0.6270954012870789,0.0003,,
,,,1225000,,,-15.902251276373864,0.445703125,0.9382369071245193,0.2,0.12747045,68.4293212890625,5980,-0.058223480999004096,254.52156813144683,0.6265491843223572,0.0003,92.75,496.7284058094025
599,412,2975,1226752,89.14,465.85712794999984,,,,,,,,,,,,,
600,412,2979,1228800,92.81,484.3115275300001,-15.871379390358925,0.398046875,0.9295987263321877,0.2,0.10060261,95.85749053955078,5990,-0.060907863301690665,303.49722890853883,0.6250202059745789,0.0003,,
,,,1230000,,,-15.845688256621361,0.41630859375,0.93061313778162,0.2,0.15401608,83.9652328491211,6000,-0.0518204206135124,296.06130788326266,0.6246620416641235,0.0003,96.05,508.47767765522
601,412,2985,1230848,94.0,491.2262777199999,,,,,,,,,,,,,
602,412,2989,1232896,92.37,482.73036694,-15.833939999341965,0.417578125,0.9209622964262962,0.2,0.1337519,91.40867614746094,6010,-0.046470086730550975,319.1754426956177,0.624261736869812,0.0003,,
603,412,2994,1234944,95.56,499.8620622399999,-15.832664877176285,0.42431640625,0.9363656342029572,0.2,0.17600983,127.50971984863281,6020,-0.05146894029458053,300.06047949790957,0.6243011951446533,0.0003,,
,,,1235000,,,-15.822061377763749,0.41220703125,0.9197232574224472,0.2,0.13558069,85.10957336425781,6030,-0.05080355346435681,329.57594146728513,0.6237121224403381,0.0003,89.5,483.848038983345
604,412,3000,1236992,90.89,474.04696100999985,,,,,,,,,,,,,
605,412,3004,1239040,90.63,475.23203639,-15.807196366786957,0.38876953125,0.9212014302611351,0.2,0.13496605,143.97225952148438,6040,-0.05754857387510128,311.9017481803894,0.6233645677566528,0.0003,,
,,,1240000,,,-15.804376628994941,0.423046875,0.9118746593594551,0.2,0.1167975,96.06704711914062,6050,-0.0491209330764832,339.01855545043946,0.6234123110771179,0.0003,103.3,551.0029257059098
606,412,3010,1241088,89.74,473.0437582299999,,,,,,,,,,,,,
607,412,3015,1243136,87.97,464.93639666999997,-15.791411182284355,0.43125,0.9242273792624474,0.2,0.18814003,139.686279296875,6060,-0.0486937242501881,330.9814780950546,0.6224327087402344,0.0003,,
,,,1245000,,,-15.775868716835976,0.40947265625,0.9225773811340332,0.2,0.1930123,127.32915496826172,6070,-0.05815800437994767,344.9340539455414,0.6222597360610962,0.0003,95.75,502.94432775974275
608,412,3021,1245184,87.15,459.16805635000003,,,,,,,,,,,,,
609,412,3025,1247232,88.71,462.52374467000004,-15.769135648012162,0.43828125,0.9149575382471085,0.2,0.15432039,125.76277160644531,6080,-0.05586245531158056,316.7983542442322,0.6219149827957153,0.0003,,
610,412,3029,1249280,87.71,454.94179005,-15.766313979029656,0.4380859375,0.9202018454670906,0.2,0.15449181,76.20211029052734,6090,-0.052167814393760635,328.7371912717819,0.6220609545707703,0.0003,,
,,,1250000,,,-15.755835092067718,0.388671875,0.8955220654606819,0.2,0.13203114,103.80816650390625,6100,-0.0422545851644827,388.32711424827573,0.6213730573654175,0.0003,94.35,516.8393780946732
611,412,3035,1251328,88.15,455.48207793,,,,,,,,,,,,,
612,412,3040,1253376,89.82,464.55276031,-15.738037383556366,0.41875,0.9263452887535095,0.2,0.12147683,113.36673736572266,6110,-0.05629859357431997,284.7065798521042,0.6208306550979614,0.0003,,
,,,1255000,,,-15.726794037222863,0.410302734375,0.9074327573180199,0.2,0.11674586,158.0975799560547,6120,-0.05774189965741243,392.4915065765381,0.6204269528388977,0.0003,101.05,538.7008454084396
613,412,3046,1255424,89.27,463.78953663,,,,,,,,,,,,,
614,412,3050,1257472,90.92,472.85880191,-15.705463671684265,0.41220703125,0.9071924164891243,0.2,0.11236003,199.48060607910156,6130,-0.05699668174784165,384.6593444824219,0.6192092299461365,0.0003,,
615,412,3055,1259520,92.65,480.1579458000001,-15.679412046074868,0.416064453125,0.9212974160909653,0.2,0.16028646,165.2707977294922,6140,-0.050501070174505,377.3285583019257,0.61845463514328,0.0003,,
,,,1260000,,,-15.657014346122741,0.39521484375,0.9230756834149361,0.2,0.10667937,104.39230346679688,6150,-0.05570641547674313,367.72411117553713,0.617416501045227,0.0003,98.0,526.059757399559
616,412,3061,1261568,92.4,483.1948231199999,,,,,,,,,,,,,
617,412,3066,1263616,93.8,490.14003552,-15.636119613051415,0.454052734375,0.9200623780488968,0.2,0.17469373,85.64157104492188,6160,-0.054515451833140105,285.2749759674072,0.6168244481086731,0.0003,,
,,,1265000,,,-15.623755902051926,0.4197265625,0.9214399009943008,0.2,0.120048255,128.95474243164062,6170,-0.05617367239028681,370.3116377830505,0.6166455745697021,0.0003,95.65,523.4948168754578
618,411,3072,1265664,91.25,476.69584613,,,,,,,,,,,,,
619,411,3077,1267712,91.49,477.97314292000004,-15.61445368528366,0.415380859375,0.9226168543100357,0.2,0.12718481,145.64183044433594,6180,-0.05358150643587578,358.1488733291626,0.6162653565406799,0.0003,,
620,412,3081,1269760,90.51,473.2326818899999,-15.600046873092651,0.465380859375,0.9298129081726074,0.2,0.17005594,62.431175231933594,6190,-0.05628233023744542,270.45859756469724,0.615810751914978,0.0003,,
,,,1270000,,,-15.584078034758567,0.452294921875,0.9194477126002312,0.2,0.1437646,85.2236099243164,6200,-0.05003555624571163,316.3223274230957,0.6152607202529907,0.0003,93.8,506.3707051992416
621,411,3087,1271808,90.57,471.60495971999995,,,,,,,,,,,,,
622,412,3091,1273856,91.04,474.5025069,-15.56834419965744,0.430712890625,0.9116353020071983,0.2,0.17585427,106.44650268554688,6210,-0.058120634200167845,317.81925413608553,0.6148181557655334,0.0003,,
,,,1275000,,,-15.56308035850525,0.428662109375,0.9202005341649055,0.2,0.14054868,105.78178405761719,6220,-0.04598538029822521,329.94020519256594,0.6144853234291077,0.0003,98.55,525.9040157794952
623,411,3097,1275904,93.56,489.93343107,,,,,,,,,,,,,
624,412,3101,1277952,91.52,478.6226570799999,-15.546543139219285,0.420751953125,0.9206015318632126,0.2,0.13378802,116.47343444824219,6230,-0.05067678559280466,387.83563270568845,0.6138935685157776,0.0003,,
,,,1280000,,,-15.538162732124329,0.38193359375,0.9087273329496384,0.2,0.11164295,175.88478088378906,6240,-0.055555064193322325,424.5866487979889,0.6136891841888428,0.0003,96.5,506.11167439222334
625,411,3107,1280000,92.44,483.3087995899999,,,,,,,,,,,,,
626,411,3111,1282048,90.61,475.98882231000005,-15.524313724040985,0.3953125,0.9179795235395432,0.2,0.13107404,88.48810577392578,6250,-0.05583222444402054,400.33944063186647,0.6131085753440857,0.0003,,
627,412,3115,1284096,89.97,469.5786538599999,-15.512134784460068,0.478125,0.9448754824697971,0.2,0.17622942,58.363975524902344,6260,-0.05133884235983714,256.7859549760818,0.6126473546028137,0.0003,,
,,,1285000,,,-15.488542771339416,0.437451171875,0.9322188720107079,0.2,0.12686916,95.15047454833984,6270,-0.0491237111389637,301.63546912670137,0.6117237210273743,0.0003,102.6,557.6205363988877
628,411,3122,1286144,88.88,462.68783722000006,,,,,,,,,,,,,
629,412,3126,1288192,89.25,465.5154098,-15.471532574295997,0.43388671875,0.9225479811429977,0.2,0.13156843,209.84381103515625,6280,-0.055012596436426975,349.9731662273407,0.6113721132278442,0.0003,,
,,,1290000,,,-15.456505617499351,0.419140625,0.9336356967687607,0.2,0.16446972,118.74156188964844,6290,-0.052681849847431295,305.83259851932524,0.6104418635368347,0.0003,97.8,530.4132128238678
630,411,3132,1290240,90.0,468.9858616000001,,,,,,,,,,,,,
