time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/episodes,train/n_updates,train/learning_rate,train/actor_loss,train/critic_loss,eval/mean_reward,eval/mean_ep_length
1856,221.38,213753,115,-249.51109627999998,1012,213515,0.001,-55.84047157287598,7.146352838761736,,
1864,229.94,214954,115,-258.91555237,1016,214799,0.001,-55.02992139543806,6.069665193557739,,
,,215000,,,,214886,0.001,-55.65609931945801,7.77957244577079,-367.49986360967375,1000.0
1885,229.96,217039,115,-258.94288091999994,1020,215971,0.001,-55.5992919921875,7.200443941354751,,
1898,229.54,218233,114,-258.49949922,1024,218139,0.001,-55.354180381411595,6.655063808665556,,
,,220000,,,,219232,0.001,-55.429938415527346,7.1279249513149265,-484.9124113779282,1000.0
1922,249.72,220360,114,-280.99727955,1028,220232,0.001,-55.32068009185791,7.625444068193436,,
1924,239.39,220705,114,-269.90224471,1032,220468,0.001,-55.631654565984554,5.203487526286732,,
1940,265.05,223770,115,-297.79002825,1036,222702,0.001,-55.19053129577637,7.443566674947738,,
1946,265.44,224064,115,-298.12483313000007,1040,223949,0.001,-55.28672816835601,6.170688705929255,,
,,225000,,,,224225,0.001,-55.33827152958623,6.55056706181279,-334.3006204906618,1000.0
1959,255.74,225293,114,-287.57100336,1044,,,,,,
1967,264.81,226514,115,-297.69841843,1048,225446,0.001,-55.30793591203361,5.656329824213396,,
1975,265.14,227853,115,-297.65686891,1052,226785,0.001,-55.169611564049355,5.592772348871771,,
1988,273.57,229192,115,-307.47849688,1056,228860,0.001,-55.341365337371826,7.716988563537598,,
1992,275.79,229700,115,-310.02871991,1060,229611,0.001,-55.06349447499151,6.019179592961851,,
,,230000,,,,229799,0.001,-55.04590096531144,6.9269005010227955,-264.3348095822359,1000.0
2009,261.89,230455,114,-295.15759858,1064,230308,0.001,-55.141195733863185,7.588893327568517,,
2010,242.39,230714,114,-273.86703867999995,1068,230501,0.001,-55.04028137870457,7.145646546749359,,
2019,261.42,232836,115,-294.50610502,1072,231768,0.001,-54.90946311950684,5.425381095785844,,
2025,260.59,232991,115,-293.52443381999996,1076,232900,0.001,-55.1334789379223,6.066994116112992,,
2030,263.9,234525,115,-297.10157115000004,1080,233457,0.001,-54.85608301664654,6.1109187571625965,,
,,235000,,,,234659,0.001,-54.709418076735275,6.355059238580557,-312.6901378833456,1000.0
2049,273.35,235727,114,-307.19561524000005,1084,,,,,,
2055,273.1,235820,114,-306.94847553000005,1088,235726,0.001,-55.23715744018555,6.6838013498406665,,
2057,265.37,236249,114,-298.58080139000003,1092,236005,0.001,-55.15842374165853,6.585832621600177,,
2059,263.6,236519,114,-296.66896345000004,1096,236411,0.001,-54.904135494697385,7.071790648951675,,
2063,255.53,237858,115,-287.60227307,1100,236790,0.001,-54.79874311174665,6.405698333467756,,
2075,260.44,239043,115,-293.1681645599999,1104,238942,0.001,-54.95105435771327,6.265832520300342,,
,,240000,,,,239262,0.001,-54.980517069498696,6.385870937013278,-492.40172409291847,1000.0
2090,269.76,240330,114,-303.13783602999996,1108,,,,,,
2096,267.82,240535,114,-300.8628503399999,1112,240404,0.001,-55.00949695063572,6.672178731245153,,
2103,268.89,241843,114,-302.05855467000004,1116,241675,0.001,-54.92892274191213,6.03511519239128,,
2111,260.74,243113,115,-293.57992485,1120,242996,0.001,-55.07636605687888,6.500380464347012,,
2117,260.0,244233,115,-292.58289141999995,1124,244151,0.001,-54.99891047668457,6.398817713022232,,
2119,241.34,244494,115,-271.88077068,1128,244360,0.001,-54.852537314097084,6.730406238677654,,
2121,240.96,244801,115,-271.46815932000004,1132,244711,0.001,-55.00142288208008,6.167400109767914,,
,,245000,,,,244733,0.001,-55.341000296852805,6.979858929460699,-165.7216798684123,1000.0
2139,222.7,246040,115,-251.79912839,1136,245910,0.001,-54.7484648855109,6.953111392887015,,
2146,231.12,247176,115,-261.08502207000004,1140,247096,0.001,-54.95474123954773,6.454349085688591,,
2147,222.49,247542,115,-251.68531313,1144,247345,0.001,-54.84379321425708,6.328694338268704,,
2154,221.99,248713,115,-250.80921421,1148,248539,0.001,-54.80342073059082,6.829744525432587,,
2159,219.34,249787,115,-248.64890905999997,1152,249404,0.001,-54.80173092796689,6.08216655254364,,
,,250000,,,,249792,0.001,-54.65743296855205,6.103069694074866,-297.4461229619745,1000.0
2173,209.25,250117,115,-236.84621863999996,1156,250025,0.001,-54.606634226712316,6.523286841132424,,
2174,205.76,250276,115,-232.73060305999996,1160,250177,0.001,-54.37351760864258,6.55777157942454,,
2182,218.72,252327,115,-246.28804750999996,1164,251259,0.001,-54.71040496826172,7.85662825902303,,
2187,217.54,252468,115,-245.12259372999998,1168,252365,0.001,-55.277814865112305,6.558917118952825,,
2194,209.55,253791,115,-236.65457768,1172,253543,0.001,-54.71704945373535,6.4169207644462585,,
2202,219.71,254962,115,-247.30048801000004,1176,254840,0.001,-54.61811979426894,6.687212001576143,,
,,255000,,,,254894,0.001,-54.413213376645686,6.090050750308567,-148.72256489346037,1000.0
2218,220.07,256532,115,-247.82611369000003,1180,255464,0.001,-54.463772455851235,6.20585444699163,,
2225,212.73,257000,115,-240.29950294000002,1184,256910,0.001,-54.83987544133113,6.166454839706421,,
2232,223.41,258161,115,-251.76454273,1188,258072,0.001,-54.48773781912667,6.35961377961295,,
2238,230.19,259268,115,-259.15273469,1192,259159,0.001,-54.61322506713867,6.427711199760437,,
,,260000,,,,259280,0.001,-54.67810287475586,5.774109956622124,69.00857283314,1000.0
2258,249.72,261491,115,-280.66548814000004,1196,260423,0.001,-54.70319328845387,6.167003419849422,,
2266,239.82,261840,115,-269.52622562,1200,261754,0.001,-54.46950135407624,6.5602140914108675,,
2274,240.76,263119,115,-270.13189740999997,1204,262980,0.001,-54.80893315209283,5.351351771556156,,
2282,240.32,264362,115,-269.35074625,1208,264279,0.001,-54.46194341278076,6.054594362735748,,
2285,243.34,264869,115,-272.74405817,1212,264767,0.001,-54.33894393023323,6.858358002057041,,
,,265000,,,,264898,0.001,-54.49609086951431,5.585085367419056,61.058875118382275,1000.0
2300,233.8,265223,115,-262.03021667999997,1216,265101,0.001,-54.4170997225005,6.348043305242164,,
2303,224.95,265608,115,-252.04250278,1220,265460,0.001,-54.523255631730365,5.899972089275516,,
2310,224.85,266718,115,-251.83853742,1224,266632,0.001,-54.43914366912842,6.027719490289688,,
2313,234.52,267946,115,-262.5606588,1228,266878,0.001,-54.4239501953125,4.879426424319927,,
2327,246.44,269445,115,-275.51571078999996,1232,269197,0.001,-54.29630539265085,6.287937867014032,,
,,270000,,,,269542,0.001,-54.205627986363005,7.52823707407171,152.52664086398372,1000.0
2343,245.7,270610,115,-274.39529654999996,1236,,,,,,
2352,240.79,271255,115,-269.03986885999996,1240,271109,0.001,-54.504061341285706,5.953955349822839,,
2356,250.5,272592,115,-279.54453464,1244,271524,0.001,-54.087589263916016,6.669471652277054,,
2367,249.4,273653,115,-278.01020808,1248,273477,0.001,-54.20703912817913,5.6744667304459435,,
2371,251.8,274967,115,-279.98674762,1252,273899,0.001,-54.313678352200256,5.620180334363665,,
,,275000,,,,274899,0.001,-54.47417715454102,5.870098167061806,166.195079844445,1000.0
2390,252.47,275364,115,-280.95670588,1256,275153,0.001,-54.28769023077829,5.513537787965366,,
2399,263.22,276598,115,-292.62980079,1260,276472,0.001,-54.556432435006805,6.769277378228995,,
2406,253.87,277714,115,-282.69895536999996,1264,277620,0.001,-54.430830390930176,5.9438786783218385,,
2408,254.75,277943,115,-283.58137895,1268,277835,0.001,-54.43022243793194,6.4909075773679294,,
2411,247.32,278523,115,-275.74963686999996,1272,278397,0.001,-54.30050835786042,6.043954480078913,,
,,280000,,,,279725,0.001,-54.32676481628418,5.914498333573341,257.2581753461156,1000.0
2434,258.31,280793,115,-288.01736528,1276,,,,,,
2446,255.53,282085,115,-285.09324841999995,1280,281884,0.001,-54.03204395731942,6.218599564716464,,
2450,257.99,282799,115,-287.60966374,1284,282516,0.001,-54.18234898249308,5.538829659422238,,
2458,257.48,283909,115,-287.74668041,1288,283800,0.001,-54.088046157836914,5.606963595628739,,
2460,250.03,284271,115,-279.79839078000003,1292,284156,0.001,-54.18471802605523,5.085913535621431,,
2462,230.0,284491,115,-257.66866979,1296,284382,0.001,-53.97228004818871,6.216121707643781,,
,,285000,,,,284423,0.001,-53.87808628082276,5.79281324875064,341.76316275314895,1000.0
2483,238.8,285720,115,-267.30042458,1300,285638,0.001,-54.14930869437553,4.914155966615024,,
2486,229.98,286117,115,-258.10983261,1304,286025,0.001,-53.547956567061576,6.172081777923985,,
2488,222.04,286566,115,-249.79825701,1308,286447,0.001,-53.97059383531556,5.544495844407515,,
2503,238.38,288707,115,-267.39449571999995,1312,288568,0.001,-54.13736179896763,5.5847022942134315,,
2504,236.91,288914,115,-265.74556653999997,1316,288811,0.001,-53.521144008636476,5.492233879864216,,
2506,236.91,289299,115,-265.65770566,1320,288997,0.001,-53.87732932146858,5.282192658686983,,
2509,228.79,289597,115,-256.98168541,1324,289502,0.001,-53.77517569405692,4.7372689587729315,,
2510,218.76,289822,115,-245.87208615,1328,289726,0.001,-53.83651141843934,5.68703212686207,,
,,290000,,,,289821,0.001,-53.54582346402682,5.057631717537934,222.0835162872013,1000.0
2532,216.84,291129,114,-244.09327466000002,1332,290821,0.001,-53.920722396850586,5.59775597679615,,
2547,226.65,293275,115,-254.72363855999996,1336,293159,0.001,-54.0435355758667,5.85547139430046,,
2556,233.55,294610,115,-262.13528479,1340,294463,0.001,-54.283711885151114,5.299568268641127,,
,,295000,,,,294542,0.001,-54.30525569915771,4.673857889597929,179.00999085850782,1000.0
2575,232.62,295854,114,-261.32097557000003,1344,295621,0.001,-53.79523153866039,4.750291747205398,,
2578,224.38,296091,114,-252.49067448000002,1348,296008,0.001,-53.67493418643349,5.247833483927959,,
2579,213.96,296363,114,-240.89624143999998,1352,296280,0.001,-53.920760260687935,4.567437052726746,,
2588,231.39,298503,115,-259.22766328,1356,297435,0.001,-53.96881878376007,5.124351378530264,,
2594,220.9,298688,115,-247.84128892999996,1360,298592,0.001,-54.02153436761154,5.767597195307414,,
2596,213.23,299037,115,-239.46188780000003,1364,298878,0.001,-54.228794499447474,4.202142640164024,,
2597,213.62,299305,115,-239.96609708,1368,299142,0.001,-54.0557669589394,5.630929266151629,,
,,300000,,,,299365,0.001,-54.25479284146937,4.819963940654892,342.70905195687084,1000.0
2611,219.1,300433,115,-245.28528782,1372,,,,,,
2623,208.14,301607,114,-233.33821447999998,1376,301480,0.001,-54.344708511352536,5.4886914942264555,,
2632,217.16,303801,115,-242.99677751999997,1380,302733,0.001,-54.272982107626426,5.22124392234239,,
,,305000,,,,304865,0.001,-54.38038298797608,5.34569550216198,287.329791001603,1000.0
2657,222.4,305039,114,-248.24575083000002,1384,,,,,,
2665,225.26,306435,114,-251.07561108000002,1388,306175,0.001,-54.13478998037485,5.801312019240181,,
2673,232.89,307560,115,-259.06163227,1392,307477,0.001,-54.67853300912039,4.475724174265276,,
2675,242.66,308757,115,-269.49928563000003,1396,307689,0.001,-54.29258066294145,4.989619456991857,,
2687,242.69,309989,115,-269.67083162,1400,309871,0.001,-54.361698234558105,5.3778407928943635,,
,,310000,,,,309921,0.001,-54.996071319580075,5.022831501960755,479.6092910458043,1000.0
2708,252.81,311398,114,-280.38320865000003,1404,311307,0.001,-54.598236852617404,5.260077952452309,,
2715,260.84,312650,115,-289.42216143,1408,312449,0.001,-54.51048677825928,5.176971420764923,,
2730,262.85,314992,115,-291.34372083,1412,314863,0.001,-54.703611510140554,5.167005874083984,,
,,315000,,,,314924,0.001,-54.47763135356288,5.020002695380664,516.1934209859348,1000.0
2743,262.9,315204,114,-291.46236188,1416,315069,0.001,-54.3280744934082,4.893245739095351,,
2745,261.81,315480,114,-290.32923329000005,1420,315316,0.001,-54.456460869830586,4.774467889467875,,
2752,270.68,316665,115,-300.17205212000005,1424,316532,0.001,-54.48866762542725,4.988329183578491,,
2754,271.04,316926,115,-300.22585971000007,1428,316828,0.001,-54.35321110316685,5.284887510538101,,
2762,278.92,319021,115,-308.59631629,1432,317953,0.001,-54.84645451997456,4.625436299807065,,
,,320000,,,,319113,0.001,-54.242440730967424,5.698856501830251,354.0184582836693,1000.0
2788,279.06,321181,115,-308.87488405,1436,320113,0.001,-54.938392150878904,4.998748301744461,,
2799,276.81,322291,115,-305.9708472,1440,322202,0.001,-55.150577227274574,5.000741065387994,,
2802,269.31,322785,115,-297.86547358,1444,322598,0.001,-54.94511695702871,5.073412848636508,,
2810,280.05,324096,115,-309.47470699,1448,323940,0.001,-54.75785823040698,4.67262472948396,,
2812,280.05,324368,115,-309.69924663,1452,324185,0.001,-54.84048097783869,4.9446848339504665,,
,,325000,,,,324300,0.001,-54.58381343710011,5.113929848048998,159.06151948232826,1000.0
2833,272.19,325722,114,-301.70149347,1456,325591,0.001,-54.904539585113525,4.760236721038819,,
2835,273.37,326025,114,-303.00693685000005,1460,325932,0.001,-54.61550196101157,4.672261046150983,,
2844,284.46,327483,115,-314.98956667000004,1464,327341,0.001,-54.82573828898685,4.626757991897477,,
2845,283.92,327697,115,-314.32889576,1468,327600,0.001,-54.60010801042829,4.724571443739391,,
2847,276.17,328050,115,-306.27910800999996,1472,327781,0.001,-55.47308953603109,4.390931565467626,,
2850,268.7,328477,115,-298.25105265,1476,328302,0.001,-54.59407890544218,4.6696214640582046,,
2853,251.47,328948,115,-279.42954516000003,1480,328789,0.001,-54.728378937024026,4.4035073794236705,,
2855,241.78,329217,115,-269.0500257400001,1484,329096,0.001,-54.82866238009545,4.551966131710615,,
,,330000,,,,329265,0.001,-54.6196480801231,4.640607488619817,302.5920951583641,1000.0
2874,240.34,330469,114,-267.21019988000006,1488,330265,0.001,-54.724013473510745,5.0110219994783405,,
2888,251.09,332669,115,-279.00905621000004,1492,332538,0.001,-54.63727653503418,4.7285175811052325,,
2893,246.13,333370,115,-274.18842114,1496,333202,0.001,-54.68936764825251,4.710287424020989,,
2894,235.92,333581,115,-262.80696083000004,1500,333456,0.001,-53.83862222943987,5.044994981200607,,
2896,223.89,333787,115,-249.67649004000003,1504,333703,0.001,-54.25649939643012,4.196743216779497,,
2897,213.33,333983,115,-237.93319222999997,1508,333881,0.001,-54.36496326841157,4.81227970123291,,
,,335000,,,,333986,0.001,-54.36932110786438,4.539526179432869,280.2484176199185,1000.0
2916,200.75,335067,114,-224.45587452000004,1512,334986,0.001,-54.57916391754151,4.835565628528595,,
2918,201.26,335330,114,-224.83668863000003,1516,335248,0.001,-54.38653720508922,4.018246961194415,,
2925,210.46,336526,115,-234.57508075,1520,336411,0.001,-54.42734014792521,4.836619341959719,,
2927,201.47,336812,115,-224.39850391,1524,336723,0.001,-54.15913540709253,6.0052034878263285,,
2934,210.23,337949,115,-234.62417747000003,1528,337814,0.001,-54.74455642700195,3.9322780215221904,,
2943,202.77,339298,115,-226.38434103,1532,339168,0.001,-54.26260935211182,4.630893475174904,,
2945,183.94,339575,115,-205.72013429999998,1536,339458,0.001,-54.28626593896898,5.128877722610862,,
,,340000,,,,339588,0.001,-54.40168083004835,4.298533404314959,283.2716156678889,1000.0
2962,184.02,340693,114,-205.98216494,1540,340609,0.001,-55.25151596069336,7.521086233002799,,
2975,200.93,342878,115,-224.19723460999998,1544,342769,0.001,-54.28347389984131,4.79928530728817,,
2976,190.43,343139,115,-212.81297001,1548,343004,0.001,-54.6621947655311,4.539003177331044,,
2979,192.47,343615,115,-214.8709751,1552,343495,0.001,-54.368936236151335,4.9852376382926415,,
2980,180.37,343759,115,-201.51780525,1556,343623,0.001,-54.134225368499756,3.948011204600334,,
2982,188.44,344869,115,-210.5412601,1560,343801,0.001,-54.11592149734497,4.924557581543922,,
,,345000,,,,344848,0.001,-53.73486312230428,5.76830135000513,469.995160904713,1000.0
3007,194.83,346966,115,-216.82604084000002,1564,345898,0.001,-54.377535858154296,5.21468923330307,,
,,350000,,,,348938,0.001,-54.01913492584229,4.664964111447334,501.802631046623,1000.0
3036,223.09,350006,115,-247.52286926,1568,,,,,,
3046,230.41,351091,115,-255.44952728,1572,350989,0.001,-53.0270562171936,5.203340768814087,,
3053,238.86,352363,115,-264.16049278,1576,352112,0.001,-54.15272883605957,4.728659810543061,,
3055,236.04,352552,115,-260.89194308,1580,352432,0.001,-54.25866515060951,4.201142992889672,,
3062,244.87,353704,115,-270.68613099000004,1584,353565,0.001,-54.08332128143311,4.594729183673858,,
,,355000,,,,354702,0.001,-54.07715398615057,4.340071645649997,416.15766849162753,1000.0
3082,246.41,355110,115,-272.46045653,1588,354952,0.001,-54.176736114501956,4.931851571559906,,
3085,236.08,356277,115,-261.16920602000005,1592,355209,0.001,-53.85337269306183,4.411239860608028,,
3091,240.34,357404,115,-265.2159644,1596,356336,0.001,-53.36095868624174,6.645250861461346,,
3098,243.34,357915,115,-268.96881434,1600,357694,0.001,-54.170143571010854,6.068188631257345,,
3101,252.82,359069,115,-279.26782187000003,1604,358001,0.001,-54.10074660737636,4.408820228416379,,
,,360000,,,,359174,0.001,-54.454930181088656,4.736761691777603,496.77082674764097,1000.0
3120,262.59,360242,115,-289.79806908,1608,,,,,,
3126,254.59,360526,115,-280.96696701,1612,360375,0.001,-54.54579521627987,5.767339018412999,,
3135,273.77,362707,115,-302.01881995,1616,361639,0.001,-53.89565216827393,4.565323216795921,,
3142,272.93,363819,115,-300.92852219,1620,362751,0.001,-54.18774136629972,6.111293075662671,,
3147,273.44,364156,115,-301.59003743000005,1624,363871,0.001,-55.00864346822103,4.0591822763284044,,
3149,263.76,364325,115,-290.62179798,1628,364233,0.001,-53.955028670174734,4.74437495640346,,
,,365000,,,,364257,0.001,-53.02464453379313,5.111612449089686,257.45675945936165,1000.0
3164,262.49,365547,115,-289.10912179,1632,365357,0.001,-54.11623990535736,5.38480806350708,,
3165,261.8,365755,115,-288.44141209,1636,365631,0.001,-53.81798638237847,4.89740311132895,,
3169,264.25,367118,115,-291.25064024999995,1640,366050,0.001,-53.97951429135332,5.226086459809066,,
3174,244.67,367345,115,-270.07616381,1644,367266,0.001,-53.911846507679336,6.587079357017171,,
3176,253.31,368470,116,-279.43126928,1648,367402,0.001,-53.854888357767244,5.687926745709078,,
3186,260.54,369669,116,-287.59820563,1652,369544,0.001,-53.10621566772461,5.071710875159816,,
3187,260.8,369839,116,-287.93780272,1656,369751,0.001,-53.79291393138744,5.961037730729139,,
3188,251.22,369991,116,-277.1468251,1660,369869,0.001,-54.49891635349819,6.98363103537724,,
,,370000,,,,369923,0.001,-53.20394572505244,7.759127877376698,403.0563063979149,1000.0
3199,232.72,370238,115,-257.51522377000003,1664,370161,0.001,-54.19271341959635,6.342936388281888,,
3205,214.17,371423,115,-237.33963233000003,1668,371332,0.001,-54.273465973990305,6.2122241323644465,,
3208,208.39,371930,115,-231.13016509000002,1672,371763,0.001,-54.13923645019531,6.547922196388245,,
3214,207.37,373100,116,-229.90056829999997,1676,372996,0.001,-53.48616628935843,5.383489115421589,,
3217,218.13,374365,116,-241.33550542000003,1680,373297,0.001,-53.696703592936196,6.426733755085566,,
,,375000,,,,374297,0.001,-53.58938206481933,6.356169288754463,378.1970804495737,1000.0
3237,218.47,375551,115,-241.69772708999997,1684,375424,0.001,-53.4284296809016,6.176460089748853,,
3239,215.83,376693,116,-239.04890175,1688,375625,0.001,-53.524648348490395,6.677069281538327,,
3250,216.78,377955,116,-240.42429285000003,1692,377768,0.001,-52.98137048574594,8.03746170264024,,
3256,217.32,379136,116,-240.77716139,1696,378944,0.001,-52.182565689086914,5.646295070648193,,
,,380000,,,,379068,0.001,-53.341488376740486,8.122377685000819,461.8941873788834,1000.0
3273,223.86,380301,116,-247.40253105999997,1700,380148,0.001,-53.42236836751302,6.305404294211909,,
3279,224.0,381469,116,-247.56793449000006,1704,381360,0.001,-53.45808251953125,7.581459293723106,,
3281,224.13,382655,116,-247.96916988999993,1708,381587,0.001,-53.37627279108221,7.79499837299725,,
3286,222.18,382744,116,-245.96672697000002,1712,382650,0.001,-52.44243876139323,6.681841906379251,,
3292,211.95,383902,116,-234.93630509000002,1716,383738,0.001,-52.67591924252717,6.955539267996083,,
3294,204.54,384273,116,-227.26721655000006,1720,384148,0.001,-53.05369257926941,7.852132277563214,,
,,385000,,,,384414,0.001,-53.5242291812239,8.048724303038224,381.4689256818965,1000.0
3306,213.26,385482,116,-236.64371257,1724,,,,,,
3315,223.14,386639,116,-247.22005285,1728,386437,0.001,-53.36894416809082,6.917026574795063,,
3322,222.13,387760,116,-245.99243523999996,1732,387655,0.001,-52.028575170607795,8.002528545468353,,
3328,233.07,389062,116,-257.92671999000004,1736,388784,0.001,-52.905026299612864,8.620014632189715,,
,,390000,,,,388994,0.001,-53.065187000093005,7.975182095028106,264.65844197920524,1000.0
3345,233.3,390448,116,-258.30199056000004,1740,390194,0.001,-53.0084347002434,6.72081792715824,,
3352,242.41,391586,116,-268.01204733,1744,391442,0.001,-52.88123937753531,7.62592428464156,,
3354,241.84,392654,117,-267.40664737,1748,391586,0.001,-53.828713809742645,8.777863046702217,,
3360,236.12,393281,117,-261.14610081,1752,393014,0.001,-52.21648700420673,11.363116989135742,,
,,395000,,,,394268,0.001,-52.57286385127476,7.979634475708008,263.6723276126024,1000.0
3384,264.97,396336,117,-292.71456866999995,1756,395268,0.001,-52.90644762420654,7.610013304710388,,
3389,266.02,396593,117,-294.07148279,1760,396509,0.001,-53.052032830580224,8.296520945067718,,
3389,264.93,396731,117,-292.87151136,1764,396591,0.001,-54.51830902099609,7.719686484336853,,
3402,283.26,399749,117,-312.6526407,1768,398681,0.001,-52.633572048611114,7.193191515074836,,
,,400000,,,,399719,0.001,-53.53949165344238,6.698939155129826,364.92469299179504,1000.0
3422,288.72,400802,117,-318.59876665999997,1772,400719,0.001,-52.797058731079105,7.405654893994331,,
3428,290.1,402110,117,-321.04573177,1776,401993,0.001,-53.04432754516601,8.017748236656189,,
3430,280.16,402381,117,-310.57688725,1780,402260,0.001,-53.19038121840533,6.1666208902994795,,
3431,271.84,402735,117,-301.42010333999997,1784,402575,0.001,-52.71674334813678,7.5495259951031395,,
3439,282.48,404941,117,-312.76978448,1788,403873,0.001,-53.37734731038412,7.5894601203146435,,
,,405000,,,,404873,0.001,-52.88892158508301,7.092812094926834,286.53511090940884,1000.0
3460,282.17,406172,117,-312.08718655999996,1792,406072,0.001,-52.96773794555664,7.23808904325962,,
3461,271.8,406316,117,-300.95112537999995,1796,406221,0.001,-52.273759841918945,5.659270243211226,,
3462,262.54,406555,117,-290.75738976,1800,406443,0.001,-52.693037714277,8.007274081832485,,
3476,282.93,409762,117,-313.23899200999995,1804,408694,0.001,-53.09991471099853,7.792837740659714,,
,,410000,,,,409694,0.001,-52.91722939300537,7.457946372747421,237.9039747394272,1000.0
3501,293.64,412019,117,-324.67804143,1808,411783,0.001,-52.94743052395907,6.986142646060901,,
3504,304.8,413224,117,-336.70926765999997,1812,412156,0.001,-52.760286237372725,6.29546169998232,,
3515,305.08,414410,117,-337.1561953,1816,414260,0.001,-52.89223822021484,7.4862049351930615,,
3517,304.76,414749,117,-336.97515594,1820,414652,0.001,-52.822545539008246,6.85304459829009,,
3517,294.09,414891,117,-325.46672502999996,1824,414763,0.001,-52.10973310470581,4.929447308182716,,
,,415000,,,,414891,0.001,-53.483168601989746,6.39466633941188,-42.129635218781914,1000.0
3529,284.17,415056,117,-314.74916423999997,1828,414962,0.001,-53.06590281592475,6.779805965826545,,
3530,274.68,415228,117,-304.57861162,1832,415145,0.001,-52.49226633707682,6.04337287180632,,
3531,263.52,415414,117,-292.31633973000004,1836,415311,0.001,-53.09890513949924,7.756090824668472,,
3537,260.4,416488,117,-289.14609476000004,1840,416393,0.001,-53.2313346862793,7.368910451730092,,
3538,250.99,416685,117,-278.94839845000007,1844,416582,0.001,-52.6604662294741,7.298629738249868,,
3544,252.06,417860,117,-280.34872076,1848,417732,0.001,-52.791301948547364,7.474194219470024,,
3556,266.53,419934,118,-296.5882705,1852,419830,0.001,-52.83219804382324,7.304628880500793,,
,,420000,,,,419866,0.001,-52.98555903964572,4.949763589435154,426.33376483607134,1000.0
3578,256.78,422014,117,-286.18883015,1856,421925,0.001,-52.84006053003772,6.564830028404624,,
3585,275.07,424100,118,-306.32812009,1860,423032,0.001,-53.133255905151366,6.825374322772026,,
3590,276.69,424400,118,-308.27338117000005,1864,424206,0.001,-52.6132580301036,7.304427836252295,,
3592,248.16,424565,118,-277.43833341000004,1868,424484,0.001,-52.48569084616268,7.360142876120174,,
3592,239.8,424782,118,-268.30145114,1872,424585,0.001,-53.32868576049805,6.584591518748891,,
,,425000,,,,424817,0.001,-52.501626332600914,7.5773931070438865,319.43289043328843,1000.0
3605,230.56,425166,117,-257.79211515,1876,424963,0.001,-52.8439821879069,6.4039206266403195,,
3612,240.03,426384,118,-268.47314405000003,1880,426214,0.001,-52.37956085205078,6.435713504490099,,
3623,258.06,428541,118,-288.28237079999997,1884,428363,0.001,-53.258138739544414,5.992408148785855,,
3625,237.75,428716,118,-266.07017737,1888,428599,0.001,-53.039888235238884,7.9162621763017444,,
,,430000,,,,429687,0.001,-53.262183139198704,6.209893623987834,633.327268682787,1000.0
3643,239.8,430152,118,-268.04941775000003,1892,430045,0.001,-53.419603401056214,6.6573929626848445,,
3649,249.14,431230,118,-278.37734599000004,1896,431128,0.001,-53.51497303355824,6.033608027866909,,
3655,258.92,432447,118,-289.20404420999995,1900,432257,0.001,-53.138771924105555,6.753725469112396,,
3664,240.1,433772,118,-268.59578777,1904,433686,0.001,-52.70971724770286,6.095105099351438,,
,,435000,,,,434895,0.001,-53.110709762573244,6.707425705313683,340.96925511287844,1000.0
3681,230.51,435070,118,-258.27666963999997,1908,,,,,,
3688,231.36,436360,118,-259.56946839999995,1912,436177,0.001,-53.068827311197914,5.576130949315571,,
3691,231.45,437555,118,-259.67459202000003,1916,436487,0.001,-52.536475372314456,6.161423160298036,,
3696,229.31,437680,118,-257.04626798,1920,437579,0.001,-54.22661844889323,5.2189355691274,,
3699,240.51,438942,118,-268.97046173999996,1924,437874,0.001,-52.86620203653971,6.2306145512974345,,
,,440000,,,,439914,0.001,-52.67881336212158,5.222084414958954,576.7461751971626,1000.0
3727,269.26,441982,118,-300.67127994,1928,440914,0.001,-53.01641477966309,6.4762545092105865,,
3732,269.65,442193,118,-301.24941001999997,1932,442070,0.001,-52.88160562515259,5.96894770860672,,
3734,279.35,443349,118,-311.89046042000007,1936,442281,0.001,-52.991078009972206,6.352959405917388,,
,,445000,,,,444295,0.001,-53.101727676391604,6.114735557317734,610.4654049163685,1000.0
3761,298.75,446363,118,-332.67974016999995,1940,445295,0.001,-53.396699951171875,5.890197925448418,,
3766,299.79,446664,118,-333.8974218799999,1944,446527,0.001,-54.49453626360212,5.468549521764119,,
3767,290.12,446872,118,-323.18328369999995,1948,446744,0.001,-53.708318644556506,6.529012019174141,,
3779,291.13,449047,118,-323.67329995999995,1952,448939,0.001,-53.408560738634705,6.710837012750131,,
,,450000,,,,449016,0.001,-53.9090720728824,8.230653582392511,551.4849485409184,1000.0
3802,300.38,452052,118,-333.31491658,1956,450984,0.001,-53.708506980896,6.143407653093338,,
3817,300.93,454193,118,-333.5856193,1960,454060,0.001,-53.70949031829834,6.158574510216713,,
,,455000,,,,454254,0.001,-52.46675173441569,5.874864513223821,604.5458207167685,1000.0
3828,309.22,455322,118,-342.31687082999997,1964,,,,,,
3834,318.6,456425,119,-352.36036021,1968,455357,0.001,-54.33341407775879,7.090697191857003,,
3841,327.51,457533,119,-361.93158610000006,1972,456465,0.001,-53.73815449305943,5.431568565502973,,
3850,335.16,458682,119,-370.40219244,1976,458599,0.001,-54.02022666168213,5.943657939791679,,
