train/n_updates,time/total_timesteps,time/episodes,train/learning_rate,time/fps,time/time_elapsed,train/critic_loss,rollout/ep_len_mean,rollout/ep_rew_mean,train/actor_loss,eval/mean_ep_length,eval/mean_reward
685434,686493,692,0.001,140,4893,0.03556588208675385,1000.0,65.87447833,12.867723533630372,,
689434,690000,,0.001,,,0.03379321465268731,,,12.738234060287475,1000.0,975.7568154156208
,690493,696,,140,4922,,1000.0,66.57775379,,,
693434,694493,700,0.001,140,4942,0.034322723630815746,1000.0,66.37050668,12.62816604232788,,
694434,695000,,0.001,,,0.03504575775563717,,,12.610398445129395,1000.0,983.4776503860951
697434,698493,704,0.001,140,4970,0.03591992158256471,1000.0,66.27835719,12.565468547821045,,
699434,700000,,0.001,,,0.037625775169581176,,,12.534345920562744,1000.0,968.5668030023575
701434,702493,708,0.001,140,4999,0.03645671119913459,1000.0,65.82323161000001,12.491057796478271,,
704434,705000,,0.001,,,0.03591705759614706,,,12.403552293777466,1000.0,949.1700867712498
705434,706493,712,0.001,140,5028,0.036372943192720414,1000.0,65.75949458,12.380856119155883,,
709434,710000,,0.001,,,0.035646883508190515,,,12.29868751525879,1000.0,977.4950329780579
,710493,716,,140,5057,,1000.0,67.81442082,,,
713434,714493,720,0.001,140,5076,0.0374994918461889,1000.0,68.31283403,12.249150318145752,,
714434,715000,,0.001,,,0.03525748083554208,,,12.239522378921508,1000.0,972.6620500564575
717434,718493,724,0.001,140,5105,0.035537578212097284,1000.0,68.88127089999999,12.19810774230957,,
719434,720000,,0.001,,,0.03937657305970788,,,12.188885803222655,1000.0,972.1655155718327
721434,722493,728,0.001,140,5134,0.04272175755351782,1000.0,68.75987226000001,12.203649572372436,,
724434,725000,,0.001,,,0.04320289362221956,,,12.229728853225708,1000.0,952.543792361021
725434,726493,732,0.001,140,5163,0.044790314119309185,1000.0,68.29434328999999,12.229546741485596,,
729434,730000,,0.001,,,0.05488192374072969,,,12.289976587295532,1000.0,958.2993874251842
,730493,736,,140,5192,,1000.0,67.1857146,,,
733434,734493,740,0.001,140,5212,0.05951774294488132,1000.0,65.39666168999999,12.332580396652222,,
734434,735000,,0.001,,,0.05787209124863148,,,12.334357629776001,1000.0,939.3707756876945
737434,738493,744,0.001,140,5241,0.06214005221799016,1000.0,64.56054469,12.322911504745484,,
739434,740000,,0.001,,,0.06173346411623061,,,12.279766012191773,1000.0,968.9598219573497
741434,742493,748,0.001,140,5269,0.057510425999760625,1000.0,64.28037946,12.284557790756226,,
744434,745000,,0.001,,,0.062355764947831634,,,12.487749181747436,1000.0,854.6598394334317
745434,746493,752,0.001,140,5298,0.07670743710920215,1000.0,60.53125488,12.560292024612426,,
749434,750000,,0.001,,,0.13102958268672227,,,13.20548112297058,1000.0,867.7360001862049
,750493,756,,140,5326,,1000.0,57.27870625,,,
753434,754493,760,0.001,141,5346,0.19805354595184327,1000.0,54.586531429999994,13.98545101928711,,
754434,755000,,0.001,,,0.1761953098103404,,,14.140420499801635,1000.0,904.6028936386108
757434,758493,764,0.001,141,5374,0.11302412436157465,1000.0,52.494050830000006,14.411328495025634,,
759434,760000,,0.001,,,0.0898312724456191,,,14.52480605316162,1000.0,928.9909027338028
761434,762493,768,0.001,141,5403,0.08423044120892882,1000.0,49.99525071000001,14.644502210617066,,
764434,765000,,0.001,,,0.12811364789307117,,,15.137641590118408,1000.0,853.3634037435055
765434,766493,772,0.001,141,5432,0.18385887622088193,1000.0,46.32197044,15.404451887130737,,
769434,770000,,0.001,,,0.18669298186153174,,,16.45119073486328,1000.0,781.5173205594532
,770493,776,,141,5460,,1000.0,39.10803610000001,,,
773434,774493,780,0.001,141,5480,0.17458465673029422,1000.0,31.36883483,17.571512001037597,,
774434,775000,,0.001,,,0.1684561836346984,,,17.812618015289306,1000.0,798.7693364202976
777434,778493,784,0.001,141,5509,0.22396537335216998,1000.0,24.91481042,18.410390911102294,,
779434,780000,,0.001,,,0.25609951128065583,,,18.99073934173584,1000.0,902.0065781340003
781434,782493,788,0.001,141,5539,0.2258050388470292,1000.0,21.565049629999997,19.63289744567871,,
784434,785000,,0.001,,,0.16164534320682286,,,19.735240898132325,1000.0,807.2885857790709
785434,786493,792,0.001,141,5568,0.14530985736846924,1000.0,15.780750399999997,19.652942512512208,,
789050,790000,,0.001,,,0.12317051744548144,,,19.093784740992955,1000.0,903.0331281214952
,790109,796,,141,5595,,996.16,13.705801039999999,,,
793050,794109,800,0.001,141,5615,0.1806454916447401,996.16,8.362247920000001,19.141675777435303,,
794050,795000,,0.001,,,0.2393648290336132,,,19.40288974380493,1000.0,916.935339614749
797050,798109,804,0.001,141,5643,0.3605709420889616,996.16,5.356330019999999,20.321205150604246,,
799050,800000,,0.001,,,0.23606204944849013,,,20.518029613494875,1000.0,868.5111132234335
801050,802109,808,0.001,141,5672,0.2771733130514622,996.16,-19.38264962,20.852341388702392,,
804050,805000,,0.001,,,0.38505882562696936,,,21.82707382583618,1000.0,770.3539630547166
805050,806109,812,0.001,141,5700,0.31844714340567587,996.16,-24.29280642,21.838827274322508,,
809050,810000,,0.001,,,0.21645551033318042,,,21.065261283874513,917.6,257.7615957079397
,810109,816,,141,5728,,996.16,-34.37554132,,,
813050,814109,820,0.001,141,5748,0.18461070971935986,996.16,-47.397010740000006,19.52595572280884,,
814050,815000,,0.001,,,0.17219170611351728,,,19.407973781585692,1000.0,673.489728298597
817050,818109,824,0.001,141,5777,0.15034571688622236,996.16,-52.365558440000015,19.172811195373534,,
819050,820000,,0.001,,,0.14444579523056744,,,19.021583599090576,1000.0,778.3320909768343
821050,822109,828,0.001,141,5806,0.17260111194849015,996.16,-64.83136193,19.044222522735595,,
824050,825000,,0.001,,,0.18439026241004466,,,19.395018714904786,1000.0,929.8968543946743
825050,826109,832,0.001,141,5835,0.19863141406327486,996.16,-67.98901164,19.544968055725096,,
829050,830000,,0.001,,,0.2562205460071564,,,20.44176861190796,1000.0,884.0592469155788
,830109,836,,141,5864,,996.16,-75.74833711999999,,,
833050,834109,840,0.001,141,5884,0.1791661851257086,996.16,-78.50755086000001,20.646470512390138,,
834050,835000,,0.001,,,0.16744852360337972,,,20.566256397247315,1000.0,913.098037993908
837050,838109,844,0.001,141,5912,0.13756308349967003,996.16,-82.74690394999999,20.31490030670166,,
839050,840000,,0.001,,,0.1340732388421893,,,20.07982098388672,1000.0,873.0598730623722
841050,842109,848,0.001,141,5941,0.11623794813826681,996.16,-88.79993479,19.696842765808107,,
844050,845000,,0.001,,,0.10248636816069484,,,19.32072885131836,1000.0,898.8709701091051
845050,846109,852,0.001,141,5970,0.09356919004768133,996.16,-90.10201249000002,19.22066988372803,,
849050,850000,,0.001,,,0.10313699471205473,,,18.95732649230957,1000.0,846.6546677708626
,850109,856,,141,5998,,996.16,-93.16030093999998,,,
853050,854109,860,0.001,141,6018,0.1919186303988099,996.16,-97.65989837999997,19.07723892211914,,
854050,855000,,0.001,,,0.1873721485733986,,,19.33781143951416,1000.0,785.5641543805599
857050,858109,864,0.001,141,6047,0.18006829857826234,996.16,-100.13033583,20.07842244720459,,
859050,860000,,0.001,,,0.1726319438070059,,,20.29796802902222,1000.0,896.2168849468231
861050,862109,868,0.001,141,6076,0.16541504924744369,996.16,-100.48834898000001,20.517599979400636,,
864050,865000,,0.001,,,0.12349010051041842,,,20.566159198760985,1000.0,944.5604186058044
865050,866109,872,0.001,141,6105,0.11733829883113503,996.16,-97.94586869999999,20.579817440032958,,
869050,870000,,0.001,,,0.16735399512946605,,,20.786493484497072,1000.0,902.1505815863609
,870109,876,,141,6133,,996.16,-95.8332567,,,
873050,874109,880,0.001,142,6153,0.21918530646711587,996.16,-91.25134017000002,21.284137664794923,,
874050,875000,,0.001,,,0.23412895391136407,,,21.405388801574706,1000.0,920.0910992920399
877050,878109,884,0.001,142,6182,0.27109896893799307,996.16,-92.88485431000001,21.821294506073,,
879050,880000,,0.001,,,0.3948192612975836,,,22.3102965965271,1000.0,454.14505237964914
881050,882109,888,0.001,142,6210,0.38447593708336353,996.16,-106.85674736000001,23.17268236541748,,
884050,885000,,0.001,,,0.37316268499195576,,,24.352753192901613,1000.0,593.7682750277221
885050,886109,892,0.001,142,6239,0.3478983135819435,996.16,-112.68298071000001,24.27259973526001,,
889050,890000,,0.001,,,0.2955438872277737,,,23.699045261383056,1000.0,888.0598406080156
,890109,896,,142,6267,,1000.0,-117.91511005000001,,,
893050,894109,900,0.001,142,6287,0.322501945734024,1000.0,-122.64735073999998,23.56980570220947,,
894050,895000,,0.001,,,0.2816955181211233,,,23.354293712615966,1000.0,767.6531544536352
897050,898109,904,0.001,142,6315,0.258000997453928,1000.0,-125.72846347000001,23.259289863586424,,
899050,900000,,0.001,,,0.6182683301568032,,,23.45295177078247,1000.0,451.2619217536085
901050,902109,908,0.001,142,6344,0.915732739597559,1000.0,-118.91833849000002,24.137045391082765,,
904050,905000,,0.001,,,1.4327332278490066,,,26.407433917999267,863.3,196.8495722943291
905050,906109,912,0.001,142,6371,1.5415492450594903,1000.0,-144.42763363000003,27.500603485107423,,
908111,909170,916,0.001,142,6386,2.593195241005694,990.61,-178.00632121,31.471094449361164,,
909111,910000,,0.001,,,2.264980982542038,,,31.47012688446045,907.6,157.09164052226987
912111,913170,920,0.001,142,6414,1.767456608235836,990.61,-199.24304557999997,31.630897758483886,,
914111,915000,,0.001,,,1.0948661779165267,,,32.90348363113403,1000.0,-19.95986320134107
916111,917170,924,0.001,142,6443,0.7394014163613319,990.61,-255.33761364000003,33.5403450012207,,
919135,920000,,0.001,,,0.8829721220433712,,,33.95249645996094,936.9,120.97767355382385
,920194,928,,142,6466,,980.85,-277.48015577999996,,,
923135,924194,932,0.001,142,6486,0.9152657955288886,980.85,-291.50821977000004,33.780631019592285,,
924135,925000,,0.001,,,0.8186968079209328,,,33.594173454284665,1000.0,387.2227785580195
927135,928194,936,0.001,142,6516,0.6120610889792443,980.85,-306.18785789000003,33.93618798828125,,
929135,930000,,0.001,,,0.629223707139492,,,34.47779624938965,1000.0,537.115201650653
931135,932194,940,0.001,142,6545,0.71402125659585,980.85,-320.17160055,35.14994812011719,,
934135,935000,,0.001,,,1.1803811060190201,,,34.9930453414917,1000.0,142.96206070524642
935135,936194,944,0.001,142,6573,0.9857250100672245,980.85,-341.18344684000004,35.10337142181397,,
938592,939651,948,0.001,142,6591,0.7536548189818859,975.42,-343.3078239100001,35.07355643463135,,
939592,940000,,0.001,,,0.6656723237335682,,,34.935480049133304,1000.0,656.6351106178947
942592,943651,952,0.001,142,6619,0.8240228863954544,975.42,-377.1138885500001,35.19326239013672,,
944592,945000,,0.001,,,1.098815773010254,,,35.002879768371585,1000.0,691.899816519214
946592,947651,956,0.001,142,6648,1.1521951996684074,975.42,-389.15057169,34.70275765228271,,
949592,950000,,0.001,,,0.9395842484533786,,,33.92873890686035,1000.0,713.5371313534677
950592,951651,960,0.001,142,6677,0.9322926979660988,975.42,-398.8258599600001,33.56092546081543,,
954592,955000,,0.001,,,0.8923766470849513,,,32.80634325027466,1000.0,642.558460624516
,955651,964,,142,6706,,975.42,-403.50364977000004,,,
958592,959651,968,0.001,142,6726,0.6250990279614925,975.42,-410.7622266900001,32.19820359420776,,
959592,960000,,0.001,,,0.5842951891422272,,,31.986297828674317,907.8,707.8691109003964
962592,963651,972,0.001,142,6753,0.5701242223381996,975.42,-414.4132163299999,31.526227020263672,,
964592,965000,,0.001,,,0.6175081930756569,,,30.915915073394775,904.6,475.7602457513276
966568,966664,976,0.001,142,6779,0.9563658041726859,965.55,-426.69259732,29.680258141189324,,
967823,968882,980,0.001,142,6786,1.3142666447162628,947.73,-456.65521305000004,28.800254722595216,,
969823,970000,,0.001,,,0.9097959806323052,,,30.05308206176758,1000.0,766.650357754901
971823,972882,984,0.001,142,6815,0.6522137293815613,947.73,-460.32347567000005,30.366599128723145,,
974823,975000,,0.001,,,0.6124490205049514,,,29.90492583465576,1000.0,819.79192398265
975823,976882,988,0.001,142,6844,0.5698353325724602,947.73,-449.5200363800001,29.91197629928589,,
979823,980000,,0.001,,,0.4794021241217852,,,29.090824325561524,1000.0,736.6518964268267
,980882,992,,142,6872,,947.73,-447.28935455000016,,,
983823,984882,996,0.001,142,6892,0.41007420858740806,947.73,-448.55204570000006,28.44574155807495,,
984823,985000,,0.001,,,0.4119302107989788,,,28.302884899139404,1000.0,726.5257690437138
987823,988882,1000,0.001,142,6921,0.40352383056283,947.73,-449.84614578000003,27.898566425323487,,
989823,990000,,0.001,,,0.3807371497154236,,,27.703087280273436,1000.0,831.358799213171
991823,992882,1004,0.001,142,6949,0.4450787853449583,947.73,-451.2265618999999,27.749766399383546,,
994823,995000,,0.001,,,0.3978034517765045,,,27.59813095474243,1000.0,369.9286957619479
995823,996882,1008,0.001,142,6978,0.39646588030457497,947.73,-445.73012481000006,27.637599838256836,,
999823,1000000,,0.001,,,0.45339568784832956,,,27.189561767578127,1000.0,-431.24479568811364
,1000882,1012,,142,7006,,947.73,-443.2448041800001,,,
1003823,1004882,1016,0.001,143,7026,0.4696107786595821,957.12,-409.4738789500001,27.401801544189453,,
1004823,1005000,,0.001,,,0.5062807047516108,,,27.494592582702637,1000.0,823.3336395077407
1007823,1008882,1020,0.001,142,7055,0.486923742800951,957.12,-384.32722601999996,27.544243438720702,,
1009823,1010000,,0.001,,,0.36098767319321634,,,27.561807987213136,1000.0,508.8820402022087
1011823,1011965,1024,0.001,142,7083,0.2858185814768076,947.95,-333.67981453,27.271998863220215,,
1014906,1015000,,0.001,,,0.30928001783788206,,,27.02068938446045,1000.0,732.5789376118337
,1015965,1028,,142,7108,,957.71,-307.80771855999996,,,
1018906,1019965,1032,0.001,143,7127,0.34526154239475726,957.71,-300.09089444,26.739611782073975,,
1019906,1020000,,0.001,,,0.3085498852878809,,,26.56005061340332,1000.0,827.2436077356339
1022906,1023965,1036,0.001,143,7156,0.2644686376750469,957.71,-282.24309381999996,26.172887535095214,,
1024906,1025000,,0.001,,,0.28405383113026617,,,25.90162183380127,1000.0,859.7298404440284
1026906,1027965,1040,0.001,143,7185,0.3220688650757074,957.71,-270.79915702999995,25.70911289215088,,
1029906,1030000,,0.001,,,0.42134235763549804,,,25.54812628555298,1000.0,705.5261596720433
1030906,1031965,1044,0.001,143,7213,0.4321466508805752,957.71,-249.43896044000002,25.628561515808105,,
1034906,1035000,,0.001,,,0.5759425012767315,,,25.975202041625977,922.8,421.2759745902193
,1035473,1048,,143,7240,,958.22,-248.32571399000005,,,
1038414,1039473,1052,0.001,143,7258,0.4225159583389759,958.22,-230.63033987000003,26.593449977874755,,
1039414,1040000,,0.001,,,0.4115202025026083,,,26.80748020172119,789.3,245.77023392484844
1042414,1043473,1056,0.001,143,7284,0.5564385181069375,958.22,-242.38449482999997,27.186508541107177,,
1044414,1045000,,0.001,,,0.5334362587630749,,,27.460034702301026,1000.0,487.5094450943776
1046414,1047473,1060,0.001,143,7313,0.4397163624167442,958.22,-242.58022524999996,28.070538185119627,,
1049414,1050000,,0.001,,,0.4353960915356874,,,29.740103511810304,1000.0,709.6482179728104
1050414,1051473,1064,0.001,143,7341,0.4318677970916033,958.22,-246.71658283999997,29.945868785858153,,
1054414,1055000,,0.001,,,0.36936206875741484,,,29.81448477935791,1000.0,862.2682020317764
,1055473,1068,,143,7370,,958.22,-241.76154576000002,,,
1058414,1059473,1072,0.001,143,7390,0.2944204738587141,958.22,-240.28866688,29.12204061126709,,
1059414,1060000,,0.001,,,0.3415429539233446,,,29.056535484313965,1000.0,834.7237859286367
1062414,1063473,1076,0.001,143,7418,0.3313917755931616,968.09,-229.38433619000003,28.755998039245604,,
1064414,1065000,,0.001,,,0.3415611547380686,,,28.81732122039795,1000.0,667.803159831278
1066414,1067473,1080,0.001,143,7447,0.35657286196947097,985.91,-204.88356782,28.913184387207032,,
1069414,1070000,,0.001,,,0.4108896160274744,,,28.954407997131348,1000.0,753.8358048009628
1070414,1071473,1084,0.001,143,7475,0.41668941514194013,985.91,-207.01606574000004,28.901966663360596,,
1073427,1074486,1088,0.001,143,7490,0.4518160653859377,976.04,-205.10583451000002,28.70586742401123,,
1074427,1075000,,0.001,,,0.45085847103595733,,,28.601917667388918,1000.0,663.595887020984
1077427,1078486,1092,0.001,143,7518,0.3224251692146063,976.04,-201.4529128,28.30755588531494,,
1079427,1080000,,0.001,,,0.33373716358840466,,,28.194293701171876,1000.0,789.1096283162944
1081427,1082486,1096,0.001,143,7546,0.3539145142585039,976.04,-198.73421276999994,28.019843517303467,,
1084427,1085000,,0.001,,,0.42988625456392765,,,28.375476818084717,1000.0,730.3664514333941
1085427,1086486,1100,0.001,143,7574,0.4226057553440332,976.04,-198.06253215,28.4831593170166,,
1089427,1090000,,0.001,,,0.40387435249984266,,,28.203605655670167,1000.0,644.3591394990683
,1090486,1104,,143,7603,,976.04,-198.52696600000002,,,
1093427,1094486,1108,0.001,143,7623,0.33791440941393375,976.04,-195.40747024999996,28.092810131072998,,
1094427,1095000,,0.001,,,0.3199102421998978,,,28.057102111816405,1000.0,753.5017329007387
1097427,1098486,1112,0.001,143,7652,0.38444705310463906,976.04,-176.98742383999996,28.082753372192382,,
1099427,1100000,,0.001,,,0.4178694231212139,,,28.08474143218994,1000.0,814.3816001430154
1101427,1102486,1116,0.001,143,7680,0.3745033346712589,976.04,-177.37134320999996,28.010052303314207,,
1104427,1105000,,0.001,,,0.3644986331164837,,,27.79415724182129,1000.0,720.0772080139257
1105427,1106486,1120,0.001,143,7709,0.3859228264391422,976.04,-180.29712908000002,27.625863803863524,,
1109427,1110000,,0.001,,,0.35834615102410317,,,27.764553588867187,1000.0,892.9869399130345
,1110486,1124,,143,7738,,985.21,-177.35925722,,,
1113427,1114486,1128,0.001,143,7758,0.32480895169079305,985.21,-180.80365378000002,27.707657043457033,,
1114427,1115000,,0.001,,,0.315646238848567,,,27.57218536376953,1000.0,782.4280639421195
1117427,1118486,1132,0.001,143,7786,0.3089189660847187,985.21,-176.6307026,27.068460231781007,,
1119427,1120000,,0.001,,,0.24709571607410907,,,26.774555824279783,1000.0,883.157691553235
1121427,1122486,1136,0.001,143,7816,0.2655392795652151,985.21,-175.39498756999998,26.683610610961914,,
1124427,1125000,,0.001,,,0.25165054167062045,,,26.403100254058838,1000.0,883.8129573583603
1125427,1126486,1140,0.001,143,7844,0.2531261565312743,985.21,-175.10589537999996,26.3065573387146,,
1129427,1130000,,0.001,,,0.2648602681681514,,,25.819968116760254,1000.0,751.1478930294513
,1130486,1144,,143,7873,,985.21,-176.43668657,,,
1133427,1134486,1148,0.001,143,7893,0.2892668554186821,990.13,-172.99683272,25.446329326629638,,
1134427,1135000,,0.001,,,0.29845935271680357,,,25.427840995788575,1000.0,844.9912756323814
1137427,1138486,1152,0.001,143,7921,0.3016887736916542,990.13,-154.68164654999998,25.22156423187256,,
1139427,1140000,,0.001,,,0.3053273764997721,,,25.02300740814209,1000.0,895.048794144392
1141427,1142486,1156,0.001,143,7950,0.2925717662423849,990.13,-129.45524398,24.916254039764404,,
1144427,1145000,,0.001,,,0.2918616248369217,,,24.97125085067749,1000.0,828.8652349963784
1145427,1146486,1160,0.001,143,7978,0.29432351703196763,990.13,-115.74034280999999,24.910961193084717,,
1149427,1150000,,0.001,,,0.3744519279897213,,,25.04033288574219,1000.0,867.1488385915757
,1150486,1164,,143,8006,,990.13,-106.26345640999997,,,
1153427,1154486,1168,0.001,143,8026,0.7750624723434448,990.13,-109.28406326,26.389120048522948,,
1154427,1155000,,0.001,,,0.8112994140386581,,,26.83220291900635,1000.0,631.2898103195242
1157427,1158486,1172,0.001,143,8055,0.7376215522885322,990.13,-121.53233571000001,29.04671134185791,,
1159427,1160000,,0.001,,,0.7200698372125626,,,30.473531009674073,1000.0,552.9150783401914
1161427,1162486,1176,0.001,143,8084,0.7936924642026424,990.13,-135.0877634,31.151152446746828,,
1164427,1165000,,0.001,,,0.6264095067083836,,,31.59384579849243,1000.0,704.245370900631
1165427,1166486,1180,0.001,143,8112,0.6196830633282662,990.13,-141.69817129,31.529870235443116,,
1169427,1170000,,0.001,,,0.4604659559130669,,,31.039442058563232,1000.0,886.5152081727981
,1170486,1184,,143,8141,,990.13,-131.81083769,,,
1173427,1174486,1188,0.001,143,8161,0.4166936705857515,1000.0,-130.3061088,30.512370887756347,,
1174427,1175000,,0.001,,,0.37072994500398637,,,30.32654190826416,1000.0,882.0868441507221
1177427,1178486,1192,0.001,143,8190,0.38953446406126024,1000.0,-127.13465587,29.856609817504882,,
1179427,1180000,,0.001,,,0.32732779955863955,,,29.336817165374757,1000.0,887.0456001751124
1181427,1182486,1196,0.001,143,8219,0.2921315049678087,1000.0,-124.68651903000001,28.958992698669434,,
1184427,1185000,,0.001,,,0.22551212453842162,,,28.300147113800048,1000.0,882.3282943248748
1185427,1186486,1200,0.001,143,8247,0.24519556555896999,1000.0,-116.63364921,28.17135042953491,,
1189427,1190000,,0.001,,,0.24987873647361994,,,27.680660778045656,1000.0,888.8713648736477
,1190486,1204,,143,8276,,1000.0,-111.38957914000001,,,
1193427,1194486,1208,0.001,143,8297,0.23950667107105256,1000.0,-105.05891948999997,27.095893703460693,,
1194427,1195000,,0.001,,,0.23009790164232255,,,26.954489944458007,1000.0,915.3970753228292
1197427,1198486,1212,0.001,143,8326,0.22231891697645187,1000.0,-97.90204318,26.588346504211426,,
1199427,1200000,,0.001,,,0.24237229401618243,,,26.41519232559204,1000.0,884.0803618520498
1201427,1202486,1216,0.001,143,8354,0.25135641603916886,1000.0,-91.08197016999999,26.219324100494386,,
1204427,1205000,,0.001,,,0.23264697992056607,,,26.10816550064087,1000.0,906.4361319676042
1205427,1206486,1220,0.001,143,8383,0.23002067993581296,1000.0,-82.62848230000002,26.016861015319826,,
1209427,1210000,,0.001,,,0.20443795006722212,,,25.421161170959472,1000.0,925.3242935916409
,1210486,1224,,143,8412,,1000.0,-77.46138649000001,,,
1213427,1214486,1228,0.001,144,8432,0.18832331170886754,1000.0,-68.19337731,24.353694995880126,,
1214427,1215000,,0.001,,,0.21285099042207004,,,24.145045654296876,1000.0,825.0810753367026
1217427,1218486,1232,0.001,144,8461,0.19846771385520698,1000.0,-65.15353256999998,23.661734142303466,,
1219427,1220000,,0.001,,,0.21681326247006655,,,23.479807273864747,1000.0,935.1093051880598
1221427,1222486,1236,0.001,143,8490,0.2147497535943985,1000.0,-63.12896589000001,23.169631320953368,,
1224427,1225000,,0.001,,,0.21386623805761337,,,22.881232730865477,1000.0,945.9898603379727
1225427,1226486,1240,0.001,143,8519,0.23330160154402255,1000.0,-58.47261880999999,22.822272373199464,,
1229427,1230000,,0.001,,,0.24834947598725557,,,22.781204387664793,1000.0,910.8208535969258
,1230486,1244,,143,8547,,1000.0,-54.43378313,,,
1233427,1234486,1248,0.001,144,8566,0.24945028702914715,1000.0,-52.79289227,22.69694734954834,,
1234427,1235000,,0.001,,,0.2710660766735673,,,22.68325581741333,1000.0,896.7965856432915
1237427,1238486,1252,0.001,144,8595,0.36353433325886725,1000.0,-54.04414905000001,23.083311206817626,,
1239427,1240000,,0.001,,,0.39332874734699724,,,23.62053600692749,1000.0,817.0215235680341
1241427,1242486,1256,0.001,144,8623,0.35662434524297715,1000.0,-60.69540064999999,24.126816478729246,,
1244427,1245000,,0.001,,,0.327610526740551,,,24.102077735900878,1000.0,792.1126158893109
1245427,1246486,1260,0.001,144,8652,0.3024323053956032,1000.0,-64.11271653,24.108348598480223,,
1249427,1250000,,0.001,,,0.2485604992210865,,,23.96645888519287,1000.0,878.3476854681969
,1250486,1264,,144,8681,,1000.0,-66.23136954,,,
1253427,1254486,1268,0.001,144,8701,0.23294467739015817,1000.0,-59.290671350000004,23.76485949707031,,
1254427,1255000,,0.001,,,0.22845002337545156,,,23.72702861404419,1000.0,956.758972209692
1257427,1258486,1272,0.001,144,8729,0.2176455854177475,1000.0,-47.146201219999995,23.505268363952638,,
1259427,1260000,,0.001,,,0.190705437079072,,,23.402979530334473,1000.0,880.5121021747589
1261427,1262486,1276,0.001,144,8758,0.20310551150888204,1000.0,-32.644824279999995,23.308600410461427,,
1264427,1265000,,0.001,,,0.17750137270987035,,,23.07590444946289,1000.0,847.2827238559723
1265427,1266486,1280,0.001,144,8787,0.18877579335868358,1000.0,-21.50681687,23.018934738159178,,
1269427,1270000,,0.001,,,0.1775629071891308,,,22.656222328186036,1000.0,925.5791742920876
,1270486,1284,,144,8816,,1000.0,-19.77519863,,,
1273427,1274486,1288,0.001,144,8836,0.22893755009770395,1000.0,-17.821039359999997,22.575588497161867,,
1274427,1275000,,0.001,,,0.2296373177021742,,,22.58719903945923,1000.0,856.338205909729
1277427,1278486,1292,0.001,144,8864,0.24971671546250582,1000.0,-19.32772097,22.83321194076538,,
1279427,1280000,,0.001,,,0.2801754440367222,,,22.98535901260376,1000.0,847.6031786326319
1281427,1282486,1296,0.001,144,8893,0.3094874957501888,1000.0,-20.8181561,23.210829341888427,,
1284427,1285000,,0.001,,,0.3055275443121791,,,23.319254482269287,1000.0,870.5431062757968
1285427,1286486,1300,0.001,144,8921,0.325076173633337,1000.0,-21.45377551,23.341602111816407,,
1289427,1290000,,0.001,,,0.34756057726591827,,,23.501468193054198,1000.0,904.6089475989342
,1290486,1304,,144,8949,,1000.0,-22.820350039999997,,,
1293427,1294486,1308,0.001,144,8969,0.4390890367925167,1000.0,-23.10301481,23.74788355255127,,
1294427,1295000,,0.001,,,0.44164880640804766,,,23.75528420639038,1000.0,900.7220677345991
1297427,1298486,1312,0.001,144,8997,0.41923518063873055,1000.0,-22.274528729999997,23.70691954421997,,
1299427,1300000,,0.001,,,0.39276153360307214,,,23.49577894592285,1000.0,898.2907800570131
1301427,1302486,1316,0.001,144,9026,0.41296612127125265,1000.0,-20.99180545,23.383171325683595,,
1304427,1305000,,0.001,,,0.3697627952545881,,,23.099778060913085,1000.0,916.6192844882607
1305427,1306486,1320,0.001,144,9056,0.34898547099530697,1000.0,-19.723693110000003,22.98143021774292,,
1309427,1310000,,0.001,,,0.3060111481919885,,,22.798460552215577,1000.0,940.9807489812374
,1310486,1324,,144,9085,,1000.0,-19.252214340000002,,,
1313427,1314486,1328,0.001,144,9105,0.31693281842768195,1000.0,-20.36966582,22.81231446838379,,
1314427,1315000,,0.001,,,0.3064850456044078,,,22.790293956756592,1000.0,856.1974387109279
1317427,1318486,1332,0.001,144,9133,0.3281390548422933,1000.0,-21.843978420000003,22.885043647766114,,
1319427,1320000,,0.001,,,0.34135254453122615,,,22.970628776550292,1000.0,860.6751949131489
1321427,1322486,1336,0.001,144,9162,0.3582481606900692,1000.0,-23.20367225,22.915119300842285,,
1324427,1325000,,0.001,,,0.3817905863523483,,,22.802500946044923,1000.0,698.9289720639587
1325427,1326486,1340,0.001,144,9191,0.3499641554504633,1000.0,-28.748794229999998,22.7129933052063,,
1329427,1330000,,0.001,,,0.3798731729090214,,,22.507834072113038,1000.0,865.9918725512922
,1330486,1344,,144,9219,,1000.0,-32.81816163,,,
1333427,1334486,1348,0.001,144,9239,0.31131362813711166,1000.0,-32.69071882000001,22.217220539093017,,
1334427,1335000,,0.001,,,0.3040928964018822,,,22.172076763153076,1000.0,907.4865804970265
1337427,1337916,1352,0.001,144,9267,0.25505760293453933,994.3,-33.22289837,21.883622550964354,,
1339857,1340000,,0.001,,,0.2710295703113079,,,21.73303861236572,1000.0,920.689075756073
1340857,1341916,1356,0.001,144,9293,0.24987701779603957,994.3,-23.489255679999992,21.743145866394045,,
1344857,1345000,,0.001,,,0.2553154670521617,,,21.786074279785158,1000.0,944.097279459238
,1345916,1360,,144,9321,,994.3,-18.122760879999998,,,
1347887,1348946,1364,0.001,144,9336,0.2624425269439816,984.6,-13.280225880000003,21.811451309204102,,
