time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/n_updates,train/explained_variance,train/clip_fraction,train/policy_gradient_loss,train/clip_range,train/value_loss,train/entropy_loss,train/learning_rate,train/approx_kl,train/std,train/loss,eval/mean_ep_length,eval/mean_reward
34816,17,131,-79.08437235,264,87.98,160,0.38823312520980835,0.10263671875,-0.029869441603659654,0.2,162.68015086650848,-10.248699480295182,0.0003,0.010787498,0.8687149882316589,87.69554901123047,,
35000,,,,,,170,0.7166695892810822,0.16357421875,-0.03603444471664261,0.2,43.44739615619183,-10.190547078847885,0.0003,0.01389115,0.8619896769523621,7.930508136749268,550.1,462.15158195346595
36864,18,141,-95.09748089999998,260,106.41,,,,,,,,,,,,,
38912,19,146,-100.08652522,265,113.46,180,0.7646200209856033,0.211962890625,-0.03875259933411144,0.2,37.864508433640005,-10.094353419542312,0.0003,0.01697557,0.8503987789154053,17.40336799621582,,
40000,,,,,,190,0.7876174002885818,0.124609375,-0.03152449012559373,0.2,72.97791274785996,-10.02977033853531,0.0003,0.01164973,0.8464187383651733,29.199926376342773,684.9,568.6743565782905
40960,20,158,-97.29294086999998,258,111.6,,,,,,,,,,,,,
43008,21,162,-97.79367489,264,113.37,200,0.770758256316185,0.13681640625,-0.0370716915189405,0.2,93.63896721601486,-9.98466862142086,0.0003,0.010910997,0.8408542275428772,49.96381378173828,,
45000,,,,,,210,0.7587461024522781,0.1224609375,-0.033448152273194864,0.2,90.22234946489334,-9.915974882245063,0.0003,0.012199699,0.8328713774681091,64.72801971435547,391.7,316.153558716923
45056,22,171,-106.45159084,263,124.37,,,,,,,,,,,,,
47104,23,175,-82.70482111000001,268,98.59,220,0.8225560486316681,0.166162109375,-0.041082846029894426,0.2,66.47345694899559,-9.839354771375657,0.0003,0.015220712,0.8247134685516357,36.166419982910156,,
49152,24,180,-83.65837647999999,272,100.72,230,0.7848811447620392,0.1265625,-0.037819721753476185,0.2,96.98614066839218,-9.7693261384964,0.0003,0.012626618,0.8171483874320984,68.46118927001953,,
50000,,,,,,240,0.8038305640220642,0.13310546875,-0.03519588798226323,0.2,86.36093635559082,-9.713936749100686,0.0003,0.011624921,0.8135794401168823,41.5317268371582,509.5,414.25743756890296
51200,25,189,-63.71473947,269,77.61,,,,,,,,,,,,,
53248,26,194,-52.61086429000001,274,65.15,250,0.7259726226329803,0.153759765625,-0.03829428037279285,0.2,119.01656873226166,-9.65717808008194,0.0003,0.013609001,0.8068581819534302,67.03520965576172,,
55000,,,,,,260,0.8616753071546555,0.157568359375,-0.04028105085599236,0.2,53.98470171689987,-9.585915350914002,0.0003,0.014889829,0.7995123267173767,17.596567153930664,553.7,444.39720138162374
55296,27,204,-65.48455678999998,270,83.18,,,,,,,,,,,,,
57344,28,208,-63.97523141999999,274,82.5,270,0.8943763375282288,0.231005859375,-0.048067748051835224,0.2,46.785457187891005,-9.498572438955307,0.0003,0.01875966,0.7913153171539307,27.388784408569336,,
59392,29,213,-70.81028663,278,92.03,280,0.8913343399763107,0.1697265625,-0.041121698703500444,0.2,50.55503744482994,-9.422122386097907,0.0003,0.015814884,0.7816989421844482,11.32063102722168,,
60000,,,,,,290,0.752660259604454,0.328173828125,-0.03400979652360547,0.2,19.55160698443651,-9.296508714556694,0.0003,0.032528296,0.7686312198638916,9.539468765258789,671.0,546.4511740632355
61440,30,224,-78.32998241,273,102.99,,,,,,,,,,,,,
63488,31,228,-83.50574653,277,113.06,300,0.7880222648382187,0.127587890625,-0.03526901536388323,0.2,86.8350165128708,-9.20818757712841,0.0003,0.012892965,0.7635233402252197,42.75960922241211,,
65000,,,,,,310,0.8045517802238464,0.10810546875,-0.0352280252991477,0.2,81.77924194335938,-9.157123196125031,0.0003,0.011005312,0.7582286596298218,49.72352981567383,431.5,334.60058228373526
65536,32,237,-62.31756471,276,86.5,,,,,,,,,,,,,
67584,33,241,-52.863760309999996,279,75.0,320,0.5999537706375122,0.140234375,-0.03800811530963984,0.2,97.44867310523986,-9.102471289038657,0.0003,0.013842879,0.7537116408348083,36.284088134765625,,
69632,34,246,-52.94271743,281,76.31,330,0.8857755661010742,0.20673828125,-0.051803731668042016,0.2,49.11581025123596,-9.027291762828828,0.0003,0.019079193,0.7453244924545288,15.192208290100098,,
70000,,,,,,340,0.8704040795564651,0.17705078125,-0.04337723900389392,0.2,44.37050576210022,-8.940152198076248,0.0003,0.015784003,0.7374203205108643,16.77581214904785,248.6,184.91430725716054
71680,35,253,-52.92630710000001,282,76.33,,,,,,,,,,,,,
73728,36,258,-67.46588174,285,98.81,350,0.7577277570962906,0.2080078125,-0.04126909151673317,0.2,58.8451669216156,-8.868402209877967,0.0003,0.016483553,0.7313432097434998,15.534455299377441,,
75000,,,,,,360,0.8352642208337784,0.224755859375,-0.04832568897400051,0.2,38.688646492362025,-8.782441076636314,0.0003,0.020526791,0.7231206297874451,24.36578369140625,205.1,151.97579890675843
75776,37,264,-73.35522287999999,286,108.93,,,,,,,,,,,,,
77824,38,268,-79.88268174999999,289,119.34,370,0.7568677514791489,0.16064453125,-0.042859478321042845,0.2,70.82834877371788,-8.709881609678268,0.0003,0.013106437,0.7170511484146118,34.87553024291992,,
79872,39,272,-78.15156931,292,120.44,380,0.7870778143405914,0.238134765625,-0.04761026572668925,0.2,31.393049240112305,-8.624835538864136,0.0003,0.023151167,0.708162784576416,13.846484184265137,,
80000,,,,,,390,0.7085086703300476,0.225732421875,-0.05296088595932815,0.2,59.74416798353195,-8.531786727905274,0.0003,0.020112045,0.700454592704773,22.623701095581055,84.0,57.99356762841344
81920,40,278,-71.02569425,294,111.79,,,,,,,,,,,,,
83968,41,282,-62.76550386999998,296,101.2,400,0.8324903249740601,0.19501953125,-0.049069795047398654,0.2,43.58773531913757,-8.464884257316589,0.0003,0.017138721,0.6957188844680786,16.16182518005371,,
85000,,,,,,410,0.875441275537014,0.26513671875,-0.05760231979074888,0.2,39.12119653224945,-8.383838501572608,0.0003,0.023398127,0.6884752511978149,16.580717086791992,179.9,127.08020624127239
86016,42,289,-41.69744048999999,297,68.21,,,,,,,,,,,,,
88064,43,293,-48.604373970000005,300,80.79,420,0.883113443851471,0.270654296875,-0.05535037861263845,0.2,42.095906054973604,-8.288757774233819,0.0003,0.026459206,0.6792956590652466,18.921964645385742,,
90000,,,,,,430,0.8392056822776794,0.208349609375,-0.04679309461498633,0.2,43.138329142332076,-8.215514576435089,0.0003,0.019016087,0.6754422187805176,17.237150192260742,276.8,195.63492444306613
90112,44,300,-45.41194104,299,77.84,,,,,,,,,,,,,
92160,45,305,-44.865158709999996,301,78.64,440,0.8326067477464676,0.253173828125,-0.05650611162127461,0.2,42.58025708198547,-8.158598446846009,0.0003,0.02459259,0.669524073600769,11.764323234558105,,
94208,46,310,-50.91585898,303,90.24,450,0.8779352977871895,0.237451171875,-0.053532337810611355,0.2,35.181079930067064,-8.079931148886681,0.0003,0.022241049,0.6636337041854858,13.420798301696777,,
95000,,,,,,460,0.809277281165123,0.33447265625,-0.05140073974034749,0.2,16.447443959116935,-7.982692314684391,0.0003,0.03339524,0.654589831829071,11.64898681640625,67.0,46.20058289021254
96256,47,315,-55.04958420999999,304,100.57,,,,,,,,,,,,,
98304,48,320,-59.166776330000005,307,109.05,470,0.8589133024215698,0.238330078125,-0.048613901060889475,0.2,35.486434769630435,-7.898719970881939,0.0003,0.01861752,0.6482788324356079,11.240246772766113,,
100000,,,,,,480,0.8597813099622726,0.350146484375,-0.046075631806161255,0.2,13.137007085233927,-7.797797392308712,0.0003,0.035326306,0.639034628868103,2.1332406997680664,402.0,290.38424337171017
100352,49,328,-56.29309111999999,305,107.2,,,,,,,,,,,,,
102400,50,332,-54.849594079999996,307,107.31,490,0.8524237424135208,0.22080078125,-0.04883100010920316,0.2,36.344126504659656,-7.700604173541069,0.0003,0.01870027,0.6323730945587158,18.221759796142578,,
104448,51,337,-46.26986460000001,309,95.45,500,0.9065915495157242,0.284326171875,-0.057784285719390024,0.2,22.307799798250198,-7.608836893737316,0.0003,0.028006844,0.6250404119491577,8.703740119934082,,
105000,,,,,,510,0.8150933235883713,0.207177734375,-0.049948031455278395,0.2,33.30814813971519,-7.5244698286056515,0.0003,0.019446524,0.6181886792182922,13.3568696975708,171.4,115.95969927459956
106496,52,343,-35.91572485,310,78.07,,,,,,,,,,,,,
108544,53,347,-34.96495202,312,77.02,520,0.8360321819782257,0.225048828125,-0.050224656640784814,0.2,34.57370324134827,-7.450478664040565,0.0003,0.020673992,0.6131435036659241,15.663354873657227,,
110000,,,,,,530,0.9184247478842735,0.31806640625,-0.05734174395329319,0.2,18.899319304525854,-7.366713330149651,0.0003,0.030285763,0.606546938419342,5.532054424285889,85.4,56.40652192533016
110592,54,353,-34.71733052,313,77.38,,,,,,,,,,,,,
112640,55,357,-37.52183488,314,85.64,540,0.8242788165807724,0.221826171875,-0.05165190316329245,0.2,29.730716067552567,-7.300228530168534,0.0003,0.019683594,0.6019951701164246,8.270301818847656,,
114688,56,362,-36.273108580000006,316,85.86,550,0.8574855923652649,0.287158203125,-0.05605917513894383,0.2,26.7917783588171,-7.241655753552914,0.0003,0.026177349,0.5989748239517212,10.262639999389648,,
115000,,,,,,560,0.9095812886953354,0.332177734375,-0.0631050433672499,0.2,15.780653439462185,-7.166248007118702,0.0003,0.03509231,0.5919844508171082,5.868363857269287,291.6,204.71733019184322
116736,57,369,-34.785379160000005,316,85.25,,,,,,,,,,,,,
118784,58,373,-37.94869581,317,95.36,570,0.8738414198160172,0.285546875,-0.05817975498503074,0.2,20.67149844765663,-7.097131350636483,0.0003,0.02716817,0.5868901610374451,8.646440505981445,,
120000,,,,,,580,0.66814786195755,0.449609375,-0.056373009883100164,0.2,5.460728201270103,-6.959977085888386,0.0003,0.060487974,0.5747131109237671,2.3022661209106445,176.5,122.1973868265748
120832,59,379,-39.415636369999994,318,104.93,,,,,,,,,,,,,
122880,60,384,-31.784901260000005,319,89.82,590,0.8417252451181412,0.212255859375,-0.04933710773475468,0.2,19.13100689649582,-6.837202870845795,0.0003,0.01763648,0.5676655769348145,6.271844863891602,,
124928,61,388,-33.832567860000005,321,99.98,600,0.5441516935825348,0.144677734375,-0.0456312263791915,0.2,29.611680534482,-6.769261899590492,0.0003,0.014002459,0.5642257928848267,15.184304237365723,,
125000,,,,,,610,0.8587197959423065,0.261669921875,-0.06137027112708893,0.2,14.98680025935173,-6.682856269180775,0.0003,0.026427953,0.5573910474777222,6.844875335693359,67.0,44.89594242796302
126976,62,393,-25.799745429999998,322,80.34,,,,,,,,,,,,,
129024,63,398,-24.613455669999997,323,80.51,620,0.8944658860564232,0.329345703125,-0.06554240039549768,0.2,11.409463520348073,-6.573799276351929,0.0003,0.03561198,0.5488135814666748,5.486915111541748,,
130000,,,,,,630,0.8924663662910461,0.34365234375,-0.05741805457801093,0.2,8.882506003975868,-6.437531447410583,0.0003,0.034914978,0.5389894843101501,3.3870155811309814,62.3,40.9998866295442
131072,64,403,-25.324986299999996,324,88.1,,,,,,,,,,,,,
133120,65,408,-23.19146283,326,84.97,640,0.9020703509449959,0.330810546875,-0.06107585912395734,0.2,7.741184850782156,-6.347191867232323,0.0003,0.03416057,0.5356563329696655,3.767259120941162,,
135000,,,,,,650,0.894299678504467,0.32451171875,-0.06227709844824858,0.2,8.986953282356263,-6.269793981313706,0.0003,0.032568306,0.5293712615966797,4.034922122955322,98.4,67.39772438146174
135168,66,413,-21.98358772,327,87.36,,,,,,,,,,,,,
137216,67,418,-23.172031070000003,328,97.97,660,0.8991610929369926,0.357568359375,-0.06504914546967484,0.2,6.094866226613521,-6.157708865404129,0.0003,0.039743267,0.5211206674575806,3.097468852996826,,
139264,68,422,-19.093222240000003,329,90.26,670,0.8614202439785004,0.29970703125,-0.05966164925484918,0.2,7.472816755622626,-6.0431479752063755,0.0003,0.029318366,0.5132823586463928,2.346255302429199,,
140000,,,,,,680,0.8913979753851891,0.371142578125,-0.062489371598348956,0.2,4.7854037344455715,-5.911445733904839,0.0003,0.041394673,0.5052759051322937,2.3294620513916016,253.6,189.28319506645204
141312,69,429,-19.5764286,329,100.36,,,,,,,,,,,,,
143360,70,433,-16.99687816,330,101.02,690,0.8657281696796417,0.340380859375,-0.06241383172600763,0.2,4.686610494554043,-5.785441669821739,0.0003,0.035669476,0.496618390083313,1.2397418022155762,,
145000,,,,,,700,0.8680901080369949,0.38369140625,-0.06775382745254319,0.2,4.824347917735577,-5.614679437875748,0.0003,0.04065998,0.4863964319229126,1.889290452003479,251.3,188.67014879528432
145408,71,440,-16.08980551,330,112.43,,,,,,,,,,,,,
147456,72,444,-14.989130500000002,331,115.52,710,0.7743013054132462,0.36728515625,-0.06891387572104576,0.2,3.9526379384100436,-5.464519894123077,0.0003,0.040045485,0.4780431091785431,0.6326845288276672,,
149504,73,448,-12.64225998,333,125.43,720,0.7551181763410568,0.3861328125,-0.07496541352884378,0.2,3.4840337730944158,-5.321776948869228,0.0003,0.04607101,0.46917223930358887,1.3169982433319092,,
150000,,,,,,730,0.8201142847537994,0.44375,-0.0768834732909454,0.2,2.9327095773071052,-5.121064548194409,0.0003,0.0497834,0.4571787714958191,1.899308443069458,238.6,180.41612073630094
151552,74,456,-10.399538439999999,332,135.16,,,,,,,,,,,,,
153600,75,460,-7.417918780000001,333,126.1,740,0.6140216290950775,0.41943359375,-0.06975742137001362,0.2,2.157580953836441,-4.930554650723934,0.0003,0.051318146,0.4455132782459259,0.3977203965187073,,
155000,,,,,,750,0.5569400191307068,0.411767578125,-0.07300466301676352,0.2,2.0670852590352298,-4.725010833144188,0.0003,0.04679111,0.43455320596694946,0.6579835414886475,243.7,184.34742729328573
155648,76,467,-4.247237000000001,333,131.71,,,,,,,,,,,,,
157696,77,471,-1.2759306300000004,334,152.7,760,0.3683614134788513,0.407861328125,-0.07630964136915282,0.2,1.6214254749938846,-4.562541738152504,0.0003,0.05007443,0.4266969561576843,0.3329075872898102,,
159744,78,475,5.27877779,335,140.81,770,0.028013288974761963,0.40283203125,-0.07529495782218873,0.2,1.592779822088778,-4.372228521108627,0.0003,0.0478393,0.41569164395332336,0.40929603576660156,,
160000,,,,,,780,-0.2559880018234253,0.409033203125,-0.07473806653579232,0.2,1.7505226062610746,-4.183308129012585,0.0003,0.046860177,0.40730592608451843,0.6530646681785583,382.1,301.9818781763315
161792,79,483,10.03243061,334,125.44,,,,,,,,,,,,,
163840,80,487,11.553148800000004,335,107.18,790,-0.030196428298950195,0.383642578125,-0.07583439993904903,0.2,2.8971356987953185,-4.051690872013569,0.0003,0.041315887,0.40018996596336365,1.233647346496582,,
165000,,,,,,800,-0.3835632801055908,0.3572265625,-0.07189927093859297,0.2,2.6573251336812973,-3.9266228385269644,0.0003,0.039769735,0.3944631814956665,0.8917249441146851,447.8,361.7224051848054
165888,81,496,16.32422718,333,112.35,,,,,,,,,,,,,
167936,82,501,18.61942364,334,107.05,810,-0.09879648685455322,0.336376953125,-0.0691260191204492,0.2,3.860994454100728,-3.807574436813593,0.0003,0.032888677,0.3884528875350952,2.1260128021240234,,
169984,83,505,21.87498033,336,110.8,820,0.16165679693222046,0.343701171875,-0.06564236491394695,0.2,3.915468433126807,-3.6790716722607613,0.0003,0.035068914,0.3820485472679138,0.8703339695930481,,
170000,,,,,,830,0.3615868091583252,0.32900390625,-0.0646990881243255,0.2,4.394422981142998,-3.564854971319437,0.0003,0.03289835,0.37647831439971924,1.0318305492401123,637.4,524.2888439942151
172032,84,516,26.649023539999998,332,123.96,,,,,,,,,,,,,
174080,85,521,31.32479803,334,135.52,840,0.3650675415992737,0.31875,-0.05999774968950078,0.2,5.815517997741699,-3.452746458351612,0.0003,0.029667303,0.3716442584991455,2.073976993560791,,
175000,,,,,,850,0.46952521800994873,0.281103515625,-0.055084638955304396,0.2,6.294898223876953,-3.342660741508007,0.0003,0.028123977,0.3660212755203247,2.9354918003082275,682.1,575.5741865374148
176128,86,532,37.89834541,330,155.45,,,,,,,,,,,,,
178176,87,537,44.18767753,331,169.54,860,0.6942174136638641,0.3822265625,-0.06143078256282024,0.2,2.186673885025084,-3.191386525332928,0.0003,0.049496867,0.3586648404598236,0.40135225653648376,,
180000,,,,,,870,0.31067854166030884,0.2572265625,-0.050890593710937536,0.2,10.003300244361162,-3.1036694668233396,0.0003,0.019077295,0.3565153181552887,4.11765193939209,626.6,526.6430821813643
180224,88,547,51.71608022000001,328,190.72,,,,,,,,,,,,,
182272,89,552,58.31333068,330,204.5,880,0.5708541870117188,0.32763671875,-0.05589823392801918,0.2,5.710321085527539,-3.022506019473076,0.0003,0.032714255,0.35222741961479187,0.6429895758628845,,
184320,90,556,63.70982265999999,331,215.4,890,0.47664356231689453,0.28681640625,-0.04702635314897634,0.2,10.469336405396461,-2.948983958363533,0.0003,0.024207367,0.3494241237640381,6.015194892883301,,
185000,,,,,,900,0.5488519370555878,0.29296875,-0.05111018746101763,0.2,10.298186879977584,-2.8926475279033186,0.0003,0.02419773,0.34708935022354126,7.310383319854736,847.9,719.0692744337023
186368,91,569,68.72941283,327,221.38,,,,,,,,,,,,,
188416,92,573,76.17982092,328,238.47,910,0.4888118505477905,0.253955078125,-0.0492717856366653,0.2,14.865845532715321,-2.852953328192234,0.0003,0.02180209,0.345831036567688,3.2536609172821045,,
190000,,,,,,920,0.5048709511756897,0.2662109375,-0.05000029606744647,0.2,13.740001083910466,-2.8103807240724565,0.0003,0.020526107,0.3436894416809082,5.441914081573486,845.0,724.3608396917582
190464,93,586,83.23569338000001,324,254.04,,,,,,,,,,,,,
192512,94,590,88.95958649000002,326,261.44,930,0.5657418668270111,0.262451171875,-0.04912588618171867,0.2,15.56821237653494,-2.747593577951193,0.0003,0.02324406,0.340362548828125,6.047382831573486,,
194560,95,594,94.12951865,327,269.84,940,0.5433394908905029,0.291455078125,-0.05361848196480423,0.2,14.684113156795501,-2.661127831786871,0.0003,0.026050191,0.336553692817688,4.215387344360352,,
195000,,,,,,950,0.6271823048591614,0.43466796875,-0.05771670634567272,0.2,5.0175081549212335,-2.5536658562719823,0.0003,0.0657611,0.3313528299331665,0.5045489072799683,673.8,590.1142775535584
196608,96,605,100.23325133,324,280.26,,,,,,,,,,,,,
198656,97,610,109.53072882999999,325,299.1,960,0.4225335717201233,0.30556640625,-0.0441616257536225,0.2,16.333186922222374,-2.4618729621171953,0.0003,0.02489753,0.3280898928642273,8.82789134979248,,
200000,,,,,,970,0.6436936259269714,0.41416015625,-0.04377729446714511,0.2,8.151336211897434,-2.34866868853569,0.0003,0.05617518,0.32301145792007446,4.646167755126953,971.1,851.1894827343524
200704,98,624,115.3755252,321,311.09,,,,,,,,,,,,,
202752,99,628,123.96857598999999,322,322.93,980,0.5565066337585449,0.43896484375,-0.04777206767757889,0.2,8.264013727754355,-2.2066662929952146,0.0003,0.052041024,0.31742238998413086,4.9682745933532715,,
204800,100,632,129.26783201,323,332.22,990,0.32665127515792847,0.28037109375,-0.04364252170780673,0.2,22.524762543290855,-2.1258137471973897,0.0003,0.020500224,0.31490814685821533,8.306254386901855,,
205000,,,,,,1000,-0.1725853681564331,0.39765625,-0.04797237702005077,0.2,10.365295917540788,-2.062957961857319,0.0003,0.05197364,0.31232255697250366,5.508574962615967,879.0,772.6379395958036
206848,101,646,134.51168578,320,333.47,,,,,,,,,,,,,
208896,102,650,141.34873664999998,321,342.91,1010,0.11170172691345215,0.27548828125,-0.04522630907304119,0.2,29.382112108170986,-1.9990688122808933,0.0003,0.019743528,0.3102400004863739,6.93729829788208,,
210000,,,,,,1020,0.532453715801239,0.54931640625,-0.06784862645436078,0.2,1.2483717672526837,-1.8862430598586797,0.0003,0.096734434,0.3056870698928833,0.2862587571144104,1000.0,886.0607469975948
210944,103,664,142.67803985,317,337.7,,,,,,,,,,,,,
212992,104,668,152.79412087,318,355.38,1030,0.42934566736221313,0.353857421875,-0.03871748263482004,0.2,13.12709577959031,-1.794779160991311,0.0003,0.029105417,0.301538348197937,5.927067756652832,,
215000,,,,,,1040,0.5455311238765717,0.330859375,-0.039627636133809575,0.2,9.535894042998553,-1.6981619216501713,0.0003,0.03772117,0.29807496070861816,1.9939332008361816,1000.0,891.9678129032254
215040,105,683,159.03326552000001,314,360.73,,,,,,,,,,,,,
217088,106,687,157.87264134,315,348.84,1050,0.45927518606185913,0.26337890625,-0.037076969901681876,0.2,20.83303399309516,-1.6440149560570716,0.0003,0.019751903,0.2970395088195801,12.007377624511719,,
219136,107,690,162.96564324,317,352.12,1060,0.1588953733444214,0.176953125,-0.04016131743555888,0.2,46.60297645628452,-1.62023742236197,0.0003,0.014093237,0.2965668737888336,17.402284622192383,,
220000,,,,,,1070,0.12200039625167847,0.219970703125,-0.04340745316294488,0.2,38.88788713514805,-1.5976724803447724,0.0003,0.016828524,0.2952626645565033,24.990007400512695,915.5,816.9931418299675
221184,108,704,165.23972968,313,351.16,,,,,,,,,,,,,
223232,109,708,173.03358980000002,315,360.68,1080,0.44899260997772217,0.2712890625,-0.03751913936575875,0.2,23.953151820600034,-1.558955591917038,0.0003,0.019491695,0.2938244640827179,6.051755428314209,,
225000,,,,,,1090,0.0752381682395935,0.27080078125,-0.037165477877715604,0.2,30.54828513339162,-1.5251021575182677,0.0003,0.022162063,0.2924327552318573,13.070022583007812,993.6,881.4931130200624
225280,110,723,181.78185349,311,374.03,,,,,,,,,,,,,
227328,111,727,187.43898446999995,312,380.54,1100,0.6050385534763336,0.45693359375,-0.04843574543483555,0.2,7.453762166015804,-1.4504082038998605,0.0003,0.06392432,0.28933846950531006,3.1034932136535645,,
229376,112,732,193.87873948,313,392.11,1110,0.2091178297996521,0.22763671875,-0.04135352214216255,0.2,35.974090464413166,-1.4106695838272572,0.0003,0.017237663,0.28875118494033813,12.39569091796875,,
230000,,,,,,1120,0.16336297988891602,0.435888671875,-0.04975881290156394,0.2,9.557622071355581,-1.3711162019520997,0.0003,0.059490636,0.28666311502456665,1.8968586921691895,902.7,791.9708674490452
231424,113,745,201.67660732999997,310,401.2,,,,,,,,,,,,,
233472,114,750,210.23561553,311,413.57,1130,0.08694332838058472,0.4564453125,-0.03531499099626671,0.2,14.135519146546722,-1.2940913945436479,0.0003,0.053892177,0.28334543108940125,3.3204903602600098,,
235000,,,,,,1140,0.33251500129699707,0.402294921875,-0.034928424592362714,0.2,19.092655555158853,-1.2234339162707328,0.0003,0.037534036,0.28093117475509644,7.2313361167907715,1000.0,871.4506392911077
235520,115,764,208.24232129,308,401.02,,,,,,,,,,,,,
237568,116,768,218.96189067999995,309,418.65,1150,0.2605130672454834,0.32783203125,-0.038161871474585496,0.2,24.27861182242632,-1.1738158140331507,0.0003,0.023989847,0.2799108028411865,3.1150450706481934,,
239616,117,773,226.87788061999996,309,430.82,1160,-0.3052884340286255,0.46953125,-0.039611813462397547,0.2,9.954041441157461,-1.1293824877589942,0.0003,0.077292025,0.27837073802948,3.6888904571533203,,
240000,,,,,,1170,0.1229967474937439,0.523486328125,-0.038413133085123265,0.2,7.779115006513893,-1.015338659286499,0.0003,0.077427864,0.2732868194580078,1.5770061016082764,945.0,828.2374925669283
241664,118,787,237.47273591000004,306,444.96,,,,,,,,,,,,,
243712,119,792,237.94511096000002,307,440.94,1180,0.2457295060157776,0.499267578125,-0.029803592193638907,0.2,7.66366710709408,-0.8882355991750955,0.0003,0.0749298,0.2685391306877136,3.125239610671997,,
245000,,,,,,1190,0.11403709650039673,0.355908203125,-0.03132951814623084,0.2,23.19464124403894,-0.7856193542480469,0.0003,0.02918469,0.26600363850593567,8.771764755249023,1000.0,885.3744904398918
245760,120,806,241.46166484000003,304,439.37,,,,,,,,,,,,,
247808,121,811,247.98424631999998,305,447.2,1200,0.11134827136993408,0.35830078125,-0.03386465286894236,0.2,27.186472242325543,-0.7017394505441189,0.0003,0.024570735,0.2635652720928192,3.9075729846954346,,
