time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
188,1210747,6417,60.12965854,12.72,95112,0.7742149004569421,1210636,-29.84347861153739,0.001,,
188,1210797,6417,60.082786750000004,12.71,95116,0.7509768356879553,1210686,-31.538925806681316,0.001,,
188,1210849,6418,60.17664847,12.73,95120,0.5978650381931891,1210738,-30.350036076137,0.001,,
188,1210900,6418,60.171506019999995,12.73,95124,0.6234849026569953,1210789,-31.017049471537273,0.001,,
188,1210951,6418,60.17135722999999,12.73,95128,0.812412658563027,1210840,-30.123624801635742,0.001,,
188,1211003,6419,60.22167373,12.74,95132,0.6818095204921869,1210892,-30.757571901593888,0.001,,
188,1211054,6419,60.31303462000001,12.76,95136,0.7671462148427963,1210943,-31.53289254506429,0.001,,
188,1211104,6419,60.30891701,12.76,95140,0.6091212406754494,1210994,-31.401644388834637,0.001,,
188,1211155,6419,60.36067540999999,12.77,95144,0.6026617666849723,1211044,-30.4677061353411,0.001,,
188,1211206,6420,60.31162695,12.76,95148,0.6420129743906168,1211095,-30.10279369354248,0.001,,
188,1211256,6420,60.263716439999996,12.75,95152,0.6553164835159595,1211146,-30.59177017211914,0.001,,
188,1211307,6420,60.219578240000004,12.74,95156,0.6706057687600454,1211196,-31.007639567057293,0.001,,
188,1211357,6420,60.167582239999994,12.73,95160,0.6555792505924518,1211247,-30.370011647542317,0.001,,
188,1211407,6421,60.16828609,12.73,95164,0.7206441735227903,1211297,-30.43095302581787,0.001,,
188,1211459,6421,60.170682299999996,12.73,95168,0.7973060309886932,1211348,-31.120754514421737,0.001,,
188,1211509,6421,60.07489818000001,12.71,95172,0.6433924629042546,1211398,-30.680885632832844,0.001,,
188,1211560,6422,60.12240004,12.72,95176,0.5174536120433074,1211450,-31.316329956054688,0.001,,
188,1211612,6422,60.12249219,12.72,95180,0.7244414457908044,1211501,-31.46666940053304,0.001,,
188,1211663,6422,60.12737371,12.72,95184,0.6935670926020696,1211552,-31.788036346435547,0.001,,
188,1211712,6422,59.989348809999996,12.69,95188,0.6644476676980654,1211602,-31.38323148091634,0.001,,
188,1211763,6423,59.94133557999999,12.68,95192,0.7628609423453991,1211652,-31.17553629193987,0.001,,
188,1211814,6423,59.940815599999986,12.68,95196,0.7176352487160609,1211704,-31.191602434430802,0.001,,
188,1211864,6423,59.938444569999994,12.68,95200,0.6799568717296307,1211753,-31.60596243540446,0.001,,
188,1211916,6423,59.98671674,12.69,95204,0.6888982607768133,1211805,-31.178571383158367,0.001,,
188,1211967,6424,60.08030065,12.71,95208,0.6204556547678434,1211856,-31.836241040910995,0.001,,
188,1212018,6424,60.07638963,12.71,95212,0.7001697048544884,1211907,-31.876529057820637,0.001,,
188,1212068,6424,60.077621149999985,12.71,95216,0.6742911682679102,1211958,-30.682212284633092,0.001,,
188,1212120,6424,60.074493880000006,12.71,95220,0.5913214454284081,1212009,-30.507094383239746,0.001,,
188,1212171,6425,60.077114460000004,12.71,95224,0.643024382682947,1212060,-31.26762444632394,0.001,,
188,1212222,6425,60.077833170000005,12.71,95228,0.6200744534532229,1212111,-30.959758440653484,0.001,,
188,1212272,6425,59.979868100000004,12.69,95232,0.6739596518186423,1212162,-30.40695708138602,0.001,,
188,1212322,6426,59.9332531,12.68,95236,0.7359663918614388,1212211,-30.69981797536214,0.001,,
188,1212373,6426,59.98417453,12.69,95240,0.8331976120288556,1212263,-30.386521339416504,0.001,,
188,1212424,6426,59.98288988,12.69,95244,0.7114836883086425,1212313,-31.061301231384277,0.001,,
188,1212476,6426,60.030956380000006,12.7,95248,0.662000433756755,1212365,-31.134238560994465,0.001,,
188,1212526,6427,60.03278118,12.7,95252,0.8254456321398417,1212416,-30.091038703918457,0.001,,
188,1212577,6427,60.02860427999999,12.7,95256,0.8439469761573352,1212467,-30.936150868733723,0.001,,
188,1212628,6427,60.075412019999995,12.71,95260,0.7048912713160882,1212518,-31.183916091918945,0.001,,
188,1212678,6427,60.07373334,12.71,95264,0.7408246000607809,1212567,-30.983687082926433,0.001,,
188,1212730,6428,60.072239989999986,12.71,95268,0.6946930587291718,1212619,-31.534379323323567,0.001,,
188,1212781,6428,60.11778134,12.72,95272,0.6916590241285471,1212670,-30.985164642333984,0.001,,
188,1212832,6428,60.1141232,12.72,95276,0.6686321919163069,1212721,-31.999947865804035,0.001,,
188,1212884,6428,60.11176998999999,12.72,95280,0.7955010212384738,1212773,-30.888626098632812,0.001,,
188,1212936,6429,60.15680046000001,12.73,95284,0.7287002756045415,1212825,-31.551629066467285,0.001,,
188,1212987,6429,60.24959685999999,12.75,95288,0.5001167832658842,1212877,-30.68091106414795,0.001,,
188,1213037,6429,60.203802910000014,12.74,95292,0.6883359987002152,1212927,-31.191447893778484,0.001,,
188,1213087,6429,60.15565071,12.73,95296,0.7033530610303084,1212976,-30.502846717834473,0.001,,
188,1213137,6430,60.16006676999999,12.73,95300,0.7417446558292096,1213027,-29.711681365966797,0.001,,
188,1213186,6430,60.01991089,12.7,95304,0.6641831969221433,1213076,-31.02978452046712,0.001,,
188,1213238,6430,60.07162897,12.71,95308,0.7461483134673192,1213127,-30.97666867574056,0.001,,
188,1213289,6430,60.07542170000001,12.71,95312,0.5336030297554456,1213179,-31.032862027486164,0.001,,
188,1213340,6431,60.1209778,12.72,95316,0.5991726792775668,1213229,-30.506020545959473,0.001,,
188,1213391,6431,60.07564676,12.71,95320,0.6721291679602402,1213280,-31.187476294381277,0.001,,
188,1213440,6431,59.98395474,12.69,95324,0.7803477520744005,1213330,-30.89966042836507,0.001,,
188,1213491,6431,59.98132208999999,12.69,95328,0.564085012445083,1213380,-31.45739037649972,0.001,,
188,1213541,6432,59.985782099999994,12.69,95332,0.6126052737236023,1213430,-31.144772211710613,0.001,,
188,1213592,6432,60.033629659999995,12.7,95336,0.5761981537708869,1213481,-31.355311075846355,0.001,,
188,1213643,6432,60.029769090000016,12.7,95340,0.7151674578587214,1213532,-30.763541221618652,0.001,,
188,1213693,6432,59.98045519,12.69,95344,0.6666949490706126,1213582,-30.129367192586262,0.001,,
188,1213743,6433,59.883990559999994,12.67,95348,0.7119877810279528,1213633,-31.224830627441406,0.001,,
188,1213794,6433,59.93108996,12.68,95352,0.7361996953303998,1213683,-31.41415532430013,0.001,,
188,1213845,6433,59.93296915,12.68,95356,0.6425433433972872,1213734,-30.862424850463867,0.001,,
188,1213897,6433,59.98219168,12.69,95360,0.7221623934232272,1213786,-30.93924985613142,0.001,,
188,1213947,6434,59.98355466,12.69,95364,0.6382661337653796,1213836,-30.717085202534992,0.001,,
188,1213998,6434,59.9342488,12.68,95368,0.6223847109537858,1213887,-31.97242546081543,0.001,,
188,1214049,6434,59.93229285999999,12.68,95372,0.48497017874167514,1213938,-31.265478951590403,0.001,,
188,1214099,6435,59.89166664999999,12.67,95376,0.5569281337352899,1213988,-31.87311553955078,0.001,,
188,1214151,6435,59.89456453999998,12.67,95380,0.5991299931819623,1214040,-31.519525255475724,0.001,,
188,1214203,6435,59.89407128,12.67,95384,0.6975860446691513,1214092,-31.994740077427455,0.001,,
188,1214255,6435,59.940289190000016,12.68,95388,0.6952067103523475,1214144,-30.372283390590123,0.001,,
188,1214304,6436,59.89344105,12.67,95392,0.6760388811429342,1214193,-30.24732494354248,0.001,,
188,1214356,6436,59.99198751,12.69,95396,0.5687615905816739,1214245,-31.82162348429362,0.001,,
188,1214407,6436,60.043072939999995,12.7,95400,0.6676184924749228,1214296,-31.265162331717356,0.001,,
188,1214457,6437,60.090955290000004,12.71,95404,0.7646506623579905,1214346,-30.851383209228516,0.001,,
188,1214507,6437,59.992626330000014,12.69,95408,0.6361557940642039,1214396,-30.78464412689209,0.001,,
188,1214558,6437,59.9923264,12.69,95412,0.8579571946309164,1214448,-30.101138251168386,0.001,,
188,1214608,6437,59.94379016999999,12.68,95416,0.7902239337563515,1214497,-30.301221529642742,0.001,,
188,1214660,6438,59.99156586000001,12.69,95420,0.573156394637548,1214549,-30.40101941426595,0.001,,
188,1214711,6438,60.081281149999995,12.71,95424,0.5877750962972641,1214601,-31.671681722005207,0.001,,
188,1214761,6438,60.038222839999996,12.7,95428,0.7132328301668167,1214650,-29.674345016479492,0.001,,
188,1214811,6438,60.03539763999999,12.7,95432,0.6686888440297201,1214701,-32.296595891316734,0.001,,
188,1214860,6439,59.94219705999999,12.68,95436,0.7487664176867559,1214750,-30.88376181466239,0.001,,
188,1214909,6439,59.852296130000006,12.66,95440,0.7505466348181168,1214799,-30.443142255147297,0.001,,
188,1214960,6439,59.90189465,12.67,95444,0.7879147162804236,1214849,-31.106351852416992,0.001,,
,1215000,,,,,0.6375840168732864,1214900,-31.73428862435477,0.001,12.65,59.80986139774323
188,1215011,6440,59.95651009000001,12.68,95448,,,,,,
188,1215063,6440,60.00190689000001,12.69,95452,0.668472544505046,1214952,-30.57051113673619,0.001,,
188,1215114,6440,60.004028860000005,12.69,95456,0.6772095629802117,1215003,-32.15954907735189,0.001,,
188,1215166,6441,60.00523201000001,12.69,95460,0.7945756430809314,1215055,-29.994828859965008,0.001,,
188,1215217,6441,60.050210299999996,12.7,95464,0.6831905704278213,1215106,-30.83616202218192,0.001,,
188,1215268,6441,60.05269603,12.7,95468,0.7049600183963776,1215157,-30.57209237416585,0.001,,
188,1215318,6442,60.01097389,12.69,95472,0.8077412496010462,1215207,-32.350836753845215,0.001,,
188,1215370,6442,60.10522132,12.71,95476,0.6344207582565454,1215259,-30.248078028361004,0.001,,
188,1215420,6442,60.01130563000001,12.69,95480,0.7599238088497748,1215310,-30.855360303606307,0.001,,
188,1215470,6442,59.91468636,12.67,95484,0.5139609773953756,1215359,-31.041848182678223,0.001,,
188,1215521,6443,59.869767679999995,12.66,95488,0.6603571910124558,1215410,-30.62963785443987,0.001,,
188,1215571,6443,59.916354819999995,12.67,95492,0.7243704746166865,1215461,-31.782734235127766,0.001,,
188,1215622,6443,59.8649015,12.66,95496,0.9740071342541621,1215512,-30.117821284702845,0.001,,
188,1215671,6443,59.76457378,12.64,95500,0.6969978691389164,1215561,-31.461964925130207,0.001,,
188,1215723,6444,59.858697359999994,12.66,95504,0.685471949669031,1215612,-31.528744288853236,0.001,,
188,1215775,6444,59.95356054999999,12.68,95508,0.7044164744707254,1215664,-30.884838104248047,0.001,,
188,1215827,6444,60.001591989999994,12.69,95512,0.7056415367584962,1215716,-31.77931785583496,0.001,,
188,1215876,6444,59.95788815,12.68,95516,0.8472164322932562,1215765,-30.89155165354411,0.001,,
188,1215927,6445,59.90856825000001,12.67,95520,0.7229800398151079,1215816,-31.277984937032063,0.001,,
188,1215979,6445,59.95559667000001,12.68,95524,0.6399251887431512,1215868,-31.190686089651926,0.001,,
188,1216030,6445,59.998595830000006,12.69,95528,0.7971827338139216,1215919,-30.504759470621746,0.001,,
188,1216082,6445,60.094109339999996,12.71,95532,0.8043879224703863,1215971,-30.955078442891438,0.001,,
188,1216134,6446,60.23510993,12.74,95536,0.6471929710644942,1216023,-30.883128484090168,0.001,,
188,1216184,6446,60.28117736,12.75,95540,0.7602383677776043,1216074,-30.495438711983816,0.001,,
188,1216235,6446,60.279481889999985,12.75,95544,0.886426682655628,1216124,-30.923276901245117,0.001,,
188,1216284,6446,60.17847255999999,12.73,95548,0.7453429053227106,1216174,-30.16990788777669,0.001,,
188,1216335,6447,60.13503952,12.72,95552,0.6867004695038,1216224,-31.698996543884277,0.001,,
188,1216385,6447,60.08631640000001,12.71,95556,0.7823969473441442,1216274,-30.37319501241048,0.001,,
188,1216435,6447,59.99158351999999,12.69,95560,0.6472176496799176,1216325,-30.839259147644043,0.001,,
188,1216487,6447,60.04183408,12.7,95564,0.6708738964337569,1216376,-31.13866560799735,0.001,,
188,1216538,6448,60.040808440000006,12.7,95568,0.6615061026353103,1216427,-29.688782056172688,0.001,,
188,1216587,6448,59.99290406,12.69,95572,0.6462758332490921,1216477,-31.622243245442707,0.001,,
188,1216638,6448,59.94457762999998,12.68,95576,0.6834322718473581,1216528,-30.865773609706334,0.001,,
188,1216687,6448,59.897601910000006,12.67,95580,0.7444382030516863,1216577,-31.849080721537273,0.001,,
188,1216738,6449,59.9528591,12.68,95584,0.6486334179838499,1216627,-30.472411791483562,0.001,,
188,1216788,6449,59.907056969999985,12.67,95588,0.55865871720016,1216677,-30.57158597310384,0.001,,
188,1216839,6449,59.95349067,12.68,95592,0.6249389533813183,1216728,-32.08571652003697,0.001,,
188,1216889,6450,59.90801153,12.67,95596,0.6700256168842316,1216778,-31.67873986562093,0.001,,
188,1216940,6450,60.00034275000001,12.69,95600,0.8145296779962686,1216829,-31.224492073059082,0.001,,
188,1216991,6450,59.95237348000001,12.68,95604,0.5869831362595925,1216880,-30.749086107526505,0.001,,
188,1217043,6450,59.955818119999996,12.68,95608,0.7393892751290247,1216932,-31.54250689915248,0.001,,
188,1217095,6451,59.951777220000004,12.68,95612,0.5742942455869454,1216984,-29.918148858206614,0.001,,
188,1217145,6451,59.99606343000001,12.69,95616,0.6097028117913467,1217035,-30.887105623881023,0.001,,
188,1217195,6451,59.95091377000001,12.68,95620,0.7381544502881857,1217085,-31.438628832499187,0.001,,
188,1217246,6452,59.906406480000015,12.67,95624,0.6435126650791901,1217136,-32.11726106916155,0.001,,
188,1217298,6452,59.95672694999999,12.68,95628,0.7764866764728839,1217187,-30.848474502563477,0.001,,
188,1217346,6452,59.76703855000001,12.64,95632,0.7081548968950907,1217236,-30.495964368184406,0.001,,
188,1217397,6452,59.724205309999995,12.63,95636,0.6393484725401952,1217286,-30.908713476998464,0.001,,
188,1217448,6453,59.772990150000005,12.64,95640,0.6978263654387914,1217337,-30.775144577026367,0.001,,
188,1217500,6453,59.81908859,12.65,95644,0.8593229147104117,1217389,-30.251362164815266,0.001,,
188,1217551,6453,59.91611779000001,12.67,95648,0.8441645663518172,1217441,-30.901866912841797,0.001,,
188,1217602,6453,59.915299569999995,12.67,95652,0.47752638161182404,1217492,-31.18027196611677,0.001,,
188,1217654,6454,60.01058819,12.69,95656,0.7423385588022379,1217543,-31.268729209899902,0.001,,
188,1217704,6454,60.01017685000001,12.69,95660,0.6687302509179482,1217594,-30.44239480154855,0.001,,
188,1217754,6454,59.915087189999994,12.67,95664,0.7932804934680462,1217643,-31.454890251159668,0.001,,
188,1217806,6454,59.96361909,12.68,95668,0.6792779610707209,1217695,-30.398568471272785,0.001,,
188,1217857,6455,60.05523974,12.7,95672,0.5839730718961129,1217746,-31.998336247035436,0.001,,
188,1217909,6455,60.10261920000001,12.71,95676,0.5507551408731021,1217798,-30.44695826939174,0.001,,
188,1217961,6455,60.23881781999999,12.74,95680,0.6458212251846607,1217850,-30.390191759381974,0.001,,
188,1218010,6456,60.13917398999999,12.72,95684,0.782302567592034,1217900,-32.30042621067592,0.001,,
188,1218062,6456,60.22984431,12.74,95688,0.6924783908403837,1217951,-31.267749150594074,0.001,,
188,1218113,6456,60.23408012000001,12.74,95692,0.9758175065120062,1218002,-31.4977601369222,0.001,,
188,1218163,6456,60.23109637,12.74,95696,0.6279769043127695,1218053,-30.978689193725586,0.001,,
188,1218215,6457,60.27690605,12.75,95700,0.5272974486534412,1218104,-31.508467810494558,0.001,,
188,1218266,6457,60.27693144,12.75,95704,0.6873339792856803,1218156,-29.94809423174177,0.001,,
188,1218315,6457,60.13168647999999,12.72,95708,0.6806332233051459,1218204,-32.15151119232178,0.001,,
188,1218365,6457,60.04214277,12.7,95712,0.566698431968689,1218255,-31.22784487406413,0.001,,
188,1218414,6458,59.998019000000006,12.69,95716,0.7639226665099462,1218304,-31.352346738179524,0.001,,
188,1218465,6458,60.05198402000002,12.7,95720,0.616665278489773,1218354,-31.04784393310547,0.001,,
188,1218517,6458,60.09796564000001,12.71,95724,0.6749020723196176,1218406,-31.62109919956752,0.001,,
188,1218568,6459,60.05183653,12.7,95728,0.6195602806714865,1218458,-31.86441775730678,0.001,,
188,1218619,6459,60.192126200000004,12.73,95732,0.7404894622472616,1218508,-31.808434350149973,0.001,,
188,1218671,6459,60.23715406999999,12.74,95736,0.6913789281478295,1218560,-30.562818799700057,0.001,,
188,1218721,6459,60.190036639999995,12.73,95740,0.6158596598185025,1218610,-31.657363074166433,0.001,,
188,1218771,6460,60.09907531999999,12.71,95744,0.7464212076022074,1218660,-31.078965868268693,0.001,,
