time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/episodes,train/n_updates,train/learning_rate,train/actor_loss,train/critic_loss,eval/mean_reward,eval/mean_ep_length
3538,367.6,513340,145,-406.87392048000004,1920,513146,0.001,-61.173166866960194,9.538871388686331,,
3546,351.99,514862,145,-389.93511399999994,1924,514733,0.001,-60.94718775939941,8.968867253780365,,
,,515000,,,,514768,0.001,-61.194139056735565,12.140534012658255,894.2302158784121,1000.0
3568,352.04,517893,145,-389.62062332,1928,516799,0.001,-60.89284104156494,9.577799514770508,,
,,520000,,,,519799,0.001,-60.981972732543944,11.19571081340313,846.6982142130379,1000.0
3597,371.79,520962,144,-411.09507071,1932,520799,0.001,-60.705803771972654,11.456624581813813,,
3604,352.95,522098,144,-390.6686832100001,1936,521982,0.001,-60.97856053439054,14.501323093067516,,
3609,352.45,523272,144,-389.89792669,1940,523072,0.001,-60.802454780578614,12.500150193095207,,
,,525000,,,,524210,0.001,-60.992865562438965,12.730618923902512,791.1114248260158,1000.0
3631,362.06,526304,144,-400.45753095,1944,525210,0.001,-60.74026708221435,12.561683216571808,,
3647,380.97,529341,145,-420.94482835,1948,528247,0.001,-60.73406684112549,14.172013808488845,,
,,530000,,,,529247,0.001,-60.792286285400394,14.38160583949089,634.082107233,713.3
3670,390.08,532406,145,-431.04917084999994,1952,531312,0.001,-61.025048111424304,11.851381338559664,,
3675,371.51,532635,144,-410.86495443000007,1956,532455,0.001,-60.8101859887441,13.795898636591803,,
3682,382.12,534802,145,-422.31259528999993,1960,533708,0.001,-60.74161267852783,13.66221306347847,,
,,535000,,,,534758,0.001,-59.87054229736328,12.583465251922608,595.9180872929516,1000.0
3702,372.49,535888,144,-412.05412990000013,1964,535776,0.001,-60.19878896077474,16.441247993045383,,
3708,363.79,537073,144,-402.75306744,1968,536955,0.001,-60.37771346352317,10.212141966277903,,
,,540000,,,,539005,0.001,-60.16666094970703,11.565488982915879,771.9251825870946,903.8
3728,381.45,540099,144,-421.85985081,1972,,,,,,
3738,371.33,541273,144,-410.51986760999995,1976,541102,0.001,-60.29980019378662,13.383555218458175,,
3741,380.2,542451,144,-420.0958984400001,1980,541357,0.001,-59.99756784439087,14.39807935408604,,
3752,398.49,544527,145,-439.6142507999999,1984,543433,0.001,-59.76966233686967,11.033684689065684,,
3757,389.68,544876,145,-430.38896353,1988,544621,0.001,-59.97253863016764,13.80265094174279,,
,,545000,,,,544861,0.001,-59.86332673292894,11.990873970562898,387.2255081819952,548.2
3775,418.56,547955,145,-462.40063874,1992,546861,0.001,-59.89937661743164,11.370905950784683,,
,,550000,,,,549861,0.001,-59.750508018493655,10.791455077409744,732.6770216136007,908.6
3798,437.34,550112,144,-482.96079487000003,1996,549947,0.001,-59.09780342634334,12.659935186075609,,
3800,409.59,550375,144,-452.81847079,2000,550240,0.001,-60.09824956258138,9.473575406155344,,
3811,428.92,552484,144,-473.9074065500001,2004,552364,0.001,-59.58104551406134,10.433565662567874,,
3822,448.66,554552,145,-495.7434429100001,2008,554409,0.001,-59.322718475341794,9.259897921442986,,
,,555000,,,,554585,0.001,-58.99744657486204,9.731088020670132,795.8799584894441,903.0
3837,448.01,555782,144,-495.35621856000006,2012,555626,0.001,-59.41874040876116,9.141283320217598,,
3844,449.19,557027,144,-496.71324021,2016,556891,0.001,-58.860699547661675,8.597672561804453,,
3849,447.97,558137,144,-495.50520527000003,2020,557991,0.001,-59.09771055333755,7.437301683425903,,
,,560000,,,,559061,0.001,-58.85980309380425,8.337450398339165,694.42332327154,813.4
3868,462.93,561155,145,-511.37791042000003,2024,560061,0.001,-58.98176103973389,8.995151069045066,,
3874,443.83,562276,145,-490.5768829,2028,561182,0.001,-60.217199152166195,12.131525213068182,,
3889,433.9,564352,145,-480.2993931599999,2032,564194,0.001,-58.784547492980955,8.410609581708908,,
,,565000,,,,564258,0.001,-59.1333726644516,8.637286975979805,834.7783629342914,1000.0
3904,433.65,565463,144,-479.46598807999993,2036,565304,0.001,-58.87233861287435,7.607132461335924,,
3911,442.75,567547,145,-489.5382251399999,2040,566453,0.001,-58.35860904894377,7.294998645782471,,
3921,424.11,568715,145,-469.43541813,2044,568530,0.001,-58.81820546722412,8.049349684476853,,
3927,404.96,569837,145,-448.47333403000005,2048,569681,0.001,-58.12252426147461,8.224834582384895,,
,,570000,,,,569851,0.001,-59.1120223292598,7.9121221491584075,878.7172491271049,1000.0
3943,385.93,570999,144,-427.45097884,2052,570878,0.001,-59.27374104091099,7.628840892403214,,
3945,394.23,572058,145,-436.09021069999994,2056,570964,0.001,-59.000266551971436,6.842482030391693,,
3950,383.41,573143,145,-424.4020399899999,2060,572049,0.001,-59.486175219217934,8.004588928222656,,
,,575000,,,,574118,0.001,-59.28406239318848,7.868311623692512,884.8444935423322,1000.0
3975,403.24,576212,144,-445.59183972,2064,575118,0.001,-59.210396171569826,7.427709011793136,,
3986,412.47,578320,145,-455.6872874,2068,577226,0.001,-59.36295577457973,6.844511036361967,,
3997,394.22,579521,144,-435.68730882000006,2072,579406,0.001,-59.7933699566385,6.324655729791393,,
,,580000,,,,579519,0.001,-59.07387195933949,6.070721214467829,866.147259286372,1000.0
4012,393.57,580630,144,-434.7766476800001,2076,580519,0.001,-59.49579975128174,7.026739656805992,,
4014,392.99,581750,144,-434.3744034500001,2080,580656,0.001,-59.25096368789673,6.008485571543376,,
4025,392.97,583824,145,-435.04800261000014,2084,582730,0.001,-59.60070528411865,7.0479621905088425,,
,,585000,,,,583978,0.001,-59.793206651332014,6.94627042323985,598.8624027390033,704.0
4042,402.37,585113,144,-444.72795486,2088,584978,0.001,-59.79023416900635,6.886162284731865,,
4053,392.26,587181,144,-433.0531222500001,2092,587046,0.001,-59.926882919311524,6.7368035131692885,,
4054,372.51,587363,144,-411.39441684999997,2096,587238,0.001,-59.16293704870975,6.949484979189359,,
4060,382.82,588657,144,-422.41188179,2100,588461,0.001,-60.243395018995855,6.203366496251977,,
,,590000,,,,589582,0.001,-60.23836326599121,6.278565155832391,608.0309476423311,714.6
4078,382.2,590704,144,-421.55534359999996,2104,590582,0.001,-59.97450173187256,6.477931233525276,,
4084,372.52,591804,144,-410.52144846000004,2108,591685,0.001,-60.439488949983016,6.423094189685324,,
4090,371.9,592972,144,-409.45677989,2112,592858,0.001,-60.09537287902832,6.687398918628693,,
4096,371.06,594133,145,-408.49614047999995,2116,593981,0.001,-59.986250274658204,6.714964602708816,,
,,595000,,,,594061,0.001,-59.72977828979492,7.458904027938843,697.1228724647314,803.5
4109,371.35,595272,144,-408.78210580000007,2120,595061,0.001,-60.155772468566894,6.636928799510002,,
4116,361.84,597339,145,-398.44108006000005,2124,596245,0.001,-60.9614917755127,5.0198452234268185,,
4127,371.22,599398,145,-408.93371704000003,2128,598304,0.001,-60.50669993591308,6.629464805722237,,
4132,351.92,599544,145,-387.59080883999997,2132,599419,0.001,-59.739210401262554,9.467173184667315,,
,,600000,,,,599462,0.001,-61.050424575805664,5.7450047334035235,924.9021583344787,1000.0
4152,361.15,601578,144,-398.1524687900001,2136,601462,0.001,-60.76287233734131,7.129286036491394,,
4163,361.41,603688,144,-398.31231927,2140,603551,0.001,-60.890272422790524,7.4727583258152,,
,,605000,,,,604652,0.001,-60.48685646057129,10.632360443472862,886.0826113751158,1000.0
4179,370.31,605746,144,-407.57797788000005,2144,,,,,,
4194,379.67,607804,144,-417.7912891,2148,607680,0.001,-61.15029864501953,8.235128331899643,,
4195,369.63,607962,144,-407.01942066000004,2152,607817,0.001,-61.55175336201986,8.47193385163943,,
,,610000,,,,609868,0.001,-61.35580142974854,7.948103104352951,897.9865308421664,1000.0
4221,399.04,611962,144,-439.22219029,2156,610868,0.001,-61.31663415527344,7.702487531423569,,
4232,400.37,613180,144,-440.28665763000004,2160,613033,0.001,-61.42090249633789,7.625085733056069,,
,,615000,,,,614086,0.001,-61.404120300292966,7.850591558933258,638.4369373733177,706.1
4249,390.89,615301,144,-430.18681666,2164,615129,0.001,-61.14485023135231,9.747167615003365,,
4262,401.88,618508,145,-442.45447229000007,2168,617414,0.001,-61.5195645980835,7.882537406563759,,
,,620000,,,,619414,0.001,-61.62594507598877,8.585492715001106,840.7108490902698,1000.0
4292,429.87,622508,145,-473.72094401999993,2172,621414,0.001,-61.76579654693604,7.901186381459236,,
4298,429.59,623589,145,-473.37844642000005,2176,622495,0.001,-62.28052520751953,7.978278493881225,,
4308,431.63,624913,145,-475.71868544999995,2180,624670,0.001,-61.738673614501955,7.592002549290657,,
,,625000,,,,624819,0.001,-61.786924826132285,8.01552759720975,817.6223500780761,902.9
4320,424.39,626263,144,-467.85400543000003,2184,625169,0.001,-61.99469010035197,7.820889659225941,,
4327,423.65,627478,145,-467.3990029699999,2188,626384,0.001,-61.866308534300174,7.661088417102764,,
,,630000,,,,629384,0.001,-61.994244789123535,8.160173195123672,717.3848342933692,901.7
4356,442.97,631478,144,-488.30768018999987,2192,630384,0.001,-62.19137043762207,7.31595273733139,,
4366,451.94,632557,144,-497.8193332,2196,632450,0.001,-62.804499816894534,7.073647676681985,,
,,635000,,,,634485,0.001,-62.45428855895996,7.272128974676132,827.9563455991563,903.0
4386,469.22,635579,144,-516.86447399,2200,,,,,,
4402,477.07,638411,145,-525.68784778,2204,637542,0.001,-62.5195012588501,7.797551779031753,,
4406,467.63,638567,144,-515.61091902,2208,638367,0.001,-62.1394287109375,7.951897447759455,,
,,640000,,,,639473,0.001,-62.525621116638185,7.51709476673603,644.1466009699274,717.9
4430,495.95,642567,145,-546.3204406699999,2212,641473,0.001,-62.7560754699707,7.698896948933601,,
4440,495.97,643730,144,-546.0608146300002,2216,643590,0.001,-62.762739844944164,7.123296609291663,,
4445,495.54,644826,145,-545.6395459500001,2220,644698,0.001,-63.297376360212056,6.833194619133359,,
,,645000,,,,644732,0.001,-62.393778183880976,6.811238043448505,632.8128022539051,710.2
4458,486.18,645957,144,-535.23572043,2224,645832,0.001,-63.661470572153725,6.156315428145389,,
4464,476.49,647047,144,-524.00256046,2228,646937,0.001,-62.46757301917443,8.038287437879122,,
,,650000,,,,648991,0.001,-62.98272444152832,7.359930103063584,745.5718858010135,810.0
4483,505.41,650085,144,-555.42696052,2232,,,,,,
4494,497.18,651296,144,-546.3428093,2236,651171,0.001,-63.00649780273437,6.441467041969299,,
4505,506.6,654348,145,-556.7379191599999,2240,653254,0.001,-63.17328749084473,7.045401075005532,,
,,655000,,,,654254,0.001,-63.1538942489624,7.085163798093796,900.3027491127141,1000.0
4530,516.25,657371,145,-567.47964863,2244,656277,0.001,-63.990636652166195,5.991333412087482,,
4542,511.18,658922,145,-562.4142639400001,2248,658800,0.001,-63.56842972802334,7.442367440852963,,
,,660000,,,,659828,0.001,-63.49380101776123,7.368817554712296,909.7717063575052,1000.0
4562,530.59,661021,144,-583.80436598,2252,660846,0.001,-63.93666288587782,8.713515215449863,,
4569,502.03,662165,144,-552.6598443900001,2256,662058,0.001,-63.86131959802964,8.20384168624878,,
4569,492.01,662381,144,-541.9572835800001,2260,662144,0.001,-64.29476373845881,6.536270000717857,,
4577,491.84,664485,145,-541.95337992,2264,663391,0.001,-63.96913825141059,6.812255782050055,,
,,665000,,,,664415,0.001,-63.498931566874184,7.763822724421819,865.5905562398955,1000.0
4602,490.01,667509,145,-538.9822659199999,2268,666415,0.001,-64.08377299499512,7.283937333226204,,
4612,461.42,668650,144,-506.66006555,2272,668533,0.001,-64.12566223144532,8.827529034144442,,
4618,463.6,669949,145,-509.3011937200001,2276,669797,0.001,-64.00311846923829,7.170890543699264,,
,,670000,,,,669855,0.001,-64.03763488243366,7.656721811870049,714.9256904522423,814.5
4638,473.5,672263,144,-519.9045562800001,2280,672142,0.001,-64.1931962814331,8.039452358722686,,
4649,480.82,674345,145,-527.66536811,2284,674193,0.001,-64.02144214630127,8.163586470603942,,
,,675000,,,,674327,0.001,-64.55204642446418,7.10310361259862,805.5726398890954,902.4
4663,487.3,676208,144,-534.7421075999999,2288,675114,0.001,-64.7300278569611,8.334804482862983,,
4669,459.37,677415,145,-504.41324781000003,2292,676321,0.001,-64.49644528902493,8.964686980614296,,
4684,470.43,679600,145,-516.2947071800002,2296,679394,0.001,-64.27777926635743,8.246362411141396,,
4685,442.1,679789,145,-485.49221941,2300,679601,0.001,-65.68217086791992,6.2575533548990885,,
,,680000,,,,679695,0.001,-64.48306972422499,7.754560260062522,883.2788875708823,1000.0
4707,444.14,682825,145,-487.85230263,2304,681731,0.001,-64.1610861884223,7.026056614187029,,
4722,463.71,684938,145,-509.45002440000013,2308,684793,0.001,-64.25961426765689,8.595483060806028,,
,,685000,,,,684844,0.001,-64.23474443875827,8.636645999609255,834.774502461031,1000.0
4744,455.09,688076,145,-500.31443262,2312,686982,0.001,-63.82716319871985,8.688726677410845,,
,,690000,,,,689010,0.001,-64.23742757524762,8.546492380755287,825.3182241765695,903.2
4768,464.13,690143,144,-510.1268031499999,2316,690010,0.001,-64.08748101806641,8.51942626965046,,
4780,483.44,693170,145,-531.22402816,2320,692076,0.001,-63.7399526323591,7.933602174123128,,
4790,482.84,694241,144,-531.0912180500001,2324,694127,0.001,-63.907251419067386,7.616169117450714,,
,,695000,,,,694147,0.001,-63.06609344482422,9.073677384853363,677.2821013585374,827.0
4805,492.85,696332,144,-542.6003758400001,2328,695238,0.001,-64.16247839676707,8.275669606956276,,
4815,473.56,697441,144,-522.00258488,2332,697298,0.001,-63.440194216641515,6.7427392800649,,
4820,472.57,698553,144,-520.7944627899999,2336,698402,0.001,-63.95858618927002,7.585815702915192,,
4827,455.14,699862,144,-501.60067846999993,2340,699758,0.001,-63.90281495593843,8.333656543638648,,
,,700000,,,,699879,0.001,-63.61847657423753,8.629309663066158,773.8433869444183,904.5
4836,427.45,700116,144,-471.61319019999996,2344,699912,0.001,-63.355003356933594,7.848272222461122,,
4842,423.2,701242,144,-466.55392796000007,2348,701104,0.001,-63.81436048235212,8.163748213223048,,
4848,413.23,702344,144,-455.1550264700001,2352,702232,0.001,-63.974569956461586,7.213330759721644,,
4854,413.9,703555,144,-456.1883865900001,2356,703418,0.001,-63.82360537719727,7.500309266805649,,
,,705000,,,,704627,0.001,-63.75571385192871,7.340528383016586,905.3309317864478,1000.0
4871,433.4,705721,144,-477.63512215,2360,,,,,,
4882,424.75,706960,144,-467.86343521000003,2364,706802,0.001,-64.06814149709848,7.362503500545726,,
4884,405.73,708082,144,-447.66328047999997,2368,706988,0.001,-63.63110361601177,7.339205689430237,,
4894,405.31,709181,144,-447.46543340000005,2372,709058,0.001,-62.69914245605469,6.885972440242767,,
,,710000,,,,709087,0.001,-62.88282258169992,8.407296978194138,773.9474677709862,909.4
4918,422.54,712203,144,-465.9227208900001,2376,712087,0.001,-63.78591902923584,7.805189440965653,,
4925,420.82,714345,145,-464.19530733,2380,713251,0.001,-63.64262752043895,7.658984772766693,,
,,715000,,,,714340,0.001,-63.049076843261716,6.966348848844829,869.0809519028069,1000.0
4945,411.14,715459,144,-453.73020582,2384,715340,0.001,-63.71465912628174,7.825123405814171,,
4945,394.25,715633,144,-435.1473161999999,2388,715435,0.001,-63.99050244418058,7.48449356989427,,
4947,383.73,715788,144,-423.7488714599999,2392,715675,0.001,-63.57077298845564,7.051881841250828,,
4957,383.09,717909,144,-423.58308266999995,2396,717784,0.001,-63.77031537628174,8.333893938064575,,
4958,383.14,718103,144,-423.40150904999996,2400,717932,0.001,-63.37211227416992,7.990031496953156,,
,,720000,,,,719009,0.001,-63.591710815429686,8.031131434202194,750.9077714645537,1000.0
4978,373.06,720131,144,-412.02446756000006,2404,720024,0.001,-62.72002363204956,9.383113225301107,,
4990,375.38,722476,144,-414.66993305000005,2408,722292,0.001,-63.53203179931641,9.008407212615014,,
,,725000,,,,724403,0.001,-65.11224517822265,7.735873790014358,726.755689067021,1000.0
5011,374.21,725497,144,-413.56153284,2412,,,,,,
5027,375.67,727710,144,-415.0980142099999,2416,727515,0.001,-63.57632136535644,8.920114974737167,,
5033,356.93,728863,144,-394.56849378,2420,728735,0.001,-63.46646614074707,9.241860222935676,,
,,730000,,,,729769,0.001,-63.44717712402344,9.189648273825645,654.6439682142809,1000.0
5049,368.0,731041,144,-406.14650217,2424,729947,0.001,-64.278440284729,10.004115396738053,,
5068,375.86,733918,144,-414.44579107000004,2428,733719,0.001,-63.52957041168213,8.786721843123436,,
,,735000,,,,734859,0.001,-63.01665945614086,8.277742542539324,672.0610131673515,1000.0
5083,377.35,735176,144,-415.9037169600001,2432,734908,0.001,-63.54989517211914,9.629966920735885,,
5095,387.0,737253,144,-426.66730461,2436,737116,0.001,-63.70404225921631,9.583063269615174,,
5101,386.37,738499,144,-426.11767456999996,2440,738327,0.001,-64.04556855701264,8.999620460328602,,
,,740000,,,,739405,0.001,-63.797556129455565,10.03849687898159,482.9295282455161,1000.0
5121,404.4,740556,144,-445.83045511999995,2444,740439,0.001,-64.04006419462316,8.664719202939201,,
5127,404.19,741661,144,-445.51208877000005,2448,741519,0.001,-64.94922485351563,7.989651384807768,,
5128,395.71,741915,144,-436.7713192399999,2452,741721,0.001,-63.66137674119737,9.396600963872507,,
5136,405.38,744093,144,-447.09471810999986,2456,742999,0.001,-63.70778697620739,8.72844629721208,,
,,745000,,,,743999,0.001,-63.848668701171874,9.175934355139733,732.8110496461392,1000.0
5154,394.6,745181,144,-435.01841327,2460,745040,0.001,-64.02055528428819,8.105222940444946,,
5160,393.03,746263,144,-433.86470948999994,2464,746150,0.001,-63.85325971221924,9.388800595283508,,
5162,393.53,747435,144,-434.62253959999987,2468,746341,0.001,-63.52080809764373,8.979973687401301,,
5172,393.88,748569,144,-435.16789546,2472,748448,0.001,-63.95901020050049,9.201221360206604,,
5180,377.42,749945,144,-417.5054160600001,2476,749830,0.001,-63.349546370967744,9.608056049193106,,
,,750000,,,,749877,0.001,-64.12073340782753,9.897934711896456,515.6241309382021,1000.0
5191,367.08,751053,144,-406.3736222999999,2480,749959,0.001,-64.6343972342355,8.310362202780587,,
5202,378.27,753286,144,-418.3230572999999,2484,752192,0.001,-63.737166313171386,9.177948857188225,,
5209,389.66,754599,144,-430.55003373999995,2488,753505,0.001,-63.24589947956364,9.691722061575913,,
,,755000,,,,754776,0.001,-64.26565906300264,9.29550605412771,514.0546243849064,1000.0
5225,400.82,755870,144,-442.6915503299999,2492,,,,,,
5240,400.48,757957,144,-442.49395791999996,2496,757842,0.001,-64.0333127822876,9.148131235599518,,
5246,409.95,759098,144,-452.94778292,2500,758942,0.001,-64.08603565216065,9.440796619772911,,
,,760000,,,,759110,0.001,-63.888445960150825,9.563633150524563,600.8358727403917,1000.0
5262,401.57,760288,144,-443.91656926999997,2504,760110,0.001,-64.27165229034424,9.287005313038826,,
5263,379.8,760456,144,-419.84083726000006,2508,760345,0.001,-64.33203249392302,9.107241127801979,,
5275,371.96,762693,144,-411.0149573499999,2512,762528,0.001,-64.37851767730713,8.666600590348244,,
5276,352.01,762911,144,-389.39787136,2516,762804,0.001,-64.13680974786932,8.908083573254672,,
5287,360.85,764948,144,-398.6956349500001,2520,764833,0.001,-64.46163891601563,9.48150611424446,,
,,765000,,,,764890,0.001,-64.7903355492486,8.386009150081211,697.4350525814632,923.9
5302,350.47,766088,144,-387.3608563,2524,765928,0.001,-63.989846078973066,9.572447030167831,,
5304,333.15,767233,144,-368.12168777,2528,766139,0.001,-64.1809161150897,8.675217494097623,,
5314,331.5,768326,144,-366.56464658,2532,768221,0.001,-64.7569238070784,8.528587838350717,,
,,770000,,,,769303,0.001,-64.93567657470703,8.283476016890834,829.7987703337596,1000.0
5334,331.6,770413,144,-366.5703182600001,2536,770303,0.001,-64.75836527252197,8.889095238924027,,
5345,339.93,772492,144,-375.37219547,2540,772349,0.001,-64.08521982828776,8.983827686309814,,
5346,321.2,772676,144,-354.87614286,2544,772511,0.001,-65.9923210144043,9.430695354938507,,
5347,313.62,773023,144,-346.78936675999995,2548,772752,0.001,-65.02977188428243,9.14028616497914,,
,,775000,,,,774012,0.001,-64.61983645629883,9.346999164819717,534.7148488190026,1000.0
5369,341.91,776106,144,-377.45816736,2552,775012,0.001,-64.70292850494384,9.511601092100143,,
5374,322.78,776371,144,-356.7115112700001,2556,776239,0.001,-64.81404876708984,9.220293241388658,,
5376,314.71,776652,144,-348.14844359,2560,776501,0.001,-64.27914471096463,10.112318697842685,,
5377,307.86,777049,144,-340.69120466,2564,776651,0.001,-64.41476588779025,10.601057317521837,,
5379,297.96,777231,144,-329.69229508000006,2568,777050,0.001,-64.33774471282959,12.459980626900991,,
5390,307.78,779347,144,-340.70150400000006,2572,779193,0.001,-65.51152965000698,10.898180727447782,,
5392,297.76,779721,144,-329.76038185,2576,779521,0.001,-64.96130620216837,9.392121582615133,,
5393,288.12,779865,144,-318.94165248,2580,779721,0.001,-63.448720169067386,8.335655188560485,,
,,780000,,,,779850,0.001,-65.07511465890067,9.205884218215942,297.1686047288589,1000.0
5404,277.23,781009,144,-307.04164502,2584,779915,0.001,-65.0888934135437,10.75894923576942,,
5416,285.75,783174,144,-316.5521975,2588,782080,0.001,-65.1129335102282,9.922450329128065,,
5421,277.57,783627,144,-307.92166130000004,2592,783386,0.001,-64.78484098116557,10.551730374495188,,
,,785000,,,,784711,0.001,-64.75202005767822,11.254794301509857,473.01332655837757,1000.0
5439,278.48,785805,144,-308.89595154,2596,,,,,,
5449,278.43,786941,144,-308.74384792,2600,786760,0.001,-64.8620662689209,10.350473456912571,,
5455,278.1,788098,144,-308.72699150000005,2604,787966,0.001,-65.06485128021241,10.672507314920425,,
5456,279.76,788432,144,-310.79599448000005,2608,788096,0.001,-65.16743711991744,8.901482365348123,,
5457,258.53,788546,144,-287.49908991,2612,788431,0.001,-65.55014673868816,8.03111481666565,,
5463,268.01,789712,144,-297.82480685999997,2616,789597,0.001,-64.47540525956587,9.66423283452573,,
,,790000,,,,789673,0.001,-64.42176183064778,10.051982027834113,390.3474300720729,1000.0
5484,278.19,792767,144,-309.26301853999996,2620,791673,0.001,-64.72219072723388,9.797194617629051,,
5494,278.58,793946,144,-309.94892565,2624,793800,0.001,-64.43896392822266,9.77280322790146,,
,,795000,,,,794892,0.001,-64.73485221862794,9.863387313842773,308.63576241269476,1000.0
5510,287.53,795986,144,-319.87278050000003,2628,,,,,,
5520,289.91,797317,144,-322.20759839,2632,797016,0.001,-64.63876679992676,9.420368833780289,,
5523,271.95,797608,144,-302.54320082,2636,797455,0.001,-64.67054335276286,7.064017462403807,,
5525,263.6,798852,144,-293.53153647000005,2640,797758,0.001,-64.5130849091903,9.239395434441773,,
,,800000,,,,799774,0.001,-65.3577013015747,5.640102401375771,549.47597046718,1000.0
5550,291.92,801868,144,-324.25498746,2644,800774,0.001,-64.58255670928955,9.605786060094834,,
5556,290.78,802101,144,-323.11675582,2648,801989,0.001,-64.67742710113525,9.488201694724001,,
5561,270.96,803202,144,-301.34407206,2652,803057,0.001,-64.80047257232665,8.965934960842132,,
,,805000,,,,804223,0.001,-64.55785778808594,8.889192005872726,504.66355367181825,1000.0
5578,289.46,805317,144,-321.46213409,2656,,,,,,
5588,298.3,806482,144,-330.99992202,2660,806287,0.001,-64.94308589054988,8.29639944323787,,
5589,296.39,806688,144,-328.67738207,2664,806482,0.001,-66.22911398751395,9.69048782495352,,
5590,296.2,806851,144,-328.59967466,2668,806704,0.001,-65.4332434790475,8.023017070123128,,
5600,295.67,808914,144,-327.72374457999996,2672,808783,0.001,-64.71474918365479,9.024081533551216,,
,,810000,,,,808952,0.001,-64.86384374445134,9.997294093623307,828.5448022939265,1000.0
5622,323.25,812046,144,-357.94160705999997,2676,810952,0.001,-64.89111647033691,8.869085279345512,,
5633,335.18,813383,144,-370.81428788,2680,813113,0.001,-64.69845700263977,8.590107831087979,,
,,815000,,,,814289,0.001,-64.94235362243653,8.849093125939369,610.4174269940588,915.9
5653,344.3,815439,144,-380.86068385999994,2684,815333,0.001,-65.43932186473499,9.166190152818507,,
5658,333.71,816545,144,-369.55402676,2688,816393,0.001,-65.3288705613878,12.110618227406553,,
5663,338.2,817447,144,-374.08086584999995,2692,817245,0.001,-65.20523318481445,9.165859956741333,,
5670,328.94,818699,144,-363.72326209000005,2696,818550,0.001,-64.82505156118658,8.634110387367539,,
5671,319.71,818912,144,-353.70728879,2700,818786,0.001,-65.42356595126066,9.177002960985357,,
,,820000,,,,819818,0.001,-64.89547234344482,8.613425959587097,661.3205563225783,1000.0
5692,338.74,821972,144,-374.34955586,2704,820878,0.001,-65.37274258931478,7.937653028964997,,
5703,356.02,824034,144,-393.13875385999995,2708,822940,0.001,-65.14208216857911,8.718095849037171,,
,,825000,,,,823940,0.001,-65.22888368225098,8.367202777504922,474.1697852219455,1000.0
5722,366.46,825192,144,-404.8269614400001,2712,825006,0.001,-65.25654326544867,7.86318233694349,,
5723,356.66,825378,144,-394.2732139599999,2716,825267,0.001,-65.26782044910249,9.782204278679782,,
5734,347.51,827518,144,-384.0288251900001,2720,827376,0.001,-65.08922396850586,8.672075240850448,,
,,830000,,,,829479,0.001,-65.39015398406983,8.653863788366317,441.7156963660615,1000.0
5755,366.27,830573,144,-404.64073828,2724,,,,,,
5760,348.12,830798,144,-385.0443092599999,2728,830586,0.001,-65.86515359317555,6.8580043893871885,,
5762,346.09,831926,144,-382.58284288999994,2732,830832,0.001,-65.09970664978027,10.110386686665672,,
5772,354.41,833049,144,-391.56716843999993,2736,832906,0.001,-65.73148145173725,7.5983337665859025,,
5778,353.58,834210,144,-390.6538339999999,2740,834030,0.001,-65.50278557671442,9.595138880941603,,
,,835000,,,,834116,0.001,-65.7058140954306,9.379500494446866,529.0606704217062,1000.0
5804,353.79,837247,144,-390.9932361,2744,837116,0.001,-65.66264227294921,9.134000979423522,,
5810,363.2,838421,144,-401.17918817000003,2748,838270,0.001,-65.43127337646484,8.369922864437104,,
5816,363.21,839523,144,-401.19236423999996,2752,839392,0.001,-65.53872959899903,8.399932398796082,,
,,840000,,,,839483,0.001,-65.00446497599283,8.422761517186318,564.0900404534535,1000.0
5831,353.13,840630,144,-390.0322023,2756,840483,0.001,-65.48196768951416,8.986776462674142,,
5837,352.63,841745,144,-389.63178009999996,2760,841627,0.001,-65.72338485717773,6.836251475594261,,
5839,362.77,842965,144,-401.08218267999996,2764,841871,0.001,-65.66225309932933,9.050957199405222,,
5845,365.69,843420,144,-404.40128738000004,2768,843280,0.001,-66.11425006482028,8.539737354877383,,
5846,347.3,843644,144,-384.3785345300001,2772,843470,0.001,-66.33192571004231,8.938918311020423,,
5853,327.44,844790,144,-362.70064863000005,2776,844657,0.001,-65.56017601490021,7.546560872346163,,
,,845000,,,,844696,0.001,-65.33051986694336,7.948777859027569,593.5113924101904,1000.0
5868,324.86,845869,144,-359.90808777999996,2780,845759,0.001,-65.02400187442177,8.516339358530546,,
5869,306.98,846137,144,-340.53965112000003,2784,845872,0.001,-65.92626476287842,11.061559945344925,,
5870,297.81,846326,144,-330.25597031999996,2788,846165,0.001,-65.36725927282262,8.567579088387665,,
5877,309.61,848408,144,-342.94958686999996,2792,847314,0.001,-64.98096789735736,9.604013493566802,,
,,850000,,,,849416,0.001,-65.44345156097413,8.215010255932809,608.1433909263112,1000.0
5901,318.27,850526,144,-352.43518183,2796,850416,0.001,-65.53747295379638,8.44705873632431,,
5907,327.24,851636,144,-362.38369724000006,2800,851517,0.001,-65.46852123376095,8.454177551197283,,
5909,308.6,852832,144,-341.79855810000004,2804,851738,0.001,-65.47182321548462,7.832992762327194,,
,,855000,,,,854771,0.001,-65.63816731262207,9.127342641353607,649.7379410201451,1000.0
5935,318.31,855865,144,-351.83719755,2808,,,,,,
5944,317.74,856966,144,-350.92829651,2812,856850,0.001,-65.64509464263917,9.030508021473885,,
