rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/episodes,train/actor_loss,train/n_updates,train/learning_rate,train/critic_loss,eval/mean_ep_length,eval/mean_reward
,357500,,,,,-77.29518501846879,357236,0.001,9.742240879147552,201.9,470.71293011307716
206.12,357744,486.2194816,144,2467,1884,-77.50712615664642,357438,0.001,9.423876073100779,,
205.87,358576,486.16003056,145,2472,1888,-78.0204564462794,358273,0.001,9.641118531156643,,
205.71,359435,486.11314367000006,145,2476,1892,-77.24618390284547,359125,0.001,10.648820408947392,,
,360000,,,,,-77.60518431230025,359779,0.001,8.558804574595317,209.7,499.0629864275455
205.74,360304,486.36225616999997,145,2483,1896,-77.21765609014602,359989,0.001,8.279476862861996,,
205.75,361159,487.01708847000003,145,2487,1900,-77.82172213860278,360840,0.001,9.290256085554006,,
206.51,362072,488.69450278999994,145,2492,1904,-77.58631857510271,361752,0.001,8.397730891322677,,
,362500,,,,,-77.65819836537773,362190,0.001,7.869766459487001,225.15,523.9135577082634
207.1,362924,490.87976279000003,145,2500,1908,-77.4428228730137,362622,0.001,8.087053938609797,,
208.05,363803,493.5245667,145,2504,1912,-77.6673950782189,363453,0.001,8.235856464275948,,
208.77,364620,495.34196470999996,145,2508,1916,-78.1208733452691,364321,0.001,7.466667160915969,,
,365000,,,,,-78.31753493328483,364716,0.001,9.214763159629626,186.6,428.02036307156084
209.21,365440,495.86945977000005,145,2514,1920,-78.26514927686843,365129,0.001,8.81813758270331,,
210.49,366327,498.23799402,145,2519,1924,-77.90821994879308,366013,0.001,9.427096790737576,,
211.37,367220,499.9468229800001,145,2523,1928,-78.05637690451293,366887,0.001,8.395827806101437,,
,367500,,,,,-77.97150464327831,367395,0.001,8.451184328996911,217.95,514.8358660519123
210.47,367932,497.05878118,145,2530,1932,-77.9068273841788,367613,0.001,8.841542552370544,,
211.4,368783,498.82328471,145,2534,1936,-78.52383698962984,368458,0.001,9.170202884219941,,
211.17,369594,498.11562849000006,145,2538,1940,-78.12826833919603,369288,0.001,9.615123326681099,,
,370000,,,,,-78.08262738994523,369699,0.001,8.508895565481748,201.55,499.08515625
211.1,370432,498.0162772000001,145,2545,1944,-78.42303237915038,370120,0.001,7.8903080361074505,,
210.83,371235,497.29953495,145,2549,1948,-78.48361042567662,370926,0.001,8.51916630900636,,
210.46,372051,496.93390210000007,145,2553,1952,-78.50848074520336,371750,0.001,9.200192503153984,,
,372500,,,,,-77.58609948409232,372340,0.001,8.90305641199413,213.6,499.11461406052115
210.23,372846,496.55681065000005,145,2560,1956,-78.43045123118274,372553,0.001,9.467662840382035,,
210.26,373694,496.2758067400001,145,2564,1960,-77.98543907614315,373392,0.001,8.681656367638531,,
209.76,374474,495.57095573,145,2568,1964,-77.90586638450623,374179,0.001,9.710319674694476,,
,375000,,,,,-78.37282679032306,374767,0.001,8.107886299869131,205.95,500.64460814595225
209.19,375280,495.21948103999995,145,2575,1968,-77.91968690432034,374974,0.001,10.367173392991512,,
208.95,376096,494.64983109,145,2579,1972,-78.34590622985247,375791,0.001,8.936858688743369,,
208.23,376914,493.64524835000003,145,2583,1976,-78.67734513192806,376605,0.001,8.455094272235655,,
,377500,,,,,-77.995301626261,377230,0.001,7.809303871636252,209.2,511.1885141223669
208.29,377738,495.0475324299998,145,2590,1980,-78.9876645895151,377438,0.001,8.244292313089737,,
206.42,378386,490.7727449199999,145,2593,1984,-78.71243794759114,378100,0.001,7.121286464459969,,
206.08,379184,491.19908526,145,2597,1988,-78.79457536715906,378884,0.001,8.5294419404937,,
,380000,,,,,-78.65441805645101,379697,0.001,10.646877663806805,205.2,505.9759889304638
205.65,380000,491.18269764999997,145,2604,1992,,,,,,
205.25,380829,490.86017866,145,2608,1996,-78.51344415573847,380518,0.001,7.728385500930713,,
205.11,381670,490.4549979400001,146,2613,2000,-78.7765444975633,381366,0.001,9.163323168571178,,
204.26,382498,489.76456858000006,146,2617,2004,-78.65514104506549,382194,0.001,8.304464436516973,,
,382500,,,,,-78.8290947558833,382399,0.001,8.861997548545279,204.15,511.08935331106187
204.09,383333,489.89276543000005,146,2624,2008,-78.77487075663059,383025,0.001,7.759329778011714,,
203.71,384174,489.75049232999993,146,2628,2012,-78.8597478604098,383860,0.001,9.36736665296992,,
,385000,,,,,-78.75688926990216,384700,0.001,7.687587772424404,222.5,522.0222217708827
204.02,385022,491.3911715399999,146,2636,2016,,,,,,
204.41,385881,493.25770074,146,2640,2020,-79.24967304711203,385568,0.001,7.761927380145175,,
203.95,386722,493.49014450000004,146,2644,2024,-79.22427865124624,386423,0.001,7.88141153501049,,
,387500,,,,,-79.56016532973487,387252,0.001,8.511066719074154,208.6,513.9223230838776
203.36,387556,493.24552286,146,2651,2028,,,,,,
204.57,388389,497.31404209999994,146,2655,2032,-79.84472796986404,388065,0.001,7.8511193432093815,,
204.34,389217,497.84005512000005,146,2659,2036,-79.85229592953088,388913,0.001,10.87644148097848,,
,390000,,,,,-79.48538844957264,389760,0.001,7.5095597997717904,215.7,515.7743207156658
204.8,390074,499.10023627000004,146,2666,2040,,,,,,
205.11,390943,499.58174644999997,146,2671,2044,-79.17222623471861,390626,0.001,9.205047616252193,,
205.17,391752,500.11636856999996,146,2675,2048,-79.48626502990723,391446,0.001,8.680823907852172,,
,392500,,,,,-79.74191216194984,392259,0.001,8.813713557649367,211.95,512.3886135876179
205.19,392570,500.14295992,146,2681,2052,,,,,,
205.67,393413,500.92725335999995,146,2686,2056,-79.07906963207104,393105,0.001,8.991791751649645,,
205.46,394240,501.08683532000003,146,2690,2060,-79.77785552374208,393931,0.001,10.971711212778326,,
,395000,,,,,-79.77655543113241,394768,0.001,9.09537767752623,223.85,519.0513158261776
206.14,395088,501.99458842,146,2697,2064,,,,,,
206.69,395949,502.7240586600001,146,2701,2068,-79.18465675563988,395648,0.001,9.239108520718764,,
206.34,396730,501.91774812999995,146,2705,2072,-79.60590243339539,396441,0.001,8.380861192169585,,
,397500,,,,,-79.54562870661418,397219,0.001,9.47780092060566,202.65,488.7938319772482
206.06,397520,501.06932211,146,2712,2076,,,,,,
205.79,398317,499.17123937,146,2716,2080,-79.23645111083984,398021,0.001,8.132783473427615,,
207.53,399139,503.54775977,146,2720,2084,-79.66565214912846,398842,0.001,9.423535239021733,,
207.88,399972,503.47594939999993,146,2724,2088,-79.08222483697338,399662,0.001,9.888393919044566,,
,400000,,,,,-79.49886830647786,399873,0.001,8.156908082736047,215.0,500.12697849869727
208.12,400812,503.0499644599999,146,2731,2092,-79.53851753234864,400500,0.001,8.736605801582336,,
208.46,401675,503.3622916099999,146,2735,2096,-80.12792262324581,401362,0.001,8.161919116973877,,
207.07,402377,498.81604784999996,146,2739,2100,-79.369837474823,402116,0.001,7.888628653760226,,
,402500,,,,,-79.35906633918668,402278,0.001,10.934144023024006,160.85,331.8904987990856
206.76,403174,497.79747534,146,2745,2104,-79.73834716521942,402862,0.001,7.807280387964335,,
206.55,403988,496.75100456,146,2749,2108,-79.84993640287423,403676,0.001,7.161391708585951,,
205.33,404707,493.49105258000003,146,2753,2112,-79.34366675268245,404347,0.001,9.185888169687006,,
,405000,,,,,-79.69553536742274,404883,0.001,8.235478093407371,247.9,654.0777052760125
207.29,405751,501.1488235700001,146,2762,2116,-80.22505829299706,405364,0.001,10.621046223502228,,
208.96,406777,505.16097183,146,2768,2120,-80.20130468297887,406441,0.001,10.146019080816876,,
,407500,,,,,-80.01507646609575,407286,0.001,8.05191795618971,271.35,642.5412824094295
212.86,408008,514.96253956,146,2779,2124,-79.84329459107953,407610,0.001,8.165991397551549,,
215.82,409138,520.68459166,146,2784,2128,-79.50697305319193,408709,0.001,9.525793356347167,,
,410000,,,,,-79.65554331250759,409425,0.001,10.32852818928852,658.2,1496.7603874236345
220.57,410446,530.15362398,146,2802,2132,-79.47658803304036,410187,0.001,9.02603367169698,,
229.6,412177,550.2180054300001,146,2811,2136,-79.53690969106313,411767,0.001,9.404849602725054,,
,412500,,,,,-79.23636407118578,412078,0.001,8.667773535013966,627.25,1492.158849221468
243.54,414428,579.10202003,146,2829,2140,-79.52490471269442,413329,0.001,8.973916831483603,,
,415000,,,,,-79.44935210545857,414718,0.001,11.455922355254492,195.75,457.61531592607497
242.58,415201,576.47440977,146,2840,2144,-79.2318304789435,414912,0.001,9.552370700639548,,
242.12,415964,573.9391049999999,146,2844,2148,-79.80977221037212,415673,0.001,11.222934445785603,,
241.75,416745,571.9952821399999,146,2848,2152,-79.44388774797028,416448,0.001,9.416980138012008,,
,417500,,,,,-78.96193336953922,417210,0.001,9.718821435558553,196.2,461.13028796315194
240.92,417505,569.2734493,146,2855,2156,,,,,,
241.2,418360,569.07849462,146,2860,2160,-78.82256346203032,418031,0.001,9.738376606132181,,
241.04,419192,568.11526009,146,2865,2164,-78.75737641589477,418904,0.001,10.119622603501425,,
,420000,,,,,-78.87089828491212,419706,0.001,8.779217748641967,222.3,528.3317486613989
240.78,420027,567.27859644,146,2873,2168,,,,,,
241.68,420898,569.4148044699999,146,2878,2172,-79.1219517938022,420587,0.001,10.083107363000959,,
243.25,421845,572.43493868,146,2883,2176,-78.8838270347537,421538,0.001,11.51372986461011,,
,422500,,,,,-79.12947075707572,422220,0.001,9.846411311200686,243.45,562.4654932111501
244.83,422800,576.1257652,146,2892,2180,-78.84219478203998,422467,0.001,8.868919185298656,,
249.93,424132,587.99402761,146,2897,2184,-78.91716379359148,423403,0.001,8.428953461025072,,
,425000,,,,,-79.09526885716261,424764,0.001,10.106565188517612,237.95,568.1796251446009
251.35,425107,591.55194361,146,2907,2188,,,,,,
263.42,427154,617.52036232,146,2915,2192,-78.91099937840512,426055,0.001,8.890400034236157,,
,427500,,,,,-79.08341598510742,427055,0.001,8.745328051567078,787.65,1778.629254591465
280.77,429752,657.86090365,145,2945,2196,-79.0549048614502,429312,0.001,9.216596357107163,,
,430000,,,,,-79.6834460233165,429878,0.001,9.105421390533447,296.15,735.6560551166534
284.99,430876,669.4409455000001,145,2955,2200,-79.68954487335988,430411,0.001,8.90791900545104,,
289.98,432172,681.7026230299999,145,2962,2204,-79.9409408569336,431711,0.001,9.035431903341543,,
,432500,,,,,-80.33996126386855,432360,0.001,7.991709413428755,208.7,523.3526428848505
295.48,433536,695.1708774900002,145,2972,2208,-79.26788275281369,432930,0.001,9.393335526009345,,
296.91,434398,698.72197963,145,2977,2212,-79.73112182617187,434049,0.001,8.677170757813887,,
,435000,,,,,-79.567406729366,434654,0.001,10.0681440541442,395.65,931.8207967281342
299.06,435657,699.5408276000001,145,2991,2216,-79.2393400485699,435352,0.001,8.841495269738534,,
299.14,436691,701.22870506,145,2997,2220,-79.84290985322335,436383,0.001,7.88883664315207,,
294.68,437476,691.0144211399999,145,3001,2224,-79.64546950982542,437181,0.001,10.546918975520255,,
,437500,,,,,-79.64631030024314,437377,0.001,8.403298925380318,214.8,520.6696983993054
293.5,438488,690.1985851700001,145,3009,2228,-79.54470695495606,438060,0.001,9.386832413673401,,
,440000,,,,,-79.73307160858074,439620,0.001,8.594658699534298,364.25,950.6648746788502
295.55,440001,699.1912062799998,145,3023,2232,,,,,,
293.05,441482,700.2100811700001,145,3029,2236,-80.45668115188826,440871,0.001,9.587086713003846,,
,442500,,,,,-79.35826117651803,441607,0.001,10.625141422663416,474.35,1396.4649964392186
286.93,443121,696.47320021,145,3047,2240,-80.1168841044108,442796,0.001,8.954981875658833,,
291.28,444329,711.5759050499998,145,3053,2244,-80.36924661172402,443941,0.001,8.892280477888129,,
,445000,,,,,-79.911951026138,444757,0.001,10.64103951672007,457.9,1339.4513983398676
295.3,445494,724.9424822400001,145,3067,2248,-80.86821093926063,445172,0.001,9.671567792777555,,
298.73,446618,736.93402565,145,3073,2252,-80.51082172909298,446246,0.001,9.773012883784407,,
,447500,,,,,-80.52764754756805,447374,0.001,9.532524082652959,425.3,1106.8677812486887
305.21,448026,755.9740617699999,145,3086,2256,,,,,,
316.35,449995,788.4526997,145,3096,2260,-80.54730072888461,448896,0.001,9.09536129932458,,
,450000,,,,,-80.66203552246094,449896,0.001,9.05593394947052,284.75,803.5815861731768
318.92,451084,797.3388625799998,145,3110,2264,-80.39827811501243,450727,0.001,10.248080009402651,,
321.88,452215,807.6544325599998,145,3116,2268,-80.49516544644794,451817,0.001,9.16720472682606,,
,452500,,,,,-81.20286548043799,452371,0.001,8.78587698842965,247.65,733.3324912101031
323.74,453272,816.6345275799998,145,3126,2272,-80.72855482835035,452872,0.001,9.488046294473774,,
324.1,454255,821.6707471200002,145,3131,2276,-80.74013512710044,453933,0.001,9.877825941505103,,
,455000,,,,,-81.00412385603961,454676,0.001,9.49612632393837,257.95,747.0609699308873
326.87,455487,834.2295485900001,145,3141,2280,-80.40096691042878,454934,0.001,9.210874469705331,,
324.96,456628,836.7344062299999,145,3148,2284,-81.17767252448861,456277,0.001,9.926016066010915,,
,457500,,,,,-81.67320838341347,457141,0.001,8.573464031050191,344.55,996.7011982142925
328.03,457910,851.06298423,144,3161,2288,-81.32146402994792,457501,0.001,8.758003947469923,,
320.0,459154,843.5095580000001,144,3167,2292,-81.28544487953187,458756,0.001,9.692633937299252,,
,460000,,,,,-81.81135549663026,459806,0.001,10.894596474827628,494.45,1552.9320788800717
310.46,460798,832.7825709000001,144,3183,2296,-81.61898155691235,460284,0.001,9.856625063149998,,
,462500,,,,,-81.77304290903025,462353,0.001,9.523440958097064,435.45,1399.8450164079666
320.25,462901,872.8638372700001,144,3201,2300,,,,,,
320.86,464258,884.1990934199999,144,3208,2304,-82.54817246899162,463748,0.001,9.323752855517201,,
,465000,,,,,-82.82146906852722,464705,0.001,11.248861582949758,250.15,765.5927832871675
318.52,465388,885.6904734799999,144,3218,2308,-82.74502430264911,464956,0.001,9.673356762920243,,
319.36,466334,893.94754202,144,3224,2312,-83.0894524553697,466115,0.001,10.886195368046383,,
,467500,,,,,-83.03958364633414,466918,0.001,14.442712333746124,492.5,1618.8355925053359
318.56,467513,900.3185609299998,144,3236,2316,,,,,,
326.86,469377,933.8180931499998,144,3246,2320,-83.3418025164537,468885,0.001,10.424722160252047,,
,470000,,,,,-83.7341514853544,469623,0.001,10.783145474696505,576.1,1820.5364027172327
336.14,471090,965.3064299199999,144,3264,2324,-83.52148198897314,470585,0.001,11.977693682932026,,
,472500,,,,,-84.37932846325786,472347,0.001,10.865639351997055,321.8,986.7677955240011
342.83,472771,992.9929450900001,144,3280,2328,,,,,,
342.84,474285,1001.1366158700001,144,3288,2332,-84.45165700063656,473795,0.001,13.402536596392839,,
,475000,,,,,-84.63112847348476,474562,0.001,11.430388743573047,404.45,1276.0052500069141
344.72,475954,1011.91880143,144,3303,2336,-84.87543714164508,475370,0.001,13.696688107757947,,
,477500,,,,,-85.33589582928157,477343,0.001,12.558254588458498,332.0,1037.3035990267992
346.8,477801,1025.06081852,143,3318,2340,,,,,,
352.46,479575,1043.3904458099998,144,3328,2344,-85.02999936209784,479202,0.001,12.029037950761643,,
,480000,,,,,-85.41438379827535,479795,0.001,11.499831634629109,396.15,1241.861795964837
356.17,481111,1059.5365193100001,143,3341,2348,-85.5934032051863,480527,0.001,11.00541654175627,,
,482500,,,,,-85.55294380187988,482348,0.001,11.592434766292572,515.1,1663.8076851636172
366.89,483307,1095.44541383,143,3363,2352,-86.08288226624714,482867,0.001,10.72012009372601,,
,485000,,,,,-86.08740485055107,484496,0.001,11.046730549902737,976.05,3100.8075649142265
375.69,485595,1129.39801412,143,3387,2356,,,,,,
,487500,,,,,-86.72035843891786,487079,0.001,11.421058177947998,955.15,2751.9754752904178
386.0,488595,1169.42797986,142,3420,2360,-86.56067163085937,488079,0.001,11.088689393043518,,
386.64,489748,1174.05121377,142,3427,2364,-86.59083148016445,489311,0.001,12.733887185258556,,
,490000,,,,,-86.71665841728978,489649,0.001,12.918113574473816,610.95,1848.329351490736
391.32,491347,1192.88550938,142,3445,2368,-86.3956586787131,490923,0.001,11.308375642362948,,
,492500,,,,,-86.21312684558687,492072,0.001,11.695680980455307,474.6,1523.1729606926442
401.45,493417,1229.43735718,142,3463,2372,-86.44336088923097,492596,0.001,11.54772386933101,,
,495000,,,,,-86.8367266998291,494318,0.001,12.687840156555175,1000.0,2559.9201391786337
431.62,497417,1302.63881021,142,3498,2376,-86.60387727355958,496318,0.001,12.866202745437622,,
,497500,,,,,-86.72392036437988,497318,0.001,13.291482419490814,970.1,3040.30432472229
,500000,,,,,-86.67910331726074,499203,0.001,13.236434548854827,889.85,2216.859543144703
458.15,501302,1374.5656059399998,141,3545,2380,-86.60464370727539,500203,0.001,12.918047048568726,,
,502500,,,,,-86.62942341395787,501707,0.001,11.966568692336006,1000.0,3082.7368807941675
481.78,504806,1443.8781173599998,141,3580,2384,-86.98772886657714,503707,0.001,13.826297888755798,,
,505000,,,,,-87.12493783569336,504707,0.001,13.727417496681213,745.3,2207.905336087942
,507500,,,,,-87.42216799957583,506948,0.001,13.806474774925142,1000.0,2660.695157033205
501.37,508047,1502.42236927,140,3623,2388,,,,,,
,510000,,,,,-87.30969668579101,509732,0.001,14.142196500468588,556.9,1752.66677865088
512.41,510395,1537.9943804700004,139,3646,2392,,,,,,
,512500,,,,,-87.76937734985351,512175,0.001,14.067157933712005,536.45,1724.462301120162
520.17,512815,1564.6118121399995,139,3667,2396,,,,,,
,515000,,,,,-87.9349141998291,514109,0.001,13.410729645252228,1000.0,3058.130465769768
533.07,516208,1602.6654164100003,139,3698,2400,-87.91184019470215,515109,0.001,13.10284265089035,,
,517500,,,,,-88.39220388793946,517109,0.001,12.310077391147614,972.5,3080.7058109760283
,520000,,,,,-88.37609201049804,518976,0.001,13.714510268211365,1000.0,3090.2372953265904
558.17,520075,1681.1209183400001,138,3749,2404,,,,,,
,522500,,,,,-88.4567858658173,522193,0.001,13.631954172155359,1000.0,2992.0630688130855
579.04,523292,1741.9884345300004,138,3781,2408,,,,,,
,525000,,,,,-88.80179096984864,524193,0.001,12.869294787406922,982.8,2142.167833071947
609.58,527292,1823.2272089700002,138,3814,2412,-89.21071003723145,526193,0.001,13.863791390895843,,
,527500,,,,,-89.4726290588379,527193,0.001,14.34649848127365,1000.0,2733.61325417459
,530000,,,,,-89.75885133361817,529193,0.001,13.619055295467376,1000.0,2903.1492207765577
637.79,531292,1901.4429583800002,137,3865,2416,-90.34576895141602,530193,0.001,14.312750345230102,,
,532500,,,,,-90.3485015411377,532193,0.001,13.558784597396851,1000.0,2626.650337147713
,535000,,,,,-90.5092299194336,534193,0.001,13.751116716384887,930.65,2783.522989752889
659.15,535292,1946.5745167600003,136,3916,2420,,,,,,
,537500,,,,,-90.8933854675293,537251,0.001,12.921533345699311,929.0,2799.0266672313214
672.6,538350,1990.1554950000002,136,3947,2424,,,,,,
,540000,,,,,-90.87696416894873,539085,0.001,15.11291310253677,843.05,2352.9241216897963
677.5,540521,1995.92735555,135,3974,2428,-90.88891323852539,540085,0.001,13.1599170627594,,
,542500,,,,,-91.43082386779786,542343,0.001,12.607069271087646,1000.0,3060.4714091092346
691.57,543442,2033.4453030200002,135,4001,2432,,,,,,
,545000,,,,,-91.48524531555175,544343,0.001,14.026308085918426,1000.0,2809.2110466480253
708.86,546840,2082.07899357,135,4035,2436,-91.84600389183466,545741,0.001,12.425183104510284,,
,547500,,,,,-91.94582157897949,546741,0.001,13.351220029354096,1000.0,3110.6350508987903
718.06,549607,2109.57291221,135,4067,2440,-92.50634772996396,548870,0.001,13.667904617134075,,
,550000,,,,,-92.38021986910542,549508,0.001,14.020262984272827,788.95,2576.7050309717656
,552500,,,,,-92.63134832763672,552155,0.001,13.920131187438965,938.15,3110.7410040438176
733.77,552952,2161.83957937,134,4111,2444,,,,,,
,555000,,,,,-92.88132783508301,554554,0.001,13.606120888233185,970.35,2891.7087050110104
755.42,556653,2219.89487109,134,4143,2448,-93.2839234161377,555554,0.001,13.729121367931366,,
,557500,,,,,-93.43463159179687,556554,0.001,13.284100155830384,1000.0,3101.140005004406
,560000,,,,,-93.18528530196926,559256,0.001,14.094148728242967,696.0,2217.3394134163855
768.95,560202,2265.48829409,133,4188,2452,,,,,,
,562500,,,,,-93.40566188049317,562016,0.001,14.404507209777831,1000.0,3141.541308224201
785.2,564115,2315.42008309,133,4224,2456,-93.40194934082031,563016,0.001,13.685463503360749,,
,565000,,,,,-93.60700605773926,564016,0.001,13.789566890239715,974.3,2918.132963964343
,567500,,,,,-94.29656041956345,566738,0.001,14.99198249898789,1000.0,2812.2252324074507
792.42,567837,2335.5263680699995,132,4275,2460,,,,,,
,570000,,,,,-94.26228950500489,569738,0.001,14.492051848888398,979.05,3084.281347683072
820.89,571837,2423.51433401,132,4311,2464,-94.08914529418945,570738,0.001,14.95374224615097,,
,572500,,,,,-94.32041990661621,571738,0.001,14.922753582000732,1000.0,2946.495347478986
,575000,,,,,-94.19607258605957,574738,0.001,14.35707273197174,432.5,1193.8060764104127
844.9,575837,2484.2627450699997,132,4354,2468,,,,,,
,577500,,,,,-93.81823406982421,576738,0.001,14.497572432994842,1000.0,2735.319503980875
864.2,579837,2528.6453039999997,132,4388,2472,-93.98062930297851,578738,0.001,14.794054290771484,,
,580000,,,,,-93.84591738891602,579738,0.001,14.825123350143432,997.1,2760.0922118276358
,582500,,,,,-93.82019108581542,581738,0.001,14.760505718231201,1000.0,2805.9618756383657
864.2,583837,2539.9507485299996,131,4438,2476,-93.29022381591797,582738,0.001,16.947999813079836,,
,585000,,,,,-93.19291454300458,584256,0.001,14.502874376230718,972.3,2872.1759636074303
860.53,587355,2530.9314671899997,131,4471,2480,-93.43164804077148,586256,0.001,14.88513915538788,,
,587500,,,,,-93.52012889099122,587256,0.001,14.58323581123352,902.6,2418.5051714003084
,590000,,,,,-93.18568244934082,589256,0.001,15.434065869808197,1000.0,2542.9117378383876
865.49,591355,2532.1889042599996,130,4521,2484,-93.14846151733398,590256,0.001,16.120710164546967,,
,592500,,,,,-92.94839674377441,592256,0.001,15.996499051094055,991.65,2531.7403120458125
,595000,,,,,-92.51770112609863,594256,0.001,15.503206967830659,993.15,2779.3826984226703
873.08,595355,2543.4591649599997,130,4573,2488,,,,,,
,597500,,,,,-92.81404795837402,597256,0.001,14.493736541748047,948.0,2672.2846374571322
889.6,599355,2578.32715352,129,4610,2492,-92.60111994934083,598256,0.001,14.510384833335877,,
,600000,,,,,-92.98374856567384,599256,0.001,15.376591629505157,1000.0,2735.420209798217
,602500,,,,,-93.1253106842041,602256,0.001,14.670099316120147,1000.0,2592.183106780052
905.4,603355,2609.23328103,129,4662,2496,,,,,,
,605000,,,,,-93.25710879516602,604256,0.001,14.701232478141785,993.5,2588.033398345113
911.47,607355,2614.7277318799997,129,4698,2500,-93.14084945678711,606256,0.001,15.493257756710053,,
,607500,,,,,-92.78390850830078,607256,0.001,15.09834201335907,1000.0,2639.7922625303268
,610000,,,,,-93.165517578125,609256,0.001,14.048598909378052,1000.0,2786.8428249418735
912.8,611355,2607.7220985500003,128,4749,2504,-93.42765647888183,610256,0.001,13.981213488578796,,
,612500,,,,,-93.73380535840988,611513,0.001,15.101489412181571,900.9,2447.970636698604
913.2,614612,2606.4914669000004,128,4777,2508,-93.88157415771484,613513,0.001,14.081009238243103,,
,615000,,,,,-93.75886587524414,614513,0.001,15.11282203245163,975.0,2987.807853025198
,617500,,,,,-94.1945149112323,617259,0.001,15.00726272337558,999.4,2855.9484083354473
910.66,618358,2607.2213002699996,128,4822,2512,,,,,,
,620000,,,,,-94.89824656077793,619418,0.001,13.553582629815345,893.1,2835.2177123636006
892.25,620517,2558.4139335600003,128,4847,2516,,,,,,
,622500,,,,,-94.83148262023926,621418,0.001,14.255108115196228,983.05,2909.694492223859
883.7,623662,2547.9434992599995,127,4878,2520,-95.11170283857598,623083,0.001,14.154622937682875,,
,625000,,,,,-95.23270761265474,624107,0.001,15.021276677356047,840.05,2567.5303788363935
886.56,627006,2556.9123816099996,127,4904,2524,-95.00845437206573,625907,0.001,15.186741147482941,,
,627500,,,,,-94.74034338378907,626907,0.001,13.993205414295197,1000.0,2824.7326717197893
,630000,,,,,-95.03410472106934,628907,0.001,15.67764569234848,763.3,2370.2357203423976
904.85,631006,2614.04155241,127,4948,2528,-95.3088207244873,629907,0.001,14.22550350856781,,
,632500,,,,,-95.71766900634766,631907,0.001,14.359148460388184,927.05,2786.777416807413
,635000,,,,,-95.74196487426758,633907,0.001,15.955011058330536,1000.0,2842.797520047426
915.64,635006,2645.7823328899995,127,4997,2532,,,,,,
,637500,,,,,-95.9957593383789,636907,0.001,15.27798415184021,899.8,2668.2885829597712
921.66,639006,2659.55479406,126,5032,2536,-96.5322032623291,637907,0.001,15.316635671138764,,
,640000,,,,,-96.1199291229248,638907,0.001,14.536520478725434,1000.0,2742.147341090441
,642500,,,,,-96.52624548339844,641907,0.001,15.194542532444,1000.0,3028.336154127121
933.99,643006,2690.3800344899996,126,5083,2540,,,,,,
,645000,,,,,-96.67166841125488,643907,0.001,14.164074002742767,1000.0,2806.963881230354
930.94,646046,2672.59043642,126,5115,2544,-98.20640487670899,644947,0.001,21.19156219959259,,
,647500,,,,,-96.39295861816406,646947,0.001,16.036849194049836,1000.0,2882.994556564093
,650000,,,,,-96.57323950195313,648947,0.001,15.020326128005982,882.6,2690.1841662466527
933.93,650046,2680.9195930500005,125,5165,2548,,,,,,
,652500,,,,,-97.11966925048829,651947,0.001,15.557714846611024,1000.0,3036.360846799612
938.44,654046,2689.63469188,125,5202,2552,-96.46800180053711,652947,0.001,14.85156665468216,,
,655000,,,,,-96.92242385864257,653947,0.001,15.5149541387558,1000.0,2843.169482332468
,657500,,,,,-96.83345841979981,656947,0.001,15.422547795772552,1000.0,2820.019883656502
939.31,658046,2682.25883963,125,5254,2556,,,,,,
,660000,,,,,-97.03132722473144,658947,0.001,15.782270199775695,1000.0,3008.301627254486
942.09,662046,2687.1639343899997,125,5290,2560,-97.01134553527832,660947,0.001,15.059690923213958,,
,662500,,,,,-97.09746507263183,661947,0.001,16.55499472284317,967.95,3075.7300311297176
,665000,,,,,-96.82540361007841,664350,0.001,14.804664146811435,969.3,2817.8946329951286
936.12,665449,2666.7998454900003,124,5336,2564,,,,,,
,667500,,,,,-97.11944432067871,667350,0.001,15.91347344970703,1000.0,2730.6887093305586
936.12,669449,2669.4077541799993,124,5370,2568,-96.98304447937012,668350,0.001,15.891383012771607,,
,670000,,,,,-97.00610398864747,669350,0.001,16.79292561483383,1000.0,2946.4425627589226
,672500,,,,,-97.19046659851074,672350,0.001,16.69123574972153,1000.0,2697.153819745779
936.12,673449,2668.50755153,124,5421,2572,,,,,,
,675000,,,,,-97.56766310119629,674350,0.001,15.004865687847138,1000.0,2785.617504912615
936.12,677449,2666.07495367,124,5456,2576,-97.11464721679687,676350,0.001,15.409029981136323,,
,677500,,,,,-97.03627218627929,677350,0.001,15.822789395332336,906.25,2604.163229826093
,680000,,,,,-97.12904569014762,679762,0.001,15.003934076688822,1000.0,2866.3094042718412
935.06,680861,2666.4056862499997,123,5501,2580,,,,,,
,682500,,,,,-97.30710798645019,681803,0.001,15.314839783191681,1000.0,2867.9541929006577
925.47,683902,2648.8563755,123,5530,2584,-96.93226971435547,682803,0.001,15.676498480796814,,
,685000,,,,,-97.44626995849609,684803,0.001,14.691967391967774,944.6,2879.854689794779
918.76,687231,2636.7625392899995,123,5565,2588,-97.44914421081543,686803,0.001,15.78660033082962,,
,687500,,,,,-97.11458425810842,687132,0.001,15.939590001903406,506.55,1318.5046454936266
,690000,,,,,-96.93530787658692,689454,0.001,16.322313266277312,1000.0,2651.343883189559
911.98,690553,2620.6958253899998,123,5603,2592,,,,,,
,692500,,,,,-97.08164825439454,691454,0.001,16.680859664440156,1000.0,2666.067068040371
