rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,time/episodes,time/fps,rollout/ep_rew_mean,train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef_loss,train/ent_coef,train/learning_rate,eval/mean_reward,eval/mean_ep_length
7.6,2315,147223,21812,63,5.15941341,147122,-1.8471791744232178,0.45980390906333923,1.2918713092803955,0.012875317595899105,0.0003,,
7.67,2316,147251,21816,63,5.27123406,147150,-1.4438318014144897,0.3950813412666321,-3.9551618099212646,0.01288675982505083,0.0003,,
7.84,2316,147293,21820,63,5.426222309999998,147192,-1.6935969591140747,0.5129396915435791,-1.597576379776001,0.012857322581112385,0.0003,,
7.77,2317,147321,21824,63,5.435622829999999,147220,-1.414660096168518,0.3264079988002777,-2.701098918914795,0.012822840362787247,0.0003,,
7.4,2317,147338,21828,63,5.095343879999999,147237,-1.4436116218566895,0.3515899181365967,-2.0664079189300537,0.012800742872059345,0.0003,,
7.33,2318,147372,21832,63,4.96488985,147271,-1.8206932544708252,0.40386059880256653,3.4343461990356445,0.012808827683329582,0.0003,,
7.47,2318,147424,21836,63,5.05174154,147323,-1.515365481376648,0.4881603419780731,-2.9225220680236816,0.01283229049295187,0.0003,,
7.65,2319,147463,21840,63,5.18449211,147362,-1.573188304901123,0.34950143098831177,-3.3051085472106934,0.012802586890757084,0.0003,,
7.61,2319,147480,21844,63,5.141862060000001,147379,-1.8391633033752441,0.4012187123298645,1.8421334028244019,0.012778209522366524,0.0003,,
7.57,2319,147497,21848,63,5.0755452,147396,-1.2301219701766968,0.25011757016181946,-4.950467109680176,0.01277839858084917,0.0003,,
7.79,2320,147536,21852,63,5.358466969999999,147435,-1.8388617038726807,0.3964470624923706,1.3230900764465332,0.012725897133350372,0.0003,,
7.94,2321,147577,21856,63,5.506318139999999,147476,-1.6348414421081543,0.6684316396713257,-4.442131996154785,0.012704495340585709,0.0003,,
7.67,2321,147599,21860,63,5.146177699999999,147498,-1.8703221082687378,0.47575563192367554,0.15233278274536133,0.012708003632724285,0.0003,,
7.78,2321,147631,21864,63,5.251686490000001,147530,-1.4298701286315918,0.2620297074317932,-2.9941699504852295,0.012696005403995514,0.0003,,
7.92,2322,147663,21868,63,5.357329450000001,147562,-1.6248568296432495,0.5075191259384155,-3.203307628631592,0.01267966441810131,0.0003,,
7.64,2322,147679,21872,63,5.096070639999999,147578,-1.4560444355010986,0.3654588460922241,-0.29012277722358704,0.012683074921369553,0.0003,,
7.65,2323,147705,21876,63,5.03855151,147604,-1.4284906387329102,0.35663267970085144,-0.09380841255187988,0.012666931375861168,0.0003,,
7.92,2323,147748,21880,63,5.3170978,147647,-1.7317588329315186,0.4385751783847809,2.7772128582000732,0.012705300934612751,0.0003,,
7.87,2324,147783,21884,63,5.1335932600000005,147682,-1.7397440671920776,0.4490863084793091,5.52243709564209,0.012727390974760056,0.0003,,
7.7,2324,147806,21888,63,4.799435180000001,147705,-1.8067020177841187,0.41381022334098816,-3.327369213104248,0.012725448235869408,0.0003,,
7.66,2325,147830,21892,63,4.761225710000001,147729,-1.6964004039764404,0.3669480085372925,0.2837127447128296,0.01273861713707447,0.0003,,
7.66,2325,147864,21896,63,4.74499471,147763,-1.6324119567871094,0.3864751160144806,3.04617977142334,0.012775218114256859,0.0003,,
7.63,2326,147891,21900,63,4.78447555,147790,-1.7914959192276,0.3904963731765747,2.430685520172119,0.012764731422066689,0.0003,,
7.87,2326,147937,21904,63,4.95126054,147836,-1.6080074310302734,0.32459312677383423,2.667750835418701,0.012755769304931164,0.0003,,
7.83,2327,147983,21908,63,4.76277423,147882,-1.5058521032333374,0.40688368678092957,-0.31241029500961304,0.012792255729436874,0.0003,,
7.92,2327,148015,21912,63,4.91169095,147914,-1.5192081928253174,0.397521048784256,1.0027765035629272,0.012797447852790356,0.0003,,
7.92,2328,148043,21916,63,4.84377194,147942,-1.6139270067214966,0.3138796389102936,-0.9583864212036133,0.012849153950810432,0.0003,,
7.78,2328,148071,21920,63,4.649272970000001,147970,-1.9270334243774414,0.33010679483413696,-0.6415793895721436,0.012819411233067513,0.0003,,
7.99,2329,148120,21924,63,4.78711801,148019,-1.616416573524475,0.39472609758377075,0.2980635166168213,0.012806806713342667,0.0003,,
8.17,2329,148155,21928,63,5.017286680000001,148054,-1.8119279146194458,0.22612540423870087,-2.8839123249053955,0.012777435593307018,0.0003,,
8.14,2330,148186,21932,63,5.09434661,148085,-1.7394120693206787,0.39264315366744995,2.47283673286438,0.012753038667142391,0.0003,,
8.1,2331,148234,21936,63,5.194754919999999,148133,-1.8567994832992554,0.4420478045940399,-1.6542739868164062,0.012760703451931477,0.0003,,
7.91,2331,148254,21940,63,5.0645747,148153,-1.7519841194152832,0.3384053111076355,-2.2110042572021484,0.012745640240609646,0.0003,,
8.13,2331,148293,21944,63,5.2783357299999984,148192,-1.5007097721099854,0.3592907190322876,-7.34061336517334,0.012742188759148121,0.0003,,
8.27,2332,148324,21948,63,5.452079930000001,148223,-1.260048747062683,0.33950141072273254,-4.178138732910156,0.01270738523453474,0.0003,,
8.24,2332,148360,21952,63,5.3390597400000015,148259,-1.827825665473938,0.3883510231971741,-0.6312677264213562,0.012703065760433674,0.0003,,
8.0,2333,148377,21956,63,5.10105222,148276,-1.6069753170013428,0.35805773735046387,-3.516246795654297,0.012701158411800861,0.0003,,
8.28,2333,148427,21960,63,5.32511075,148326,-1.7003703117370605,0.39030933380126953,-0.5714898109436035,0.01275799609720707,0.0003,,
8.33,2334,148464,21964,63,5.33691198,148363,-1.793558955192566,0.4339112937450409,-1.440429449081421,0.01275213249027729,0.0003,,
8.2,2334,148483,21968,63,5.221869149999999,148382,-1.5251588821411133,0.33837026357650757,-1.838141679763794,0.012782115489244461,0.0003,,
8.55,2335,148534,21972,63,5.48151702,148433,-1.6966278553009033,0.375041127204895,1.1673163175582886,0.012774724513292313,0.0003,,
