train/n_updates,rollout/ep_len_mean,train/actor_loss,time/time_elapsed,time/episodes,time/fps,time/total_timesteps,train/learning_rate,train/critic_loss,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
70300,,48.56866607666016,,,,70500,0.001,0.12092936746776103,,-56.16409269999999,100.0
70600,100.0,48.73880470275879,698,708,101,70800,0.001,0.12923658683896064,-46.01253213999999,,
70800,,48.726905059814456,,,,71000,0.001,0.13036029607057573,,-52.25725399999999,100.0
71000,100.0,48.69608283996582,703,712,101,71200,0.001,0.14790235012769698,-45.94551411,,
71300,,48.746463012695315,,,,71500,0.001,0.1347810237854719,,-56.15379915,100.0
71400,100.0,48.70937339782715,709,716,100,71600,0.001,0.15244473412632942,-45.93346934000001,,
71800,,49.010368728637694,,,,72000,0.001,0.14365929394960403,,-50.9872141,100.0
,100.0,,714,720,100,72000,,,-46.115328760000004,,
72200,100.0,48.835402221679686,717,724,100,72400,0.001,0.15716863207519055,-46.16895233999999,,
72300,,48.877258224487306,,,,72500,0.001,0.13133774362504483,,-50.21930215,100.0
72600,100.0,49.03020111083984,722,728,100,72800,0.001,0.11486558355391026,-46.22970359000001,,
72800,,48.822545852661136,,,,73000,0.001,0.1304462144523859,,-51.10931305,100.0
73000,100.0,48.97378211975098,729,732,100,73200,0.001,0.14640210442245005,-45.78725107,,
73300,,48.997123870849606,,,,73500,0.001,0.1563585748523474,,-55.57510625,100.0
73400,100.0,48.91853973388672,735,736,100,73600,0.001,0.14756257861852645,-45.76628671,,
73800,,49.09779106140137,,,,74000,0.001,0.1455715124309063,,-54.350688850000004,100.0
,100.0,,742,740,99,74000,,,-45.644582899999996,,
74200,100.0,49.07575843811035,745,744,99,74400,0.001,0.13179635919630528,-46.166646100000015,,
74300,,49.084897155761716,,,,74500,0.001,0.1362163294106722,,-50.586341999999995,100.0
74600,100.0,49.15956108093262,750,748,99,74800,0.001,0.13632857143878938,-46.56636278999999,,
74800,,49.26896377563477,,,,75000,0.001,0.13723271198570727,,-50.07933369999999,100.0
75000,100.0,49.251966400146486,755,752,99,75200,0.001,0.1296576976031065,-46.5871335,,
75300,,49.24565132141113,,,,75500,0.001,0.13895731031894684,,-48.3541886,100.0
75400,100.0,49.33668609619141,759,756,99,75600,0.001,0.1291180144995451,-46.81814439,,
75800,,49.43474060058594,,,,76000,0.001,0.13555828869342804,,-48.319666500000004,100.0
,100.0,,763,760,99,76000,,,-46.42027091999999,,
76200,100.0,49.46856925964355,766,764,99,76400,0.001,0.12530375644564629,-46.71806170999999,,
76300,,49.57310707092285,,,,76500,0.001,0.14260697789490223,,-47.85923365,100.0
76600,100.0,49.60056816101074,770,768,99,76800,0.001,0.14950458489358426,-46.45108605999999,,
76800,,49.63909080505371,,,,77000,0.001,0.16607001468539237,,-46.87372835000001,100.0
77000,100.0,49.704332427978514,776,772,99,77200,0.001,0.13515948869287966,-46.45244640999999,,
77300,,49.73525245666504,,,,77500,0.001,0.13590725973248483,,-47.77690844999999,100.0
77400,100.0,49.62377563476562,781,776,99,77600,0.001,0.12211014099419117,-46.527953460000006,,
77800,,49.90075370788574,,,,78000,0.001,0.12678542107343674,,-48.99161984999999,100.0
,100.0,,786,780,99,78000,,,-46.56440296000001,,
78200,100.0,49.94896545410156,789,784,99,78400,0.001,0.13319699719548225,-46.378066839999995,,
78300,,49.90838119506836,,,,78500,0.001,0.12912191435694695,,-48.92623160000001,100.0
78600,100.0,50.135915985107424,794,788,99,78800,0.001,0.13554286055266856,-45.97460854999999,,
78800,,50.0383179473877,,,,79000,0.001,0.12974676936864854,,-49.315398099999996,100.0
79000,100.0,50.14626205444336,799,792,99,79200,0.001,0.1357277373224497,-45.95863010000001,,
79300,,50.312535781860355,,,,79500,0.001,0.12912594199180602,,-52.03427875,100.0
79400,100.0,50.15229850769043,803,796,99,79600,0.001,0.13708558313548566,-45.975102289999995,,
79800,,50.369225311279294,,,,80000,0.001,0.14786358781158923,,-46.74011800000001,100.0
,100.0,,808,800,98,80000,,,-46.369136069999996,,
80200,100.0,50.38184211730957,810,804,99,80400,0.001,0.19678373336791993,-46.52311267000001,,
80300,,50.43205558776855,,,,80500,0.001,0.12227860666811466,,-49.0651125,100.0
80600,100.0,50.44613502502441,815,808,99,80800,0.001,0.13972656056284904,-46.893197869999995,,
80800,,50.56819702148437,,,,81000,0.001,0.13790246099233627,,-46.452280599999995,100.0
81000,100.0,50.567402572631835,819,812,99,81200,0.001,0.12559671357274055,-47.16047778,,
81300,,50.574135818481444,,,,81500,0.001,0.12369673602283,,-48.37761665000001,100.0
81400,100.0,50.77857276916504,824,816,99,81600,0.001,0.12904004327952862,-47.43930168000001,,
81800,,50.754812698364255,,,,82000,0.001,0.11536657884716987,,-49.54449125,100.0
,100.0,,828,820,98,82000,,,-47.257686299999996,,
82200,100.0,50.84394493103027,831,824,99,82400,0.001,0.12200696855783462,-47.09177153,,
82300,,50.800556335449215,,,,82500,0.001,0.11881787605583667,,-50.015123700000004,100.0
82600,100.0,51.0603369140625,836,828,98,82800,0.001,0.14421896010637283,-47.16907304,,
82800,,51.06217491149902,,,,83000,0.001,0.13144840307533742,,-51.05186225,100.0
83000,100.0,51.160945358276365,841,832,98,83200,0.001,0.1413163412362337,-46.849514109999994,,
83300,,51.18209274291992,,,,83500,0.001,0.15399469308555125,,-50.95840960000001,100.0
83400,100.0,51.03478141784668,846,836,98,83600,0.001,0.12930956207215785,-46.828652719999994,,
83800,,51.28579849243164,,,,84000,0.001,0.14505444169044496,,-50.81378600000001,100.0
,100.0,,851,840,98,84000,,,-46.49428433999999,,
84200,100.0,51.10744972229004,854,844,98,84400,0.001,0.14066293507814406,-46.281039600000014,,
84300,,51.26476631164551,,,,84500,0.001,0.14523997023701668,,-49.127202100000005,100.0
84600,100.0,51.340920028686526,858,848,98,84800,0.001,0.13079181507229806,-45.751834849999995,,
84800,,51.32434234619141,,,,85000,0.001,0.1523293463140726,,-51.353170399999996,100.0
85000,100.0,51.39691703796387,862,852,98,85200,0.001,0.14912864960730077,-46.07246567,,
85300,,51.39166786193848,,,,85500,0.001,0.1535748266428709,,-51.3925745,100.0
85400,100.0,51.42997352600098,866,856,98,85600,0.001,0.16949876070022582,-45.96295516000001,,
85800,,51.49630332946777,,,,86000,0.001,0.2022280253469944,,-48.31939835,100.0
,100.0,,871,860,98,86000,,,-45.98505708,,
86200,100.0,51.56596008300781,873,864,98,86400,0.001,0.14925869509577752,-45.53743294000001,,
86300,,51.444878845214845,,,,86500,0.001,0.13742175817489624,,-48.610936200000005,100.0
86600,100.0,51.59475532531738,877,868,98,86800,0.001,0.16399236164987088,-45.59969503,,
86800,,51.666558532714845,,,,87000,0.001,0.15099661208689213,,-46.855760749999995,100.0
87000,100.0,51.758457794189454,882,872,98,87200,0.001,0.1573262055963278,-45.69838801000001,,
87300,,51.89626335144043,,,,87500,0.001,0.1407052966207266,,-46.39408985,100.0
87400,100.0,51.78817657470703,886,876,98,87600,0.001,0.15580950431525709,-45.75172132999999,,
87800,,51.967804412841794,,,,88000,0.001,0.16727605417370797,,-49.838528399999994,100.0
,100.0,,890,880,98,88000,,,-45.25140491,,
88200,100.0,52.05490966796875,893,884,98,88400,0.001,0.15171889819204806,-45.09500323,,
88300,,52.04548431396484,,,,88500,0.001,0.15088765390217304,,-49.639345500000005,100.0
88600,100.0,52.111786346435544,897,888,98,88800,0.001,0.14239298984408377,-45.38328637000001,,
88800,,52.22096717834473,,,,89000,0.001,0.13963065519928933,,-51.23707895,100.0
89000,100.0,52.15515815734863,902,892,98,89200,0.001,0.14936407342553137,-44.999319390000004,,
89300,,52.37941528320312,,,,89500,0.001,0.15061576187610626,,-47.23156275,100.0
89400,100.0,52.383071441650394,906,896,98,89600,0.001,0.1462710600346327,-45.260350980000005,,
89800,,52.303393783569334,,,,90000,0.001,0.1378759155422449,,-53.83266765,100.0
,100.0,,911,900,98,90000,,,-44.86151684000001,,
90200,100.0,52.427465286254886,913,904,98,90400,0.001,0.13591615907847882,-44.81023048,,
90300,,52.44475448608399,,,,90500,0.001,0.12890200294554233,,-50.574876249999996,100.0
90600,100.0,52.4287580871582,917,908,98,90800,0.001,0.14268051877617835,-44.27494732,,
90800,,52.45286277770996,,,,91000,0.001,0.14713566288352012,,-54.10501405,100.0
91000,100.0,52.588822479248044,921,912,98,91200,0.001,0.15506692573428155,-44.195796740000006,,
91300,,52.568459014892575,,,,91500,0.001,0.1633551550656557,,-56.1818672,100.0
91400,100.0,52.63051284790039,926,916,98,91600,0.001,0.20518046505749227,-44.81080814,,
91800,,52.61641189575195,,,,92000,0.001,0.1429540228843689,,-54.90224035,100.0
,100.0,,931,920,98,92000,,,-44.892566339999995,,
92200,100.0,52.79795211791992,934,924,98,92400,0.001,0.1635719694942236,-44.88952457000001,,
92300,,52.81464775085449,,,,92500,0.001,0.15747111409902573,,-49.19909695,100.0
92600,100.0,52.70790229797363,940,928,98,92800,0.001,0.18784656912088393,-44.98194221000001,,
92800,,52.69988723754883,,,,93000,0.001,0.11677727900445461,,-49.480023900000006,100.0
93000,100.0,52.74169250488281,946,932,98,93200,0.001,0.17201366841793062,-45.37573005999999,,
93300,,52.71840896606445,,,,93500,0.001,0.148321618065238,,-47.492753300000004,100.0
93400,100.0,52.69551055908203,951,936,98,93600,0.001,0.11205065354704857,-45.29192972,,
93800,,52.731619644165036,,,,94000,0.001,0.10803183160722256,,-48.98587865,100.0
,100.0,,955,940,98,94000,,,-45.028181589999996,,
94200,100.0,52.648501815795896,958,944,98,94400,0.001,0.11768641106784344,-44.763682549999984,,
94300,,52.816046142578124,,,,94500,0.001,0.11798381865024567,,-51.71871940000001,100.0
94600,100.0,52.7233943939209,963,948,98,94800,0.001,0.1361572925746441,-44.72062403000001,,
94800,,52.77822601318359,,,,95000,0.001,0.12418771386146546,,-47.07717719999999,100.0
95000,100.0,52.86307975769043,968,952,98,95200,0.001,0.11674450628459454,-44.469637729999995,,
95300,,52.97554229736328,,,,95500,0.001,0.13203132212162016,,-48.31669659999999,100.0
95400,100.0,52.84988494873047,974,956,98,95600,0.001,0.11691300705075264,-44.398811349999995,,
95800,,52.94435646057129,,,,96000,0.001,0.13875661939382553,,-45.66669385,100.0
,100.0,,979,960,98,96000,,,-44.46214002999999,,
96200,100.0,52.94240432739258,981,964,98,96400,0.001,0.10965128254145384,-44.53527866,,
96300,,52.97621208190918,,,,96500,0.001,0.13248126670718194,,-44.49123675,100.0
96600,100.0,52.982992019653324,986,968,98,96800,0.001,0.10583486333489418,-44.39384595000001,,
96800,,52.886608276367184,,,,97000,0.001,0.1339141757041216,,-45.7111468,100.0
97000,100.0,53.03880111694336,992,972,97,97200,0.001,0.11013571463525296,-44.27752683999998,,
97300,,52.939232177734375,,,,97500,0.001,0.11527319796383381,,-43.483452750000005,100.0
97400,100.0,52.95411605834961,997,976,97,97600,0.001,0.12353078730404377,-44.10958561,,
97800,,52.96439613342285,,,,98000,0.001,0.11341278720647097,,-45.452374799999994,100.0
,100.0,,1001,980,97,98000,,,-44.19953052999999,,
98200,100.0,53.07100456237793,1004,984,97,98400,0.001,0.13215360596776007,-44.28631444,,
98300,,53.02079849243164,,,,98500,0.001,0.11982921048998833,,-48.451085400000004,100.0
98600,100.0,53.135638046264646,1008,988,97,98800,0.001,0.11254766978323459,-43.760930740000006,,
98800,,53.23702911376953,,,,99000,0.001,0.12118376038968563,,-47.2640428,100.0
99000,100.0,53.184988479614255,1013,992,97,99200,0.001,0.1242636638879776,-44.20253925,,
99300,,53.22969543457031,,,,99500,0.001,0.11925014697015285,,-46.9180694,100.0
99400,100.0,53.2235115814209,1017,996,97,99600,0.001,0.11378600247204304,-44.072915730000005,,
99800,,53.32441131591797,,,,100000,0.001,0.14508179657161235,,-50.05145829999999,100.0
,100.0,,1022,1000,97,100000,,,-44.133749739999985,,
100200,100.0,53.37189903259277,1024,1004,97,100400,0.001,0.12659360244870185,-44.05913399,,
100300,,53.40113090515137,,,,100500,0.001,0.13171378329396247,,-50.79157425,100.0
100600,100.0,53.355517883300784,1029,1008,97,100800,0.001,0.16527200810611248,-44.34542180000001,,
100800,,53.33049919128418,,,,101000,0.001,0.14504528030753136,,-45.94270285,100.0
101000,100.0,53.50106109619141,1033,1012,97,101200,0.001,0.1439726413041353,-44.035791120000006,,
101300,,53.62179580688476,,,,101500,0.001,0.24754401788115502,,-52.780275849999995,100.0
101400,100.0,53.64653495788574,1038,1016,97,101600,0.001,0.14701687045395373,-43.2807701,,
101800,,53.64679534912109,,,,102000,0.001,0.14554907292127608,,-48.171001000000004,100.0
,100.0,,1042,1020,97,102000,,,-43.275313989999994,,
102200,100.0,53.61548454284668,1045,1024,97,102400,0.001,0.16524535961449147,-43.12558622999999,,
102300,,53.694955062866214,,,,102500,0.001,0.17222610101103783,,-50.68205945000001,100.0
102600,100.0,53.679025115966795,1049,1028,97,102800,0.001,0.16540635272860527,-43.20146061,,
102800,,53.74781921386719,,,,103000,0.001,0.16297967724502085,,-48.622324850000005,100.0
103000,100.0,53.83600509643555,1054,1032,97,103200,0.001,0.17918959960341455,-42.879228579999996,,
103300,,53.77269546508789,,,,103500,0.001,0.15621278375387193,,-54.45974489999999,100.0
103400,100.0,53.745818252563474,1058,1036,97,103600,0.001,0.17105772368609906,-43.270939760000005,,
103800,,53.845591659545896,,,,104000,0.001,0.2457573941349983,,-61.574631,100.0
,100.0,,1062,1040,97,104000,,,-43.41428398000001,,
104200,100.0,53.88385246276855,1065,1044,97,104400,0.001,0.15306911952793598,-43.5273732,,
104300,,53.827198638916016,,,,104500,0.001,0.1737567814439535,,-48.03541355,100.0
104600,100.0,53.95987937927246,1069,1048,97,104800,0.001,0.16796858757734298,-43.66695272999999,,
104800,,54.01553573608398,,,,105000,0.001,0.1621069046854973,,-48.64398884999999,100.0
105000,100.0,54.02675308227539,1074,1052,97,105200,0.001,0.14521586805582046,-43.47878492000001,,
105300,,54.16877197265625,,,,105500,0.001,0.14830065034329892,,-45.427058349999996,100.0
105400,100.0,53.969725341796874,1079,1056,97,105600,0.001,0.14320264540612698,-43.74778950999999,,
105800,,54.1303140258789,,,,106000,0.001,0.16029420547187329,,-45.50509745,100.0
,100.0,,1084,1060,97,106000,,,-43.752624479999994,,
106200,100.0,54.29211563110351,1087,1064,97,106400,0.001,0.16485296420753,-43.86880295,,
106300,,54.2610595703125,,,,106500,0.001,0.1536409318447113,,-51.05470575,100.0
106600,100.0,54.11995277404785,1091,1068,97,106800,0.001,0.15009001992642879,-44.05717844,,
106800,,54.24921211242676,,,,107000,0.001,0.13453734897077083,,-45.8457853,100.0
107000,100.0,54.257132339477536,1095,1072,97,107200,0.001,0.13940825514495372,-44.006480239999995,,
107300,,54.310795593261716,,,,107500,0.001,0.143337659239769,,-46.41887165000001,100.0
107400,100.0,54.35501426696777,1100,1076,97,107600,0.001,0.1409592591971159,-44.21319809,,
107800,,54.44964660644531,,,,108000,0.001,0.173356040045619,,-49.776514199999994,100.0
,100.0,,1104,1080,97,108000,,,-44.38931137,,
108200,100.0,54.54993125915527,1107,1084,97,108400,0.001,0.12531453527510167,-44.51224756,,
108300,,54.54222427368164,,,,108500,0.001,0.15071894094347954,,-50.46388945,100.0
108600,100.0,54.59015739440918,1112,1088,97,108800,0.001,0.17417337588965892,-44.73261353,,
108800,,54.65918815612793,,,,109000,0.001,0.1506013384461403,,-48.536231650000005,100.0
109000,100.0,54.64894248962403,1116,1092,97,109200,0.001,0.1436523601412773,-44.55033454999999,,
109300,,54.61626419067383,,,,109500,0.001,0.13899001657962798,,-47.14889565,100.0
109400,100.0,54.5758292388916,1121,1096,97,109600,0.001,0.12656284734606743,-44.58535886999999,,
109800,,54.74259201049804,,,,110000,0.001,0.1453120469301939,,-50.016046450000005,100.0
,100.0,,1126,1100,97,110000,,,-44.99031015,,
110200,100.0,54.64606918334961,1128,1104,97,110400,0.001,0.1385974534600973,-45.47005428000001,,
110300,,54.812224807739256,,,,110500,0.001,0.15975636251270772,,-55.777918050000004,100.0
110600,100.0,54.7899641418457,1133,1108,97,110800,0.001,0.13436312429606914,-45.51791763999999,,
110800,,54.72218193054199,,,,111000,0.001,0.12600901648402213,,-53.094815249999996,100.0
111000,100.0,54.847194290161134,1138,1112,97,111200,0.001,0.14504968956112863,-45.84820967999999,,
111300,,54.78077163696289,,,,111500,0.001,0.16271120563149452,,-50.541873149999994,100.0
111400,100.0,54.84000389099121,1143,1116,97,111600,0.001,0.16140477016568183,-46.06845791000001,,
111800,,55.00115425109863,,,,112000,0.001,0.13821325302124024,,-53.59153685,100.0
,100.0,,1147,1120,97,112000,,,-45.919324589999995,,
112200,100.0,54.97310371398926,1150,1124,97,112400,0.001,0.1498861137032509,-46.21673059,,
112300,,54.922744827270506,,,,112500,0.001,0.16605571299791336,,-61.8453621,100.0
112600,100.0,55.01334098815918,1155,1128,97,112800,0.001,0.1468600244820118,-46.32089733,,
112800,,54.85694801330566,,,,113000,0.001,0.16773413330316544,,-61.76984610000001,100.0
113000,100.0,54.943394317626954,1159,1132,97,113200,0.001,0.17205001682043075,-46.95371286,,
113300,,55.01210388183594,,,,113500,0.001,0.14527999311685563,,-55.52312725,100.0
113400,100.0,54.98514892578125,1164,1136,97,113600,0.001,0.1605115259438753,-46.90396559,,
113800,,55.03623947143555,,,,114000,0.001,0.1645064876228571,,-54.887851149999996,100.0
,100.0,,1169,1140,97,114000,,,-47.247568879999996,,
114200,100.0,55.1657511138916,1172,1144,97,114400,0.001,0.15751476347446441,-47.58641703999999,,
114300,,55.22370765686035,,,,114500,0.001,0.14090463876724243,,-52.7260985,100.0
114600,100.0,55.05709930419922,1176,1148,97,114800,0.001,0.14357505150139332,-47.78675202999999,,
114800,,55.12488372802734,,,,115000,0.001,0.15060854591429235,,-53.3307776,100.0
115000,100.0,55.06189277648926,1180,1152,97,115200,0.001,0.1323185072094202,-47.99095788999999,,
115300,,55.24338768005371,,,,115500,0.001,0.147835853099823,,-52.52647655,100.0
115400,100.0,55.08537551879883,1185,1156,97,115600,0.001,0.1182886054366827,-48.01753084,,
115800,,55.060918197631835,,,,116000,0.001,0.12755278967320918,,-47.504149999999996,100.0
,100.0,,1189,1160,97,116000,,,-47.93601737,,
116200,100.0,55.02942962646485,1192,1164,97,116400,0.001,0.12756176732480526,-47.95122537000001,,
116300,,55.09029441833496,,,,116500,0.001,0.1436031498759985,,-49.06884935000001,100.0
116600,100.0,55.051619338989255,1196,1168,97,116800,0.001,0.11883354380726814,-47.869649280000004,,
116800,,55.04853523254395,,,,117000,0.001,0.11499753892421723,,-51.77510325000001,100.0
117000,100.0,55.17244003295898,1200,1172,97,117200,0.001,0.12687126591801642,-48.444380490000015,,
117300,,54.99455345153809,,,,117500,0.001,0.11743670605123042,,-50.7606569,100.0
117400,100.0,54.99097518920898,1205,1176,97,117600,0.001,0.11587590947747231,-48.458074880000005,,
117800,,54.96199653625488,,,,118000,0.001,0.12906855650246143,,-49.2530278,100.0
,100.0,,1209,1180,97,118000,,,-48.52682216,,
118200,100.0,54.965449295043946,1212,1184,97,118400,0.001,0.13680288054049014,-48.76226286000001,,
118300,,55.05484680175781,,,,118500,0.001,0.1424624216556549,,-56.73305425000001,100.0
118600,100.0,55.036964111328125,1216,1188,97,118800,0.001,0.11722051776945591,-49.011198209999996,,
118800,,55.015585861206056,,,,119000,0.001,0.13521729819476605,,-46.2637927,100.0
119000,100.0,55.09110763549805,1221,1192,97,119200,0.001,0.13344312235713005,-49.007723999999996,,
119300,,54.9659098815918,,,,119500,0.001,0.12935934081673622,,-44.37318739999999,100.0
119400,100.0,54.96417221069336,1225,1196,97,119600,0.001,0.11873373195528984,-48.96990557,,
119800,,54.987041015625,,,,120000,0.001,0.12388075932860375,,-48.824729299999994,100.0
,100.0,,1230,1200,97,120000,,,-48.64393619999999,,
120200,100.0,55.035506057739255,1232,1204,97,120400,0.001,0.14968685880303384,-48.41602458000001,,
120300,,55.01645248413086,,,,120500,0.001,0.1159340912103653,,-49.3821758,100.0
120600,100.0,55.073497467041015,1237,1208,97,120800,0.001,0.14017937116324902,-48.348968740000004,,
120800,,54.99882362365722,,,,121000,0.001,0.12672947011888028,,-48.2081693,100.0
121000,100.0,54.958902511596676,1241,1212,97,121200,0.001,0.1554946219176054,-48.33151402000001,,
121300,,54.98894477844238,,,,121500,0.001,0.12438018299639225,,-49.60251675,100.0
121400,100.0,54.94263687133789,1245,1216,97,121600,0.001,0.12833562090992928,-47.96160117,,
121800,,55.03243476867676,,,,122000,0.001,0.15899864874780179,,-45.319797699999995,100.0
,100.0,,1250,1220,97,122000,,,-47.86369227,,
122200,100.0,55.00008575439453,1252,1224,97,122400,0.001,0.12462872825562954,-47.803517070000005,,
122300,,54.96300750732422,,,,122500,0.001,0.1257859732210636,,-46.30963585000001,100.0
122600,100.0,54.992289810180665,1257,1228,97,122800,0.001,0.1484117644280195,-47.79999792,,
122800,,55.09633529663086,,,,123000,0.001,0.12000089384615421,,-51.355494,100.0
123000,100.0,55.01477210998535,1261,1232,97,123200,0.001,0.14254502147436143,-47.59089035,,
123300,,55.0951749420166,,,,123500,0.001,0.1480943216383457,,-50.23111035,100.0
123400,100.0,55.12651802062988,1265,1236,97,123600,0.001,0.13317835479974746,-47.444472489999995,,
123800,,55.15910713195801,,,,124000,0.001,0.13587240554392338,,-59.66027835,100.0
,100.0,,1270,1240,97,124000,,,-47.48563827,,
124200,100.0,55.18614707946777,1273,1244,97,124400,0.001,0.15154130332171917,-47.32600329000001,,
124300,,55.24489715576172,,,,124500,0.001,0.11800844311714172,,-50.063717100000005,100.0
124600,100.0,55.33875923156738,1277,1248,97,124800,0.001,0.11390598841011525,-47.23268293999999,,
124800,,55.19596084594727,,,,125000,0.001,0.1201657447963953,,-54.21295685,100.0
125000,100.0,55.30975975036621,1281,1252,97,125200,0.001,0.11726944252848626,-46.8612428,,
125300,,55.30421409606934,,,,125500,0.001,0.1151462584733963,,-45.90522430000001,100.0
125400,100.0,55.3248486328125,1286,1256,97,125600,0.001,0.1547343260794878,-46.46376305,,
125800,,55.36851509094238,,,,126000,0.001,0.12797563821077346,,-46.900816049999996,100.0
,100.0,,1290,1260,97,126000,,,-46.477805739999994,,
126200,100.0,55.43239555358887,1292,1264,97,126400,0.001,0.10586278680711984,-46.34570170999999,,
126300,,55.344532852172854,,,,126500,0.001,0.10325319394469261,,-47.02518165000001,100.0
126600,100.0,55.52468849182129,1297,1268,97,126800,0.001,0.10954291537404061,-46.33178275,,
126800,,55.49036697387695,,,,127000,0.001,0.10975937627255916,,-47.89783195,100.0
127000,100.0,55.39181770324707,1301,1272,97,127200,0.001,0.17085579015314578,-45.828424600000005,,
127300,,55.53625930786133,,,,127500,0.001,0.10488088130950927,,-48.44212625,100.0
127400,100.0,55.498321533203125,1306,1276,97,127600,0.001,0.10462293904274703,-45.908224100000005,,
127800,,55.57651603698731,,,,128000,0.001,0.10294192515313626,,-46.56507225,100.0
,100.0,,1310,1280,97,128000,,,-45.99310595,,
128200,100.0,55.49430419921875,1313,1284,97,128400,0.001,0.09928665570914745,-45.75201727,,
128300,,55.504992980957034,,,,128500,0.001,0.10627841718494892,,-44.69416885,100.0
128600,100.0,55.42344581604004,1317,1288,97,128800,0.001,0.1033822824060917,-45.548163030000005,,
128800,,55.477780685424804,,,,129000,0.001,0.10469050198793411,,-44.4807636,100.0
129000,100.0,55.31668708801269,1322,1292,97,129200,0.001,0.10369665294885635,-45.365688000000006,,
129300,,55.353500289916994,,,,129500,0.001,0.1108822064101696,,-45.525729150000004,100.0
129400,100.0,55.43979919433594,1326,1296,97,129600,0.001,0.11353561390191316,-45.30916456,,
129800,,55.533039245605465,,,,130000,0.001,0.10685526199638844,,-46.832347399999996,100.0
,100.0,,1330,1300,97,130000,,,-45.262612309999994,,
130200,100.0,55.27824188232422,1333,1304,97,130400,0.001,0.24907099656760692,-44.95138556999999,,
130300,,55.35197631835938,,,,130500,0.001,0.14460075758397578,,-45.6985174,100.0
130600,100.0,55.25839973449707,1337,1308,97,130800,0.001,0.10785217244178057,-44.73407793999999,,
130800,,55.17739547729492,,,,131000,0.001,0.11594458051025867,,-45.928022049999996,100.0
131000,100.0,55.20902717590332,1342,1312,97,131200,0.001,0.09641451086848975,-44.55121746,,
131300,,55.24034828186035,,,,131500,0.001,0.10568235483020544,,-48.87043505000001,100.0
131400,100.0,55.217410507202146,1346,1316,97,131600,0.001,0.10471885025501251,-44.64426986999999,,
131800,,55.21078025817871,,,,132000,0.001,0.10072969764471054,,-46.59751155,100.0
,100.0,,1351,1320,97,132000,,,-44.56980479,,
132200,100.0,55.01777297973633,1353,1324,97,132400,0.001,0.09579611167311669,-44.517502939999986,,
132300,,55.230382766723636,,,,132500,0.001,0.11246968455612659,,-44.44270554999999,100.0
132600,100.0,55.15517890930176,1358,1328,97,132800,0.001,0.10350018303841352,-44.44466270999998,,
132800,,55.00710227966309,,,,133000,0.001,0.11465329933911562,,-45.37171275,100.0
133000,100.0,55.05683753967285,1362,1332,97,133200,0.001,0.09057597368955612,-44.052253119999996,,
133300,,55.143167877197264,,,,133500,0.001,0.10844970837235451,,-43.5728628,100.0
133400,100.0,54.93837860107422,1367,1336,97,133600,0.001,0.09775420475751162,-43.766127850000004,,
133800,,54.967046890258786,,,,134000,0.001,0.11245111137628555,,-46.0642942,100.0
,100.0,,1371,1340,97,134000,,,-43.23703582,,
134200,100.0,54.97859321594238,1374,1344,97,134400,0.001,0.08145615577697754,-42.909794559999995,,
134300,,54.9264981842041,,,,134500,0.001,0.10316411703824997,,-44.82332555000001,100.0
134600,100.0,54.99203842163086,1378,1348,97,134800,0.001,0.094024622105062,-42.64958486999999,,
134800,,54.94531272888184,,,,135000,0.001,0.09854630943387747,,-46.250830949999994,100.0
135000,100.0,54.96412628173828,1383,1352,97,135200,0.001,0.12780328199267388,-42.78494342000001,,
135300,,54.931046600341794,,,,135500,0.001,0.09596315331757069,,-46.018336100000006,100.0
135400,100.0,54.88713050842285,1387,1356,97,135600,0.001,0.0959573082625866,-43.11112951999999,,
135800,,54.87901702880859,,,,136000,0.001,0.12506111945956946,,-44.0714865,100.0
,100.0,,1392,1360,97,136000,,,-43.11583002999999,,
136200,100.0,54.91190589904785,1394,1364,97,136400,0.001,0.09568442475050688,-43.084307499999994,,
136300,,54.80217720031738,,,,136500,0.001,0.09142089731991292,,-43.1113766,100.0
136600,100.0,54.929187545776365,1398,1368,97,136800,0.001,0.11132303114980459,-42.92205321,,
136800,,54.746597366333006,,,,137000,0.001,0.08966973181813956,,-40.7880233,100.0
137000,100.0,54.86487419128418,1403,1372,97,137200,0.001,0.08880639415234327,-42.618437920000005,,
137300,,54.9168822479248,,,,137500,0.001,0.08541909333318472,,-42.5110637,100.0
137400,100.0,54.84046279907226,1407,1376,97,137600,0.001,0.08393569860607386,-42.30904289,,
137800,,54.775908584594724,,,,138000,0.001,0.08930332683026791,,-43.586299649999994,100.0
,100.0,,1412,1380,97,138000,,,-42.05114783000001,,
138200,100.0,54.84245941162109,1414,1384,97,138400,0.001,0.10583060342818498,-41.99708337,,
138300,,54.86614967346191,,,,138500,0.001,0.10409761067479849,,-40.1742601,100.0
138600,100.0,54.78858856201172,1419,1388,97,138800,0.001,0.08915399551391602,-41.72240992000001,,
138800,,54.71772636413574,,,,139000,0.001,0.09264610197395086,,-42.65058464999999,100.0
139000,100.0,54.536833877563474,1423,1392,97,139200,0.001,0.08973933398723602,-41.67803784999999,,
139300,,54.73066650390625,,,,139500,0.001,0.09920481715351342,,-44.28931925,100.0
139400,100.0,54.648359375,1427,1396,97,139600,0.001,0.08555545955896378,-41.69780191999999,,
139800,,54.596807861328124,,,,140000,0.001,0.10550289794802666,,-44.0096233,100.0
,100.0,,1432,1400,97,140000,,,-41.5887331,,
