time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/fps,time/total_timesteps,train/clip_range,train/value_loss,train/std,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/approx_kl,train/learning_rate,train/loss,train/entropy_loss,train/clip_fraction,eval/mean_reward,eval/mean_ep_length
239,75934.09937382,1000.0,7514,65,489472,0.2,1129509.974609375,0.7253463268280029,-0.0750769622536609,5.960464477539063e-08,2380,0.11339468,0.0003,509782.96875,-18.604170036315917,0.469482421875,,
,,,,,490000,0.2,1353921.930078125,0.7241752743721008,-0.09588974758516997,0.0,2390,0.12712252,0.0003,544391.375,-18.589997696876527,0.511669921875,75874.70779485702,1000.0
240,75537.62294946,1000.0,7547,65,491520,,,,,,,,,,,,,
241,75603.85181405999,1000.0,7552,65,493568,0.2,1243479.79140625,0.7233983874320984,-0.09436299043882172,-1.1920928955078125e-07,2400,0.117857486,0.0003,677197.0,-18.569668656587602,0.517041015625,,
,,,,,495000,0.2,931928.5712890625,0.7224319577217102,-0.08716797154629603,0.0,2410,0.12695664,0.0003,400957.09375,-18.539903777837754,0.5142578125,73241.74553346634,1000.0
242,75363.33247408998,1000.0,7586,65,495616,,,,,,,,,,,,,
243,75456.42637783999,1000.0,7590,65,497664,0.2,959246.456640625,0.7218824625015259,-0.07180472877807915,8.344650268554688e-07,2420,0.114160806,0.0003,599848.125,-18.51947564482689,0.489208984375,,
244,75409.6663244,1000.0,7595,65,499712,0.2,1306571.051171875,0.7199589014053345,-0.09220107543224003,0.0,2430,0.110296205,0.0003,734373.6875,-18.495168006420137,0.491650390625,,
,,,,,500000,0.2,920274.827734375,0.7194198369979858,-0.08119243299006484,-4.76837158203125e-07,2440,0.115550816,0.0003,415798.96875,-18.46609920859337,0.49599609375,74653.82714281083,1000.0
245,75316.57723462001,1000.0,7629,65,501760,,,,,,,,,,,,,
246,75312.13246086,1000.0,7634,65,503808,0.2,1010455.381640625,0.718282163143158,-0.09836368976539234,3.5762786865234375e-07,2450,0.14102504,0.0003,448248.5625,-18.44513338804245,0.547119140625,,
,,,,,505000,0.2,987311.2916015625,0.7175090312957764,-0.07650921097956598,0.0,2460,0.11182828,0.0003,473898.53125,-18.42127650976181,0.48701171875,76431.95234985351,1000.0
247,75296.55774717999,1000.0,7667,65,505856,,,,,,,,,,,,,
248,75311.07131737,1000.0,7672,66,507904,0.2,1338057.923828125,0.7159208655357361,-0.08942618235596456,2.6226043701171875e-06,2470,0.12741649,0.0003,644552.25,-18.39504752755165,0.52158203125,,
249,75291.62870425,1000.0,7677,66,509952,0.2,1060292.647265625,0.715364396572113,-0.08591715362854302,1.7881393432617188e-07,2480,0.1459784,0.0003,527575.0625,-18.370953553915022,0.526220703125,,
,,,,,510000,0.2,797980.1494140625,0.7142722606658936,-0.07824538602144457,3.5762786865234375e-07,2490,0.12302995,0.0003,365716.15625,-18.35293865799904,0.519384765625,73197.3473526001,1000.0
250,75041.23246228999,1000.0,7710,66,512000,,,,,,,,,,,,,
251,75180.40389214,1000.0,7715,66,514048,0.2,531961.5119140625,0.7132522463798523,-0.08605853860790376,2.384185791015625e-07,2500,0.15468034,0.0003,251814.34375,-18.329035925865174,0.569140625,,
,,,,,515000,0.2,1177416.8302734375,0.7125530242919922,-0.08663964321895037,4.172325134277344e-07,2510,0.12086027,0.0003,609242.9375,-18.306321066617965,0.5013671875,73815.2525461197,1000.0
252,75300.21012968,1000.0,7748,66,516096,,,,,,,,,,,,,
253,75207.23085038,1000.0,7753,66,518144,0.2,1029537.6453125,0.7123209834098816,-0.09235042917716782,2.384185791015625e-07,2520,0.14672087,0.0003,497335.53125,-18.294101357460022,0.527001953125,,
,,,,,520000,0.2,1290463.854296875,0.7122454047203064,-0.09592822001432069,-2.5153160095214844e-05,2530,0.13440096,0.0003,666513.4375,-18.292243564128874,0.5236328125,73960.57218608857,1000.0
254,75311.52262451,1000.0,7787,66,520192,,,,,,,,,,,,,
255,75450.35295299,1000.0,7792,67,522240,0.2,957782.0326171875,0.7107359766960144,-0.0866746596788289,0.0,2540,0.14887124,0.0003,417966.1875,-18.27109522819519,0.532861328125,,
256,75090.99250331,1000.0,7797,67,524288,0.2,910966.981640625,0.7095494270324707,-0.07875821156776511,1.1920928955078125e-07,2550,0.13699147,0.0003,412972.1875,-18.24148650765419,0.50234375,,
,,,,,525000,0.2,994722.3677734375,0.7096638679504395,-0.07457509525993374,0.0,2560,0.122846045,0.0003,573971.25,-18.225546962022783,0.48720703125,73878.01118364334,1000.0
257,75127.84697468001,1000.0,7831,67,526336,,,,,,,,,,,,,
258,75063.41054778,1000.0,7837,67,528384,0.2,965348.994140625,0.7083666324615479,-0.07314702324511017,-2.384185791015625e-07,2570,0.117336355,0.0003,410615.28125,-18.203224235773085,0.49375,,
,,,,,530000,0.2,1134025.2646484375,0.7072388529777527,-0.08148554553627037,0.0,2580,0.15841977,0.0003,602765.375,-18.183563220500947,0.515185546875,74076.49200334548,1000.0
259,75220.93761367,1000.0,7871,67,530432,,,,,,,,,,,,,
260,75412.17539946,1000.0,7876,67,532480,0.2,1369408.701171875,0.7073810696601868,-0.08972573862120044,5.960464477539063e-08,2590,0.14140834,0.0003,627987.0,-18.17074199318886,0.5251953125,,
261,75301.09527714,1000.0,7881,67,534528,0.2,1088567.2513671876,0.7064796090126038,-0.08687618494732305,5.173683166503906e-05,2600,0.1371913,0.0003,466910.1875,-18.15605245232582,0.53779296875,,
,,,,,535000,0.2,1303791.6681640625,0.7040809392929077,-0.09316000391263515,-6.079673767089844e-06,2610,0.11408686,0.0003,680028.625,-18.11992593407631,0.496044921875,74900.29405708313,1000.0
262,75655.3886651,1000.0,7917,67,536576,,,,,,,,,,,,,
263,75612.71459787001,1000.0,7922,67,538624,0.2,1190172.933203125,0.7033578157424927,-0.08609488616057207,-1.0728836059570312e-06,2620,0.13331005,0.0003,569885.625,-18.081035459041594,0.519580078125,,
,,,,,540000,0.2,936446.3533203125,0.7018160820007324,-0.07879278069885913,0.0,2630,0.12707943,0.0003,455053.28125,-18.051519566774367,0.501611328125,75676.15974712372,1000.0
264,75690.52774872001,1000.0,7957,67,540672,,,,,,,,,,,,,
265,75722.84471505001,1000.0,7963,68,542720,0.2,882617.551953125,0.7010424137115479,-0.07993380849657114,1.1920928955078125e-07,2640,0.12971175,0.0003,508821.375,-18.025610667467117,0.507275390625,,
266,75759.52973548001,1000.0,7968,68,544768,0.2,951533.5796875,0.7005370855331421,-0.08773210900253617,1.7881393432617188e-07,2650,0.13344699,0.0003,493378.625,-18.012668293714523,0.54072265625,,
,,,,,545000,0.2,965799.4494140625,0.6993803381919861,-0.06881558389868588,-1.1920928955078125e-07,2660,0.13184927,0.0003,486767.4375,-17.987335115671158,0.508203125,76042.57554674149,1000.0
267,75664.56553246,1000.0,8004,68,546816,,,,,,,,,,,,,
268,75869.45057235,1000.0,8009,68,548864,0.2,1058328.4169921875,0.6991896033287048,-0.06812794885481707,2.980232238769531e-07,2670,0.1282397,0.0003,554563.25,-17.974714237451554,0.491552734375,,
,,,,,550000,0.2,1281763.1072265625,0.6998721957206726,-0.10335083675745409,1.7881393432617188e-07,2680,0.14781901,0.0003,609023.9375,-17.981348598003386,0.551025390625,74847.36544551849,1000.0
269,75979.19803843,1000.0,8043,68,550912,,,,,,,,,,,,,
270,76005.9076338,1000.0,8049,68,552960,0.2,1180274.3224609375,0.699852466583252,-0.0810779322986491,7.152557373046875e-07,2690,0.13982627,0.0003,571356.5625,-17.988855028152464,0.514794921875,,
,,,,,555000,0.2,649810.5407226563,0.6990617513656616,-0.08694026559824124,3.5762786865234375e-07,2700,0.161153,0.0003,280374.8125,-17.976787322759627,0.55732421875,76096.32599143982,1000.0
271,75623.07842638,1000.0,8084,68,555008,,,,,,,,,,,,,
272,75655.11867355001,1000.0,8089,68,557056,0.2,697972.70078125,0.6983354091644287,-0.08498420915566385,7.748603820800781e-07,2710,0.13211092,0.0003,361847.25,-17.959630578756332,0.537646484375,,
273,75580.70784624,1000.0,8094,69,559104,0.2,1181468.237109375,0.6979827880859375,-0.07761811178643256,0.0,2720,0.14668623,0.0003,611894.375,-17.940169441699982,0.496435546875,,
,,,,,560000,0.2,931419.5166015625,0.698028564453125,-0.06917875969375017,1.7881393432617188e-07,2730,0.122682005,0.0003,437930.40625,-17.939258939027788,0.499609375,74474.66467323303,1000.0
274,75159.50281552,1000.0,8129,69,561152,,,,,,,,,,,,,
275,75290.54743708001,1000.0,8134,69,563200,0.2,758204.9564453125,0.6981906890869141,-0.07624522240075748,0.0004259943962097168,2740,0.13989758,0.0003,349819.375,-17.94735332131386,0.51875,,
,,,,,565000,0.2,1261038.6767578125,0.6970810890197754,-0.10154059866326862,3.5762786865234375e-07,2750,0.13619566,0.0003,700941.3125,-17.93196494579315,0.54892578125,73820.24374780655,1000.0
276,75735.36885594,1000.0,8167,69,565248,,,,,,,,,,,,,
277,75683.12227672001,1000.0,8173,69,567296,0.2,1632901.828125,0.6955061554908752,-0.10001898464397527,0.0,2760,0.13164687,0.0003,889831.25,-17.899582189321517,0.51962890625,,
278,75799.89613367998,1000.0,8178,69,569344,0.2,990500.073046875,0.6957981586456299,-0.08550218169402797,1.2516975402832031e-06,2770,0.16934425,0.0003,559482.125,-17.881975227594374,0.5361328125,,
,,,,,570000,0.2,1263285.4990234375,0.6958054900169373,-0.10348239512532018,1.1920928955078125e-07,2780,0.1567064,0.0003,686169.875,-17.891655451059343,0.5689453125,76042.41752290726,1000.0
279,75779.04571299998,1000.0,8212,69,571392,,,,,,,,,,,,,
280,75472.71606445,1000.0,8217,69,573440,0.2,976225.1765625,0.6961668729782104,-0.07429005348822101,2.5033950805664062e-06,2790,0.13781972,0.0003,487980.75,-17.89335681796074,0.53427734375,,
,,,,,575000,0.2,1013433.5255859375,0.6956650018692017,-0.0760986481589498,0.0,2800,0.13488466,0.0003,460289.75,-17.887353372573852,0.52763671875,76479.58589258193,1000.0
281,75340.99582986,1000.0,8253,69,575488,,,,,,,,,,,,,
282,75458.61222705,1000.0,8258,69,577536,0.2,1122967.814453125,0.6951192617416382,-0.09106813782127574,0.0,2810,0.14312574,0.0003,508341.625,-17.881642442941665,0.538525390625,,
283,75413.5880816,1000.0,8263,70,579584,0.2,749885.8791015625,0.69399094581604,-0.08763131775485818,-2.384185791015625e-07,2820,0.19363755,0.0003,323273.75,-17.858287942409515,0.56103515625,,
,,,,,580000,0.2,1143887.2138671875,0.6940551400184631,-0.09147584120510147,1.1920928955078125e-06,2830,0.15462816,0.0003,568665.6875,-17.843804162740707,0.544287109375,77908.707421875,1000.0
284,75380.66890031,1000.0,8298,70,581632,,,,,,,,,,,,,
285,75264.63457446,1000.0,8303,70,583680,0.2,1001582.3818359375,0.6946752071380615,-0.09001778923266102,7.68899917602539e-06,2840,0.16080864,0.0003,498805.34375,-17.8568323969841,0.539013671875,,
,,,,,585000,0.2,981778.2658203125,0.6935195326805115,-0.08587964410544373,1.1920928955078125e-07,2850,0.1286318,0.0003,573480.0,-17.84521026611328,0.535986328125,77710.90578927993,1000.0
286,75406.31166871,1000.0,8337,70,585728,,,,,,,,,,,,,
287,75711.70216679,1000.0,8343,70,587776,0.2,1828984.933203125,0.6931816935539246,-0.1002458367467625,0.0,2860,0.13007098,0.0003,1000442.375,-17.82996243238449,0.50224609375,,
288,75563.39213777,1000.0,8348,70,589824,0.2,1291319.2009765625,0.6914114356040955,-0.08561186739243568,-2.384185791015625e-07,2870,0.15768673,0.0003,733575.0,-17.796299773454667,0.541064453125,,
,,,,,590000,0.2,828948.1966796875,0.6911941766738892,-0.06583893081988208,0.0,2880,0.14166105,0.0003,438791.21875,-17.768122208118438,0.52099609375,76021.25965328216,1000.0
289,75727.26345495,1000.0,8383,70,591872,,,,,,,,,,,,,
290,75766.54639051,1000.0,8388,70,593920,0.2,967702.519921875,0.6907200813293457,-0.08424168767523951,1.7881393432617188e-07,2890,0.5721777,0.0003,487919.21875,-17.762762475013734,0.5392578125,,
,,,,,595000,0.2,1437270.9396484375,0.6888073086738586,-0.08985794005566276,0.0,2900,0.14816408,0.0003,802506.75,-17.73517627120018,0.52548828125,74108.68869037628,1000.0
291,75797.1347515,1000.0,8423,70,595968,,,,,,,,,,,,,
292,75608.88234915999,1000.0,8428,70,598016,0.2,707552.3650390625,0.6876678466796875,-0.07835730746155604,4.172325134277344e-07,2910,0.17247072,0.0003,347961.8125,-17.693890261650086,0.58271484375,,
,,,,,600000,0.2,960731.8255859375,0.6874900460243225,-0.08219226827495732,0.0,2920,0.15985917,0.0003,386187.78125,-17.679641675949096,0.5287109375,73518.78113594055,1000.0
293,75856.07783009,1000.0,8462,70,600064,,,,,,,,,,,,,
294,75918.47261837,1000.0,8467,71,602112,0.2,1332533.20390625,0.6861141920089722,-0.09986647113692015,1.1920928955078125e-07,2930,0.1540007,0.0003,686982.625,-17.65861559510231,0.534423828125,,
295,76043.32348764,1000.0,8473,71,604160,0.2,1064877.2755859375,0.686238706111908,-0.07599830124818255,1.1920928955078125e-07,2940,0.16170363,0.0003,497463.6875,-17.63902302980423,0.53046875,,
,,,,,605000,0.2,1006580.0455078125,0.6840748190879822,-0.08651485982700251,-8.821487426757812e-06,2950,0.16958404,0.0003,499110.96875,-17.612026315927505,0.533740234375,76041.13007392883,1000.0
296,75962.93345196,1000.0,8510,71,606208,,,,,,,,,,,,,
297,76021.30383468,1000.0,8515,71,608256,0.2,1173882.998046875,0.683560311794281,-0.0860950059723109,5.960464477539063e-08,2960,0.16067101,0.0003,520636.21875,-17.585620033740998,0.5326171875,,
,,,,,610000,0.2,830637.215234375,0.6834155917167664,-0.07632211003801785,-2.86102294921875e-06,2970,0.15769914,0.0003,409510.15625,-17.57522596716881,0.527490234375,77310.37778339387,1000.0
298,76151.78407204,1000.0,8550,71,610304,,,,,,,,,,,,,
299,76435.48629500001,1000.0,8555,71,612352,0.2,878460.4162109375,0.6829484105110168,-0.0813702960324008,0.0,2980,0.13805372,0.0003,420991.8125,-17.561784023046492,0.535107421875,,
300,76313.50319433001,1000.0,8560,71,614400,0.2,962131.75703125,0.6823295950889587,-0.08132091973384377,2.4080276489257812e-05,2990,0.15739247,0.0003,451531.15625,-17.550703710317613,0.541796875,,
,,,,,615000,0.2,863660.355078125,0.6813201904296875,-0.08303062918712385,7.319450378417969e-05,3000,0.16623777,0.0003,501609.75,-17.53225886821747,0.562939453125,74615.9887878418,1000.0
301,76395.82804728001,1000.0,8594,71,616448,,,,,,,,,,,,,
302,76564.40899491002,1000.0,8599,71,618496,0.2,1295454.1412109374,0.6799983382225037,-0.10157037816825323,5.960464477539063e-08,3010,0.18146715,0.0003,753810.5625,-17.504858404397964,0.55205078125,,
,,,,,620000,0.2,1517483.3796875,0.6801655292510986,-0.09768165214336477,1.1920928955078125e-07,3020,0.157237,0.0003,873873.75,-17.491523784399032,0.54423828125,73849.68585138321,1000.0
303,76669.96428068,1000.0,8635,71,620544,,,,,,,,,,,,,
304,76665.80241791,1000.0,8640,72,622592,0.2,716935.999609375,0.6789505481719971,-0.06884653054003138,5.960464477539063e-08,3030,0.14835355,0.0003,414827.21875,-17.46883423924446,0.52294921875,,
305,76986.38084926,1000.0,8645,72,624640,0.2,1140477.4033203125,0.6789579391479492,-0.09079788757953793,-2.384185791015625e-07,3040,0.1915498,0.0003,439145.71875,-17.461121219396592,0.55546875,,
,,,,,625000,0.2,861564.3927734375,0.6782981157302856,-0.08683351942454465,1.430511474609375e-06,3050,0.20394248,0.0003,438050.625,-17.449175471067427,0.58427734375,76899.60136871338,1000.0
306,76711.61104149,1000.0,8681,72,626688,,,,,,,,,,,,,
307,76660.0580973,1000.0,8686,72,628736,0.2,699759.198046875,0.6775138974189758,-0.07185774770914577,0.0,3060,0.17290485,0.0003,297708.21875,-17.42513743042946,0.54765625,,
,,,,,630000,0.2,1264120.5185546875,0.6773741245269775,-0.09846069765335415,-1.1920928955078125e-07,3070,0.16705446,0.0003,669130.125,-17.41850273013115,0.56103515625,76125.19507770539,1000.0
308,76676.72796194,1000.0,8718,72,630784,,,,,,,,,,,,,
309,76564.94428908001,1000.0,8723,72,632832,0.2,905209.069140625,0.6774636507034302,-0.08590843643760308,-2.384185791015625e-07,3080,0.19732115,0.0003,449397.09375,-17.41880620121956,0.55224609375,,
310,76462.27489375001,1000.0,8727,72,634880,0.2,907216.0546875,0.6758305430412292,-0.08871347409440204,2.980232238769531e-07,3090,0.17361048,0.0003,469465.125,-17.394172352552413,0.578515625,,
,,,,,635000,0.2,832791.725,0.6753443479537964,-0.08374992246681359,0.0,3100,0.17604694,0.0003,415992.21875,-17.37083618044853,0.56728515625,71312.35170640945,1000.0
311,76202.44433716,1000.0,8761,72,636928,,,,,,,,,,,,,
312,76116.50355441001,1000.0,8766,72,638976,0.2,800384.0234375,0.674302875995636,-0.06977587145811412,0.0,3110,0.17061448,0.0003,351674.03125,-17.3488734126091,0.519677734375,,
,,,,,640000,0.2,1022363.7994140625,0.6747629642486572,-0.079597095499048,1.1920928955078125e-07,3120,0.1813758,0.0003,469534.90625,-17.349383187294006,0.565380859375,76447.65474748611,1000.0
313,76200.96934210001,1000.0,8799,72,641024,,,,,,,,,,,,,
314,76206.326087,1000.0,8804,73,643072,0.2,929172.67578125,0.6743539571762085,-0.08242394282715396,0.0,3130,0.18192087,0.0003,634368.25,-17.34378652572632,0.5646484375,,
,,,,,645000,0.2,853296.9296875,0.6742144227027893,-0.07247535626520403,0.0,3140,0.18702713,0.0003,345078.28125,-17.339209866523742,0.5408203125,76174.92472867966,1000.0
315,76122.30673203,1000.0,8838,72,645120,,,,,,,,,,,,,
316,76151.84117345001,1000.0,8843,73,647168,0.2,795103.8923828125,0.6745428442955017,-0.07503053045074921,-1.1920928955078125e-07,3150,0.17226115,0.0003,380886.9375,-17.348982548713686,0.538232421875,,
317,76168.87903431,1000.0,8848,73,649216,0.2,1062887.178125,0.6734283566474915,-0.07289033912238665,0.0,3160,0.1985068,0.0003,553789.6875,-17.33388830423355,0.542626953125,,
,,,,,650000,0.2,1187611.762890625,0.6723858118057251,-0.09320295072393492,1.7881393432617188e-07,3170,0.16935381,0.0003,518871.84375,-17.30404388308525,0.55546875,75778.30750293731,1000.0
318,76325.16147839,1000.0,8881,73,651264,,,,,,,,,,,,,
319,76720.61476252001,1000.0,8886,73,653312,0.2,1505157.21328125,0.6710340976715088,-0.10372210498899222,0.0,3180,0.15860729,0.0003,744158.6875,-17.280125844478608,0.536962890625,,
,,,,,655000,0.2,1191413.0591796874,0.6705973148345947,-0.09531152238487266,-1.1920928955078125e-07,3190,0.18226217,0.0003,635899.875,-17.252687329053877,0.567431640625,78441.033634758,1000.0
320,76842.23127863,1000.0,8921,73,655360,,,,,,,,,,,,,
321,76650.32962234001,1000.0,8926,73,657408,0.2,828033.0216796875,0.6697054505348206,-0.07984069551166613,0.0,3200,0.19502905,0.0003,350149.40625,-17.23390622138977,0.569140625,,
322,76653.63277777,1000.0,8931,73,659456,0.2,677325.0568359375,0.6698112487792969,-0.07271396428986918,0.0,3210,0.19708112,0.0003,294246.40625,-17.223464262485503,0.5828125,,
,,,,,660000,0.2,973434.6345703125,0.6706132292747498,-0.07398732151195872,2.384185791015625e-07,3220,0.18414642,0.0003,411093.03125,-17.24125545620918,0.54267578125,75268.2064371109,1000.0
323,76746.04132862,1000.0,8967,73,661504,,,,,,,,,,,,,
324,76592.57188886001,1000.0,8973,73,663552,0.2,622126.20234375,0.6703466773033142,-0.07354856709716842,1.1920928955078125e-07,3230,0.18835428,0.0003,307287.0625,-17.244750058650972,0.564013671875,,
,,,,,665000,0.2,782199.0064453125,0.6699950098991394,-0.08259942907607183,2.980232238769531e-07,3240,0.1787576,0.0003,421980.34375,-17.235201007127763,0.56875,75425.97775630951,1000.0
325,76070.47238958,1000.0,9009,73,665600,,,,,,,,,,,,,
326,76040.97139827,1000.0,9014,74,667648,0.2,878937.7294921875,0.6701341271400452,-0.08510778589406982,0.0,3250,0.18360016,0.0003,378141.46875,-17.241094994544984,0.574267578125,,
327,75847.74487198,1000.0,9019,74,669696,0.2,606648.0572265625,0.6701175570487976,-0.06596330309403128,0.0,3260,0.17440423,0.0003,276049.0,-17.240102207660676,0.55693359375,,
,,,,,670000,0.2,867412.236328125,0.6694948673248291,-0.07711981945903972,0.0,3270,0.19999366,0.0003,431991.90625,-17.22898926734924,0.564892578125,71752.12007465362,1000.0
328,75730.50791658001,1000.0,9053,74,671744,,,,,,,,,,,,,
329,75611.01334933001,1000.0,9058,74,673792,0.2,752633.6521484375,0.668332040309906,-0.07747796608891803,0.0,3280,0.21164331,0.0003,336857.03125,-17.2067901968956,0.5619140625,,
,,,,,675000,0.2,723565.59296875,0.66748046875,-0.06381595568091143,-1.1920928955078125e-07,3290,0.1553006,0.0003,397183.75,-17.18133419752121,0.52353515625,72117.37601861954,1000.0
330,75448.19972847002,1000.0,9092,74,675840,,,,,,,,,,,,,
331,75421.18403848,1000.0,9098,74,677888,0.2,792140.3828125,0.6667457818984985,-0.07310274450283032,-1.1920928955078125e-07,3300,0.18400553,0.0003,357809.78125,-17.161445277929307,0.53466796875,,
332,75654.77623416,1000.0,9103,74,679936,0.2,1288414.4189453125,0.6662960052490234,-0.09754733854497318,1.0132789611816406e-06,3310,0.20738514,0.0003,628738.625,-17.15654299259186,0.580712890625,,
,,,,,680000,0.2,631146.5516601562,0.6657024621963501,-0.07851361910579727,2.384185791015625e-07,3320,0.20392898,0.0003,349393.6875,-17.136809945106506,0.56064453125,72175.58618717194,1000.0
333,75461.38172731,1000.0,9138,74,681984,,,,,,,,,,,,,
334,75234.48040783001,1000.0,9143,74,684032,0.2,637306.5645507813,0.665325939655304,-0.08363312451401725,-1.1920928955078125e-07,3330,0.2250385,0.0003,396402.4375,-17.12599483728409,0.58740234375,,
,,,,,685000,0.2,722114.626953125,0.6644335389137268,-0.07588142914464698,2.384185791015625e-07,3340,0.16773936,0.0003,367180.0625,-17.10854371190071,0.555029296875,72634.49868154526,1000.0
335,74938.75343794002,1000.0,9180,74,686080,,,,,,,,,,,,,
336,74731.97992029,1000.0,9186,74,688128,0.2,1049656.0763671875,0.6636338829994202,-0.09176545759255532,5.364418029785156e-06,3350,0.18378404,0.0003,537529.625,-17.086561858654022,0.56455078125,,
,,,,,690000,0.2,774679.884765625,0.6622226238250732,-0.060018429916817696,5.960464477539063e-08,3360,0.32132906,0.0003,321458.21875,-17.05108398795128,0.539404296875,74460.96726856232,1000.0
337,74919.59595524002,1000.0,9220,74,690176,,,,,,,,,,,,,
338,75196.59118512,1000.0,9225,75,692224,0.2,1217182.0841796875,0.661121129989624,-0.09895207508816384,7.808208465576172e-06,3370,0.1671966,0.0003,593068.5,-17.022588723897933,0.570751953125,,
339,75116.42778358,1000.0,9230,75,694272,0.2,1331879.06328125,0.6587127447128296,-0.0988484275934752,0.0,3380,0.18474579,0.0003,701390.1875,-16.981060737371443,0.574755859375,,
,,,,,695000,0.2,1170209.1283203126,0.6581560969352722,-0.09061217541748193,0.0,3390,0.20020823,0.0003,482288.0625,-16.946341192722322,0.5931640625,73100.68012237549,1000.0
340,75160.05657778001,1000.0,9263,75,696320,,,,,,,,,,,,,
341,75387.81337459001,1000.0,9269,75,698368,0.2,626255.2946289063,0.6564202904701233,-0.07825396330154036,0.0,3400,0.21513823,0.0003,367441.75,-16.906143689155577,0.588232421875,,
,,,,,700000,0.2,1325145.6716796875,0.6562579870223999,-0.10287312902801204,0.0,3410,0.2055304,0.0003,619756.5,-16.886613422632216,0.56845703125,73248.33083744049,1000.0
342,75288.77721082002,1000.0,9302,75,700416,,,,,,,,,,,,,
343,75358.12223071,1000.0,9307,75,702464,0.2,966741.6349609375,0.655495285987854,-0.07167585936840623,0.0,3420,0.21470019,0.0003,499734.4375,-16.86877697110176,0.576904296875,,
344,75216.79396679999,1000.0,9312,75,704512,0.2,905672.8740234375,0.6552079319953918,-0.06890084836340975,5.960464477539063e-08,3430,0.16576315,0.0003,389017.3125,-16.853749173879624,0.55,,
,,,,,705000,0.2,745716.0908203125,0.6545689702033997,-0.0688335112616187,0.0,3440,0.18844873,0.0003,382209.46875,-16.844351559877396,0.558447265625,73387.37771148681,1000.0
345,75088.20825912998,1000.0,9347,75,706560,,,,,,,,,,,,,
346,74973.76378738,1000.0,9352,75,708608,0.2,673210.7490234375,0.6542110443115234,-0.06541634310851804,0.0,3450,0.20583746,0.0003,348411.96875,-16.82906796336174,0.582958984375,,
,,,,,710000,0.2,661032.3451171875,0.6532365679740906,-0.06112919170409441,0.0,3460,0.19015253,0.0003,287624.15625,-16.809367352724074,0.567236328125,76254.31003570557,1000.0
347,75104.60622145,1000.0,9387,75,710656,,,,,,,,,,,,,
348,75260.27980349999,1000.0,9393,75,712704,0.2,1261766.03359375,0.6526691317558289,-0.09978680024796631,0.0,3470,0.23211583,0.0003,585892.9375,-16.798039907217024,0.59111328125,,
349,75297.98619957999,1000.0,9398,76,714752,0.2,839867.1,0.6513236165046692,-0.08359843352809548,1.1920928955078125e-07,3480,0.18319315,0.0003,475651.625,-16.76641607284546,0.573095703125,,
,,,,,715000,0.2,1125133.5466796875,0.6500503420829773,-0.08581329875160008,-1.1920928955078125e-06,3490,0.20756572,0.0003,516878.71875,-16.735154604911806,0.547802734375,74204.10335769653,1000.0
350,75412.35694421,1000.0,9432,75,716800,,,,,,,,,,,,,
351,75275.40398260999,1000.0,9437,76,718848,0.2,783374.360546875,0.6495700478553772,-0.07177197040000464,0.0,3500,0.20168397,0.0003,385977.9375,-16.704045927524568,0.582666015625,,
,,,,,720000,0.2,1127774.7494140626,0.6481574177742004,-0.09412609649589285,0.0,3510,0.22738284,0.0003,625606.9375,-16.684195232391357,0.593798828125,75361.02137470245,1000.0
352,75385.56426971,1000.0,9472,76,720896,,,,,,,,,,,,,
353,75448.76269666999,1000.0,9476,76,722944,0.2,1060189.384375,0.6472694873809814,-0.09464937426964752,0.0,3520,0.21115103,0.0003,521519.5625,-16.656782549619674,0.58076171875,,
354,75264.71345774,1000.0,9481,76,724992,0.2,1011246.5482421875,0.6454180479049683,-0.08244854064541869,-1.1920928955078125e-07,3530,0.1951817,0.0003,479382.3125,-16.614469760656355,0.569775390625,,
,,,,,725000,0.2,625650.994921875,0.645270049571991,-0.07157436504930956,0.0,3540,0.28169027,0.0003,295047.9375,-16.587729263305665,0.5994140625,73296.34946136475,1000.0
355,75492.76552787,1000.0,9517,76,727040,,,,,,,,,,,,,
356,75506.62819991,1000.0,9522,76,729088,0.2,934735.3486328125,0.6442810893058777,-0.08306352045910899,1.1920928955078125e-07,3550,0.21243037,0.0003,474753.8125,-16.57282953262329,0.584423828125,,
,,,,,730000,0.2,1214479.303515625,0.6436164975166321,-0.09920503765461035,4.172325134277344e-06,3560,0.18199319,0.0003,621038.0625,-16.553936147689818,0.575244140625,77350.03302936554,1000.0
357,75542.79389786,1000.0,9557,76,731136,,,,,,,,,,,,,
358,75848.68287569999,1000.0,9563,76,733184,0.2,900025.6439453125,0.6429266333580017,-0.07752540816436522,0.0,3570,0.20885462,0.0003,381223.96875,-16.530032533407212,0.573876953125,,
,,,,,735000,0.2,1208815.7140625,0.64170241355896,-0.09465667936019599,0.0,3580,0.23759624,0.0003,638430.375,-16.509286087751388,0.62060546875,73932.69200344085,1000.0
359,75802.84774775998,1000.0,9598,76,735232,,,,,,,,,,,,,
360,75893.58595382998,1000.0,9604,76,737280,0.2,736887.487109375,0.6411917209625244,-0.0753636685811216,5.364418029785156e-07,3590,0.2068592,0.0003,369241.15625,-16.489978832006454,0.575341796875,,
361,75874.87012348,1000.0,9609,76,739328,0.2,845765.8525390625,0.6411055326461792,-0.08318602116778492,0.0,3600,0.20774508,0.0003,367131.40625,-16.47887149453163,0.57802734375,,
