train/learning_rate,rollout/ep_rew_mean,time/total_timesteps,train/actor_loss,time/episodes,time/time_elapsed,train/critic_loss,train/n_updates,rollout/ep_len_mean,time/fps,eval/mean_ep_length,eval/mean_reward
0.001,2657.1676970199997,534747,-251.9401399230957,1608,6183,30.05754405736923,533720,816.84,86,,
0.001,,535000,-252.25812774658203,,,28.256411848068236,534720,,,1000.0,3312.544402062893
0.001,,537500,-251.75180130004884,,,24.679384309768675,536720,,,1000.0,3237.739301031828
0.001,2677.6337062900006,538747,-251.88269720458985,1612,6236,28.726897738456724,537720,822.64,86,,
0.001,,540000,-250.97811270232248,,,19.97871922620452,539124,,,1000.0,3283.6996312230826
0.001,2659.9353419199997,542151,-251.0523546447754,1616,6271,25.49530306982994,541124,816.68,86,,
0.001,,542500,-251.10780569458007,,,23.841064004898072,542124,,,1000.0,3290.195947241783
0.001,,545000,-251.23816345214843,,,23.787378880023958,544124,,,1000.0,3286.729787430167
0.001,2661.83851365,546151,-251.57699911499023,1620,6320,32.10255751347542,545124,816.68,86,,
0.001,,547500,-251.67375350952148,,,23.806431541919707,547124,,,671.25,2185.62816401124
0.001,,550000,-251.90815673828126,,,20.051700152397157,549124,,,1000.0,3421.798587632179
,2663.7218584999996,550151,,1624,6365,,,816.68,86,,
0.001,,552500,-252.12921325683592,,,19.321532749414445,552124,,,479.9,1471.250854796171
0.001,2666.3658617499996,553649,-251.10146923141787,1628,6392,20.812785528749824,552622,818.2,86,,
0.001,,555000,-251.4875501098633,,,29.024074683904647,554622,,,1000.0,3433.8681477457285
0.001,,557500,-251.4460058288574,,,19.579449093818663,556622,,,1000.0,3360.06954395175
,2675.2257551199996,557649,,1632,6445,,,820.25,86,,
0.001,,560000,-253.05199142456055,,,28.022128034591674,559849,,,1000.0,3277.659272095561
,2651.53721206,560876,,1636,6476,,,812.52,86,,
0.001,,562500,-252.84688087745948,,,36.765429514507915,562064,,,1000.0,3412.9852289736273
0.001,2625.4284045900004,563505,-253.52917318725585,1640,6509,20.80849839067459,563064,804.65,86,,
0.001,,565000,-254.64481756591798,,,27.09923647880554,564694,,,1000.0,3332.286662966013
0.001,2594.95305969,565933,-254.35256604003905,1644,6539,24.909012716531752,565694,795.7,86,,
0.001,,567500,-254.6890618286133,,,29.280783417463304,567116,,,1000.0,3409.6163377791645
0.001,2573.5564734400004,568509,-255.02975506591798,1648,6569,19.920251226663588,568116,788.47,86,,
0.001,,570000,-255.1970621032715,,,37.416274366855625,569482,,,1000.0,3180.9810096293686
0.001,,572500,-255.81782925415038,,,36.641224183559416,571482,,,1000.0,3332.713484117389
,2572.92423217,572509,,1652,6622,,,788.47,86,,
0.001,,575000,-256.51625390625,,,28.01965820336342,574703,,,1000.0,3340.4548232734205
,2554.45696452,575730,,1656,6655,,,782.56,86,,
0.001,,577500,-257.6752831726074,,,28.78996684885025,576703,,,1000.0,3386.8623138159514
0.001,2530.15759547,578960,-257.32549649047854,1660,6692,28.475430262565613,578703,774.86,86,,
0.001,,580000,-256.57693634033205,,,26.448622045993805,579933,,,421.9,1328.4621598243714
0.001,,582500,-257.8457038269043,,,33.692392845869065,581536,,,1000.0,3400.385092151165
,2521.2652036400004,582563,,1664,6729,,,770.89,86,,
0.001,,585000,-258.0514428100586,,,30.425906264066697,584536,,,1000.0,3348.962173494697
0.001,2525.16730991,586563,-257.6984881896973,1668,6766,15.659758212566375,585536,770.89,86,,
0.001,,587500,-258.27829846191406,,,25.60153447818756,586536,,,1000.0,3306.308965393901
0.001,,590000,-258.96273010253907,,,21.578618547916413,589536,,,1000.0,3360.4091867029665
,2556.59096348,590563,,1672,6818,,,778.27,86,,
0.001,,592500,-259.16089852905276,,,25.08689871144295,591536,,,1000.0,3365.253797608614
0.001,2584.6655242800007,594563,-259.70607229614257,1676,6855,24.777715856075286,593536,784.53,86,,
0.001,,595000,-259.6223814086914,,,20.32400914978981,594536,,,1000.0,3409.2581719279287
0.001,,597500,-260.0745009155273,,,33.66538951587677,596536,,,1000.0,3456.465781894326
0.001,2618.67168179,598563,-260.7881807861328,1680,6909,30.035371286153794,597536,793.05,86,,
0.001,,600000,-261.15119311274316,,,12.151359131841948,599635,,,1000.0,3321.7317423164845
0.001,2713.6975340400004,601662,-261.0319845581055,1684,6942,26.2797765417099,600635,820.7,86,,
0.001,,602500,-260.8540603942871,,,23.807441781282424,601635,,,1000.0,3343.3894888401032
0.001,,605000,-261.6130270690918,,,25.15363207769394,604635,,,1000.0,3486.7691025197505
,2842.705854980001,605662,,1688,6995,,,857.28,86,,
0.001,,607500,-262.39858963012693,,,30.149455579280854,606635,,,1000.0,3460.1049118846654
0.001,2962.49671256,609662,-262.3378656921387,1692,7032,29.281959999799728,608635,890.96,86,,
0.001,,610000,-263.79566116333007,,,23.989830247879027,609635,,,1000.0,3462.3304915219546
0.001,,612500,-263.74533837890624,,,26.611450061559676,611635,,,1000.0,3439.18820014596
0.001,3032.34455815,613662,-263.33105450439456,1696,7085,22.45817165994644,612635,909.15,86,,
0.001,,615000,-264.00583142089846,,,29.867907730579375,614635,,,1000.0,3313.862676420808
0.001,,617500,-264.22636395263675,,,28.03401466035843,616635,,,1000.0,3382.590852332115
,3037.9767538700003,617662,,1700,7139,,,909.15,86,,
0.001,,620000,-264.1869276123047,,,29.572868704795837,619635,,,1000.0,3441.390689626336
0.001,3042.49225355,621662,-264.5933827819824,1704,7176,22.669045206785203,620635,909.15,86,,
0.001,,622500,-265.0368680114746,,,24.48801237106323,621635,,,1000.0,3455.3770677000284
0.001,,625000,-265.2794683532715,,,35.13614612078667,624635,,,1000.0,3426.9026726812126
,3047.5524167900003,625662,,1708,7230,,,909.15,86,,
0.001,,627500,-265.4182210083008,,,26.94422165131569,626854,,,961.8,3139.107440698147
0.001,3023.28144031,628881,-265.91170516967776,1712,7263,32.14710294032097,627854,901.34,86,,
0.001,,630000,-266.82469778442385,,,29.80000079226494,629854,,,1000.0,3459.947513777018
0.001,3016.6055934700003,632000,-267.6817440185547,1716,7299,31.614357798337938,631854,898.49,86,,
0.001,,632500,-268.3156601210772,,,22.722838067207014,631973,,,1000.0,3416.7467681288717
0.001,,635000,-268.0151842956543,,,26.65419961977005,633973,,,1000.0,3382.238959556818
0.001,3022.45969031,636000,-268.44139462280276,1720,7347,26.703034897327424,634973,898.49,86,,
0.001,,637500,-268.7028895263672,,,16.30306155490875,636973,,,890.85,3041.316450381279
0.001,,640000,-268.8188644104004,,,26.26461195087433,638973,,,1000.0,3451.738215172291
,3023.0519046400004,640000,,1724,7396,,,898.49,86,,
0.001,,642500,-269.60946688842773,,,26.953192031145097,641973,,,1000.0,3382.553504341841
0.001,3044.2576458900003,644000,-270.3786264343262,1728,7434,30.437832473516465,642973,903.51,86,,
0.001,,645000,-269.4132666320801,,,28.917741262674333,643973,,,1000.0,3470.6637078762055
0.001,,647500,-269.93199786376954,,,31.513729221582413,646973,,,1000.0,3402.747736656666
,3047.16755185,648000,,1732,7487,,,903.51,86,,
0.001,,650000,-270.8627644958496,,,34.72513676786423,648973,,,1000.0,3459.811223974824
0.001,3076.6816954100004,652000,-270.77016439819334,1736,7525,24.34008839726448,650973,911.24,86,,
0.001,,652500,-270.5378031311035,,,26.449057509899138,651973,,,1000.0,3384.7987663149834
0.001,,655000,-270.4446064758301,,,32.143687819957734,653973,,,1000.0,3473.7463691204784
0.001,3126.04666692,656000,-270.34444613647463,1740,7574,26.786227556943892,654973,924.95,86,,
0.001,,657500,-270.4991900634766,,,26.665265832662584,656973,,,1000.0,3483.054218327999
0.001,,660000,-271.0002474365234,,,25.782438339948655,658973,,,1000.0,3519.060711339116
,3186.2860567800003,660000,,1744,7626,,,940.67,86,,
0.001,,662500,-270.5377813375221,,,32.979053812206914,662079,,,1000.0,3456.603719896078
,3206.6861467200006,663106,,1748,7657,,,945.97,86,,
0.001,,665000,-271.3769933166504,,,28.406497801065445,664079,,,1000.0,3539.8292522192
0.001,3217.0599215499997,667106,-272.80857800292966,1752,7693,23.718288024425508,666079,945.97,86,,
0.001,,667500,-272.90383712768556,,,29.669529103517533,667079,,,1000.0,3531.8761163026093
0.001,,670000,-273.08172534179687,,,28.352654937505722,669502,,,1000.0,3362.3673697799445
,3228.19102829,670529,,1756,7740,,,947.99,86,,
0.001,,672500,-273.51025509643557,,,24.23967077207565,671502,,,1000.0,3365.390822908282
0.001,3259.7603757100005,674529,-273.6848296508789,1760,7777,23.917841547727583,673502,955.69,86,,
0.001,,675000,-274.0460550842285,,,29.22688393139839,674502,,,1000.0,3505.3404564768075
0.001,,677500,-273.6519842834473,,,26.883462221860885,676502,,,1000.0,3520.777651423216
0.001,3272.7703620100006,678315,-273.8564910888672,1764,7830,26.741645483493805,677502,957.52,86,,
0.001,,680000,-274.49276483154296,,,26.855697569847106,679288,,,1000.0,3523.162057340145
0.001,3280.7189087500005,682315,-275.1543351745606,1768,7866,25.51851490020752,681288,957.52,86,,
0.001,,682500,-274.7740856323242,,,31.268366939783096,682288,,,1000.0,3479.3211886048316
0.001,,685000,-274.91220611572265,,,27.635647815465926,684288,,,1000.0,3528.468661215901
0.001,3285.42101555,686315,-274.7218646850586,1772,7918,26.233328078746794,685288,957.52,86,,
0.001,,687500,-275.551299621582,,,20.513622643947603,687288,,,1000.0,3523.9816228300333
0.001,,690000,-274.9856438598633,,,34.81691396212578,689288,,,1000.0,3472.308551943302
,3290.45109268,690315,,1776,7970,,,957.52,86,,
0.001,,692500,-275.3758988647461,,,19.544310670375825,692288,,,1000.0,3462.3456201970575
0.001,3292.2809670199995,694315,-275.84966970825195,1780,8008,21.207447288036345,693288,957.52,86,,
0.001,,695000,-275.358459564209,,,27.216223024368286,694288,,,1000.0,3512.219463676214
0.001,,697500,-275.77539938354494,,,21.26325926423073,697288,,,1000.0,3505.8927402943373
,3329.21111052,698315,,1784,8061,,,966.53,86,,
0.001,,700000,-276.0289284437433,,,23.65641922081088,699935,,,1000.0,3478.2094704389574
0.001,3320.6206992099997,701962,-276.4952124023437,1788,8095,32.04059196805954,700935,963.0,86,,
0.001,,702500,-276.47329403686524,,,30.544035115003584,701935,,,1000.0,3394.867882928252
0.001,,705000,-276.75146496582033,,,18.327548867464067,704935,,,980.25,3376.1202566206457
,3319.9743389200007,705962,,1792,8144,,,963.0,86,,
0.001,,707500,-276.9488908386231,,,25.500844532966614,706935,,,1000.0,3409.029163455963
0.001,3319.6986482600005,709962,-276.9649641723633,1796,8179,15.780688728809357,708935,963.0,86,,
0.001,,710000,-277.66480462646484,,,24.098988038301467,709935,,,985.5,3426.852823165059
0.001,3254.21478428,712005,-280.3710021972656,1800,8209,41.22468893868582,711956,943.43,86,,
0.001,3118.58622481,712101,-280.01588439941406,1804,8210,8.348801811536154,712048,904.39,86,,
0.001,,712500,-276.38750985952527,,,8.794112728192257,712074,,,1000.0,3462.3814942985773
0.001,,715000,-277.8969371643066,,,31.024419857501982,714074,,,1000.0,3476.084665259719
0.001,3120.1523023199993,716101,-277.9861687011719,1808,8258,26.816335945129396,715074,904.39,86,,
0.001,,717500,-278.5907185668945,,,21.027438093662262,717074,,,1000.0,3360.3856436371802
0.001,3126.6882389299994,719428,-278.35803316268454,1812,8290,29.497971242356375,718401,905.47,86,,
0.001,,720000,-279.04045571899417,,,21.143540927410125,719401,,,1000.0,3531.380259755254
0.001,,722500,-279.0234239196777,,,22.896344864130022,722401,,,1000.0,3500.699695110321
,3159.9232390500006,723428,,1816,8340,,,914.28,86,,
0.001,,725000,-279.99087689208983,,,30.346423879146577,724401,,,1000.0,3411.845142620802
0.001,3131.3197537600004,726598,-279.4241788976333,1820,8373,20.96586143549751,725571,905.98,86,,
0.001,,727500,-280.06418772331347,,,23.165187346426798,726993,,,1000.0,3503.5507089287044
0.001,,730000,-279.9292879638672,,,28.715417623996736,728993,,,1000.0,3519.06194280684
,3113.5950125599998,730020,,1824,8421,,,900.2,86,,
0.001,,732500,-279.5569739685059,,,24.17481505537033,731993,,,1000.0,3504.215738797188
0.001,3117.2752075800004,734020,-279.44841845703127,1828,8456,25.522418482780456,732993,900.2,86,,
0.001,,735000,-279.43979705810546,,,27.410612252235413,733993,,,1000.0,3470.192330816388
0.001,3094.7212213800003,737349,-279.83075413559425,1832,8489,11.64658188022741,736322,893.49,86,,
0.001,,737500,-279.58622760009763,,,20.401156735420226,737322,,,717.4,2464.5101737231016
0.001,,740000,-279.5498446044922,,,22.833197258472442,739844,,,1000.0,3551.4562503486873
,3079.6760918599994,740871,,1836,8534,,,888.71,86,,
0.001,,742500,-279.5169967041016,,,13.52705854487419,741844,,,1000.0,3517.5222468078136
0.001,3086.20010339,744871,-280.1114572143555,1840,8569,27.683924195051194,743844,888.71,86,,
0.001,,745000,-280.27054293823244,,,26.09236176109314,744844,,,1000.0,3509.994058293104
0.001,,747500,-280.32862927246094,,,26.500668311595916,746844,,,1000.0,3481.4128946483133
0.001,3087.4407884399993,748871,-279.5970563964844,1844,8619,26.76675541806221,747844,888.71,86,,
0.001,,750000,-280.6284854736328,,,21.43185124897957,749844,,,1000.0,3514.3868093430997
0.001,,752500,-281.71056701660154,,,22.351485052108764,751844,,,1000.0,3521.5052349478005
,3120.92636804,752871,,1848,8672,,,897.65,86,,
0.001,,755000,-281.78145971679686,,,24.189550426006317,754844,,,1000.0,3467.253457057476
0.001,3118.2320338299996,756871,-281.9239058837891,1852,8708,22.291325370550155,755844,897.65,86,,
0.001,,757500,-282.0555806477865,,,39.159713037086256,757174,,,1000.0,3533.8786521792413
0.001,,760000,-282.0004909057617,,,20.376981788396836,759174,,,1000.0,3552.7677561998366
,3117.87805684,760201,,1856,8758,,,896.72,86,,
0.001,,762500,-282.19309643554686,,,33.475433818101884,762174,,,1000.0,3464.4283724486827
0.001,3117.9861989900005,764201,-282.28577117919923,1860,8794,22.26882016992569,763174,896.72,86,,
0.001,,765000,-281.77460931396485,,,25.316387053489684,764174,,,1000.0,3481.135659715533
0.001,,767500,-282.22720288085935,,,26.60294621992111,767174,,,668.4,2298.3525586783885
,3124.2236514,768201,,1864,8841,,,898.86,86,,
0.001,,770000,-282.7945075073242,,,27.477003659009934,769174,,,1000.0,3554.8048060446977
0.001,3125.1347860100004,772201,-282.9340844116211,1868,8874,22.536724989652633,771174,898.86,87,,
0.001,,772500,-283.08497229003905,,,27.67427396464348,772174,,,1000.0,3484.1215934693814
0.001,,775000,-284.15492272949217,,,19.597442039251327,774174,,,1000.0,3446.9527955174444
0.001,3124.0705384800003,776201,-284.0524075927734,1872,8926,22.648506504058837,775174,898.86,86,,
0.001,,777500,-284.7639752807617,,,15.708436058044434,777174,,,940.95,3254.0254931092263
0.001,,780000,-283.87179223632813,,,22.677978653430937,779051,,,1000.0,3451.515798801184
,3118.71483202,780078,,1876,8976,,,897.63,86,,
0.001,3049.8290879700003,782118,-286.6947298916903,1880,8991,11.133746884085916,782073,878.03,86,,
0.001,,782500,-280.31672837999133,,,5.831648892826504,782109,,,951.0,3385.2369841009377
0.001,,785000,-285.08639056396487,,,28.913564237356187,784109,,,1000.0,3507.0794351935388
,3016.48239687,785136,,1884,9034,,,868.21,86,,
0.001,,787500,-285.7768358154297,,,24.263640695333482,787109,,,1000.0,3524.4940735280516
0.001,3028.5891753799992,789136,-286.34833087158205,1888,9070,31.4249404194355,788109,871.74,86,,
0.001,,790000,-286.6920078125,,,25.50370626282692,789109,,,1000.0,3528.1292840361593
0.001,,792500,-286.4662145385742,,,26.37758663725853,792109,,,1000.0,3431.3456714749336
,3031.3837895699994,793136,,1892,9122,,,871.74,86,,
0.001,,795000,-287.3333936767578,,,24.704174364805223,794109,,,1000.0,3602.0464095503094
0.001,3035.80436545,797136,-286.55340979003904,1896,9159,24.184609817028047,796109,871.74,87,,
0.001,,797500,-286.868344909668,,,20.068866054296493,797109,,,1000.0,3589.898041087389
0.001,,800000,-286.79264044189455,,,25.92215822005272,799109,,,1000.0,3509.155638357997
0.001,3108.50530317,801136,-287.2607214355469,1900,9210,23.788855901002883,800109,891.31,86,,
0.001,,802500,-287.6894166870117,,,22.533541063785552,802109,,,1000.0,3591.3853106349707
0.001,,805000,-286.88620446777344,,,26.0812752764225,804109,,,1000.0,3535.978891661763
,3249.5099911099996,805136,,1904,9263,,,930.35,86,,
0.001,,807500,-288.10163055419923,,,28.301245643377303,807109,,,1000.0,3588.2805146068335
0.001,3252.1901508900005,809136,-288.0316416625977,1908,9299,20.44102351641655,808109,930.35,87,,
0.001,,810000,-288.51105322265624,,,21.91212135744095,809109,,,1000.0,3577.6105402857065
0.001,,812500,-288.25886224365235,,,32.52722458958626,812109,,,473.3,1513.3582418471574
,3260.8188654000005,812637,,1912,9342,,,932.09,86,,
0.001,,815000,-289.5191206665039,,,22.94378350186348,814610,,,1000.0,3576.8788091242313
0.001,3262.07671927,816637,-289.32057934570315,1916,9375,27.81093838119507,815610,932.09,87,,
0.001,,817500,-289.5229627685547,,,27.560840027570723,816610,,,1000.0,3468.4475870758297
0.001,,820000,-289.47994116210936,,,29.43096920776367,819610,,,1000.0,3554.017795401812
,3294.725661979999,820637,,1920,9425,,,940.39,87,,
0.001,,822500,-289.2148028564453,,,22.72608307123184,821610,,,1000.0,3562.1282858908176
0.001,3320.1525810099993,824637,-289.28087921142577,1924,9462,23.182094355821608,823610,946.17,87,,
0.001,,825000,-289.7050045776367,,,32.26406193327904,824610,,,1000.0,3553.700277107954
0.001,,827500,-289.1619055786133,,,23.200982481241226,826610,,,1000.0,3469.8347023695706
0.001,3321.3078483699996,828637,-289.5648804931641,1928,9514,28.19522386264801,827610,946.17,87,,
0.001,,830000,-290.02308013916013,,,24.434206471681595,829610,,,1000.0,3479.6415356606244
0.001,3333.74518727,832195,-290.1276178394167,1932,9546,21.567983570919242,831168,948.46,87,,
0.001,,832500,-290.57521643066406,,,28.898427872896196,832168,,,1000.0,3585.778974711895
0.001,,835000,-291.0913776245117,,,26.61515882730484,834168,,,1000.0,3423.0376550346614
0.001,3353.4753218900005,836195,-290.2715506591797,1936,9601,23.25431430053711,835168,953.24,87,,
0.001,,837500,-291.7005498046875,,,28.843556962966918,837168,,,1000.0,3484.367130821943
0.001,,840000,-291.6331602783203,,,23.882505260705948,839168,,,1000.0,3547.72106859386
,3352.3254014499994,840195,,1940,9654,,,953.24,87,,
0.001,,842500,-292.99075518798827,,,29.043247097730635,842168,,,1000.0,3592.4200942277907
0.001,3352.6241395499987,844195,-292.0352995605469,1944,9689,26.918869416713715,843168,953.24,87,,
0.001,,845000,-292.29198016357424,,,39.566615428447726,844168,,,1000.0,3555.138351947069
0.001,,847500,-291.7830911008468,,,27.042694048111482,846490,,,1000.0,3512.458547282219
,3328.67497079,847517,,1948,9739,,,946.46,87,,
0.001,,850000,-293.46820184326174,,,24.085743429899217,849490,,,1000.0,3543.033794307709
0.001,3331.9631231500007,851517,-292.00850463867187,1952,9776,22.753629555702208,850490,946.46,87,,
0.001,,852500,-292.50261151123044,,,35.83705152750015,851490,,,1000.0,3563.8196393102407
0.001,,855000,-292.9525193481445,,,21.92869214105606,854490,,,1000.0,3555.9952027827503
,3356.542778579999,855517,,1956,9826,,,953.16,87,,
0.001,,857500,-292.0427115572416,,,25.040418438830866,857141,,,1000.0,3546.7362285673616
0.001,3346.7263563600004,859168,-292.04384912109373,1960,9862,17.255963602542877,858141,949.67,87,,
0.001,,860000,-292.4120376586914,,,26.106590564489366,859141,,,1000.0,3558.9717751830817
0.001,,862500,-292.0601041259766,,,32.16973263025284,862141,,,1000.0,3555.5093523234127
,3349.78505739,863168,,1964,9909,,,949.67,87,,
0.001,,865000,-292.67012176513674,,,35.405575486660005,864141,,,1000.0,3602.794581121206
0.001,3343.5664451800003,867168,-292.0872476196289,1968,9944,22.160441242456436,866141,949.67,87,,
0.001,,867500,-292.164154296875,,,21.75218610858917,867141,,,1000.0,3442.8962444990875
0.001,,870000,-294.17663158069956,,,7.695257286230723,869273,,,875.9,2914.670325440168
,3310.8753733900003,870300,,1972,9989,,,940.99,87,,
0.001,,872500,-293.03804705810546,,,22.27026060795784,872273,,,1000.0,3565.4022947192193
0.001,3317.81819417,874300,-293.0450975952148,1976,10025,19.098161216259,873273,942.22,87,,
0.001,,875000,-292.66553369140627,,,24.408967942953108,874273,,,1000.0,3522.0323170006277
0.001,,877500,-292.1668231811523,,,30.612030356645583,877273,,,1000.0,3607.7012261807918
,3389.6696190300004,878300,,1980,10078,,,961.82,87,,
0.001,,880000,-291.72658447265627,,,29.948085377931594,879273,,,1000.0,3548.8076214551925
0.001,3425.9271754999995,882300,-292.179712890625,1984,10115,27.295122540712356,881273,971.64,87,,
0.001,,882500,-291.31414880371096,,,16.92367662191391,882273,,,1000.0,3566.6248793065547
0.001,,885000,-291.4514309692383,,,30.572473534584045,884273,,,1000.0,3482.203729239106
0.001,3426.70851734,886300,-291.1767900390625,1988,10167,25.154239311933516,885273,971.64,87,,
0.001,,887500,-290.79728424072266,,,35.400004412651064,887273,,,1000.0,3552.7342829853296
0.001,,890000,-291.2781331176758,,,24.16414839100838,889273,,,1000.0,3514.3870899915696
,3427.6864297599996,890300,,1992,10218,,,971.64,87,,
0.001,,892500,-291.02559149169923,,,23.405086544275285,892273,,,661.15,2281.8414241969585
0.001,3412.2001340799993,893877,-291.1106600952148,1996,10249,33.452566109895706,893273,967.41,87,,
0.001,,895000,-291.35425091552736,,,19.979356673002243,894850,,,517.2,1648.8632258415223
0.001,3392.3478020700004,897361,-291.26980517578124,2000,10274,17.168119898080825,896334,962.25,87,,
0.001,,897500,-291.05683563232424,,,20.314192944049836,897334,,,1000.0,3556.7205438256265
0.001,,900000,-291.95183166503904,,,23.8424809885025,899334,,,1000.0,3515.8830847799777
0.001,3391.8912980699993,901361,-292.07552154541014,2004,10325,24.839605774641036,900334,962.25,87,,
0.001,,902500,-292.02770446777345,,,20.01105958557129,902334,,,1000.0,3494.575412660837
0.001,,905000,-291.75436541748047,,,25.257312829494477,904334,,,992.95,3473.99001031518
,3390.2894835899992,905361,,2008,10376,,,962.25,87,,
0.001,,907500,-292.42554168701173,,,27.83916511631012,906635,,,1000.0,3423.525414466858
0.001,3381.13872019,908662,-292.2686923828125,2012,10409,22.75150501823425,907635,960.25,87,,
0.001,,910000,-292.7137371826172,,,24.63247087144852,909635,,,1000.0,3555.513856443763
0.001,3353.45936353,911897,-291.45979153907905,2016,10440,21.020220558694067,910870,952.6,87,,
0.001,,912500,-292.3210693359375,,,27.994419566869734,911870,,,1000.0,3479.7505169481037
0.001,,915000,-292.302425122443,,,21.912105436088474,914394,,,911.75,3175.926776337624
,3332.4940000899996,915376,,2020,10488,,,947.39,87,,
0.001,,917500,-292.59628424072264,,,22.878236571073533,917349,,,1000.0,3567.1694376647474
0.001,3330.4006165499995,919376,-292.47465502929685,2024,10523,28.91100782251358,918349,947.39,87,,
0.001,,920000,-292.2702534179688,,,23.528327926158905,919349,,,1000.0,3494.8175637066365
0.001,,922500,-292.69712689208984,,,23.40599573278427,922349,,,1000.0,3514.9634284555914
,3331.53278851,923376,,2028,10575,,,947.39,87,,
0.001,,925000,-293.76803082275393,,,22.72046352505684,924349,,,1000.0,3531.3549804508684
0.001,3347.0081004000003,927376,-293.4367939453125,2032,10611,27.3747701215744,926349,951.81,87,,
0.001,,927500,-293.4981957397461,,,18.777383262634277,927349,,,1000.0,3551.7645179212095
0.001,,930000,-295.0458836525864,,,24.17434518899977,929671,,,1000.0,3565.5853316217663
,3322.464124449999,930698,,2036,10660,,,945.03,87,,
0.001,,932500,-294.4334691162109,,,26.846471222400666,931671,,,1000.0,3590.3812600940464
0.001,3324.1537554200004,934698,-294.89660217285154,2040,10698,15.647950642585755,933671,945.03,87,,
0.001,,935000,-294.4337933349609,,,25.76938844180107,934671,,,1000.0,3593.424718928337
0.001,,937500,-294.47737213134764,,,24.302960170984267,936671,,,1000.0,3512.242387986183
0.001,3326.30405635,938698,-294.6837697753906,2044,10750,27.22215380477905,937671,945.03,87,,
0.001,,940000,-294.9766985473633,,,26.761995661735536,939671,,,1000.0,3544.6822168767453
0.001,,942500,-294.50749310302734,,,21.538669929027556,941671,,,1000.0,3564.7792286127806
,3351.4229538100003,942698,,2048,10803,,,951.81,87,,
0.001,,945000,-295.31908239746093,,,26.978533075332642,944671,,,1000.0,3542.2369972109796
0.001,3350.78097383,946698,-295.7374754638672,2052,10840,26.2578542675972,945671,951.81,87,,
0.001,,947500,-296.066380859375,,,14.671845922708512,946671,,,1000.0,3425.312730970979
0.001,,950000,-296.3566740112305,,,23.734898266792296,949671,,,1000.0,3504.3682922542093
,3350.18783363,950698,,2056,10892,,,951.81,87,,
0.001,,952500,-296.29721337890624,,,18.196759912729263,951671,,,1000.0,3531.6845404624937
0.001,3360.6387584500008,954698,-296.23027087402346,2060,10927,25.719509324789048,953671,955.3,87,,
0.001,,955000,-295.9449656982422,,,24.844120144844055,954671,,,1000.0,3579.3471223086117
0.001,,957500,-296.12250012207033,,,20.996123927354812,956671,,,1000.0,3438.7004603475334
0.001,3358.0122604699995,958698,-296.0890422363281,2064,10980,18.716634649038316,957671,955.3,87,,
0.001,,960000,-295.452225402832,,,22.66280325627327,959671,,,1000.0,3440.4411163121463
0.001,,962500,-295.7799748535156,,,22.75471992444992,961671,,,1000.0,3567.8986742854117
,3360.8316094500005,962698,,2068,11032,,,955.3,87,,
0.001,,965000,-296.272666015625,,,24.080334647893906,964671,,,1000.0,3560.239001056552
0.001,3395.60605843,966698,-296.6039163208008,2072,11068,23.97572416853905,965671,963.98,87,,
0.001,,967500,-296.3988781738281,,,16.372714863538743,966671,,,1000.0,3409.747754621506
0.001,,970000,-296.2962856445312,,,27.55767330121994,969671,,,1000.0,3589.4989676564933
,3395.16329021,970698,,2076,11120,,,963.98,87,,
0.001,,972500,-296.9743640136719,,,20.53280623626709,971671,,,1000.0,3526.3329628139736
0.001,3394.021782940001,974698,-297.3500909423828,2080,11156,18.919059325695038,973671,963.98,87,,
0.001,,975000,-297.17500860595703,,,23.251103605747222,974671,,,995.2,3574.8487662017346
0.001,,977500,-297.62757360839845,,,21.049789593696595,976671,,,1000.0,3580.668744802475
0.001,3393.09082032,978698,-297.2002958984375,2084,11210,21.09903769826889,977671,963.98,87,,
0.001,,980000,-297.72015576171873,,,22.599658036470412,979671,,,1000.0,3599.3641336590053
0.001,,982500,-297.8516756591797,,,27.725757534503938,981671,,,1000.0,3541.781316539645
,3394.149413789999,982698,,2088,11262,,,963.98,87,,
0.001,,985000,-298.00537964644707,,,24.742965948809484,983985,,,1000.0,3535.6655987799168
0.001,3368.4351033599996,986012,-297.3159728393555,2092,11296,25.578944598436355,984985,957.12,87,,
0.001,,987500,-297.9492708129883,,,23.777441873073577,986985,,,1000.0,3551.830922809243
0.001,,990000,-297.40644384765625,,,22.884080144405367,988985,,,1000.0,3582.773221614957
,3384.475568939999,990012,,2096,11348,,,961.35,87,,
0.001,,992500,-298.1672189941406,,,26.13328432583809,991985,,,1000.0,3584.353991159797
0.001,3403.8789077199995,994012,-297.09568713378906,2100,11384,29.013348121166228,992985,966.51,87,,
0.001,,995000,-297.89047784423826,,,21.17439412665367,993985,,,905.75,3171.7174934238196
0.001,,997500,-297.384825378418,,,28.33727745783329,996985,,,1000.0,3520.311911675334
,3402.945413820001,998012,,2104,11435,,,966.51,87,,
0.001,,1000000,-298.61994091796873,,,14.91385889172554,998985,,,1000.0,3586.6555173873903
