rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,time/episodes,time/fps,rollout/ep_rew_mean,train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef_loss,train/ent_coef,train/learning_rate,eval/mean_reward,eval/mean_ep_length
5.32,25,1629,300,63,-4.2049066,1528,-14.117597579956055,9.352264404296875,-8.872821807861328,0.6344997882843018,0.0003,,
5.33,25,1646,304,63,-4.18881416,1545,-13.367147445678711,10.263470649719238,-8.905299186706543,0.6312927603721619,0.0003,,
5.39,26,1670,308,63,-4.17807464,1569,-13.499053955078125,12.57029914855957,-8.946786880493164,0.6268130540847778,0.0003,,
5.39,26,1692,312,63,-4.14819759,1591,-12.946575164794922,6.51116418838501,-9.087301254272461,0.6227499842643738,0.0003,,
5.39,26,1714,316,63,-4.0543841800000004,1613,-12.646110534667969,5.183235168457031,-9.276994705200195,0.6187137365341187,0.0003,,
5.47,27,1737,320,63,-4.10727351,1636,-13.364356994628906,7.517688274383545,-9.408190727233887,0.6145119071006775,0.0003,,
5.5,27,1767,324,63,-4.10397313,1666,-13.264520645141602,7.13266134262085,-9.458972930908203,0.609092116355896,0.0003,,
5.35,28,1785,328,63,-3.9739399999999994,1684,-12.781105995178223,5.218735218048096,-9.628778457641602,0.6058739423751831,0.0003,,
5.34,28,1804,332,63,-3.9478113399999994,1703,-13.476175308227539,8.780195236206055,-9.764894485473633,0.6024813652038574,0.0003,,
5.41,28,1828,336,63,-4.00481185,1727,-13.427209854125977,7.502076148986816,-9.83759593963623,0.5982180833816528,0.0003,,
5.41,29,1849,340,63,-4.03718145,1748,-12.361248016357422,7.811549186706543,-9.920475006103516,0.5945280194282532,0.0003,,
5.46,29,1871,344,63,-4.112393430000001,1770,-12.744701385498047,8.16263198852539,-10.211200714111328,0.5906779170036316,0.0003,,
5.55,30,1898,348,63,-4.160138539999999,1797,-12.446989059448242,6.543450832366943,-10.32740306854248,0.5859760642051697,0.0003,,
5.44,30,1913,352,63,-4.0979772,1812,-12.803817749023438,9.140665054321289,-10.403522491455078,0.5833762884140015,0.0003,,
5.44,30,1932,356,63,-4.1518086400000005,1831,-12.618242263793945,8.910051345825195,-10.457523345947266,0.5800837874412537,0.0003,,
5.43,30,1952,360,62,-4.16426482,1851,-12.548940658569336,6.3627190589904785,-10.598894119262695,0.5766411423683167,0.0003,,
5.41,31,1973,364,62,-4.141830720000001,1872,-11.978883743286133,5.89390230178833,-10.784071922302246,0.5730641484260559,0.0003,,
5.38,31,1990,368,62,-4.15471147,1889,-12.445192337036133,7.423530578613281,-10.677339553833008,0.5701894760131836,0.0003,,
5.35,32,2010,372,62,-4.13509087,1909,-11.658754348754883,8.735847473144531,-10.756685256958008,0.5668511390686035,0.0003,,
5.46,32,2036,376,62,-4.256405679999999,1935,-12.344649314880371,6.652926445007324,-10.82960033416748,0.5625485777854919,0.0003,,
5.47,32,2059,380,62,-4.33430931,1958,-12.452587127685547,10.121051788330078,-10.645448684692383,0.558801531791687,0.0003,,
5.5,33,2081,384,62,-4.286822160000001,1980,-11.912216186523438,7.867241859436035,-11.023938179016113,0.5552713871002197,0.0003,,
5.48,33,2100,388,62,-4.25077465,1999,-11.784727096557617,7.592517852783203,-11.140048027038574,0.5522246360778809,0.0003,,
5.39,33,2116,392,62,-4.11068072,2015,-11.601785659790039,6.586764335632324,-11.10229778289795,0.549672544002533,0.0003,,
5.43,34,2141,396,62,-4.19683817,2040,-11.93145751953125,5.628405570983887,-11.551451683044434,0.5456914901733398,0.0003,,
5.38,34,2167,400,62,-4.1787569200000005,2066,-10.726730346679688,7.08521842956543,-11.47077465057373,0.5415746569633484,0.0003,,
5.4,35,2186,404,62,-4.153509979999999,2085,-11.460929870605469,6.241893768310547,-11.503594398498535,0.5385859608650208,0.0003,,
5.46,35,2216,408,62,-4.21191705,2115,-10.333988189697266,4.470259666442871,-11.907526016235352,0.5338929891586304,0.0003,,
5.51,36,2243,412,62,-4.22085442,2142,-11.072894096374512,5.274968147277832,-11.73841381072998,0.5296886563301086,0.0003,,
5.48,36,2262,416,62,-4.19769608,2161,-10.587570190429688,6.8850998878479,-12.072432518005371,0.5267671346664429,0.0003,,
5.52,36,2289,420,62,-4.248576470000001,2188,-10.66148567199707,5.300145626068115,-12.22560977935791,0.5226382613182068,0.0003,,
5.48,37,2315,424,61,-4.216988679999999,2214,-10.739324569702148,5.632358551025391,-12.357648849487305,0.5186745524406433,0.0003,,
5.55,37,2340,428,61,-4.350703190000001,2239,-10.2857666015625,4.605675220489502,-12.619781494140625,0.5148611068725586,0.0003,,
5.5,38,2354,432,61,-4.360444470000001,2253,-10.981931686401367,5.727873802185059,-12.605165481567383,0.5127333402633667,0.0003,,
5.46,38,2374,436,61,-4.400086460000001,2273,-10.657041549682617,5.827259063720703,-12.76506233215332,0.5096950531005859,0.0003,,
5.41,38,2390,440,61,-4.34283032,2289,-9.808767318725586,6.101605415344238,-12.884170532226562,0.5072804689407349,0.0003,,
5.45,39,2416,444,61,-4.31610216,2315,-10.27338981628418,5.524795055389404,-13.288408279418945,0.5033663511276245,0.0003,,
5.39,39,2437,448,61,-4.2763541599999995,2336,-10.042305946350098,5.3010149002075195,-13.172107696533203,0.5002090930938721,0.0003,,
5.44,39,2457,452,61,-4.34362555,2356,-10.062009811401367,4.945223808288574,-13.357059478759766,0.4972306787967682,0.0003,,
5.45,40,2477,456,61,-4.31404018,2376,-10.310565948486328,5.567141532897949,-13.2633056640625,0.4942818284034729,0.0003,,
5.5,40,2502,460,61,-4.31224421,2401,-10.278871536254883,2.792053699493408,-12.769594192504883,0.4906800091266632,0.0003,,
5.51,40,2524,464,61,-4.366530919999999,2423,-9.571073532104492,4.033409118652344,-12.760404586791992,0.48763081431388855,0.0003,,
5.61,41,2551,468,61,-4.41495403,2450,-10.138467788696289,3.5845088958740234,-13.066333770751953,0.48394426703453064,0.0003,,
5.63,41,2573,472,61,-4.45696653,2472,-8.651065826416016,2.648275852203369,-13.30374526977539,0.48094093799591064,0.0003,,
5.64,42,2600,476,61,-4.430884809999999,2499,-9.478803634643555,3.625037670135498,-13.456361770629883,0.4772564470767975,0.0003,,
5.6,42,2619,480,61,-4.39397697,2518,-8.556729316711426,3.6041550636291504,-13.6995210647583,0.474658340215683,0.0003,,
5.57,42,2638,484,61,-4.44214661,2537,-9.068120956420898,2.290614128112793,-13.84454345703125,0.4720591902732849,0.0003,,
5.61,43,2661,488,61,-4.4825099900000005,2560,-8.65524673461914,2.991579532623291,-13.971687316894531,0.46891987323760986,0.0003,,
5.62,43,2678,492,61,-4.505742509999999,2577,-9.014927864074707,3.404083251953125,-14.212981224060059,0.4666025936603546,0.0003,,
5.57,43,2698,496,61,-4.46522712,2597,-8.861945152282715,2.4556398391723633,-14.224403381347656,0.4638797342777252,0.0003,,
5.48,44,2715,500,61,-4.36690943,2614,-8.867268562316895,2.321268081665039,-14.47636890411377,0.46157169342041016,0.0003,,
5.46,44,2732,504,61,-4.38452829,2631,-8.598960876464844,2.771738052368164,-14.601923942565918,0.45926424860954285,0.0003,,
5.38,44,2754,508,61,-4.35983661,2653,-7.9598259925842285,2.401076555252075,-14.804763793945312,0.4562852680683136,0.0003,,
5.4,45,2783,512,61,-4.29875636,2682,-8.985464096069336,1.8373039960861206,-14.881401062011719,0.45239096879959106,0.0003,,
5.44,45,2806,516,61,-4.30288226,2705,-8.829605102539062,2.635831832885742,-14.647523880004883,0.44934704899787903,0.0003,,
5.44,46,2833,520,61,-4.2605965900000005,2732,-8.352921485900879,1.5738588571548462,-14.998847961425781,0.445819228887558,0.0003,,
5.44,46,2859,524,61,-4.24029404,2758,-8.05329704284668,1.637144684791565,-15.231775283813477,0.44244393706321716,0.0003,,
5.35,46,2875,528,61,-4.08564388,2774,-7.9866228103637695,2.565180540084839,-15.120366096496582,0.44038280844688416,0.0003,,
5.42,47,2896,532,61,-4.07319453,2795,-8.310433387756348,2.0242390632629395,-15.37917709350586,0.43768781423568726,0.0003,,
5.39,47,2913,536,61,-4.0101308399999995,2812,-8.426234245300293,1.8888357877731323,-15.373250007629395,0.4355134963989258,0.0003,,
5.38,47,2928,540,61,-3.992167189999999,2827,-7.633421897888184,2.2604522705078125,-15.338064193725586,0.4336102306842804,0.0003,,
5.28,47,2944,544,61,-3.98362797,2843,-7.485352516174316,1.8521170616149902,-15.51397705078125,0.4315841794013977,0.0003,,
5.24,48,2961,548,61,-3.8665347100000003,2860,-8.215700149536133,2.3826074600219727,-15.698410034179688,0.429430216550827,0.0003,,
5.23,48,2980,552,61,-3.83398126,2879,-7.614502906799316,2.1146116256713867,-15.843687057495117,0.4270361661911011,0.0003,,
5.27,48,3004,556,61,-3.8481681199999995,2903,-7.503437042236328,1.6664525270462036,-16.034456253051758,0.4240289628505707,0.0003,,
5.2,49,3022,560,61,-3.7858660699999995,2921,-7.361362934112549,1.6992950439453125,-16.22226333618164,0.42176929116249084,0.0003,,
5.21,49,3045,564,61,-3.69645512,2944,-7.57661771774292,1.1704366207122803,-16.47712516784668,0.4188799262046814,0.0003,,
5.12,49,3063,568,61,-3.6188815599999993,2962,-6.868375778198242,1.0636193752288818,-16.508888244628906,0.4166215658187866,0.0003,,
5.1,50,3083,572,61,-3.5991322699999997,2982,-7.326021194458008,1.8985496759414673,-16.86212921142578,0.4141211211681366,0.0003,,
5.02,50,3102,576,61,-3.54231327,3001,-6.904174327850342,1.5454601049423218,-16.78849220275879,0.4117528796195984,0.0003,,
5.02,50,3121,580,61,-3.49762181,3020,-7.010982513427734,1.3312077522277832,-16.898616790771484,0.4094020128250122,0.0003,,
5.06,51,3144,584,61,-3.4527108099999997,3043,-7.3015546798706055,1.428004503250122,-16.818702697753906,0.4065757989883423,0.0003,,
4.99,51,3160,588,61,-3.3554778299999994,3059,-7.296352386474609,1.188516616821289,-17.14590072631836,0.4046258330345154,0.0003,,
4.99,51,3177,592,61,-3.33101854,3076,-6.6865973472595215,1.2955996990203857,-17.174694061279297,0.4025653004646301,0.0003,,
5.01,51,3199,596,61,-3.25432153,3098,-6.75394344329834,1.3392714262008667,-17.1558780670166,0.3999232053756714,0.0003,,
5.0,52,3215,600,61,-3.1978230599999993,3114,-6.530594825744629,1.0432490110397339,-17.472400665283203,0.3980146646499634,0.0003,,
5.03,52,3235,604,61,-3.2030733000000002,3134,-6.521573066711426,1.2211692333221436,-17.429637908935547,0.39563584327697754,0.0003,,
4.99,52,3253,608,61,-3.1391356200000002,3152,-6.257895469665527,1.455230474472046,-17.35498046875,0.39351773262023926,0.0003,,
4.94,53,3277,612,61,-3.09713009,3176,-6.4854607582092285,1.2058725357055664,-17.517566680908203,0.3907259404659271,0.0003,,
4.88,53,3294,616,61,-3.0717531300000003,3193,-6.643607139587402,1.0180542469024658,-17.723529815673828,0.38876694440841675,0.0003,,
4.77,53,3310,620,61,-3.02155252,3209,-6.522812366485596,0.9356406927108765,-17.635910034179688,0.38693001866340637,0.0003,,
4.71,54,3330,624,61,-2.99929736,3229,-6.754960536956787,1.23154616355896,-17.74140167236328,0.38464778661727905,0.0003,,
4.75,54,3350,628,61,-2.98361482,3249,-6.569168567657471,1.0274620056152344,-17.725353240966797,0.38238033652305603,0.0003,,
4.79,54,3375,632,61,-2.9882737799999997,3274,-6.333238124847412,0.8501253724098206,-17.858694076538086,0.37955981492996216,0.0003,,
4.88,55,3401,636,61,-3.06409734,3300,-6.592388153076172,1.1518754959106445,-17.989177703857422,0.37665387988090515,0.0003,,
4.92,55,3420,640,61,-3.02905225,3319,-6.0491743087768555,1.2481884956359863,-18.185956954956055,0.37453925609588623,0.0003,,
4.96,55,3440,644,61,-3.0065509199999996,3339,-6.130780220031738,0.6421319246292114,-18.383211135864258,0.37232282757759094,0.0003,,
5.01,56,3462,648,61,-2.9998142399999996,3361,-6.023282051086426,0.9962838888168335,-18.68803596496582,0.3698945641517639,0.0003,,
4.97,56,3477,652,61,-2.9708970299999997,3376,-5.616761207580566,1.026777982711792,-18.714780807495117,0.3682518005371094,0.0003,,
4.89,56,3493,656,61,-2.9217260400000002,3392,-6.027740478515625,1.1320178508758545,-18.496204376220703,0.3665049076080322,0.0003,,
4.94,57,3516,660,61,-2.889618280000001,3415,-5.774359226226807,1.0742942094802856,-18.98388671875,0.3640066087245941,0.0003,,
4.95,57,3540,664,61,-2.8713816699999994,3439,-5.958890914916992,0.7255226373672485,-19.115558624267578,0.361409991979599,0.0003,,
4.97,57,3560,668,61,-2.8972677599999996,3459,-5.854098320007324,0.9565249085426331,-19.074535369873047,0.35925552248954773,0.0003,,
4.92,58,3575,672,61,-2.84145647,3474,-5.765592575073242,0.873165488243103,-19.235273361206055,0.3576476275920868,0.0003,,
4.94,58,3596,676,61,-2.76109456,3495,-6.117998123168945,0.9231457710266113,-19.19369888305664,0.3554050624370575,0.0003,,
4.96,58,3617,680,61,-2.7758578200000006,3516,-6.05544900894165,0.9727736711502075,-19.712230682373047,0.35317766666412354,0.0003,,
5.04,59,3648,684,61,-2.8600158200000005,3547,-5.659647464752197,0.7272120714187622,-19.865026473999023,0.3498983383178711,0.0003,,
5.09,59,3669,688,61,-2.92758664,3568,-5.784558296203613,0.7116562128067017,-20.000764846801758,0.34769147634506226,0.0003,,
5.13,60,3690,692,61,-2.9248100499999996,3589,-5.630945205688477,0.6856049299240112,-20.000608444213867,0.3455066680908203,0.0003,,
5.11,60,3710,696,61,-2.94168258,3609,-5.318092346191406,0.7575916051864624,-20.13771629333496,0.34344255924224854,0.0003,,
5.13,60,3728,700,61,-2.9607073900000005,3627,-5.26194953918457,0.9705069065093994,-20.132610321044922,0.34159815311431885,0.0003,,
5.14,60,3749,704,61,-2.9346537699999997,3648,-5.275588035583496,0.9117298722267151,-20.37284278869629,0.3394588530063629,0.0003,,
5.16,61,3769,708,61,-2.9124456800000007,3668,-5.107783317565918,0.6635667681694031,-20.41145133972168,0.33743199706077576,0.0003,,
5.13,61,3790,712,61,-2.9888473200000005,3689,-5.020491600036621,0.663811445236206,-20.36722755432129,0.33531442284584045,0.0003,,
5.16,61,3810,716,61,-2.98344676,3709,-5.268013954162598,0.6400045156478882,-20.48910140991211,0.33331719040870667,0.0003,,
5.26,62,3836,720,61,-2.99217811,3735,-5.2875847816467285,0.7644230723381042,-20.75605010986328,0.3307327628135681,0.0003,,
5.33,62,3863,724,61,-2.899060269999999,3762,-5.478580474853516,0.7277491092681885,-21.158180236816406,0.32806840538978577,0.0003,,
5.32,63,3882,728,61,-2.8649303799999997,3781,-4.99892520904541,0.6071591377258301,-21.10704803466797,0.32620301842689514,0.0003,,
5.26,63,3901,732,61,-2.84410038,3800,-5.00431489944458,0.5334939956665039,-20.99062156677246,0.32435160875320435,0.0003,,
5.18,63,3919,736,61,-2.7464194400000004,3818,-5.213995933532715,0.685167670249939,-21.039119720458984,0.3226124942302704,0.0003,,
5.14,63,3934,740,61,-2.7238410300000004,3833,-4.429871559143066,0.7166061401367188,-21.463401794433594,0.3211730122566223,0.0003,,
5.09,64,3949,744,61,-2.69404828,3848,-4.32249641418457,0.49873289465904236,-21.202289581298828,0.3197382390499115,0.0003,,
5.19,64,3981,748,61,-2.7716145099999996,3880,-4.960241317749023,0.7551043033599854,-21.45203399658203,0.31670254468917847,0.0003,,
5.19,64,3996,752,61,-2.739458199999999,3895,-4.684955596923828,0.5639553070068359,-21.443496704101562,0.3152981102466583,0.0003,,
5.21,65,4014,756,61,-2.7401054699999996,3913,-5.055239200592041,0.5787502527236938,-21.315399169921875,0.3136296272277832,0.0003,,
5.31,65,4047,760,61,-2.8581188300000004,3946,-4.297386646270752,0.5325526595115662,-21.569196701049805,0.31059667468070984,0.0003,,
5.32,66,4072,764,61,-2.9290028099999996,3971,-4.867946624755859,0.5220299959182739,-21.64031982421875,0.30832338333129883,0.0003,,
5.35,66,4095,768,61,-2.9461195399999998,3994,-4.734464645385742,0.6269701719284058,-21.589862823486328,0.3062535524368286,0.0003,,
5.43,66,4118,772,61,-2.95964017,4017,-4.518061637878418,0.5350408554077148,-21.437654495239258,0.30419665575027466,0.0003,,
5.45,67,4141,776,61,-3.03984955,4040,-4.278486728668213,0.5829615592956543,-22.106706619262695,0.30215486884117126,0.0003,,
5.45,67,4162,780,61,-3.02543261,4061,-4.5170440673828125,0.5440069437026978,-21.686233520507812,0.30030062794685364,0.0003,,
5.36,68,4184,784,61,-2.91126544,4083,-4.538760185241699,0.6094074249267578,-21.935546875,0.2983664870262146,0.0003,,
5.36,68,4205,788,61,-2.8666479400000004,4104,-4.002256870269775,0.46142178773880005,-22.617956161499023,0.2965361177921295,0.0003,,
5.32,68,4222,792,61,-2.84851243,4121,-4.373363971710205,0.47213566303253174,-22.57107162475586,0.2950538694858551,0.0003,,
5.28,68,4238,796,61,-2.826172550000001,4137,-4.092207908630371,0.5590171813964844,-22.84391212463379,0.2936594486236572,0.0003,,
5.33,69,4261,800,61,-2.8513805500000013,4160,-4.227093696594238,0.41866934299468994,-22.600502014160156,0.2916617691516876,0.0003,,
5.33,69,4282,804,61,-2.836294369999999,4181,-4.415876388549805,0.4397028684616089,-22.741382598876953,0.28985336422920227,0.0003,,
5.38,70,4307,808,61,-2.8799147,4206,-3.8468947410583496,0.5598527193069458,-22.87986946105957,0.28770962357521057,0.0003,,
5.34,70,4324,812,61,-2.782174489999999,4223,-3.8502376079559326,0.43949171900749207,-23.39258575439453,0.2862605154514313,0.0003,,
5.35,70,4345,816,61,-2.7318158599999998,4244,-3.894379138946533,0.5216978788375854,-23.242847442626953,0.2844768166542053,0.0003,,
5.34,70,4370,820,61,-2.7459840200000003,4269,-4.229436874389648,0.5267486572265625,-23.30797576904297,0.28236284852027893,0.0003,,
5.35,71,4398,824,61,-2.8102529300000003,4297,-4.130975723266602,0.5545734167098999,-23.64693832397461,0.28001585602760315,0.0003,,
5.38,71,4420,828,61,-2.8088521600000003,4319,-3.8911118507385254,0.5236088037490845,-23.687515258789062,0.2781827747821808,0.0003,,
5.36,72,4437,832,61,-2.771606139999999,4336,-3.6256301403045654,0.48067209124565125,-23.820476531982422,0.2767702043056488,0.0003,,
