train/n_updates,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/fps,train/actor_loss,train/learning_rate,time/total_timesteps,train/critic_loss,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
659647,,,,,-193.7639026184082,0.001,660000,20.784079258918762,,3270.7277333140373,1000.0
662505,716,921.61,4702,141,-193.40670532226562,0.001,663548,19.40240568494797,2836.3500501300005,,
664599,,,,,-194.17449502563477,0.001,665000,21.969698198318483,,3242.169123880565,1000.0
665599,720,912.55,4728,140,-193.68875662231446,0.001,666642,19.08999095058441,2813.3655679099993,,
669599,,,,,-195.00896688842772,0.001,670000,19.06535055589676,,3231.832445616834,1000.0
,724,912.55,4758,140,,,670642,,2821.5415666599993,,
672957,728,911.7,4775,141,-194.87053247070313,0.001,674000,19.029108304977417,2788.0543956099996,,
673957,,,,,-195.0927857055664,0.001,675000,19.747795013427734,,3108.522070550383,1000.0
676957,732,920.64,4806,141,-195.4018719482422,0.001,678000,21.704904267787935,2816.8658426100005,,
678957,,,,,-195.53376000976561,0.001,680000,21.64390708351135,,2772.73189307563,902.7
680567,736,916.74,4833,141,-195.02414890977204,0.001,681610,21.59883773991319,2804.55004715,,
684567,,,,,-195.45140008544922,0.001,685000,21.76874507236481,,2962.6601300660523,923.2
,740,916.74,4863,140,,,685610,,2807.8824421900003,,
688567,744,916.74,4884,141,-194.62520324707032,0.001,689610,24.797562694072724,2813.2269952100005,,
689567,,,,,-194.6260382080078,0.001,690000,24.60541665124893,,3136.9710706463084,1000.0
692567,748,916.74,4913,141,-195.44078240966797,0.001,693610,22.941910723209382,2814.19711219,,
694567,,,,,-195.74065505981446,0.001,695000,24.44015946006775,,2980.0837348055093,910.8
696567,752,917.64,4943,141,-196.14111560058595,0.001,697610,23.37722955751419,2824.9320181300004,,
699567,,,,,-196.93045886230468,0.001,700000,19.902441884994506,,3097.893963713944,1000.0
700567,756,928.71,4971,141,-197.46671395874023,0.001,701610,19.9020017786026,2858.37646804,,
704567,,,,,-197.16505828857422,0.001,705000,20.795922552108763,,2923.2557742464587,885.7
,760,928.71,4998,141,,,705610,,2859.3148782800004,,
708567,764,928.71,5020,141,-198.20630712890625,0.001,709610,22.147125472068787,2859.9385820699995,,
709567,,,,,-198.32866537475587,0.001,710000,21.16103006696701,,3116.024539690837,978.4
712567,768,932.03,5050,141,-198.5467215270996,0.001,713610,20.130087521076202,2871.2436409600004,,
714567,,,,,-198.8157416381836,0.001,715000,23.41214816904068,,3247.439786953479,1000.0
716567,772,932.03,5080,141,-199.12273205566407,0.001,717610,20.861014461517335,2876.8460067299998,,
719567,,,,,-199.00962756347656,0.001,720000,23.439465896606446,,3187.696292729676,1000.0
720567,776,940.1,5111,141,-199.50880947875976,0.001,721610,19.21626885652542,2902.4075992599996,,
724567,,,,,-199.44721575927736,0.001,725000,21.032971588611602,,3125.1843557136135,970.8
,780,940.1,5140,141,,,725610,,2909.2001124000003,,
727598,784,930.41,5156,141,-199.02888534545897,0.001,728641,22.165624919891357,2895.4428516700004,,
729598,,,,,-199.6483590698242,0.001,730000,20.34407208156586,,2433.777738466859,921.4
731598,788,950.05,5184,141,-200.2142255859375,0.001,732641,22.74490652036667,2959.6133594300004,,
734598,,,,,-200.02219186401368,0.001,735000,21.01000092077255,,3338.03612152366,1000.0
735598,792,956.44,5215,141,-199.63682928466798,0.001,736641,19.00505564403534,2982.17417945,,
738628,796,951.39,5232,141,-200.21502973715957,0.001,739671,20.363126320062683,2966.43881577,,
739628,,,,,-200.48754837036134,0.001,740000,20.577903069019317,,3037.7233913972973,905.0
741963,800,944.74,5257,141,-200.0623005458287,0.001,743006,20.60742979305131,2942.3411114699998,,
743963,,,,,-200.08605801391602,0.001,745000,19.236266262054443,,2854.9905606959014,922.3
745963,804,949.3,5287,141,-201.16881362915038,0.001,747006,22.884782035827637,2957.04816329,,
748963,,,,,-201.67689263916014,0.001,750000,19.546842025756835,,3229.1461621683093,1000.0
749963,808,953.16,5316,141,-201.72101068115234,0.001,751006,21.9235857834816,2975.93659321,,
753963,,,,,-202.05187094116212,0.001,755000,19.88555668258667,,3383.7053610283883,987.0
,812,953.16,5348,141,,,755006,,2979.78403459,,
757963,816,954.58,5369,141,-202.8165126647949,0.001,759006,18.928069427490236,3023.2134940299998,,
758963,,,,,-203.60431665039061,0.001,760000,19.716112775802614,,3497.1790706493425,1000.0
761963,820,963.64,5398,141,-203.38060006713866,0.001,763006,18.540296471595763,3063.56489749,,
763963,,,,,-204.14704412841797,0.001,765000,21.651123070240022,,2901.434682772227,870.9
765963,824,963.64,5427,141,-203.97518447875976,0.001,767006,20.455660814285277,3064.1937314900006,,
769367,,,,,-204.21465078735352,0.001,770000,21.194598074913024,,3277.206031700224,1000.0
,828,964.1,5454,141,,,770410,,3101.6547066800003,,
773367,832,964.1,5476,141,-205.66594119262695,0.001,774410,19.19628831768036,3108.5493112399995,,
774367,,,,,-205.33817837524413,0.001,775000,19.729104273796082,,3240.042922016978,1000.0
777367,836,968.0,5506,141,-205.29595037841796,0.001,778410,20.130513650417328,3124.842278429999,,
779367,,,,,-205.7781583251953,0.001,780000,21.631320979118346,,3433.800936969556,1000.0
781367,840,968.0,5537,141,-206.35668551635743,0.001,782410,19.512494577407836,3134.9619523000006,,
784367,,,,,-206.87398233032226,0.001,785000,18.561739333152772,,3369.5206379033625,980.3
785367,844,967.2,5565,141,-206.48427188110352,0.001,786330,18.83265341949463,3138.4161489400008,,
789287,,,,,-206.90486547851563,0.001,790000,20.193259664058687,,3359.901302545518,1000.0
,848,967.2,5596,141,,,790330,,3145.62032573,,
793287,852,967.2,5617,141,-207.24371826171875,0.001,794330,20.694065391540526,3144.37515375,,
794287,,,,,-207.91452960205078,0.001,795000,18.52653404998779,,3376.6267633915877,1000.0
796883,856,963.16,5644,141,-207.78035189819337,0.001,797926,19.096304168224336,3145.8660466599995,,
799036,,,,,-207.05091184145445,0.001,800000,17.10546158809288,,3391.6708589728923,1000.0
800036,860,954.28,5669,141,-207.95914233398437,0.001,801038,22.10879084444046,3118.9357637900002,,
803995,,,,,-208.69618014526367,0.001,805000,21.97683526468277,,3195.8166647195817,951.5
,864,954.28,5699,141,,,805038,,3128.11091123,,
807995,868,954.28,5720,141,-209.72923013305663,0.001,809038,21.200265797138215,3135.97631647,,
808995,,,,,-208.98060571289062,0.001,810000,20.839288140296937,,3460.24802313149,1000.0
811748,872,951.81,5749,141,-209.0890098996757,0.001,812791,20.996414080717333,3134.1173732,,
814748,,,,,-209.6935986022949,0.001,815000,18.967196623325346,,3464.624478673469,995.9
815748,876,951.81,5780,141,-209.59346472167968,0.001,816791,20.91925811624527,3143.7825636299995,,
819748,,,,,-209.90425573730468,0.001,820000,21.398121557712553,,3461.966443723487,1000.0
,880,951.81,5813,141,,,820791,,3147.22717196,,
823748,884,961.5,5836,141,-210.55019583129882,0.001,824791,20.79023838663101,3181.7866864199996,,
824748,,,,,-210.4590643005371,0.001,825000,20.635402660369873,,3107.0090880854054,927.8
827748,888,961.5,5867,141,-210.629689453125,0.001,828791,20.37578753232956,3193.06969369,,
829748,,,,,-211.38314865112304,0.001,830000,20.310232901096345,,3459.8601475477217,1000.0
831748,892,961.5,5898,141,-211.31751953125,0.001,832791,23.234805203437805,3197.2763903200002,,
834748,,,,,-211.73205630493163,0.001,835000,22.368186747074127,,3227.164926023036,990.4
835748,896,971.2,5930,141,-212.06665884399413,0.001,836791,23.77373898744583,3239.42451374,,
839748,,,,,-211.82341580200196,0.001,840000,22.15595797920227,,3420.054494181741,1000.0
,900,977.85,5962,141,,,840791,,3273.2064068,,
843748,904,977.85,5984,141,-212.0576708679199,0.001,844791,21.665681836128236,3283.28377255,,
844748,,,,,-211.76179025268556,0.001,845000,21.704040941238404,,3449.461103611812,1000.0
847748,908,977.85,6014,141,-211.4971297302246,0.001,848791,21.892756436824797,3287.2756342800003,,
849748,,,,,-212.5251599121094,0.001,850000,21.998806251525878,,3196.3728298243136,923.2
851748,912,977.85,6045,141,-211.9801580505371,0.001,852791,20.509189901351927,3292.1124597800003,,
854748,,,,,-213.10316683959962,0.001,855000,21.21400694847107,,3310.8065668236463,1000.0
855748,916,977.85,6073,141,-212.877328125,0.001,856791,21.191667783737184,3294.13678664,,
859748,,,,,-212.94047903442382,0.001,860000,21.57957816028595,,3493.211683888733,1000.0
,920,977.85,6104,141,,,860791,,3292.8747483600005,,
863602,924,976.39,6125,141,-213.47675575417153,0.001,864645,22.20636840614837,3295.0075787400006,,
864602,,,,,-213.37350051879883,0.001,865000,20.712670623779296,,3297.9848687128165,943.5
867602,928,982.35,6154,141,-214.4142783203125,0.001,868645,20.95196157217026,3325.30133212,,
869602,,,,,-214.7630023498535,0.001,870000,22.070970026016234,,3385.6748036986655,1000.0
871602,932,982.35,6185,141,-215.49396591186525,0.001,872645,21.66306955909729,3329.494001520001,,
874286,,,,,-215.96200329589843,0.001,875000,22.123876471996308,,2792.4307386780156,835.7
875286,936,979.19,6214,141,-215.20584176635742,0.001,876329,20.950305604457856,3323.5332946700005,,
879286,,,,,-215.36009411621095,0.001,880000,20.9351173081398,,3422.9645286312325,983.5
,940,979.19,6246,140,,,880329,,3325.5468489200007,,
883286,944,979.99,6268,141,-216.2525305480957,0.001,884329,21.832562487602235,3328.3922910399997,,
884286,,,,,-216.13909091186522,0.001,885000,20.29621395254135,,3492.837785140425,1000.0
887286,948,979.99,6298,141,-217.05396575927733,0.001,888329,24.892162756443025,3334.22385123,,
889286,,,,,-217.66856411743163,0.001,890000,26.720763004302977,,3402.574094499648,1000.0
891286,952,979.99,6327,141,-218.8527374572754,0.001,892329,27.12316237068176,3342.0053641399995,,
894286,,,,,-218.99553189086913,0.001,895000,29.089943484306335,,3504.0634487867355,1000.0
895286,956,984.03,6357,140,-219.21753286743163,0.001,896329,31.698713770866394,3357.566486399999,,
899286,,,,,-218.12029043579102,0.001,900000,28.77421407699585,,3337.425723083131,952.1
,960,992.91,6387,140,,,900329,,3382.99567404,,
902312,964,983.17,6403,141,-217.4945626525879,0.001,903355,28.045717220783235,3346.50666241,,
904312,,,,,-216.84995703125,0.001,905000,23.9231108546257,,3448.48756743148,1000.0
906312,968,983.17,6433,141,-218.1448545227051,0.001,907355,26.091906833648682,3349.2517285999998,,
909312,,,,,-217.00774459838868,0.001,910000,21.272135823249815,,3426.1051292805,1000.0
910312,972,985.64,6463,140,-217.0723291015625,0.001,911355,22.2681537528038,3363.0746210000007,,
913380,976,976.32,6480,141,-216.84416064094094,0.001,914423,20.202504186069262,3332.891607350001,,
914380,,,,,-217.2955701599121,0.001,915000,20.03631416606903,,3464.8155485262164,1000.0
917380,980,976.32,6510,141,-216.74929641723634,0.001,918423,21.287201788425445,3334.45692301,,
919380,,,,,-217.88176803588868,0.001,920000,22.39079637479782,,3496.372639963776,1000.0
921380,984,976.32,6540,141,-218.27831591796874,0.001,922423,21.312138391494752,3338.1469109000004,,
924380,,,,,-218.63255923461915,0.001,925000,22.64428203010559,,3320.2478222367818,934.0
925380,988,976.32,6570,141,-218.86822924804687,0.001,926423,27.34694160747528,3342.12203065,,
928374,992,966.26,6586,141,-218.85804157872354,0.001,929417,28.325405782268895,3312.9315828000003,,
929374,,,,,-219.04182675170898,0.001,930000,24.929655334472656,,3458.117900604382,991.1
932374,996,966.26,6616,141,-219.06222454833986,0.001,933417,26.769930250167846,3314.16564942,,
934374,,,,,-219.3671925048828,0.001,935000,26.011025516986848,,3374.2540825227275,1000.0
936374,1000,966.26,6646,141,-219.35987268066407,0.001,937417,27.823984106063843,3314.4471769799998,,
939374,,,,,-219.0773784790039,0.001,940000,26.75575167322159,,2917.0298886086794,856.5
940374,1004,966.26,6677,140,-219.55182611083984,0.001,941417,24.71875394821167,3312.7589042700006,,
944374,,,,,-218.90976605224608,0.001,945000,24.548231970787047,,3208.5048902178182,976.1
,1008,966.26,6707,140,,,945417,,3313.2746417,,
948374,1012,966.26,6728,141,-219.18104696655274,0.001,949417,23.893207441806794,3313.63171018,,
949374,,,,,-219.04734228515625,0.001,950000,26.15206202840805,,3443.7710274439305,1000.0
952374,1016,966.26,6757,141,-219.70911477661133,0.001,953417,24.595286782741546,3320.6766549800004,,
954374,,,,,-220.24754388427735,0.001,955000,23.964488606452942,,3573.0938051763924,1000.0
956374,1020,966.26,6790,140,-220.47223828125,0.001,957417,23.427632367134095,3323.7412429800006,,
959374,,,,,-220.9144912109375,0.001,960000,22.81433465194702,,3515.0860580513718,1000.0
960374,1024,963.93,6821,140,-220.78858709716798,0.001,961038,22.236353551864624,3316.9491087099996,,
963995,1028,958.15,6841,140,-220.93504412841796,0.001,964460,22.005897448539734,3300.76856543,,
964417,,,,,-221.370459172398,0.001,965000,22.231900147352174,,3605.839621436456,1000.0
967417,1032,958.15,6869,140,-220.9005993347168,0.001,968460,24.790345205307005,3305.11408016,,
969417,,,,,-221.09414755249023,0.001,970000,25.0287746052742,,3452.340519036353,986.4
971417,1036,961.31,6899,140,-220.93733666992188,0.001,972460,26.77617088317871,3317.35037148,,
974529,,,,,-221.1427767617362,0.001,975000,25.432973997933523,,3528.1494967482517,1000.0
,1040,952.43,6926,140,,,975572,,3288.832844569999,,
978529,1044,952.43,6947,140,-221.4873780822754,0.001,979572,24.583676929473878,3291.730957,,
979529,,,,,-222.2160296936035,0.001,980000,24.587243498325346,,2885.535876343632,1000.0
982529,1048,952.43,6978,140,-223.1715994873047,0.001,983572,22.94477758216858,3292.6388621900005,,
984529,,,,,-223.70683102416993,0.001,985000,24.927282649993895,,3039.0540318906305,868.5
986529,1052,952.43,7008,140,-223.9581510925293,0.001,987572,25.07128651237488,3296.69290576,,
989529,,,,,-225.0343673095703,0.001,990000,22.207139626026155,,3572.794209333323,1000.0
990529,1056,952.43,7038,140,-224.64608425903322,0.001,991572,21.116364271163942,3300.19702864,,
994529,,,,,-225.91556619262695,0.001,995000,19.985077022075654,,3332.918547449098,971.2
,1060,952.43,7068,140,,,995572,,3315.0711125699995,,
998529,1064,962.17,7089,140,-226.08589916992187,0.001,999572,20.56376921892166,3336.187220829999,,
999529,,,,,-227.33395098876954,0.001,1000000,22.81736409044266,,3526.230227884231,1000.0
1002529,1068,962.17,7117,140,-226.87514154052735,0.001,1003572,20.60895292520523,3339.58322854,,
1004529,,,,,-227.99119689941406,0.001,1005000,21.931605112552642,,3395.524593114853,968.4
1006529,1072,962.17,7146,140,-228.0117068786621,0.001,1007572,25.442749056339263,3340.2719026399996,,
1009529,,,,,-229.05233938598633,0.001,1010000,23.23011960506439,,3618.2599964365827,1000.0
1010529,1076,971.49,7176,140,-229.0040633544922,0.001,1011572,25.172827590942383,3376.4887115099996,,
1014529,,,,,-229.99300833129882,0.001,1015000,23.28011344051361,,3251.84352733884,891.4
,1080,971.49,7205,140,,,1015572,,3386.15000149,,
1018439,1084,970.59,7226,141,-229.65111878782838,0.001,1019482,23.970899351350553,3384.9848440999986,,
1019439,,,,,-229.94212005615233,0.001,1020000,22.23875225496292,,3538.376718133129,1000.0
1022439,1088,970.59,7256,141,-230.96657174682616,0.001,1023482,22.924749494075776,3388.7202435699996,,
1024439,,,,,-231.45791302490235,0.001,1025000,24.167647859096526,,3609.321234440943,1000.0
1026439,1092,980.65,7287,140,-231.74820373535155,0.001,1027482,23.034776860713958,3431.5655602200004,,
1029439,,,,,-232.6700754699707,0.001,1030000,23.202547293663024,,3500.129414141644,1000.0
1030439,1096,980.65,7318,140,-232.8775890197754,0.001,1031482,24.321334854125976,3438.2418552100003,,
1034265,,,,,-232.6599905090332,0.001,1035000,22.632850202560427,,3375.1001301452516,932.8
,1100,978.91,7348,140,,,1035308,,3441.8229055799998,,
1038073,1104,976.99,7369,141,-233.4320888671875,0.001,1039116,21.885649297714235,3408.6796950400003,,
1039073,,,,,-233.8060646057129,0.001,1040000,22.732708694934846,,3345.965401205793,906.3
1042073,1108,976.99,7398,140,-233.82122515869142,0.001,1043116,23.47092971611023,3413.1023659100006,,
1044073,,,,,-235.0110597229004,0.001,1045000,25.046963858127594,,3534.2877706620843,1000.0
1046073,1112,976.99,7429,140,-234.8414006958008,0.001,1047116,23.567439872264863,3419.7921276500006,,
1049049,,,,,-235.1731181640625,0.001,1050000,22.650525235652925,,3372.490662347712,940.2
1050049,1116,976.75,7459,140,-235.22825622558594,0.001,1051092,20.820183365821837,3425.52045914,,
1053885,1120,975.11,7479,141,-236.38018638209292,0.001,1054928,22.996712996058488,3424.5801529,,
1054885,,,,,-236.6313498840332,0.001,1055000,24.874905864715576,,3651.5152934093494,1000.0
1057885,1124,975.52,7512,140,-235.90915020751953,0.001,1058590,23.993748149871827,3428.0132971099997,,
1059547,,,,,-236.03049990844727,0.001,1060000,27.837405603408815,,3476.2477911666965,1000.0
1061547,1128,981.3,7541,140,-235.8996558227539,0.001,1062590,24.67933236217499,3449.6347749599995,,
1064547,,,,,-235.60911224365233,0.001,1065000,25.241698450565337,,3683.9530583525075,1000.0
1065547,1132,981.3,7571,140,-236.1305940246582,0.001,1066590,24.549694573402405,3454.16680337,,
1069547,,,,,-236.23052926635742,0.001,1070000,22.592229096889497,,3633.451350738108,1000.0
,1136,981.3,7601,140,,,1070590,,3463.7383678399997,,
1073547,1140,990.18,7622,140,-237.15388418579101,0.001,1074590,23.990021178245545,3491.6335768700005,,
1074547,,,,,-237.03041284179687,0.001,1075000,21.353231073856353,,3675.4150299605913,1000.0
1077547,1144,990.18,7652,140,-237.19921099853516,0.001,1078590,23.60027382898331,3499.8338259700004,,
1079547,,,,,-238.0676364135742,0.001,1080000,23.04229727983475,,3632.011745165847,1000.0
1081547,1148,990.18,7682,140,-237.8769167175293,0.001,1082590,20.906864130496977,3506.2353294199997,,
1084009,,,,,-238.6659136352539,0.001,1085000,21.626267576694488,,3807.1833014371805,1000.0
1085009,1152,984.8,7710,140,-238.3074807434082,0.001,1086052,28.585992011547088,3488.5227949100004,,
1089009,,,,,-239.04832681274414,0.001,1090000,23.607587297916414,,3659.0554261007346,1000.0
,1156,984.8,7739,140,,,1090052,,3491.7739394400005,,
1092269,1160,977.4,7756,140,-239.5464885864258,0.001,1093312,22.886081401348115,3469.62191358,,
1094269,,,,,-239.17895617675782,0.001,1095000,21.890518255710603,,3798.196814012155,1000.0
1096269,1164,977.4,7786,140,-239.6936985168457,0.001,1097312,24.293737128734588,3492.37787375,,
1099269,,,,,-239.7968868713379,0.001,1100000,23.485797932624816,,3630.7555265642704,1000.0
1100269,1168,977.4,7816,140,-240.06184545898438,0.001,1101312,24.84794232034683,3496.49601114,,
1104269,,,,,-241.0871021118164,0.001,1105000,23.014732979774475,,3810.1941041920336,1000.0
,1172,977.4,7845,140,,,1105312,,3502.8996907399996,,
1108269,1176,977.4,7867,141,-241.496536529541,0.001,1109312,24.018785888671875,3506.60606668,,
1109865,,,,,-240.8202911479361,0.001,1110000,26.215542169225294,,3646.3584243839605,1000.0
1111865,1180,973.36,7895,140,-241.43310549926758,0.001,1112908,26.582540269374846,3491.9154097699993,,
1114865,,,,,-241.27871646118163,0.001,1115000,23.719668281078338,,3000.4098040748386,930.1
1115865,1184,974.26,7925,140,-241.24181732177735,0.001,1116908,26.74694072818756,3501.5102856000008,,
1119865,,,,,-241.6413324584961,0.001,1120000,27.454588945388792,,3799.0430325731636,1000.0
,1188,974.26,7957,140,,,1120908,,3507.4054644400003,,
1123865,1192,974.26,7978,140,-241.19982385253905,0.001,1124908,29.768693998813628,3505.0410770800004,,
1124865,,,,,-241.4476976623535,0.001,1125000,25.94106768989563,,3629.4922052025795,1000.0
1127865,1196,967.36,8007,140,-242.8120493774414,0.001,1128218,26.071185765266417,3477.55622179,,
1129175,,,,,-243.04906658935548,0.001,1130000,26.27879018688202,,3705.887449586857,1000.0
1131175,1200,969.1,8036,140,-243.30024920654296,0.001,1132218,24.840845730304718,3483.7753865100003,,
1134175,,,,,-243.82562762451172,0.001,1135000,23.804928866386412,,3664.4483995432033,1000.0
1135175,1204,971.02,8065,140,-243.55141802978517,0.001,1136218,27.778834678649904,3491.0485912900003,,
1139175,,,,,-244.29639074707032,0.001,1140000,25.419522337436675,,3272.050636633113,901.9
,1208,971.02,8095,140,,,1140218,,3491.796747319999,,
1143175,1212,968.57,8115,140,-246.29469076538086,0.001,1143973,25.118429703712465,3483.0739551800007,,
1144930,,,,,-245.95446768188478,0.001,1145000,24.703174416542055,,3738.49827978611,1000.0
1146930,1216,968.81,8146,140,-247.676349609375,0.001,1147973,24.67541860818863,3481.233832079999,,
1149930,,,,,-247.5483071594238,0.001,1150000,25.415124869823455,,3791.268362021446,1000.0
1150930,1220,970.45,8175,140,-247.86806704711915,0.001,1151973,25.342262268066406,3492.0085774799995,,
1154930,,,,,-248.22900323486328,0.001,1155000,27.174081908226015,,3313.5609054751694,898.4
,1224,973.83,8203,140,,,1155973,,3509.80561061,,
1158930,1228,973.83,8225,141,-248.94037091064453,0.001,1159973,23.460765964984894,3515.40874312,,
1159930,,,,,-249.03059701538086,0.001,1160000,23.88416291093826,,3586.6148947332053,1000.0
1162916,1232,973.69,8255,140,-249.67078759765624,0.001,1163959,26.183185875415802,3513.5074928800004,,
1164916,,,,,-250.4217342529297,0.001,1165000,24.879935411453246,,3682.528656437434,1000.0
1166376,1236,968.29,8284,140,-251.16271508258322,0.001,1167419,27.863133240782695,3495.6447104699996,,
1169197,,,,,-251.73455828857422,0.001,1170000,25.446063516139983,,3662.220491039939,1000.0
1170197,1240,956.62,8313,140,-252.37740588378907,0.001,1170252,26.454017191410063,3461.7154342899994,,
1173209,1244,956.62,8331,140,-253.37208291625976,0.001,1174252,26.208294439792635,3450.4571031,,
1174209,,,,,-253.99541677856445,0.001,1175000,27.934298646450042,,3775.844286116678,995.7
1176238,1248,946.91,8357,140,-254.40833694458007,0.001,1177281,30.664737342357636,3418.1829139300007,,
1179604,,,,,-254.98110891723633,0.001,1180000,32.27415529966354,,2837.7468563679604,972.7
,1252,945.95,8383,140,,,1180647,,3411.1012904599997,,
1183604,1256,945.95,8404,140,-255.9424633178711,0.001,1184647,29.966069623947142,3412.4220330099993,,
1184604,,,,,-255.85888522338868,0.001,1185000,30.868255973815916,,3364.036123543419,929.1
1187604,1260,953.35,8434,140,-257.3186016845703,0.001,1188647,33.293475494384765,3439.40346731,,
1189604,,,,,-258.31285913085935,0.001,1190000,40.455624781608584,,3430.739090114273,943.6
1191604,1264,953.35,8465,140,-259.16531161499023,0.001,1192647,40.979292009353635,3435.2343513700007,,
1194604,,,,,-260.480005859375,0.001,1195000,42.319280033111575,,3113.78679815582,1000.0
1195604,1268,953.35,8495,140,-260.78542459106444,0.001,1196647,40.454192187786106,3415.7851564099997,,
1199604,,,,,-260.67739163208006,0.001,1200000,46.530633149147036,,2054.823554484034,877.4
,1272,953.35,8524,140,,,1200647,,3408.8726021800003,,
1203604,1276,953.35,8545,140,-258.2599845275879,0.001,1204647,40.031915255069734,3293.0468633500004,,
1204604,,,,,-258.0825598449707,0.001,1205000,44.68218186759949,,2024.1870738955797,1000.0
1206304,1280,944.39,8568,140,-257.1222393798828,0.001,1207347,42.91502387332916,3241.8015604800003,,
1209304,,,,,-256.3335977783203,0.001,1210000,40.47152348995209,,2031.144306693226,877.5
1210304,1284,944.39,8598,140,-256.2012244262695,0.001,1211347,41.4604452085495,3123.0873962500004,,
1214304,,,,,-255.01659191894532,0.001,1215000,30.54270113134384,,2744.5925882144134,935.3
,1288,944.39,8627,140,,,1215347,,3039.35599642,,
1218304,1292,944.39,8648,140,-254.7045613708496,0.001,1219347,21.51588136434555,2972.03641193,,
1219304,,,,,-254.57502383422852,0.001,1220000,23.966580449581148,,2076.375190145895,1000.0
1222304,1296,951.29,8679,140,-255.08321994018556,0.001,1223347,21.758782074928284,2957.92326112,,
1224304,,,,,-254.86957415771485,0.001,1225000,25.162278698921202,,1821.2694049586075,954.1
1226304,1300,951.29,8709,140,-254.50227597045898,0.001,1227347,19.838131608009338,2896.40300104,,
1229304,,,,,-254.31242898559572,0.001,1230000,21.658271102428436,,3807.2374247051775,1000.0
1230304,1304,951.29,8739,140,-254.36577465820312,0.001,1231347,20.96002704668045,2901.0911054999997,,
1234304,,,,,-254.69584490966798,0.001,1235000,22.921736359596252,,1170.2827621735632,956.5
,1308,950.18,8769,140,,,1235236,,2847.02356403,,
1238193,1312,952.63,8791,140,-255.1659709777832,0.001,1239236,21.101246229171753,2853.5962556100003,,
1239193,,,,,-255.33661529541016,0.001,1240000,20.242194306850433,,3198.233241895307,1000.0
1242193,1316,944.12,8820,140,-255.40965783691405,0.001,1242385,23.298972332000734,2823.98386852,,
1244342,,,,,-256.1362317199707,0.001,1245000,25.31029773426056,,3404.512138872594,966.2
1245342,1320,944.12,8848,140,-256.41298385620115,0.001,1246385,24.077625567913056,2815.1186299499996,,
1249342,,,,,-256.3741721801758,0.001,1250000,23.864337269306183,,3595.368427384668,1000.0
,1324,944.12,8878,140,,,1250385,,2809.3188201199996,,
1253342,1328,944.12,8900,140,-256.74240338134763,0.001,1254385,28.395987768173217,2806.9286133699998,,
1254342,,,,,-256.70482711791993,0.001,1255000,27.860126225948335,,3246.173135666549,1000.0
1257342,1332,944.26,8929,140,-256.769813873291,0.001,1258385,25.799396208286286,2766.9860664500006,,
1259342,,,,,-256.74756176757813,0.001,1260000,26.728990856647492,,3575.4295690338595,1000.0
1261342,1336,949.66,8959,140,-256.59018203735354,0.001,1262385,27.780574458122253,2759.6847243299994,,
1264342,,,,,-256.8830713195801,0.001,1265000,28.82339561033249,,2806.2458211623366,923.4
1265342,1340,961.33,8989,140,-257.11153369140624,0.001,1266385,28.051095360279085,2799.8312927900006,,
1268360,1344,946.4,9005,140,-257.2935502794054,0.001,1268892,21.82096921073066,2754.7824324499998,,
1269849,,,,,-257.58416677856445,0.001,1270000,26.575883709430695,,3556.720386312343,962.4
1271849,1348,956.11,9033,140,-257.4631630554199,0.001,1272892,30.33396147584915,2785.8986579199996,,
1274849,,,,,-258.12411181640624,0.001,1275000,30.86661599636078,,3902.580082976073,1000.0
1275849,1352,962.45,9063,140,-258.3925606689453,0.001,1276892,28.202523542404176,2811.73333085,,
1279849,,,,,-258.39853384399413,0.001,1280000,28.14584095096588,,3638.3851438387633,1000.0
,1356,962.45,9093,140,,,1280892,,2816.91263801,,
1283849,1360,962.45,9115,140,-259.12830865478514,0.001,1284892,30.009333926200867,2820.5013182300004,,
1284849,,,,,-258.6280377807617,0.001,1285000,25.99701929616928,,3838.1746475424616,1000.0
1287849,1364,962.45,9144,140,-258.45130923461915,0.001,1288892,29.900416551589966,2829.85381006,,
1289849,,,,,-258.5166347351074,0.001,1290000,29.660819737434387,,3843.2350659385324,1000.0
1291849,1368,962.45,9174,140,-258.2440190429688,0.001,1292892,31.106143459796904,2851.7693893500004,,
1294849,,,,,-258.81382489013674,0.001,1295000,30.151044412612915,,3251.367443009722,1000.0
1295849,1372,962.45,9205,140,-258.4755499267578,0.001,1296892,25.728655784606932,2857.06449587,,
1299849,,,,,-258.45502102661135,0.001,1300000,28.941636953353882,,3864.4429383816196,1000.0
,1376,962.45,9234,140,,,1300892,,2978.2142497699997,,
1303849,1380,975.45,9256,140,-258.92966146850586,0.001,1304892,28.461219048976897,3050.62042301,,
1304849,,,,,-258.77543881225586,0.001,1305000,27.1983878698349,,3616.0363182106985,946.5
1307849,1384,975.45,9285,140,-258.782811706543,0.001,1308892,29.260633575439453,3170.4751792800007,,
1309849,,,,,-259.1281019897461,0.001,1310000,26.339999202251434,,3734.9190515248106,1000.0
1311849,1388,975.45,9314,140,-258.9941438598633,0.001,1312892,28.607878422260285,3250.59363297,,
1314849,,,,,-258.60028842163086,0.001,1315000,32.196244080543515,,3748.231056781579,1000.0
