time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/ent_coef,train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
9560,14.41,91848,1240,19.81988749,74,0.019877422600984573,91747,-6.066916465759277,1.4745604991912842,2.319751262664795,0.0003,,
9564,14.36,91897,1240,19.5239428,74,0.019889572635293007,91796,-5.573548316955566,1.416528344154358,2.719874858856201,0.0003,,
9568,14.58,91954,1241,20.098550099999997,74,0.019985703751444817,91853,-5.719669818878174,1.6283867359161377,-3.7288577556610107,0.0003,,
9572,14.44,92005,1242,19.71985723,74,0.02004758082330227,91904,-6.126120090484619,1.414252519607544,-0.13158440589904785,0.0003,,
9576,14.32,92050,1242,19.424477600000003,74,0.02004350535571575,91949,-6.049571990966797,1.3317553997039795,0.6834962368011475,0.0003,,
9580,14.12,92104,1243,19.099930720000003,74,0.020095689222216606,92003,-5.915599822998047,1.2304823398590088,2.0324199199676514,0.0003,,
9584,14.08,92155,1244,18.95432786,74,0.020077385008335114,92054,-5.699833869934082,1.3092260360717773,-0.5279022455215454,0.0003,,
9588,14.19,92199,1244,19.109912570000002,74,0.020093414932489395,92098,-6.154534339904785,1.1709389686584473,-1.9693326950073242,0.0003,,
9592,14.26,92271,1245,19.24286359,74,0.02005119062960148,92170,-6.059331893920898,1.374135136604309,-0.6843960285186768,0.0003,,
9596,14.37,92325,1246,19.372063390000005,74,0.020000260323286057,92224,-5.7962236404418945,1.3895097970962524,-0.7117995023727417,0.0003,,
9600,14.33,92378,1247,19.188315950000003,74,0.02003771997988224,92277,-6.406578063964844,1.4996365308761597,5.503487586975098,0.0003,,
9604,14.26,92431,1247,19.147725570000002,74,0.02006862871348858,92330,-5.983549118041992,1.4491772651672363,-1.1834766864776611,0.0003,,
9608,13.79,92490,1248,18.35931599,74,0.02006080187857151,92389,-6.088927268981934,1.4706506729125977,1.8051369190216064,0.0003,,
9612,13.61,92525,1249,18.192906150000002,74,0.020151667296886444,92424,-6.22609281539917,1.1831693649291992,1.100285530090332,0.0003,,
9616,13.56,92571,1249,18.09296297,74,0.02013653889298439,92470,-5.92078971862793,1.5207090377807617,1.5876529216766357,0.0003,,
9620,13.57,92625,1250,18.02526959,74,0.02016853354871273,92524,-5.920723915100098,1.27913498878479,0.935312032699585,0.0003,,
9624,13.76,92682,1251,18.13833979,74,0.02010796032845974,92581,-5.983013153076172,1.4146287441253662,-0.23838430643081665,0.0003,,
9628,13.9,92742,1252,18.335369139999997,74,0.020063312724232674,92641,-6.0175371170043945,1.5021111965179443,-3.2198739051818848,0.0003,,
9632,13.68,92792,1253,17.70151249,74,0.020028429105877876,92691,-6.767533302307129,1.3140780925750732,1.9207170009613037,0.0003,,
9636,13.67,92864,1254,17.73095915,74,0.020073624327778816,92763,-5.822175979614258,1.6780827045440674,-0.5018400549888611,0.0003,,
9640,13.66,92921,1254,17.62895437,74,0.020085692405700684,92820,-5.657315254211426,1.4619038105010986,-2.411975622177124,0.0003,,
9644,13.57,92973,1255,17.51869625,74,0.020119329914450645,92872,-6.575705051422119,1.4455182552337646,6.499239921569824,0.0003,,
9648,13.47,93014,1256,17.2080551,74,0.020173193886876106,92913,-6.418153285980225,1.4583964347839355,1.3172111511230469,0.0003,,
9652,13.37,93063,1256,17.107387059999997,74,0.020137595012784004,92962,-6.157600402832031,1.3754405975341797,2.1908681392669678,0.0003,,
9656,13.41,93129,1257,16.95959215,74,0.02010255679488182,93028,-5.583097457885742,1.3546422719955444,-0.9854588508605957,0.0003,,
9660,13.35,93183,1258,16.752921500000003,74,0.0201895572245121,93082,-5.797883987426758,1.1571071147918701,-1.919356107711792,0.0003,,
9664,13.24,93221,1259,16.659564760000002,74,0.020236577838659286,93120,-5.948691368103027,1.9848718643188477,-0.45467716455459595,0.0003,,
9668,13.29,93283,1260,16.57321095,74,0.020335204899311066,93182,-6.151819705963135,1.563338279724121,-0.6532740592956543,0.0003,,
9672,13.29,93334,1260,16.69949727,74,0.020347973331809044,93233,-5.908199310302734,1.3737765550613403,0.24376815557479858,0.0003,,
9676,13.49,93399,1261,16.83803539,74,0.020225711166858673,93298,-6.373876094818115,1.4227349758148193,0.039629340171813965,0.0003,,
9680,13.45,93449,1262,16.717969850000003,74,0.02025342360138893,93348,-5.637249946594238,1.4390908479690552,-3.802840232849121,0.0003,,
9684,13.46,93501,1263,16.95897506,74,0.0201443899422884,93400,-5.664467811584473,1.443482518196106,-5.720592498779297,0.0003,,
9688,13.49,93548,1264,17.004344709999998,74,0.020057234913110733,93447,-6.240214824676514,1.307105302810669,2.697295665740967,0.0003,,
9692,13.27,93598,1264,16.581323020000003,74,0.020023545250296593,93497,-5.975069046020508,1.4851360321044922,-1.3674724102020264,0.0003,,
9696,13.19,93644,1265,16.468867529999997,74,0.019939906895160675,93543,-5.63161563873291,1.394051432609558,-1.7627475261688232,0.0003,,
9700,13.24,93702,1266,16.79493914,74,0.019938021898269653,93601,-6.456692695617676,1.273021936416626,-0.46773457527160645,0.0003,,
9704,13.55,93786,1267,17.2590655,74,0.019831836223602295,93685,-6.029719352722168,1.4845314025878906,-1.7175054550170898,0.0003,,
9708,13.44,93834,1267,17.257829730000005,74,0.019803322851657867,93733,-6.293891906738281,1.2810194492340088,4.485489368438721,0.0003,,
9712,13.51,93876,1268,17.394425580000004,74,0.019819429144263268,93775,-6.194280624389648,1.2397971153259277,3.881523609161377,0.0003,,
9716,13.55,93926,1269,17.436138240000002,74,0.019776245579123497,93825,-5.98614501953125,1.3063946962356567,0.5451021194458008,0.0003,,
9720,13.55,93980,1269,17.45673897,74,0.019902722910046577,93879,-6.185976982116699,1.399378776550293,2.357693672180176,0.0003,,
9724,13.46,94028,1270,17.63922085,74,0.020002193748950958,93927,-5.816738128662109,1.4390130043029785,-0.025279611349105835,0.0003,,
9728,13.23,94065,1271,17.31426947,73,0.020103592425584793,93964,-5.765112400054932,1.4738812446594238,-0.37003421783447266,0.0003,,
9732,13.32,94124,1271,17.454160090000002,73,0.02021445333957672,94023,-5.2946882247924805,1.617209792137146,-0.6483970880508423,0.0003,,
9736,13.18,94182,1272,17.24149455,74,0.02010863646864891,94081,-5.914084434509277,1.4692537784576416,1.9322175979614258,0.0003,,
9740,13.09,94230,1273,17.265864960000002,74,0.02016456052660942,94129,-6.680696964263916,1.5821713209152222,2.4334263801574707,0.0003,,
9744,13.08,94281,1274,17.29652265,74,0.020030252635478973,94180,-6.085060119628906,1.430452585220337,-2.691464424133301,0.0003,,
9748,13.33,94347,1274,17.61619632,74,0.019940678030252457,94246,-5.816485404968262,1.2816892862319946,-2.668034553527832,0.0003,,
9752,13.35,94398,1275,17.66263732,74,0.019940363243222237,94297,-6.439943790435791,1.1871460676193237,7.131085395812988,0.0003,,
9756,13.4,94469,1276,17.70785614,74,0.019971419125795364,94368,-6.195418357849121,1.3815088272094727,-0.4221280813217163,0.0003,,
9760,13.54,94537,1277,17.95252256,74,0.020081249997019768,94436,-6.1848649978637695,1.610796570777893,-0.3335613012313843,0.0003,,
9764,13.71,94592,1278,18.15662415,74,0.020190466195344925,94491,-5.79054069519043,1.5191545486450195,2.788576126098633,0.0003,,
9768,13.53,94636,1278,17.79744768,74,0.020237663760781288,94535,-6.142745018005371,1.5280699729919434,-1.661891222000122,0.0003,,
9772,13.55,94689,1279,17.84651798,74,0.020162658765912056,94588,-5.762638092041016,1.4090936183929443,-1.472440481185913,0.0003,,
9776,13.59,94758,1280,17.98305745,74,0.020195581018924713,94657,-5.861032009124756,1.4117980003356934,-1.3810679912567139,0.0003,,
9780,13.68,94817,1281,18.196387099999995,74,0.020193053409457207,94716,-6.216139793395996,1.3407498598098755,2.5996813774108887,0.0003,,
9784,13.69,94870,1281,18.179592209999996,74,0.020350156351923943,94769,-5.988587379455566,1.626835584640503,-1.3094147443771362,0.0003,,
9788,13.91,94939,1282,18.51969422,74,0.020405689254403114,94838,-5.952984809875488,1.2799299955368042,2.021779775619507,0.0003,,
,,95000,,,,0.020394954830408096,94899,-6.241888046264648,1.3044118881225586,2.6262855529785156,0.0003,19.75021614022553,13.9
9792,14.07,95005,1284,18.7089577,73,0.02039586380124092,94904,-6.047391891479492,1.6423742771148682,1.4317817687988281,0.0003,,
9796,14.06,95050,1284,18.581816259999997,73,0.020501291379332542,94949,-5.934488773345947,1.1495380401611328,3.0931015014648438,0.0003,,
9800,14.02,95104,1285,18.325598330000002,73,0.020467447116971016,95003,-5.926312446594238,1.5919157266616821,-0.5473482608795166,0.0003,,
9804,13.83,95169,1286,18.087727920000003,73,0.02038092166185379,95068,-6.142193794250488,1.2491698265075684,-0.42706167697906494,0.0003,,
9808,13.93,95227,1286,18.17544042,73,0.020381668582558632,95126,-6.08698844909668,1.2155333757400513,-0.32079994678497314,0.0003,,
9812,14.12,95288,1287,18.400008040000003,74,0.02049454301595688,95187,-5.764782905578613,1.3042080402374268,4.460864067077637,0.0003,,
9816,13.99,95325,1288,18.31923821,74,0.020595576614141464,95224,-5.757605075836182,1.4958021640777588,-0.7109540700912476,0.0003,,
9820,14.17,95397,1288,18.428700050000003,74,0.02056063897907734,95296,-6.26379919052124,1.4846584796905518,-1.0111669301986694,0.0003,,
9824,14.2,95448,1289,18.236499120000005,74,0.020492950454354286,95347,-6.258137226104736,1.2866483926773071,-0.7115926146507263,0.0003,,
9828,14.34,95499,1290,18.433019549999997,74,0.020414384081959724,95398,-6.104860305786133,1.2551579475402832,-1.0807476043701172,0.0003,,
9832,14.32,95556,1290,18.461129200000002,74,0.020326726138591766,95455,-5.789449691772461,1.552922248840332,-4.930328845977783,0.0003,,
9836,14.14,95596,1291,18.277846970000002,74,0.020289316773414612,95495,-5.932669639587402,1.4391083717346191,-3.5959997177124023,0.0003,,
9840,14.15,95645,1292,18.234396899999997,74,0.020309343934059143,95544,-6.128066539764404,1.4287831783294678,-0.09295421838760376,0.0003,,
9844,14.13,95694,1292,18.056296200000002,74,0.020272446796298027,95593,-5.873141765594482,1.8280280828475952,2.158952236175537,0.0003,,
9848,14.21,95768,1293,18.2407835,74,0.02005033940076828,95667,-6.333772659301758,1.4721689224243164,1.1068131923675537,0.0003,,
9852,14.23,95821,1294,18.17601514,74,0.020026274025440216,95720,-5.969736099243164,1.5525386333465576,2.845003604888916,0.0003,,
9856,14.14,95883,1295,18.055899939999996,74,0.020106228068470955,95782,-6.551334381103516,1.2974181175231934,3.3567588329315186,0.0003,,
9860,13.88,95925,1295,17.62120247,74,0.020167283713817596,95824,-6.360729217529297,1.5339314937591553,-1.7095755338668823,0.0003,,
9864,13.88,95980,1296,17.69469487,74,0.020120907574892044,95879,-6.375118732452393,1.3220114707946777,0.597011387348175,0.0003,,
9868,13.89,96025,1296,17.76516103,74,0.020120058208703995,95924,-5.707061767578125,1.7934355735778809,0.05643278360366821,0.0003,,
9872,13.84,96073,1297,17.62817542,74,0.020142093300819397,95972,-6.000997543334961,1.396864414215088,-2.8294477462768555,0.0003,,
9876,13.53,96111,1297,17.189500609999996,74,0.02015051804482937,96010,-6.298859596252441,1.4533690214157104,1.2326353788375854,0.0003,,
9880,13.53,96170,1298,17.148274479999998,74,0.020261676982045174,96069,-5.78760290145874,1.4110831022262573,-1.1643017530441284,0.0003,,
9884,13.65,96235,1299,17.22759276,74,0.020241811871528625,96134,-6.187277317047119,1.6891313791275024,1.3802756071090698,0.0003,,
9888,13.71,96310,1300,17.21280877,74,0.020115545019507408,96209,-6.088501930236816,1.4163331985473633,0.94169020652771,0.0003,,
9892,13.69,96374,1301,17.241666179999996,74,0.020144134759902954,96273,-5.964352130889893,1.5840386152267456,0.8285341262817383,0.0003,,
9896,13.61,96411,1301,17.20314895,74,0.020283015444874763,96310,-5.973547458648682,1.4403502941131592,-0.4909929037094116,0.0003,,
9900,13.65,96469,1302,17.16981209,74,0.020424427464604378,96368,-5.736340522766113,1.6849284172058105,-0.7413363456726074,0.0003,,
9904,13.57,96526,1303,17.088388860000002,74,0.0202264953404665,96425,-5.883380889892578,1.2261677980422974,-0.12372046709060669,0.0003,,
9908,13.55,96582,1303,17.01689803,74,0.020413488149642944,96481,-6.496173858642578,1.4137842655181885,3.074385166168213,0.0003,,
9912,13.5,96638,1304,17.03698121,74,0.02066475711762905,96537,-6.214176654815674,1.2201552391052246,1.0725284814834595,0.0003,,
9916,13.55,96680,1305,17.07044046,74,0.020696168765425682,96579,-5.720487594604492,1.3051605224609375,0.6588592529296875,0.0003,,
9920,13.31,96728,1305,16.852030819999996,74,0.020641740411520004,96627,-6.172561168670654,1.5599201917648315,1.8951276540756226,0.0003,,
9924,13.45,96793,1306,17.08569192,74,0.02065395936369896,96692,-5.79648494720459,1.3352100849151611,0.8877609372138977,0.0003,,
9928,13.46,96845,1307,17.06337107,74,0.020617423579096794,96744,-5.930886268615723,1.180102825164795,0.2231770157814026,0.0003,,
9932,13.46,96902,1307,17.11517085,74,0.020638994872570038,96801,-6.045389175415039,1.533259630203247,2.4533488750457764,0.0003,,
9936,13.6,96956,1308,17.288988009999997,74,0.020735858008265495,96855,-5.918206691741943,1.300790786743164,-2.45267915725708,0.0003,,
9940,13.78,97023,1309,17.554638989999997,74,0.020687170326709747,96922,-5.9709601402282715,1.5025014877319336,1.1857625246047974,0.0003,,
9944,13.93,97087,1310,18.010642860000004,74,0.0206888560205698,96986,-6.1703338623046875,1.3388798236846924,0.4972498416900635,0.0003,,
9948,13.54,97122,1310,17.415086289999998,74,0.020663578063249588,97021,-5.538567066192627,1.3151214122772217,-3.4174036979675293,0.0003,,
9952,13.66,97187,1311,17.64678829,74,0.020579295232892036,97086,-5.8773322105407715,1.5071412324905396,-1.8804442882537842,0.0003,,
9956,13.78,97261,1312,17.77133823,74,0.02053632028400898,97160,-6.047701835632324,1.4939302206039429,-2.0442135334014893,0.0003,,
9960,13.88,97313,1313,17.87285515,74,0.020519888028502464,97212,-6.321665287017822,1.8104513883590698,-1.2383983135223389,0.0003,,
9964,13.84,97364,1313,17.845476230000003,74,0.02037615142762661,97263,-5.818376064300537,1.4437315464019775,-3.203897476196289,0.0003,,
9968,13.98,97423,1314,18.143757129999997,74,0.02029884047806263,97322,-6.109225273132324,1.478303074836731,-1.752230167388916,0.0003,,
9972,14.09,97482,1315,18.24058787,74,0.020333556458353996,97381,-6.064779281616211,1.4654784202575684,2.1634774208068848,0.0003,,
9976,14.31,97542,1316,18.714120480000002,74,0.020408131182193756,97441,-6.182438850402832,1.2765908241271973,1.6126729249954224,0.0003,,
9980,14.33,97603,1316,18.810397299999998,74,0.020429668948054314,97502,-6.246061325073242,1.361553430557251,-1.4571564197540283,0.0003,,
9984,14.29,97664,1317,18.767842549999997,74,0.020363153889775276,97563,-6.273785591125488,1.4755996465682983,-1.5615311861038208,0.0003,,
9988,14.39,97749,1318,18.996815289999997,74,0.020520417019724846,97648,-5.700642108917236,1.4055547714233398,1.5726442337036133,0.0003,,
9992,14.35,97809,1319,18.97697341,74,0.020493898540735245,97708,-6.049311637878418,1.4261674880981445,0.3198848366737366,0.0003,,
9996,14.61,97872,1320,19.2686922,74,0.02056518755853176,97771,-6.3257341384887695,1.2200593948364258,2.1390743255615234,0.0003,,
10000,14.65,97934,1321,19.57654442,74,0.020534014329314232,97833,-6.248928546905518,1.5134496688842773,1.7243101596832275,0.0003,,
10004,14.49,97975,1321,19.36790096,74,0.020518871024250984,97874,-5.905574798583984,1.3617228269577026,-2.854212760925293,0.0003,,
10008,14.46,98028,1322,19.37620426,74,0.02053641714155674,97927,-6.08245849609375,1.529191255569458,1.035163164138794,0.0003,,
10012,14.51,98089,1323,19.32041065,74,0.020571395754814148,97988,-6.186494827270508,1.284242868423462,0.48536357283592224,0.0003,,
10016,14.66,98146,1323,19.472860450000002,74,0.020537646487355232,98045,-6.341010570526123,1.7526918649673462,-0.8595443964004517,0.0003,,
10020,14.68,98196,1324,19.59288755,74,0.02059948444366455,98095,-5.891952037811279,1.4953863620758057,2.7937514781951904,0.0003,,
10024,14.55,98248,1325,19.590258459999998,74,0.02065838687121868,98147,-6.224769115447998,1.5868446826934814,-0.35090160369873047,0.0003,,
10028,15.24,98369,1326,20.70323322,74,0.020697293803095818,98268,-6.25200080871582,1.350334882736206,-2.4604837894439697,0.0003,,
10032,15.36,98438,1327,20.83146921,74,0.020555663853883743,98337,-6.094486236572266,1.5015149116516113,1.0676984786987305,0.0003,,
10036,15.43,98499,1328,20.90206822,74,0.02049441635608673,98398,-6.020022869110107,1.3710274696350098,-3.8873565196990967,0.0003,,
10040,15.46,98569,1329,20.95371157,74,0.020330360159277916,98468,-5.797758102416992,1.4376342296600342,-1.5816065073013306,0.0003,,
10044,15.47,98634,1330,20.809962730000002,74,0.02032923698425293,98533,-5.995059967041016,1.698024034500122,0.2258533239364624,0.0003,,
10048,15.65,98687,1331,21.121153290000002,74,0.020467227324843407,98586,-5.967380046844482,1.4790946245193481,1.0603954792022705,0.0003,,
10052,15.64,98751,1332,21.161537910000003,74,0.020523132756352425,98650,-6.223023414611816,1.7334659099578857,3.392930269241333,0.0003,,
10056,15.38,98799,1332,20.95725701,74,0.02057972177863121,98698,-6.510530471801758,1.4571020603179932,-0.7969262599945068,0.0003,,
10060,15.4,98853,1333,21.250661430000005,74,0.02058534137904644,98752,-6.032278537750244,1.4277228116989136,0.6956934928894043,0.0003,,
10064,15.41,98905,1334,21.22543554,74,0.020549548789858818,98804,-6.253837585449219,1.505903720855713,2.5532190799713135,0.0003,,
10068,15.4,98963,1334,21.096919149999998,74,0.02056220732629299,98862,-6.318799018859863,1.6536411046981812,1.0814313888549805,0.0003,,
10072,15.27,99009,1335,20.87104695,74,0.02048269286751747,98908,-6.231879234313965,1.7208037376403809,-1.931016206741333,0.0003,,
10076,15.13,99055,1336,20.486745530000004,74,0.020464837551116943,98954,-6.11165714263916,1.7321803569793701,-0.25233030319213867,0.0003,,
10080,14.86,99089,1336,19.885653989999998,74,0.020446747541427612,98988,-6.419839859008789,1.5851788520812988,-2.0660698413848877,0.0003,,
10084,14.86,99150,1337,19.9773131,74,0.020493188872933388,99049,-5.905678749084473,1.4106113910675049,0.16489434242248535,0.0003,,
10088,14.55,99204,1338,19.56745614,74,0.020529525354504585,99103,-5.970970153808594,1.280652642250061,-1.0283178091049194,0.0003,,
10092,14.57,99266,1338,19.562898040000004,74,0.02056346833705902,99165,-6.365370273590088,1.9377774000167847,2.718057155609131,0.0003,,
10096,14.57,99329,1339,19.759501430000004,74,0.020747430622577667,99228,-6.3451151847839355,1.2627781629562378,1.945052146911621,0.0003,,
10100,14.6,99394,1340,19.55892723,74,0.020739497616887093,99293,-6.796985626220703,1.5371794700622559,5.345618724822998,0.0003,,
10104,14.86,99461,1341,19.87052651,74,0.02086486667394638,99360,-6.199455261230469,1.6121997833251953,-0.7160483598709106,0.0003,,
10108,15.16,99544,1342,20.300364970000004,74,0.02087072841823101,99443,-6.33437967300415,1.7291617393493652,-1.830049753189087,0.0003,,
10112,15.0,99589,1343,20.008867349999996,74,0.020811915397644043,99488,-6.358486175537109,1.6492692232131958,0.18563294410705566,0.0003,,
10116,14.99,99645,1343,20.064528019999997,74,0.020830998197197914,99544,-6.236880302429199,1.5373529195785522,-1.597254753112793,0.0003,,
10120,15.08,99704,1344,20.02054029,74,0.02088686265051365,99603,-6.347677230834961,1.742764949798584,2.1570067405700684,0.0003,,
10124,15.35,99783,1345,20.504092219999997,74,0.02078794687986374,99682,-5.908052444458008,1.6793384552001953,-2.683152198791504,0.0003,,
10128,14.72,99841,1346,19.628132270000002,74,0.0207181628793478,99740,-6.127082824707031,1.5265967845916748,-2.036223888397217,0.0003,,
10132,14.88,99926,1347,19.875981860000003,74,0.02066919580101967,99825,-5.910414218902588,1.1646270751953125,-0.049663662910461426,0.0003,,
10136,14.7,99969,1348,19.526784640000002,74,0.020651353523135185,99868,-6.010540008544922,1.317475438117981,-0.012264609336853027,0.0003,,
,,100000,,,,0.020620137453079224,99899,-6.247419834136963,1.6116234064102173,-0.08143472671508789,0.0003,20.5776069464162,14.85
10140,14.55,100024,1349,19.40735665,74,0.020655490458011627,99923,-6.301791667938232,1.2659562826156616,-1.8967838287353516,0.0003,,
10144,14.56,100090,1350,19.50702601,74,0.020623382180929184,99989,-6.693946838378906,1.5367441177368164,1.3093141317367554,0.0003,,
10148,14.58,100145,1351,19.61047357,74,0.02049853466451168,100044,-6.074955940246582,1.8597559928894043,-0.3407144248485565,0.0003,,
10152,14.65,100216,1352,19.395253479999997,74,0.020480958744883537,100115,-6.018997669219971,1.4335068464279175,-2.9155683517456055,0.0003,,
10156,14.77,100276,1353,19.62503241,74,0.020484797656536102,100175,-6.525852680206299,1.308849573135376,-1.650038719177246,0.0003,,
10160,14.97,100350,1354,19.64720928,74,0.020501775667071342,100249,-6.203395366668701,1.4213011264801025,-2.4322144985198975,0.0003,,
10164,14.93,100398,1355,19.57947738,74,0.02051212638616562,100297,-6.419709205627441,1.592337727546692,1.285362958908081,0.0003,,
10168,14.94,100457,1356,19.65829049,74,0.02062908746302128,100356,-6.3595428466796875,1.4728755950927734,0.8274538516998291,0.0003,,
10172,15.18,100527,1357,19.875939780000003,74,0.020713509991765022,100426,-5.794744491577148,1.9214613437652588,-1.09627103805542,0.0003,,
10176,15.34,100589,1357,20.150561270000004,74,0.020683150738477707,100488,-6.424881935119629,1.580566167831421,3.405161142349243,0.0003,,
10180,15.57,100646,1358,20.53172968,74,0.020748548209667206,100545,-6.010371208190918,1.5923376083374023,-0.6199899911880493,0.0003,,
10184,15.7,100720,1359,20.824057310000004,74,0.020739562809467316,100619,-6.421598434448242,1.7877838611602783,-0.33486294746398926,0.0003,,
10188,15.75,100779,1360,20.973559270000006,74,0.020672794431447983,100678,-6.318937301635742,1.429623007774353,-3.805135488510132,0.0003,,
10192,15.87,100853,1361,21.338117620000002,74,0.020454514771699905,100752,-6.438661575317383,1.3688633441925049,1.9189033508300781,0.0003,,
10196,16.23,100952,1363,21.759893239999997,74,0.020528780296444893,100851,-6.118675231933594,1.2398862838745117,-0.5431649684906006,0.0003,,
10200,16.1,101004,1363,21.56576862,74,0.020741738379001617,100903,-5.9963812828063965,1.4341542720794678,0.45532917976379395,0.0003,,
10204,16.0,101061,1364,21.406725700000003,74,0.020845409482717514,100960,-6.708164215087891,1.645059585571289,-0.9817874431610107,0.0003,,
10208,15.78,101122,1365,21.21552646,74,0.020940318703651428,101021,-6.605877876281738,1.8261489868164062,3.8382503986358643,0.0003,,
10212,15.82,101171,1366,21.512151519999996,74,0.02091764472424984,101070,-6.244804382324219,1.6337814331054688,0.28659820556640625,0.0003,,
10216,15.83,101228,1367,21.48880908,74,0.020865637809038162,101127,-5.798595428466797,1.6216933727264404,-0.6223234534263611,0.0003,,
10220,15.63,101267,1367,21.32284733,74,0.020899968221783638,101166,-6.270273208618164,1.4674614667892456,0.300165057182312,0.0003,,
10224,15.34,101317,1368,20.65974173,74,0.020977256819605827,101216,-6.612213134765625,1.5772483348846436,1.642281413078308,0.0003,,
10228,15.31,101372,1369,20.4692863,74,0.021050795912742615,101271,-6.492984771728516,1.4614464044570923,-0.37233495712280273,0.0003,,
10232,15.0,101426,1369,20.0822717,74,0.02101343683898449,101325,-6.002117156982422,1.5249119997024536,-0.21413499116897583,0.0003,,
10236,15.1,101479,1370,20.261476950000002,74,0.020944474264979362,101378,-6.426623344421387,1.6602931022644043,-0.5342057347297668,0.0003,,
10240,15.17,101541,1371,20.273102129999998,74,0.02085786871612072,101440,-6.542681694030762,1.3311710357666016,0.8825492858886719,0.0003,,
10244,15.14,101604,1372,20.27333578,74,0.020813805982470512,101503,-6.176929473876953,1.6084864139556885,2.464925527572632,0.0003,,
10248,15.25,101670,1373,20.236113180000004,74,0.02101602777838707,101569,-6.554768085479736,1.253562569618225,0.18299123644828796,0.0003,,
10252,15.18,101734,1374,20.567654689999998,74,0.020983513444662094,101633,-6.179993152618408,1.61865234375,0.9104353189468384,0.0003,,
10256,15.11,101787,1375,20.49774143,74,0.021005554124712944,101686,-6.193778038024902,1.4337832927703857,-1.891663908958435,0.0003,,
10260,15.01,101851,1376,20.619805450000005,74,0.020833579823374748,101750,-6.250570297241211,1.5187923908233643,2.0953803062438965,0.0003,,
10264,15.2,101918,1377,20.96566908,74,0.020916912704706192,101817,-6.28924560546875,1.4543750286102295,-0.11754775047302246,0.0003,,
10268,15.25,101982,1377,21.101053120000007,74,0.02079261653125286,101881,-6.071983337402344,1.4091055393218994,-3.267460823059082,0.0003,,
10272,15.12,102039,1378,21.144290129999998,74,0.020795755088329315,101938,-5.868212699890137,1.375814437866211,-0.5989896655082703,0.0003,,
10276,15.18,102107,1379,21.11003329,74,0.02086777798831463,102006,-6.131646633148193,1.6404478549957275,-0.6907010078430176,0.0003,,
10280,15.16,102162,1380,21.0132907,74,0.020830487832427025,102061,-6.013370513916016,1.3199286460876465,-2.02829909324646,0.0003,,
10284,14.85,102205,1381,20.33600836,74,0.02075601927936077,102104,-6.177928924560547,1.6266238689422607,2.497983932495117,0.0003,,
10288,14.67,102246,1381,20.06578342,74,0.020781654864549637,102145,-6.276888370513916,1.5825161933898926,0.25340139865875244,0.0003,,
10292,14.61,102314,1382,19.926059179999996,74,0.02080969326198101,102213,-6.936551094055176,1.3468228578567505,3.3241806030273438,0.0003,,
10296,14.27,102379,1383,19.49880275,74,0.02085447683930397,102278,-6.145622253417969,1.5406756401062012,-0.7084228992462158,0.0003,,
10300,14.37,102441,1384,19.67275642,74,0.020868897438049316,102340,-6.467909812927246,1.6502286195755005,1.2916289567947388,0.0003,,
10304,14.47,102508,1385,19.835777930000003,74,0.02102731540799141,102407,-6.537482261657715,1.453066110610962,-1.2007098197937012,0.0003,,
10308,14.38,102560,1385,19.545140720000003,74,0.021050935611128807,102459,-6.334999084472656,1.7469797134399414,1.081702470779419,0.0003,,
10312,14.49,102620,1386,19.6885041,74,0.020970819517970085,102519,-6.398196220397949,1.6480213403701782,-0.8278283476829529,0.0003,,
10316,14.57,102685,1387,19.816952540000003,74,0.02091539092361927,102584,-5.790674209594727,1.700706958770752,0.16102850437164307,0.0003,,
10320,14.68,102735,1388,20.00589459,74,0.02093031071126461,102634,-6.877070426940918,1.5440902709960938,6.550561428070068,0.0003,,
10324,14.74,102791,1388,20.19147053,74,0.021017957478761673,102690,-6.05284309387207,1.8546638488769531,-0.8652229309082031,0.0003,,
10328,14.91,102863,1389,20.44271225,74,0.020990218967199326,102762,-6.174441337585449,1.5896241664886475,-2.4342520236968994,0.0003,,
10332,14.85,102911,1390,20.250373829999997,74,0.021036401391029358,102810,-6.087157249450684,1.421555519104004,-0.21377360820770264,0.0003,,
10336,14.93,102972,1391,20.625750840000002,74,0.021103620529174805,102871,-6.559528827667236,1.8301386833190918,-0.32535916566848755,0.0003,,
10340,15.04,103045,1392,20.823425260000004,74,0.020930571481585503,102944,-5.96080207824707,1.2466926574707031,-1.9752134084701538,0.0003,,
10344,15.03,103107,1392,20.658629070000003,74,0.020961474627256393,103006,-6.300598621368408,1.57577383518219,0.5294146537780762,0.0003,,
10348,14.9,103160,1393,20.548484819999995,74,0.020947830751538277,103059,-6.621036052703857,1.519005298614502,0.1395748257637024,0.0003,,
10352,14.83,103217,1394,20.248777089999997,74,0.020998438820242882,103116,-6.4671831130981445,1.9749122858047485,-2.624326229095459,0.0003,,
10356,14.79,103266,1394,20.051413930000002,74,0.0209241583943367,103165,-5.8309855461120605,1.333111047744751,-2.9207611083984375,0.0003,,
10360,14.69,103320,1395,19.64897542,74,0.02093920111656189,103219,-6.281150817871094,1.3848669528961182,-0.28458738327026367,0.0003,,
10364,14.54,103372,1396,19.268311580000002,74,0.021035874262452126,103271,-6.444774627685547,1.3300561904907227,2.3448033332824707,0.0003,,
