time/episodes,time/fps,train/actor_loss,rollout/ep_len_mean,train/critic_loss,time/total_timesteps,train/learning_rate,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,eval/mean_ep_length,eval/mean_reward
,,-267.03003591918946,,24.126712349891662,1320000,0.001,,,1319611,1000.0,3700.9380628841
1392,35,-267.33773345947264,965.27,26.900714425086974,1321666,0.001,3581.7298997000007,37397,1320611,,
,,-267.6966769714355,,22.676176442623138,1325000,0.001,,,1324611,895.3,3350.4648619701156
1396,35,,965.27,,1325666,,3582.1211961599997,37477,,,
1400,35,-267.9227612304687,965.27,23.62679245567322,1329666,0.001,3585.6889224300003,37554,1328611,,
,,-268.38476766967773,,22.288581621170042,1330000,0.001,,,1329611,1000.0,3839.047034840286
1404,35,-269.03870039226626,961.78,21.647624192117643,1333142,0.001,3575.7394025800004,37647,1332087,,
,,-268.7122227783203,,24.350402410030366,1335000,0.001,,,1334087,855.5,3141.8197912152855
1408,35,-268.5486626281738,961.78,23.272613137245177,1337142,0.001,3582.5400872500004,37749,1336087,,
,,-269.0315849609375,,24.097147986412047,1340000,0.001,,,1339087,1000.0,3766.4162087351083
1412,35,-268.8169270324707,955.32,25.514568192005157,1340496,0.001,3563.60708323,37845,1340087,,
1416,35,-269.0244608154297,955.32,24.189961094856262,1344496,0.001,3553.60768295,37924,1343441,,
,,-268.8339412536621,,23.07868845939636,1345000,0.001,,,1344441,1000.0,3648.849120757729
1420,35,-269.209811126709,955.32,22.32361535549164,1348496,0.001,3541.62754267,38053,1347441,,
,,-268.9810515136719,,25.21225487756729,1350000,0.001,,,1349441,1000.0,3874.5278631036517
1424,35,-269.63921231079104,955.32,23.200760813713075,1352496,0.001,3547.8047053900004,38177,1351441,,
,,-269.45304498291017,,23.95523750305176,1355000,0.001,,,1354441,908.1,3543.5382074247113
1428,35,-269.69964227294923,955.32,23.95988918352127,1356496,0.001,3552.17488644,38300,1355441,,
,,-269.66685803222657,,23.288972462654115,1360000,0.001,,,1359441,1000.0,3887.046795460768
1432,35,,955.32,,1360496,,3554.34424249,38423,,,
1436,35,-271.0028638916016,964.6,24.47744162750244,1364496,0.001,3594.121978319999,38523,1363441,,
,,-271.02282720947267,,22.978623964309694,1365000,0.001,,,1364441,916.0,3451.375658092089
1440,35,-270.8944843444824,964.6,24.754685041427614,1368496,0.001,3612.0337251799997,38672,1367441,,
,,-270.90894241333007,,25.122043869972227,1370000,0.001,,,1369441,1000.0,3827.1453582999297
1444,35,-271.539454864502,964.6,23.442771927833558,1372496,0.001,3611.3242658500003,38797,1371441,,
,,-271.50034033203127,,22.97912452316284,1375000,0.001,,,1374441,1000.0,4049.039473929629
1448,35,-271.53439904785154,973.44,25.04813526916504,1376496,0.001,3651.9364946600003,38915,1375441,,
,,-271.57554226684573,,25.717849082946778,1380000,0.001,,,1379441,932.8,3514.9107553180306
1452,35,,973.44,,1380496,,3649.62406228,39048,,,
1456,35,-272.23342864990235,972.46,23.89836118221283,1384056,0.001,3651.9796270500005,39156,1383001,,
,,-272.482659954891,,26.101347970683673,1385000,0.001,,,1384856,1000.0,3940.5499579051043
1460,35,-272.6346360473633,974.1,25.746408796310426,1387911,0.001,3664.9610789400003,39282,1386856,,
,,-272.5304743347168,,26.034615601539613,1390000,0.001,,,1389856,1000.0,3511.9696315936744
1464,34,-272.58758966064454,974.1,26.663074877738953,1391911,0.001,3619.9539038,39954,1390856,,
,,-273.080263671875,,26.459299721717834,1395000,0.001,,,1394856,1000.0,3646.061908092536
1468,33,,974.1,,1395911,,3617.81286443,41926,,,
1472,33,-273.3190969848633,966.14,24.79732175064087,1399115,0.001,3593.1497960699994,42026,1398856,,
,,-273.520887187883,,29.00778836362502,1400000,0.001,,,1399060,1000.0,3882.4656913464887
1476,33,-273.35195025634766,974.49,26.28213754749298,1403115,0.001,3631.0446244000004,42118,1402060,,
,,-273.5025725708008,,25.00093425130844,1405000,0.001,,,1404060,937.8,3579.7651682256956
1480,33,-274.2659758146819,966.72,22.459397089320984,1406338,0.001,3611.03163417,42208,1405283,,
1484,33,-274.48973364257813,960.38,25.452642444133758,1409704,0.001,3587.4876561500005,42314,1409283,,
,,-274.0127570147071,,24.216147352437503,1410000,0.001,,,1409649,947.1,3631.880448037293
1488,33,-274.5986508178711,960.38,25.30558454322815,1413704,0.001,3585.2667646200002,42412,1412649,,
,,-274.6512222290039,,24.734143801212312,1415000,0.001,,,1414649,1000.0,3475.394468318671
1492,33,-275.2399913330078,960.38,26.639143659591674,1417704,0.001,3578.0596458499995,42519,1416649,,
,,-275.7657045898437,,23.62266954803467,1420000,0.001,,,1419649,900.3,3476.463331273597
1496,33,-275.4293222045898,957.74,23.71094336605072,1421440,0.001,3578.390948079999,42622,1420649,,
,,-275.5881485595703,,25.36994215583801,1425000,0.001,,,1424385,927.0,3675.1995758671314
1500,33,,957.74,,1425440,,3573.82370486,42722,,,
1504,33,-275.42587591552734,962.98,24.986712789535524,1429440,0.001,3588.22239459,42824,1428385,,
,,-276.1059119262695,,30.0498210439682,1430000,0.001,,,1429385,810.0,3140.246818932518
1508,33,-275.5792601928711,962.98,28.108625370979308,1433440,0.001,3590.4287364600004,42927,1432385,,
,,-275.70387524414065,,25.692129777908324,1435000,0.001,,,1434385,1000.0,3864.549951590365
1512,33,-275.7239822998047,969.44,25.26608967399597,1437440,0.001,3608.8462239399987,43037,1436385,,
,,-275.7133275756836,,24.521247501373292,1440000,0.001,,,1439385,1000.0,3758.71668084953
1516,33,-275.9805734863281,969.44,26.22466409778595,1441440,0.001,3614.89596357,43147,1440385,,
,,-276.28792803955076,,25.675750126838683,1445000,0.001,,,1444385,1000.0,3733.3214059753345
1520,33,,969.44,,1445440,,3628.8387352600002,43256,,,
1524,33,-277.0561327514648,969.44,26.02059260749817,1449440,0.001,3627.1869706899997,43360,1448385,,
,,-276.8060216369629,,25.253535917758942,1450000,0.001,,,1449385,1000.0,3868.640078287665
1528,33,-277.17757342529296,969.44,26.297445786476136,1453440,0.001,3628.72175196,43466,1452385,,
,,-277.35066635131835,,27.25688180923462,1455000,0.001,,,1454385,880.6,3475.0229058554396
1532,33,-276.8386265258789,969.44,24.775024391174316,1457440,0.001,3620.2899959300003,43569,1456385,,
,,-276.9531044921875,,23.891111774444582,1460000,0.001,,,1459385,848.0,3050.089052147511
1536,33,-276.74294950697157,966.63,25.225208846186398,1461159,0.001,3604.8246825300007,43670,1460104,,
,,-276.9732465209961,,26.52373273563385,1465000,0.001,,,1464104,888.5,3264.3544278699906
1540,33,,966.63,,1465159,,3595.4440243900003,43777,,,
1544,33,-276.70975633537245,958.76,25.18606661400705,1468372,0.001,3546.70743993,43858,1467317,,
,,-276.4552475585937,,27.46480864906311,1470000,0.001,,,1469317,1000.0,3993.310276063904
1548,33,-277.4049760685411,953.91,29.710900191890385,1471887,0.001,3525.0206909099998,43954,1470832,,
,,-277.3132737426758,,27.948728501319884,1475000,0.001,,,1474832,1000.0,4163.911258320824
1552,33,,953.91,,1475887,,3534.0129410099994,44061,,,
1556,33,-276.880212890625,958.31,25.43548513317108,1479887,0.001,3557.61536708,44158,1478832,,
,,-277.6860412597656,,26.68283983039856,1480000,0.001,,,1479832,941.8,3637.7195990219248
1560,33,-277.4009207763672,959.76,27.915800265312196,1483887,0.001,3562.26491171,44266,1482832,,
,,-277.32487939453125,,29.37849343585968,1485000,0.001,,,1484832,1000.0,3996.0850519433616
1564,33,-277.4632279663086,959.76,28.93282314491272,1487887,0.001,3619.4703165499996,44375,1486832,,
,,-277.4856996459961,,28.469679045677186,1490000,0.001,,,1489832,1000.0,4077.168475341145
1568,33,-277.691196472168,959.76,32.07293758392334,1491887,0.001,3628.9962955499996,44483,1490832,,
,,-277.87880133056643,,29.918547444343567,1495000,0.001,,,1494832,1000.0,4061.6814638860524
1572,33,,967.72,,1495887,,3663.6128286300004,44593,,,
1576,33,-278.00138610839844,967.72,28.251834902763367,1499887,0.001,3672.5908173800003,44692,1498832,,
,,-278.1579097290039,,27.804912207603454,1500000,0.001,,,1499832,908.5,3565.0826474763453
1580,33,-278.86037603759763,975.49,26.26900400543213,1503887,0.001,3708.76612369,44800,1502832,,
,,-278.43691845703125,,25.7836150970459,1505000,0.001,,,1504832,1000.0,4058.407705218252
1584,33,-278.54018432617187,981.83,26.43622712135315,1507887,0.001,3739.8907362600003,44906,1506832,,
,,-279.01820446777344,,27.505720255851745,1510000,0.001,,,1509832,1000.0,4126.85375351198
1588,33,-278.70009478759766,981.83,31.8428695602417,1511887,0.001,3750.27196582,45013,1510832,,
,,-278.89949733317775,,30.81466656124469,1515000,0.001,,,1514511,1000.0,3993.9232847190115
1592,33,,978.62,,1515566,,3750.3640439700002,45110,,,
1596,33,-278.52245544433595,981.26,28.238489364624023,1519566,0.001,3767.374285510001,45204,1518511,,
,,-278.913751159668,,30.429533266067505,1520000,0.001,,,1519511,1000.0,4078.149614369869
1600,33,-279.29120315551756,973.83,26.555812418937684,1522823,0.001,3742.4696631000006,45287,1521768,,
,,-279.32042974853516,,28.436741877555846,1525000,0.001,,,1524768,912.2,3649.1683710014913
1604,33,-279.41316583251955,973.83,30.176388721466065,1526823,0.001,3751.9871412800003,45389,1525768,,
,,-279.71742883300783,,27.86858828163147,1530000,0.001,,,1529768,1000.0,3909.0293187187985
1608,33,,973.83,,1530823,,3754.54773834,45489,,,
1612,33,-279.9190465698242,973.83,29.946037661552428,1534823,0.001,3769.67285553,45581,1533768,,
,,-279.61159765625,,31.408948830604555,1535000,0.001,,,1534768,1000.0,3880.3809042066105
1616,33,-280.0719130859375,973.83,29.65580038547516,1538823,0.001,3779.89799581,45678,1537768,,
,,-280.10382219095294,,29.158723931509087,1540000,0.001,,,1539690,1000.0,4052.144802854769
1620,33,-280.7395844116211,973.05,26.826115867614746,1542745,0.001,3777.5044302,45774,1541690,,
,,-281.6530891723633,,28.48175103378296,1545000,0.001,,,1544690,916.5,3906.511950990744
1624,33,-281.3335084838867,973.05,29.564959050178526,1546745,0.001,3743.98051693,45872,1545690,,
,,-280.90969104003904,,30.982285469055174,1550000,0.001,,,1549690,937.2,3803.6403756747955
1628,33,,973.05,,1550745,,3742.2071258399997,45970,,,
1632,33,-280.78372064208986,973.05,28.403040194511412,1554745,0.001,3760.20030444,46064,1553690,,
,,-280.53157849121095,,27.558978495597838,1555000,0.001,,,1554690,1000.0,4089.6214583063497
1636,33,-280.6036559448242,972.33,28.25122469329834,1558392,0.001,3770.5971407700004,46153,1557337,,
,,-280.5824242553711,,31.102319058418274,1560000,0.001,,,1559337,1000.0,4078.965850268304
1640,33,-280.18439279174805,972.33,32.15435405254364,1562392,0.001,3782.4814059699997,46256,1561337,,
,,-279.98823046875,,25.829000946998597,1565000,0.001,,,1564337,1000.0,4158.263158131204
1644,33,-280.58450482177733,980.2,27.284695052146912,1566392,0.001,3844.5843652,46370,1565337,,
,,-280.4847299194336,,30.630386651992797,1570000,0.001,,,1569121,1000.0,3980.5700569238516
1648,33,,982.89,,1570176,,3864.22281058,46473,,,
1652,33,-280.15850500488284,982.89,28.24090001964569,1574176,0.001,3869.07976384,46574,1573121,,
,,-280.3168317871094,,29.71882047319412,1575000,0.001,,,1574121,1000.0,4132.917417174019
1656,33,-280.31521557617185,982.89,28.100358488082886,1578176,0.001,3875.9849111899994,46683,1577121,,
,,-280.33387969970704,,28.306922328948975,1580000,0.001,,,1579121,1000.0,4166.32193235266
1660,33,-281.0369331970215,982.89,30.67669466972351,1582176,0.001,3876.6698142799996,46791,1581121,,
,,-281.47339025878904,,28.35659973526001,1585000,0.001,,,1584121,927.9,3770.134106243774
1664,33,-281.8204782104492,982.89,30.849857420921325,1586176,0.001,3876.0313078500003,46898,1585121,,
,,-282.2211251220703,,28.420188853263856,1590000,0.001,,,1589121,1000.0,4090.0281430413947
1668,33,,982.89,,1590176,,3884.3942838100006,47006,,,
1672,33,-282.15993841552734,982.89,28.310267651557922,1594176,0.001,3891.8453235099996,47109,1593121,,
,,-282.4835939941406,,27.821302269935607,1595000,0.001,,,1594121,969.7,3970.294062045752
1676,33,-283.35876824951174,982.89,30.411647854804993,1598176,0.001,3895.85522115,47216,1597121,,
,,-283.118900390625,,28.984369695663453,1600000,0.001,,,1599121,965.4,3802.264208553359
1680,33,-283.9979528808594,982.89,27.450612301826478,1602176,0.001,3898.66284381,47322,1601121,,
,,-283.7381638183594,,30.165400806427,1605000,0.001,,,1604121,865.7,3476.6676824097985
1684,33,-283.50423916625977,982.89,29.698114727973937,1606176,0.001,3901.2289502299996,47427,1605121,,
,,-284.4024807739258,,28.586644577026366,1610000,0.001,,,1609121,1000.0,4238.997375218523
1688,33,,982.89,,1610176,,3902.15837692,47534,,,
1692,33,-283.9610599975586,986.1,30.96662934589386,1614176,0.001,3925.5566071999997,47631,1613121,,
,,-284.74501458740235,,31.191056037902833,1615000,0.001,,,1614121,929.1,3753.6995175870134
1696,33,-284.6946664428711,986.1,27.26486271095276,1618176,0.001,3932.63334488,47737,1617121,,
,,-285.11726300048826,,29.702318455696105,1620000,0.001,,,1619203,1000.0,4306.667238232493
1700,33,-285.00303784179687,984.35,29.549125844955444,1621258,0.001,3937.8906450299996,47822,1620203,,
,,-286.2062905883789,,28.65391981267929,1625000,0.001,,,1624203,1000.0,4348.979142558761
1704,33,,984.35,,1625258,,3947.16828523,47930,,,
1708,33,-287.2095856323242,984.35,30.326251607894896,1629258,0.001,3954.634341060001,48031,1628203,,
,,-287.1202496948242,,31.49163579273224,1630000,0.001,,,1629203,676.7,2659.114620104991
1712,33,-286.9801935424805,984.35,32.32543821525574,1633258,0.001,3948.9944324700004,48138,1632203,,
,,-287.2306960449219,,30.526243406295777,1635000,0.001,,,1634203,1000.0,4350.22680722191
1716,33,-287.40322021484377,984.35,31.37937778377533,1637258,0.001,3958.2330300099998,48247,1636203,,
,,-287.5030552368164,,31.60527061843872,1640000,0.001,,,1639260,1000.0,4175.5551185369495
1720,33,,975.7,,1640315,,3931.27987188,48336,,,
1724,33,-287.9090360665027,969.36,31.765727711901253,1643681,0.001,3947.1533010800003,48433,1643070,,
,,-287.91402545166017,,32.81750914001465,1645000,0.001,,,1644626,1000.0,4057.004467418883
1728,33,-288.3909552612305,969.36,31.226881390571595,1647681,0.001,3959.25532359,48538,1646626,,
,,-288.0234241943359,,30.677903023719786,1650000,0.001,,,1649626,959.8,3829.993154856004
1732,33,-288.595323425293,969.36,31.253262243270875,1651681,0.001,3956.4541713000003,48650,1650626,,
,,-289.035667175293,,31.265584986686708,1655000,0.001,,,1654235,1000.0,3911.0838884950617
1736,33,,968.98,,1655290,,3953.24792036,48746,,,
1740,33,-289.65603375244143,968.1,35.403376695632936,1659202,0.001,3951.542379329999,48841,1658147,,
,,-289.58637176513673,,34.225389093399045,1660000,0.001,,,1659147,1000.0,3926.9305233271793
1744,33,-289.33825854492187,967.59,34.80302950763702,1663151,0.001,3950.2921884700004,48945,1662096,,
,,-289.53237017822266,,31.12859059715271,1665000,0.001,,,1664096,965.7,4305.13935460411
1748,33,-289.599051574707,969.75,32.987866770744326,1667151,0.001,3963.18184359,49049,1666096,,
1752,33,-290.0908331848434,955.28,31.910733950646566,1669704,0.001,3899.28697763,49111,1668649,,
,,-289.81325189208985,,30.537122540473938,1670000,0.001,,,1669649,895.7,3419.521751990868
1756,34,-289.9570272216797,955.28,33.14083633708954,1673704,0.001,3896.14782732,49215,1672649,,
,,-290.22481146240233,,37.38411544799805,1675000,0.001,,,1674649,1000.0,4160.491103768023
1760,34,-290.07142645263673,955.28,34.188352271080014,1677704,0.001,3913.05187592,49320,1676649,,
,,-290.2384126586914,,31.67386633014679,1680000,0.001,,,1679649,877.4,3543.213479287224
1764,34,-290.13759594726565,955.28,32.41436072158813,1681704,0.001,3916.9570575000007,49427,1680649,,
,,-290.2531993408203,,33.91825717926025,1685000,0.001,,,1684649,959.4,3861.200381412171
1768,34,,955.28,,1685704,,3918.61891364,49529,,,
1772,34,-290.53529345703123,955.28,34.37026007843018,1689704,0.001,3918.4173864399995,49631,1688649,,
,,-291.04733703613283,,35.378301107406614,1690000,0.001,,,1689649,1000.0,4053.416133409366
1776,34,-290.9664501953125,955.28,32.52089635848999,1693704,0.001,3916.127261299999,49733,1692649,,
,,-291.47600799560547,,31.788437291145325,1695000,0.001,,,1694649,1000.0,4305.90140017271
1780,34,-291.39494860839847,955.28,34.314844672203066,1697704,0.001,3918.48194043,49837,1696649,,
,,-291.10593939208985,,34.2048884601593,1700000,0.001,,,1699875,1000.0,4218.997601845115
1784,34,,947.54,,1700930,,3888.76522651,49923,,,
1788,34,-291.8898837890625,947.54,34.118591316223146,1704930,0.001,3889.8484170600004,50016,1703875,,
,,-292.14761785888675,,31.832280965805055,1705000,0.001,,,1704875,758.5,2883.604503714293
1792,34,-292.06375091552735,939.48,33.246788202285764,1708124,0.001,3850.24145023,50117,1707875,,
,,-291.9664044799805,,38.12610056781769,1710000,0.001,,,1709809,977.3,3765.2341044904665
1796,34,-292.50345776367186,936.88,39.85636866378784,1711864,0.001,3827.74422004,50198,1710809,,
,,-292.0533713378906,,37.72868610095978,1715000,0.001,,,1714757,999.4,4189.723865848035
1800,34,,945.54,,1715812,,3854.1597470399997,50301,,,
1804,34,-292.7817759399414,935.64,35.05260060024261,1718822,0.001,3814.2046229300004,50377,1717767,,
,,-293.1464852294922,,37.547461582183836,1720000,0.001,,,1719767,1000.0,4472.206606772542
1808,34,-292.9722490234375,935.64,39.39591100311279,1722822,0.001,3820.744683170001,50484,1721767,,
,,-293.3232832641602,,32.2491591129303,1725000,0.001,,,1724767,1000.0,4109.523232559883
1812,34,-293.68435034179686,935.64,33.144427183151244,1726822,0.001,3831.327544360001,50580,1725767,,
,,-293.8849481201172,,29.975088815689087,1730000,0.001,,,1729767,903.3,3783.300597209821
1816,34,,935.64,,1730822,,3828.864068880001,50644,,,
1820,34,-294.334205078125,945.07,31.062267650604248,1734822,0.001,3876.753364099999,50698,1733767,,
,,-294.713978515625,,33.94895458030701,1735000,0.001,,,1734767,1000.0,4271.4274728678165
1824,34,-294.52077349853516,951.41,30.86885855770111,1738822,0.001,3906.8003452100006,50880,1737767,,
,,-294.4592565307617,,31.082215764045717,1740000,0.001,,,1739767,1000.0,4346.8669234577565
1828,33,-294.6310776977539,951.41,33.80301079273224,1742822,0.001,3908.6155448399995,51493,1741767,,
,,-294.8175492553711,,32.021197147369385,1745000,0.001,,,1744767,1000.0,4312.56700572297
1832,29,-294.90024114990234,951.41,31.829540803909303,1746822,0.001,3918.95860061,60005,1745767,,
,,-295.2040276489258,,35.077262593269346,1750000,0.001,,,1749767,1000.0,4304.911587566696
1836,28,,955.32,,1750822,,3943.69333463,60575,,,
1840,28,-295.94225634765627,956.2,30.857034233093263,1754822,0.001,3956.536542939999,61100,1753767,,
,,-295.8418239135742,,31.460605781555177,1755000,0.001,,,1754767,1000.0,4400.44325434193
1844,28,-296.43512475585936,947.17,30.433526553153992,1757868,0.001,3926.1570286499996,61524,1756813,,
,,-296.8648147583008,,31.852129685401916,1760000,0.001,,,1759813,1000.0,3992.4107520322314
1848,28,-297.1202697753906,947.17,31.3943114566803,1761868,0.001,3928.0028339399996,62141,1760813,,
,,-297.50293603515627,,29.936561323165893,1765000,0.001,,,1764813,1000.0,4355.929259358905
1852,28,,961.64,,1765868,,4002.9532611599993,62763,,,
1856,27,-298.289372253418,961.64,30.410815393447876,1769868,0.001,4018.14759648,63362,1768813,,
,,-298.6631424560547,,29.69056739616394,1770000,0.001,,,1769813,946.3,4294.604036171921
1860,24,-298.63160009765625,956.82,29.037232853889467,1773386,0.001,3972.0098304200005,73742,1772331,,
,,-299.09244677734375,,34.97401815319061,1775000,0.001,,,1774331,928.6,3929.3339940559117
1864,23,-299.05006384277345,955.31,33.11296398639679,1777235,0.001,3968.92529849,74071,1776331,,
,,-299.451897277832,,31.10177213859558,1780000,0.001,,,1779180,818.7,3654.8520581871735
1868,23,-299.24182568359373,955.31,33.35578551959991,1781235,0.001,3975.1998976599994,74524,1780180,,
,,-299.54175561523436,,33.221205753326416,1785000,0.001,,,1784180,1000.0,4374.512034331448
1872,23,,955.31,,1785235,,3983.79516267,74797,,,
1876,23,-300.1528781592022,949.66,29.926165670636056,1788670,0.001,3972.5511252300003,75086,1787615,,
,,-300.1189826660156,,30.723758206367492,1790000,0.001,,,1789615,1000.0,4467.096556945704
1880,23,-300.4715341796875,949.66,29.316914131164552,1792670,0.001,3982.0251475299992,77582,1791615,,
,,-300.8731801757813,,30.348765493392943,1795000,0.001,,,1794653,1000.0,4270.011478557019
1884,22,,947.78,,1795708,,3978.944792749999,78969,,,
1888,22,-301.3820971069336,947.78,30.286529635429382,1799708,0.001,3986.1015400300003,79234,1798653,,
,,-301.2649102783203,,32.52555199241638,1800000,0.001,,,1799653,920.7,4053.9851127669217
1892,22,-302.1460401611328,955.84,31.149815948486328,1803708,0.001,4033.996764459999,79500,1802653,,
,,-302.3715153198242,,32.55961436748505,1805000,0.001,,,1804653,1000.0,4474.168103394285
1896,22,-302.7446387329102,958.44,30.71990167617798,1807708,0.001,4063.7748271200003,79755,1806653,,
,,-303.3934970703125,,31.197202332496644,1810000,0.001,,,1809515,920.6,3815.0461994996294
1900,22,-303.5351080932617,957.58,33.1798428478241,1811570,0.001,4073.26234408,79974,1810515,,
1904,22,-304.0207039969308,958.87,31.773826029660892,1814709,0.001,4081.64724212,80138,1813654,,
,,-304.08026165771486,,35.233139344215395,1815000,0.001,,,1814654,983.6,4218.643301435234
1908,22,-304.1668133544922,952.68,34.20180001831055,1818090,0.001,4056.4073978399997,80416,1817654,,
,,-303.5955883178711,,33.79515185546875,1820000,0.001,,,1819035,963.1,4164.375575435069
1912,22,-304.03744024658204,952.68,31.97614438343048,1822090,0.001,4070.96732373,80645,1821035,,
,,-304.04628344726564,,30.508480389595032,1825000,0.001,,,1824035,972.7,4300.267123980634
1916,22,-303.9790729370117,952.68,32.121445989608766,1826090,0.001,4079.00828048,80911,1825035,,
,,-304.0832937011719,,30.25101192474365,1830000,0.001,,,1829035,1000.0,4172.364812643454
1920,22,,952.68,,1830090,,4080.6309070700004,81166,,,
1924,22,-304.8430190033965,942.48,29.02717336324545,1833070,0.001,4030.04386714,81241,1832763,,
,,-304.8878571166992,,35.20712851238251,1835000,0.001,,,1834015,1000.0,3745.8701925924047
1928,22,-304.51195654296873,942.48,33.693665656089784,1837070,0.001,4033.5706205899996,81288,1836015,,
,,-304.9052951049805,,35.9342460603714,1840000,0.001,,,1839015,1000.0,4178.091944179125
1932,22,-305.04714910888674,942.48,37.51545484924316,1841070,0.001,4038.2440018700004,81471,1840015,,
1936,22,-304.7678317053843,937.2,34.03687867067628,1844542,0.001,4012.23693486,81717,1843487,,
,,-305.4852103881836,,32.86300065898895,1845000,0.001,,,1844487,922.4,4155.921250951741
1940,22,-305.91774243164065,937.2,34.00765847301483,1848542,0.001,4014.5464086999996,81987,1847487,,
,,-306.49557458496093,,34.092985545158385,1850000,0.001,,,1849487,906.0,3916.36732361326
1944,22,-306.68507360839845,946.74,35.35970621204376,1852542,0.001,4041.80815247,82248,1851487,,
,,-307.02386993408203,,32.58319284629822,1855000,0.001,,,1854487,945.9,3569.6165268671466
1948,22,-307.0282727050781,941.38,33.72837965106964,1856006,0.001,4014.12974657,82510,1855487,,
1952,22,-308.10278955078127,937.74,34.42286207485199,1859642,0.001,3995.6485151500005,82625,1858587,,
,,-308.1561494140625,,34.92810657215119,1860000,0.001,,,1859587,953.3,3925.6148540847234
1956,22,-308.18591290283206,934.75,35.3721659822464,1863343,0.001,3973.20938646,82678,1862288,,
,,-308.15432757568357,,36.930169466018675,1865000,0.001,,,1864288,1000.0,4307.809134854935
1960,22,-308.4222553100586,939.57,32.81015602684021,1867343,0.001,4029.208139200001,82735,1866288,,
,,-309.2390899658203,,35.99980604362488,1870000,0.001,,,1869288,904.5,4003.6958623036744
1964,22,-309.4598045654297,941.08,38.58893725776672,1871343,0.001,4044.602633450001,82792,1870288,,
1968,22,-309.5394058227539,930.96,38.66593246459961,1874331,0.001,4000.9855946899997,82837,1873626,,
,,-309.17613018329325,,38.37514001699594,1875000,0.001,,,1874276,1000.0,4250.074818960949
1972,22,-309.3906965942383,930.96,42.14661079216003,1878331,0.001,4004.5904977000005,82891,1877276,,
,,-309.227731628418,,42.80329690742493,1880000,0.001,,,1879276,988.1,3721.8883443176283
1976,22,-309.49906817626953,936.61,36.12287026309967,1882331,0.001,4031.1237813000007,82948,1881276,,
,,-309.67378997802734,,43.15485515022278,1885000,0.001,,,1884276,870.2,3445.8553858355617
1980,22,-309.540868347168,936.61,41.24603152751923,1886331,0.001,3990.7828944699995,83005,1885276,,
,,-308.7302521362305,,38.78662925815582,1890000,0.001,,,1889276,916.2,4129.992379334057
1984,22,,946.23,,1890331,,3982.53131966,83063,,,
1988,22,-308.9784493408203,946.23,40.79947868919373,1894331,0.001,3985.8095622699993,83113,1893276,,
,,-308.72799407958985,,41.392424635887146,1895000,0.001,,,1894276,966.9,4435.401148256287
1992,22,-308.94754278564454,946.23,40.24762928390503,1898331,0.001,3985.12983927,83171,1897276,,
,,-308.65086975097654,,41.99886335754395,1900000,0.001,,,1899276,953.4,4116.025794082368
1996,22,-308.51178582763674,946.23,40.63785969161987,1902331,0.001,3978.8007014300006,83227,1901276,,
,,-308.34291424560547,,40.53721137142181,1905000,0.001,,,1904276,1000.0,4354.803958745627
2000,22,-308.6994777832031,947.61,37.2384443731308,1906331,0.001,3988.2333186700002,83283,1905276,,
,,-308.8066835327148,,42.259614037513735,1910000,0.001,,,1909276,1000.0,4474.652725120448
2004,22,,956.22,,1910331,,4029.95179414,83339,,,
2008,22,-308.62653704833986,962.41,39.18854462528229,1914331,0.001,4060.4820281599996,83390,1913276,,
,,-308.8456739501953,,37.73540383243561,1915000,0.001,,,1914276,1000.0,4567.479804741964
2012,22,-308.8497015991211,962.41,38.11632548427582,1918331,0.001,4052.3469922899994,83693,1917276,,
,,-308.84006768798827,,36.426944327354434,1920000,0.001,,,1919276,1000.0,3927.2615928525106
2016,22,-308.7667381591797,961.92,36.602355833053586,1922282,0.001,4052.1813031799998,84101,1921276,,
,,-309.28286456298827,,41.182817938804625,1925000,0.001,,,1924227,917.4,4159.414667895949
2020,22,-309.4489568481445,961.92,36.48345576477051,1926282,0.001,4051.2591390500006,84480,1925227,,
,,-309.9484767456055,,35.502909293174746,1930000,0.001,,,1929227,938.1,4259.842900814163
2024,22,,972.12,,1930282,,4114.5815283599995,84847,,,
2028,22,-310.21685272216797,972.12,36.04250402736664,1934282,0.001,4120.468913090001,85228,1933227,,
,,-310.25286950683596,,35.80867972373962,1935000,0.001,,,1934227,1000.0,4635.188698183675
2032,22,-310.6724213867187,972.12,37.95784893798828,1938282,0.001,4130.24695436,85485,1937227,,
,,-310.7198441329015,,38.45223268938448,1940000,0.001,,,1938973,965.1,4265.59491842445
2036,22,-311.2455756225586,974.86,36.495790449142454,1942028,0.001,4158.881975190001,85798,1940973,,
,,-311.34107440185545,,38.06766426181793,1945000,0.001,,,1943973,1000.0,4394.971613539569
2040,22,-311.73275524902346,974.86,38.488716954231265,1946028,0.001,4164.689656279999,86161,1944973,,
,,-312.1346737060547,,36.54765833091736,1950000,0.001,,,1948973,1000.0,4363.536985806934
2044,22,,974.86,,1950028,,4182.49351578,86360,,,
2048,22,-312.42326525878906,980.22,38.28316479969025,1954028,0.001,4222.702352089999,86512,1952973,,
,,-312.0887810892649,,35.36470961894385,1955000,0.001,,,1954857,1000.0,4532.784657189436
2052,22,-312.43225512984236,976.08,34.18893667649941,1957250,0.001,4206.00698865,86561,1956195,,
,,-312.99243035888674,,35.96760019874573,1960000,0.001,,,1959195,1000.0,4532.24399773553
