time/episodes,rollout/ep_len_mean,time/fps,train/learning_rate,time/time_elapsed,time/total_timesteps,train/actor_loss,train/n_updates,rollout/ep_rew_mean,train/critic_loss,eval/mean_reward,eval/mean_ep_length
688,1000.0,83,0.001,7941,661477,-69.74681750488281,660477,942.3583811299999,0.21172314722836016,,
,,,0.001,,665000,-69.8358457183838,664477,,0.2027648141309619,954.4524734139443,1000.0
692,1000.0,83,,7995,665477,,,943.11477604,,,
696,1000.0,83,0.001,8030,669477,-69.94565313720703,668477,945.0756068900002,0.1804862529821694,,
,,,0.001,,670000,-69.9956544189453,669477,,0.2537689295001328,977.4825178444386,1000.0
700,1000.0,83,0.001,8083,673477,-70.01435963439941,672477,947.28116808,0.19702148463949562,,
,,,0.001,,675000,-70.0511905670166,674477,,0.1989249386936426,955.0062202632428,1000.0
704,1000.0,83,0.001,8135,677477,-70.04223654174805,676477,948.4311445,0.2145303826108575,,
,,,0.001,,680000,-70.11926594543458,679477,,0.20657474157586694,937.0937651574611,1000.0
708,1000.0,83,0.001,8184,681477,-70.18749542236328,680477,949.7485827300001,0.17913254856690763,,
,,,0.001,,685000,-70.18746015930176,684477,,0.20019295106828214,960.0691388428211,1000.0
712,1000.0,83,,8236,685477,,,950.7945340899998,,,
716,1000.0,83,0.001,8271,689477,-70.14845152282714,688477,951.2968069399998,0.1844711593426764,,
,,,0.001,,690000,-70.14575489807129,689477,,0.20587382556125522,964.9426074326038,1000.0
720,1000.0,83,0.001,8320,693477,-70.20493858337403,692477,951.7260819599999,0.18844840102642774,,
,,,0.001,,695000,-70.22249378967285,694477,,0.1911925261504948,961.416400539875,1000.0
724,1000.0,83,0.001,8371,697477,-70.17137916564941,696477,953.6768733199999,0.21879304394498467,,
,,,0.001,,700000,-70.11363592529297,699477,,0.20715715726464987,944.1834613978863,1000.0
728,1000.0,83,0.001,8423,701477,-70.12304196166993,700477,953.96593833,0.1938555896244943,,
,,,0.001,,705000,-70.01911616516114,704477,,0.18629173492267728,952.5654094338418,1000.0
732,1000.0,83,,8477,705477,,,954.4688891399998,,,
736,1000.0,83,0.001,8512,709477,-69.91299975585937,708477,954.4787884999996,0.19705359535291792,,
,,,0.001,,710000,-69.90777668762207,709477,,0.1738723395206034,951.3897572934627,1000.0
740,1000.0,83,0.001,8566,713477,-69.88300280761719,712477,954.0292734499999,0.19067340071871877,,
,,,0.001,,715000,-69.77970962524414,714477,,0.22952789800986648,932.3358289778232,1000.0
744,1000.0,83,0.001,8617,717477,-69.7614956665039,716477,954.0236996900001,0.1893315551392734,,
,,,0.001,,720000,-69.68776705932618,719477,,0.1803902733065188,949.287537741661,1000.0
748,1000.0,83,0.001,8670,721477,-69.71050631713867,720477,954.3369886599999,0.20868512796610594,,
,,,0.001,,725000,-69.72867030334473,724477,,0.18429602325335145,955.1665294766426,1000.0
752,1000.0,83,,8723,725477,,,954.4943107600001,,,
756,1000.0,83,0.001,8757,729477,-69.61978816223144,728477,952.3986468399999,0.17053256879746914,,
,,,0.001,,730000,-69.67535298156739,729477,,0.16198117811232804,960.3120292186737,1000.0
760,1000.0,83,0.001,8810,733477,-69.66123429870605,732477,951.82235858,0.18053081070631743,,
,,,0.001,,735000,-69.68882069396973,734477,,0.15824062831327318,964.0610697090626,1000.0
764,1000.0,83,0.001,8866,737477,-69.75431414794922,736477,951.65977493,0.17906549597159027,,
,,,0.001,,740000,-69.85758807373047,739477,,0.16738270311430098,945.86447275877,1000.0
768,1000.0,83,0.001,8922,741477,-69.86494577026367,740477,951.7530241799999,0.19920047858729958,,
,,,0.001,,745000,-70.06623854064941,744477,,0.15772952003777027,965.5626685678959,1000.0
772,1000.0,83,,8978,745477,,,951.75545349,,,
776,1000.0,83,0.001,9014,749477,-70.1908215637207,748477,951.04891045,0.19086205799505115,,
,,,0.001,,750000,-70.24664169311524,749477,,0.1474190525971353,962.0189804077148,1000.0
780,1000.0,83,0.001,9067,753477,-70.30485746765137,752477,951.26710551,0.15772932567074896,,
,,,0.001,,755000,-70.3278549041748,754477,,0.1630500494427979,955.0329136788845,1000.0
784,1000.0,83,0.001,9120,757477,-70.40157299804687,756477,951.1379763300001,0.15803869993984698,,
,,,0.001,,760000,-70.40946067810059,759477,,0.17770100440084935,965.9186161696911,1000.0
788,1000.0,83,0.001,9174,761477,-70.4263381652832,760477,951.24632925,0.16092514364793897,,
,,,0.001,,765000,-70.47239294433594,764477,,0.18281060142442584,950.4203035891056,1000.0
792,1000.0,82,,9223,765477,,,951.24013786,,,
796,1000.0,83,0.001,9257,769477,-70.43097444152832,768477,950.5221429799999,0.23188290736451744,,
,,,0.001,,770000,-70.41297149658203,769477,,0.20304016219079493,941.0269755780697,1000.0
800,1000.0,83,0.001,9306,773477,-70.38248071289063,772477,949.3971859699999,0.17320950854569672,,
,,,0.001,,775000,-70.38699108886719,774477,,0.17935480679571628,907.6633005321025,1000.0
804,1000.0,83,0.001,9359,777477,-70.37937469482422,776477,948.8199372599998,0.17450685933232307,,
,,,0.001,,780000,-70.41758476257324,779477,,0.1984422910064459,958.4031318962574,1000.0
808,1000.0,83,0.001,9412,781477,-70.52934605407715,780477,948.7635729999998,0.1605704218149185,,
,,,0.001,,785000,-70.54066299438476,784477,,0.1575255516730249,950.5368049860001,1000.0
812,1000.0,82,,9466,785477,,,947.95493564,,,
816,1000.0,83,0.001,9502,789477,-70.53507423400879,788477,946.6839038699999,0.16169185016304255,,
,,,0.001,,790000,-70.55047315979004,789477,,0.15852472143247723,955.6774758338928,1000.0
820,1000.0,83,0.001,9553,793477,-70.56419692993164,792477,946.4590580199999,0.21715807323530317,,
,,,0.001,,795000,-70.57219966125488,794477,,0.2517771884687245,957.3097068488598,1000.0
824,1000.0,83,0.001,9604,797477,-70.66403825378418,796477,946.7246887499999,0.20577565119042993,,
,,,0.001,,800000,-70.61266868591309,799477,,0.19810016136988998,970.2537476897239,1000.0
828,1000.0,83,0.001,9654,801477,-70.58033059692383,800477,946.86979376,0.2025765621997416,,
,,,0.001,,805000,-70.76120205688477,804477,,0.18965714579075574,908.1990206778049,1000.0
832,1000.0,82,,9705,805477,,,945.8507371999999,,,
836,1000.0,83,0.001,9739,809477,-70.72229315185547,808477,946.6366193599999,0.18521872065588832,,
,,,0.001,,810000,-70.73456768798827,809477,,0.18986229123175144,947.8474657654763,1000.0
840,1000.0,83,0.001,9791,813477,-70.75897509765625,812477,944.8691762599998,0.22719257850944996,,
,,,0.001,,815000,-70.69769047546387,814477,,0.2390506936535239,920.9790466666221,1000.0
844,1000.0,83,0.001,9843,817477,-70.69890620422363,816477,944.8522911599998,0.29005487597361207,,
,,,0.001,,820000,-70.70178530883788,819477,,0.22568407322838901,953.6479386150837,1000.0
848,1000.0,83,0.001,9895,821477,-70.70696801757812,820477,944.80979772,0.28250498734787105,,
,,,0.001,,825000,-70.77941416931152,824477,,0.3797919245325029,935.7987416416406,1000.0
852,1000.0,82,,9949,825477,,,943.73531748,,,
856,1000.0,83,0.001,9984,829477,-70.6956164855957,828477,945.1265338399999,0.4673087086305022,,
,,,0.001,,830000,-70.60595007324218,829477,,0.44169668304920195,920.2137826383114,1000.0
860,1000.0,83,0.001,10037,833477,-70.76091902160644,832477,944.7324653099998,0.5187749664708972,,
,,,0.001,,835000,-70.70338505554199,834477,,0.4866621878370643,945.9754840031267,1000.0
864,1000.0,82,0.001,10091,837477,-70.67554951477051,836477,944.56014251,0.7292936012297869,,
,,,0.001,,840000,-70.48183659362793,839477,,0.595665698710829,933.1749632030726,1000.0
868,1000.0,82,0.001,10145,841477,-70.5123184814453,840477,944.1691483599998,0.6285587905272841,,
,,,0.001,,845000,-70.56987818908691,844477,,0.7006122596822679,888.0167307704687,1000.0
872,1000.0,82,,10197,845477,,,940.6167825,,,
876,1000.0,83,0.001,10233,849477,-70.63703009033203,848477,940.0464399799997,0.8150445339530706,,
,,,0.001,,850000,-70.78741831970216,849477,,1.1983920927345753,868.7008084386587,1000.0
880,1000.0,82,0.001,10290,853477,-70.95289083862305,852477,938.5836930699999,1.8838747652843595,,
,,,0.001,,855000,-70.71380932617187,854477,,1.6556258250698448,757.9454188719392,1000.0
884,1000.0,82,0.001,10344,857477,-70.10379928588867,856477,908.41172237,1.9329607580900192,,
,,,0.001,,860000,-67.56659396362305,859477,,2.167913441002369,632.7352221801877,1000.0
888,1000.0,82,0.001,10398,861477,-67.17439433288574,860477,895.6731846300002,2.633723562479019,,
,,,0.001,,865000,-64.48984204864502,864477,,2.720974031686783,815.402560282615,1000.0
892,1000.0,82,,10451,865477,,,881.27222456,,,
896,1000.0,82,0.001,10486,869477,-66.59175855255127,868477,865.3446964999999,3.145300789654255,,
,,,0.001,,870000,-66.89339698791504,869477,,4.184730877399445,-38.70645529805479,1000.0
900,971.16,82,0.001,10520,870593,-67.61593475341797,870513,828.5621114700001,2.5788596130552746,,
904,961.6,82,0.001,10540,873637,-67.56703171539307,872637,772.15628505,4.181447568535805,,
,,,0.001,,875000,-69.81529099600655,874760,,4.452447877146981,-1454.8528587224894,911.0
908,942.83,82,,10576,875760,,,694.27141825,,,
912,942.83,82,0.001,10610,879760,-66.18105310058594,878760,641.4937553199999,3.05859342238307,,
,,,0.001,,880000,-66.2780904006958,879760,,3.4085546819269656,417.56271950892403,1000.0
916,942.83,82,0.001,10664,883760,-66.63499264526367,882760,629.4300243099999,3.49637528938055,,
,,,0.001,,885000,-66.79408962249755,884760,,2.9905630476772784,532.8114846199751,1000.0
920,942.83,82,0.001,10716,887760,-66.43504794311524,886760,617.3454858100001,3.796146360486746,,
,,,0.001,,890000,-66.83489374542236,889760,,4.017810997098684,715.4294207654893,1000.0
924,942.83,82,0.001,10769,891760,-67.08334146118165,890760,602.97089047,3.1019270282387734,,
,,,0.001,,895000,-66.76516674804688,894760,,3.7007151573896406,748.4639287441969,1000.0
928,942.83,82,,10822,895760,,,590.09647695,,,
932,942.83,82,0.001,10858,899760,-67.42185592651367,898760,564.41039734,4.576191778033972,,
,,,0.001,,900000,-67.28016185760498,899760,,4.311924514383078,548.3165564476512,1000.0
936,942.83,82,0.001,10905,903760,-65.77301248931884,902760,542.40728724,5.120048503935337,,
,,,0.001,,905000,-64.15713928985596,904760,,4.804209257721901,-268.92737993085757,1000.0
940,942.83,82,0.001,10959,907760,-63.6301243057251,906760,509.2052257999999,4.880551192760468,,
,,,0.001,,910000,-63.59931210327149,909760,,5.337870697677135,-520.2924626186148,1000.0
944,942.83,82,0.001,11012,911760,-64.36797603607178,910760,465.69808235000005,5.348861474454403,,
,,,0.001,,915000,-60.42094007110596,914760,,5.315714256286621,497.10244959658013,1000.0
948,942.83,82,,11063,915760,,,443.24756267,,,
952,933.09,82,0.001,11090,918786,-56.649848152160644,917786,423.71390365999997,5.538094816207885,,
,,,0.001,,920000,-56.27543335723877,919786,,7.273476038813591,-1000.9327831417322,414.5
956,923.61,82,0.001,11125,921838,-60.98561785771297,920838,325.1979093499999,5.157494739844249,,
960,895.3,82,0.001,11142,923007,-65.36354923248291,922924,264.82506524,8.470675304532051,,
964,865.83,82,0.001,11152,924060,-62.139719009399414,924048,200.27277242,14.84497614701589,,
,,,0.001,,925000,-63.84446398417155,924060,,9.57893188794454,-842.8422679930925,321.0
968,836.34,82,0.001,11167,925111,-64.70139421735492,925094,132.46514589,6.10039654144874,,
972,816.55,82,0.001,11179,927132,-63.68131619262695,926132,82.01692674,7.290976745963096,,
976,778.22,82,0.001,11187,927299,-61.50546923550692,927280,41.710455640000006,3.0298427885228936,,
,,,0.001,,930000,-62.27645735168457,929661,,5.142463343679905,-278.81616926771966,613.5
980,771.84,82,,11222,930661,,,11.564616480000005,,,
984,771.84,83,0.001,11258,934661,-59.83174701690674,933661,-11.19484770999999,3.5225689770281314,,
,,,0.001,,935000,-59.09015284729004,934661,,3.7209814510047434,368.3748497238383,910.9
988,771.84,82,0.001,11310,938661,-58.20879721832275,937661,-8.075013679999985,3.1536346098184587,,
,,,0.001,,940000,-57.517015647888186,939661,,2.6693774385750295,841.9606578975915,1000.0
992,771.84,82,0.001,11362,942661,-57.03281354522705,941661,0.2008781300000169,2.5170440037846564,,
,,,0.001,,945000,-56.7093779296875,944661,,2.0962195873707534,849.508827149868,1000.0
996,771.84,82,0.001,11414,946661,-56.79407475280762,945661,13.409529480000014,3.142957201912999,,
,,,0.001,,950000,-57.20377215576172,949661,,1.4750886413902045,812.7615197045728,1000.0
1000,800.68,82,,11463,950661,,,46.64055550000002,,,
1004,810.24,83,0.001,11499,954661,-57.63536348724365,953661,94.19000386000002,1.2747489853203298,,
,,,0.001,,955000,-57.752468528747556,954661,,1.384247659638524,853.9089186936617,1000.0
1008,829.01,82,0.001,11552,958661,-58.2040333480835,957661,168.81731497,1.202982212394476,,
,,,0.001,,960000,-58.35728404998779,959661,,1.0024911573678255,875.6343893170357,1000.0
1012,829.01,82,0.001,11604,962661,-58.41348324584961,961661,218.81686132,1.0034157499969005,,
,,,0.001,,965000,-58.94036431121826,964661,,0.9314986371845007,876.067783561349,1000.0
1016,829.01,82,0.001,11656,966661,-59.06786505126953,965661,228.54942811000004,0.8742006286978722,,
,,,0.001,,970000,-59.521837860107425,969661,,0.8019445836246014,900.6693469047547,1000.0
1020,829.01,82,,11707,970661,,,231.84186884000002,,,
1024,829.01,83,0.001,11740,974661,-59.47422463226319,973661,240.98595156000002,0.8561704321056605,,
,,,0.001,,975000,-59.511835563659666,974661,,0.7880926496833562,809.1243439286948,1000.0
1028,829.01,83,0.001,11789,978661,-59.70266423034668,977661,248.38282360000002,0.6667301046550274,,
,,,0.001,,980000,-59.86897765350342,979661,,0.6172283281981945,790.2791827201843,1000.0
1032,829.01,82,0.001,11839,982661,-60.092594619750976,981661,270.89976431,0.6601398552581668,,
,,,0.001,,985000,-60.36255861663818,984661,,0.5140516007840633,854.9084876060485,1000.0
1036,829.01,82,0.001,11891,986661,-60.485572631835936,985661,289.24197784,0.7046186768338084,,
,,,0.001,,990000,-60.72510455322266,989661,,0.525048585690558,915.6499730288982,1000.0
1040,829.01,82,,11945,990661,,,321.9410849,,,
1044,829.01,83,0.001,11980,994661,-60.65116612243652,993661,362.4189896700001,0.6647876028716564,,
,,,0.001,,995000,-60.495307609558104,994661,,0.6372647004723548,878.1753910332918,1000.0
1048,829.01,82,0.001,12032,998661,-60.024518798828126,997661,381.39757057,0.5827600994110107,,
,,,0.001,,1000000,-59.77855049133301,999661,,0.5775108903795481,921.590113119781,1000.0
1052,838.75,82,0.001,12085,1002661,-59.686981842041014,1001661,399.22404701,0.6642767075747251,,
,,,0.001,,1005000,-59.36809718322754,1004661,,0.5172451659888029,769.8045206308365,1000.0
1056,848.23,82,0.001,12136,1006661,-59.37111343383789,1005661,492.5562702,0.5359600426703691,,
,,,0.001,,1010000,-59.26449150085449,1009661,,0.6244511236101389,868.9371543630957,1000.0
1060,876.54,82,,12186,1010661,,,548.9852690299999,,,
1064,906.01,83,0.001,12220,1014661,-59.066593154907224,1013661,609.6414340299999,0.4149314936995506,,
,,,0.001,,1015000,-58.99924954223633,1014661,,0.37976661597192285,890.4697114855051,1000.0
1068,935.5,83,0.001,12269,1018661,-58.88519776916504,1017661,674.6613355900001,0.3532217506021261,,
,,,0.001,,1020000,-58.87459042358398,1019661,,0.3535676815360784,895.4323888838292,1000.0
1072,955.29,83,0.001,12319,1022661,-58.70469379425049,1021661,723.76921349,0.40046350623667243,,
,,,0.001,,1025000,-57.883221343994144,1024661,,0.5529478828907013,734.3951787404716,1000.0
1076,993.62,83,0.001,12369,1026661,-57.46565639495849,1025661,756.1284635600001,0.4780919179022312,,
,,,0.001,,1030000,-54.91244009399414,1029661,,0.7120009539425373,485.6784148435865,1000.0
1080,1000.0,82,,12419,1030661,,,777.37699481,,,
1084,1000.0,83,0.001,12452,1034661,-53.7507573928833,1033661,818.4829123500001,0.6498479869663716,,
,,,0.001,,1035000,-53.950128242492674,1034661,,0.7735369327664375,702.7221288007684,1000.0
1088,1000.0,83,0.001,12501,1038661,-54.41285181427002,1037661,817.94086635,0.6158792359232903,,
,,,0.001,,1040000,-54.4575666809082,1039661,,0.6295862530171871,765.9639365801588,1000.0
1092,1000.0,83,0.001,12550,1042661,-54.54920594024658,1041661,816.8563324000002,0.5338119670003653,,
,,,0.001,,1045000,-54.96472710418701,1044661,,0.4922830626666546,901.0588411018252,1000.0
1096,1000.0,83,0.001,12599,1046661,-55.21100498962402,1045661,817.52072074,0.4353057104498148,,
,,,0.001,,1050000,-56.11232488250732,1049661,,0.42148761729896067,859.9771291047334,1000.0
1100,1000.0,83,,12651,1050661,,,818.1751233299999,,,
1104,1000.0,83,0.001,12686,1054661,-56.89224612426758,1053661,824.57864877,0.3570634603574872,,
,,,0.001,,1055000,-56.931697662353514,1054661,,0.42334432631731034,861.6272507973015,1000.0
1108,1000.0,83,0.001,12736,1058661,-56.99325057983398,1057661,824.2170539900002,0.4318886274397373,,
,,,0.001,,1060000,-57.0246965713501,1059661,,0.37963177761435507,870.2079615920782,1000.0
1112,1000.0,83,0.001,12787,1062661,-57.30511711120605,1061661,824.8872805200002,0.3932432580292225,,
,,,0.001,,1065000,-57.56899869537354,1064661,,0.38523626363277436,904.3304868116975,1000.0
1116,1000.0,83,0.001,12839,1066661,-57.59691006469727,1065661,825.90695242,0.3957093227207661,,
,,,0.001,,1070000,-56.92585540771484,1069661,,0.4015168185383081,831.448946570605,1000.0
1120,1000.0,83,,12888,1070661,,,830.94554971,,,
1124,1000.0,83,0.001,12921,1074661,-57.28325093841553,1073661,831.6689843600001,0.3754867060035467,,
,,,0.001,,1075000,-57.49226956176758,1074661,,0.41129694326221944,922.076537720859,1000.0
1128,1000.0,83,0.001,12973,1078661,-58.81666456604004,1077661,835.3036483,0.40286065021157264,,
,,,0.001,,1080000,-59.44738736724854,1079661,,0.32642749801278115,777.7841938644648,1000.0
1132,1000.0,83,0.001,13022,1082661,-59.727208511352536,1081661,834.45905923,0.3334324166327715,,
,,,0.001,,1085000,-60.121119888305664,1084661,,0.38650961774587633,913.7903792500496,1000.0
1136,1000.0,83,0.001,13071,1086661,-60.35111295318603,1085661,831.12189331,0.41143086440861226,,
,,,0.001,,1090000,-60.970684577941896,1089661,,0.3998493529111147,879.7371581360698,1000.0
1140,1000.0,83,,13122,1090661,,,832.16024395,,,
1144,1000.0,83,0.001,13156,1094661,-61.49066101074219,1093661,830.1137301599999,0.3055590654239059,,
,,,0.001,,1095000,-61.562789901733396,1094661,,0.4059148239567876,736.2019479990006,1000.0
1148,1000.0,83,0.001,13206,1098661,-61.709930603027345,1097661,829.2675720599998,0.368666385255754,,
,,,0.001,,1100000,-61.65738096618652,1099661,,0.3808620161265135,911.2464493877254,1000.0
1152,1000.0,83,0.001,13256,1102661,-61.67092167663574,1101661,829.03052125,0.3783067513257265,,
,,,0.001,,1105000,-62.116522216796874,1104661,,0.3278662001043558,898.7265567053109,1000.0
1156,1000.0,83,0.001,13307,1106661,-62.30839714050293,1105661,831.5004532600001,0.31510677064955234,,
,,,0.001,,1110000,-62.39582261657715,1109661,,0.38361478510499003,901.2365186929703,1000.0
1160,1000.0,83,,13357,1110661,,,833.42460089,,,
1164,1000.0,83,0.001,13390,1114661,-62.18660179138183,1113661,835.18486613,0.42001958246529103,,
,,,0.001,,1115000,-62.14665906524658,1114661,,0.4192049334198236,874.08365766434,1000.0
1168,1000.0,83,0.001,13441,1118661,-61.639689346313475,1117661,835.73318685,0.505950789526105,,
,,,0.001,,1120000,-61.0520026550293,1119661,,0.46281021599471567,874.5671520099044,1000.0
1172,1000.0,83,0.001,13491,1122661,-60.47660491943359,1121661,837.62460427,0.5037316571176053,,
,,,0.001,,1125000,-58.70537134552002,1124661,,0.6553782752156257,568.1745436038357,919.9
1176,1000.0,83,0.001,13539,1126661,-58.20412949371338,1125661,827.5939079099999,0.7631309739053249,,
,,,0.001,,1130000,-57.790682319641114,1129661,,0.46255156584084034,786.2044778712094,1000.0
1180,1000.0,83,,13588,1130661,,,826.84277281,,,
1184,1000.0,83,0.001,13621,1134661,-59.16692790222168,1133661,834.6670186499999,0.3529847732782364,,
,,,0.001,,1135000,-59.434435371398926,1134661,,0.3208327327817678,881.1495088031982,1000.0
1188,1000.0,83,0.001,13671,1138661,-60.26877194213867,1137661,839.7428962700001,0.30139979792386296,,
,,,0.001,,1140000,-60.67072170257568,1139661,,0.32565085497498514,773.6781296342612,1000.0
1192,1000.0,83,0.001,13721,1142661,-60.72086836242676,1141661,839.48621307,0.4260483340919018,,
,,,0.001,,1145000,-61.25327938079834,1144661,,0.5435644775778056,838.6533824063838,1000.0
1196,1000.0,83,0.001,13770,1146661,-61.540048614501956,1145661,838.07202629,0.517135198622942,,
,,,0.001,,1150000,-62.206637603759766,1149661,,0.5128651419878006,894.9673403158783,1000.0
1200,1000.0,83,,13819,1150661,,,839.52879793,,,
1204,1000.0,83,0.001,13852,1154661,-61.694595458984374,1153661,835.1869326,0.5815039133131504,,
,,,0.001,,1155000,-61.74622641754151,1154661,,0.5426744951456786,723.1996566563845,1000.0
1208,1000.0,83,0.001,13906,1158661,-61.96908146667481,1157661,831.7760122299999,0.434003059104085,,
,,,0.001,,1160000,-62.04387577819824,1159661,,0.44576399032771585,829.2149604663252,1000.0
1212,1000.0,83,0.001,13957,1162661,-62.32059212493896,1161661,829.7849037899999,0.455636417478323,,
,,,0.001,,1165000,-62.79988672637939,1164661,,0.3599279178977013,611.493464933196,1000.0
1216,1000.0,83,0.001,14008,1166661,-62.87548426818848,1165661,825.0904631599999,0.33963875637948515,,
,,,0.001,,1170000,-62.69046228790283,1169661,,0.5319451396018267,540.2861331873573,1000.0
1220,1000.0,83,,14058,1170661,,,818.0513103800002,,,
1224,1000.0,83,0.001,14093,1174661,-61.7462013092041,1173661,811.7658780800001,0.3956593291014433,,
,,,0.001,,1175000,-61.75145735931397,1174661,,0.3478881865590811,804.9426713861525,1000.0
1228,1000.0,83,0.001,14142,1178661,-61.87138014984131,1177661,809.21247375,0.29015512657165526,,
,,,0.001,,1180000,-61.99021629333496,1179661,,0.2629167542904615,644.9951950207353,1000.0
1232,1000.0,83,0.001,14192,1182661,-62.05661865997315,1181661,802.51017809,0.29014138631522657,,
,,,0.001,,1185000,-61.90111093902588,1184661,,0.28065164656937125,823.453112309426,1000.0
1236,1000.0,83,0.001,14241,1186661,-61.95016130828857,1185661,804.8969571800001,0.2893880189433694,,
,,,0.001,,1190000,-62.33069820404053,1189661,,0.2801948739513755,912.1397682189942,1000.0
1240,1000.0,83,,14293,1190661,,,803.3198472500001,,,
1244,1000.0,83,0.001,14329,1194661,-62.71457501220703,1193661,807.41051584,0.2515589012801647,,
,,,0.001,,1195000,-62.75144347381592,1194661,,0.2374889343082905,896.0012488007545,1000.0
1248,1000.0,83,0.001,14382,1198661,-63.15606045532227,1197661,808.5597360499997,0.24417958556860686,,
,,,0.001,,1200000,-63.29340786743164,1199661,,0.22454025226831437,925.9109695374966,1000.0
1252,1000.0,83,0.001,14435,1202661,-63.52529485321045,1201661,809.7763096399999,0.22748159160465,,
,,,0.001,,1205000,-63.89120638275146,1204661,,0.2040497176349163,923.207041349262,1000.0
1256,1000.0,83,0.001,14488,1206661,-64.15239209747314,1205661,812.79630456,0.21485622696951032,,
,,,0.001,,1210000,-64.79780738830567,1209661,,0.17240288382023572,924.7993170440197,1000.0
1260,1000.0,83,,14540,1210661,,,814.82204039,,,
1264,1000.0,83,0.001,14575,1214661,-65.32636640167236,1213661,814.8891688899998,0.19784502701088785,,
,,,0.001,,1215000,-65.45132122802734,1214661,,0.1804600606560707,917.4685519605875,1000.0
1268,1000.0,83,0.001,14626,1218661,-65.92489725494384,1217661,815.34287379,0.21061422161757945,,
,,,0.001,,1220000,-66.0871613998413,1219661,,0.2080923142209649,922.1205049216748,1000.0
1272,1000.0,83,0.001,14677,1222661,-66.23261878204346,1221661,816.4811610199998,0.2031510794237256,,
,,,0.001,,1225000,-66.39141394042969,1224661,,0.27584049877524375,925.6105680465698,1000.0
1276,1000.0,83,0.001,14728,1226661,-66.17496339416503,1225661,833.0106509599999,0.3974353224337101,,
,,,0.001,,1230000,-66.23951843261719,1229661,,0.413769379734993,888.3905560672283,1000.0
1280,1000.0,83,,14778,1230661,,,842.3828060600001,,,
1284,1000.0,83,0.001,14812,1234661,-66.1736697845459,1233661,838.6931920299999,0.32769439050555227,,
,,,0.001,,1235000,-65.87521128845215,1234661,,0.33607449394464495,855.1064619064331,1000.0
1288,1000.0,83,0.001,14864,1238661,-65.27733309936524,1237661,838.7807725499999,0.3285681741833687,,
,,,0.001,,1240000,-65.2335690536499,1239661,,0.30881721276789903,900.9929093599319,1000.0
1292,1000.0,83,0.001,14915,1242661,-65.09753517913818,1241661,842.6862059599999,0.36035754857957364,,
,,,0.001,,1245000,-64.75529071807861,1244661,,0.26553489195555446,853.0623170852662,1000.0
1296,1000.0,83,0.001,14967,1246661,-64.74193005371093,1245661,843.4788979399999,0.31580472612380983,,
,,,0.001,,1250000,-63.989622451782225,1249661,,0.2925097931623459,812.5463773578406,1000.0
1300,1000.0,83,,15021,1250661,,,840.41416459,,,
1304,1000.0,83,0.001,15056,1254661,-64.42634477996826,1253661,840.86317253,0.3435176428109407,,
,,,0.001,,1255000,-64.64227700042724,1254661,,0.3902707233726978,861.960309087485,1000.0
1308,1000.0,83,0.001,15110,1258661,-64.82347550201416,1257661,841.94828077,0.40004621444642546,,
,,,0.001,,1260000,-65.21410466003418,1259661,,0.3214280684739351,911.3919306397438,1000.0
1312,1000.0,83,0.001,15163,1262661,-65.53033490753174,1261661,844.3985229,0.26827774894237516,,
,,,0.001,,1265000,-65.81575955963135,1264661,,0.23754050475358962,817.0496922641993,1000.0
1316,1000.0,83,0.001,15219,1266661,-65.95989973449707,1265661,846.1529749899997,0.23823950710892677,,
,,,0.001,,1270000,-66.2109236907959,1269661,,0.2239510258063674,782.9986527264118,1000.0
1320,1000.0,83,,15274,1270661,,,849.51169744,,,
1324,1000.0,83,0.001,15311,1274661,-66.53994293212891,1273661,853.40822408,0.20082991415262222,,
,,,0.001,,1275000,-66.66721778869629,1274661,,0.2091995950192213,751.8087444663048,1000.0
1328,1000.0,83,0.001,15362,1278661,-66.89429769134522,1277661,854.8962143600002,0.19105596869438887,,
,,,0.001,,1280000,-67.21091485595703,1279661,,0.17966540129855274,911.5015538275242,1000.0
1332,1000.0,83,0.001,15416,1282661,-67.52267739868164,1281661,864.48785455,0.20477746141701936,,
,,,0.001,,1285000,-67.78515045166016,1284661,,0.2096771052107215,943.3434220135211,1000.0
1336,1000.0,83,0.001,15467,1286661,-67.91264152526855,1285661,868.51399988,0.2046673304848373,,
,,,0.001,,1290000,-68.19984559631348,1289661,,0.20118613039702177,908.6967245876789,1000.0
1340,1000.0,83,,15520,1290661,,,870.5023977500001,,,
1344,1000.0,83,0.001,15554,1294661,-68.42512489318848,1293661,869.2522260400001,0.20185039604455232,,
,,,0.001,,1295000,-68.460785446167,1294661,,0.21225636399164796,899.1503816068173,1000.0
1348,1000.0,83,0.001,15606,1298661,-68.57206576538086,1297661,870.8549448000001,0.2272491964995861,,
,,,0.001,,1300000,-68.69758547973633,1299661,,0.22295047972351312,924.4544969201088,1000.0
1352,1000.0,83,0.001,15659,1302661,-68.7367922668457,1301661,870.0232938500001,0.23873178904503584,,
,,,0.001,,1305000,-68.71434530639648,1304661,,0.26856766879558563,860.8723105728626,1000.0
1356,1000.0,83,0.001,15714,1306661,-68.71796780395508,1305661,866.1755360899999,0.266941238977015,,
,,,0.001,,1310000,-68.62334521484375,1309661,,0.2692018330767751,780.3359882175922,1000.0
1360,1000.0,83,,15769,1310661,,,860.7852816700001,,,
1364,1000.0,83,0.001,15804,1314661,-68.58550840759277,1313661,855.7085839800001,0.2665512955784798,,
