train/n_updates,rollout/ep_len_mean,train/actor_loss,time/time_elapsed,time/episodes,time/fps,time/total_timesteps,train/learning_rate,train/critic_loss,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
70300,,48.463255920410155,,,,70500,0.001,0.08214323241263628,,-46.06925195,100.0
70600,100.0,48.48093231201172,755,708,93,70800,0.001,0.0781832854822278,-43.38560450999999,,
70800,,48.51281684875488,,,,71000,0.001,0.08657276444137096,,-45.59967175,100.0
71000,100.0,48.54376091003418,760,712,93,71200,0.001,0.07437666475772858,-43.48227036000001,,
71300,,48.567454986572265,,,,71500,0.001,0.07045817829668521,,-50.1159036,100.0
71400,100.0,48.611430435180665,765,716,93,71600,0.001,0.06806603647768497,-43.633207770000006,,
71800,,48.70474960327149,,,,72000,0.001,0.07154693663120269,,-43.29451295,100.0
,100.0,,769,720,93,72000,,,-43.38695716999999,,
72200,100.0,48.823204345703125,772,724,93,72400,0.001,0.07704757872968912,-43.51024532,,
72300,,48.83957153320313,,,,72500,0.001,0.07043530184775591,,-43.6403276,100.0
72600,100.0,48.88282554626465,777,728,93,72800,0.001,0.09192116744816303,-43.77567974000001,,
72800,,48.86904190063476,,,,73000,0.001,0.08993089858442545,,-40.224576400000004,100.0
73000,100.0,48.95653900146485,782,732,93,73200,0.001,0.07850456669926643,-43.897640360000004,,
73300,,48.976847076416014,,,,73500,0.001,0.07229301389306783,,-41.31286165,100.0
73400,100.0,49.0014614868164,786,736,93,73600,0.001,0.07722560621798039,-43.89224017000001,,
73800,,49.06818313598633,,,,74000,0.001,0.0663148209452629,,-40.938293,100.0
,100.0,,791,740,93,74000,,,-43.79340838999999,,
74200,100.0,49.110436248779294,794,744,93,74400,0.001,0.07371955666691064,-43.50286948000001,,
74300,,49.107166595458985,,,,74500,0.001,0.07885177344083787,,-40.58547775,100.0
74600,100.0,49.22235260009766,799,748,93,74800,0.001,0.0845105243101716,-43.25633031000001,,
74800,,49.15840606689453,,,,75000,0.001,0.07916750337928534,,-41.51024105,100.0
75000,100.0,49.258372116088864,804,752,93,75200,0.001,0.07906845159828663,-43.356754640000005,,
75300,,49.30265281677246,,,,75500,0.001,0.07010855484753847,,-40.1258291,100.0
75400,100.0,49.24149864196777,809,756,93,75600,0.001,0.08434434585273266,-43.34348902,,
75800,,49.37091377258301,,,,76000,0.001,0.07268882106989621,,-39.842168,100.0
,100.0,,813,760,93,76000,,,-43.340025149999995,,
76200,100.0,49.44545364379883,816,764,93,76400,0.001,0.09827817875891924,-43.05835135,,
76300,,49.45719734191894,,,,76500,0.001,0.0758969083800912,,-41.5797132,100.0
76600,100.0,49.491991119384764,821,768,93,76800,0.001,0.07945383582264184,-42.84049657,,
76800,,49.52470924377442,,,,77000,0.001,0.08332117937505246,,-39.0091667,100.0
77000,100.0,49.57082885742187,826,772,93,77200,0.001,0.07780407406389714,-42.72880783999999,,
77300,,49.528546524047854,,,,77500,0.001,0.08088364917784929,,-38.3829837,100.0
77400,100.0,49.55787673950195,831,776,93,77600,0.001,0.06996450323611497,-42.54391951999999,,
77800,,49.55214714050293,,,,78000,0.001,0.07603638354688882,,-39.4321355,100.0
,100.0,,835,780,93,78000,,,-42.371809000000006,,
78200,100.0,49.62441528320313,838,784,93,78400,0.001,0.07679646827280522,-42.425719099999995,,
78300,,49.63172485351563,,,,78500,0.001,0.07398892384022475,,-40.1575528,100.0
78600,100.0,49.77060653686524,843,788,93,78800,0.001,0.08036993429064751,-42.269244740000005,,
78800,,49.648861236572266,,,,79000,0.001,0.09049785904586315,,-43.02010865,100.0
79000,100.0,49.6890901184082,847,792,93,79200,0.001,0.08746706753969193,-42.17414782,,
79300,,49.74821746826172,,,,79500,0.001,0.07664309911429883,,-41.956685699999994,100.0
79400,100.0,49.7132592010498,852,796,93,79600,0.001,0.07020036548376084,-42.286979890000005,,
79800,,49.734128875732424,,,,80000,0.001,0.07038013968616724,,-38.872469699999996,100.0
,100.0,,857,800,93,80000,,,-42.111421379999996,,
80200,100.0,49.823396072387695,859,804,93,80400,0.001,0.07618473693728448,-42.399807120000006,,
80300,,49.77657409667969,,,,80500,0.001,0.06770316287875175,,-38.55720845,100.0
80600,100.0,49.818885040283206,864,808,93,80800,0.001,0.07418112855404616,-42.08814278999999,,
80800,,49.80082054138184,,,,81000,0.001,0.0800417111068964,,-41.8369244,100.0
81000,100.0,49.755607223510744,869,812,93,81200,0.001,0.06890880592167377,-42.10992753000001,,
81300,,49.836294174194336,,,,81500,0.001,0.07215183287858963,,-39.7251673,100.0
81400,100.0,49.80170257568359,873,816,93,81600,0.001,0.07594182807952166,-41.48145035,,
81800,,49.917098922729494,,,,82000,0.001,0.06851845931261778,,-43.03813155,100.0
,100.0,,878,820,93,82000,,,-41.64191863999999,,
82200,100.0,49.95861892700195,881,824,93,82400,0.001,0.06610739845782518,-41.391872940000006,,
82300,,49.92030906677246,,,,82500,0.001,0.0726508517563343,,-41.530603299999996,100.0
82600,100.0,49.93419624328613,885,828,93,82800,0.001,0.07056737087666988,-40.922093939999996,,
82800,,49.97504600524903,,,,83000,0.001,0.08227494873106479,,-42.02219425,100.0
83000,100.0,50.04724769592285,890,832,93,83200,0.001,0.06553473055362702,-40.81130032,,
83300,,49.99995864868164,,,,83500,0.001,0.0781371695175767,,-42.30498254999999,100.0
83400,100.0,50.02343017578125,894,836,93,83600,0.001,0.0766057039052248,-40.938126040000014,,
83800,,50.017253646850584,,,,84000,0.001,0.07144373428076506,,-40.862496300000004,100.0
,100.0,,899,840,93,84000,,,-40.671738350000005,,
84200,100.0,50.08803741455078,902,844,93,84400,0.001,0.06534386847168207,-40.832727250000005,,
84300,,50.00853630065918,,,,84500,0.001,0.07332237016409636,,-42.00639775,100.0
84600,100.0,50.14043182373047,906,848,93,84800,0.001,0.07004398707300424,-41.27187305,,
84800,,50.11753196716309,,,,85000,0.001,0.06791948717087508,,-42.18231529999999,100.0
85000,100.0,50.14627212524414,911,852,93,85200,0.001,0.08053276978433133,-40.8681823,,
85300,,50.14883918762207,,,,85500,0.001,0.08028886891901493,,-39.36776225,100.0
85400,100.0,50.138271484375,916,856,93,85600,0.001,0.07665224380791187,-40.60825210000001,,
85800,,50.12925643920899,,,,86000,0.001,0.0615732678771019,,-38.358244199999994,100.0
,100.0,,920,860,93,86000,,,-40.61735658,,
86200,100.0,50.31475723266602,923,864,93,86400,0.001,0.08978814948350192,-40.817714970000004,,
86300,,50.203187713623045,,,,86500,0.001,0.06820441279560327,,-39.98951355000001,100.0
86600,100.0,50.22099708557129,928,868,93,86800,0.001,0.059595903381705284,-41.12404037,,
86800,,50.24924087524414,,,,87000,0.001,0.06402646783739328,,-38.8204945,100.0
87000,100.0,50.31556297302246,933,872,93,87200,0.001,0.08603191629052162,-41.18511566,,
87300,,50.24587837219238,,,,87500,0.001,0.057973276302218435,,-39.60778445,100.0
87400,100.0,50.25725944519043,937,876,93,87600,0.001,0.0608364362642169,-41.18049939999999,,
87800,,50.21350700378418,,,,88000,0.001,0.07924491737037898,,-40.2957041,100.0
,100.0,,942,880,93,88000,,,-41.32900419,,
88200,100.0,50.284262084960936,945,884,93,88400,0.001,0.06239188179373741,-41.04536126,,
88300,,50.289718551635744,,,,88500,0.001,0.06819753747433424,,-37.95777815000001,100.0
88600,100.0,50.30259017944336,950,888,93,88800,0.001,0.06395829811692239,-41.007040159999995,,
88800,,50.302922286987304,,,,89000,0.001,0.07474302284419537,,-38.128232950000005,100.0
89000,100.0,50.25967834472656,954,892,93,89200,0.001,0.09676269739866257,-41.09696271,,
89300,,50.32184288024902,,,,89500,0.001,0.0721684792637825,,-41.72134075,100.0
89400,100.0,50.29000663757324,959,896,93,89600,0.001,0.06904879871755838,-40.85191811,,
89800,,50.46865089416504,,,,90000,0.001,0.07808125715702773,,-38.75528034999999,100.0
,100.0,,964,900,93,90000,,,-40.82517261,,
90200,100.0,50.396280212402345,966,904,93,90400,0.001,0.06952755987644195,-40.38854087,,
90300,,50.34608459472656,,,,90500,0.001,0.07909347351640462,,-38.276570050000004,100.0
90600,100.0,50.38688980102539,971,908,93,90800,0.001,0.07291365452110768,-40.40255738,,
90800,,50.441920318603515,,,,91000,0.001,0.08059042368084192,,-39.1093225,100.0
91000,100.0,50.39921730041504,976,912,93,91200,0.001,0.0702126320451498,-40.11923085,,
91300,,50.355157623291014,,,,91500,0.001,0.08095662165433168,,-38.291582500000004,100.0
91400,100.0,50.48547172546387,980,916,93,91600,0.001,0.07596819076687097,-40.2224345,,
91800,,50.45197372436523,,,,92000,0.001,0.07632703632116318,,-43.10620114999999,100.0
,100.0,,985,920,93,92000,,,-39.9689782,,
92200,100.0,50.42832168579102,988,924,93,92400,0.001,0.06590550694614648,-39.808074039999994,,
92300,,50.52590072631836,,,,92500,0.001,0.07574822504073381,,-39.6433479,100.0
92600,100.0,50.47954933166504,993,928,93,92800,0.001,0.09669874280691147,-39.86746499,,
92800,,50.41550170898437,,,,93000,0.001,0.0739132482931018,,-39.28040764999999,100.0
93000,100.0,50.59314117431641,997,932,93,93200,0.001,0.07437755279242993,-39.74672904000001,,
93300,,50.52705673217773,,,,93500,0.001,0.08590168304741383,,-41.80298125,100.0
93400,100.0,50.44308723449707,1002,936,93,93600,0.001,0.08786342341452837,-39.49286833,,
93800,,50.57569137573242,,,,94000,0.001,0.07442725323140621,,-38.27319075,100.0
,100.0,,1006,940,93,94000,,,-39.49876232,,
94200,100.0,50.50099807739258,1009,944,93,94400,0.001,0.0729386130720377,-39.47743027,,
94300,,50.4299129486084,,,,94500,0.001,0.07935724329203367,,-40.86783,100.0
94600,100.0,50.50370132446289,1013,948,93,94800,0.001,0.06957489058375359,-39.10441004,,
94800,,50.52035972595215,,,,95000,0.001,0.07088291186839342,,-39.392729149999994,100.0
95000,100.0,50.50074241638183,1018,952,93,95200,0.001,0.0704214347526431,-39.180063190000006,,
95300,,50.393963928222654,,,,95500,0.001,0.07182742871344089,,-38.5230782,100.0
95400,100.0,50.42615325927734,1023,956,93,95600,0.001,0.0676236653327942,-39.261465290000004,,
95800,,50.44121353149414,,,,96000,0.001,0.07326118018478155,,-38.103494500000004,100.0
,100.0,,1028,960,93,96000,,,-39.077492850000006,,
96200,100.0,50.46797645568848,1030,964,93,96400,0.001,0.07342847961932421,-38.99127615,,
96300,,50.39372161865234,,,,96500,0.001,0.06524441462010146,,-39.2655436,100.0
96600,100.0,50.51760154724121,1035,968,93,96800,0.001,0.07905859705060721,-38.65554519,,
96800,,50.42641143798828,,,,97000,0.001,0.06913784597069025,,-37.91152209999999,100.0
97000,100.0,50.57246215820312,1040,972,93,97200,0.001,0.06229041133075953,-38.50684414,,
97300,,50.493791275024414,,,,97500,0.001,0.07500897713005543,,-40.105990850000005,100.0
97400,100.0,50.44440216064453,1045,976,93,97600,0.001,0.09418081074953079,-38.53691511,,
97800,,50.40988899230957,,,,98000,0.001,0.07217187263071537,,-41.09125289999999,100.0
,100.0,,1050,980,93,98000,,,-38.24546035,,
98200,100.0,50.511108016967775,1052,984,93,98400,0.001,0.07570833921432495,-38.237085979999996,,
98300,,50.44086112976074,,,,98500,0.001,0.07780302375555039,,-40.904530900000005,100.0
98600,100.0,50.39331588745117,1057,988,93,98800,0.001,0.0698481747880578,-38.23838539,,
98800,,50.55782836914062,,,,99000,0.001,0.07033173859119415,,-40.15525290000001,100.0
99000,100.0,50.53275444030762,1061,992,93,99200,0.001,0.09538489777594805,-38.197665789999995,,
99300,,50.48820320129394,,,,99500,0.001,0.08126773729920388,,-38.21698155,100.0
99400,100.0,50.5032186126709,1066,996,93,99600,0.001,0.11009106546640396,-38.15405584999999,,
99800,,50.65510238647461,,,,100000,0.001,0.07180585920810699,,-37.733554549999994,100.0
,100.0,,1071,1000,93,100000,,,-38.07265243,,
100200,100.0,50.4806623840332,1074,1004,93,100400,0.001,0.08109257683157921,-37.981514680000004,,
100300,,50.59440124511719,,,,100500,0.001,0.08339256841689348,,-38.14316899999999,100.0
100600,100.0,50.655371551513674,1079,1008,93,100800,0.001,0.10943580728024244,-37.80212251,,
100800,,50.48333946228027,,,,101000,0.001,0.10920119434595107,,-38.15331995,100.0
101000,100.0,50.531374282836914,1084,1012,93,101200,0.001,0.07332464832812548,-37.86434859,,
101300,,50.48551643371582,,,,101500,0.001,0.08635828752070665,,-38.460070949999995,100.0
101400,100.0,50.5885334777832,1089,1016,93,101600,0.001,0.07624557793140412,-37.64092901000001,,
101800,,50.57548828125,,,,102000,0.001,0.08356000795960426,,-39.19012825,100.0
,100.0,,1094,1020,93,102000,,,-37.43864876000001,,
102200,100.0,50.555443115234375,1096,1024,93,102400,0.001,0.08861776996403932,-37.475631420000006,,
102300,,50.6264315032959,,,,102500,0.001,0.09464124221354724,,-37.45302215,100.0
102600,100.0,50.59406089782715,1101,1028,93,102800,0.001,0.10459827270358801,-37.33322106,,
102800,,50.66105575561524,,,,103000,0.001,0.1058534598350525,,-40.558220600000006,100.0
103000,100.0,50.60141952514648,1106,1032,93,103200,0.001,0.10925144832581282,-37.21286792,,
103300,,50.59316917419434,,,,103500,0.001,0.10054888311773538,,-39.5201227,100.0
103400,100.0,50.676839675903324,1110,1036,93,103600,0.001,0.09971250835806131,-37.099853519999996,,
103800,,50.69242813110352,,,,104000,0.001,0.11261746600270271,,-39.08343175,100.0
,100.0,,1115,1040,93,104000,,,-37.0704366,,
104200,100.0,50.53542755126953,1118,1044,93,104400,0.001,0.10711442843079567,-37.07751396,,
104300,,50.67578804016113,,,,104500,0.001,0.11135671384632588,,-37.92233035,100.0
104600,100.0,50.722586441040036,1123,1048,93,104800,0.001,0.10162905059754848,-37.163380350000004,,
104800,,50.61473762512207,,,,105000,0.001,0.11101641975343228,,-39.79233265,100.0
105000,100.0,50.56563316345215,1127,1052,93,105200,0.001,0.09827225588262081,-37.16385339,,
105300,,50.649617996215824,,,,105500,0.001,0.10620569139719009,,-37.53856035,100.0
105400,100.0,50.617937622070315,1132,1056,93,105600,0.001,0.0960603991150856,-37.2041893,,
105800,,50.650241165161134,,,,106000,0.001,0.10793084032833576,,-36.973220600000005,100.0
,100.0,,1137,1060,93,106000,,,-37.16671971,,
106200,100.0,50.649397735595706,1140,1064,93,106400,0.001,0.09634405892342329,-37.08473352,,
106300,,50.65815353393555,,,,106500,0.001,0.08319178517907858,,-37.99925535,100.0
106600,100.0,50.61558792114258,1145,1068,93,106800,0.001,0.09421027004718781,-37.251077339999995,,
106800,,50.714900512695316,,,,107000,0.001,0.108989885635674,,-38.22945225000001,100.0
107000,100.0,50.69944587707519,1150,1072,93,107200,0.001,0.09360204122960568,-37.19671335,,
107300,,50.61037757873535,,,,107500,0.001,0.09198861390352249,,-37.94885215000001,100.0
107400,100.0,50.63439544677735,1154,1076,93,107600,0.001,0.08713169801980257,-37.04277963999999,,
107800,,50.57233039855957,,,,108000,0.001,0.09453783467411996,,-39.30656465,100.0
,100.0,,1159,1080,93,108000,,,-37.00317368,,
108200,100.0,50.52647438049316,1162,1084,93,108400,0.001,0.08962054710835218,-37.029617679999994,,
108300,,50.40811019897461,,,,108500,0.001,0.0836681941524148,,-38.5395813,100.0
108600,100.0,50.53464797973633,1166,1088,93,108800,0.001,0.07611698601394892,-36.92530811,,
108800,,50.51298065185547,,,,109000,0.001,0.0779091788083315,,-38.90797855,100.0
109000,100.0,50.54226417541504,1171,1092,93,109200,0.001,0.10060924179852009,-36.84846669,,
109300,,50.475739288330075,,,,109500,0.001,0.09981260869652032,,-36.8947735,100.0
109400,100.0,50.49409240722656,1176,1096,93,109600,0.001,0.08662975564599038,-36.871595830000004,,
109800,,50.38271377563476,,,,110000,0.001,0.07451964292675256,,-37.13961715,100.0
,100.0,,1182,1100,93,110000,,,-36.712986640000004,,
110200,100.0,50.51430740356445,1184,1104,93,110400,0.001,0.08181397505104542,-36.66573071,,
110300,,50.4358423614502,,,,110500,0.001,0.08424617160111665,,-40.06441915,100.0
110600,100.0,50.48973892211914,1189,1108,93,110800,0.001,0.07487474165856839,-36.560373330000004,,
110800,,50.40283317565918,,,,111000,0.001,0.07376800838857889,,-37.29117865,100.0
111000,100.0,50.368042068481444,1194,1112,93,111200,0.001,0.08187848992645741,-36.34809567,,
111300,,50.45146430969238,,,,111500,0.001,0.08785668637603522,,-39.182514499999996,100.0
111400,100.0,50.327180557250976,1199,1116,93,111600,0.001,0.07119762063026429,-36.78460865,,
111800,,50.332449951171874,,,,112000,0.001,0.0838478459045291,,-38.9209051,100.0
,100.0,,1204,1120,92,112000,,,-36.80363219,,
112200,100.0,50.30980339050293,1207,1124,93,112400,0.001,0.07008177902549505,-36.735977569999996,,
112300,,50.29225761413574,,,,112500,0.001,0.07033075485378504,,-42.49604225,100.0
112600,100.0,50.28648094177246,1212,1128,93,112800,0.001,0.0782837012782693,-36.81855581,,
112800,,50.14073913574219,,,,113000,0.001,0.06594996666535735,,-45.97916514999999,100.0
113000,100.0,50.22746574401855,1216,1132,93,113200,0.001,0.10329439967870713,-36.812836659999995,,
113300,,50.149116897583006,,,,113500,0.001,0.07272647682577371,,-40.09399475000001,100.0
113400,100.0,50.24764717102051,1221,1136,92,113600,0.001,0.06637156575918197,-36.83358156,,
113800,,50.11953704833984,,,,114000,0.001,0.07012247052043677,,-40.473772049999994,100.0
,100.0,,1226,1140,92,114000,,,-36.98178128000001,,
114200,100.0,50.155901718139646,1229,1144,93,114400,0.001,0.07036649812012911,-36.82268605,,
114300,,50.20911796569824,,,,114500,0.001,0.06604583654552698,,-38.6327388,100.0
114600,100.0,50.142475814819335,1233,1148,93,114800,0.001,0.06735692020505667,-36.86859502,,
114800,,50.058909530639646,,,,115000,0.001,0.07289009299129248,,-38.72972135,100.0
115000,100.0,50.055160446166994,1238,1152,93,115200,0.001,0.06315119091421366,-36.79060739999999,,
115300,,50.038834228515626,,,,115500,0.001,0.06248123407363892,,-39.2783438,100.0
115400,100.0,50.05031425476074,1243,1156,92,115600,0.001,0.060401353389024734,-36.74136039,,
115800,,49.97421440124512,,,,116000,0.001,0.06783072702586651,,-44.15465235,100.0
,100.0,,1247,1160,92,116000,,,-37.140427769999995,,
116200,100.0,50.01412094116211,1250,1164,93,116400,0.001,0.08271679155528545,-37.13073672,,
116300,,49.986580276489256,,,,116500,0.001,0.07148088950663806,,-39.132706,100.0
116600,100.0,49.98126373291016,1255,1168,93,116800,0.001,0.06711465239524841,-37.18421196,,
116800,,50.00571708679199,,,,117000,0.001,0.060846016928553584,,-38.57251655,100.0
117000,100.0,49.99263748168946,1259,1172,93,117200,0.001,0.07309420391917229,-37.342125579999994,,
117300,,50.063776092529295,,,,117500,0.001,0.0766934610903263,,-39.81187935,100.0
117400,100.0,50.03524848937988,1264,1176,93,117600,0.001,0.06583539541810751,-37.390383789999994,,
117800,,50.02750686645508,,,,118000,0.001,0.0651246266067028,,-40.231015649999996,100.0
,100.0,,1268,1180,93,118000,,,-37.71777179,,
118200,100.0,49.97707168579102,1271,1184,93,118400,0.001,0.06581504203379154,-37.906132719999995,,
118300,,49.95203186035156,,,,118500,0.001,0.06840533919632436,,-37.654781449999994,100.0
118600,100.0,49.94714286804199,1275,1188,93,118800,0.001,0.06367812424898148,-37.754917709999994,,
118800,,50.06339073181152,,,,119000,0.001,0.06730433888733386,,-37.2167292,100.0
119000,100.0,49.99057029724121,1280,1192,93,119200,0.001,0.06726383671164513,-37.68206832,,
119300,,50.00540855407715,,,,119500,0.001,0.08253263041377068,,-38.19119685,100.0
119400,100.0,50.03459899902344,1285,1196,93,119600,0.001,0.06493464592844247,-37.655964319999995,,
119800,,49.907218017578124,,,,120000,0.001,0.07525595631450414,,-37.954898699999994,100.0
,100.0,,1289,1200,93,120000,,,-37.8766345,,
120200,100.0,49.901532363891604,1292,1204,93,120400,0.001,0.09457732450217009,-38.07845497,,
120300,,49.96255844116211,,,,120500,0.001,0.07107686873525382,,-37.6846182,100.0
120600,100.0,49.869958038330076,1297,1208,93,120800,0.001,0.07954298339784145,-38.244117030000005,,
120800,,49.88964065551758,,,,121000,0.001,0.08419024158269167,,-37.5157595,100.0
121000,100.0,49.87937713623047,1301,1212,93,121200,0.001,0.08852909296751023,-38.51819710000001,,
121300,,49.816383361816406,,,,121500,0.001,0.08546674858778715,,-38.31299655,100.0
121400,100.0,49.84325645446777,1306,1216,93,121600,0.001,0.08795759711414576,-38.175263730000005,,
121800,,49.75411972045899,,,,122000,0.001,0.10017498340457678,,-40.36238665,100.0
,100.0,,1311,1220,93,122000,,,-38.3187197,,
122200,100.0,49.7837784576416,1314,1224,93,122400,0.001,0.08380584008991718,-38.250634870000006,,
122300,,49.788772430419925,,,,122500,0.001,0.08183070775121451,,-38.975247949999996,100.0
122600,100.0,49.76362998962402,1318,1228,93,122800,0.001,0.08146807674318551,-38.16446184000001,,
122800,,49.789662246704104,,,,123000,0.001,0.07647109486162662,,-50.156087,100.0
123000,100.0,49.7170915222168,1323,1232,93,123200,0.001,0.08359172336757183,-38.3324959,,
123300,,49.764766159057615,,,,123500,0.001,0.07604104902595282,,-39.00150849999999,100.0
123400,100.0,49.69888160705566,1328,1236,93,123600,0.001,0.07106694582849742,-38.30436157,,
123800,,49.72718292236328,,,,124000,0.001,0.0969479151070118,,-43.216967749999995,100.0
,100.0,,1333,1240,93,124000,,,-38.421610640000004,,
124200,100.0,49.64569618225098,1335,1244,93,124400,0.001,0.07265177737921476,-38.481809860000006,,
124300,,49.72826942443848,,,,124500,0.001,0.09292371794581414,,-42.8988281,100.0
124600,100.0,49.60362228393555,1340,1248,93,124800,0.001,0.07448960427194834,-38.57777235,,
124800,,49.76801483154297,,,,125000,0.001,0.07258461829274893,,-37.70006695,100.0
125000,100.0,49.6738996887207,1345,1252,93,125200,0.001,0.08995056178420782,-38.536875929999994,,
125300,,49.55484230041504,,,,125500,0.001,0.07660379000008107,,-58.5790602,100.0
125400,100.0,49.552594604492185,1350,1256,93,125600,0.001,0.09304883975535631,-38.40735159,,
125800,,49.47704681396485,,,,126000,0.001,0.10260879077017307,,-41.1938248,100.0
,100.0,,1354,1260,93,126000,,,-38.07518693,,
126200,100.0,49.473922958374025,1357,1264,93,126400,0.001,0.1008230671286583,-37.948555770000006,,
126300,,49.386226119995115,,,,126500,0.001,0.0939787432923913,,-39.209321349999996,100.0
126600,100.0,49.40579124450684,1362,1268,93,126800,0.001,0.11447288267314434,-37.76475962000001,,
126800,,49.37326057434082,,,,127000,0.001,0.11687275853008032,,-42.994314700000004,100.0
127000,100.0,49.42007171630859,1366,1272,93,127200,0.001,0.1121458937972784,-37.88856366,,
127300,,49.40668411254883,,,,127500,0.001,0.12228211462497711,,-256.6828989,100.0
127400,100.0,49.5617813873291,1371,1276,93,127600,0.001,0.11887512527406216,-40.28635061999999,,
127800,,49.51671501159668,,,,128000,0.001,0.12451149448752404,,-49.05572095,100.0
,100.0,,1376,1280,93,128000,,,-45.1445356,,
128200,100.0,49.41377723693848,1378,1284,93,128400,0.001,0.11090601198375225,-45.63160909000001,,
128300,,49.4519009399414,,,,128500,0.001,0.11454534020274877,,-44.0705904,100.0
128600,100.0,49.35412185668945,1383,1288,93,128800,0.001,0.07417687300592661,-45.908342760000004,,
128800,,49.39792930603027,,,,129000,0.001,0.0751286456361413,,-38.510716349999996,100.0
129000,100.0,49.409798278808594,1388,1292,93,129200,0.001,0.08382634922862053,-45.917751499999994,,
129300,,49.2087368774414,,,,129500,0.001,0.06848111983388662,,-39.077636700000006,100.0
129400,100.0,49.26172348022461,1392,1296,93,129600,0.001,0.06936555173248053,-45.92844325,,
129800,,49.322194213867185,,,,130000,0.001,0.10023971375077963,,-38.42253850000001,100.0
,100.0,,1397,1300,93,130000,,,-45.970706580000005,,
130200,100.0,49.2415274810791,1400,1304,93,130400,0.001,0.08705880932509899,-45.78482887,,
130300,,49.209643325805665,,,,130500,0.001,0.059670909196138384,,-38.7973914,100.0
130600,100.0,49.27698669433594,1405,1308,93,130800,0.001,0.1048107148706913,-45.66564451,,
130800,,49.296852569580075,,,,131000,0.001,0.0848843339458108,,-40.4644325,100.0
131000,100.0,49.20997245788574,1409,1312,93,131200,0.001,0.06860485117882491,-45.798207590000004,,
131300,,49.152560272216796,,,,131500,0.001,0.05969017993658781,,-38.80628125,100.0
131400,100.0,49.25818214416504,1414,1316,93,131600,0.001,0.07100784868001937,-45.973974610000006,,
131800,,49.16284385681152,,,,132000,0.001,0.08340749993920327,,-43.064101050000005,100.0
,100.0,,1418,1320,93,132000,,,-45.95420654,,
132200,100.0,49.1641960144043,1421,1324,93,132400,0.001,0.06382007796317339,-46.31962968,,
132300,,49.12549606323242,,,,132500,0.001,0.08830415088683367,,-41.7480655,100.0
132600,100.0,49.1304866027832,1426,1328,93,132800,0.001,0.06216065522283316,-46.56918858000001,,
132800,,49.074905166625975,,,,133000,0.001,0.06900563556700945,,-40.540516649999994,100.0
133000,100.0,49.09783981323242,1430,1332,93,133200,0.001,0.06206619806587696,-46.46358321999999,,
133300,,49.17080940246582,,,,133500,0.001,0.06519966755062341,,-37.845697699999995,100.0
133400,100.0,49.032765274047854,1435,1336,93,133600,0.001,0.07166432581841946,-46.50000789,,
133800,,49.05594482421875,,,,134000,0.001,0.0571560462936759,,-39.502881900000006,100.0
,100.0,,1440,1340,93,134000,,,-46.45543766000001,,
134200,100.0,49.06290382385254,1443,1344,93,134400,0.001,0.08100887540727854,-46.47998155000001,,
134300,,49.07755111694336,,,,134500,0.001,0.12414470795542001,,-39.54988915,100.0
134600,100.0,49.00407241821289,1447,1348,93,134800,0.001,0.063513429351151,-46.24544744,,
134800,,49.06049072265625,,,,135000,0.001,0.0746019922569394,,-39.06540795,100.0
135000,100.0,49.03259765625,1453,1352,93,135200,0.001,0.06472863318398595,-46.31212867,,
135300,,48.925114212036135,,,,135500,0.001,0.06468029767274856,,-38.67510289999999,100.0
135400,100.0,48.99913497924805,1458,1356,92,135600,0.001,0.07586560849100352,-46.322547619999995,,
135800,,48.92056266784668,,,,136000,0.001,0.07021150935441256,,-38.58040615,100.0
,100.0,,1463,1360,92,136000,,,-46.428466,,
136200,100.0,49.01249938964844,1465,1364,93,136400,0.001,0.06362680915743113,-46.42482341,,
136300,,49.00127891540527,,,,136500,0.001,0.0663085763528943,,-38.7890374,100.0
136600,100.0,48.99072608947754,1470,1368,93,136800,0.001,0.08253139264881611,-46.58880039,,
136800,,49.055733337402344,,,,137000,0.001,0.07916699349880219,,-40.012313649999996,100.0
137000,100.0,49.10725471496582,1474,1372,93,137200,0.001,0.06497589569538832,-46.34468938000002,,
137300,,49.02285125732422,,,,137500,0.001,0.06999497696757316,,-38.433146449999995,100.0
137400,100.0,49.05814216613769,1478,1376,93,137600,0.001,0.06222132779657841,-44.06302273,,
137800,,49.06643135070801,,,,138000,0.001,0.08112924717366696,,-39.62671985,100.0
,100.0,,1483,1380,93,138000,,,-39.15078014000001,,
138200,100.0,49.05960990905762,1485,1384,93,138400,0.001,0.07015941064804793,-38.68375574,,
138300,,48.99551124572754,,,,138500,0.001,0.07111932829022408,,-39.3219218,100.0
138600,100.0,49.03611419677734,1489,1388,93,138800,0.001,0.08753514971584081,-38.57944387,,
138800,,49.13085334777832,,,,139000,0.001,0.07159826584160328,,-40.7236323,100.0
139000,100.0,49.123379669189454,1493,1392,93,139200,0.001,0.0794508246332407,-38.71561665,,
139300,,49.088155593872074,,,,139500,0.001,0.0654824709147215,,-40.604661449999995,100.0
139400,100.0,49.0320036315918,1498,1396,93,139600,0.001,0.07513059683144092,-38.621151850000004,,
139800,,49.12674957275391,,,,140000,0.001,0.09199923664331436,,-38.22222190000001,100.0
,100.0,,1502,1400,93,140000,,,-38.58293035,,
140200,100.0,49.020077514648435,1504,1404,93,140400,0.001,0.08108359977602958,-38.56489046,,
