rollout/ep_len_mean,time/time_elapsed,time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/fps,train/clip_range,train/value_loss,train/entropy_loss,train/loss,train/clip_fraction,train/learning_rate,train/policy_gradient_loss,train/std,train/explained_variance,train/n_updates,train/approx_kl,eval/mean_ep_length,eval/mean_reward
,,,995000,,,0.2,52.31582610607147,-5.785921670496464,15.059226036071777,0.211328125,0.0003,-0.013453387966728769,0.43183985352516174,0.9921321365982294,4850,0.06644361,182.15,869.0131477952003
180.07,3525,486,995328,823.2576272700001,282,,,,,,,,,,,,,
179.32,3530,487,997376,819.3200969400003,282,0.2,30.184451842308043,-5.772987101972103,10.912422180175781,0.191943359375,0.0003,-0.01622190360503737,0.43142300844192505,0.9960505990311503,4860,0.046652496,,
178.87,3534,488,999424,816.6016690499999,282,0.2,32.16900252699852,-5.760199816524983,7.6739888191223145,0.196435546875,0.0003,-0.016314861914725042,0.43101760745048523,0.9964505818206817,4870,0.041963138,,
,,,1000000,,,0.2,41.2613473623991,-5.7581384688615795,19.692218780517578,0.214453125,0.0003,-0.012735204678028822,0.4310216009616852,0.9948807540349662,4880,0.031917088,182.05,865.2313418745995
179.06,3543,489,1001472,817.1609044,282,,,,,,,,,,,,,
178.3,3549,490,1003520,813.0428902599998,282,0.2,33.93207485973835,-5.745510877668858,13.4083890914917,0.268603515625,0.0003,-0.014574312788317912,0.43003740906715393,0.9958233586512506,4890,0.049622476,,
,,,1005000,,,0.2,36.75914486646652,-5.7353708550333975,19.005842208862305,0.228955078125,0.0003,-0.008498503651935607,0.4300898015499115,0.9941802583634853,4900,0.048522256,182.25,867.5251598000526
177.92,3560,491,1005568,811.35842252,282,,,,,,,,,,,,,
177.73,3566,492,1007616,809.8307434600001,282,0.2,33.120648509263994,-5.724241821467876,8.822380065917969,0.2462890625,0.0003,-0.008660093022626825,0.4290269911289215,0.9944564760662615,4910,0.058104105,,
177.1,3572,493,1009664,806.4249257200001,282,0.2,67.0931976556778,-5.709386989474297,21.581533432006836,0.178955078125,0.0003,-0.012431801974889823,0.42890483140945435,0.9941956219263375,4920,0.037642967,,
,,,1010000,,,0.2,46.539847522974014,-5.7046185925602915,12.540008544921875,0.16435546875,0.0003,-0.015070032281801104,0.4284805357456207,0.9940267261117697,4930,0.027935568,181.25,859.9794004678727
177.42,3584,494,1011712,807.4715502100001,282,,,,,,,,,,,,,
177.95,3590,495,1013760,810.18960588,282,0.2,50.70120609402657,-5.685616265237331,25.540206909179688,0.278662109375,0.0003,-0.010717834832030348,0.4275418221950531,0.993386659771204,4940,0.047719106,,
,,,1015000,,,0.2,51.96989585757255,-5.6731552451848986,20.411670684814453,0.21259765625,0.0003,-0.018278933185501955,0.4272896945476532,0.9931324343197048,4950,0.04778689,181.65,861.6216715097428
177.59,3601,496,1015808,808.54928221,282,,,,,,,,,,,,,
177.19,3607,497,1017856,806.8047864700003,282,0.2,51.968879508972165,-5.668462790548801,15.896392822265625,0.21884765625,0.0003,-0.011797203676542268,0.42709335684776306,0.9921958697959781,4960,0.0420527,,
177.54,3613,498,1019904,808.43350839,282,0.2,43.06290976405144,-5.6617717981338505,11.81307315826416,0.24423828125,0.0003,-0.014934802023344674,0.4267297387123108,0.9921499900519848,4970,0.03803301,,
,,,1020000,,,0.2,43.30615356266499,-5.645065659284592,31.363645553588867,0.231787109375,0.0003,-0.010301521440851502,0.4257603585720062,0.9943823236972094,4980,0.032723334,181.7,864.3111819267273
177.57,3625,499,1021952,808.6522370800002,281,,,,,,,,,,,,,
177.77,3631,500,1024000,809.4333065400001,281,0.2,43.255911910533904,-5.627263081073761,19.517545700073242,0.19599609375,0.0003,-0.01368432420422323,0.42533108592033386,0.9952164650894701,4990,0.048875816,,
,,,1025000,,,0.2,52.97119942307472,-5.6208095997571945,15.407938957214355,0.199609375,0.0003,-0.019080237610614857,0.42522603273391724,0.9936925247311592,5000,0.03432845,181.1,860.6895800232887
177.64,3643,501,1026048,809.0647887100001,281,,,,,,,,,,,,,
178.15,3649,502,1028096,812.5089901000001,281,0.2,56.1646643280983,-5.611966747045517,41.09112548828125,0.23203125,0.0003,-0.007988752896199002,0.4245137870311737,0.9937056256458163,5010,0.04218941,,
,,,1030000,,,0.2,47.34301579594612,-5.601526293158531,29.79316520690918,0.248583984375,0.0003,-0.0156669037474785,0.4243025779724121,0.9940593442879617,5020,0.03343146,180.3,853.6941601514816
178.76,3660,503,1030144,815.95118145,281,,,,,,,,,,,,,
179.29,3665,504,1032192,818.8934672299999,281,0.2,45.87026199698448,-5.592143923044205,24.953096389770508,0.237744140625,0.0003,-0.016387323959497734,0.4239107668399811,0.993637662846595,5030,0.03630348,,
179.85,3671,505,1034240,822.25031515,281,0.2,39.86798993051052,-5.589840112626552,17.086454391479492,0.300732421875,0.0003,-0.019473780604312197,0.42412611842155457,0.9927315670065582,5040,0.055478513,,
,,,1035000,,,0.2,36.71012659966946,-5.591528399288654,15.567899703979492,0.270458984375,0.0003,-0.016365288248925934,0.4238370358943939,0.9943981035612524,5050,0.040755615,180.9,859.099870789051
180.03,3681,506,1036288,822.72456279,281,,,,,,,,,,,,,
179.96,3687,507,1038336,822.4649050099999,281,0.2,37.679464823007585,-5.577446094155311,14.42667293548584,0.265673828125,0.0003,-0.004777043778449297,0.4233325123786926,0.9934889334253967,5060,0.039753735,,
,,,1040000,,,0.2,42.70650731027126,-5.571126729249954,24.58125114440918,0.24287109375,0.0003,-0.01208560784580186,0.42311254143714905,0.9931802190840244,5070,0.032779958,181.25,863.2346899867058
179.17,3697,508,1040384,818.88714861,281,,,,,,,,,,,,,
180.02,3703,509,1042432,823.2424915199999,281,0.2,50.515320646762845,-5.573491752147675,42.88956832885742,0.155859375,0.0003,-0.01501576735463459,0.4234151840209961,0.990991273894906,5080,0.025002964,,
179.77,3708,510,1044480,821.59577225,281,0.2,53.8421905875206,-5.570779609680176,18.52820587158203,0.18046875,0.0003,-0.011105470935581252,0.42303934693336487,0.9914919259026647,5090,0.024947857,,
,,,1045000,,,0.2,54.542463439702985,-5.562841606140137,11.815754890441895,0.182958984375,0.0003,-0.010671062729670666,0.42271310091018677,0.9921729685738683,5100,0.039615892,181.2,863.325185418129
178.38,3719,511,1046528,813.8070935599999,281,,,,,,,,,,,,,
177.34,3724,512,1048576,808.6741460199997,281,0.2,60.991303676366805,-5.557058364152908,22.148149490356445,0.14013671875,0.0003,-0.010934373759664596,0.4226308763027191,0.9928394132293761,5110,0.01970362,,
,,,1050000,,,0.2,59.5471270442009,-5.558339938521385,27.620094299316406,0.19140625,0.0003,-0.014161699922988191,0.42280957102775574,0.9937604544684291,5120,0.034024674,181.3,862.0693645715713
176.62,3734,513,1050624,804.6105708800001,281,,,,,,,,,,,,,
176.45,3739,514,1052672,803.79641933,281,0.2,56.981221079826355,-5.561170265078545,17.549482345581055,0.19560546875,0.0003,-0.018072465047589505,0.42272526025772095,0.9937779414467514,5130,0.03067875,,
176.72,3745,515,1054720,805.78540462,281,0.2,47.653540483117105,-5.551954333484173,11.210789680480957,0.23251953125,0.0003,-0.017025309454766102,0.4220000207424164,0.9941686922684312,5140,0.044011578,,
,,,1055000,,,0.2,44.59716069996357,-5.550632689893246,26.19296646118164,0.237109375,0.0003,-0.021175981516717002,0.42264315485954285,0.9935866785235703,5150,0.037962258,180.05,852.9149467349052
176.05,3755,516,1056768,802.2548614599998,281,,,,,,,,,,,,,
176.58,3761,517,1058816,804.4789681799999,281,0.2,35.42159571647644,-5.555009460449218,12.206747055053711,0.287646484375,0.0003,-0.008226605626987293,0.42241308093070984,0.9960376927629113,5160,0.056673225,,
,,,1060000,,,0.2,38.73238649368286,-5.549396906793118,14.415417671203613,0.2123046875,0.0003,-0.01818212749203667,0.42243772745132446,0.9945913939736784,5170,0.03566572,179.8,853.7674881696701
176.58,3771,518,1060864,805.0285292500001,281,,,,,,,,,,,,,
177.78,3777,519,1062912,811.28123681,281,0.2,42.27788169980049,-5.542532742023468,16.48229217529297,0.2087890625,0.0003,-0.01698911295097787,0.4215807020664215,0.9931978150270879,5180,0.035954393,,
179.14,3782,520,1064960,818.8465399899999,281,0.2,30.950566989183425,-5.51342746168375,14.505228996276855,0.277734375,0.0003,-0.01990408383135218,0.420178085565567,0.9957753443159163,5190,0.071787976,,
,,,1065000,,,0.2,23.288531152904035,-5.496954646706581,12.5274076461792,0.304931640625,0.0003,-0.023410878083086572,0.4200412929058075,0.9969152328558266,5200,0.06141435,179.5,850.3924061655998
179.7,3793,521,1067008,821.7911645500001,281,,,,,,,,,,,,,
180.21,3798,522,1069056,824.53775578,281,0.2,21.08537746965885,-5.4946535468101505,29.31972312927246,0.36611328125,0.0003,-0.009449629791197367,0.4198704659938812,0.9972858685068786,5210,0.07442357,,
,,,1070000,,,0.2,40.31074981838465,-5.492611008882522,55.72545623779297,0.240234375,0.0003,-0.0106384163533221,0.4199356734752655,0.9910730505362153,5220,0.042583935,179.85,855.0929192423821
179.49,3809,523,1071104,820.1088804399999,281,,,,,,,,,,,,,
179.98,3814,524,1073152,823.22665383,281,0.2,57.74812353253365,-5.492850196361542,20.542762756347656,0.147900390625,0.0003,-0.011802590452862204,0.41980835795402527,0.9910609507933259,5230,0.033127088,,
,,,1075000,,,0.2,20.674654327332973,-5.471986067295075,6.859086513519287,0.31171875,0.0003,-0.011639252319582738,0.41839608550071716,0.9963791309855878,5240,0.07918765,179.95,855.587359392643
180.51,3825,525,1075200,826.1973917800002,281,,,,,,,,,,,,,
180.25,3830,526,1077248,826.2679070900001,281,0.2,20.305464021861553,-5.466518983244896,8.117445945739746,0.294921875,0.0003,-0.01985610390547663,0.4192236065864563,0.9974854721222073,5250,0.059094347,,
180.56,3836,527,1079296,829.4433206999998,281,0.2,25.446407201886178,-5.4660960048437115,12.984395980834961,0.24052734375,0.0003,-0.024994618888013066,0.4184809625148773,0.9970673548523337,5260,0.040220104,,
,,,1080000,,,0.2,23.229448610544203,-5.448978261649609,16.14120864868164,0.24013671875,0.0003,-0.02221289701119531,0.41779452562332153,0.9963663488160819,5270,0.044233464,180.25,859.5214716434479
179.33,3846,528,1081344,823.39965822,281,,,,,,,,,,,,,
178.73,3851,529,1083392,820.5807956599998,281,0.2,36.849521833658216,-5.435932816565037,15.301286697387695,0.167724609375,0.0003,-0.015519796626176686,0.4172201156616211,0.9925312222912908,5280,0.035512947,,
,,,1085000,,,0.2,42.85477022230625,-5.430527630448341,16.05694007873535,0.228466796875,0.0003,-0.018336780249956063,0.4175221621990204,0.9933170471340418,5290,0.035271674,179.5,853.0034346580505
178.18,3861,530,1085440,817.9215446799999,281,,,,,,,,,,,,,
178.27,3866,531,1087488,818.3754511699999,281,0.2,41.222284311056136,-5.431732389330864,11.015817642211914,0.29716796875,0.0003,-0.01505259657278657,0.41715165972709656,0.9943114607594907,5300,0.05488491,,
178.57,3872,532,1089536,820.4570765400001,281,0.2,38.451041507720944,-5.419684967398643,16.543502807617188,0.209423828125,0.0003,-0.024360251356847586,0.4164949953556061,0.995927915442735,5310,0.03955532,,
,,,1090000,,,0.2,24.251192374527456,-5.413352091610432,10.984827995300293,0.249072265625,0.0003,-0.026627044129418208,0.41678115725517273,0.9968899842351675,5320,0.06413488,179.05,850.4170250415802
178.6,3883,533,1091584,820.09293509,281,,,,,,,,,,,,,
178.17,3888,534,1093632,817.5559200300003,281,0.2,27.493010786175727,-5.415522247552872,7.027663707733154,0.279248046875,0.0003,-0.022024245854117906,0.41662904620170593,0.9961235823575407,5330,0.059278585,,
,,,1095000,,,0.2,34.75032212436199,-5.402345095574856,14.124128341674805,0.212744140625,0.0003,-0.021657304832478984,0.4155925214290619,0.9947069608606398,5340,0.046630032,180.05,855.4286495327949
177.46,3899,535,1095680,812.8310389,280,,,,,,,,,,,,,
177.57,3905,536,1097728,812.5749450300001,281,0.2,43.971128010749815,-5.387418511509895,23.997695922851562,0.240283203125,0.0003,-0.016950182607979515,0.4154117703437805,0.994113776832819,5350,0.038398836,,
178.86,3910,537,1099776,819.3314195300002,281,0.2,51.596422135829926,-5.37921384125948,18.33086395263672,0.243017578125,0.0003,-0.01508181597746443,0.4150896966457367,0.9941999157890677,5360,0.045125958,,
,,,1100000,,,0.2,24.90567002296448,-5.351114927232265,8.595328330993652,0.326123046875,0.0003,-0.004315877423505299,0.4132060110569,0.9963209663983434,5370,0.07842999,179.85,851.5146147727967
179.2,3922,538,1101824,820.8376111700001,280,,,,,,,,,,,,,
179.1,3927,539,1103872,820.53100867,281,0.2,41.74378806650638,-5.32518148124218,12.840880393981934,0.316015625,0.0003,-0.010303676323383115,0.4126041531562805,0.995266992598772,5380,0.049244635,,
,,,1105000,,,0.2,22.264247584342957,-5.315044738352299,7.383591175079346,0.292919921875,0.0003,-0.020208200946217402,0.41245460510253906,0.9971018636133522,5390,0.079440296,180.45,856.724833214283
179.4,3937,540,1105920,822.98706412,280,,,,,,,,,,,,,
179.82,3943,541,1107968,824.94688827,280,0.2,21.7891635209322,-5.299450497329235,9.041726112365723,0.309521484375,0.0003,-0.02327378435875289,0.41123515367507935,0.9962294404394925,5400,0.06341043,,
,,,1110000,,,0.2,36.01292378306389,-5.2849842548370365,9.210550308227539,0.226220703125,0.0003,-0.016974558609945234,0.4114299416542053,0.9947619754821062,5410,0.02304729,179.75,855.1750457167625
180.09,3953,542,1110016,826.0141271800001,280,,,,,,,,,,,,,
180.46,3958,543,1112064,828.5050679499999,280,0.2,38.90606691837311,-5.280350555479527,15.867761611938477,0.199169921875,0.0003,-0.02457759146054741,0.4107959270477295,0.9958083890378475,5420,0.04570037,,
181.72,3964,544,1114112,835.3147302299999,281,0.2,25.870746172964573,-5.256113928556442,6.929861545562744,0.30322265625,0.0003,-0.03032855673227459,0.40969204902648926,0.9958370747044683,5430,0.047532655,,
,,,1115000,,,0.2,28.53688940703869,-5.23888731598854,9.522279739379883,0.21103515625,0.0003,-0.022057136078365146,0.4093154966831207,0.9948131358250976,5440,0.023583371,182.35,870.1973703980445
180.33,3974,545,1116160,827.5724461800002,280,,,,,,,,,,,,,
179.35,3980,546,1118208,821.46894731,280,0.2,57.363013696670535,-5.233993153274059,20.495595932006836,0.178466796875,0.0003,-0.016506008213036695,0.409216970205307,0.9913528794422746,5450,0.022155955,,
,,,1120000,,,0.2,42.036771681904796,-5.231046843528747,10.271488189697266,0.240283203125,0.0003,-0.014769735012669117,0.4092578887939453,0.9950614850968122,5460,0.040511407,181.9,868.7944170355797
179.7,3990,547,1120256,823.5515159699997,280,,,,,,,,,,,,,
178.88,3996,548,1122304,818.5493822000001,280,0.2,42.608225136995316,-5.221088057756424,23.32623863220215,0.1982421875,0.0003,-0.011063976711011492,0.4082896411418915,0.9956414299085736,5470,0.045180656,,
177.01,4001,549,1124352,809.01903882,281,0.2,54.89636307954788,-5.212380293011665,18.259763717651367,0.18779296875,0.0003,-0.015454699457040987,0.4084286391735077,0.9945685919374228,5480,0.027109623,,
,,,1125000,,,0.2,56.559243607521054,-5.209251718223095,15.854477882385254,0.161865234375,0.0003,-0.014685315833776257,0.4080069661140442,0.9936717939563096,5490,0.030830063,181.7,867.6649476885796
176.0,4011,550,1126400,804.01339808,280,,,,,,,,,,,,,
176.4,4016,551,1128448,806.20488757,280,0.2,55.310669499635694,-5.197086717188358,33.23583221435547,0.19111328125,0.0003,-0.018795592134119944,0.4075952172279358,0.9946688893251121,5500,0.025301319,,
,,,1130000,,,0.2,32.388342425227165,-5.1987840116024016,15.911930084228516,0.21884765625,0.0003,-0.017531835532281548,0.4080382287502289,0.9956224686466157,5510,0.040876724,181.55,866.5969972968102
177.0,4026,552,1130496,809.7255611200001,280,,,,,,,,,,,,,
177.18,4031,553,1132544,810.62554004,280,0.2,31.344230896234514,-5.202790059149265,7.181463241577148,0.293994140625,0.0003,-0.009500705148093402,0.4078693389892578,0.996390771586448,5520,0.060501352,,
176.82,4036,554,1134592,809.80266016,281,0.2,48.090457934141156,-5.198934762179851,21.887165069580078,0.21591796875,0.0003,-0.015604770445497707,0.40777119994163513,0.9898599674925208,5530,0.03155405,,
,,,1135000,,,0.2,48.342204093933105,-5.196648301184178,20.270658493041992,0.202294921875,0.0003,-0.017243096785387026,0.4077998697757721,0.9929308965802193,5540,0.03766948,181.45,864.7160920858383
177.11,4046,555,1136640,812.1371340999999,280,,,,,,,,,,,,,
176.83,4052,556,1138688,811.1436376299998,280,0.2,52.50798309445381,-5.193466706573963,14.247160911560059,0.156640625,0.0003,-0.01518610777275171,0.4075086712837219,0.9946151957847178,5550,0.03455005,,
,,,1140000,,,0.2,54.86615782380104,-5.1875136405229565,14.1792631149292,0.184521484375,0.0003,-0.012262862161151133,0.40728092193603516,0.9944287459366024,5560,0.01872194,180.5,860.9479599356652
176.77,4061,557,1140736,810.309659,280,,,,,,,,,,,,,
177.58,4067,558,1142784,814.43923952,280,0.2,63.15259478986263,-5.17643516510725,19.94508934020996,0.193798828125,0.0003,-0.016057300384272822,0.4067195951938629,0.994125830475241,5570,0.03190566,,
177.89,4072,559,1144832,815.42724403,281,0.2,50.160958701372145,-5.168751965463161,13.24415397644043,0.167724609375,0.0003,-0.01195968592655845,0.4065990447998047,0.9937894754111767,5580,0.024158068,,
,,,1145000,,,0.2,38.99036129117012,-5.161560277640819,11.609894752502441,0.25830078125,0.0003,-0.01246170254307799,0.4060085415840149,0.9946958688087761,5590,0.061878525,180.0,859.7505894064903
175.85,4082,560,1146880,804.59441831,280,,,,,,,,,,,,,
175.15,4088,561,1148928,800.74676186,281,0.2,51.533002007007596,-5.152800597250462,16.643285751342773,0.23408203125,0.0003,-0.01820560049964115,0.40587449073791504,0.9920721668750048,5600,0.038467795,,
,,,1150000,,,0.2,57.4214674949646,-5.146968637406826,38.06175994873047,0.17998046875,0.0003,-0.016966863081324845,0.40545445680618286,0.990799487568438,5610,0.027852658,179.25,853.5599515676498
174.03,4098,562,1150976,795.34806379,280,,,,,,,,,,,,,
174.6,4103,563,1153024,797.7371135100002,280,0.2,41.91154479682446,-5.147922107577324,8.23553466796875,0.301513671875,0.0003,-0.01908103955356637,0.4059607982635498,0.9937169239856303,5620,0.07034021,,
,,,1155000,,,0.2,61.198428106307986,-5.145089821517468,12.447405815124512,0.208935546875,0.0003,-0.014318094495683909,0.40523964166641235,0.9935741103254259,5630,0.08565014,179.8,856.8008562684059
175.42,4113,564,1155072,801.6845720199999,280,,,,,,,,,,,,,
176.34,4118,565,1157120,806.77536098,280,0.2,42.47539079785347,-5.125826255977154,59.40395736694336,0.270703125,0.0003,-0.017887142248218878,0.40456995368003845,0.9939891281537712,5640,0.062304117,,
176.38,4124,566,1159168,808.0435773800001,281,0.2,36.7928056627512,-5.109097173810005,9.077624320983887,0.359130859375,0.0003,-0.009211624535964802,0.4039272367954254,0.9920543050393462,5650,0.074338876,,
,,,1160000,,,0.2,32.06889237761497,-5.0943282544612885,9.136510848999023,0.275,0.0003,-0.017979704128811135,0.40337857604026794,0.9948442634195089,5660,0.06925441,180.1,859.6594002366066
176.7,4134,567,1161216,809.5402794400001,280,,,,,,,,,,,,,
177.24,4139,568,1163264,812.80485353,280,0.2,30.887159368395807,-5.077942675352096,22.253215789794922,0.281103515625,0.0003,-0.007799799420172349,0.4026300609111786,0.9960612915456295,5670,0.076878965,,
,,,1165000,,,0.2,42.30039654076099,-5.06653073579073,12.387609481811523,0.15068359375,0.0003,-0.013410145815578289,0.40247026085853577,0.9936239942908287,5680,0.019441271,180.0,857.6992011785508
177.89,4150,569,1165312,815.8120692699999,280,,,,,,,,,,,,,
178.51,4155,570,1167360,819.4472937900001,280,0.2,36.4160843461752,-5.068786795437336,8.488446235656738,0.256494140625,0.0003,-0.01767096797702834,0.40268898010253906,0.9958802461624146,5690,0.049311936,,
179.19,4161,571,1169408,822.7304187799999,281,0.2,38.92657727897167,-5.0682210847735405,21.84715461730957,0.174755859375,0.0003,-0.018001661478774623,0.4026300609111786,0.9947122181765735,5700,0.026777636,,
,,,1170000,,,0.2,34.0653617978096,-5.0620590299367905,8.669590950012207,0.2375,0.0003,-0.019637769740074872,0.40214186906814575,0.9955803551711142,5710,0.038669884,179.5,855.8446619987487
180.24,4172,572,1171456,828.3612288400001,280,,,,,,,,,,,,,
180.44,4179,573,1173504,829.7677557800001,280,0.2,35.37368255853653,-5.055607311427593,11.258984565734863,0.27685546875,0.0003,-0.01643100597721059,0.40217897295951843,0.9952624919824302,5720,0.0673765,,
,,,1175000,,,0.2,35.37169679105282,-5.057043044269085,8.189701080322266,0.22109375,0.0003,-0.01729501209920272,0.4022035598754883,0.9957583877258003,5730,0.045478035,178.8,851.6531559586525
180.67,4191,574,1175552,830.28305453,280,,,,,,,,,,,,,
180.32,4197,575,1177600,828.3737761799998,280,0.2,41.28554863631725,-5.043927767872811,19.560686111450195,0.253125,0.0003,-0.015372693020617589,0.40123921632766724,0.9968956841621548,5740,0.047118373,,
179.23,4203,576,1179648,823.60630395,280,0.2,51.183147829771045,-5.0322911709547045,24.141115188598633,0.236669921875,0.0003,-0.012122332565195394,0.4010908603668213,0.9900350915268064,5750,0.04409197,,
,,,1180000,,,0.2,35.41891703903675,-5.025870518386364,33.29164123535156,0.25986328125,0.0003,-0.019400920358020813,0.4008236825466156,0.9942372725345194,5760,0.061085306,180.05,856.7144755482674
179.17,4216,577,1181696,823.52860807,280,,,,,,,,,,,,,
179.14,4222,578,1183744,823.62073562,280,0.2,46.062750580906865,-5.01656204611063,17.509218215942383,0.215283203125,0.0003,-0.013168888515792787,0.4003146290779114,0.9942483897320926,5770,0.05017575,,
,,,1185000,,,0.2,33.874111050367354,-4.996461355686188,7.68501615524292,0.297216796875,0.0003,-0.01520403303729836,0.39908596873283386,0.9956286349333823,5780,0.06869304,179.8,856.0118785858155
178.86,4232,579,1185792,821.8841981400001,280,,,,,,,,,,,,,
177.16,4238,580,1187840,813.42932777,280,0.2,44.5159449532628,-4.974269188940525,3.9042181968688965,0.228759765625,0.0003,-0.014095108097535558,0.3986407220363617,0.9900618465617299,5790,0.044669382,,
176.9,4243,581,1189888,811.77352081,280,0.2,52.56413111388683,-4.965873864293099,20.04281997680664,0.219140625,0.0003,-0.011132169954362326,0.39837101101875305,0.9936559130437672,5800,0.033730753,,
,,,1190000,,,0.2,34.14588761627674,-4.960043945908547,12.608735084533691,0.220654296875,0.0003,-0.014074049514601939,0.3980827033519745,0.9956323355436325,5810,0.03493475,180.0,857.5978181242942
176.94,4253,582,1191936,813.25513528,280,,,,,,,,,,,,,
176.38,4259,583,1193984,809.56829894,280,0.2,36.23224313855171,-4.947018004953861,11.879756927490234,0.220556640625,0.0003,-0.02207544884295203,0.39747196435928345,0.9956969968043268,5820,0.04232646,,
,,,1195000,,,0.2,56.02438288331032,-4.93285866677761,28.534912109375,0.18759765625,0.0003,-0.016553986602229998,0.39701148867607117,0.9951633396558464,5830,0.030399553,181.7,867.0522152423858
176.79,4268,584,1196032,812.0230160000001,280,,,,,,,,,,,,,
177.09,4274,585,1198080,812.54504046,280,0.2,48.949474188685414,-4.914719946682453,22.017459869384766,0.22626953125,0.0003,-0.0075374805339379234,0.3961156904697418,0.9953135070390999,5840,0.040034413,,
,,,1200000,,,0.2,43.999682787060735,-4.906085009872913,12.738910675048828,0.229833984375,0.0003,-0.013719496116391384,0.396365761756897,0.9944002176634967,5850,0.048375577,181.7,866.6685014128685
177.31,4285,586,1200128,814.59882833,280,,,,,,,,,,,,,
177.07,4290,587,1202176,813.16305705,280,0.2,40.43529184758663,-4.904783706367016,8.475150108337402,0.228125,0.0003,-0.017645703617017717,0.39579662680625916,0.9950533788651228,5860,0.0387187,,
177.53,4295,588,1204224,814.8447358999999,280,0.2,56.54418554902077,-4.889020040631294,12.159339904785156,0.1830078125,0.0003,-0.01411179154238198,0.39522334933280945,0.9937529037706554,5870,0.034916878,,
,,,1205000,,,0.2,51.965618723630904,-4.883029374480247,24.06590461730957,0.196044921875,0.0003,-0.0069676592334872115,0.39529362320899963,0.9935284075327218,5880,0.046973675,181.45,864.3025440096856
178.37,4306,589,1206272,820.23955984,280,,,,,,,,,,,,,
178.17,4311,590,1208320,819.0024927399999,280,0.2,36.350376430153844,-4.884432555735112,22.241147994995117,0.289453125,0.0003,-0.01766377311141696,0.39519229531288147,0.9951246683485806,5890,0.06634596,,
,,,1210000,,,0.2,42.30548068583012,-4.874977627396584,9.319928169250488,0.23828125,0.0003,-0.015002677190932446,0.3947640359401703,0.9945809883065522,5900,0.048797227,180.35,857.795518231392
177.82,4321,591,1210368,817.2995748599999,280,,,,,,,,,,,,,
178.59,4327,592,1212416,821.5403481500001,280,0.2,42.175593334436414,-4.865792629122734,23.61806297302246,0.27392578125,0.0003,-0.004120055789826438,0.3943520188331604,0.9954137871973217,5910,0.044596784,,
179.27,4332,593,1214464,825.18726497,280,0.2,43.30243546962738,-4.859487552940846,10.207159042358398,0.187451171875,0.0003,-0.013546148262685164,0.3942298889160156,0.9951492231339216,5920,0.033671252,,
,,,1215000,,,0.2,39.1570958673954,-4.864963616430759,10.73403263092041,0.23876953125,0.0003,-0.01808706068113679,0.3947632312774658,0.9963712769094855,5930,0.03617452,180.25,858.24314006567
179.28,4343,594,1216512,824.9845409899999,280,,,,,,,,,,,,,
179.51,4348,595,1218560,826.1101886500002,280,0.2,39.791082403063776,-4.872988711297512,14.254777908325195,0.246923828125,0.0003,-0.012967968976590782,0.395023912191391,0.9954399392008781,5940,0.039115377,,
,,,1220000,,,0.2,37.26007604300976,-4.875396920740604,9.098747253417969,0.209521484375,0.0003,-0.017151636979542674,0.394809365272522,0.9940612590871751,5950,0.0500721,179.85,853.5243223905563
180.03,4360,596,1220608,829.6448228200002,279,,,,,,,,,,,,,
179.88,4366,597,1222656,829.4766421299998,280,0.2,33.98484656214714,-4.871116456389427,10.131077766418457,0.223388671875,0.0003,-0.024420872918562965,0.3945769965648651,0.9962015228811651,5960,0.043872453,,
180.59,4371,598,1224704,831.97071815,280,0.2,30.916570648550987,-4.856170561909676,9.043993949890137,0.23837890625,0.0003,-0.019573896896326916,0.3940039575099945,0.9963875291869044,5970,0.06191459,,
,,,1225000,,,0.2,33.138906580209735,-4.842988407611847,7.273828983306885,0.29404296875,0.0003,-0.009329610806889831,0.39340320229530334,0.9966463607270271,5980,0.053999767,180.0,856.4429504394532
181.6,4382,599,1226752,836.75584017,279,,,,,,,,,,,,,
182.06,4388,600,1228800,839.3153524699999,280,0.2,27.259773644804955,-4.824196054041385,6.212455749511719,0.2822265625,0.0003,-0.016828615171834826,0.3924674689769745,0.9974639385472983,5990,0.04110231,,
,,,1230000,,,0.2,32.647215554118155,-4.804684452712536,12.838434219360352,0.25185546875,0.0003,-0.00831301016442012,0.3918963074684143,0.9961922392249107,6000,0.027589846,179.5,852.4779935598374
181.85,4398,601,1230848,838.1515462799999,279,,,,,,,,,,,,,
181.77,4403,602,1232896,838.18911969,279,0.2,34.78001293838024,-4.79310754686594,10.942773818969727,0.26005859375,0.0003,-0.021629841197864152,0.39167115092277527,0.9973378621507436,6010,0.06077037,,
181.64,4410,603,1234944,837.9511573999999,280,0.2,28.839596012234686,-4.786222922801971,13.043584823608398,0.3509765625,0.0003,-0.015631706253043377,0.3910888731479645,0.9969355256762356,6020,0.07186426,,
,,,1235000,,,0.2,32.299644351005554,-4.774355033040047,37.22105026245117,0.2564453125,0.0003,-0.010894922394072637,0.3910273313522339,0.9968670813832432,6030,0.045746364,180.45,858.5370971560478
181.05,4421,604,1236992,834.6861467699999,279,,,,,,,,,,,,,
181.54,4426,605,1239040,836.46248603,279,0.2,38.8616095662117,-4.772392997145653,21.29806900024414,0.244873046875,0.0003,-0.01305076848657336,0.3906483054161072,0.9955796427093446,6040,0.03691513,,
