time/episodes,time/fps,train/actor_loss,rollout/ep_len_mean,train/critic_loss,time/total_timesteps,train/learning_rate,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,eval/mean_ep_length,eval/mean_reward
1388,32,-236.56450122070314,977.35,18.519648166656495,1301638,0.001,3327.005596,40213,1300638,,
1392,32,-236.95878698730468,974.59,15.520844873905181,1304881,0.001,3321.1773144299996,40321,1304638,,
,,-237.14137015855016,,18.422967987296023,1305000,0.001,,,1304881,922.3,3145.2393648311495
1396,32,-237.7155705871582,974.59,16.950411758899687,1308881,0.001,3324.25860976,40421,1307881,,
,,-238.23073028564454,,16.159211547851562,1310000,0.001,,,1309881,1000.0,3440.251116099488
1400,32,-238.10520162963869,974.59,16.189762674331664,1312881,0.001,3330.1902082,40538,1311881,,
,,-239.09868069458008,,16.612609308719634,1315000,0.001,,,1314881,1000.0,3536.7498582676053
1404,32,-239.7724460144043,974.59,18.104946108341217,1316881,0.001,3330.8137630799993,40649,1315881,,
,,-240.25638369750976,,14.922845630168915,1320000,0.001,,,1319881,1000.0,3540.296699898131
1408,32,,974.59,,1320881,,3335.84345989,40766,,,
1412,32,-241.21446661376953,976.27,18.870851016044618,1324881,0.001,3354.2005368400005,40871,1323881,,
,,-241.36861755371095,,14.347075642585754,1325000,0.001,,,1324881,1000.0,3533.100741064735
1416,32,-241.2124345703125,976.27,18.992699360847475,1328881,0.001,3355.2329951600004,40991,1327881,,
,,-241.3180025024414,,19.75193528032303,1330000,0.001,,,1329881,1000.0,3558.935565897077
1420,32,-241.4063464050293,982.5,17.851404213905333,1332881,0.001,3381.0891422,41111,1331881,,
,,-241.63846826171874,,17.883822332382202,1335000,0.001,,,1334881,1000.0,3481.2074983831494
1424,32,-241.419294342041,982.5,18.931171281814574,1336881,0.001,3389.7902636699996,41234,1335881,,
,,-242.29943142700196,,18.95084592103958,1340000,0.001,,,1339881,1000.0,3410.4341419512407
1428,32,,982.5,,1340881,,3389.3238969899994,41354,,,
1432,32,-242.65841094970702,982.5,19.291907966136932,1344881,0.001,3387.7989295,41467,1343881,,
,,-243.2110908508301,,21.916081062316895,1345000,0.001,,,1344881,1000.0,3509.8751371785997
1436,32,-244.16230242919923,982.5,26.685573360443115,1348881,0.001,3391.21131818,41588,1347881,,
,,-244.86566537475585,,27.630283290863037,1350000,0.001,,,1349881,908.6,3132.8300976529717
1440,32,-244.84109930419922,982.5,38.90273149633408,1352881,0.001,3389.4873611700004,41709,1351881,,
1444,32,-252.961765814265,955.35,194.50028960056568,1354166,0.001,3278.5011736199995,41773,1354148,,
1448,32,-248.08667351217832,920.93,332.7196262109019,1354471,0.001,3148.83989964,41781,1354429,,
,,-251.4561767578125,,481.0041271008943,1355000,0.001,,,1354533,160.8,-402.6561871225946
1452,32,-245.64423965454102,893.27,289.76506775665285,1355705,0.001,2984.67494882,41814,1355533,,
1456,32,-233.00639337158202,883.94,80.28624620342255,1358772,0.001,2764.6953046500003,41903,1358705,,
1460,32,-232.88523712158204,854.89,44.406367366596804,1359867,0.001,2606.4003741099996,41934,1359848,,
,,-232.20616302490234,,35.448611450195315,1360000,0.001,,,1359887,444.4,-1126.40979866907
1464,32,-232.0576370239258,827.36,93.39057646369935,1361114,0.001,2451.54352626,41973,1361015,,
1468,32,-231.82051776123046,810.27,47.5207104473114,1363405,0.001,2319.61874983,42029,1363130,,
,,-231.58832616973342,,47.57096499361215,1365000,0.001,,,1364235,1000.0,2793.4051917123606
1472,32,-231.1118162536621,798.57,44.587556385993956,1366235,0.001,2262.0033473,42095,1365235,,
,,-230.1146895751953,,38.40429117155075,1370000,0.001,,,1369235,940.7,1892.7577277564735
1476,32,,798.57,,1370235,,2229.6353109099996,42209,,,
1480,32,-231.58152037400467,790.54,43.14983016318018,1373432,0.001,2172.8568962599998,42293,1372432,,
,,-231.5128879699707,,57.56370617008209,1375000,0.001,,,1374432,1000.0,2454.9990049195594
1484,32,-230.98479470825194,782.35,43.13724816274643,1376613,0.001,2095.9542960800004,42406,1376432,,
,,-232.15201773071288,,35.35829006195068,1380000,0.001,,,1379613,1000.0,1772.6718913116842
1488,32,,789.75,,1380613,,2076.1280915200005,42501,,,
1492,32,-232.2087110900879,797.32,29.67138397073746,1384613,0.001,2051.82721001,42605,1383613,,
,,-232.34706552124024,,34.432815061569215,1385000,0.001,,,1384613,1000.0,-1047.2397527353837
1496,32,-233.63503140258788,797.32,32.967602533340454,1388613,0.001,1862.90901449,42721,1387613,,
,,-234.17404434204101,,28.545525103092192,1390000,0.001,,,1389613,1000.0,-312.24716176781806
1500,32,-234.4936580810547,797.32,28.026258748054506,1392613,0.001,1707.6263667599999,42840,1391613,,
,,-234.52949639892577,,29.839252173900604,1395000,0.001,,,1394613,1000.0,-522.746756798611
1504,32,-234.5965796813965,797.32,24.60019717359543,1396613,0.001,1550.92022197,42947,1395613,,
1508,32,-234.69504641723634,790.31,23.186381490707397,1399912,0.001,1510.7677406800003,43031,1398912,,
,,-235.18405520629884,,25.415775500297546,1400000,0.001,,,1399912,828.7,2531.188016483723
1512,32,-234.85291598510742,783.26,23.781074053287504,1403207,0.001,1443.9701200199997,43122,1402207,,
,,-234.52556362915038,,24.76030171203613,1405000,0.001,,,1404207,1000.0,3166.8912174113093
1516,32,-235.4591514892578,783.26,23.401537860870363,1407207,0.001,1435.44937523,43190,1406207,,
,,-235.34257067871093,,25.20772342348099,1410000,0.001,,,1409207,1000.0,3356.656039513834
1520,32,-235.59850634765624,783.26,21.97130144929886,1411207,0.001,1429.0221170799998,43273,1410207,,
,,-236.21952182006837,,24.284167525291444,1415000,0.001,,,1414207,1000.0,3334.146613694355
1524,32,,783.26,,1415207,,1421.1795080299999,43392,,,
1528,32,-237.1188387145996,773.7,19.369107594013215,1418251,0.001,1386.7305522799998,43474,1417251,,
,,-236.56192987615412,,29.95256305282766,1420000,0.001,,,1419339,924.7,2966.850795281306
1532,32,-237.90093719482422,764.58,20.945094500541686,1421339,0.001,1352.9095573200002,43567,1420339,,
,,-238.94820126342773,,23.58086841392517,1425000,0.001,,,1424339,822.7,2750.304497844633
1536,32,,764.58,,1425339,,1350.2626312099999,43683,,,
1540,32,-239.81753118896484,758.41,20.88845206451416,1428722,0.001,1326.14855776,43773,1427722,,
,,-239.99441873168945,,22.458722599506377,1430000,0.001,,,1429722,1000.0,3127.713836025144
1544,32,-240.8270051269531,785.56,24.133923651695252,1432722,0.001,1434.7733220999999,43889,1431722,,
,,-240.9207491760254,,23.859868465900423,1435000,0.001,,,1434722,1000.0,3254.7591245036574
1548,32,-241.41483166503906,822.51,22.25990410852432,1436722,0.001,1573.2143344700005,44006,1435722,,
,,-242.43153811645507,,19.29340775489807,1440000,0.001,,,1439722,816.3,2805.9504523992537
1552,32,,850.17,,1440722,,1740.7140316699997,44117,,,
1556,32,-243.84119686889647,858.88,18.123171784877776,1444660,0.001,1959.61879232,44223,1443660,,
,,-243.81744464111327,,22.185050679922103,1445000,0.001,,,1444660,703.8,2229.2419734799305
1560,32,-244.80025787353514,887.69,19.854494691848753,1448636,0.001,2115.42875666,44335,1447636,,
,,-245.00827423095703,,26.581932594776152,1450000,0.001,,,1449636,937.3,3153.881781515293
1564,32,-245.644463470459,915.22,20.10193520641327,1452636,0.001,2267.5437747299998,44451,1451636,,
,,-245.62639547729492,,20.507961444854736,1455000,0.001,,,1454636,1000.0,3476.511494666338
1568,32,-245.77008154296874,932.31,18.931460741519928,1456636,0.001,2398.16160945,44568,1455636,,
,,-246.94906326293946,,22.39911999320984,1460000,0.001,,,1459636,984.9,3368.2353429028763
1572,32,,944.01,,1460636,,2454.68567352,44683,,,
1576,32,-247.68296389770506,944.01,21.322647552967073,1464636,0.001,2486.4690467,44789,1463636,,
,,-247.1181361694336,,21.665360430240632,1465000,0.001,,,1464636,1000.0,3333.673032580316
1580,32,-248.1241032714844,952.04,21.622879810333252,1468636,0.001,2540.12076748,44907,1467636,,
,,-248.33644827270507,,20.741565527915956,1470000,0.001,,,1469636,1000.0,3561.0746079134756
1584,32,-248.606186920166,960.23,18.926272801399232,1472636,0.001,2620.8489636300005,45023,1471636,,
,,-249.0507570800781,,22.497655169963835,1475000,0.001,,,1474636,991.9,3488.3780232991057
1588,32,-249.12528015136718,960.23,18.135333628177644,1476636,0.001,2667.45041488,45136,1475636,,
,,-249.47069702148437,,19.168266336917878,1480000,0.001,,,1479636,964.7,3276.007409427874
1592,32,,960.23,,1480636,,2716.3872460300004,45255,,,
1596,32,-250.250465423584,960.23,18.489413046360017,1484636,0.001,2904.1901288800004,45353,1483636,,
,,-250.52740884399415,,17.56726165294647,1485000,0.001,,,1484636,1000.0,3520.4289758898317
1600,32,-250.4691917114258,960.23,17.09245066690445,1488636,0.001,3058.97307343,45458,1487636,,
,,-250.74416549682618,,17.63379140806198,1490000,0.001,,,1489636,921.2,3202.116002727358
1604,32,-250.83030145263672,960.23,18.15071772670746,1492636,0.001,3214.3591168199996,45564,1491636,,
,,-251.06092193603516,,18.905598372459412,1495000,0.001,,,1494636,966.6,3324.820546910539
1608,32,-250.90339981079103,967.24,16.424638788700104,1496636,0.001,3251.48260382,45668,1495636,,
,,-251.70913894653322,,17.543896046161652,1500000,0.001,,,1499636,728.0,2549.309487853979
1612,32,,974.29,,1500636,,3315.4754532400007,45772,,,
1616,32,-252.82965103149414,966.29,21.4699640583992,1503836,0.001,3290.9705449499997,45849,1502836,,
,,-252.2183837890625,,17.552571915626526,1505000,0.001,,,1504836,919.0,3179.242057248112
1620,32,-252.32223488681288,957.3,23.089730415963956,1506937,0.001,3266.84420326,45937,1505937,,
,,-252.10095001220702,,17.498553249835968,1510000,0.001,,,1509937,886.0,3134.475205059303
1624,32,,957.3,,1510937,,3272.1214478400007,46044,,,
1628,32,-252.2564712524414,954.51,23.826031297206878,1513702,0.001,3265.80210579,46111,1512702,,
,,-251.92698937988283,,20.711298057079315,1515000,0.001,,,1514702,955.8,3373.973020236939
1632,32,-252.54786053466796,963.63,18.63252545070648,1517702,0.001,3307.9228076300005,46225,1516702,,
,,-252.46829669189452,,19.21242739677429,1520000,0.001,,,1519702,916.1,3367.5949795486404
1636,32,-252.9338132796749,959.71,19.364973640851638,1521310,0.001,3299.4816902099997,46334,1520633,,
,,-252.8915224609375,,17.9094305267334,1525000,0.001,,,1524083,996.1,3425.40923802224
1640,32,,963.61,,1525083,,3315.83445053,46433,,,
1644,32,-253.89613619717684,951.36,14.085900024934249,1527858,0.001,3278.2352745400003,46503,1526858,,
,,-254.12850180053712,,20.5935876789093,1530000,0.001,,,1529858,729.4,2501.4054203012956
1648,32,-253.9998545985068,941.01,25.990861468161306,1530823,0.001,3248.81933361,46597,1530478,,
1652,32,-253.89538021850586,941.01,20.91462458515167,1534823,0.001,3258.49109521,46680,1533823,,
,,-254.52379852294922,,18.783302401065825,1535000,0.001,,,1534823,1000.0,3563.9047291986644
1656,32,-254.78867471313475,939.16,19.673263585090638,1538576,0.001,3253.675681219999,46797,1537823,,
,,-255.21724139404296,,22.756095128536224,1540000,0.001,,,1539576,942.3,3068.1802569326946
1660,32,-255.00741427612306,939.4,21.84974534988403,1542576,0.001,3260.494144879999,46906,1541576,,
,,-255.83543685913085,,20.640067920207976,1545000,0.001,,,1544576,790.8,2816.6809505052865
1664,32,-256.2170429382324,938.11,17.580893830299377,1546447,0.001,3252.05735606,47017,1545576,,
,,-256.65553729248046,,24.65824468755722,1550000,0.001,,,1549447,1000.0,3583.6308263510464
1668,32,,938.11,,1550447,,3249.69119693,47126,,,
1672,32,-255.8987177734375,938.11,23.864010580539702,1554447,0.001,3253.5039590899996,47232,1553447,,
,,-255.8956708984375,,22.936320023059846,1555000,0.001,,,1554447,1000.0,3477.6561681512744
1676,32,-255.62880587768555,935.63,24.17048215532303,1558199,0.001,3250.8307263999995,47346,1557447,,
,,-255.6877738647461,,23.993791030406953,1560000,0.001,,,1559199,1000.0,3575.0082358573563
1680,32,-256.0971994628906,935.63,21.546756405353545,1562199,0.001,3257.28227871,47455,1561199,,
,,-255.71137963867187,,28.235483847141264,1565000,0.001,,,1564584,634.0,2222.500044307363
1684,32,,929.48,,1565584,,3233.4655196699996,47543,,,
1688,32,-256.4002218017578,929.48,20.396179228305815,1569584,0.001,3234.3115469500003,47637,1568584,,
,,-256.3378003234863,,21.69844830465317,1570000,0.001,,,1569584,1000.0,3579.983498717658
1692,32,-255.78774678115303,915.16,24.415833337451215,1572152,0.001,3189.37631471,47707,1571152,,
,,-256.4057518310547,,18.147453288078307,1575000,0.001,,,1574886,942.8,3257.515362636192
1696,32,,912.5,,1575886,,3179.9790463900003,47811,,,
1700,32,-257.1064414791945,893.02,25.850019554975557,1577938,0.001,3114.12720042,47885,1577870,,
,,-256.90673417071906,,21.201032531127773,1580000,0.001,,,1579919,569.5,2006.696223974228
1704,32,-257.0896443786621,892.83,21.8695555062294,1581919,0.001,3114.64567422,47970,1580919,,
,,-257.4398060314761,,21.422098836288075,1585000,0.001,,,1584296,941.3,3314.6705194416454
1708,32,,886.6,,1585296,,3095.05837818,48069,,,
1712,32,-257.2927801513672,876.73,22.868564363002776,1588309,0.001,3058.48992953,48161,1587932,,
,,-257.0078098449707,,23.148015776634217,1590000,0.001,,,1589309,1000.0,3541.738289885223
1716,32,-256.9862614135742,884.73,21.267656230926512,1592309,0.001,3092.6567719899995,48259,1591309,,
,,-257.2380539550781,,26.143505449295045,1595000,0.001,,,1594309,869.6,3026.736444172822
1720,33,-257.18549404907225,893.72,22.81778032875061,1596309,0.001,3104.9312106199995,48369,1595309,,
1724,33,-256.5074727535248,887.56,24.586572607358296,1599693,0.001,3087.448583449999,48448,1598693,,
,,-256.8124216308594,,27.36917506504059,1600000,0.001,,,1599693,993.8,3478.8572992351837
1728,33,-256.1126014099121,899.91,21.45345529794693,1603693,0.001,3131.37188739,48553,1602693,,
,,-256.17727423095704,,28.216299070835113,1605000,0.001,,,1604693,1000.0,3356.1486619454927
1732,33,-256.18922662353515,899.91,22.21029555416107,1607693,0.001,3132.149133030001,48664,1606693,,
,,-256.0952666931152,,25.76240681743622,1610000,0.001,,,1609693,922.7,3232.1369441231245
1736,33,-255.63312843724302,899.53,25.756518662603277,1611263,0.001,3133.21820182,48757,1610263,,
1740,33,-255.86864511590255,890.49,18.844991700839152,1614132,0.001,3101.21121261,48826,1613132,,
,,-255.8154866027832,,26.562127938747405,1615000,0.001,,,1614132,992.7,3411.551043373346
1744,33,-256.42060276247423,893.81,23.160456153833977,1617239,0.001,3109.3002488600005,48913,1616239,,
,,-255.37773797607423,,30.987183210372926,1620000,0.001,,,1619239,944.2,3213.176231265068
1748,33,-255.25903604125978,904.16,25.56401997613907,1621239,0.001,3143.21453709,49030,1620239,,
,,-255.08444338989258,,26.366916303634643,1625000,0.001,,,1624239,931.6,3323.2145310484802
1752,33,,904.16,,1625239,,3135.264918940001,49136,,,
1756,33,-254.22097290039062,906.63,32.55865981197357,1629239,0.001,3146.8599823100008,49233,1628239,,
,,-254.63839837646483,,28.242310995578766,1630000,0.001,,,1629239,1000.0,3422.810307316133
1760,33,-254.82736727905274,906.63,26.389485207080842,1633239,0.001,3148.498097779999,49339,1632239,,
,,-254.40335733032228,,23.882069993495943,1635000,0.001,,,1634239,1000.0,3616.960544817522
1764,33,-254.49540545489336,903.83,21.827204175810323,1636830,0.001,3145.8706205199996,49437,1635830,,
,,-255.4351220703125,,25.323528188228607,1640000,0.001,,,1639830,990.2,3383.7617203520613
1768,33,,903.83,,1640830,,3147.1329608,49541,,,
1772,33,-255.2831551513672,903.83,22.82132014942169,1644830,0.001,3146.64089275,49635,1643830,,
,,-255.54423748779297,,25.59093534517288,1645000,0.001,,,1644830,1000.0,3475.080394230457
1776,33,-255.62049664306642,906.31,23.802687138080596,1648830,0.001,3150.29402828,49738,1647830,,
,,-255.54414865112304,,20.663886877059937,1650000,0.001,,,1649830,957.9,3428.11762005724
1780,33,-255.574093170166,898.75,25.19775925922394,1652074,0.001,3121.2623880500005,49822,1651074,,
,,-255.79918696833593,,21.84232149159164,1655000,0.001,,,1654891,922.0,3108.805544772348
1784,33,,903.07,,1655891,,3137.69942846,49918,,,
1788,33,-256.42976278686524,896.41,23.898177183151244,1659225,0.001,3114.823982280001,49995,1658225,,
,,-256.47649331665036,,22.923478490829467,1660000,0.001,,,1659225,937.4,3381.965220275009
1792,33,-256.6793303833008,910.73,23.124325521945952,1663225,0.001,3162.5805263600005,50096,1662225,,
,,-256.84826342773437,,20.53339233016968,1665000,0.001,,,1664225,665.5,2020.476257419586
1796,33,-255.20813784391984,904.3,17.155766853919395,1666316,0.001,3142.9856090700005,50173,1665316,,
1800,33,-256.95450589472193,919.72,23.591101946654142,1669910,0.001,3198.8509181899994,50254,1668910,,
,,-257.10370861816403,,24.947420232772828,1670000,0.001,,,1669910,974.8,3007.223714807967
1804,33,-257.0081976013184,919.91,27.804504172325135,1673910,0.001,3183.205881949999,50354,1672910,,
,,-256.65053894042967,,25.81723250436783,1675000,0.001,,,1674910,758.2,2627.906367444247
1808,33,-257.2997341918945,926.14,24.623094130039217,1677910,0.001,3208.5342066600006,50451,1676910,,
,,-257.55371881103514,,24.903829056739806,1680000,0.001,,,1679910,1000.0,3405.6489734926026
1812,33,-257.3587843017578,936.01,28.695303450107573,1681910,0.001,3247.96677128,50553,1680910,,
,,-257.0897236022949,,25.028835860729217,1685000,0.001,,,1684910,1000.0,3485.309732303396
1816,33,,936.01,,1685910,,3246.39640105,50670,,,
1820,33,-257.21621487426756,936.01,26.142648889541626,1689910,0.001,3245.39374136,50772,1688910,,
,,-256.80238598632815,,25.394454558372498,1690000,0.001,,,1689910,993.8,3439.1066870362497
1824,33,-256.9409650878906,937.36,24.80278463792801,1693429,0.001,3246.9478802600006,50872,1692429,,
,,-257.3507320556641,,25.07359245491028,1695000,0.001,,,1694429,838.6,3006.825522676576
1828,33,-257.30194747924804,937.36,25.48192897081375,1697429,0.001,3249.2979548700005,50983,1696429,,
,,-256.9247843933106,,30.84112892150879,1700000,0.001,,,1699429,946.1,3186.8204435814755
1832,33,-256.7672898864746,937.36,24.363161356925964,1701429,0.001,3247.09038183,51094,1700429,,
,,-256.8145714111328,,22.800286064624785,1705000,0.001,,,1704429,1000.0,3573.0253243105717
1836,33,,941.66,,1705429,,3260.35307454,51205,,,
1840,33,-257.23411083984377,952.97,22.15810297870636,1709429,0.001,3304.9630851199995,51302,1708429,,
,,-257.1540595703125,,27.59274888467789,1710000,0.001,,,1709429,1000.0,3551.1386630535126
1844,33,-257.08638598632814,961.52,25.945175021648406,1713391,0.001,3338.2361730899993,51403,1712429,,
,,-257.35213986206054,,29.241765810489653,1715000,0.001,,,1714701,1000.0,3395.4629556710834
1848,33,-257.2761599121094,954.62,25.2488537068367,1716701,0.001,3314.6717580000004,51489,1715701,,
,,-257.27340957641604,,32.41711175441742,1720000,0.001,,,1719701,1000.0,3269.699949585926
1852,33,,954.62,,1720701,,3315.3412958400004,51590,,,
1856,33,-257.1154008131761,944.21,31.081272360598213,1723660,0.001,3277.6033572700003,51659,1722660,,
,,-256.7963850708008,,30.77137297821045,1725000,0.001,,,1724660,1000.0,3550.330201748386
1860,33,-256.88832214355466,944.21,28.926392783641816,1727660,0.001,3278.57383576,51764,1726660,,
,,-256.77936120605466,,34.72550264978409,1730000,0.001,,,1729660,1000.0,3535.4994130771606
1864,33,-256.12973495483396,948.3,35.016511204242704,1731660,0.001,3295.64967717,51868,1730660,,
,,-256.5618470063081,,30.878394465833097,1735000,0.001,,,1734030,1000.0,3476.481613959768
1868,33,,942.0,,1735030,,3279.33011099,51958,,,
1872,33,-256.25191259765626,942.0,36.7242516245842,1739030,0.001,3274.98981415,52052,1738030,,
,,-256.6186181640625,,30.905531304836273,1740000,0.001,,,1739030,876.6,3113.998293287214
1876,33,-256.03159860229493,942.0,33.217816816806796,1743030,0.001,3277.7806921799997,52159,1742030,,
,,-255.71936288452147,,29.46783667421341,1745000,0.001,,,1744149,974.3,3545.673819302395
1880,33,-255.64552233886718,940.75,28.907521832466127,1746149,0.001,3238.5038800099996,52244,1745149,,
,,-255.89077450561524,,32.3415683965683,1750000,0.001,,,1749149,1000.0,3527.340726544708
1884,33,,942.58,,1750149,,3247.97214382,52352,,,
1888,33,-256.724531829834,943.92,26.45979279613495,1753617,0.001,3252.98412402,52437,1752617,,
,,-256.74912466430663,,31.79424665737152,1755000,0.001,,,1754617,1000.0,3372.191396140121
1892,33,-256.0289475097656,943.92,27.577669938564302,1757617,0.001,3247.53755749,52543,1756617,,
,,-256.58121142578125,,21.46696025943756,1760000,0.001,,,1759617,1000.0,3594.3448844272643
1896,33,-256.1680263977051,953.01,26.323513986110687,1761617,0.001,3277.88480534,52654,1760617,,
,,-256.8291584472656,,29.873138120651245,1765000,0.001,,,1764617,1000.0,3433.60106207442
1900,33,,957.07,,1765617,,3291.4315458900005,52765,,,
1904,33,-256.87522094726563,955.02,24.721730137348175,1769412,0.001,3302.4197349500005,52858,1768412,,
,,-256.71090057373044,,23.957159015178682,1770000,0.001,,,1769412,937.2,3286.4356515318154
1908,33,-257.03425241088866,955.02,23.59578640604019,1773412,0.001,3298.3979403,52967,1772412,,
,,-257.06086154174807,,23.590232553482057,1775000,0.001,,,1774412,1000.0,3559.407479781192
1912,33,-256.786031829834,955.02,25.774498430252073,1777412,0.001,3297.6269362299995,53071,1776412,,
,,-256.89298791503904,,24.80560096693039,1780000,0.001,,,1779412,901.7,3233.20711115608
1916,33,-256.57034814453124,955.02,24.710798389434814,1781412,0.001,3301.09714824,53141,1780412,,
,,-257.52194439697263,,25.17095245933533,1785000,0.001,,,1784412,1000.0,3560.863800817635
1920,33,,955.02,,1785412,,3321.3977526400004,53215,,,
1924,33,-257.2220906982422,959.83,23.598897061347962,1789412,0.001,3342.0768860600006,53315,1788412,,
,,-257.6847497863769,,23.222945621490478,1790000,0.001,,,1789412,1000.0,3472.556754868664
1928,33,-257.64753742218016,954.63,21.235592322548232,1792892,0.001,3323.8795983200007,53409,1791892,,
,,-257.8699607849121,,26.590168517112733,1795000,0.001,,,1794683,1000.0,3579.9444406829775
1932,33,,942.54,,1795683,,3278.2668663100003,53488,,,
1936,33,-258.43901467895506,942.54,25.526972549438476,1799683,0.001,3274.8711467899993,53587,1798683,,
,,-258.67450424194334,,21.50156313753128,1800000,0.001,,,1799683,1000.0,3536.201424350217
1940,33,-259.08090814208987,942.54,24.677980334281923,1803683,0.001,3277.6374415699997,53697,1802683,,
,,-259.20772576904295,,26.19046563243866,1805000,0.001,,,1804683,1000.0,3545.519550777227
1944,33,-259.67234591674804,942.92,22.552648975849152,1807683,0.001,3280.84015366,53806,1806683,,
,,-259.59549877929686,,25.912870728492738,1810000,0.001,,,1809683,839.7,3089.55669312384
1948,33,-259.6223848487149,949.33,22.31742403760443,1811634,0.001,3306.4531447299996,53913,1810634,,
1952,33,-259.5495448745686,940.32,25.70347629412908,1814733,0.001,3278.51108218,53989,1813733,,
,,-259.4963257446289,,23.308948159694673,1815000,0.001,,,1814733,1000.0,3543.8570584345607
1956,33,-259.5803280639648,950.73,28.96616495800018,1818733,0.001,3315.7636827200004,54096,1817733,,
,,-259.8673237609863,,22.987917135715485,1820000,0.001,,,1819830,1000.0,3616.733347628638
1960,33,-259.99460037231444,941.7,26.504212122917174,1821830,0.001,3282.0739367,54184,1820830,,
,,-261.30045602416993,,22.502466003417968,1825000,0.001,,,1824830,1000.0,3638.452484949841
1964,33,,941.7,,1825830,,3282.5566325500004,54294,,,
1968,33,-262.182919921875,944.46,24.378007370471956,1829476,0.001,3294.2070221900003,54391,1828830,,
,,-262.23871803874204,,25.10681708087862,1830000,0.001,,,1829476,1000.0,3654.19232924456
1972,33,-262.8221138916016,944.46,27.57417392206192,1833476,0.001,3302.9594868199997,54494,1832476,,
,,-263.6855951843262,,22.897037254810332,1835000,0.001,,,1834476,978.2,3505.01871328773
1976,33,-263.19054809570315,944.46,31.112848201274872,1837476,0.001,3303.43321941,54599,1836476,,
,,-263.9111496887207,,24.517959277153015,1840000,0.001,,,1839476,995.3,3487.4185613155364
1980,33,-264.0968858032227,953.27,21.999940173625944,1841476,0.001,3371.3612306699997,54702,1840476,,
,,-264.3749815368652,,23.426061068058015,1845000,0.001,,,1844076,985.1,3465.018264200655
1984,33,,949.27,,1845076,,3355.6381563100003,54796,,,
1988,33,-264.42649276733397,954.59,24.593536179065705,1849076,0.001,3377.74123878,54893,1848076,,
,,-264.719444152832,,20.847095592021944,1850000,0.001,,,1849076,700.0,2496.682599501498
1992,33,-264.70511511194775,951.43,22.996557435794184,1852760,0.001,3369.5594565200004,54986,1851760,,
1996,33,-265.50122485810044,930.78,28.836108086814342,1854695,0.001,3295.32756323,55047,1854357,,
,,-266.13006068122456,,18.651026614318937,1855000,0.001,,,1854695,592.7,1842.10457103448
2000,33,-265.6460406799316,930.36,25.954234333992005,1858653,0.001,3290.59577455,55130,1857653,,
,,-265.2245341491699,,22.695846686840056,1860000,0.001,,,1859653,1000.0,3711.273284208402
2004,33,-265.2494688110352,932.41,24.12542323589325,1862653,0.001,3299.3599910800003,55234,1861653,,
,,-265.4903009033203,,26.195430441856384,1865000,0.001,,,1864653,932.3,3292.6485138087533
2008,33,-265.76175268554687,932.41,25.58030320072174,1866653,0.001,3299.59335563,55338,1865653,,
,,-265.41571884155275,,24.604288848876955,1870000,0.001,,,1869653,1000.0,3687.4704377792777
2012,33,,932.41,,1870653,,3302.5997495199995,55441,,,
2016,33,-265.32616333007815,932.41,25.535797345638276,1874653,0.001,3305.55054651,55535,1873653,,
,,-265.4444041748047,,24.55242270421982,1875000,0.001,,,1874653,843.9,3139.6228840139693
2020,33,-265.22924856567386,931.99,27.27584391260147,1878611,0.001,3313.321079930001,55637,1877611,,
,,-265.6535927734375,,24.67022137403488,1880000,0.001,,,1879611,1000.0,3701.953736583516
2024,33,-265.96074835205076,931.99,23.436277840137482,1882611,0.001,3311.90328774,55741,1881611,,
,,-266.54467990112306,,23.73909200716019,1885000,0.001,,,1884611,1000.0,3681.5030274679884
2028,33,-266.333711730957,937.19,25.206939918994905,1886611,0.001,3335.3464798400005,55845,1885611,,
,,-266.7568958740234,,21.684384459495543,1890000,0.001,,,1889611,1000.0,3567.0779464359393
2032,33,,949.28,,1890611,,3386.3217274,55954,,,
2036,33,-266.8615425415039,949.28,24.196654019355773,1894611,0.001,3396.42910714,56055,1893611,,
,,-267.3494950256348,,20.74929779958725,1895000,0.001,,,1894611,1000.0,3738.13119447151
2040,33,-267.67619708251954,949.28,23.70308124256134,1898611,0.001,3375.0411650199994,56166,1897611,,
,,-267.887472442627,,23.74749216413498,1900000,0.001,,,1899611,968.3,3548.8822340919637
2044,33,-267.82369692993166,949.28,24.126036442279815,1902611,0.001,3377.620318449999,56275,1901611,,
,,-268.3242199707031,,21.115118861198425,1905000,0.001,,,1904611,1000.0,3659.6645624313505
2048,33,-268.50692471313477,949.77,24.46296134185791,1906611,0.001,3380.44962233,56385,1905611,,
,,-269.1901246948242,,26.16970709323883,1910000,0.001,,,1909611,901.5,3296.7298723299054
2052,33,,958.78,,1910611,,3415.6600578500006,56493,,,
2056,33,-269.52921115112304,958.78,25.85618093442917,1914611,0.001,3416.9581557799993,56569,1913611,,
,,-269.3191044006348,,24.368764988422395,1915000,0.001,,,1914611,997.1,3596.464391511027
2060,33,-269.1780437011719,958.48,26.400539532661437,1917678,0.001,3417.238847439999,56624,1916678,,
,,-269.49617651367186,,27.056448054790497,1920000,0.001,,,1919678,1000.0,3669.840342124924
2064,33,-268.9413117980957,958.48,26.515275577545165,1921678,0.001,3419.2722981099996,56704,1920678,,
,,-269.7465346984863,,26.08238686800003,1925000,0.001,,,1924678,936.0,3066.448055108788
