time/total_timesteps,time/time_elapsed,time/episodes,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/learning_rate,train/ent_coef_loss,train/n_updates,train/critic_loss,train/actor_loss,train/ent_coef,eval/mean_reward,eval/mean_ep_length
52905,814,10188,64,5.62,5.358604499999999,0.0003,2.8531439304351807,52804,0.08119027316570282,-2.7045843601226807,0.0026722135953605175,,
52923,814,10192,64,5.56,5.28189368,0.0003,-2.6668248176574707,52822,0.09688197076320648,-2.558568000793457,0.0026748613454401493,,
52944,814,10196,64,5.52,5.222368210000002,0.0003,0.49619007110595703,52843,0.08056075125932693,-2.597665786743164,0.002668742323294282,,
52969,815,10200,64,5.54,5.20441859,0.0003,-3.4819347858428955,52868,0.08400153368711472,-2.438619613647461,0.002664125757291913,,
52988,815,10204,64,5.58,5.247526149999999,0.0003,5.394813537597656,52887,0.093518927693367,-2.630575656890869,0.0026572328060865402,,
53008,815,10208,64,5.59,5.26077071,0.0003,-5.415024757385254,52907,0.07702012360095978,-2.61514949798584,0.002660063561052084,,
53033,816,10212,64,5.64,5.29111188,0.0003,1.6234967708587646,52932,0.0760500580072403,-2.658945083618164,0.0026611052453517914,,
53062,816,10216,64,5.64,5.287230830000001,0.0003,-4.044213771820068,52961,0.07399290055036545,-2.518752336502075,0.0026701095048338175,,
53092,816,10220,64,5.75,5.38686588,0.0003,0.4665210247039795,52991,0.08472627401351929,-2.5277247428894043,0.002674041548743844,,
53115,817,10224,64,5.71,5.312694399999999,0.0003,0.5279967784881592,53014,0.08052055537700653,-2.6359219551086426,0.002665616339072585,,
53136,817,10228,64,5.64,5.216940419999999,0.0003,-1.280250072479248,53035,0.08846822381019592,-2.540316581726074,0.002653982024639845,,
53158,817,10232,64,5.65,5.183894420000001,0.0003,0.9851402044296265,53057,0.11595264822244644,-2.611530303955078,0.002654080744832754,,
53186,818,10236,64,5.7,5.23633109,0.0003,-3.1728355884552,53085,0.07710424810647964,-2.6432337760925293,0.002658609300851822,,
53206,818,10240,64,5.69,5.2369077399999995,0.0003,0.35891056060791016,53105,0.09228862822055817,-2.5412797927856445,0.002654643962159753,,
53234,819,10244,64,5.77,5.300170380000001,0.0003,-0.28636133670806885,53133,0.10333120822906494,-2.583463191986084,0.0026449188590049744,,
53257,819,10248,64,5.77,5.337641510000001,0.0003,0.044808268547058105,53156,0.08726640790700912,-2.5579605102539062,0.0026372054126113653,,
53277,819,10252,64,5.71,5.279141900000001,0.0003,1.4305570125579834,53176,0.08150516450405121,-2.286266803741455,0.002636499935761094,,
53305,820,10256,64,5.8,5.431636810000001,0.0003,1.4084872007369995,53204,0.09969598054885864,-2.375891923904419,0.0026515244971960783,,
53332,820,10260,64,5.83,5.436609700000002,0.0003,6.219367980957031,53231,0.08942849934101105,-2.449256420135498,0.0026588246691972017,,
53355,820,10264,64,5.84,5.415617699999999,0.0003,0.41179120540618896,53254,0.09085702896118164,-2.5541093349456787,0.0026649211067706347,,
53374,821,10268,64,5.84,5.41919872,0.0003,-1.3334412574768066,53273,0.10450323671102524,-2.650012969970703,0.0026646212209016085,,
53410,821,10272,64,5.96,5.589262809999999,0.0003,-4.264011383056641,53309,0.07460394501686096,-2.5250141620635986,0.002654360607266426,,
53433,822,10276,64,5.96,5.637153809999998,0.0003,1.2172114849090576,53332,0.10984830558300018,-2.5577473640441895,0.0026477340143173933,,
53458,822,10280,64,6.01,5.644207949999998,0.0003,-7.497464656829834,53357,0.13211101293563843,-2.7098946571350098,0.0026420399080961943,,
53473,822,10284,64,5.9,5.50969654,0.0003,3.2354490756988525,53372,0.14265578985214233,-2.7176084518432617,0.0026352733839303255,,
53492,823,10288,64,5.87,5.457669720000001,0.0003,-3.3082447052001953,53391,0.07870781421661377,-2.573089122772217,0.0026315979193896055,,
53522,823,10292,64,5.99,5.56334598,0.0003,3.378331184387207,53421,0.09273894876241684,-2.562875986099243,0.0026299019809812307,,
53544,823,10296,65,6.0,5.627469229999999,0.0003,0.5859381556510925,53443,0.08675387501716614,-2.750800609588623,0.002628960181027651,,
53565,824,10300,65,5.96,5.60379006,0.0003,4.517947196960449,53464,0.08017712831497192,-2.5231480598449707,0.0026391202118247747,,
53587,824,10304,65,5.99,5.645080310000001,0.0003,-2.3839974403381348,53486,0.0937223732471466,-2.4672293663024902,0.002659202553331852,,
53614,824,10308,65,6.06,5.7409084,0.0003,-1.5735588073730469,53513,0.09577317535877228,-2.703970432281494,0.0026739700697362423,,
53629,825,10312,65,5.96,5.636672470000001,0.0003,-4.10576868057251,53528,0.09564529359340668,-2.603368043899536,0.0026744825299829245,,
53651,825,10316,65,5.89,5.5878841999999995,0.0003,-0.4920429587364197,53550,0.10457978397607803,-2.864631414413452,0.0026707868091762066,,
53669,825,10320,65,5.77,5.485527489999998,0.0003,1.8381816148757935,53568,0.08332456648349762,-2.6533541679382324,0.0026650342624634504,,
53685,825,10324,65,5.7,5.439665659999999,0.0003,-3.0060348510742188,53584,0.08430664986371994,-2.597032070159912,0.002657558536157012,,
53707,826,10328,65,5.71,5.4427697,0.0003,2.244933605194092,53606,0.07839736342430115,-2.725032329559326,0.002647964982315898,,
53724,826,10332,65,5.66,5.401310600000001,0.0003,4.10321044921875,53623,0.09234195947647095,-2.7278501987457275,0.0026427090633660555,,
53741,826,10336,65,5.55,5.28105413,0.0003,-1.5139412879943848,53640,0.08586879074573517,-2.6994576454162598,0.0026381725911051035,,
53758,826,10340,65,5.52,5.23929486,0.0003,0.8865059614181519,53657,0.08529314398765564,-2.7157115936279297,0.0026389325503259897,,
53780,827,10344,65,5.46,5.18505511,0.0003,4.0287604331970215,53679,0.09211578965187073,-2.7599377632141113,0.0026358955074101686,,
53800,827,10348,65,5.43,5.136348220000001,0.0003,1.8474981784820557,53699,0.1393778920173645,-2.4965553283691406,0.0026404329109936953,,
53823,827,10352,65,5.46,5.18062758,0.0003,4.089164733886719,53722,0.08213178813457489,-2.2596731185913086,0.0026492937467992306,,
53845,828,10356,65,5.4,5.07872356,0.0003,5.719175815582275,53744,0.09919101744890213,-2.389619827270508,0.002657415345311165,,
53866,828,10360,65,5.34,5.010464290000001,0.0003,2.8071839809417725,53765,0.11735177040100098,-2.770594835281372,0.0026691369712352753,,
53890,828,10364,65,5.35,5.04957279,0.0003,8.13283920288086,53789,0.09820321202278137,-2.6802728176116943,0.0026927252765744925,,
53918,829,10368,65,5.44,5.138296820000001,0.0003,1.4891923666000366,53817,0.08561189472675323,-2.4039347171783447,0.002724224468693137,,
53938,829,10372,65,5.28,4.93481085,0.0003,1.0634554624557495,53837,0.08429686725139618,-2.808854579925537,0.002735691610723734,,
53962,830,10376,65,5.29,4.92872496,0.0003,4.820958137512207,53861,0.09964185208082199,-2.6411519050598145,0.0027352049946784973,,
53979,830,10380,65,5.21,4.8691021999999995,0.0003,3.805832624435425,53878,0.0851873978972435,-2.7820420265197754,0.0027397854719311,,
54001,830,10384,65,5.28,4.9646243199999995,0.0003,-0.45374375581741333,53900,0.09676210582256317,-2.6490254402160645,0.002752027940005064,,
54023,831,10388,65,5.31,4.98275081,0.0003,-1.1283040046691895,53922,0.10194720327854156,-2.524632453918457,0.0027599800378084183,,
54045,831,10392,65,5.23,4.90137056,0.0003,8.104034423828125,53944,0.12033695727586746,-2.385232925415039,0.002777059795334935,,
54063,831,10396,65,5.19,4.812973400000001,0.0003,-0.8469619750976562,53962,0.07387590408325195,-2.5311014652252197,0.002790189813822508,,
54083,832,10400,65,5.18,4.784387720000001,0.0003,2.7032525539398193,53982,0.0948529839515686,-2.439006805419922,0.002802943577989936,,
54098,832,10404,65,5.11,4.71036478,0.0003,4.250535011291504,53997,0.07798472046852112,-2.6022870540618896,0.0028082437347620726,,
54119,832,10408,65,5.05,4.621289409999999,0.0003,0.04304027557373047,54018,0.11027410626411438,-2.5616445541381836,0.00281357835046947,,
54141,832,10412,65,5.12,4.6824977,0.0003,3.5858559608459473,54040,0.12170229107141495,-2.63507080078125,0.002825181931257248,,
54164,833,10416,65,5.13,4.69672177,0.0003,4.898004055023193,54063,0.07727086544036865,-2.836512804031372,0.0028356751427054405,,
54189,833,10420,65,5.2,4.77319719,0.0003,-2.431260585784912,54088,0.07747126370668411,-2.272737503051758,0.0028414358384907246,,
54207,833,10424,65,5.22,4.78283543,0.0003,-0.3486621379852295,54106,0.09470967948436737,-2.789400100708008,0.0028530724812299013,,
54228,834,10428,65,5.21,4.752874539999999,0.0003,-0.4556087851524353,54127,0.10042116045951843,-2.3858518600463867,0.0028660986572504044,,
54247,834,10432,65,5.23,4.78784476,0.0003,2.5764966011047363,54146,0.07063178718090057,-2.5714473724365234,0.0028717732056975365,,
54263,834,10436,65,5.22,4.76658111,0.0003,1.1154131889343262,54162,0.07824750244617462,-2.56618070602417,0.002876767423003912,,
54293,835,10440,65,5.35,4.91047628,0.0003,-1.3600245714187622,54192,0.08313959836959839,-2.513139009475708,0.0028895612340420485,,
54311,835,10444,65,5.31,4.859447200000001,0.0003,-3.767139434814453,54210,0.10726667940616608,-2.6066408157348633,0.0029012388549745083,,
54330,835,10448,65,5.3,4.84214159,0.0003,-1.4997963905334473,54229,0.09816566109657288,-2.5841495990753174,0.002898627892136574,,
54349,836,10452,64,5.26,4.80036473,0.0003,1.0265796184539795,54248,0.1069689467549324,-2.782522678375244,0.0028968979604542255,,
54369,836,10456,64,5.24,4.76637658,0.0003,0.6967220306396484,54268,0.15011149644851685,-2.6747279167175293,0.0028893020935356617,,
54395,836,10460,64,5.29,4.837398500000001,0.0003,3.3648195266723633,54294,0.09215939044952393,-2.682440757751465,0.0028866182547062635,,
54413,837,10464,64,5.23,4.724823639999999,0.0003,-4.815079689025879,54312,0.09383861720561981,-2.760430335998535,0.002882325788959861,,
54432,837,10468,64,5.14,4.63141896,0.0003,-3.7362680435180664,54331,0.11386491358280182,-2.6171796321868896,0.0028745487798005342,,
54455,837,10472,64,5.17,4.634069090000001,0.0003,-4.776860237121582,54354,0.10006298124790192,-2.521881103515625,0.002864591544494033,,
54476,838,10476,64,5.14,4.6037291,0.0003,2.7194254398345947,54375,0.0953439325094223,-2.403167724609375,0.0028624520637094975,,
54496,838,10480,64,5.17,4.63912379,0.0003,-0.18270528316497803,54395,0.09139826148748398,-2.8717868328094482,0.0028596320189535618,,
54515,838,10484,64,5.14,4.585180039999999,0.0003,-0.01573479175567627,54414,0.0801490843296051,-2.6265196800231934,0.002850957913324237,,
54535,839,10488,64,5.12,4.602975000000001,0.0003,0.27136939764022827,54434,0.0788821130990982,-2.7924704551696777,0.002840267028659582,,
54562,839,10492,64,5.17,4.6654376399999995,0.0003,-4.960082054138184,54461,0.12242288887500763,-2.4612627029418945,0.00282181054353714,,
54583,839,10496,64,5.2,4.703794079999999,0.0003,-5.89372444152832,54482,0.09840217232704163,-2.458940267562866,0.0028075247537344694,,
54607,840,10500,64,5.24,4.7767497599999995,0.0003,-4.728614807128906,54506,0.08671656250953674,-2.379920721054077,0.0027931781951338053,,
54625,840,10504,64,5.27,4.80883418,0.0003,-4.28689432144165,54524,0.11380672454833984,-2.431882381439209,0.0027771606110036373,,
54645,840,10508,64,5.26,4.79108697,0.0003,4.47624397277832,54544,0.11488525569438934,-2.7304487228393555,0.002757560694590211,,
54667,841,10512,64,5.26,4.81236696,0.0003,1.8346885442733765,54566,0.08919206261634827,-2.6369762420654297,0.0027601271867752075,,
54694,841,10516,64,5.3,4.828757480000001,0.0003,-0.6453286409378052,54593,0.11478331685066223,-2.608753204345703,0.0027501375880092382,,
54715,841,10520,64,5.26,4.79043699,0.0003,-4.657954692840576,54614,0.08200661838054657,-2.7729954719543457,0.0027411170303821564,,
54738,842,10524,64,5.31,4.8516613799999995,0.0003,4.137059211730957,54637,0.09800202399492264,-2.595551013946533,0.002734073204919696,,
54757,842,10528,64,5.29,4.87212346,0.0003,0.7870628833770752,54656,0.0694250836968422,-2.417489767074585,0.002738643903285265,,
54779,842,10532,64,5.32,4.884096410000001,0.0003,-3.3891842365264893,54678,0.0960373654961586,-2.4810783863067627,0.00273311254568398,,
54798,843,10536,64,5.35,4.89091761,0.0003,2.2795488834381104,54697,0.08912748843431473,-2.80666446685791,0.0027202200144529343,,
54819,843,10540,64,5.26,4.82078208,0.0003,-7.341184139251709,54718,0.08544101566076279,-2.584442615509033,0.002715360140427947,,
54847,843,10544,64,5.36,5.006644649999999,0.0003,-1.2336835861206055,54746,0.08711604028940201,-2.574193239212036,0.0027039204724133015,,
54865,844,10548,64,5.35,4.97079646,0.0003,-5.213347911834717,54764,0.12636658549308777,-2.4741413593292236,0.0026981772389262915,,
54892,844,10552,64,5.43,5.02731262,0.0003,2.56536865234375,54791,0.0944029688835144,-2.5164482593536377,0.002701474353671074,,
54916,845,10556,64,5.47,5.0777211200000005,0.0003,-7.004487991333008,54815,0.0839477926492691,-2.699154853820801,0.0027032666839659214,,
54942,845,10560,64,5.47,5.06732684,0.0003,0.8050403594970703,54841,0.09742173552513123,-2.417893886566162,0.0026868765708059072,,
54969,845,10564,64,5.56,5.1984791900000005,0.0003,4.2058491706848145,54868,0.09210608154535294,-2.5333776473999023,0.0026803656946867704,,
54986,846,10568,64,5.54,5.180302289999999,0.0003,-2.3728318214416504,54885,0.11379212141036987,-2.346726417541504,0.002683713799342513,,
55000,,,,,,0.0003,-2.324047565460205,54899,0.07125288993120193,-2.450287342071533,0.0026819368358701468,5.799207524720987,5.8
55007,846,10572,64,5.52,5.184317159999999,0.0003,-0.5838338136672974,54906,0.07798882573843002,-2.6361074447631836,0.002680074190720916,,
55023,847,10576,64,5.47,5.085826829999999,0.0003,-3.440864086151123,54922,0.10797108709812164,-2.683526039123535,0.0026735709980130196,,
55048,847,10580,64,5.52,5.145668290000001,0.0003,-0.8639857172966003,54947,0.08593527972698212,-2.59271240234375,0.0026611662469804287,,
55069,847,10584,64,5.54,5.1670652200000005,0.0003,-3.7695226669311523,54968,0.083924800157547,-2.7381091117858887,0.0026579133700579405,,
55088,848,10588,64,5.53,5.15069456,0.0003,-0.683334231376648,54987,0.0990285575389862,-2.4613027572631836,0.002648863010108471,,
55108,848,10592,64,5.46,5.094238979999999,0.0003,0.22984933853149414,55007,0.09148202836513519,-2.787348747253418,0.002643242245540023,,
55138,848,10596,64,5.55,5.168513989999999,0.0003,2.5665838718414307,55037,0.0819636657834053,-2.7142763137817383,0.0026354705914855003,,
55156,849,10600,64,5.49,5.0925166100000006,0.0003,0.8154981136322021,55055,0.08750148117542267,-2.7998576164245605,0.002634453121572733,,
55178,849,10604,64,5.53,5.14084391,0.0003,2.012795925140381,55077,0.13932476937770844,-2.4440507888793945,0.0026322882622480392,,
55205,849,10608,64,5.6,5.22486357,0.0003,4.709409713745117,55104,0.08454221487045288,-2.7381553649902344,0.0026382291689515114,,
55227,850,10612,64,5.6,5.247866970000001,0.0003,-0.8744750022888184,55126,0.08665987849235535,-2.7040953636169434,0.0026448266580700874,,
55252,850,10616,64,5.58,5.221190770000001,0.0003,-4.008940696716309,55151,0.0936986654996872,-2.7239162921905518,0.0026373625732958317,,
55278,850,10620,64,5.63,5.304654770000001,0.0003,6.209878921508789,55177,0.0892576202750206,-2.54172945022583,0.0026410853024572134,,
55300,851,10624,64,5.62,5.3032334200000015,0.0003,1.4814260005950928,55199,0.10278359800577164,-2.5822649002075195,0.0026396687608212233,,
55327,851,10628,64,5.7,5.341652650000001,0.0003,5.605297088623047,55226,0.08408964425325394,-2.781651020050049,0.002644274616613984,,
55347,852,10632,64,5.68,5.34867942,0.0003,0.2974904775619507,55246,0.08402858674526215,-2.4200143814086914,0.0026493214536458254,,
55363,852,10636,64,5.65,5.34018589,0.0003,0.10684067010879517,55262,0.09442678093910217,-2.7720789909362793,0.0026531724724918604,,
55388,852,10640,64,5.69,5.3512372500000005,0.0003,0.713490903377533,55287,0.08282023668289185,-2.480285167694092,0.002658465877175331,,
55408,852,10644,64,5.61,5.169204749999999,0.0003,0.08968186378479004,55307,0.0753093734383583,-2.517575740814209,0.002662536920979619,,
55433,853,10648,64,5.68,5.22685541,0.0003,-0.35573315620422363,55332,0.09827381372451782,-2.570843458175659,0.0026628137566149235,,
55449,853,10652,64,5.57,5.138333680000001,0.0003,-4.211809158325195,55348,0.08771644532680511,-2.6131591796875,0.002663034712895751,,
55468,853,10656,64,5.52,5.093445889999999,0.0003,-0.9306455850601196,55367,0.10420377552509308,-2.5802154541015625,0.002660911064594984,,
55494,854,10660,64,5.52,5.08890582,0.0003,2.006718873977661,55393,0.09233799576759338,-2.45955753326416,0.0026555240619927645,,
55522,854,10664,64,5.53,5.09222792,0.0003,-1.2351139783859253,55421,0.08241412043571472,-2.608414888381958,0.0026574176736176014,,
55540,854,10668,64,5.54,5.107102520000001,0.0003,-0.7016742825508118,55439,0.08702782541513443,-2.7040927410125732,0.0026562483981251717,,
55565,855,10672,64,5.58,5.15713852,0.0003,2.4926881790161133,55464,0.06986542046070099,-2.7175307273864746,0.002654735231772065,,
55590,855,10676,64,5.67,5.27588739,0.0003,4.520312309265137,55489,0.0929790809750557,-2.6158831119537354,0.002654129173606634,,
55613,856,10680,64,5.65,5.258047210000001,0.0003,1.0465624332427979,55512,0.0861719399690628,-2.527278184890747,0.0026556935627013445,,
55644,856,10684,64,5.75,5.367974820000001,0.0003,0.5158472061157227,55543,0.11397463083267212,-2.781831741333008,0.0026480662636458874,,
55662,856,10688,64,5.74,5.341189879999999,0.0003,4.103064060211182,55561,0.083750419318676,-2.8049163818359375,0.002646933775395155,,
55685,857,10692,64,5.77,5.37416442,0.0003,1.372208833694458,55584,0.08146362006664276,-2.7589640617370605,0.0026450082659721375,,
55710,857,10696,64,5.72,5.322948520000001,0.0003,1.006983995437622,55609,0.08858739584684372,-2.876713991165161,0.0026449693832546473,,
55726,857,10700,64,5.7,5.2859804399999994,0.0003,-1.7091553211212158,55625,0.08281449228525162,-2.476888656616211,0.0026484045665711164,,
55743,858,10704,64,5.65,5.21324262,0.0003,2.6628503799438477,55642,0.08549316227436066,-2.5705418586730957,0.002656538737937808,,
55764,858,10708,64,5.59,5.13182316,0.0003,-7.879179000854492,55663,0.09470188617706299,-2.483060359954834,0.002658410230651498,,
55793,858,10712,64,5.66,5.185026879999999,0.0003,2.4681198596954346,55692,0.11852409690618515,-2.5998988151550293,0.0026518709491938353,,
55815,859,10716,64,5.63,5.167271530000001,0.0003,-0.5110975503921509,55714,0.10190559923648834,-2.476163148880005,0.002653262345120311,,
55838,859,10720,64,5.6,5.067017910000001,0.0003,2.4833478927612305,55737,0.09087662398815155,-2.6245036125183105,0.0026533445343375206,,
55854,859,10724,64,5.54,4.99166415,0.0003,4.5662431716918945,55753,0.07583265751600266,-2.7213335037231445,0.0026555112563073635,,
55871,860,10728,64,5.44,4.9194998,0.0003,-1.8253490924835205,55770,0.0874505564570427,-2.323606491088867,0.0026574861258268356,,
55893,860,10732,64,5.46,4.91509665,0.0003,-3.511881113052368,55792,0.09852886945009232,-2.4174540042877197,0.0026597478426992893,,
55910,860,10736,64,5.47,4.93613911,0.0003,0.5930947065353394,55809,0.08921822160482407,-2.7010698318481445,0.002664171392098069,,
55943,861,10740,64,5.55,5.06062362,0.0003,3.6673097610473633,55842,0.08272899687290192,-2.650330066680908,0.002673138864338398,,
55967,861,10744,64,5.59,5.13839383,0.0003,1.4829764366149902,55866,0.0869571641087532,-2.8412954807281494,0.0026850667782127857,,
55989,861,10748,64,5.56,5.13411761,0.0003,6.945137023925781,55888,0.08494841307401657,-2.415853500366211,0.002689606975764036,,
56009,862,10752,64,5.6,5.19401289,0.0003,1.3425767421722412,55908,0.0813213661313057,-2.59283447265625,0.0027002652641385794,,
56028,862,10756,64,5.6,5.18726749,0.0003,6.6322021484375,55927,0.0834248811006546,-2.5330257415771484,0.0027144746854901314,,
56044,862,10760,64,5.5,5.07365386,0.0003,1.5111020803451538,55943,0.09992897510528564,-2.669651508331299,0.0027226218953728676,,
56068,862,10764,64,5.46,5.04687168,0.0003,8.486238479614258,55967,0.07997797429561615,-2.576995849609375,0.0027360268868505955,,
56089,863,10768,64,5.49,5.056757360000001,0.0003,5.223084926605225,55988,0.12350918352603912,-2.5976650714874268,0.002761304145678878,,
56108,863,10772,64,5.43,4.98594295,0.0003,-0.8743711709976196,56007,0.09274958074092865,-2.441953420639038,0.0027803496923297644,,
56134,863,10776,64,5.44,5.0028124300000005,0.0003,1.1203627586364746,56033,0.10959658026695251,-2.748011589050293,0.0027935246471315622,,
56149,864,10780,64,5.36,4.903888240000001,0.0003,-2.1968936920166016,56048,0.11295267939567566,-2.7320396900177,0.002804409945383668,,
56177,864,10784,64,5.33,4.880979109999999,0.0003,3.356344223022461,56076,0.09951111674308777,-2.539590358734131,0.0028063817881047726,,
56196,864,10788,64,5.34,4.8912229400000005,0.0003,1.2532659769058228,56095,0.09959185123443604,-2.5335211753845215,0.0028093757573515177,,
56217,865,10792,64,5.32,4.866129000000001,0.0003,0.2526516914367676,56116,0.09943821281194687,-2.5941812992095947,0.002815073588863015,,
56239,865,10796,64,5.29,4.85623928,0.0003,-1.769354224205017,56138,0.08795206248760223,-2.6165964603424072,0.002814884064719081,,
56258,865,10800,64,5.32,4.91013783,0.0003,-1.5893099308013916,56157,0.09482608735561371,-2.426576614379883,0.0028162039816379547,,
56284,866,10804,64,5.41,5.014272780000001,0.0003,1.1757922172546387,56183,0.093834787607193,-2.573147773742676,0.002824043622240424,,
56309,866,10808,64,5.45,5.06256528,0.0003,-2.2482411861419678,56208,0.09547233581542969,-2.475296974182129,0.0028248168528079987,,
56333,866,10812,64,5.4,4.9838439900000004,0.0003,2.7048466205596924,56232,0.09339457005262375,-2.8420262336730957,0.002826845971867442,,
56360,867,10816,64,5.45,5.01330046,0.0003,0.5496155023574829,56259,0.09658180177211761,-2.85239315032959,0.0028263526037335396,,
56381,867,10820,64,5.43,5.01644877,0.0003,0.023764729499816895,56280,0.0986587405204773,-2.601900100708008,0.002824824769049883,,
56398,867,10824,64,5.44,5.020228370000001,0.0003,2.7162771224975586,56297,0.09888499975204468,-2.734696626663208,0.0028250375762581825,,
56415,868,10828,64,5.44,5.00819592,0.0003,-0.8196673393249512,56314,0.11730631440877914,-2.484046459197998,0.0028235050849616528,,
56439,868,10832,64,5.46,5.055766849999999,0.0003,3.4470250606536865,56338,0.10133504867553711,-2.7238073348999023,0.002824762836098671,,
56465,868,10836,64,5.55,5.1193317,0.0003,-3.0158424377441406,56364,0.11223708838224411,-2.7981085777282715,0.0028177015483379364,,
56489,869,10840,64,5.46,4.98878266,0.0003,3.338259220123291,56388,0.09682811796665192,-2.7638189792633057,0.002815625164657831,,
56522,869,10844,64,5.55,5.10485295,0.0003,-5.227335453033447,56421,0.09120325744152069,-2.5200443267822266,0.002807941287755966,,
56541,870,10848,64,5.52,5.08031363,0.0003,-0.4511704444885254,56440,0.0986107662320137,-2.794095516204834,0.0027938017155975103,,
56565,870,10852,64,5.56,5.11135995,0.0003,2.042203187942505,56464,0.08951053023338318,-2.676034927368164,0.002788612386211753,,
56582,870,10856,64,5.54,5.1109611699999995,0.0003,6.1309943199157715,56481,0.08103261142969131,-2.7181434631347656,0.00278193736448884,,
56599,870,10860,64,5.55,5.134182179999999,0.0003,-3.1039698123931885,56498,0.09952741861343384,-2.912740468978882,0.0027778358198702335,,
56622,871,10864,64,5.54,5.09570182,0.0003,-5.740251064300537,56521,0.141106516122818,-2.317692279815674,0.002766950521618128,,
56645,871,10868,64,5.56,5.12365454,0.0003,-2.0503010749816895,56544,0.1677207499742508,-2.729374885559082,0.002749277511611581,,
56661,871,10872,64,5.53,5.088503050000001,0.0003,-2.870534896850586,56560,0.08628680557012558,-2.673642635345459,0.002743139863014221,,
56680,872,10876,64,5.46,4.98211912,0.0003,-7.4176201820373535,56579,0.08802933990955353,-2.7269153594970703,0.0027422322891652584,,
56700,872,10880,64,5.51,5.01434356,0.0003,-0.9166463017463684,56599,0.09126920998096466,-2.686400890350342,0.002742451848462224,,
56716,872,10884,64,5.39,4.89117857,0.0003,-4.707701683044434,56615,0.10249301791191101,-2.6462175846099854,0.002741545904427767,,
56732,873,10888,64,5.36,4.87704182,0.0003,-1.735544204711914,56631,0.11762039363384247,-2.4273629188537598,0.002743606921285391,,
56752,873,10892,64,5.35,4.859483,0.0003,-7.960313320159912,56651,0.08673886209726334,-2.594118595123291,0.002743605524301529,,
56775,873,10896,64,5.36,4.856425560000002,0.0003,-4.507128715515137,56674,0.10326515138149261,-2.566471576690674,0.002732344903051853,,
56794,873,10900,64,5.36,4.86993032,0.0003,1.333787441253662,56693,0.0815998986363411,-2.589521884918213,0.0027271760627627373,,
56815,874,10904,64,5.31,4.83644363,0.0003,-1.3772833347320557,56714,0.10581675916910172,-2.6700363159179688,0.0027253287844359875,,
56832,874,10908,64,5.23,4.763929500000001,0.0003,-8.46540355682373,56731,0.0839688628911972,-2.6104202270507812,0.002719985321164131,,
56853,874,10912,64,5.2,4.76417199,0.0003,2.6022720336914062,56752,0.13929948210716248,-2.575127124786377,0.0027107454370707273,,
56872,875,10916,64,5.12,4.682349299999999,0.0003,-5.272458076477051,56771,0.08546493947505951,-2.4071104526519775,0.0027077498380094767,,
56890,875,10920,64,5.09,4.6574849700000005,0.0003,1.705025315284729,56789,0.07666703313589096,-2.5500025749206543,0.002701464109122753,,
56912,875,10924,64,5.14,4.728569960000001,0.0003,-7.208442211151123,56811,0.07366052269935608,-2.548117160797119,0.002700034761801362,,
56928,875,10928,64,5.13,4.7275889300000005,0.0003,-3.481306314468384,56827,0.10451392829418182,-2.4340925216674805,0.002694415394216776,,
56944,876,10932,64,5.05,4.614754330000001,0.0003,0.32749754190444946,56843,0.08069764822721481,-2.496565818786621,0.0026835475582629442,,
56965,876,10936,64,5.0,4.6136585000000006,0.0003,2.0798020362854004,56864,0.0851442962884903,-2.5430288314819336,0.0026796958409249783,,
56986,876,10940,64,4.97,4.5795899,0.0003,-3.751880407333374,56885,0.08373556286096573,-2.898955821990967,0.002673611743375659,,
57011,877,10944,64,4.89,4.46824678,0.0003,-1.8832764625549316,56910,0.08046101033687592,-2.643083333969116,0.0026638475246727467,,
57040,877,10948,64,4.99,4.587012560000001,0.0003,5.831857681274414,56939,0.1058783233165741,-2.353919506072998,0.0026638577692210674,,
57068,878,10952,64,5.03,4.636553719999999,0.0003,6.508478164672852,56967,0.08392956107854843,-2.5346579551696777,0.002674305345863104,,
57083,878,10956,64,5.01,4.582596239999999,0.0003,3.649132490158081,56982,0.08149420469999313,-2.728414535522461,0.0026799323968589306,,
57106,878,10960,64,5.07,4.654564140000001,0.0003,-1.299325704574585,57005,0.08462904393672943,-2.4658939838409424,0.0026833429001271725,,
57124,878,10964,64,5.02,4.590624569999999,0.0003,0.5736842751502991,57023,0.08073608577251434,-2.5215654373168945,0.0026832916773855686,,
57150,879,10968,64,5.05,4.67337867,0.0003,3.0470054149627686,57049,0.09386787563562393,-2.867827892303467,0.002690218621864915,,
57170,879,10972,64,5.09,4.741866809999999,0.0003,3.4896223545074463,57069,0.10551640391349792,-2.78291654586792,0.002695451257750392,,
57197,880,10976,64,5.17,4.844837259999999,0.0003,0.23876070976257324,57096,0.08265914767980576,-2.6113662719726562,0.0026985362637788057,,
57221,880,10980,64,5.21,4.930258949999999,0.0003,-3.316575765609741,57120,0.09521746635437012,-2.621786594390869,0.002700416836887598,,
57243,880,10984,64,5.27,5.002636839999999,0.0003,0.6722511053085327,57142,0.10461248457431793,-2.495755672454834,0.0026941969990730286,,
57264,881,10988,64,5.32,5.04991225,0.0003,-1.0268536806106567,57163,0.09189372509717941,-2.806715488433838,0.002686508931219578,,
57279,881,10992,64,5.27,5.00103188,0.0003,-0.015096545219421387,57178,0.11396309733390808,-2.832008123397827,0.0026839773636311293,,
