train/ent_coef,rollout/ep_rew_mean,time/episodes,train/learning_rate,rollout/ep_len_mean,time/time_elapsed,time/fps,train/ent_coef_loss,train/n_updates,train/actor_loss,train/critic_loss,time/total_timesteps,eval/mean_ep_length,eval/mean_reward
0.004408496897667646,25.674341560000002,2856,0.0003,23.79,1252,55,0.5083255767822266,69356,-13.5221529006958,0.45794832706451416,69457,,
0.004376025404781103,26.10736785,2860,0.0003,24.09,1254,55,1.4073981046676636,69474,-13.78600025177002,0.7689308524131775,69575,,
0.004409518558532,25.840003120000002,2864,0.0003,23.86,1256,55,0.6256346702575684,69546,-14.175691604614258,0.3481290936470032,69647,,
0.004392354749143124,25.71698673,2868,0.0003,23.71,1257,55,-10.196585655212402,69618,-12.365412712097168,0.5292151570320129,69719,,
0.004382891580462456,25.20827977,2872,0.0003,23.37,1259,55,4.369379043579102,69725,-13.145360946655273,0.34374070167541504,69826,,
0.004398625809699297,25.41329985,2876,0.0003,23.48,1261,55,1.0452191829681396,69824,-13.31194019317627,0.5383539795875549,69925,,
0.004395292140543461,,,0.0003,,,,-5.1098127365112305,69899,-12.82716178894043,0.43396875262260437,70000,26.85,29.826536158658563
0.00438961386680603,25.647923670000004,2880,0.0003,23.61,1264,55,-1.8577966690063477,69936,-12.611516952514648,0.408355712890625,70037,,
0.004388523753732443,25.447990220000012,2884,0.0003,23.33,1266,55,5.738492965698242,70031,-12.937835693359375,0.5530238747596741,70132,,
0.004411251749843359,25.317835260000003,2888,0.0003,23.25,1267,55,-3.213191509246826,70111,-12.08932113647461,0.5289757251739502,70212,,
0.004382358863949776,24.827159270000003,2892,0.0003,23.01,1268,55,-1.234442949295044,70189,-13.531455039978027,0.3856835663318634,70290,,
0.004385848063975573,24.948090249999996,2896,0.0003,23.15,1270,55,6.693373203277588,70274,-12.864686965942383,0.4159192442893982,70375,,
0.004507049918174744,24.77802069,2900,0.0003,22.98,1271,55,-2.8498077392578125,70350,-13.275920867919922,0.4324401617050171,70451,,
0.004606213420629501,25.134100110000006,2904,0.0003,23.52,1273,55,2.599886417388916,70471,-13.120746612548828,0.4111059010028839,70572,,
0.004624237306416035,25.0967357,2908,0.0003,23.49,1274,55,6.293188095092773,70561,-12.421786308288574,0.5138909220695496,70662,,
0.004655885510146618,25.28508291,2912,0.0003,23.61,1277,55,7.094667434692383,70676,-13.057291030883789,0.3059506416320801,70777,,
0.004729642532765865,25.055845320000007,2916,0.0003,23.43,1278,55,1.3217360973358154,70764,-12.513126373291016,0.48204195499420166,70865,,
0.004767969716340303,25.3441842,2920,0.0003,23.73,1280,55,0.8207345008850098,70874,-12.549541473388672,0.392894983291626,70975,,
0.004724336322396994,25.41767259,2924,0.0003,23.54,1281,55,0.7029428482055664,70963,-13.584352493286133,0.5674929618835449,71064,,
0.004752661567181349,25.56817551,2928,0.0003,23.67,1283,55,-2.198781728744507,71068,-12.557432174682617,0.36764296889305115,71169,,
0.004736155737191439,25.497771900000007,2932,0.0003,23.61,1285,55,-1.8437167406082153,71161,-12.947610855102539,0.6648329496383667,71262,,
0.004756590351462364,25.416731490000007,2936,0.0003,23.65,1287,55,3.2104458808898926,71265,-13.00773811340332,0.3958733081817627,71366,,
0.004746320191770792,25.038392599999998,2940,0.0003,23.41,1288,55,-1.670616865158081,71356,-13.541229248046875,0.45464998483657837,71457,,
0.00464131124317646,24.91403914,2944,0.0003,23.41,1290,55,-1.4426465034484863,71445,-13.395309448242188,0.4835759401321411,71546,,
0.004611853044480085,24.709914219999995,2948,0.0003,23.22,1292,55,1.5070152282714844,71532,-12.933320999145508,0.38546305894851685,71633,,
0.004632853902876377,24.754215800000008,2952,0.0003,23.23,1293,55,-0.44726014137268066,71608,-13.315664291381836,0.34767359495162964,71709,,
0.004565292503684759,24.890915969999995,2956,0.0003,23.47,1295,55,1.4915330410003662,71703,-12.925931930541992,0.5669638514518738,71804,,
0.004530566744506359,24.687411609999998,2960,0.0003,23.27,1296,55,-3.5248992443084717,71801,-12.984990119934082,0.48212215304374695,71902,,
0.004537493921816349,24.930372770000005,2964,0.0003,23.53,1298,55,-1.4594707489013672,71899,-12.872489929199219,0.39650052785873413,72000,,
0.00454130070284009,25.17632897,2968,0.0003,23.8,1300,55,-3.641218900680542,71998,-12.405279159545898,0.4487932324409485,72099,,
0.0044579943642020226,25.60975265,2972,0.0003,24.17,1303,55,-3.9826512336730957,72142,-13.395448684692383,0.5006688237190247,72243,,
0.004400280769914389,25.784877780000002,2976,0.0003,24.28,1305,55,0.331657737493515,72252,-12.613271713256836,0.4901810884475708,72353,,
0.004383713472634554,25.920550990000002,2980,0.0003,24.32,1307,55,0.4647158980369568,72368,-13.438258171081543,0.3636283278465271,72469,,
0.00440151896327734,26.174910410000006,2984,0.0003,24.59,1309,55,-6.816192150115967,72490,-14.250980377197266,0.47331154346466064,72591,,
0.0044059730134904385,26.51589281,2988,0.0003,24.9,1311,55,-0.6271336078643799,72601,-13.66499137878418,0.5310426950454712,72702,,
0.004396361298859119,27.237423679999996,2992,0.0003,25.34,1313,55,-2.7373857498168945,72723,-12.916467666625977,0.46719983220100403,72824,,
0.0044274842366576195,27.38193348,2996,0.0003,25.46,1314,55,-2.223982810974121,72820,-13.879033088684082,0.4665648937225342,72921,,
0.0044512879103422165,27.412381360000005,3000,0.0003,25.52,1316,55,-3.0310378074645996,72902,-13.431989669799805,0.36367174983024597,73003,,
0.004432055167853832,27.43423423,3004,0.0003,25.28,1317,55,-3.043438673019409,72999,-12.505760192871094,0.4247879981994629,73100,,
0.004434164613485336,27.40781476,3008,0.0003,25.34,1319,55,-2.9171509742736816,73095,-12.978530883789062,0.5288591384887695,73196,,
0.004434335511177778,27.121742449999996,3012,0.0003,25.13,1320,55,0.1514875888824463,73189,-13.590415000915527,0.46507132053375244,73290,,
0.004444573074579239,27.39794991,3016,0.0003,25.24,1322,55,-6.269289016723633,73288,-13.657951354980469,0.3961030840873718,73389,,
0.004397017415612936,26.93397348,3020,0.0003,24.86,1323,55,-3.4883127212524414,73360,-12.813985824584961,0.43689578771591187,73461,,
0.004353024531155825,26.71243025,3024,0.0003,24.76,1325,55,-0.18081724643707275,73439,-13.676732063293457,0.4189830720424652,73540,,
0.004324269946664572,26.313816340000002,3028,0.0003,24.44,1326,55,3.8884851932525635,73512,-11.984676361083984,0.4027148187160492,73613,,
0.0042815664783120155,26.46581712,3032,0.0003,24.56,1328,55,4.863274574279785,73617,-13.463443756103516,0.4626789689064026,73718,,
0.0042602927424013615,26.30494525,3036,0.0003,24.44,1330,55,4.419689655303955,73709,-12.872371673583984,0.43073493242263794,73810,,
0.004290143493562937,26.8871374,3040,0.0003,24.87,1332,55,-4.811211585998535,73843,-12.514416694641113,0.3844994902610779,73944,,
0.00425904942676425,27.025991779999995,3044,0.0003,25.05,1334,55,4.670750617980957,73950,-13.717848777770996,0.5330429077148438,74051,,
0.004311171360313892,27.082897640000002,3048,0.0003,25.09,1335,55,5.963532447814941,74041,-12.522229194641113,0.5009039640426636,74142,,
0.00431599048897624,27.538975259999997,3052,0.0003,25.44,1337,55,-1.4528300762176514,74152,-12.437329292297363,0.48608481884002686,74253,,
0.004350094590336084,27.730584270000005,3056,0.0003,25.59,1339,55,-4.289212226867676,74262,-12.496471405029297,0.47423481941223145,74363,,
0.004347025882452726,27.645298090000004,3060,0.0003,25.59,1341,55,2.857140064239502,74360,-13.858026504516602,0.4216829538345337,74461,,
0.004291182849556208,28.23111846,3064,0.0003,25.99,1343,55,0.7931133508682251,74498,-13.747374534606934,0.3574681282043457,74599,,
0.004258245229721069,28.211168349999998,3068,0.0003,25.91,1345,55,1.9674582481384277,74589,-13.23244857788086,0.6253907680511475,74690,,
0.004228397272527218,27.56238429,3072,0.0003,25.42,1347,55,8.948987007141113,74684,-13.544004440307617,0.5092900991439819,74785,,
0.004313402343541384,27.213102550000002,3076,0.0003,25.25,1348,55,-0.4165875017642975,74777,-12.879411697387695,0.43686291575431824,74878,,
0.0043845409527421,26.912579070000007,3080,0.0003,24.99,1350,55,1.4517663717269897,74867,-12.578981399536133,0.3778010308742523,74968,,
0.004395078402012587,,,0.0003,,,,3.591362953186035,74899,-12.403135299682617,0.493571937084198,75000,27.35,30.404382078908384
0.004404609557241201,26.463132880000007,3084,0.0003,24.54,1353,55,0.588615357875824,74944,-13.132726669311523,0.35768505930900574,75045,,
0.004391963128000498,26.64651037,3088,0.0003,24.65,1355,55,4.712118148803711,75066,-12.42984390258789,0.372275710105896,75167,,
0.004492605105042458,26.378616340000004,3092,0.0003,24.5,1357,55,1.500849962234497,75173,-12.065248489379883,0.5242134928703308,75274,,
0.004476332105696201,26.651488840000003,3096,0.0003,24.63,1359,55,-1.3032443523406982,75283,-11.731205940246582,0.4092944860458374,75384,,
0.004501678049564362,26.983984789999994,3100,0.0003,24.81,1360,55,0.9742252826690674,75383,-13.81982707977295,0.5268397927284241,75484,,
0.0045018307864665985,27.032816469999997,3104,0.0003,24.84,1362,55,10.56439208984375,75483,-12.789054870605469,0.5964257717132568,75584,,
0.004534986335784197,26.98925181,3108,0.0003,24.72,1364,55,1.988459825515747,75567,-13.149656295776367,0.48851650953292847,75668,,
0.004596835467964411,26.78790298,3112,0.0003,24.55,1365,55,2.7365994453430176,75644,-13.352128982543945,0.35837242007255554,75745,,
0.004649642389267683,26.91512391,3116,0.0003,24.82,1367,55,2.2897815704345703,75770,-13.130138397216797,0.4937059283256531,75871,,
0.004618419799953699,27.471767970000005,3120,0.0003,25.4,1369,55,4.209045886993408,75900,-13.215850830078125,0.46226710081100464,76001,,
0.004592655226588249,28.142705490000004,3124,0.0003,26.08,1371,55,6.151392459869385,76047,-12.814043998718262,0.3063715100288391,76148,,
0.004596121143549681,28.51239713,3128,0.0003,26.34,1373,55,-5.139467239379883,76146,-13.41169261932373,0.3401416540145874,76247,,
0.004591711331158876,28.098243780000004,3132,0.0003,26.06,1374,55,-0.21245527267456055,76223,-13.089045524597168,0.4832151532173157,76324,,
0.004601256921887398,28.09080679,3136,0.0003,26.02,1376,55,-2.451840877532959,76311,-14.051980972290039,0.519316554069519,76412,,
0.00455118203535676,28.070814960000007,3140,0.0003,26.01,1378,55,-1.9379348754882812,76444,-13.523573875427246,0.46855995059013367,76545,,
0.004546377342194319,28.001234770000007,3144,0.0003,25.81,1379,55,-3.8821020126342773,76531,-12.57495403289795,0.49100011587142944,76632,,
0.004509726073592901,28.081258639999998,3148,0.0003,25.84,1381,55,2.9162557125091553,76625,-12.094910621643066,0.46531811356544495,76726,,
0.004544480703771114,27.740991479999998,3152,0.0003,25.7,1383,55,-7.5862321853637695,76722,-13.240464210510254,0.4038698375225067,76823,,
0.004533574916422367,27.774857020000002,3156,0.0003,25.59,1384,55,-1.743445873260498,76821,-13.840742111206055,0.3872424364089966,76922,,
0.004504162352532148,28.255525040000002,3160,0.0003,25.92,1386,55,-1.0202127695083618,76952,-13.103785514831543,0.6241229176521301,77053,,
0.0044927895069122314,28.021721760000005,3164,0.0003,25.71,1388,55,-6.731801509857178,77069,-12.594640731811523,0.4290129840373993,77170,,
0.004500737879425287,28.36827805,3168,0.0003,25.86,1390,55,-1.153235912322998,77175,-13.164562225341797,0.46018433570861816,77276,,
0.004421098157763481,28.578660250000002,3172,0.0003,25.95,1392,55,-1.2306945323944092,77279,-13.244013786315918,0.34569546580314636,77380,,
0.004444242920726538,28.72795007,3176,0.0003,25.93,1393,55,-1.3614919185638428,77370,-13.94943618774414,0.35158267617225647,77471,,
0.00445661460980773,28.409142069999998,3180,0.0003,25.74,1395,55,-0.533577561378479,77441,-12.839454650878906,0.492430716753006,77542,,
0.0044443379156291485,28.301180259999995,3184,0.0003,25.68,1396,55,-2.023534059524536,77512,-13.76603889465332,0.36777979135513306,77613,,
0.004434291273355484,27.68681796,3188,0.0003,25.2,1397,55,5.2369232177734375,77586,-13.218917846679688,0.36713162064552307,77687,,
0.0043758125975728035,27.72311984,3192,0.0003,25.37,1399,55,3.805284023284912,77710,-13.205029487609863,0.6755250692367554,77811,,
0.004341932013630867,27.288132010000005,3196,0.0003,25.07,1400,55,-2.566540002822876,77790,-13.347055435180664,0.40628641843795776,77891,,
0.004316775128245354,27.12488483,3200,0.0003,25.01,1402,55,-1.7279506921768188,77884,-13.264187812805176,0.43347594141960144,77985,,
0.004361154045909643,27.13862029,3204,0.0003,25.1,1404,55,-4.589580059051514,77993,-13.980945587158203,0.4138047695159912,78094,,
0.004344199318438768,26.98528319,3208,0.0003,25.03,1405,55,1.3085299730300903,78070,-13.223630905151367,0.4369208514690399,78171,,
0.004320320673286915,27.33310953,3212,0.0003,25.29,1407,55,0.280755877494812,78173,-13.250177383422852,0.35238415002822876,78274,,
0.004270963370800018,27.16440219,3216,0.0003,25.06,1409,55,-6.88291072845459,78276,-13.201297760009766,0.45245346426963806,78377,,
0.004233721178025007,26.929154590000003,3220,0.0003,24.77,1410,55,2.884953498840332,78377,-12.500185012817383,0.43812185525894165,78478,,
0.004270097706466913,26.695410000000003,3224,0.0003,24.5,1413,55,-0.9124678373336792,78497,-13.261702537536621,0.4631674885749817,78598,,
0.004263188689947128,27.16386682,3228,0.0003,24.7,1415,55,-7.08779764175415,78616,-13.209928512573242,0.5309937000274658,78717,,
0.004210757091641426,27.8487963,3232,0.0003,25.16,1417,55,-5.912230014801025,78739,-13.45541763305664,0.3551529347896576,78840,,
0.004191464278846979,28.257467760000004,3236,0.0003,25.4,1419,55,-0.941706657409668,78851,-13.97652816772461,0.4769922196865082,78952,,
0.004135122522711754,28.36996664000001,3240,0.0003,25.4,1421,55,-3.638535976409912,78984,-13.314300537109375,0.41834691166877747,79085,,
0.004125725943595171,28.948035259999997,3244,0.0003,25.73,1423,55,-8.81428337097168,79104,-13.267230987548828,0.4530133605003357,79205,,
0.004138031974434853,28.941166069999998,3248,0.0003,25.77,1425,55,-0.3478560447692871,79202,-13.941835403442383,0.4205666482448578,79303,,
0.00416085310280323,28.806097169999997,3252,0.0003,25.5,1426,55,3.052539348602295,79272,-13.377432823181152,0.4832526743412018,79373,,
0.004285302013158798,29.250999070000006,3256,0.0003,25.86,1428,55,-3.182729721069336,79407,-13.248199462890625,0.4167357087135315,79508,,
0.004313026089221239,28.44960732,3260,0.0003,25.25,1429,55,3.7826766967773438,79477,-13.019577026367188,0.3942047655582428,79578,,
0.004338452592492104,28.221043129999998,3264,0.0003,25.22,1431,55,-0.5054049491882324,79591,-13.032042503356934,0.5006961226463318,79692,,
0.004369847010821104,28.417014180000002,3268,0.0003,25.45,1433,55,4.320013523101807,79720,-13.153823852539062,0.49986374378204346,79821,,
0.004321179818361998,28.81757179,3272,0.0003,25.78,1435,55,2.0069451332092285,79857,-12.680829048156738,0.46718913316726685,79958,,
0.004338632803410292,,,0.0003,,,,3.005753993988037,79899,-14.443082809448242,0.350057452917099,80000,27.15,31.385382378753274
0.004378634504973888,28.882657409999997,3276,0.0003,26.05,1439,55,-3.688598155975342,79975,-12.827165603637695,0.5221470594406128,80076,,
0.004433771595358849,29.037949129999998,3280,0.0003,26.19,1440,55,-0.3896212577819824,80060,-12.77580451965332,0.3644132614135742,80161,,
0.004472056869417429,29.193069579999992,3284,0.0003,26.23,1441,55,0.40108299255371094,80135,-13.185937881469727,0.43619829416275024,80236,,
0.004481895826756954,29.861561529999996,3288,0.0003,26.64,1443,55,-3.0904011726379395,80250,-13.438196182250977,0.4220304787158966,80351,,
0.004530067555606365,30.305546089999996,3292,0.0003,26.86,1446,55,3.0470783710479736,80396,-13.467668533325195,0.4261367917060852,80497,,
0.004522944800555706,30.58528748,3296,0.0003,27.16,1447,55,2.9718923568725586,80506,-13.591821670532227,0.32053789496421814,80607,,
0.004535077605396509,30.69398879,3300,0.0003,27.26,1449,55,-2.036362886428833,80610,-12.993637084960938,0.6722529530525208,80711,,
0.004534394014626741,30.788168410000004,3304,0.0003,27.31,1451,55,-4.836670875549316,80724,-13.560787200927734,0.4789091944694519,80825,,
0.004507737699896097,31.33290179,3308,0.0003,27.63,1453,55,1.4428150653839111,80833,-13.597131729125977,0.36431369185447693,80934,,
0.004472086206078529,31.343399429999998,3312,0.0003,27.62,1455,55,-2.315804958343506,80935,-13.675392150878906,0.4639090597629547,81036,,
0.004454012028872967,31.03285739,3316,0.0003,27.32,1456,55,-2.8122363090515137,81008,-12.745199203491211,0.36866533756256104,81109,,
0.004383982624858618,31.16665357999999,3320,0.0003,27.41,1458,55,-4.312183380126953,81118,-13.598246574401855,0.4962792694568634,81219,,
0.004394089337438345,31.57325653,3324,0.0003,27.56,1461,55,-0.4829232692718506,81253,-13.961822509765625,0.4188363552093506,81354,,
0.004325629211962223,31.054892050000003,3328,0.0003,27.24,1462,55,3.8222174644470215,81340,-13.25558853149414,0.6105594635009766,81441,,
0.004356955178081989,31.011592620000002,3332,0.0003,27.2,1465,55,-3.539666175842285,81459,-13.548164367675781,0.40852877497673035,81560,,
0.0043520801700651646,30.666920199999996,3336,0.0003,27.06,1466,55,4.166301250457764,81557,-13.314993858337402,0.3505038321018219,81658,,
0.00433474313467741,30.09106633,3340,0.0003,26.73,1468,55,-4.413333892822266,81657,-14.247489929199219,0.44815313816070557,81758,,
0.004354213830083609,29.620090029999997,3344,0.0003,26.49,1470,55,-2.2581024169921875,81753,-13.947216033935547,0.35666292905807495,81854,,
0.004305626731365919,29.742944339999994,3348,0.0003,26.45,1471,55,-0.9174403548240662,81847,-13.956302642822266,0.44663670659065247,81948,,
0.004319239407777786,29.792224439999995,3352,0.0003,26.47,1473,55,0.3461407423019409,81919,-13.643147468566895,0.49895352125167847,82020,,
0.004279498476535082,29.88517153,3356,0.0003,26.35,1475,55,-8.362247467041016,82042,-13.688028335571289,0.7538964152336121,82143,,
0.004294181242585182,30.172215849999997,3360,0.0003,26.7,1477,55,-3.64855694770813,82147,-14.35610294342041,0.3916754722595215,82248,,
0.004318615421652794,30.501192269999994,3364,0.0003,26.72,1479,55,-2.223191499710083,82263,-13.622535705566406,0.34409278631210327,82364,,
0.004338711034506559,29.796381599999997,3368,0.0003,26.12,1480,55,-1.0685120820999146,82332,-12.857643127441406,0.44139963388442993,82433,,
0.0043181502260267735,29.524670370000003,3372,0.0003,26.06,1483,55,1.2729859352111816,82463,-13.648439407348633,0.3489677309989929,82564,,
0.004349451512098312,29.391701329999997,3376,0.0003,25.8,1484,55,-4.552770614624023,82555,-13.82871150970459,0.49988532066345215,82656,,
0.004387157037854195,29.307380530000003,3380,0.0003,25.69,1486,55,-3.2173948287963867,82629,-12.882964134216309,0.40465256571769714,82730,,
0.004443007055670023,29.72606993000001,3384,0.0003,26.08,1488,55,4.5487823486328125,82743,-12.721343994140625,0.4936360716819763,82844,,
0.00452876091003418,29.45815842,3388,0.0003,26.15,1490,55,3.2130186557769775,82865,-13.833162307739258,0.44368016719818115,82966,,
0.004543133545666933,28.711162469999998,3392,0.0003,25.58,1491,55,2.9018898010253906,82954,-13.704529762268066,0.3862140476703644,83055,,
0.004510933067649603,28.5576521,3396,0.0003,25.41,1493,55,-1.4946972131729126,83047,-13.41384506225586,0.5237073302268982,83148,,
0.004498584195971489,28.24768028,3400,0.0003,25.17,1494,55,0.39382249116897583,83127,-14.041109085083008,0.44931405782699585,83228,,
0.004563161637634039,28.5451628,3404,0.0003,25.38,1496,55,-2.262068271636963,83262,-13.491365432739258,0.5092097520828247,83363,,
0.0045539019629359245,27.951374419999993,3408,0.0003,25.05,1497,55,0.4653666019439697,83338,-14.085700988769531,0.3970012664794922,83439,,
0.004567911848425865,28.208793749999998,3412,0.0003,25.17,1499,55,-4.040584087371826,83452,-12.767515182495117,0.4547092020511627,83553,,
0.004535325802862644,28.511784130000002,3416,0.0003,25.48,1501,55,-1.2207448482513428,83556,-13.645407676696777,0.5460270643234253,83657,,
0.004481707699596882,28.759581490000002,3420,0.0003,25.68,1503,55,2.5830652713775635,83686,-13.550947189331055,0.3924058675765991,83787,,
0.004494030028581619,27.83342883,3424,0.0003,25.06,1504,55,3.5409178733825684,83759,-13.906946182250977,0.4690418839454651,83860,,
0.0045782700181007385,27.89259645,3428,0.0003,25.18,1506,55,-6.374361038208008,83858,-13.38641357421875,0.4333820343017578,83959,,
0.004571694880723953,27.26802832,3432,0.0003,24.78,1507,55,-3.9032468795776367,83937,-14.437406539916992,0.43734467029571533,84038,,
0.004529002588242292,27.286664719999997,3436,0.0003,24.82,1509,55,-4.830012321472168,84039,-13.091615676879883,0.4936267137527466,84140,,
0.004544587340205908,27.05784407,3440,0.0003,24.55,1510,55,-0.02367997169494629,84112,-13.285537719726562,0.41938120126724243,84213,,
0.004542934242635965,26.905808119999996,3444,0.0003,24.48,1512,55,0.7681171894073486,84201,-13.805695533752441,0.40939274430274963,84302,,
0.004534909036010504,26.766275379999996,3448,0.0003,24.44,1513,55,4.014290809631348,84291,-13.467140197753906,0.7411940097808838,84392,,
0.004500963259488344,26.94483963,3452,0.0003,24.65,1515,55,0.6491789817810059,84384,-13.160350799560547,0.48229843378067017,84485,,
0.0045042806304991245,26.33794266,3456,0.0003,24.36,1517,55,7.544283390045166,84478,-13.557228088378906,0.31955575942993164,84579,,
0.004556167405098677,26.10412105,3460,0.0003,24.06,1518,55,3.3227648735046387,84553,-13.054905891418457,0.3742433786392212,84654,,
0.004566313233226538,25.57426377,3464,0.0003,23.8,1520,55,-3.869140863418579,84643,-14.234734535217285,0.3269513249397278,84744,,
0.004588133189827204,26.280798790000002,3468,0.0003,24.33,1522,55,3.157543659210205,84765,-13.556220054626465,0.588558554649353,84866,,
0.004537982866168022,26.139074699999995,3472,0.0003,23.99,1524,55,-2.93868350982666,84862,-14.078207015991211,0.4988000988960266,84963,,
0.004516380373388529,,,0.0003,,,,-3.405196189880371,84899,-13.16444206237793,0.5779014825820923,85000,27.75,32.29471723558381
0.0045176963321864605,25.909676360000002,3476,0.0003,23.79,1527,55,-0.8165134191513062,84934,-13.931903839111328,0.48985692858695984,85035,,
0.004499590024352074,26.104654289999996,3480,0.0003,23.99,1528,55,6.174989700317383,85028,-14.283706665039062,0.553723156452179,85129,,
0.004517974331974983,25.68527301,3484,0.0003,23.65,1530,55,1.0794479846954346,85108,-13.352764129638672,0.4968614876270294,85209,,
0.004535687156021595,25.504288189999997,3488,0.0003,23.25,1531,55,-2.1078271865844727,85190,-13.728906631469727,0.5146979093551636,85291,,
0.004541963338851929,25.866177729999993,3492,0.0003,23.52,1533,55,4.896468639373779,85306,-14.44743537902832,0.4973050653934479,85407,,
0.004599425010383129,26.018620289999998,3496,0.0003,23.57,1535,55,2.693678617477417,85404,-13.515792846679688,0.6702337265014648,85505,,
0.004665188025683165,26.31839367,3500,0.0003,23.87,1537,55,2.0116801261901855,85514,-14.870229721069336,0.4148765802383423,85615,,
0.004685680847615004,26.10399729,3504,0.0003,23.81,1539,55,0.12519240379333496,85643,-12.826582908630371,0.40352311730384827,85744,,
0.004670374095439911,26.181387210000008,3508,0.0003,23.9,1541,55,2.1316335201263428,85728,-13.50186538696289,0.49839192628860474,85829,,
0.004685055464506149,25.59808424,3512,0.0003,23.62,1542,55,7.592070579528809,85814,-12.888203620910645,0.48153796792030334,85915,,
0.004708153661340475,25.46381398,3516,0.0003,23.44,1544,55,-2.5187315940856934,85900,-12.797151565551758,0.4101485013961792,86001,,
0.004739045165479183,25.059646,3520,0.0003,23.1,1545,55,-1.0345654487609863,85996,-14.270275115966797,0.5232494473457336,86097,,
0.004762799944728613,25.08851359,3524,0.0003,23.07,1546,55,-0.38882312178611755,86066,-12.583799362182617,0.38330739736557007,86167,,
0.004694044589996338,25.02259305,3528,0.0003,23.01,1548,55,-7.4756178855896,86159,-13.546058654785156,0.4811588525772095,86260,,
0.004658625926822424,25.729271949999998,3532,0.0003,23.41,1550,55,0.3955709934234619,86278,-13.06704330444336,0.47606968879699707,86379,,
0.004610142204910517,25.85047226,3536,0.0003,23.6,1552,55,1.046926498413086,86399,-13.041313171386719,0.5253384709358215,86500,,
0.004595310427248478,25.923520290000003,3540,0.0003,23.8,1554,55,-2.6477184295654297,86492,-13.021350860595703,0.37712883949279785,86593,,
0.0045885792933404446,26.372715270000004,3544,0.0003,24.09,1556,55,-0.3799585700035095,86610,-13.785886764526367,0.8514209389686584,86711,,
0.004584508948028088,26.852190779999997,3548,0.0003,24.33,1557,55,2.4423720836639404,86724,-13.820100784301758,0.4280988276004791,86825,,
0.004500828217715025,26.857245390000003,3552,0.0003,24.25,1559,55,-0.8841742873191833,86809,-13.081624031066895,0.5629329681396484,86910,,
0.004510683473199606,26.904462039999995,3556,0.0003,24.43,1561,55,-1.3739256858825684,86921,-14.29023265838623,0.5944631695747375,87022,,
0.004493361338973045,27.495846529999998,3560,0.0003,24.75,1563,55,4.820404052734375,87028,-13.296432495117188,0.5394858121871948,87129,,
0.0045639341697096825,27.614836370000006,3564,0.0003,24.86,1565,55,-1.0794936418533325,87129,-13.522502899169922,0.39742937684059143,87230,,
0.0044965012930333614,26.941138350000003,3568,0.0003,24.39,1566,55,-4.07517671585083,87204,-12.730485916137695,0.5262859463691711,87305,,
0.00442906329408288,27.510577059999996,3572,0.0003,24.78,1569,55,0.7795003652572632,87340,-13.453140258789062,0.4706396460533142,87441,,
0.00442802207544446,27.992994419999995,3576,0.0003,25.33,1571,55,4.926151275634766,87467,-14.01644515991211,0.5530173778533936,87568,,
0.004399475641548634,27.748781049999995,3580,0.0003,25.16,1572,55,-3.3425145149230957,87544,-13.524042129516602,0.41947054862976074,87645,,
0.0044054375030100346,28.151939709999994,3584,0.0003,25.42,1574,55,0.09834647178649902,87650,-13.963041305541992,0.4176254868507385,87751,,
0.0044482070952653885,28.032702900000004,3588,0.0003,25.41,1576,55,-2.199679374694824,87731,-14.621749877929688,0.3852924704551697,87832,,
0.0044181812554597855,28.358518560000007,3592,0.0003,25.49,1578,55,1.4922947883605957,87855,-12.515989303588867,0.5299984216690063,87956,,
0.004450551699846983,28.380155960000003,3596,0.0003,25.59,1580,55,-0.81556236743927,87963,-14.051546096801758,0.45477133989334106,88064,,
0.004407801199704409,28.28066226,3600,0.0003,25.48,1582,55,2.3772902488708496,88062,-13.772027015686035,0.3793991506099701,88163,,
0.0044043343514204025,28.01709213,3604,0.0003,25.05,1583,55,2.3420984745025635,88148,-12.546485900878906,0.4417950212955475,88249,,
0.004487933125346899,28.1797091,3608,0.0003,25.13,1585,55,1.2554857730865479,88241,-13.11552619934082,0.4288422167301178,88342,,
0.004577809013426304,28.896782910000002,3612,0.0003,25.52,1587,55,6.214019775390625,88366,-13.019851684570312,0.5073544979095459,88467,,
0.004608129151165485,29.27993818000001,3616,0.0003,25.83,1589,55,-4.509530067443848,88483,-13.566351890563965,0.43700408935546875,88584,,
0.004655707627534866,29.531905890000004,3620,0.0003,26.12,1591,55,-6.019268035888672,88608,-14.510126113891602,0.4366181492805481,88709,,
0.0046997712925076485,29.894053720000002,3624,0.0003,26.37,1593,55,3.0908098220825195,88703,-13.807711601257324,0.5097809433937073,88804,,
0.004795570392161608,29.69405664,3628,0.0003,26.25,1595,55,-1.4894201755523682,88784,-13.196958541870117,0.4300491511821747,88885,,
0.004813033621758223,28.96408281,3632,0.0003,25.88,1596,55,6.060643196105957,88866,-13.60055923461914,0.47017621994018555,88967,,
0.00481039984151721,29.144942,3636,0.0003,25.87,1598,55,-1.7402492761611938,88986,-12.802480697631836,0.6375117301940918,89087,,
0.004747818689793348,30.145933019999994,3640,0.0003,26.25,1601,55,6.097007751464844,89117,-13.190080642700195,0.5026392340660095,89218,,
0.004744833335280418,29.98561533,3644,0.0003,26.22,1603,55,-4.481710910797119,89232,-14.488873481750488,0.4083489179611206,89333,,
0.004771899897605181,30.00153901,3648,0.0003,26.43,1605,55,1.0937097072601318,89367,-12.834009170532227,0.4769711494445801,89468,,
