time/fps,time/time_elapsed,time/total_timesteps,train/critic_loss,time/episodes,train/n_updates,train/learning_rate,train/actor_loss,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
,,45500,0.0451904222369194,,45350,0.001,14.815202865600586,,,-5.459263050000001,50.0
150,303,45600,0.05027603954076767,912,45450,0.001,14.849827003479003,50.0,-5.68301993,,
150,304,45800,0.04352002531290054,916,45650,0.001,14.87520923614502,50.0,-5.56159472,,
,,46000,0.05337739448994398,,45850,0.001,14.906630821228028,,,-5.545295449999999,50.0
150,306,46000,,920,,,,50.0,-5.525201470000001,,
150,307,46200,0.04134888421744108,924,46050,0.001,14.903171424865723,50.0,-5.417132170000002,,
150,308,46400,0.05218136563897133,928,46250,0.001,14.948739891052247,50.0,-5.439611769999999,,
,,46500,0.05540429625660181,,46350,0.001,14.961913261413574,,,-5.5624308,50.0
150,310,46600,0.050401549078524115,932,46450,0.001,14.988828163146973,50.0,-5.40475208,,
150,311,46800,0.04579285982996226,936,46650,0.001,14.995446243286132,50.0,-5.40184436,,
,,47000,0.044237712025642396,,46850,0.001,15.070994148254394,,,-5.5842074,50.0
150,312,47000,,940,,,,50.0,-5.40365472,,
150,314,47200,0.047018372528254984,944,47050,0.001,15.034426231384277,50.0,-5.38509212,,
150,315,47400,0.04483869060873985,948,47250,0.001,15.197626342773438,50.0,-5.3349902999999985,,
,,47500,0.043634813204407694,,47350,0.001,15.12747386932373,,,-5.5307661,50.0
150,317,47600,0.05435602493584156,952,47450,0.001,15.172925300598145,50.0,-5.38062027,,
150,318,47800,0.056573871821165085,956,47650,0.001,15.17629047393799,50.0,-5.413159610000001,,
,,48000,0.043829502314329145,,47850,0.001,15.161956481933593,,,-5.661936750000001,50.0
149,320,48000,,960,,,,50.0,-5.33265239,,
150,321,48200,0.04343369655311108,964,48050,0.001,15.190228385925293,50.0,-5.36609115,,
150,322,48400,0.053981268778443336,968,48250,0.001,15.270914764404298,50.0,-5.395729679999999,,
,,48500,0.044268489666283134,,48350,0.001,15.272019653320312,,,-5.786086850000001,50.0
149,324,48600,0.04291919071227312,972,48450,0.001,15.291762619018554,50.0,-5.434040129999999,,
150,325,48800,0.042367166206240654,976,48650,0.001,15.361325874328614,50.0,-5.475502240000001,,
,,49000,0.040544982105493545,,48850,0.001,15.38205451965332,,,-5.71476245,50.0
149,327,49000,,980,,,,50.0,-5.51118429,,
149,328,49200,0.04469871710985899,984,49050,0.001,15.484127731323243,50.0,-5.53658776,,
150,329,49400,0.04190607883036137,988,49250,0.001,15.425270347595214,50.0,-5.5243312300000005,,
,,49500,0.04850909631699324,,49350,0.001,15.409225425720216,,,-5.61307255,50.0
149,330,49600,0.05082157164812088,992,49450,0.001,15.463426475524903,50.0,-5.5009189,,
149,332,49800,0.042764600068330764,996,49650,0.001,15.50063331604004,50.0,-5.604716110000001,,
,,50000,0.042293961681425574,,49850,0.001,15.52492546081543,,,-5.473138650000001,50.0
149,333,50000,,1000,,,,50.0,-5.708533329999999,,
149,334,50200,0.040435754805803296,1004,50050,0.001,15.530592765808105,50.0,-5.705224079999999,,
149,336,50400,0.04090393826365471,1008,50250,0.001,15.63525821685791,50.0,-5.813571519999999,,
,,50500,0.04334678571671247,,50350,0.001,15.597227516174316,,,-5.5438254,50.0
149,337,50600,0.04430915277451277,1012,50450,0.001,15.631684532165528,50.0,-5.821193679999999,,
149,338,50800,0.0435011151432991,1016,50650,0.001,15.603807716369628,50.0,-5.861966560000001,,
,,51000,0.0457229757681489,,50850,0.001,15.669896202087402,,,-5.35233395,50.0
149,340,51000,,1020,,,,50.0,-5.92464689,,
149,341,51200,0.06281104240566492,1024,51050,0.001,15.68978427886963,50.0,-6.00579515,,
149,342,51400,0.09694522619247437,1028,51250,0.001,15.748326873779297,50.0,-5.97102221,,
,,51500,0.03990542083978653,,51350,0.001,15.725919761657714,,,-5.3283013,50.0
149,344,51600,0.040552307963371274,1032,51450,0.001,15.734244804382325,50.0,-5.959401910000001,,
149,345,51800,0.03909369103610515,1036,51650,0.001,15.748121452331542,50.0,-5.97880716,,
,,52000,0.037554552294313905,,51850,0.001,15.766883506774903,,,-5.364706699999999,50.0
149,347,52000,,1040,,,,50.0,-5.970302479999998,,
149,348,52200,0.03932872246950865,1044,52050,0.001,15.885621528625489,50.0,-5.909564219999998,,
149,349,52400,0.08288300182670355,1048,52250,0.001,15.854509201049805,50.0,-5.92578359,,
,,52500,0.04099328011274338,,52350,0.001,15.876628494262695,,,-5.3939041,50.0
149,351,52600,0.0437299719452858,1052,52450,0.001,15.873663330078125,50.0,-5.993575050000001,,
149,352,52800,0.03830129519104958,1056,52650,0.001,15.87282527923584,50.0,-5.9425443300000005,,
,,53000,0.0366668714210391,,52850,0.001,15.937469635009766,,,-5.3371931,50.0
149,354,53000,,1060,,,,50.0,-5.93630281,,
149,355,53200,0.040776073299348355,1064,53050,0.001,16.0008984375,50.0,-5.875030589999999,,
149,356,53400,0.0642006128281355,1068,53250,0.001,15.974142875671387,50.0,-5.86894897,,
,,53500,0.04572415355592966,,53350,0.001,16.00709175109863,,,-5.496310500000001,50.0
149,358,53600,0.04064569305628538,1072,53450,0.001,16.011117897033692,50.0,-5.800808209999999,,
149,359,53800,0.042650957368314264,1076,53650,0.001,16.00668399810791,50.0,-5.77689917,,
,,54000,0.04369091752916574,,53850,0.001,16.048297004699705,,,-5.33542505,50.0
149,361,54000,,1080,,,,50.0,-5.79747669,,
149,362,54200,0.04572512038052082,1084,54050,0.001,16.08424560546875,50.0,-5.76876968,,
149,363,54400,0.04023889385163784,1088,54250,0.001,16.129464073181154,50.0,-5.828096400000001,,
,,54500,0.042620541900396346,,54350,0.001,16.157889671325684,,,-5.421773100000001,50.0
149,365,54600,0.042355421036481856,1092,54450,0.001,16.169702453613283,50.0,-5.86640531,,
149,366,54800,0.0440199339389801,1096,54650,0.001,16.181687316894532,50.0,-5.788902149999999,,
,,55000,0.046598577350378034,,54850,0.001,16.1997505569458,,,-5.54410365,50.0
149,367,55000,,1100,,,,50.0,-5.732723490000001,,
149,369,55200,0.04905476212501526,1104,55050,0.001,16.192783966064454,50.0,-5.718993289999999,,
149,370,55400,0.04539150696247816,1108,55250,0.001,16.310486831665038,50.0,-5.676848920000001,,
,,55500,0.04629871591925621,,55350,0.001,16.27191764831543,,,-6.2991002,50.0
149,372,55600,0.04312305629253387,1112,55450,0.001,16.31224479675293,50.0,-5.717278930000001,,
149,373,55800,0.04454997453838587,1116,55650,0.001,16.359606704711915,50.0,-5.68552369,,
,,56000,0.04632113318890333,,55850,0.001,16.34692092895508,,,-5.5348995,50.0
149,374,56000,,1120,,,,50.0,-5.691797000000001,,
149,376,56200,0.04287492722272873,1124,56050,0.001,16.374878005981444,50.0,-5.750730959999999,,
149,377,56400,0.04422625791281462,1128,56250,0.001,16.381236953735353,50.0,-5.66500442,,
,,56500,0.038891696333885194,,56350,0.001,16.39573486328125,,,-5.51592145,50.0
149,378,56600,0.04678989231586456,1132,56450,0.001,16.400457153320314,50.0,-5.6943528300000015,,
149,380,56800,0.0458219601213932,1136,56650,0.001,16.430055694580076,50.0,-5.723334789999999,,
,,57000,0.042886419259011745,,56850,0.001,16.509836959838868,,,-5.5193402,50.0
149,381,57000,,1140,,,,50.0,-5.679127329999999,,
149,382,57200,0.04437002949416637,1144,57050,0.001,16.550234909057618,50.0,-5.75740553,,
149,383,57400,0.04553051084280014,1148,57250,0.001,16.500340270996094,50.0,-5.808309539999999,,
,,57500,0.04570727456361055,,57350,0.001,16.587376327514647,,,-5.695999299999999,50.0
149,385,57600,0.04198525611311197,1152,57450,0.001,16.539576110839842,50.0,-5.7681929,,
149,386,57800,0.05069906197488308,1156,57650,0.001,16.58920051574707,50.0,-5.79247799,,
,,58000,0.045442565605044366,,57850,0.001,16.60049545288086,,,-5.540461349999999,50.0
149,388,58000,,1160,,,,50.0,-5.7714858399999995,,
149,389,58200,0.044981344491243365,1164,58050,0.001,16.688022232055665,50.0,-5.853800280000001,,
149,390,58400,0.038333624377846716,1168,58250,0.001,16.685517196655272,50.0,-5.865196210000001,,
,,58500,0.04159123096615076,,58350,0.001,16.682269821166994,,,-5.4788588,50.0
149,392,58600,0.04356181278824806,1172,58450,0.001,16.679782104492187,50.0,-5.883040580000002,,
149,393,58800,0.04095895700156689,1176,58650,0.001,16.705981674194337,50.0,-5.91769763,,
,,59000,0.05031753420829773,,58850,0.001,16.718658142089843,,,-5.4930708,50.0
149,394,59000,,1180,,,,50.0,-5.9017936199999985,,
149,396,59200,0.04036755457520485,1184,59050,0.001,16.761780776977538,50.0,-5.95270852,,
149,397,59400,0.04660398483276367,1188,59250,0.001,16.821215286254883,50.0,-5.894526209999998,,
,,59500,0.046268318258225916,,59350,0.001,16.886389083862305,,,-5.46620255,50.0
149,398,59600,0.040721992440521715,1192,59450,0.001,16.817689361572267,50.0,-5.881604369999999,,
149,399,59800,0.043500560782849786,1196,59650,0.001,16.83389663696289,50.0,-5.893045409999998,,
,,60000,0.049344672113657,,59850,0.001,16.848776168823242,,,-5.5024873,50.0
149,401,60000,,1200,,,,50.0,-5.826315490000001,,
149,402,60200,0.05850744619965553,1204,60050,0.001,16.933028259277343,50.0,-5.836427859999999,,
149,403,60400,0.04516412205994129,1208,60250,0.001,16.939810943603515,50.0,-5.783197840000001,,
,,60500,0.04267068985849619,,60350,0.001,16.914356079101562,,,-5.55504195,50.0
149,405,60600,0.04766151711344719,1212,60450,0.001,16.932681427001953,50.0,-5.7465291500000015,,
149,406,60800,0.04211924366652966,1216,60650,0.001,16.938882293701173,50.0,-5.80162745,,
,,61000,0.04568726841360331,,60850,0.001,17.03788818359375,,,-5.39132565,50.0
149,408,61000,,1220,,,,50.0,-5.726183099999999,,
149,409,61200,0.04787896364927292,1224,61050,0.001,16.996663360595704,50.0,-5.660960009999999,,
149,410,61400,0.04495678275823593,1228,61250,0.001,17.050608673095702,50.0,-5.737288229999999,,
,,61500,0.0464631412923336,,61350,0.001,16.992357864379883,,,-5.5655366,50.0
149,412,61600,0.04629120133817196,1232,61450,0.001,17.04962593078613,50.0,-5.72969091,,
149,413,61800,0.08168661810457706,1236,61650,0.001,17.0428426361084,50.0,-5.677609309999998,,
,,62000,0.03905581180006266,,61850,0.001,17.08815887451172,,,-5.3870706,50.0
149,415,62000,,1240,,,,50.0,-5.70049245,,
149,417,62200,0.03980131346732378,1244,62050,0.001,17.12501625061035,50.0,-5.68253005,,
149,418,62400,0.0466341782733798,1248,62250,0.001,17.13739921569824,50.0,-5.6542547,,
,,62500,0.04548202104866505,,62350,0.001,17.093326568603516,,,-5.30574275,50.0
148,420,62600,0.04237630732357502,1252,62450,0.001,17.122641067504883,50.0,-5.6305150400000015,,
149,421,62800,0.04693364251405001,1256,62650,0.001,17.204352798461915,50.0,-5.661242679999999,,
,,63000,0.04077580418437719,,62850,0.001,17.24267074584961,,,-5.424163049999999,50.0
148,423,63000,,1260,,,,50.0,-5.76250914,,
148,424,63200,0.04736731644719839,1264,63050,0.001,17.189616088867187,50.0,-5.720621219999999,,
149,425,63400,0.044028519950807095,1268,63250,0.001,17.226624069213866,50.0,-5.6767397200000005,,
,,63500,0.04030155446380377,,63350,0.001,17.250785217285156,,,-5.6424261,50.0
148,427,63600,0.047353897020220755,1272,63450,0.001,17.27188789367676,50.0,-5.735214149999999,,
148,428,63800,0.044316614642739297,1276,63650,0.001,17.308952255249025,50.0,-5.734245949999999,,
,,64000,0.04140547640621662,,63850,0.001,17.271627349853517,,,-5.4957022,50.0
148,430,64000,,1280,,,,50.0,-5.667823000000001,,
148,431,64200,0.05147769711911678,1284,64050,0.001,17.343761825561522,50.0,-5.611161459999998,,
148,432,64400,0.043322247713804246,1288,64250,0.001,17.339711685180664,50.0,-5.645736,,
,,64500,0.04838020659983158,,64350,0.001,17.301122741699217,,,-5.301740249999999,50.0
148,434,64600,0.04732532944530249,1292,64450,0.001,17.390339126586912,50.0,-5.6592503,,
148,435,64800,0.045794265270233156,1296,64650,0.001,17.3798779296875,50.0,-5.647618950000001,,
,,65000,0.04128151260316372,,64850,0.001,17.430177688598633,,,-5.5487613,50.0
148,436,65000,,1300,,,,50.0,-5.701822370000001,,
148,437,65200,0.04395150776952505,1304,65050,0.001,17.421708602905273,50.0,-5.66554247,,
148,439,65400,0.044255087822675704,1308,65250,0.001,17.397704010009765,50.0,-5.682701219999999,,
,,65500,0.04481088981032372,,65350,0.001,17.451047821044924,,,-5.498916549999999,50.0
148,440,65600,0.04377372551709414,1312,65450,0.001,17.417391967773437,50.0,-5.669518929999999,,
148,441,65800,0.04016982514411211,1316,65650,0.001,17.494221649169923,50.0,-5.62721506,,
,,66000,0.044166495315730574,,65850,0.001,17.502849960327147,,,-5.60461645,50.0
148,443,66000,,1320,,,,50.0,-5.63849833,,
148,444,66200,0.046947443783283235,1324,66050,0.001,17.505794372558594,50.0,-5.709289120000001,,
148,446,66400,0.06350724980235099,1328,66250,0.001,17.529596862792967,50.0,-5.659053299999999,,
,,66500,0.042347858026623726,,66350,0.001,17.536553421020507,,,-5.94169755,50.0
148,447,66600,0.05509856477379799,1332,66450,0.001,17.50477294921875,50.0,-5.6651355899999984,,
148,448,66800,0.05345760360360145,1336,66650,0.001,17.56142189025879,50.0,-5.78389093,,
,,67000,0.050088843256235124,,66850,0.001,17.50221466064453,,,-5.431212499999999,50.0
148,450,67000,,1340,,,,50.0,-5.74673935,,
148,451,67200,0.03912391614168882,1344,67050,0.001,17.588705520629883,50.0,-5.729282359999998,,
148,452,67400,0.05091255500912666,1348,67250,0.001,17.55514762878418,50.0,-5.688006820000001,,
,,67500,0.04457862704992294,,67350,0.001,17.607865676879882,,,-5.65948885,50.0
148,454,67600,0.04210818838328123,1352,67450,0.001,17.646008987426757,50.0,-5.725422320000002,,
148,455,67800,0.04007816392928362,1356,67650,0.001,17.65726257324219,50.0,-5.696364309999999,,
,,68000,0.042549363635480404,,67850,0.001,17.608211212158203,,,-5.4173367500000005,50.0
148,457,68000,,1360,,,,50.0,-5.68578103,,
148,458,68200,0.0446742743998766,1364,68050,0.001,17.707073364257813,50.0,-5.7274175199999995,,
148,459,68400,0.04359345480799675,1368,68250,0.001,17.669554824829103,50.0,-5.713330190000001,,
,,68500,0.04245658196508884,,68350,0.001,17.66024215698242,,,-5.544613900000001,50.0
148,461,68600,0.05007968693971634,1372,68450,0.001,17.667006607055665,50.0,-5.6912999300000005,,
148,462,68800,0.05082856375724077,1376,68650,0.001,17.734534759521484,50.0,-5.66400942,,
,,69000,0.043121520429849625,,68850,0.001,17.720575408935545,,,-5.9142502,50.0
148,464,69000,,1380,,,,50.0,-5.595830679999999,,
148,465,69200,0.0667640245333314,1384,69050,0.001,17.745937423706053,50.0,-5.609463430000002,,
148,466,69400,0.04206159431487322,1388,69250,0.001,17.71200653076172,50.0,-5.675992299999999,,
,,69500,0.04297393232583999,,69350,0.001,17.78600761413574,,,-5.3206591,50.0
148,468,69600,0.03922114294022322,1392,69450,0.001,17.78669921875,50.0,-5.588906980000001,,
148,469,69800,0.03873607654124498,1396,69650,0.001,17.830840225219728,50.0,-5.564021040000001,,
,,70000,0.04395181715488434,,69850,0.001,17.82712791442871,,,-5.396639349999999,50.0
148,471,70000,,1400,,,,50.0,-5.55689417,,
148,472,70200,0.041561616398394105,1404,70050,0.001,17.809963760375975,50.0,-5.60184075,,
148,473,70400,0.046568180881440636,1408,70250,0.001,17.788997650146484,50.0,-5.63845313,,
,,70500,0.04323211051523686,,70350,0.001,17.79295356750488,,,-5.5436267,50.0
148,475,70600,0.042496219649910925,1412,70450,0.001,17.827687225341798,50.0,-5.5564706300000015,,
148,476,70800,0.04452895853668451,1416,70650,0.001,17.82656188964844,50.0,-5.57639857,,
,,71000,0.045748639404773715,,70850,0.001,17.877241287231445,,,-5.6629685,50.0
148,478,71000,,1420,,,,50.0,-5.668559779999999,,
148,479,71200,0.040277838930487635,1424,71050,0.001,17.87799705505371,50.0,-5.601457249999999,,
148,480,71400,0.04018585108220577,1428,71250,0.001,17.915628814697264,50.0,-5.677769129999999,,
,,71500,0.04573057889938355,,71350,0.001,17.887229232788087,,,-5.87461375,50.0
148,482,71600,0.04146695502102375,1432,71450,0.001,17.909667892456056,50.0,-5.6849250499999995,,
148,483,71800,0.04353096444159746,1436,71650,0.001,17.883658599853515,50.0,-5.599000609999999,,
,,72000,0.045554097220301626,,71850,0.001,17.963464736938477,,,-5.5871178,50.0
148,484,72000,,1440,,,,50.0,-5.547950889999999,,
148,485,72200,0.04559916183352471,1444,72050,0.001,17.951245498657226,50.0,-5.61854579,,
148,486,72400,0.06058570310473442,1448,72250,0.001,17.953002700805666,50.0,-5.6084131500000005,,
,,72500,0.04431987337768078,,72350,0.001,17.916483764648437,,,-5.42932405,50.0
148,488,72600,0.04217559110373258,1452,72450,0.001,17.93921974182129,50.0,-5.57828147,,
148,489,72800,0.044624543488025664,1456,72650,0.001,18.028882904052736,50.0,-5.6166847099999995,,
,,73000,0.056700493395328525,,72850,0.001,17.95170928955078,,,-5.5515988499999995,50.0
148,491,73000,,1460,,,,50.0,-5.615618350000001,,
148,492,73200,0.04196000602096319,1464,73050,0.001,18.020060729980468,50.0,-5.619064,,
148,493,73400,0.04385748188942671,1468,73250,0.001,18.05926788330078,50.0,-5.646893600000001,,
,,73500,0.042132254764437674,,73350,0.001,18.10890998840332,,,-5.1802683,50.0
148,495,73600,0.03840362627059221,1472,73450,0.001,18.01537353515625,50.0,-5.626308980000001,,
148,496,73800,0.03903924785554409,1476,73650,0.001,18.0988663482666,50.0,-5.5796263,,
,,74000,0.039898243881762024,,73850,0.001,18.06449165344238,,,-5.408008149999999,50.0
148,498,74000,,1480,,,,50.0,-5.574706099999999,,
148,499,74200,0.04506521552801132,1484,74050,0.001,18.05467903137207,50.0,-5.560875490000001,,
148,500,74400,0.04175478834658861,1488,74250,0.001,18.07986442565918,50.0,-5.502013400000001,,
,,74500,0.04119291514158249,,74350,0.001,18.078604583740233,,,-5.412405899999999,50.0
148,502,74600,0.05477536633610725,1492,74450,0.001,18.063173751831055,50.0,-5.517046890000001,,
148,503,74800,0.04184109397232533,1496,74650,0.001,18.10138511657715,50.0,-5.52202708,,
,,75000,0.05891701497137546,,74850,0.001,18.15399742126465,,,-5.166271050000001,50.0
148,505,75000,,1500,,,,50.0,-5.55578604,,
148,506,75200,0.042888416722416875,1504,75050,0.001,18.11382926940918,50.0,-5.48555656,,
148,507,75400,0.043643581122159956,1508,75250,0.001,18.138197860717774,50.0,-5.449648690000001,,
,,75500,0.057546243742108344,,75350,0.001,18.12865264892578,,,-5.508912950000001,50.0
148,509,75600,0.03857803583145142,1512,75450,0.001,18.125822830200196,50.0,-5.523789150000002,,
148,510,75800,0.038831314966082574,1516,75650,0.001,18.14315872192383,50.0,-5.54765699,,
,,76000,0.0467515405267477,,75850,0.001,18.179515533447265,,,-5.25519965,50.0
148,512,76000,,1520,,,,50.0,-5.492585729999998,,
148,513,76200,0.0411829811707139,1524,76050,0.001,18.159047317504882,50.0,-5.51589593,,
148,514,76400,0.04962680295109749,1528,76250,0.001,18.165951080322266,50.0,-5.519627609999999,,
,,76500,0.046902282536029814,,76350,0.001,18.174811325073243,,,-5.3069711999999996,50.0
148,515,76600,0.04852352060377598,1532,76450,0.001,18.24486717224121,50.0,-5.514731049999999,,
148,516,76800,0.05788722865283489,1536,76650,0.001,18.18853256225586,50.0,-5.538809580000001,,
,,77000,0.04881649777293205,,76850,0.001,18.2018106842041,,,-5.186417349999999,50.0
148,518,77000,,1540,,,,50.0,-5.6339423,,
148,519,77200,0.04310037769377231,1544,77050,0.001,18.22154426574707,50.0,-5.555234549999999,,
148,520,77400,0.04558185055851936,1548,77250,0.001,18.274417114257812,50.0,-5.527861099999999,,
,,77500,0.041205671168863776,,77350,0.001,18.19625373840332,,,-5.3136167,50.0
148,522,77600,0.041947510316967966,1552,77450,0.001,18.221760177612303,50.0,-5.53822424,,
148,523,77800,0.043261050544679165,1556,77650,0.001,18.260296249389647,50.0,-5.539560659999999,,
,,78000,0.04280573762953281,,77850,0.001,18.22425537109375,,,-5.01968515,50.0
148,525,78000,,1560,,,,50.0,-5.501902930000001,,
148,526,78200,0.03839389756321907,1564,78050,0.001,18.269736557006837,50.0,-5.365139690000002,,
148,527,78400,0.03816396176815033,1568,78250,0.001,18.302757110595703,50.0,-5.339539850000001,,
,,78500,0.04037968035787344,,78350,0.001,18.250692596435545,,,-5.2360716,50.0
148,529,78600,0.040261170566082,1572,78450,0.001,18.327238998413087,50.0,-5.327931719999999,,
148,530,78800,0.043920622915029524,1576,78650,0.001,18.268039093017578,50.0,-5.39625863,,
,,79000,0.0389604127779603,,78850,0.001,18.299611740112304,,,-5.25038295,50.0
148,531,79000,,1580,,,,50.0,-5.417248179999999,,
148,532,79200,0.042742150872945785,1584,79050,0.001,18.31211769104004,50.0,-5.427229370000001,,
148,533,79400,0.04124886140227318,1588,79250,0.001,18.292772369384764,50.0,-5.407741699999999,,
,,79500,0.042085882872343064,,79350,0.001,18.378226852416994,,,-5.169982450000001,50.0
148,535,79600,0.04222953770309687,1592,79450,0.001,18.336408309936523,50.0,-5.41523553,,
148,536,79800,0.040408339202404026,1596,79650,0.001,18.350308074951172,50.0,-5.472398339999999,,
,,80000,0.04541425742208958,,79850,0.001,18.311030883789062,,,-5.0673131,50.0
148,538,80000,,1600,,,,50.0,-5.391024619999999,,
148,539,80200,0.05620038285851479,1604,80050,0.001,18.35356475830078,50.0,-5.448900920000001,,
148,540,80400,0.03824542161077261,1608,80250,0.001,18.433902664184572,50.0,-5.49637424,,
,,80500,0.03656649254262447,,80350,0.001,18.32854652404785,,,-5.1716086,50.0
148,542,80600,0.04006599586457014,1612,80450,0.001,18.380797882080078,50.0,-5.437044529999998,,
148,543,80800,0.04507111206650734,1616,80650,0.001,18.35414649963379,50.0,-5.397745879999999,,
,,81000,0.0433745438605547,,80850,0.001,18.4108943939209,,,-4.9784813,50.0
148,544,81000,,1620,,,,50.0,-5.357925969999999,,
148,546,81200,0.046718571558594706,1624,81050,0.001,18.37548583984375,50.0,-5.371709189999999,,
148,547,81400,0.04775372453033924,1628,81250,0.001,18.391752014160158,50.0,-5.311501,,
,,81500,0.03862173963338136,,81350,0.001,18.400493392944338,,,-5.0956702,50.0
148,548,81600,0.04042080923914909,1632,81450,0.001,18.41177391052246,50.0,-5.30202022,,
148,549,81800,0.04271525099873543,1636,81650,0.001,18.385404968261717,50.0,-5.31084479,,
,,82000,0.03661232024431229,,81850,0.001,18.412931213378908,,,-5.08964715,50.0
148,551,82000,,1640,,,,50.0,-5.270039939999999,,
148,552,82200,0.04380994971841574,1644,82050,0.001,18.36469581604004,50.0,-5.290628700000001,,
148,553,82400,0.04519065596163273,1648,82250,0.001,18.43279541015625,50.0,-5.310790959999999,,
,,82500,0.08785554155707359,,82350,0.001,18.46571418762207,,,-5.110157750000001,50.0
148,555,82600,0.07527940537780524,1652,82450,0.001,18.398362121582032,50.0,-5.35918489,,
148,556,82800,0.040854224413633344,1656,82650,0.001,18.451717224121094,50.0,-5.27640563,,
,,83000,0.03684860430657864,,82850,0.001,18.428611755371094,,,-5.230202899999999,50.0
148,558,83000,,1660,,,,50.0,-5.273435010000001,,
148,559,83200,0.03947045587003231,1664,83050,0.001,18.388219299316408,50.0,-5.3500473699999995,,
148,560,83400,0.036464593298733236,1668,83250,0.001,18.399359741210937,50.0,-5.37009691,,
,,83500,0.08637731216847896,,83350,0.001,18.411458892822267,,,-5.717177399999999,50.0
148,562,83600,0.039258480705320835,1672,83450,0.001,18.43228187561035,50.0,-5.43525299,,
148,563,83800,0.03904008857905865,1676,83650,0.001,18.527435455322266,50.0,-5.432472219999999,,
,,84000,0.04006077531725168,,83850,0.001,18.48199462890625,,,-5.0558454500000005,50.0
148,564,84000,,1680,,,,50.0,-5.37226193,,
148,565,84200,0.040566992573440076,1684,84050,0.001,18.466152725219725,50.0,-5.37474528,,
148,567,84400,0.041334973759949205,1688,84250,0.001,18.49627540588379,50.0,-5.4118594,,
,,84500,0.04010660193860531,,84350,0.001,18.463868942260742,,,-4.94841245,50.0
148,568,84600,0.042610855996608736,1692,84450,0.001,18.43996223449707,50.0,-5.44909402,,
148,569,84800,0.04007498078048229,1696,84650,0.001,18.491671905517578,50.0,-5.4119782999999995,,
,,85000,0.0695028357207775,,84850,0.001,18.52673469543457,,,-5.8532727,50.0
148,571,85000,,1700,,,,50.0,-5.407102599999999,,
148,572,85200,0.04103901389986277,1704,85050,0.001,18.523286437988283,50.0,-5.33524205,,
148,573,85400,0.04027039438486099,1708,85250,0.001,18.477449188232423,50.0,-5.37345167,,
,,85500,0.041068636998534205,,85350,0.001,18.45736892700195,,,-4.96644285,50.0
148,574,85600,0.03576316982507706,1712,85450,0.001,18.45188934326172,50.0,-5.447610659999999,,
148,575,85800,0.04192034147679806,1716,85650,0.001,18.48049980163574,50.0,-5.41467029,,
,,86000,0.04417205452919006,,85850,0.001,18.46300994873047,,,-4.90178505,50.0
148,577,86000,,1720,,,,50.0,-5.396843640000001,,
149,578,86200,0.04303606152534485,1724,86050,0.001,18.495764389038087,50.0,-5.37269899,,
149,579,86400,0.0393632023781538,1728,86250,0.001,18.53673843383789,50.0,-5.422964439999999,,
,,86500,0.045618753731250766,,86350,0.001,18.518064117431642,,,-4.974508049999999,50.0
149,581,86600,0.044151772558689115,1732,86450,0.001,18.44944007873535,50.0,-5.42573674,,
149,582,86800,0.0407279098033905,1736,86650,0.001,18.533376388549804,50.0,-5.37870442,,
,,87000,0.041112272664904595,,86850,0.001,18.464343490600587,,,-4.94435855,50.0
148,584,87000,,1740,,,,50.0,-5.34905552,,
148,585,87200,0.0386391194909811,1744,87050,0.001,18.46484519958496,50.0,-5.3565699,,
149,586,87400,0.04289152964949608,1748,87250,0.001,18.50018310546875,50.0,-5.395860750000001,,
,,87500,0.042712449468672274,,87350,0.001,18.535420227050782,,,-4.93160325,50.0
148,588,87600,0.043467584885656836,1752,87450,0.001,18.524584121704102,50.0,-5.35361226,,
148,589,87800,0.05978193700313568,1756,87650,0.001,18.538838653564454,50.0,-5.39879951,,
,,88000,0.06149957470595837,,87850,0.001,18.532791900634766,,,-5.5043514,50.0
148,590,88000,,1760,,,,50.0,-5.4132528099999995,,
148,591,88200,0.04053240370005369,1764,88050,0.001,18.53558364868164,50.0,-5.411288789999999,,
149,593,88400,0.04588230550289154,1768,88250,0.001,18.569380950927734,50.0,-5.339659279999999,,
,,88500,0.041840717308223245,,88350,0.001,18.540922927856446,,,-4.983973350000001,50.0
148,594,88600,0.03870238985866308,1772,88450,0.001,18.484380493164064,50.0,-5.284793939999999,,
149,595,88800,0.03852606184780598,1776,88650,0.001,18.565088806152342,50.0,-5.263812220000001,,
,,89000,0.041825256496667865,,88850,0.001,18.557498931884766,,,-4.9288701999999995,50.0
148,597,89000,,1780,,,,50.0,-5.34414956,,
149,598,89200,0.04890279486775398,1784,89050,0.001,18.574633865356446,50.0,-5.3442948,,
149,599,89400,0.040238509215414525,1788,89250,0.001,18.59551254272461,50.0,-5.323379170000001,,
,,89500,0.03807790461927652,,89350,0.001,18.502730712890624,,,-4.91716125,50.0
149,601,89600,0.04232853278517723,1792,89450,0.001,18.52316848754883,50.0,-5.284540980000002,,
149,602,89800,0.04905022490769625,1796,89650,0.001,18.569909591674804,50.0,-5.26082694,,
,,90000,0.04048033196479082,,89850,0.001,18.548806228637694,,,-4.935789850000001,50.0
149,603,90000,,1800,,,,50.0,-5.284226749999999,,
149,604,90200,0.03918790020048618,1804,90050,0.001,18.582360076904298,50.0,-5.301809510000001,,
149,605,90400,0.0431796345859766,1808,90250,0.001,18.575371856689454,50.0,-5.240423670000001,,
