rollout/ep_rew_mean,train/n_updates,train/critic_loss,time/episodes,time/fps,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,train/actor_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
,1304444,20.981231027126313,,,,,1305000,-217.1001142578125,0.001,2838.145844342187,1000.0
2944.4962449699997,1307444,20.721195497035982,1408,155,8428,949.46,1308444,-217.29680715942382,0.001,,
,1309444,22.143764115810395,,,,,1310000,-217.36297427368163,0.001,2940.7054456141077,987.3
2971.3440105000004,1311444,20.76324693584442,1412,155,8456,956.27,1312444,-217.4825673828125,0.001,,
,1314444,21.73960049009323,,,,,1315000,-217.47192761230468,0.001,3131.7234025929124,1000.0
2974.3340216799993,1315444,19.225528740406038,1416,155,8483,956.27,1316444,-217.57039907836915,0.001,,
,1319444,19.812770696163177,,,,,1320000,-217.84406616210939,0.001,2865.0005721354855,943.9
2973.9359846,,,1420,155,8510,956.27,1320444,,,,
2949.8480762399995,1322778,18.75039182472229,1424,155,8526,949.61,1323778,-217.70509802246093,0.001,,
,1324778,19.423830180168153,,,,,1325000,-217.92452581787109,0.001,3057.68259644676,1000.0
2953.1682905299995,1326778,21.173043290138246,1428,155,8554,950.86,1327778,-217.9586884765625,0.001,,
,1329778,22.7442388215065,,,,,1330000,-217.94972216796876,0.001,3142.2651260632556,1000.0
2950.03927227,1330778,21.501279433727266,1432,155,8581,950.86,1331778,-218.12578985595704,0.001,,
,1334778,20.765626931667327,,,,,1335000,-218.39061001586913,0.001,2668.2316183076705,862.1
2958.5660948199993,,,1436,155,8607,953.96,1335778,,,,
2954.302229789999,1338778,22.970074981212615,1440,155,8627,953.96,1339778,-218.58467709350586,0.001,,
,1339778,23.170086104393004,,,,,1340000,-218.499186920166,0.001,2803.2731728215877,910.6
2953.9135439,1342778,21.386040318489076,1444,155,8653,953.96,1343778,-218.61157919311523,0.001,,
,1344778,19.588131294727326,,,,,1345000,-218.74380932617188,0.001,3103.5709888149986,1000.0
2972.22530764,1346778,18.84589634180069,1448,155,8680,960.27,1347778,-218.54031921386718,0.001,,
,1349778,21.285345559120177,,,,,1350000,-219.10568966674805,0.001,2977.706927660061,969.6
2973.1605980599993,1350778,22.73304869556427,1452,155,8709,960.27,1351778,-219.40596224975587,0.001,,
,1354778,19.657345748901367,,,,,1355000,-219.50806198120117,0.001,2891.5852526832373,916.0
2955.5030270299994,,,1456,155,8735,964.86,1355778,,,,
2958.50576779,1358778,19.55465555047989,1460,155,8755,964.86,1359778,-219.5160118713379,0.001,,
,1359778,19.5362874546051,,,,,1360000,-219.6601760559082,0.001,3042.2723774729297,1000.0
2979.5711329299997,1362778,18.962822838306426,1464,155,8782,972.03,1363778,-219.99506088256837,0.001,,
,1364778,20.34146167707443,,,,,1365000,-220.42464096069335,0.001,2903.4265738819495,973.9
2991.389836299999,1366778,18.431530814647676,1468,155,8810,975.46,1367778,-220.7419581604004,0.001,,
,1369384,21.66286057686255,,,,,1370000,-220.63643860266154,0.001,3165.587906299764,1000.0
2981.75590736,1370384,20.595582600593566,1472,155,8836,971.52,1371384,-220.5105346069336,0.001,,
,1374301,23.50620893573761,,,,,1375000,-221.43586389160157,0.001,3172.595575681748,997.1
2974.88617283,,,1476,155,8862,970.69,1375301,,,,
2976.1166319899994,1378301,19.533263624191285,1480,155,8883,970.69,1379301,-221.81455236816407,0.001,,
,1379301,22.37464076948166,,,,,1380000,-221.85085955810547,0.001,2526.388446516078,803.6
3010.23493747,1382301,19.66702226305008,1484,155,8910,979.49,1383301,-222.36761611938476,0.001,,
,1384301,21.766171464920046,,,,,1385000,-222.41935076904298,0.001,2668.057746447809,945.4
3039.80937444,1386301,21.57791671514511,1488,155,8936,988.57,1387301,-222.52536892700195,0.001,,
,1389301,17.820158989429473,,,,,1390000,-222.7813922729492,0.001,2544.7707316191636,782.7
3038.5354725999996,1390301,21.104513554096222,1492,155,8962,988.57,1391301,-222.9609112548828,0.001,,
3001.7238937399998,1393144,22.142095291357247,1496,155,8976,977.0,1394144,-223.6718536376953,0.001,,
,1394144,17.88824761390686,,,,,1395000,-223.68604959106446,0.001,3238.1120014547605,1000.0
3007.3982115500007,1397144,19.7100606546402,1500,155,9004,977.0,1398144,-223.6132229309082,0.001,,
,1399144,21.297774042367934,,,,,1400000,-223.86599380493163,0.001,3228.7210538747954,1000.0
3008.8237356400005,1401144,19.420572415351867,1504,155,9031,977.0,1402144,-224.25743518066406,0.001,,
,1404144,18.946695407390596,,,,,1405000,-224.1012570800781,0.001,3140.560022194125,969.4
3014.5490095,1405144,19.302215840816498,1508,155,9058,977.0,1406144,-224.2077299194336,0.001,,
2976.25296762,1408001,18.983541963100432,1512,155,9072,965.57,1409001,-224.43180685424804,0.001,,
,1409001,21.320617382049562,,,,,1410000,-224.40594757080078,0.001,2973.4094350853934,928.6
2975.93991433,1412001,20.71393057012558,1516,155,9099,965.57,1413001,-224.35541491699217,0.001,,
,1414001,20.028016256809234,,,,,1415000,-224.66136300659178,0.001,2743.6823016609997,903.8
2969.6482125100006,1416001,18.72189317703247,1520,155,9126,964.16,1416860,-224.98889044189454,0.001,,
,1419860,18.871086399555207,,,,,1420000,-224.74266903686524,0.001,2720.438562053442,873.7
2993.4691147199997,,,1524,155,9152,970.82,1420860,,,,
2977.9787657200004,1423860,18.817813207626344,1528,155,9172,964.01,1424179,-225.18290573120117,0.001,,
,1424179,19.34328647392297,,,,,1425000,-225.24062486564588,0.001,3212.4199915558156,1000.0
2981.71458884,1427179,18.353172159194948,1532,155,9197,964.01,1428179,-225.4007878112793,0.001,,
,1429179,21.302286199092865,,,,,1430000,-225.01671627807616,0.001,2983.6784769962774,958.3
2989.5657245599996,1431179,21.726301552295684,1536,155,9224,964.01,1432179,-225.3530489501953,0.001,,
,1434179,20.54337186574936,,,,,1435000,-225.491861907959,0.001,2877.9531927470116,906.5
2991.2511239200003,1435179,20.379055767536162,1540,155,9251,964.01,1436179,-225.76136303710936,0.001,,
,1439179,20.110893770694734,,,,,1440000,-226.1874100341797,0.001,2796.645828561741,1000.0
2993.2427295400003,,,1544,155,9278,964.01,1440179,,,,
3000.1291614199995,1443179,17.476696281433107,1548,155,9297,964.01,1444179,-226.4407759399414,0.001,,
,1444330,23.93055727939732,,,,,1445000,-226.768410130551,0.001,2544.1919041329993,862.2
2973.5203026800004,1446330,21.053735864162444,1552,155,9320,955.52,1447330,-226.52079122924803,0.001,,
,1449756,21.65838069870998,,,,,1450000,-226.57983405601252,0.001,2645.3545431829057,906.9
2991.1132452800002,,,1556,155,9344,949.78,1450756,,,,
2989.46157256,1453756,24.482871840953827,1560,155,9363,949.78,1454756,-226.5185026550293,0.001,,
,1454756,22.757887976646423,,,,,1455000,-226.3337738647461,0.001,3010.313565127645,943.2
2992.99696572,1457756,21.505625867843627,1564,155,9390,949.78,1458756,-226.34445153808593,0.001,,
,1459756,22.157834282398223,,,,,1460000,-226.31077194213867,0.001,3292.1002507893368,1000.0
2977.4127866999993,1461756,23.8286021027565,1568,155,9417,944.08,1462186,-226.45257690429688,0.001,,
,1464903,23.190751745224,,,,,1465000,-225.8782208251953,0.001,3099.356009367993,1000.0
2978.5556438700005,,,1572,155,9441,945.19,1465903,,,,
2988.06285965,1468903,22.667583839416505,1576,155,9460,946.02,1469903,-226.21318466186523,0.001,,
,1469903,20.58338153219223,,,,,1470000,-226.57158377075194,0.001,3121.175791941839,972.0
2990.0601086600004,1472903,22.511537608146668,1580,155,9488,946.02,1473903,-226.36828274536134,0.001,,
,1474903,23.039422502040864,,,,,1475000,-226.7431005859375,0.001,3190.3481742100325,1000.0
2990.3634523700002,1476903,20.473763364315033,1584,155,9516,946.02,1477903,-226.67775885009766,0.001,,
,1479903,21.217638229846955,,,,,1480000,-226.8257240600586,0.001,2805.662141192239,1000.0
2991.5815352699997,1480903,20.667947229385376,1588,155,9544,946.02,1481903,-226.96808172607422,0.001,,
,1484606,19.349666556835174,,,,,1485000,-227.54795541381836,0.001,3183.015494486346,1000.0
2978.9978001599998,,,1592,155,9570,943.05,1485606,,,,
3016.86148653,1488606,17.653231186866762,1596,155,9590,954.62,1489606,-228.29129302978515,0.001,,
,1489606,18.058061477184296,,,,,1490000,-228.44027053833008,0.001,2327.5692198543343,751.0
3014.8274800199997,1492606,19.130858758449556,1600,155,9615,954.62,1493606,-228.70587426757814,0.001,,
,1494606,20.57635878753662,,,,,1495000,-228.8794397277832,0.001,3129.03464640989,967.0
3013.8152704399995,1496606,19.617009263515474,1604,155,9643,954.62,1497606,-228.88261294555664,0.001,,
,1499606,20.736614076137542,,,,,1500000,-228.7114851989746,0.001,3067.7578527402134,945.1
3011.767012139999,1500606,18.00630129337311,1608,155,9670,954.62,1501606,-228.40161685180664,0.001,,
,1504318,20.28546463251114,,,,,1505000,-229.17457348632811,0.001,3209.3611001813088,1000.0
3041.24077238,,,1612,155,9696,963.17,1505318,,,,
2991.004011859999,1506877,21.336734970569612,1616,155,9709,948.76,1507877,-228.92645223999023,0.001,,
,1509877,21.569659563064576,,,,,1510000,-228.8759649963379,0.001,3099.293546937405,1000.0
2998.1889389400003,1510877,22.517013719081877,1620,155,9737,950.17,1511877,-228.9538923034668,0.001,,
,1514877,21.335094019412995,,,,,1515000,-229.240533203125,0.001,2842.784330444224,895.8
3002.8028263,,,1624,155,9764,950.17,1515877,,,,
3020.1412880300004,1518877,22.235262627124786,1628,155,9784,956.98,1519877,-229.64951858520507,0.001,,
,1519877,19.884268624305726,,,,,1520000,-229.83070205688477,0.001,3079.995596337621,949.7
3021.4854646399995,1522872,19.54765964297194,1632,155,9811,956.93,1523872,-229.83563685895928,0.001,,
,1524872,19.052116423606872,,,,,1525000,-229.8336912536621,0.001,3338.726991255069,1000.0
3026.25852477,1526872,21.65728493976593,1636,155,9839,956.93,1527872,-230.12072512817383,0.001,,
,1529872,20.326085264205933,,,,,1530000,-230.3174535522461,0.001,3313.757804882154,1000.0
3027.88708922,1530872,22.973717079162597,1640,155,9867,956.93,1531872,-230.2207258605957,0.001,,
,1534872,20.106246423721313,,,,,1535000,-230.18066912841797,0.001,3016.891277513653,917.1
3028.82162127,,,1644,155,9893,956.93,1535872,,,,
3026.50063128,1538872,21.122944040775298,1648,155,9913,956.93,1539872,-229.961640045166,0.001,,
,1539872,21.54617585659027,,,,,1540000,-230.1246753540039,0.001,3240.176998833008,1000.0
3034.44414526,1542872,18.804160281658174,1652,155,9940,957.75,1543105,-230.02027966308594,0.001,,
,1544196,18.31935284328461,,,,,1545000,-230.36916119384765,0.001,2794.424044204922,855.3
3025.72561209,1545196,19.252170044898985,1656,155,9958,954.4,1546196,-230.40078793334962,0.001,,
,1549196,21.950049021720886,,,,,1550000,-230.6877739868164,0.001,3114.1429983741373,1000.0
3027.1419244100002,,,1660,155,9986,954.4,1550196,,,,
3001.56924378,1553196,18.53795756483078,1664,155,10004,945.31,1553287,-231.21233029174806,0.001,,
,1554029,23.9774910857414,,,,,1555000,-230.67262609435542,0.001,2260.5637343561275,880.8
3008.5172552200006,1556029,15.90479185962677,1668,155,10026,948.43,1557029,-230.80981658935548,0.001,,
,1559029,19.13845341205597,,,,,1560000,-231.1327847290039,0.001,3249.612489885282,1000.0
3017.8646104599993,1560029,17.718985733509065,1672,155,10053,951.26,1561029,-231.29400723266602,0.001,,
,1564029,18.012869292259218,,,,,1565000,-231.65046224975586,0.001,3253.1884579641746,1000.0
3020.8202332399997,,,1676,155,10080,951.26,1565029,,,,
3020.6153465900006,1568029,22.387470613956452,1680,155,10100,951.26,1569029,-231.8573331604004,0.001,,
,1569029,18.327097095012665,,,,,1570000,-231.9482992248535,0.001,2923.368500652164,875.6
3024.85043072,1572029,20.90237273979187,1684,155,10127,951.26,1573029,-231.91557052612305,0.001,,
,1574575,20.731398971121386,,,,,1575000,-232.20592404107978,0.001,3206.3812772407664,981.1
3015.8454599099996,1575575,20.749116310596467,1688,155,10152,946.72,1576575,-232.21850881958008,0.001,,
3000.85224532,1579575,18.73764413166046,1692,155,10171,940.42,1579648,-232.6215235595703,0.001,,
,1579648,34.48257247062578,,,,,1580000,-232.3076472926784,0.001,3214.974458123697,1000.0
3002.53473244,1582648,19.12498166513443,1696,155,10195,940.42,1583648,-233.1296360168457,0.001,,
,1584648,20.00994353199005,,,,,1585000,-233.31056072998047,0.001,3315.47174753279,1000.0
3006.57151769,1586648,15.1504400305748,1700,155,10223,940.42,1587648,-233.53480197143554,0.001,,
,1589648,19.45462491941452,,,,,1590000,-233.7820803222656,0.001,3111.329644672666,968.8
3009.6642306199997,1590648,21.65273849439621,1704,155,10250,940.42,1591648,-233.94830599975586,0.001,,
,1594648,23.07043802022934,,,,,1595000,-234.3127001953125,0.001,3288.62205140593,1000.0
3016.4208033400005,,,1708,155,10277,940.42,1595648,,,,
3032.4153764499997,1598648,19.474819813251496,1712,155,10297,943.3,1599648,-234.34143374633788,0.001,,
,1599648,18.907125292778016,,,,,1600000,-234.21467388916017,0.001,3338.3696433384903,1000.0
3090.8832987500004,1602648,19.582658759593965,1716,155,10324,957.71,1603648,-234.2168077392578,0.001,,
,1604648,18.64865947818756,,,,,1605000,-234.33611813354491,0.001,3095.042335128179,906.0
3082.65851972,1606123,15.67137649435746,1720,155,10348,952.46,1607123,-234.40924780479463,0.001,,
,1609123,19.825243681907654,,,,,1610000,-234.84822262573243,0.001,3427.6593385807005,1000.0
3090.5910470800004,1610123,19.01302112722397,1724,155,10376,952.46,1611123,-234.72070623779297,0.001,,
,1614123,19.0090543756485,,,,,1615000,-234.93064529418945,0.001,3309.964914446464,975.2
3102.6027348599996,,,1728,155,10403,952.46,1615123,,,,
3110.6248908200005,1618123,18.484897787094116,1732,155,10422,952.51,1619123,-234.43492889404297,0.001,,
,1619123,20.66583048915863,,,,,1620000,-234.26337579345704,0.001,3295.5443836491554,1000.0
3113.21843996,1622123,20.088017225265503,1736,155,10450,952.51,1623123,-234.1856926269531,0.001,,
,1624123,18.664141565799714,,,,,1625000,-234.11076321411133,0.001,3364.7272598579875,1000.0
3120.0995095200005,1626123,19.470361751079558,1740,155,10478,952.51,1627123,-234.04856338500977,0.001,,
,1629123,20.785878334999083,,,,,1630000,-234.1921030883789,0.001,2312.8682880867736,874.5
3127.9158920100012,1630123,22.078412767887116,1744,155,10504,952.51,1631123,-234.3351666870117,0.001,,
,1634123,18.639032598495483,,,,,1635000,-234.52143606567384,0.001,3313.0736219107175,1000.0
3131.4913639500005,,,1748,155,10532,952.51,1635123,,,,
3116.9640136300004,1636870,16.004442112882373,1752,155,10545,947.65,1637870,-234.53583603762507,0.001,,
,1639870,19.231405900001526,,,,,1640000,-234.90532730102538,0.001,3376.3435635194182,1000.0
3148.7623007400002,1640870,17.86282972431183,1756,155,10573,956.74,1641870,-235.0150653991699,0.001,,
,1644870,24.11943585395813,,,,,1645000,-235.4373537597656,0.001,2618.9781073982826,804.9
3152.3696368399997,,,1760,155,10599,956.74,1645870,,,,
3184.8210664500007,1648870,19.821898159980773,1764,155,10619,965.83,1649870,-235.62678570556642,0.001,,
,1649870,17.890103214740755,,,,,1650000,-235.7490897216797,0.001,3287.3967910689303,973.9
3205.00643107,1652870,23.13805881404877,1768,155,10646,968.41,1653870,-235.65018670654297,0.001,,
,1654870,18.433784200191496,,,,,1655000,-235.8486364135742,0.001,3215.9889487785053,1000.0
3179.8161105099994,1655955,15.235731304393095,1772,155,10670,959.26,1656955,-235.33382161458334,0.001,,
,1659955,18.665695400238036,,,,,1660000,-235.67825103759765,0.001,3185.9740484302397,1000.0
3176.7546709299995,,,1776,155,10698,959.26,1660955,,,,
3182.41208946,1663955,17.86898440527916,1780,155,10718,959.26,1664955,-236.07163128662108,0.001,,
,1664955,17.509772448539735,,,,,1665000,-236.32492471313478,0.001,2612.7060779749418,806.7
3183.076834329999,1667955,17.034816676139833,1784,155,10744,959.26,1668955,-236.383236328125,0.001,,
,1669955,17.660469537258148,,,,,1670000,-236.68895300292968,0.001,3222.978246562462,950.0
3203.94009492,1671955,23.002854108333587,1788,155,10771,963.8,1672955,-236.40314102172852,0.001,,
,1674955,20.77352389383316,,,,,1675000,-236.5109508972168,0.001,3448.1523136524484,1000.0
3237.99838113,1675955,18.594034759521485,1792,155,10799,973.07,1676955,-236.17816152954103,0.001,,
,1679208,21.334453729772758,,,,,1680000,-235.96341963640347,0.001,3121.4198800276963,980.5
3216.05124967,,,1796,155,10823,965.6,1680208,,,,
3213.7991511799996,1683208,20.346583984375,1800,155,10842,965.6,1684208,-235.92604348754884,0.001,,
,1684208,21.124065185546876,,,,,1685000,-235.80096267700196,0.001,3232.1920879708605,1000.0
3216.9641940699994,1687208,22.49723131275177,1804,155,10869,965.6,1688208,-236.1131125793457,0.001,,
,1689208,20.240815782546996,,,,,1690000,-236.32178845214844,0.001,3363.388135154592,1000.0
3212.78278347,1691208,21.561992440223694,1808,155,10896,965.6,1692208,-236.38996774291994,0.001,,
,1694208,20.399887712478638,,,,,1695000,-236.15213034057618,0.001,3302.0286621680716,991.4
3217.2502732199996,1695208,18.754245314121246,1812,155,10924,965.6,1696208,-236.12828137207032,0.001,,
,1699208,20.638259422779083,,,,,1700000,-236.22422439575195,0.001,3417.063990939362,1000.0
3220.64014813,,,1816,155,10952,965.6,1700208,,,,
3237.14981139,1703208,21.423516842365267,1820,155,10971,970.85,1704208,-236.28321322631837,0.001,,
,1704208,18.56686793613434,,,,,1705000,-236.1833815612793,0.001,2707.337212734553,843.0
3234.06426558,1707208,17.483032213687896,1824,155,10998,970.85,1708208,-236.3188817138672,0.001,,
,1709208,17.678061517715456,,,,,1710000,-235.94417098999023,0.001,2859.322706426028,872.5
3236.2142937900003,1711208,17.355022452831268,1828,155,11025,970.85,1712208,-236.02637265014647,0.001,,
,1714208,18.51608140516281,,,,,1715000,-236.67071374511718,0.001,3460.3709224805,1000.0
3236.50952097,1715208,18.463848353385924,1832,155,11053,970.85,1716208,-236.61389111328126,0.001,,
,1719208,17.77142373228073,,,,,1720000,-236.71473831176758,0.001,2970.8930947086774,873.0
3235.8072539900004,,,1836,155,11080,970.85,1720208,,,,
3237.32706732,1723208,19.020206694602965,1840,155,11099,970.85,1724208,-237.62531579589844,0.001,,
,1724208,18.003832270145416,,,,,1725000,-237.3165269470215,0.001,3423.1646837025883,1000.0
3161.11177839,1726441,23.034528480578903,1844,155,11123,963.18,1727441,-237.70465785059434,0.001,,
,1729441,19.96846104335785,,,,,1730000,-237.60398168945312,0.001,2889.502317293268,831.5
3166.293556209999,1730441,20.273795308113097,1848,155,11149,963.18,1731441,-237.46616760253906,0.001,,
,1734441,19.54023720741272,,,,,1735000,-237.73986911010743,0.001,3222.400916237943,924.3
3214.0432904299996,,,1852,155,11177,975.71,1735441,,,,
3189.4272442699994,1737666,25.978423754374187,1856,155,11192,967.96,1738666,-237.98884015378698,0.001,,
,1739666,20.813201278209686,,,,,1740000,-238.0397819519043,0.001,3414.403274180158,1000.0
3196.095311809999,1741666,17.387882468700408,1860,155,11220,967.96,1742666,-237.98270642089844,0.001,,
,1744666,23.38755860328674,,,,,1745000,-237.9739256286621,0.001,3155.1790153646843,917.8
3199.2715369500006,1745666,17.760911522388458,1864,155,11248,967.96,1746666,-237.90532946777344,0.001,,
,1749666,20.710815881252287,,,,,1750000,-237.87361932373048,0.001,3544.6229809863376,1000.0
3201.5872786600007,,,1868,155,11275,967.96,1750666,,,,
3197.09488605,1752537,17.57509513454161,1872,155,11289,965.82,1753537,-237.9786705127661,0.001,,
,1754537,18.794518023967743,,,,,1755000,-238.34314834594727,0.001,3075.9061102962123,915.4
3206.335743529999,1756537,21.902648960113524,1876,155,11315,965.82,1757537,-238.63812493896484,0.001,,
,1759537,16.762095051288604,,,,,1760000,-238.93342364501953,0.001,2973.483389739506,848.0
3188.7232200799986,1760537,19.67157776594162,1880,155,11341,959.55,1760910,-238.94113122558593,0.001,,
3182.1587975300004,1763636,18.986193510055543,1884,155,11357,956.81,1764636,-239.4335913696289,0.001,,
,1764636,19.810137068748475,,,,,1765000,-239.38373162841796,0.001,2944.561266716407,891.2
3114.7365314199997,1766775,23.07358640904049,1888,155,11379,948.2,1767775,-238.9734253814255,0.001,,
,1769775,19.913761498451233,,,,,1770000,-239.14745010375975,0.001,2883.165569986304,850.4
3118.7593438100007,1770775,20.381553958415985,1892,155,11406,948.2,1771775,-238.9653992614746,0.001,,
,1774575,19.267584780216218,,,,,1775000,-239.0231417541504,0.001,3301.1344692746643,962.4
3140.969177090001,,,1896,155,11432,953.67,1775575,,,,
3145.6499324300007,1778575,19.188809225559236,1900,155,11452,953.67,1779575,-238.88652334594727,0.001,,
,1779575,18.430100986480713,,,,,1780000,-239.2684026489258,0.001,3411.8961035169777,1000.0
3148.3142438500004,1782575,19.148914501190184,1904,155,11480,953.67,1783575,-239.2285542602539,0.001,,
,1784575,18.44198938035965,,,,,1785000,-239.22857403564453,0.001,3493.5087840287015,1000.0
3137.5271517599995,1786060,22.559542548656463,1908,155,11506,948.52,1787060,-239.5892835998535,0.001,,
,1789060,19.30377541065216,,,,,1790000,-239.28039379882813,0.001,3469.8049563361214,1000.0
3136.1788254599996,1790060,23.20461199569702,1912,155,11533,948.52,1791060,-239.67550527954103,0.001,,
,1794060,18.183255197048187,,,,,1795000,-240.163232421875,0.001,3193.2496769641293,922.7
3139.198040930001,,,1916,155,11560,948.52,1795060,,,,
3140.9977002,1798035,20.99937934973301,1920,155,11580,948.27,1799035,-240.42663922006344,0.001,,
,1799035,21.764262288093565,,,,,1800000,-240.38008966064453,0.001,3293.7385173187167,977.2
3115.56643141,1801168,18.91295286798477,1924,155,11602,939.6,1802168,-240.46041696166992,0.001,,
,1804168,22.25899577665329,,,,,1805000,-240.78851901245116,0.001,3445.33147079302,1000.0
3114.82299862,1805168,19.673767858982085,1928,155,11631,939.6,1806168,-240.8134564819336,0.001,,
,1809168,19.406244782447814,,,,,1810000,-240.87225408935547,0.001,3119.4275913002903,944.9
3112.08646671,,,1932,155,11659,939.6,1810168,,,,
3115.2474881300004,1813168,17.445791872024536,1936,155,11678,939.6,1814168,-241.7502717590332,0.001,,
,1814168,18.470339394569397,,,,,1815000,-241.7856831665039,0.001,3237.4047166518867,983.0
3092.1077733300003,1817168,19.199864815711976,1940,155,11705,932.83,1817491,-242.22691040039064,0.001,,
,1819491,17.980965440750122,,,,,1820000,-242.19112741088867,0.001,3192.554190148151,904.6
3171.95209597,1820491,19.141817958831787,1944,155,11730,940.5,1821491,-242.0982214050293,0.001,,
,1824491,19.784489946842193,,,,,1825000,-242.32523178100587,0.001,2006.2358876990154,590.3
3172.3928158999997,,,1948,155,11755,940.5,1825491,,,,
3154.9807710399996,1828002,19.184428879737855,1952,155,11772,935.61,1829002,-242.50637664794922,0.001,,
,1829002,20.36860577583313,,,,,1830000,-242.5964010925293,0.001,3271.7384836011797,959.4
3187.11010562,1832002,16.88557067346573,1956,155,11799,943.36,1833002,-242.8271354675293,0.001,,
,1834660,19.347500301361084,,,,,1835000,-242.94387228393555,0.001,3401.972129294253,996.3
3175.30727542,1835660,20.2438447766304,1960,155,11824,939.94,1836660,-242.75352325439454,0.001,,
,1839660,18.46925457191467,,,,,1840000,-242.597175201416,0.001,3032.9836890660226,896.3
3174.1953976100003,,,1964,155,11851,939.94,1840660,,,,
3178.3167175999993,1843660,15.857920500278473,1968,155,11870,939.94,1844660,-243.12898388671874,0.001,,
,1844660,20.508577193260194,,,,,1845000,-243.3960901489258,0.001,3361.4766920486813,934.0
3219.10079938,1847522,21.31119010639191,1972,155,11897,949.85,1848522,-242.88970663452147,0.001,,
,1849522,21.228367460250855,,,,,1850000,-242.8144358215332,0.001,3076.645151360007,898.9
3221.2372374999995,1851522,18.268764570713042,1976,155,11923,949.85,1852522,-242.88485821533203,0.001,,
,1854522,18.66193699359894,,,,,1855000,-243.0998282775879,0.001,3396.6583160065115,1000.0
3242.2442402400006,1855522,18.49564372444153,1980,155,11951,956.12,1856522,-242.923597076416,0.001,,
,1859522,19.20052833509445,,,,,1860000,-243.35209567260742,0.001,3421.4699464389587,1000.0
3254.71990579,,,1984,155,11979,958.86,1860522,,,,
3320.6029880899996,1863522,17.492694840431213,1988,155,11998,967.47,1864522,-243.69156408691407,0.001,,
,1864522,18.043220203876494,,,,,1865000,-243.6275567932129,0.001,3469.7204305237274,1000.0
3318.1894890300005,1867522,18.126774222373964,1992,155,12026,967.47,1868522,-244.00712435913087,0.001,,
,1869522,21.29230871629715,,,,,1870000,-244.14304724121095,0.001,3195.896763462457,941.5
3321.456958050001,1871399,21.60202020277591,1996,155,12052,968.24,1872399,-244.2324619031932,0.001,,
,1874399,17.45325795984268,,,,,1875000,-244.14325833129882,0.001,2849.463725643605,823.9
3290.5521593899994,1875054,15.88378691636879,2000,155,12076,958.08,1875383,-244.3920585818407,0.001,,
3271.0349408100005,1878067,16.59325692987442,2004,155,12091,954.92,1879067,-244.24195529174804,0.001,,
,1879067,20.440441772937774,,,,,1880000,-244.25196926879883,0.001,3094.6345240247438,908.9
3274.29424558,1881758,16.79416064484592,2008,155,12116,956.98,1882758,-244.3830530243802,0.001,,
,1884758,17.202794674873353,,,,,1885000,-244.27331164550782,0.001,3131.659249320347,1000.0
3273.7860619799994,1885758,17.831610697746278,2012,155,12144,956.98,1886758,-244.41689657592772,0.001,,
,1889758,19.671834678173067,,,,,1890000,-244.83005883789062,0.001,3518.112453088956,1000.0
3272.5421795899997,,,2016,155,12172,956.98,1890758,,,,
3273.86037843,1893758,17.379598244667054,2020,155,12192,957.23,1894758,-244.7925537109375,0.001,,
,1894758,18.302968594551086,,,,,1895000,-244.8814599609375,0.001,3373.643493866641,970.9
3304.6712267499997,1897758,20.23058458662033,2024,155,12219,965.9,1898758,-244.912448638916,0.001,,
,1899758,20.341737622261046,,,,,1900000,-245.24031048583984,0.001,3310.407407360291,992.1
3301.49313133,1901758,16.6037266459465,2028,155,12246,965.9,1902758,-245.31662200927735,0.001,,
,1904758,18.84652571249008,,,,,1905000,-245.68063189697267,0.001,3528.453553371318,1000.0
3311.0277987000004,1905758,18.282936878681184,2032,155,12273,965.9,1906758,-246.01182012939452,0.001,,
,1909446,17.93576788330078,,,,,1910000,-245.95293267822265,0.001,3488.726062788535,1000.0
3304.7497142299994,,,2036,155,12298,962.78,1910446,,,,
3331.4715677400004,1913446,20.54410363435745,2040,155,12318,969.55,1914446,-245.76155236816408,0.001,,
,1914446,18.66777158641815,,,,,1915000,-245.9439282836914,0.001,3616.244429671019,1000.0
3309.67249718,1916745,20.241581585407257,2044,155,12342,962.54,1917745,-245.81997882080077,0.001,,
,1919745,19.705427051067353,,,,,1920000,-245.70663540649414,0.001,2876.536049224064,1000.0
3310.9842649499997,1920745,15.893630679130554,2048,155,12369,962.54,1921745,-245.45119528198242,0.001,,
3279.2375246799998,1923756,17.88375648212433,2052,155,12384,957.3,1924732,-245.65781527709962,0.001,,
,1924732,19.542606849162304,,,,,1925000,-245.53380046907017,0.001,3198.530608259607,905.8
3238.1130637199994,1927732,19.15800206375122,2056,155,12412,957.3,1928732,-245.48616571044923,0.001,,
,1929732,19.61245083332062,,,,,1930000,-245.00320944213868,0.001,3496.679577660002,1000.0
3250.7687692699997,1931732,20.781517187595366,2060,155,12440,960.72,1932732,-245.31899591064453,0.001,,
,1934732,17.480737626552582,,,,,1935000,-245.17588296508788,0.001,3453.906502493238,1000.0
3257.3437199299997,1935732,18.195863750457764,2064,155,12468,960.72,1936732,-244.9408440246582,0.001,,
,1939732,18.843895450115205,,,,,1940000,-245.0843183898926,0.001,3585.9946471365865,1000.0
3218.9920106200007,,,2068,155,12495,960.72,1940732,,,,
3196.9622379999996,1942996,19.87376948928833,2072,155,12511,954.74,1943996,-244.99815911865235,0.001,,
