time/total_timesteps,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/learning_rate,train/approx_kl,train/n_updates,train/std,train/clip_range,train/entropy_loss,train/loss,train/clip_fraction,train/explained_variance,train/value_loss,train/policy_gradient_loss,eval/mean_ep_length,eval/mean_reward
1028096,502,264,415.95259584,84.45,3881,0.0003,0.13672155,5010,0.6807286143302917,0.2,-17.249125933647157,97.00424194335938,0.443896484375,0.9221082702279091,268.38210780620574,-0.05590181483421475,,
1030000,,,,,,0.0003,0.12492135,5020,0.6814086437225342,0.2,-17.261450654268266,78.81566619873047,0.4255859375,0.9474848099052906,215.43369903564454,-0.05594101031892933,100.25,498.8400308199227
1030144,503,264,414.67858733999986,83.8,3895,,,,,,,,,,,,,
1032192,504,264,415.74258453999994,83.7,3905,0.0003,0.13745755,5030,0.6812215447425842,0.2,-17.264076238870622,79.41349792480469,0.43330078125,0.9430880360305309,192.27725772857667,-0.05537760340375826,,
1034240,505,264,414.16509298999995,82.9,3913,0.0003,0.10108107,5040,0.6819277405738831,0.2,-17.271041142940522,87.9554672241211,0.39794921875,0.9391280561685562,270.16909935474393,-0.05520226226944942,,
1035000,,,,,,0.0003,0.09103645,5050,0.6822447776794434,0.2,-17.280115854740142,71.22953796386719,0.36591796875,0.9264577552676201,307.13544816970824,-0.04972490578948054,101.5,501.96753491358834
1036288,506,263,420.49848126000006,84.24,3926,,,,,,,,,,,,,
1038336,507,263,429.56907301,85.95,3936,0.0003,0.11058078,5060,0.6822118759155273,0.2,-17.281856656074524,80.05217742919922,0.382470703125,0.9317305535078049,270.0736385822296,-0.05330414997879416,,
1040000,,,,,,0.0003,0.11763762,5070,0.6815367341041565,0.2,-17.274306285381318,126.29357147216797,0.392041015625,0.9294148832559586,266.68995361328126,-0.052806133005651644,103.25,516.8347427949309
1040384,508,263,424.75273505999996,84.95,3952,,,,,,,,,,,,,
1042432,509,263,431.72979591999996,86.36,3962,0.0003,0.2067655,5080,0.6817246675491333,0.2,-17.266112989187242,70.21363830566406,0.455908203125,0.9433903619647026,204.22722115516663,-0.043862277021980846,,
1044480,510,263,435.8052120200001,87.67,3971,0.0003,0.11933847,5090,0.6802921891212463,0.2,-17.250213998556138,74.41437530517578,0.415380859375,0.9320348873734474,275.0130624294281,-0.05465805995627306,,
1045000,,,,,,0.0003,0.10540855,5100,0.6807294487953186,0.2,-17.235008096694948,109.31141662597656,0.406982421875,0.9303891286253929,268.35127425193787,-0.0542898008832708,96.75,490.47362652339507
1046528,511,262,437.18496001000017,87.9,3984,,,,,,,,,,,,,
1048576,512,262,438.63099498,88.25,3994,0.0003,0.12431352,5110,0.6797884106636047,0.2,-17.232011991739274,90.24637603759766,0.41689453125,0.9341033846139908,245.34537522792817,-0.05503931660787202,,
1050000,,,,,,0.0003,0.13036242,5120,0.6784435510635376,0.2,-17.201126301288603,65.83796691894531,0.415380859375,0.9469128288328648,206.67225234508516,-0.05991638801642694,99.55,501.38987372145056
1050624,513,262,438.9683380900001,88.19,4009,,,,,,,,,,,,,
1052672,514,261,443.4846868699999,88.81,4019,0.0003,0.10208222,5130,0.6770244836807251,0.2,-17.161889791488647,62.68844223022461,0.41171875,0.9387477114796638,232.67528760433197,-0.05599287312361412,,
1054720,515,261,434.62358118000003,87.05,4029,0.0003,0.112249725,5140,0.6767129898071289,0.2,-17.14146431684494,67.20086669921875,0.41142578125,0.9444784559309483,211.10457770824434,-0.05607637452194467,,
1055000,,,,,,0.0003,0.1516888,5150,0.6751196384429932,0.2,-17.115925109386446,76.35231018066406,0.427734375,0.9413762465119362,231.00528082847595,-0.06148550352081657,101.85,511.4069526631385
1056768,516,261,441.04225891000004,88.52,4042,,,,,,,,,,,,,
1058816,517,261,440.02963016000007,88.88,4051,0.0003,0.14279959,5160,0.6751471161842346,0.2,-17.097114890813828,78.91162109375,0.422509765625,0.9272556006908417,241.37226226329804,-0.0563874512212351,,
1060000,,,,,,0.0003,0.12829462,5170,0.6751686930656433,0.2,-17.095730543136597,89.33065795898438,0.4259765625,0.9393118806183338,230.49150643348693,-0.054544089568662454,105.95,535.268064366933
1060864,518,260,438.28201781999996,88.91,4066,,,,,,,,,,,,,
1062912,519,260,442.93788732,89.63,4076,0.0003,0.107343584,5180,0.674672544002533,0.2,-17.082645350694655,78.39407348632812,0.39169921875,0.9423614740371704,243.34778056144714,-0.05550965695292689,,
1064960,520,260,435.2255278,87.79,4085,0.0003,0.12234717,5190,0.6749926209449768,0.2,-17.07994486093521,61.85129928588867,0.428271484375,0.9479361660778522,207.72558250427247,-0.0594620983407367,,
1065000,,,,,,0.0003,0.14732862,5200,0.67429119348526,0.2,-17.06970133781433,53.216644287109375,0.450732421875,0.9508253410458565,191.42298102378845,-0.05680722104152665,99.8,506.95226656794546
1067008,521,260,430.01928083999996,86.15,4098,,,,,,,,,,,,,
1069056,522,260,427.66286861000003,85.41,4106,0.0003,0.17227252,5210,0.6750671863555908,0.2,-17.073445236682893,64.38109588623047,0.44345703125,0.9460652694106102,187.77066836357116,-0.053235761498217474,,
1070000,,,,,,0.0003,0.14023781,5220,0.6750580072402954,0.2,-17.078658795356752,103.60400390625,0.440087890625,0.9355694726109505,231.12915420532227,-0.04848055149195716,93.7,474.2568683310412
1071104,523,259,426.87184599,85.63,4121,,,,,,,,,,,,,
1073152,524,259,425.43656831,85.52,4131,0.0003,0.097184926,5230,0.674430787563324,0.2,-17.07157185077667,112.40283966064453,0.413330078125,0.925838515162468,262.53230435848235,-0.04852560533909127,,
1075000,,,,,,0.0003,0.120248355,5240,0.6744217872619629,0.2,-17.06330034136772,79.5592041015625,0.42685546875,0.944197628647089,223.8198134422302,-0.058509459067136046,86.65,442.19202220141887
1075200,525,259,429.38051637000007,86.13,4146,,,,,,,,,,,,,
1077248,526,259,428.12322771,85.87,4155,0.0003,0.10940851,5250,0.6742554903030396,0.2,-17.059797877073287,94.52088165283203,0.403466796875,0.9392216801643372,225.76621894836427,-0.055615708482218904,,
1079296,527,259,419.84160677999995,83.8,4163,0.0003,0.12646228,5260,0.6738219857215881,0.2,-17.04833639860153,78.03134155273438,0.4234375,0.9530135579407215,189.57547614574432,-0.05621025472646579,,
1080000,,,,,,0.0003,0.16584969,5270,0.6731222867965698,0.2,-17.03494991660118,63.41917419433594,0.461572265625,0.9447276741266251,201.9587281703949,-0.039408562527387406,79.7,406.5487444012891
1081344,528,258,424.44676995000003,84.75,4177,,,,,,,,,,,,,
1083392,529,258,422.9781792,84.54,4187,0.0003,0.17116204,5280,0.6723631620407104,0.2,-17.01990401148796,95.92057800292969,0.451318359375,0.9458981081843376,196.56813142299652,-0.044893205715925436,,
1085000,,,,,,0.0003,0.11983511,5290,0.6702364087104797,0.2,-16.977919542789458,48.3346061706543,0.438134765625,0.9367504492402077,201.2182047367096,-0.053415178693830966,80.85,398.78720454499125
1085440,530,258,433.76964933999994,86.68,4201,,,,,,,,,,,,,
1087488,531,258,445.6576969100001,88.95,4211,0.0003,0.107245676,5300,0.6695265769958496,0.2,-16.942677855491638,142.174560546875,0.4138671875,0.9307919144630432,298.98556101322174,-0.05611372507410124,,
1089536,532,258,446.7357179599999,89.06,4219,0.0003,0.16356267,5310,0.6694363951683044,0.2,-16.936348223686217,116.3085708618164,0.40498046875,0.942042451351881,252.3571144580841,-0.055106662219623105,,
1090000,,,,,,0.0003,0.12166357,5320,0.6684172749519348,0.2,-16.92193256020546,81.31190490722656,0.425146484375,0.9475837610661983,224.54138622283935,-0.04552196746808477,75.6,374.4838235881296
1091584,533,257,448.43945022,89.46,4231,,,,,,,,,,,,,
1093632,534,257,440.65505474,87.7,4240,0.0003,0.123572245,5330,0.6684585213661194,0.2,-16.909901094436645,77.06021118164062,0.410986328125,0.9391221217811108,240.7980543613434,-0.054522816394455734,,
1095000,,,,,,0.0003,0.13339773,5340,0.6673097014427185,0.2,-16.890026462078094,112.09965515136719,0.41474609375,0.9404406249523163,226.69864814281465,-0.05699798972636927,81.35,408.215408060886
1095680,535,257,445.58532200999997,88.89,4253,,,,,,,,,,,,,
1097728,536,257,445.02490748,88.52,4263,0.0003,0.12514646,5350,0.6666389107704163,0.2,-16.864426970481873,98.1398696899414,0.405908203125,0.9117430225014687,286.4790830373764,-0.05013062090292806,,
1099776,537,257,455.10583197,90.69,4271,0.0003,0.1430898,5360,0.6665810346603394,0.2,-16.863976073265075,62.97451400756836,0.4162109375,0.9370376616716385,220.7235746383667,-0.05289964051917195,,
1100000,,,,,,0.0003,0.116672836,5370,0.6656177043914795,0.2,-16.8450789809227,80.71124267578125,0.42783203125,0.9366554394364357,251.73306169509888,-0.04943502116948366,87.45,450.84593751113863
1101824,538,257,452.76701353000004,90.05,4283,,,,,,,,,,,,,
1103872,539,257,454.30532337,90.65,4292,0.0003,0.12946677,5380,0.6662679314613342,0.2,-16.8403191447258,128.37969970703125,0.426806640625,0.9471294656395912,219.9193753004074,-0.05284659907338209,,
1105000,,,,,,0.0003,0.12163782,5390,0.6652904152870178,0.2,-16.83292675614357,86.48733520507812,0.4154296875,0.9361322298645973,256.6820269584656,-0.05900669969851151,90.05,461.49183519482614
1105920,540,256,453.20852175000005,90.24,4306,,,,,,,,,,,,,
1107968,541,256,444.4033718599999,88.46,4316,0.0003,0.1244591,5400,0.6645001769065857,0.2,-16.813549983501435,74.54096984863281,0.42451171875,0.9476919062435627,215.8111316680908,-0.060497584968106824,,
1110000,,,,,,0.0003,0.09716724,5410,0.6636211276054382,0.2,-16.786866277456284,78.54546356201172,0.395361328125,0.9315839782357216,261.1654373407364,-0.04782243696972728,78.7,405.79658087939026
1110016,542,256,447.41779797,89.38,4329,,,,,,,,,,,,,
1112064,543,256,444.6136974399999,89.25,4337,0.0003,0.16721964,5420,0.6636033058166504,0.2,-16.77412353157997,73.87516784667969,0.424365234375,0.9416138157248497,237.5514219522476,-0.0529211332090199,,
1114112,544,256,439.8422962000001,88.73,4346,0.0003,0.12002403,5430,0.6628940105438232,0.2,-16.762224107980728,92.49629974365234,0.40205078125,0.926603190600872,312.9758841753006,-0.05556153765937779,,
1115000,,,,,,0.0003,0.15102568,5440,0.662895143032074,0.2,-16.75321227312088,90.65998077392578,0.447265625,0.9432718493044376,214.04408864974977,-0.05474866236327216,84.15,436.8591182641685
1116160,545,255,446.49670663999996,90.26,4360,,,,,,,,,,,,,
1118208,546,255,453.64105385000005,91.49,4371,0.0003,0.1135453,5450,0.6624717712402344,0.2,-16.754160046577454,85.1492919921875,0.4310546875,0.9392784014344215,239.16813323497772,-0.047922141346498394,,
1120000,,,,,,0.0003,0.102182895,5460,0.6622565388679504,0.2,-16.746091932058334,109.1331558227539,0.39716796875,0.9285920858383179,285.0286300420761,-0.05682877986400854,81.95,426.5204676616937
1120256,547,255,431.94170880999997,86.6,4386,,,,,,,,,,,,,
1122304,548,255,443.91209432999995,88.23,4396,0.0003,0.151675,5470,0.6615576148033142,0.2,-16.734679996967316,129.10841369628906,0.443408203125,0.9366778507828712,230.76741116046907,-0.052348714333493265,,
1124352,549,255,436.39301469,86.3,4405,0.0003,0.15569162,5480,0.6609361171722412,0.2,-16.71553153991699,82.35131072998047,0.46630859375,0.9496902860701084,211.55205602645873,-0.05643232723523397,,
1125000,,,,,,0.0003,0.15260795,5490,0.6604973077774048,0.2,-16.70392003059387,81.65447235107422,0.43701171875,0.9484922923147678,219.1820608139038,-0.051217525699757974,90.3,469.1263694212772
1126400,550,254,423.9884252,84.12,4419,,,,,,,,,,,,,
1128448,551,254,436.24299962,86.8,4430,0.0003,0.14200768,5500,0.6600292325019836,0.2,-16.690172523260117,77.73026275634766,0.434814453125,0.9279417246580124,255.47028691768645,-0.049846008463646285,,
1130000,,,,,,0.0003,0.12509608,5510,0.6595798134803772,0.2,-16.676612520217894,69.29841613769531,0.427197265625,0.9377332516014576,237.3824580669403,-0.05629362220934127,79.85,411.75758747681977
1130496,552,254,432.4228448899999,86.0,4444,,,,,,,,,,,,,
1132544,553,254,434.8552605,86.41,4454,0.0003,0.20359261,5520,0.6592230796813965,0.2,-16.663309037685394,78.96664428710938,0.456396484375,0.9438826031982899,183.6263377189636,-0.052773075288860126,,
1134592,554,254,432.50210760999994,85.92,4463,0.0003,0.1442493,5530,0.6594427824020386,0.2,-16.66341840624809,90.2806167602539,0.461328125,0.9509706906974316,197.40617344379424,-0.0551371329347603,,
1135000,,,,,,0.0003,0.15562636,5540,0.6594937443733215,0.2,-16.667242991924287,76.30406951904297,0.4494140625,0.9463837891817093,200.5685406923294,-0.053752745949896055,81.8,430.8640353771392
1136640,555,253,422.70348322000007,83.91,4476,,,,,,,,,,,,,
1138688,556,253,435.7692239,86.77,4486,0.0003,0.12694725,5550,0.6586284637451172,0.2,-16.653450626134873,70.69119262695312,0.44208984375,0.9488222412765026,209.71786744594573,-0.05980756617500447,,
1140000,,,,,,0.0003,0.11360963,5560,0.6579664945602417,0.2,-16.633148819208145,96.61434936523438,0.40673828125,0.9425570704042912,219.48096714019775,-0.05758919395739213,97.65,493.5705975173507
1140736,557,253,447.71927278999993,89.35,4501,,,,,,,,,,,,,
1142784,558,253,455.16591609999995,90.96,4510,0.0003,0.09789167,5570,0.6583647727966309,0.2,-16.629207956790925,178.6181182861328,0.384375,0.9096579998731613,353.1948164701462,-0.053458691072592046,,
1144832,559,253,457.53233352999996,91.93,4519,0.0003,0.112947896,5580,0.6576768159866333,0.2,-16.624272978305818,94.98464965820312,0.422119140625,0.9404326230287552,269.70042312145233,-0.05486279223696329,,
1145000,,,,,,0.0003,0.11771994,5590,0.6578591465950012,0.2,-16.617173290252687,123.09949493408203,0.396435546875,0.9203236103057861,332.86396927833556,-0.05139125910936855,99.4,499.6171296544606
1146880,560,253,461.59876895,93.12,4531,,,,,,,,,,,,,
1148928,561,253,457.96559950000005,92.79,4541,0.0003,0.11905883,5600,0.6571783423423767,0.2,-16.608537250757216,90.01814270019531,0.389453125,0.9250062182545662,299.0077383518219,-0.0573775715456577,,
1150000,,,,,,0.0003,0.12124766,5610,0.6571649312973022,0.2,-16.600148648023605,109.70458221435547,0.429150390625,0.9125125706195831,323.8489405632019,-0.04817002487252466,84.75,436.1174394557253
1150976,562,252,445.64441529000004,90.26,4555,,,,,,,,,,,,,
1153024,563,252,445.80617671999994,89.74,4564,0.0003,0.13867754,5620,0.6562955975532532,0.2,-16.585330122709273,71.46844482421875,0.39833984375,0.9346046671271324,251.87357804775237,-0.05697509075107519,,
1155000,,,,,,0.0003,0.20596173,5630,0.65525883436203,0.2,-16.56142876148224,70.77145385742188,0.476025390625,0.9564810656011105,170.7834171772003,-0.04749497382144909,93.35,474.46424619928
1155072,564,252,440.2883098600001,88.57,4578,,,,,,,,,,,,,
1157120,565,252,445.40790234000013,89.7,4587,0.0003,0.14782043,5640,0.6540042757987976,0.2,-16.529998224973678,55.14032745361328,0.430029296875,0.9445585124194622,207.55578770637513,-0.05283476912882179,,
1159168,566,252,447.03527786,89.96,4596,0.0003,0.09120114,5650,0.653055727481842,0.2,-16.507747560739517,114.98292541503906,0.35087890625,0.8891513869166374,394.8569901227951,-0.050079627716331745,,
1160000,,,,,,0.0003,0.14683929,5660,0.6527085304260254,0.2,-16.4893496632576,89.30467224121094,0.439013671875,0.9355470761656761,251.51298503875734,-0.05050020635535475,91.1,457.40344255939124
1161216,567,251,450.4141484700001,90.83,4610,,,,,,,,,,,,,
1163264,568,251,445.74647312999986,89.91,4620,0.0003,0.12561953,5670,0.6519575715065002,0.2,-16.476037722826003,67.54785919189453,0.429296875,0.9354635253548622,251.85359423160554,-0.056358854123391214,,
1165000,,,,,,0.0003,0.1509655,5680,0.6511048674583435,0.2,-16.453076964616777,61.69351577758789,0.45546875,0.9434423968195915,209.93947913646699,-0.055260651247226636,90.55,457.2294297572691
1165312,569,251,442.6169510099999,89.11,4635,,,,,,,,,,,,,
1167360,570,251,433.28270469999995,87.36,4643,0.0003,0.16221148,5690,0.6513181328773499,0.2,-16.442987322807312,97.82120513916016,0.478173828125,0.9394030496478081,224.410311460495,-0.047155259520513935,,
1169408,571,251,444.84129717,89.57,4652,0.0003,0.15463537,5700,0.6511549353599548,0.2,-16.442172557115555,57.79554748535156,0.44208984375,0.94779397174716,212.95395867824556,-0.05097338371560909,,
1170000,,,,,,0.0003,0.1902872,5710,0.6511476039886475,0.2,-16.436245864629747,56.62767791748047,0.49580078125,0.9477522633969784,196.7438449859619,-0.04897744728368707,83.35,427.58760443506765
1171456,572,251,443.81613441999997,89.66,4666,,,,,,,,,,,,,
1173504,573,250,441.7978785100001,89.1,4676,0.0003,0.14600751,5720,0.6514506340026855,0.2,-16.440270698070528,85.20760345458984,0.44306640625,0.9480845853686333,201.21695890426636,-0.051136828574817626,,
1175000,,,,,,0.0003,0.16503128,5730,0.6509203314781189,0.2,-16.436821722984313,65.91159057617188,0.481640625,0.9573304429650307,184.76922194957734,-0.053580433694878596,84.35,436.13579789400103
1175552,574,250,447.45787966000006,89.7,4690,,,,,,,,,,,,,
1177600,575,250,439.24939874999995,87.8,4699,0.0003,0.15095197,5740,0.6505550146102905,0.2,-16.4224721968174,70.84483337402344,0.462353515625,0.9500556699931622,190.77841849327086,-0.053701856563566255,,
1179648,576,250,437.96976333,87.1,4707,0.0003,0.12892137,5750,0.6498053669929504,0.2,-16.40708422064781,57.55190658569336,0.45341796875,0.9431731775403023,192.4087339401245,-0.054159312404226514,,
1180000,,,,,,0.0003,0.15324669,5760,0.6491701602935791,0.2,-16.38601906299591,98.7768783569336,0.452197265625,0.9427131190896034,209.35956454277039,-0.056539207228343005,81.6,418.3626611769199
1181696,577,250,436.06504364,86.66,4721,,,,,,,,,,,,,
1183744,578,250,430.6502093,85.57,4731,0.0003,0.18166241,5770,0.6487756371498108,0.2,-16.376195353269576,63.72181701660156,0.474755859375,0.9487734958529472,184.25255210399627,-0.05732902907911921,,
1185000,,,,,,0.0003,0.1559655,5780,0.6484328508377075,0.2,-16.368148696422576,72.45990753173828,0.464501953125,0.945821613073349,207.94739503860472,-0.05513993196364027,83.6,421.69449227442965
1185792,579,249,434.08402458999996,85.96,4745,,,,,,,,,,,,,
1187840,580,249,457.0121331600001,90.49,4755,0.0003,0.2191128,5790,0.6493863463401794,0.2,-16.374778318405152,81.25968170166016,0.44501953125,0.9434461034834385,208.29029953479767,-0.0546201505640056,,
1189888,581,249,458.9679623199999,91.44,4763,0.0003,0.12250325,5800,0.6483175754547119,0.2,-16.371724474430085,84.62036895751953,0.3962890625,0.926693007349968,244.1979427576065,-0.0531103279965464,,
1190000,,,,,,0.0003,0.14373213,5810,0.6469067931175232,0.2,-16.338115257024764,92.41956329345703,0.41025390625,0.9257990568876266,271.0338332891464,-0.05171628222742584,92.7,477.4231852851808
1191936,582,249,459.14324647,91.64,4776,,,,,,,,,,,,,
1193984,583,249,444.9994169099999,89.14,4785,0.0003,0.16151133,5820,0.6462292671203613,0.2,-16.311690878868102,97.55867004394531,0.4609375,0.9498935043811798,219.05579280853271,-0.052734165918082,,
1195000,,,,,,0.0003,0.11663355,5830,0.6455188989639282,0.2,-16.291819596290587,115.94338989257812,0.41640625,0.9320573061704636,252.02874858379363,-0.05524358799448237,84.55,436.73860344141724
1196032,584,249,436.1356135499999,87.57,4799,,,,,,,,,,,,,
1198080,585,249,437.46563489,87.69,4808,0.0003,0.14842579,5840,0.6459769606590271,0.2,-16.29100719690323,94.46256256103516,0.460400390625,0.9432579278945923,214.95373089313506,-0.05755127392767463,,
1200000,,,,,,0.0003,0.16559185,5850,0.6453419923782349,0.2,-16.287026500701906,85.63008880615234,0.457275390625,0.9485545642673969,214.36528725624083,-0.049423931995988823,84.3,425.1315810341388
1200128,586,248,434.18877122999993,86.46,4821,,,,,,,,,,,,,
1202176,587,248,438.65230317999993,87.56,4830,0.0003,0.17402986,5860,0.6450949311256409,0.2,-16.273101776838303,88.2851333618164,0.474560546875,0.9516655132174492,201.60738370418548,-0.047109524230472745,,
1204224,588,248,439.2992745700001,87.83,4839,0.0003,0.13495111,5870,0.6443535089492798,0.2,-16.25873083472252,104.71195983886719,0.443212890625,0.9464341029524803,226.36122586727143,-0.05153736788488459,,
1205000,,,,,,0.0003,0.13882962,5880,0.643007755279541,0.2,-16.233530396223067,66.38622283935547,0.460693359375,0.9465362280607224,188.7580352783203,-0.0601130690833088,84.15,433.1519845655188
1206272,589,248,438.80019332000006,87.61,4853,,,,,,,,,,,,,
1208320,590,248,438.92016772000005,88.15,4864,0.0003,0.1505688,5890,0.6423774361610413,0.2,-16.203126090765,64.93560028076172,0.422705078125,0.9478618688881397,238.60339696407317,-0.04915109286084771,,
1210000,,,,,,0.0003,0.1345842,5900,0.6420026421546936,0.2,-16.190184891223907,175.8827667236328,0.4201171875,0.9257436990737915,291.1476962566376,-0.05132383175950963,74.5,376.164250872517
1210368,591,248,450.8561461299999,90.7,4878,,,,,,,,,,,,,
1212416,592,248,456.96655348,91.33,4887,0.0003,0.14576946,5910,0.6413357853889465,0.2,-16.174945044517518,90.36260223388672,0.43408203125,0.930530309677124,260.626624083519,-0.05645703884074464,,
1214464,593,248,452.46033857,90.33,4896,0.0003,0.14072739,5920,0.6399604678153992,0.2,-16.149767875671387,72.75737762451172,0.447119140625,0.9419750533998013,226.27126359939575,-0.05654064298141748,,
1215000,,,,,,0.0003,0.1741122,5930,0.6398041844367981,0.2,-16.12449554204941,72.72836303710938,0.465673828125,0.9495944380760193,207.78226745128632,-0.050751693843631075,80.6,400.2079359412193
1216512,594,247,453.25230449,90.56,4909,,,,,,,,,,,,,
1218560,595,247,450.9072673900001,89.77,4919,0.0003,0.15679657,5940,0.6390742063522339,0.2,-16.11024734377861,113.69727325439453,0.465380859375,0.9492231383919716,204.26258199214936,-0.055024562959442844,,
1220000,,,,,,0.0003,0.1892276,5950,0.638045608997345,0.2,-16.084628140926363,74.12783813476562,0.456591796875,0.9513242095708847,228.05428364276887,-0.050884661430609414,78.15,397.1120662227273
1220608,596,247,443.68750543999994,87.82,4933,,,,,,,,,,,,,
1222656,597,247,443.76285662000004,88.21,4942,0.0003,0.14660798,5960,0.6381665468215942,0.2,-16.075485795736313,70.61607360839844,0.4283203125,0.9432660713791847,237.02278544902802,-0.053680760771385394,,
1224704,598,247,446.1535203899999,88.33,4950,0.0003,0.13755111,5970,0.6375944018363953,0.2,-16.066411393880845,71.08138275146484,0.4287109375,0.9411033168435097,266.1566557645798,-0.05121985789446626,,
1225000,,,,,,0.0003,0.15306306,5980,0.6372188925743103,0.2,-16.053357434272765,91.89066314697266,0.420751953125,0.9448672756552696,225.21954302787782,-0.04999769192654639,76.9,391.90935538187625
1226752,599,247,453.82241976999995,90.04,4963,,,,,,,,,,,,,
1228800,600,247,443.79590154000005,88.19,4972,0.0003,0.15134048,5990,0.6365541815757751,0.2,-16.038483238220216,71.0035629272461,0.4640625,0.9393443986773491,225.94969766139985,-0.05893406752147712,,
1230000,,,,,,0.0003,0.1922127,6000,0.6376340985298157,0.2,-16.048410266637802,52.678863525390625,0.50400390625,0.9533630274236202,170.59476923942566,-0.05637209057458677,83.7,425.18046410530803
1230848,601,246,451.62368430999993,89.98,4986,,,,,,,,,,,,,
1232896,602,246,458.29142448,90.84,4996,0.0003,0.16876718,6010,0.6370534300804138,0.2,-16.052324646711348,96.2193603515625,0.427587890625,0.9317580386996269,279.3205758094788,-0.05317376887251157,,
1234944,603,246,449.3884376399999,89.67,5005,0.0003,0.18523398,6020,0.6367902755737305,0.2,-16.043310725688933,48.189239501953125,0.467041015625,0.9465647786855698,202.2577874660492,-0.04612156201037578,,
1235000,,,,,,0.0003,0.16869438,6030,0.6364880204200745,0.2,-16.03597046136856,87.78450012207031,0.4556640625,0.9440567679703236,223.09114110469818,-0.050364603393245486,90.65,462.9988676041365
1236992,604,246,456.83506625999985,91.7,5018,,,,,,,,,,,,,
1239040,605,246,451.05437209,90.79,5028,0.0003,0.15137726,6040,0.6354413032531738,0.2,-16.01522230505943,130.1065216064453,0.46201171875,0.9225750714540482,241.77707555294037,-0.04565458309079986,,
1240000,,,,,,0.0003,0.18869723,6050,0.6360573768615723,0.2,-16.008870601654053,53.822113037109375,0.472705078125,0.9397773183882236,215.14422216415406,-0.046811361532309095,77.65,399.90926241423006
1241088,606,246,439.50499048999995,88.45,5042,,,,,,,,,,,,,
1243136,607,246,438.81841731000003,88.19,5052,0.0003,0.2571948,6060,0.6355931162834167,0.2,-16.011174666881562,78.08502960205078,0.486181640625,0.9460861645638943,207.00440641641617,-0.04412142525980016,,
1245000,,,,,,0.0003,0.16247316,6070,0.6344982385635376,0.2,-15.987424436211587,69.39051055908203,0.483154296875,0.9458597935736179,218.03405447006224,-0.05421964704291895,76.8,384.45973169063217
1245184,608,245,436.87275486000004,87.45,5065,,,,,,,,,,,,,
1247232,609,245,426.41541724,85.2,5074,0.0003,0.195799,6080,0.6342200040817261,0.2,-15.963903349637985,92.52568054199219,0.47734375,0.9429216012358665,228.28083324432373,-0.052184964646585286,,
1249280,610,245,437.25983080000003,87.11,5086,0.0003,0.16163993,6090,0.6330098509788513,0.2,-15.943277728557586,104.54679870605469,0.467822265625,0.9311338067054749,269.69476492404937,-0.04839158593385946,,
1250000,,,,,,0.0003,0.14936179,6100,0.6335117816925049,0.2,-15.940121367573738,63.731117248535156,0.464208984375,0.9219314008951187,244.93872170448304,-0.049616073147626595,78.9,398.60008573774246
1251328,611,245,443.48446934,88.48,5103,,,,,,,,,,,,,
1253376,612,244,444.2667975499999,88.35,5116,0.0003,0.15911993,6110,0.6338881254196167,0.2,-15.951049950718879,77.64517211914062,0.447509765625,0.9466049037873745,209.95146622657776,-0.05084335907013156,,
1255000,,,,,,0.0003,0.11799872,6120,0.6335452198982239,0.2,-15.949943310022354,51.70340347290039,0.405224609375,0.9369241744279861,248.11669011116027,-0.05823447699949611,88.65,452.1571081273258
1255424,613,244,452.97558137999994,90.22,5133,,,,,,,,,,,,,
1257472,614,244,457.33157874999995,91.24,5144,0.0003,0.15556549,6130,0.6336334347724915,0.2,-15.939257672429084,109.59403228759766,0.440185546875,0.941352728754282,261.0043691158295,-0.0476249459257815,,
1259520,615,244,449.74738123,89.66,5156,0.0003,0.21927533,6140,0.6332949995994568,0.2,-15.936629596352578,50.60688781738281,0.499169921875,0.9507477432489395,198.36991045475006,-0.03685595612041652,,
1260000,,,,,,0.0003,0.11710466,6150,0.6333827972412109,0.2,-15.932824513316154,128.9535369873047,0.391455078125,0.9351716265082359,262.9019791603088,-0.05585880292055663,77.6,390.4078457435593
1261568,616,243,446.30936986,88.81,5174,,,,,,,,,,,,,
1263616,617,243,446.74414584,88.97,5186,0.0003,0.1654396,6160,0.6330782175064087,0.2,-15.926707169413566,66.27740478515625,0.465673828125,0.931029386818409,237.93096871376036,-0.06045597967458889,,
1265000,,,,,,0.0003,0.21588632,6170,0.6322831511497498,0.2,-15.912485101819039,90.1765365600586,0.469482421875,0.9428566172719002,212.49658784866332,-0.04796445299289189,82.25,428.91695874594154
1265664,618,243,453.45789652,89.86,5203,,,,,,,,,,,,,
1267712,619,243,453.1523978699999,89.58,5213,0.0003,0.15908775,6180,0.6312336921691895,0.2,-15.888547348976136,64.92162322998047,0.46591796875,0.9368415623903275,232.28934519290925,-0.05355823467252776,,
1269760,620,243,454.82682635,89.85,5224,0.0003,0.17212133,6190,0.6307082176208496,0.2,-15.86291936635971,80.64895629882812,0.480517578125,0.9517275393009186,209.74494955539703,-0.050817298961919735,,
1270000,,,,,,0.0003,0.13311377,6200,0.6305848360061646,0.2,-15.859310686588287,69.58177947998047,0.42802734375,0.9283916726708412,275.6752336025238,-0.0574895526340697,83.95,428.4615816104691
1271808,621,242,465.10823195999996,92.17,5242,,,,,,,,,,,,,
